"gene","p-adj-stage II-stage I","p-adj-stage III-stage I","p-adj-stage III-stage II","p-adj-stage IV-stage I","p-adj-stage IV-stage II","p-adj-stage IV-stage III","p-adj-stage Tis-stage I","p-adj-stage Tis-stage II","p-adj-stage Tis-stage III","p-adj-stage Tis-stage IV","p-adj-stage X-stage I","p-adj-stage X-stage II","p-adj-stage X-stage III","p-adj-stage X-stage IV","p-adj-stage X-stage Tis","mean-stage I","mean-stage II","mean-stage III","mean-stage IV","mean-stage Tis","mean-stage X","SEM-stage I","SEM-stage II","SEM-stage III","SEM-stage IV","SEM-stage Tis","SEM-stage X","Q1-stage I","Q1-stage II","Q1-stage III","Q1-stage IV","Q1-stage Tis","Q1-stage X","Q3-stage I","Q3-stage II","Q3-stage III","Q3-stage IV","Q3-stage Tis","Q3-stage X","count-stage I","count-stage II","count-stage III","count-stage IV","count-stage Tis","count-stage X"
"ZNF517",0.999806730334582,0.708656885716719,0.26221163281669,0.999997106725184,0.999999997151855,0.985838722137282,0.768533776969611,0.753326838825381,0.844026533121566,0.773202313055463,0.98378411926449,0.967065500874021,0.999997535513971,0.992405365160673,0.870209359750866,306.248920710059,301.913773656846,333.00730625,300.524173333333,551.144,338.183652941176,12.8335364986073,6.79167810030822,15.8348575571694,41.7394792290264,NA,51.6756880596421,195.0163,192.922,200.968775,176.44705,551.144,187.9159,354.2533,378.4736,407.65245,403.456,551.144,371.3601,169,577,224,15,1,17
"ZNF675",0.972340082379495,0.999965662455921,0.990307045695708,0.999977414890285,0.997964006319254,0.999869218253664,0.999989480961586,0.999933178427755,0.999980710133872,0.999998602645029,0.999415181697977,0.999999648792101,0.999822853470893,0.99902343003124,0.999912520522493,265.348514201183,295.314214211438,273.963117410714,244.413906666667,198.5195,303.606452941176,9.22314128090585,23.9318910975398,8.43676928275432,37.3708098810893,NA,31.9454435063793,186.6609,187.1325,191.003275,165.5562,198.5195,228.6927,321.7643,321.7367,341.932625,266.43885,198.5195,347.3516,169,577,224,15,1,17
"ZNF860",0.85176580625238,0.917767966958816,1,0.999934642794313,0.999981687374138,0.999983858360046,0.853729823958983,0.895304211797051,0.895754263647228,0.891670423814838,0.997825361330164,0.952563078066261,0.956984099065865,0.996730852588502,0.81468352096788,122.811474556213,113.416611785095,113.43998125,117.4463,15.4778,133.196158823529,7.32264592698207,3.8568428275759,5.86796152524456,15.8299669273517,NA,26.0563463834983,60.4982,52.7649,56.873625,81.0101,15.4778,74.9574,151.5885,150.5391,143.39415,146.16655,15.4778,161.9497,169,577,224,15,1,17
"ZNF695",0.00412794626958235,0.952703230696711,0.044730283166559,0.999956648487892,0.915903610720098,0.999994339252544,0.999940774776872,0.999998315255842,0.999995963867808,0.999987897757732,0.920535601662379,0.999832710935508,0.987122057597076,0.993441552468607,0.99999998842717,51.4884556213018,82.0334334488735,60.0697941964286,56.6666266666667,72.0188,75.8172,5.00668572164099,4.55020697526952,5.31792889796625,16.3143052306673,NA,27.1323822469423,13.3942,18.9641,18.722975,17.4508,72.0188,10.2201,58.0324,105.1587,67.779125,69.45055,72.0188,89.3085,169,577,224,15,1,17
"ZNF665",0.999399549708582,0.999966274473784,0.999994291773168,0.914887238444551,0.939832163171443,0.934011809809778,0.963826724058353,0.968856038377818,0.967237808908061,0.994820133005957,0.943130735027632,0.963206308521022,0.958515186089263,0.999997584727845,0.992718112749717,46.9130106508876,46.0681606585789,46.3645848214286,39.1914133333333,23.5532,40.3138411764706,2.40819141889558,1.22305681488856,1.60011660259257,5.9616265002883,NA,4.93246643466009,29.8905,24.4751,29.885375,22.4983,23.5532,27.7937,56.83,61.2245,59.97,53.2715,23.5532,48.5227,169,577,224,15,1,17
"ZNF624",0.666368756558949,0.866802983669434,0.999961895217632,0.947274924337825,0.998270731028648,0.997076824515643,0.998944563508912,0.999861939743323,0.999816744651926,0.999993266025961,0.999868608774789,0.969227227203187,0.980518114097147,0.955480246326857,0.998047807878786,132.37161183432,125.197255285962,126.035387053571,119.13104,111.3728,135.850970588235,4.12261926329223,2.41608337968404,3.19602230348764,13.4894451948138,NA,9.09932627684908,95.1975,83.6836,94.41185,76.47515,111.3728,115.0516,161.6273,157.0099,155.193225,168.2453,111.3728,155.2249,169,577,224,15,1,17
"ZNF841",0.5454518523627,0.982271217811834,0.929113880904637,0.571042864897338,0.86924884774025,0.731989244045111,0.998860148501135,0.994702534334338,0.997442192658227,0.966596887667061,0.871051392032721,0.99315275703941,0.956748359790265,0.997908563362757,0.98646955145513,292.515269822485,269.577772270364,281.426460714286,223.475326666667,353.2974,247.830494117647,12.9374917018738,6.65206776194272,9.52616058477684,19.7978229414811,NA,28.573536284306,199.861,178.8956,202.908175,162.27375,353.2974,159.7406,328.9914,323.3398,325.645075,271.9614,353.2974,333.0062,169,577,224,15,1,17
"ZNF615",0.112413685929539,0.152512998228752,0.999693726468982,0.886274588033809,0.999807275003151,0.999975996246891,0.999999776680825,0.999988381004073,0.99997664276842,0.999934805018931,0.995505319415188,0.999103493272277,0.997578544418233,0.997536401823371,0.999999886886793,320.191670414201,280.722182149047,276.583887946429,268.21148,307.8735,296.844429411765,17.0983609628381,7.60274814548745,8.09738096743343,36.3763958359148,NA,32.7640233936439,206.0103,181.4456,208.896025,162.76565,307.8735,186.723,364.37,348.0176,336.34325,329.5742,307.8735,373.0094,169,577,224,15,1,17
"ZNF433",0.920776677606597,0.999999968195608,0.854737811712857,0.437577626852668,0.224174127991024,0.437049179129354,0.999997844185422,0.99999999915776,0.999997322505649,0.991896189324864,0.999998777169694,0.997607024632347,0.999999555822711,0.766710740720487,0.999994752623866,126.356170414201,131.814814038128,126.055417410714,95.0721466666667,133.2436,124.796623529412,4.10558581311539,2.8877244184126,3.60133915026556,10.3885538441932,NA,10.6965970617258,95.7464,92.4723,88.379725,69.31555,133.2436,85.9884,154.0868,155.7832,152.0904,116.2477,133.2436,172.9522,169,577,224,15,1,17
"ZNF595",0.974927033606843,0.746205527448343,0.937928328092824,0.999973438348232,0.997958164281803,0.981345038441975,0.999852574221206,0.999965798647193,0.999997000012375,0.999699862710719,0.999999999997962,0.999836431125419,0.994155610411918,0.999991893852887,0.999874348374261,223.264964497041,232.483334315425,242.753525,216.460053333333,259.0848,223.5073,6.90754501367754,6.16893254203092,10.1520717936602,30.9975910099446,NA,22.312987861343,165.9325,150.0518,156.874,125.5162,259.0848,171.2915,253.6,270.2093,279.53035,285.72705,259.0848,275.1572,169,577,224,15,1,17
"ZNF460",0.998916621646371,0.683673997643187,0.68003827063013,0.999959195853052,0.999999679410871,0.999181794585718,0.913057005638358,0.923257726762807,0.954420898387954,0.937645556128835,0.999996160178629,0.999999999986552,0.99710589004764,0.999999873003567,0.930656581753525,57.6354319526627,56.2659873483536,51.5316285714286,55.47236,16.1507,56.3654176470588,3.71684212850194,1.71041926662885,2.2827259726946,8.75297493355858,NA,7.47312235282133,34.3595,33.5825,32.820375,31.88505,16.1507,43.7252,61.5224,66.0408,61.61185,73.9433,16.1507,59.8854,169,577,224,15,1,17
"ZNF81",0.92091635091874,0.990521155578503,0.999588695467303,0.999957926489305,0.994714972640064,0.998087783988675,0.648995937371239,0.702279293764391,0.687967299471477,0.643986796937472,0.816922635186835,0.575717212156776,0.664123883387781,0.976880211619176,0.47146353948627,172.775644378698,165.190971230503,167.359915178571,177.449186666667,39.031,200.393235294118,6.82134684694174,3.66629430569699,5.69068197444207,22.9599849669021,NA,20.9405811740132,98.5895,98.3979,102.96085,104.52335,39.031,135.1505,239.0645,224.8619,223.648225,234.98655,39.031,271.6791,169,577,224,15,1,17
"ZNF780A",0.998648684196463,0.991468177979325,0.829561395050227,0.999950380837223,0.999351647044985,0.999999999574673,0.998921453469377,0.99833921620216,0.999528560652335,0.999559543054596,0.0998614582732332,0.114148393365098,0.0489196665381553,0.332500975949633,0.912919334149957,339.146504142012,345.632089428076,327.993915625,328.966566666667,268.1696,460.799917647059,9.60214486601097,8.95540491117183,8.44670110098986,44.9544878613467,NA,48.346504424896,251.8452,237.3142,237.800825,229.5058,268.1696,342.4098,403.8768,411.996,394.58855,383.58625,268.1696,567.1391,169,577,224,15,1,17
"ZNF461",0.999456743577873,0.66140946459742,0.613951918918529,0.981693419328154,0.99019191267894,0.999993872833112,0.999268881531132,0.999513306103909,0.999954324944846,0.999985093428451,0.999469012857844,0.999922020461456,0.999792278636224,0.999696998396775,0.999829047523063,133.101852662722,131.457066897747,124.451784821429,122.42754,113.0552,128.339452941176,4.09410715373315,2.46516626047467,3.46861767445951,15.1660780367641,NA,10.382232198502,102.437,98.7654,93.040775,81.33315,113.0552,102.3223,153.0106,152.7415,147.54175,138.7459,113.0552,133.3333,169,577,224,15,1,17
"ZNF181",0.11738232901361,0.0208101812473181,0.801618046932071,0.40453997560381,0.87767719005416,0.980407761880626,0.970076791216708,0.915542984736177,0.879082081475421,0.80816701669935,0.926618216828379,0.9999979944135,0.999714890707119,0.976305133039474,0.916145769337397,294.39515739645,271.440429636049,261.058628125,241.307206666667,376.1777,268.692311764706,8.39948674672581,4.42939781146425,6.29157541313047,25.4990469966689,NA,21.0197050396658,212.671,198.068,188.782825,176.14875,376.1777,239.8281,354.2195,324.9143,319.48745,285.67125,376.1777,328.7197,169,577,224,15,1,17
"ZNF44",0.999993381089451,0.999999469933144,0.999999973481915,0.99106237666634,0.992814105940219,0.992681636024509,0.98263689172289,0.981088418533461,0.981621255788074,0.961900526755908,0.986411659337451,0.988710747121584,0.988679408313598,0.999999999853089,0.960195770217392,293.039578106509,290.592471230503,291.321366071429,259.954433333333,435.572,258.794364705882,11.4344579694129,9.15739346729508,13.8203518242283,48.9217019329621,NA,26.3708025249949,184.2398,173.8802,191.3516,158.41145,435.572,182.1159,348.142,337.5649,308.916375,271.60015,435.572,328.0433,169,577,224,15,1,17
"ZNF790",0.92470652663052,0.386661164304018,0.723756659878987,0.988294499725003,0.999498732173127,0.999999006114053,0.994061557123697,0.988313775135537,0.976153925363833,0.982048205016577,0.971704107044335,0.860532428765666,0.622639588941405,0.904220314997743,0.999370051436336,121.766378698225,118.203880762565,113.599366071429,114.635946666667,144.6837,129.972217647059,3.04385310283054,1.81620283751123,2.48584905619473,12.5289769649624,NA,9.70640817673938,94.0183,89.2459,87.1752,82.0034,144.6837,110.0946,139.6066,140.2693,133.160725,141.61345,144.6837,131.3651,169,577,224,15,1,17
"ZNF677",0.0355984202356662,0.205424995665705,0.999211632114034,0.438602447490617,0.945550030295218,0.920378246854711,0.992229964062726,0.999533019115169,0.999301535463795,0.999999406657079,0.042840014682598,0.371220901546449,0.330562893095825,0.983237001258024,0.99998855971018,39.7374349112426,31.6232188908146,32.506834375,24.24814,21.5343,16.6388705882353,2.62740724392411,1.26905126858683,2.11544608741251,7.66490093214518,NA,3.47749877088789,14.8457,11.265,11.284025,7.8104,21.5343,9.0498,53.4006,41.4049,45.41825,25.87575,21.5343,24.0145,169,577,224,15,1,17
"ZNF823",0.620582345621019,0.645659865987511,0.999896695631537,0.447589817954564,0.751085923741126,0.804950994724484,0.00490935278994553,0.00287633607908844,0.00273188762442322,0.00117629606169234,0.999999759896249,0.996710756357955,0.994109093193563,0.762380667892474,0.00638055928552306,241.295155029586,226.097321663778,224.022597767857,186.663833333333,638.9637,239.312688235294,8.96261012023295,4.91830523425763,5.90955989293667,19.2787457528422,NA,20.5996910103591,150.5267,138.0952,159.000225,132.6707,638.9637,169.7263,308.2883,285.6732,272.37305,210.2002,638.9637,282.6805,169,577,224,15,1,17
"ZNF311",0.61520096311355,0.732926522156718,0.999999958756621,0.29605987442102,0.58491197162274,0.615468026657275,0.802045938132869,0.72157939645051,0.720379938210108,0.481862926784425,0.999907048427064,0.999559140737102,0.999498868473195,0.715854516003583,0.788325021896124,86.0096923076923,78.527757712305,78.3166165178571,55.5082733333333,155.1144,82.795,4.15649291392602,2.31428485240562,3.45251393892901,13.6769561518618,NA,11.3442966613929,56.0744,34.4688,37.927175,16.17565,155.1144,45.9061,109.328,112.4175,113.3276,76.67125,155.1144,107.5437,169,577,224,15,1,17
"ZNF347",0.981524057486586,0.993917912728735,0.999999804020159,0.999999959797309,0.999743316748883,0.999837720200974,0.917632105042063,0.935577069979878,0.934451326388876,0.922776076672677,0.984080749329303,0.93212312231261,0.943516060093905,0.997644499608676,0.862803864274607,180.894864497041,175.127758232236,175.62546875,182.135366666667,86.8102,197.123447058824,6.73294963207971,4.24744631636979,5.03822172395835,24.9116497315798,NA,16.4436353082684,111.7621,107.929,113.751175,92.96305,86.8102,168.8223,232.6052,223.5303,228.078225,242.7222,86.8102,243.9946,169,577,224,15,1,17
"ZNF273",0.999998992784644,0.990353263697479,0.983612554631613,0.848544311334034,0.846631376737865,0.931916761786914,0.999945363565741,0.999954688984257,0.999990429014496,0.999998321700912,0.717727546800601,0.708601555454681,0.844309055550128,0.999996144169707,0.999990686657603,197.239772781065,196.434996707106,191.136243303571,166.12188,176.6487,161.855652941176,8.23255322649186,3.83382867546361,7.37110278760525,15.5103132571424,NA,13.7220641744984,132.2798,131.0767,130.12715,121.90035,176.6487,121.1709,230.3078,241.5612,229.451475,185.7945,176.6487,184.7484,169,577,224,15,1,17
"ZNF84",0.999998740337526,0.986290197086986,0.930023107861216,0.960411513677658,0.947539375779731,0.991393664776559,0.986524728420688,0.987182280604358,0.979098318992064,0.95672612396392,0.999999933187312,0.99999912448755,0.999941738768783,0.991167820507159,0.986815656151792,831.328936686391,834.107718544194,809.564848660714,758.109206666667,1044.751,826.839370588235,21.3589859590698,14.3870424612603,20.5663060167228,70.6688445854705,NA,60.3502488858901,649.6819,600.7681,581.2829,575.5348,1044.751,625.4991,1010.1319,1011.5056,969.061725,918.33755,1044.751,1015.3165,169,577,224,15,1,17
"ZNF667",0.999999942222183,0.411010212592556,0.163133800008077,0.894831281576296,0.889283537950378,0.999251633354062,0.987003397774749,0.986453137575086,0.959349201033276,0.944007266676139,0.986132952149853,0.985782972068431,0.999998835575707,0.999431096967979,0.96794918896268,92.3979307692308,91.9896173310225,75.4141053571429,67.0265266666667,150.0673,77.557,7.20189893754367,3.82532488948583,5.09362243068506,15.2361259007083,NA,19.4206388641849,23.0875,21.0164,19.1497,15.44375,150.0673,16.5094,128.3656,134.9014,106.948175,101.07275,150.0673,90.534,169,577,224,15,1,17
"ZNF649",0.180150846636923,0.502179079369446,0.999415841390655,0.922473221861624,0.99990442378294,0.999487773295354,0.99999698237613,0.999999289394787,0.999999885051132,0.999991436057369,0.981881340329031,0.999998096818847,1,0.999876010394133,0.999999895441827,378.627826627219,320.862728596187,328.387417857143,303.572606666667,345.5585,328.260088235294,29.4206696876387,11.0705601571358,16.1125027419286,43.109743731441,NA,58.6974525011927,210.9738,167.4037,189.28685,144.1725,345.5585,182.9697,405.4471,396.6374,404.850525,404.30105,345.5585,401.7296,169,577,224,15,1,17
"ZNF248",0.0877648766289214,0.0500762883094831,0.974530558399734,0.955022587473014,0.483198528922055,0.364650029044846,0.993787138467475,0.999523307388208,0.999824678464194,0.97346739287131,0.999980040694259,0.874714363364984,0.769047400561903,0.994779313428387,0.992179395708506,324.083575147929,297.465171923744,290.61145,350.853313333333,260.0942,329.077605882353,12.7588923238343,4.35474281114131,6.13094888904754,27.9056783037361,NA,29.5425816873606,238.1011,220.3645,228.49995,271.2002,260.0942,246.1318,362.7443,351.2228,337.10375,399.1446,260.0942,373.7024,169,577,224,15,1,17
"ZNF544",0.794732927575031,0.497852243616937,0.959516195667778,0.865819356677313,0.976540217004339,0.996862136082992,0.989349028791172,0.97738990740965,0.967256092305495,0.946111604405844,0.999895313734916,0.999944786273718,0.997194262719201,0.98266704043444,0.985553206634214,769.494693491124,729.564935875217,705.962236160714,660.433846666667,991.9213,747.908276470588,30.9243375126627,13.6736193149745,26.5597076291095,51.7502961093013,NA,67.919947800949,561.0429,542.9611,544.83835,517.2244,991.9213,584.9057,904.3955,863.9664,802.6658,822.1646,991.9213,884.3473,169,577,224,15,1,17
"ZNF251",0.689251930715402,0.930849506479871,0.998931293043629,0.999790281192222,0.999949145976216,0.999999223874318,0.996436957381632,0.989482018172409,0.991684756012106,0.994019086955468,0.99679050237787,0.912169197689712,0.952342092246811,0.99376846966238,0.999198926700412,511.074072189349,547.361463604853,538.798163392857,532.067093333333,370.7941,476.2622,21.8631907487098,12.1010571949827,17.7591017315821,80.9974372470021,NA,61.1781046464782,318.8565,350.6326,364.61935,341.09915,370.7941,348.8899,616.8937,648.4773,672.81235,587.2018,370.7941,448.8994,169,577,224,15,1,17
"ZNF607",0.996021163533785,0.998174678113321,0.875577214676234,0.994739325390499,0.998938552288492,0.981478659675651,0.999999101821276,0.999999965524569,0.999993737064754,0.999999953010293,0.797288060945289,0.863760422038516,0.68635422013787,0.995769699154168,0.999918166754462,280.715735502959,287.620632928943,273.886426339286,303.28516,295.0875,331.6164,8.55226307230833,7.15937051118454,9.50571285141857,43.1580437765461,NA,39.5264447253978,216.9944,200.3673,193.986075,187.14105,295.0875,239.5379,325.7852,330.8316,320.217225,369.99055,295.0875,384.8862,169,577,224,15,1,17
"ZNF334",0.143589526912819,0.0398393144771481,0.886384537222404,0.734234932769245,0.990037658040239,0.999764290567515,0.000532150179091362,0.000203914010364681,0.000142913668244926,0.000186119483972513,0.999223482049613,0.818013534958741,0.630842208890932,0.777709423605633,0.0011799625097999,113.095087573964,83.3149611785095,71.3672642857143,60.90938,692.7995,125.828617647059,18.6548700623721,4.59357866360733,5.89965859029343,21.981600916921,NA,49.9386085291954,22.415,13.8934,15.82875,14.98695,692.7995,11.5724,128.532,110.7128,89.3258,76.20395,692.7995,142.411,169,577,224,15,1,17
"ZNF485",0.997798981459161,0.898386952546869,0.952981306654742,0.999037472485958,0.999897487530358,0.999999998665689,0.0633584949840008,0.0561033337886119,0.0468384651335888,0.0603824815590041,0.75640205195413,0.628654515007147,0.470106327784878,0.809159562726455,0.169683876816277,99.7018088757396,97.7079667244367,94.1901290178571,94.5296733333333,241.9246,117.301141176471,3.53923242588816,2.15864488837769,3.49908304775415,14.6418178773463,NA,14.042133874352,68.4769,65.1637,57.4816,56.09845,241.9246,75.5235,125.1008,120.2029,122.324375,121.6027,241.9246,147.7987,169,577,224,15,1,17
"ZNF192",0.929183743044736,0.99846665319712,0.994665234267612,0.834681150390295,0.941790375279841,0.897320439106811,0.86891985444989,0.901412758091843,0.885923333459833,0.970393332190842,0.639370370544554,0.382290409259053,0.516622336400496,0.330869011216181,0.676057851991047,446.685300591716,424.369031715771,435.551295089286,360.776413333333,146.7026,550.300164705882,23.0709452284327,10.7600705294435,16.6535878808327,69.2491000554017,NA,71.7617498779965,267.8597,235.8376,231.941675,175.5344,146.7026,403.5629,604.838,593.7637,587.229075,537.92415,146.7026,621.3434,169,577,224,15,1,17
"ZNF442",0.941674259227277,0.999152582178412,0.994090547659505,0.999994994916912,0.997908592446506,0.999806433620769,0.999999072542748,0.999978813998279,0.999994967698312,0.999999924399395,0.990766609537962,0.999686927670129,0.997347375100201,0.994878473028874,0.999893597408624,44.8083278106509,42.2231147313692,43.6117745535714,45.9274,47.7793,39.8667470588235,2.0219749614584,1.42239824196295,2.00113598803805,13.053749468756,NA,5.01308716326369,27.9383,21.4514,25.476425,20.21395,47.7793,24.0832,57.756,53.2396,50.7568,44.4466,47.7793,47.0306,169,577,224,15,1,17
"ZNF813",0.987372783066242,0.999623216803624,0.873718316383342,0.997615064820518,0.999867285769419,0.992614155424087,0.92161145420092,0.937630612520209,0.911039775824912,0.959559400718566,0.953137480673944,0.868317255009511,0.974517424662881,0.927202778570746,0.846815600347028,153.232017751479,147.19774627383,156.593377232143,140.22052,47.4428,176.900823529412,7.65817828385479,4.73156164894446,6.38683222292002,21.3276335398384,NA,20.0341375698631,82.3479,74.7693,85.527875,82.69075,47.4428,133.4241,215.2414,195.6098,199.18265,201.3005,47.4428,210.6485,169,577,224,15,1,17
"ZNF26",0.973456466841976,0.695431231361229,0.90793889759195,0.157111469725799,0.230754697036115,0.421379392210088,0.988006331711254,0.981070860639998,0.969679392589068,0.813459899214837,0.911310544740701,0.970369039305184,0.997828542777244,0.884398390164163,0.952340507920347,238.522647337278,232.139908492201,224.393582142857,176.737946666667,299.7981,213.723311764706,7.67498795170535,4.1590310549571,5.59514206799094,12.3557918354911,NA,17.7572200476559,178.8212,172.8135,173.714975,130.51295,299.7981,147.0013,261.1325,271.8897,259.959675,199.41175,299.7981,247.2914,169,577,224,15,1,17
"ZNF69",0.765063335901963,0.689824052631536,0.99858824548877,0.140798556675397,0.300857331028271,0.392997861372841,0.315684669016618,0.253062338399918,0.239317548936978,0.0915091608776792,0.999998477146655,0.9991020088661,0.99657461681122,0.473182618562015,0.33054962699479,79.1355213017751,73.647996187175,72.1473964285714,48.14804,175.6393,77.9196411764706,3.15025783569329,2.08283714392867,3.02919604213976,5.12944001116803,NA,6.70970842057402,53.8406,44.1176,40.413625,37.5832,175.6393,59.0352,101.7083,91.1055,91.7404,61.4015,175.6393,92.7216,169,577,224,15,1,17
"ZNF583",0.621003774645726,0.260482320105444,0.901507277182637,0.975996046881609,0.999879917273345,0.999999780699373,0.99927453152278,0.99993334057225,0.999993780555933,0.999989892230898,0.999865927191264,0.999687376102446,0.989652239577186,0.998867693845173,0.999757015129869,84.0770059171598,78.6346202772964,75.3578370535714,76.0888933333333,69.9865,81.5443411764706,3.00579466770243,1.70606286310717,2.46950192888431,8.80922360294117,NA,10.2239169941917,56.5162,49.72,49.216225,55.05855,69.9865,54.0476,107.6233,100.6329,98.5771,94.3956,69.9865,101.4327,169,577,224,15,1,17
"ZNF568",0.887080806869838,0.811441891227007,0.998472895528208,0.885004256140442,0.973888110900444,0.989241631699161,0.999998664853888,1,0.999999997578086,0.999967285599831,0.999999788085261,0.999586850263765,0.997978328077034,0.970795705334943,0.999999551493803,153.164713609467,146.892212651646,144.747708928571,133.750846666667,146.6016,152.013129411765,5.21157573030785,2.80403942162162,4.17887152984612,14.0162131105267,NA,13.6199551200235,106.4519,97.5371,101.734375,91.63365,146.6016,122.0159,182.122,183.1456,183.604075,155.85695,146.6016,180.535,169,577,224,15,1,17
"ZNF480",0.878441252470409,0.579813287026967,0.951910571665084,0.985821236420394,0.999599846905899,0.999999964139475,0.999944784359455,0.99963859137031,0.999034824509961,0.999018504810357,0.966680284059111,0.997951735332645,0.999987829058329,0.99999969956434,0.998633297647175,567.166206508876,543.830837781629,527.190825892857,524.104833333333,617.7658,517.832235294118,22.5059617484655,9.9148711917133,14.2986836499856,42.2651881869337,NA,29.3275552170474,406.8802,390.9037,392.2559,400.3115,617.7658,404.5906,658.4507,634.5957,627.899825,664.1709,617.7658,617.1866,169,577,224,15,1,17
"ZNF587",0.890045762325484,0.966933959332385,0.999986199824637,0.835933453824724,0.951821446500321,0.944660198630276,0.967490994107629,0.981053874428289,0.979647049370134,0.997331658725071,0.993142455185641,0.999953496087858,0.999874096894035,0.995897340630674,0.987963104024977,1625.62699408284,1487.91358214905,1506.11559910714,1152.74636,453.8324,1415.23890588235,112.497723613922,65.5614618226445,78.7348153924672,313.375124922331,NA,165.052587378909,763.8968,698.2232,820.70685,737.9075,453.8324,965.3774,2087.0107,1912.8848,1818.90255,1091.14655,453.8324,1580.0401,169,577,224,15,1,17
"ZNF808",0.998732053563828,0.999983327707679,0.999915788145272,0.999927662123466,0.999998913382445,0.999985221382775,0.921775421137089,0.931640981609238,0.92672271320826,0.946040115916536,0.999825935833255,0.999994395378104,0.999955351120293,0.999999999341177,0.947049706103387,227.072833136095,223.668544020797,225.429176339286,221.229873333333,129.8789,220.479882352941,7.40816271784224,4.33041248741967,5.61487455904013,23.6608683350731,NA,19.7399760226593,162.3417,166.5916,172.54155,172.87615,129.8789,175.3145,258.6704,263.0748,264.18745,298.56985,129.8789,239.0103,169,577,224,15,1,17
"ZNF43",0.961040193230872,0.932325315139637,0.999640428617151,0.439241041120937,0.586649182494866,0.666701241459795,0.998979364860004,0.999634548799693,0.999756736119749,0.999997544055838,0.999228052989646,0.98546445068188,0.975720728750412,0.560047402795064,0.997467210358568,730.064733136095,699.550975043328,689.472883035714,522.662486666667,570.996,768.161094117647,29.8388904115935,18.3653163853394,26.1023899173613,57.9912117360881,NA,87.0545908212905,452.3063,375.9235,408.40505,384.9911,570.996,474.832,902.0034,924.9909,898.0245,654.3897,570.996,1158.7216,169,577,224,15,1,17
"ZNF28",0.997133743504533,0.971827894366374,0.996870232723707,0.999795783877874,0.999995946047643,0.99999999954359,0.986525557498546,0.982123536364228,0.977551863859336,0.980980482499013,0.909100226934943,0.947953817704345,0.978942813766202,0.994981422916477,0.94817247198539,608.199014792899,620.880667071057,632.507990625,630.859273333333,405.4509,688.684347058824,22.7603761239691,13.0976955241085,20.5218378544465,70.4732391922207,NA,56.9080545649833,392.3998,429.7088,424.03115,425.68295,405.4509,496.6501,727.8481,774.4861,806.670225,772.78745,405.4509,836.1673,169,577,224,15,1,17
"ZNF627",0.999999993315956,0.840646100576531,0.611155007555776,0.239197835792968,0.204700500963553,0.488714192841464,0.963617490437402,0.963860731489766,0.935148409298047,0.744368634842257,0.99556428128562,0.995344510581234,0.916426758423849,0.318852205471953,0.984867416390981,577.254730769231,577.890238994801,551.532967857143,451.836993333333,751.6824,605.051094117647,14.2690434482624,9.5360327222613,12.8298290854505,26.7154325662483,NA,34.2896057029458,438.3713,428.8616,423.069725,372.29025,751.6824,517.643,673.2955,691.8582,665.835475,532.89925,751.6824,685.6347,169,577,224,15,1,17
"ZNF789",0.997271446093544,0.406010864469187,0.381415789299852,0.880072487553014,0.924046361148484,0.998823482027062,0.993638075709419,0.991099831046831,0.975446404380637,0.962161465139875,0.470094417033666,0.539132107511621,0.90178031372405,0.997696630992344,0.922217189920717,83.3757289940828,81.4090551126516,74.0541709821429,69.0216266666667,110.3634,61.3343058823529,4.03811536610904,2.08606424126695,2.79801535615722,6.11998558393468,NA,7.80090818984762,48.5748,50.6408,47.37835,58.1019,110.3634,42.2772,99.1157,97.7233,89.42985,74.84015,110.3634,66.6198,169,577,224,15,1,17
"ZNF534",0.999168115339202,0.951641136807975,0.977865510223456,0.518031922789046,0.406002871219485,0.301693289975652,0.999999982681633,0.999999701593465,0.999994658855066,0.998540079237419,0.394205563423627,0.283824116943331,0.198439029918886,0.999999829184034,0.99807718675815,6.24779585798817,6.39397244367418,6.65900892857143,4.11753333333333,6.0565,4.01071176470588,0.402667235898137,0.181095332841546,0.328060995225534,0.67027096600779,NA,0.505215073077673,3.4259,3.8023,3.674825,2.7741,6.0565,2.6423,6.9434,7.762,8.040675,4.8787,6.0565,4.6301,169,577,224,15,1,17
"ZNF525",0.999222893321297,0.999915179926696,0.999998383561395,0.999919603614719,0.999997455803858,0.999992262835695,0.960070760979879,0.965753116205377,0.964466069895582,0.974565499102899,0.996782309525788,0.98911433465082,0.992332529442834,0.995477839110167,0.936742137327153,381.071306508876,374.858106065858,376.463196428571,369.017966666667,214.3338,405.362270588235,15.1511289661184,8.7602635248453,11.3212768885809,47.6812735932988,NA,26.8615234878659,255.8666,246.4474,244.985325,248.1769,214.3338,337.8762,461.6,447.7682,470.012975,404.07715,214.3338,442.4289,169,577,224,15,1,17
"ZNF814",0.120920914523533,0.28525010311817,0.999999790690456,0.297253704768214,0.782654788085394,0.785479218960466,0.99999229621652,0.999999580758386,0.99999970774646,0.998577251072509,0.906989455701457,0.99997795408019,0.999964440482561,0.959521384284282,0.999996805312859,548.853615384615,469.835683535529,471.769606696429,347.238526666667,498.0922,454.448335294118,37.9814944211918,13.7686769258193,21.5448839818632,61.6485100074419,NA,54.0767769296404,293.7443,258.3866,273.372575,247.74435,498.0922,335.3766,616.6168,572.4133,548.348475,343.0587,498.0922,541.7223,169,577,224,15,1,17
