"gene","p-adj-Negative-Equivocal","p-adj-Not Available-Equivocal","p-adj-Not Available-Negative","p-adj-Positive-Equivocal","p-adj-Positive-Negative","p-adj-Positive-Not Available","mean-Equivocal","mean-Negative","mean-Not Available","mean-Positive","SEM-Equivocal","SEM-Negative","SEM-Not Available","SEM-Positive","Q1-Equivocal","Q1-Negative","Q1-Not Available","Q1-Positive","Q3-Equivocal","Q3-Negative","Q3-Not Available","Q3-Positive","count-Equivocal","count-Negative","count-Not Available","count-Positive"
"ZNF320",0.975893947574899,0.800333065111155,0.797513371685409,0.906453723086716,0.808149338916231,0.949196854979201,616.70603,583.797175957121,524.42102,561.309585217391,104.201028249408,10.0144306183761,56.0143713005606,18.5556966484013,460.6849,429.8694,414.8443,435.3469,721.214925,687.7889,675.46135,679.6296,10,653,15,115
"ZNF530",0.999984904576393,0.79225197436545,0.498825938668817,0.999968409551271,0.994215948151411,0.482883583693109,82.14938,81.6273531393568,64.3799866666667,82.8403260869565,14.3065430371235,1.9371525606147,7.21800639824009,3.09292784154274,54.5305,54.2758,51.1398,59.9296,103.939975,93.8852,74.03875,99.7927,10,653,15,115
"ZFP1",0.951062153010145,0.961063038258094,0.488412265971033,0.877266354553179,0.871660199974718,0.362566120123064,278.31478,261.03486906585,298.722566666667,253.195964347826,35.3445429655675,4.03455436427054,28.4582224027076,8.55614809907473,207.672175,190.4649,240.85855,186.23135,315.1322,307.3512,337.2646,313.04365,10,653,15,115
"KRBA2",0.940680774166315,0.537492962405749,0.500687915547477,0.99999927316107,0.294509220305729,0.197188195656657,64.71659,72.7526119448698,88.8801,64.9006965217391,6.77438250871046,1.72281635255946,25.5938606129245,3.18977134574019,53.06895,42.4929,39.65945,39.64615,76.902875,90.9768,84.35905,83.30455,10,653,15,115
"ZNF93",0.982621745016347,0.991346707342226,0.8004078227025,0.685169800081715,0.0701965837709022,0.291722826063909,155.73486,168.421358652374,142.934926666667,194.956420869565,35.0869852253105,4.05627974279064,22.8590454905763,11.9822296173531,83.878525,103.9672,75.1305,114.2522,191.767475,206.0898,222.80325,233.38085,10,653,15,115
"ZFP90",0.957514593985183,0.989921971481167,0.690449017921999,0.930808063730607,0.982317757256596,0.638116696857292,680.53901,643.34061424196,709.4558,634.653224347826,118.683850287808,9.00028071916978,74.810017600954,19.458587703482,533.977275,495.6597,517.52505,484.71775,617.54685,740.2807,846.0442,760.40275,10,653,15,115
"ZNF479",0.998496074008451,0.999972961196017,0.993609820682511,0.999659577480087,0.997611616280829,0.997899064628146,0.07095,0.211218376722818,0.0240133333333333,0.159217391304348,0.0475747628008333,0.116650416047155,0.0240133333333333,0.0659569323373786,0,0,0,0,0,0,0,0,10,653,15,115
"ZNF445",0.99426557228727,0.992221098978131,0.876850574105351,0.886109949479767,0.00856028454064295,0.968630641464742,656.92407,675.394297090352,630.679386666667,602.139919130435,78.2246905987419,9.13761272728864,48.370684670495,18.6875019406676,428.421975,507.4039,492.373,459.47315,829.22725,811.8567,784.13165,712.73355,10,653,15,115
"ZNF74",0.919652040430743,0.870244938425029,0.975555722872906,0.917811485663437,0.9997619446368,0.98341679860135,389.44178,355.093318529862,336.69322,353.602887826087,54.8726898561161,6.86182518532608,33.2410769911311,12.24545170131,292.338475,246.4695,240.7718,262.47445,431.7178,411.1743,391.4551,424.43745,10,653,15,115
"ZNF829",0.757357877599536,0.852430232835782,0.999943508979303,0.853831132441852,0.960153803556128,0.995500082148563,27.00745,34.4221393568147,34.75476,33.24052,5.68859162224906,0.922555461954023,5.67786040128296,2.26407890324606,15.29595,18.7694,15.8616,17.40905,39.287,44.2791,47.04165,40.2216,10,653,15,115
"ZNF267",0.542928257980023,0.96295595191664,0.820120854121581,0.819399039145167,0.529060646766273,0.987654434221271,367.09692,437.987443950995,400.009973333333,415.120214782609,35.9897308649064,6.74436408536054,47.5017870747452,12.5469437242027,281.014625,318.9451,288.7266,318.13905,448.10905,511.3444,443.8872,472.0965,10,653,15,115
"ZNF566",0.99157706968183,0.433138611202171,0.187094548672699,0.999436158483827,0.569266312446055,0.0813091825961185,212.06389,220.835158192956,270.672286666667,208.411053913043,30.1534090175093,3.67650421994346,47.8770224442501,7.97035930288986,129.39655,166.4443,179.72075,153.5796,273.117325,251.6134,258.92025,247.5101,10,653,15,115
"ZNF224",0.980825989473734,0.999917536045451,0.942825325897113,0.999996025231457,0.575590228518104,0.999904486401323,216.74991,229.440228943338,214.1526,215.986875652174,27.2096744455613,4.18462390690618,27.3682395627852,7.98228724372955,161.61445,160.0429,155.7354,161.27715,222.64665,285.6998,259.3307,272.892,10,653,15,115
"ZNF529",0.726471193430545,0.194465544411176,0.257519417647562,0.997297941671975,0.000566028170200461,0.00808826789106987,289.50505,335.834600918836,402.896266666667,280.424905217391,49.0610269054646,5.56423473657497,61.5215157458094,9.78034386690608,145.3206,248.3956,267.44195,206.6971,397.1688,391.7654,432.61225,341.4685,10,653,15,115
"ZNF284",0.721926427014706,0.960151840591097,0.958351565320146,0.923023355193823,0.594840310871257,0.999997944158467,42.58142,51.3295520673813,47.88398,48.0127417391304,7.12326583067065,1.03682612957613,7.13276069062557,2.3078349972273,23.5091,34.5609,28.7362,32.1132,61.420525,64.0307,65.52715,60.1607,10,653,15,115
"ZNF749",0.733403172293791,0.443670811151115,0.703974603505059,0.905392453417719,0.733993712545099,0.498293953180275,121.79846,101.44929525268,83.9744666666667,107.901350434783,14.9067225590201,2.37953546855651,10.53038342726,6.7332054049676,77.6714,68.662,59.8325,69.11165,158.239325,121.1374,116.01655,133.3093,10,653,15,115
"ZNF17",0.970977078114697,0.996373207050042,0.815169683495153,0.999043110050284,0.251571994631971,0.998637270262248,156.55686,169.162126339969,148.630553333333,152.465694782609,17.7402076959356,3.65570822110972,14.5754244637363,6.37402774169453,127.29045,126.8575,120.69575,111.10545,173.956875,190.5049,169.4565,172.98985,10,653,15,115
"ZNF555",0.968557312448445,0.951056972103197,0.992555549508631,0.961232568342241,0.998440915077452,0.997018182188959,100.95758,96.0489087289433,93.6001066666667,95.4892756521739,18.459707033108,1.30227940915796,8.91912407577628,3.18607330280082,63.667525,71.654,71.79645,74.0225,97.50685,116.1577,104.83745,113.1546,10,653,15,115
"ZNF75D",0.990508004797515,0.995159846131712,0.880044741601349,0.966904518271048,0.942967555863514,0.797769362107404,381.51547,367.985875650842,395.306813333333,359.95851826087,48.4684125114355,5.35933034000209,45.0893489220067,14.6565270469727,301.4833,276.4005,284.74245,271.44545,464.499625,438.31,487.82585,412.97885,10,653,15,115
"ZNF197",0.28816432806386,0.487414213948099,0.999928471174925,0.518487955132325,0.681641897832742,0.966540975701142,412.13843,501.373313016845,503.7852,483.574612173913,60.8935397856712,6.22612868198706,45.4882029577036,13.6926131619955,294.43665,384.3439,384.99545,379.0606,447.16375,602.8316,577.38195,577.7913,10,653,15,115
"ZNF732",0.999998186722363,0.984687739442962,0.950853086792761,0.995082109107181,0.884511395983225,0.995240449147134,11.9872,11.9186453292496,10.17032,10.9908313043478,3.23688665613528,0.49792602779137,1.95052198606278,1.13442327919942,4.483625,3.7726,4.01325,2.74995,13.5667,15.01,15.13035,13.72935,10,653,15,115
"ZNF546",0.615899096351231,0.0936583965577223,0.139557228006933,0.999846290875434,0.00198560862354358,0.00446336853880969,66.28271,81.4426901990812,103.345326666667,67.2539956521739,8.11781933071314,1.56637113816883,13.2267277235059,2.99543967434954,52.372575,54.7763,63.8438,43.01855,74.00025,101.4385,143.07215,88.8306,10,653,15,115
"ZNF286A",0.996993516288442,0.989810353660584,0.8845251258765,0.760584669281371,0.000766293652042949,0.889631112116121,375.75455,389.807327718224,348.52822,305.87728173913,59.002621721414,8.98856186423707,54.6951213882443,10.7736203312126,284.031525,260.1523,195.54225,233.6132,426.30925,445.358,445.23855,356.10375,10,653,15,115
"ZKSCAN4",0.398762406865839,0.995164329696299,0.102323236369125,0.27289218887227,0.782207297908164,0.0575018764966613,157.9096,136.706109800919,162.06492,132.658226956522,18.1863658982339,1.67157328499727,10.5233233270999,3.72583765123656,119.5399,109.5718,129.88295,103.576,181.997825,158.4677,193.97705,156.8347,10,653,15,115
"ZNF643",0.998566383345304,0.998977475743299,0.999992152131478,0.997904960568428,0.695585090012234,0.973635846608293,60.79704,63.726450229709,64.14828,57.3542939130435,9.95114183450768,2.43563905259036,8.20111585451406,2.56691746297081,44.89325,37.799,43.17675,37.47195,69.06295,72.8529,78.40845,75.37915,10,653,15,115
"ZNF642",0.987535240918825,0.983747417674168,0.766909694726088,0.507486108887236,0.00294359159625124,0.122734251996242,131.03122,124.18427856049,140.640986666667,101.292715652174,15.563040408165,2.70580346446556,15.4137380385899,3.32828435723347,95.305825,96.2877,97.37235,79.2974,164.36395,143.0261,193.26645,123.13285,10,653,15,115
"ZNF490",0.959494989123523,0.764730274204446,0.797525594943426,0.439665263504665,0.00535240107530521,0.985195899515277,345.17806,329.116152067381,304.96722,295.225180869565,37.469706026084,3.94000607726048,18.1036885665909,9.86626821935601,273.955725,258.958,270.13645,223.95815,400.609275,379.582,359.9634,357.1696,10,653,15,115
"ZNF626",0.610391678371136,0.661735536769924,0.99116912277048,0.886800690144482,0.439612244771216,0.839698270993101,493.93486,384.20426431853,362.651773333333,426.731266086957,121.84674726901,10.5506646209953,71.7553971390687,30.7895986164269,323.64385,198.2055,193.3281,206.84245,516.259325,530.558,481.3513,547.6663,10,653,15,115
"ZNF793",0.699279901499957,0.525378852630057,0.853471223308179,0.999354013683071,0.000849565177601042,0.133199618047423,131.39326,163.861183614089,183.544906666667,127.619524347826,33.2628382093865,3.73261838815708,41.0627554244215,6.66700473296529,39.03415,109.9619,97.31765,78.62405,222.9061,195.0378,215.87295,162.20135,10,653,15,115
"ZNF383",0.527757899701665,0.160785472726351,0.381225826091821,0.789680179101983,0.598465932815097,0.197475456833836,84.47611,101.111519295559,117.167673333333,96.2632330434783,7.26631089596135,1.48096282675238,14.0312879308435,3.81114185489577,78.0467,78.3108,78.4936,72.0462,102.952325,115.0613,145.9621,112.7646,10,653,15,115
"ZNF669",0.928330798661296,0.996822447997372,0.707045477117797,0.763566660263292,0.593920827875469,0.449810383209688,134.2091,147.464110872894,128.438913333333,156.072229565217,12.0543988101532,2.65815376979624,13.0013058942146,6.71179408734663,105.226075,99.7457,92.27335,108.1989,154.771525,182.912,166.41095,183.96185,10,653,15,115
"ZNF559",0.396758541830898,0.996261486654794,0.39546161931562,0.976834216631811,0.00184244462674688,0.998399351635564,186.98927,244.45507611026,197.290833333333,202.498169565217,28.552177379263,4.701680545988,20.2867905634434,8.03762147275188,130.263375,165.3652,146.3256,153.16425,219.020675,303.0092,227.0713,248.3546,10,653,15,115
"ZNF177",0.791641439079236,0.946882913179756,0.993084838233368,0.999767443951003,0.0429686303935031,0.892309972930802,58.56411,74.7068049004594,70.83808,60.1277339130435,19.2705611736339,2.20087534045083,16.4211390025731,4.05875766480131,21.130025,35.1446,35.30145,33.72845,65.142925,99.5829,77.0094,76.23225,10,653,15,115
"ZNF548",0.978647093709926,0.62028779364209,0.495331247831906,0.805334018151349,0.336491916253715,0.888908557983087,386.59683,364.082153905054,298.843273333333,333.96719826087,37.2598963909338,7.27554135287615,29.5474869477906,12.4444100665454,336.80285,275.2294,212.59485,253.54105,428.8381,415.1118,399.44755,380.2976,10,653,15,115
"ZNF563",0.993579927388156,0.999398238019876,0.957269970750007,0.998938130047483,0.983788542459468,0.985320759142423,79.29974,83.604417151608,76.8117266666667,81.7297391304348,15.7023427245901,1.97053404636366,12.5250733389601,5.26207140038967,54.0046,54.4554,49.32165,47.3179,92.992825,100.8384,101.8603,93.0458,10,653,15,115
"ZNF567",0.953677579069253,0.372044487839472,0.2359727874209,0.999997422144331,0.319546066085729,0.0739260282916753,161.41329,174.811547320061,214.395133333333,160.901622608696,26.2362099766862,3.15607428650815,44.0749432070451,5.51985394451227,86.3972,129.8701,131.05465,119.996,213.614225,196.8085,206.192,185.79255,10,653,15,115
"ZNF573",0.524583945129288,0.427817283253187,0.892690974201926,0.781111647141013,0.620962326336531,0.676003864263791,22.85006,31.9907208269525,35.90636,29.4117582608696,3.20018625653084,0.837051135423976,6.02657215537039,1.82962411971215,14.778075,16.5848,20.82965,15.9583,26.3137,42.0792,46.38115,37.81705,10,653,15,115
"ZNF527",0.978459666735304,0.7726868644472,0.742240768748555,0.954927163780686,0.0175008890082643,0.171540688897819,122.92666,129.864131699847,144.28498,113.622067826087,13.40609591865,2.18862942798733,19.2921378076572,4.0378826393397,89.2435,99.8567,83.63055,85.00035,155.483,150.0237,183.8527,133.37675,10,653,15,115
"ZNF33A",0.193592371366419,0.274755624708318,0.980325419548273,0.851103702469011,0.00171058216409903,0.321512053422291,1200.68557,1548.71699004594,1604.23506,1346.93569652174,136.481124964845,22.3192841139436,101.084533018737,41.3494450328555,923.0867,1157.0206,1320.8406,976.85865,1503.758425,1847.2503,1836.50925,1608.80275,10,653,15,115
"ZKSCAN3",0.745197850533541,0.969472972589467,0.21473433146017,0.175487156352586,0.0031253996590026,0.0102304556648197,103.74549,92.0408231240429,110.456613333333,79.2606513043478,9.76488618710997,1.45122127358257,13.3955199174588,2.84783110330118,81.7863,67.4982,74.5396,58.5652,126.943425,110.9009,116.42465,99.60335,10,653,15,115
"ZNF676",0.272059618433061,0.237011748320219,0.881239315596439,0.455436016606632,0.810972208459547,0.731645598154358,52.76085,22.8522727411945,12.80942,27.5256226086957,32.3249030510886,1.99904389038501,5.17910195611446,5.05061375439123,1.9838,1.887,1.1835,2.2634,10.45855,14.4,14.28375,28.22685,10,653,15,115
"ZNF699",0.472113560992135,0.984529316712027,0.623471795277437,0.715453322970149,0.688012633717519,0.880630847365073,25.52686,34.3294050535988,28.3070666666667,32.1963904347826,4.154802795272,0.758016782150098,4.07698758208122,1.72521943597265,15.04965,20.0345,16.59335,19.42895,33.6554,45.2664,39.247,42.79855,10,653,15,115
"ZNF250",0.968362263589031,0.292388823689882,0.124600147970116,0.941060905248902,0.975208510791604,0.213552901086336,343.25634,371.396618376723,482.45536,379.597284347826,49.6483693239101,7.52535236614124,61.6933053935181,18.3197652583924,229.103625,252.3943,337.1289,249.2936,490.562575,433.2048,566.3013,434.0355,10,653,15,115
"ZNF79",0.998374052831905,0.998541501090451,0.99996113623492,0.999563513452638,0.819787430076503,0.983203389605893,126.30441,122.879333690658,122.073286666667,128.585909565217,20.9911663263089,2.65979586898043,9.58448815395588,4.27447639178743,86.29355,94.8851,87.9999,100.5856,140.75045,143.2273,141.49005,145.9161,10,653,15,115
"ZNF681",0.999968496178774,0.999998035079741,0.999993181066549,0.765774674326792,0.00543650255781203,0.631556717430273,254.27263,250.569855742726,252.391633333333,338.042309565217,43.3164457898102,5.51563839719298,25.7174843652953,55.7303970262968,180.766575,153.4151,200.6182,167.80345,345.573475,314.1061,319.13665,366.56335,10,653,15,115
"ZNF766",0.998865857151948,0.999999999896661,0.997912649643053,0.939775795600835,0.494261101861417,0.900701478819537,639.95834,653.244549770291,639.881946666667,693.635426956522,64.3135375174866,11.5401878052724,54.5681840749472,20.9087313809886,513.92985,505.2794,506.6456,563.9361,703.5728,736.9021,721.14195,785.846,10,653,15,115
"ZNF471",0.999824436154501,0.999997618277389,0.999293203682516,0.887233128478935,0.149399208622675,0.805740163347918,124.13895,121.565083154671,124.924866666667,99.649867826087,47.3552915859774,3.92742879537186,48.8704442809457,8.81329825334475,19.66345,41.7001,29.58145,25.23005,189.036,180.4592,142.30055,147.5658,10,653,15,115
"ZNF836",0.562344976977739,0.723148194962692,0.999966391937176,0.822510756320117,0.57748270071257,0.955791716693524,156.26554,209.795502143951,211.325973333333,193.115431304348,18.8922897588772,5.17670837102705,48.6352476672594,9.61197645466558,111.6716,136.702,105.1154,126.4141,216.91285,241.2711,239.0471,229.6765,10,653,15,115
"ZNF493",0.773413871841177,0.989703491067829,0.902960761498517,0.995636757311865,0.00099737310826753,0.881605461171776,217.90403,261.981193568147,236.160233333333,206.888517391304,37.9623445830091,5.86111446465096,32.6502110404069,10.6129382661908,137.81055,148.6857,148.86315,120.46735,309.377075,347.5131,308.92295,265.63005,10,653,15,115
"ZNF167",0.0445263518052571,0.477560031808072,0.777484589101909,0.176877655396871,0.366412585386201,0.990008868305384,31.60876,63.1457036753446,53.76184,56.9424452173913,4.52222011664379,1.51715175125377,11.9350093462361,2.97255509302259,26.097925,33.8983,22.43195,33.43745,38.9906,84.3296,76.56565,73.70495,10,653,15,115
"ZNF565",0.699761021296046,0.969387828788096,0.178754492448487,0.891099211432874,0.700409397440301,0.420030369008284,93.21735,82.1973733537519,99.0974333333333,85.6914234782609,8.16054541475493,1.23268303298863,15.2457499286653,2.79155527199418,79.325475,63.3109,74.036,64.49235,103.436275,92.6731,96.9438,101.40335,10,653,15,115
"ZNF34",0.836065007008583,0.51892978403484,0.00875910774751421,0.97760953812443,0.548314530477768,0.0572703148824302,159.96905,140.536843797856,200.629633333333,150.269115652174,21.1418814781637,2.78166158610666,27.8317928135598,7.1798291139541,103.3859,93.5915,145.74205,94.7011,192.28275,164.6947,219.91005,182.1192,10,653,15,115
"ZNF140",0.919474748554676,0.999638805872994,0.924881878822543,0.999805620166994,0.300371529572633,0.999951760226156,489.87512,530.427515007657,498.033493333333,495.231892173913,92.1877937484348,7.87866853643354,45.352305221134,16.8161459866501,310.339525,402.8032,384.8323,375.6561,686.246925,636.0239,614.4945,619.01075,10,653,15,115
"ZNF658",0.0720955132418909,0.158545780978192,0.991131507935411,0.781474851069196,3.11330298425894e-05,0.200570639053683,34.39053,55.4898392036753,57.5827066666667,42.8602052173913,4.9998107561309,1.08372099672072,9.46198718614177,2.21134402397753,25.94745,36.0698,32.37685,23.32105,48.3818,71.7661,67.3552,59.12115,10,653,15,115
"ZNF765",0.725797682328026,0.79971924098671,0.998729984536638,0.927615200245384,0.578635320250107,0.927216031022237,379.96235,327.759521592649,321.477453333333,348.079159130435,54.6662086159352,6.27733451893625,22.2099927877025,13.58615014233,261.21025,235.1673,266.28375,250.1272,425.88695,380.858,368.8688,417.41315,10,653,15,115
"ZNF124",0.812288202636008,0.570776229706308,0.787144454686883,0.998083957664108,0.118918709836387,0.321693569526699,126.4041,106.940743644717,90.1385666666667,122.417306956522,26.0715407033544,2.7292456106377,11.4598027372355,6.12771082613336,86.6246,62.3666,65.93885,84.0081,125.450825,129.2539,107.54575,150.18415,10,653,15,115
"ZNF569",0.824078659989132,0.331499810281913,0.38846495778748,0.866493338859255,0.997295073077775,0.39113162693781,161.82176,192.891675038285,239.6403,190.640976521739,32.5035800426907,4.61109592441472,26.7139488858501,7.72483291685241,84.047675,133.9611,175.76025,138.3544,242.024875,224.019,299.5015,226.5945,10,653,15,115
"ZNF777",0.813934669843711,0.798859575167086,0.985556536096957,0.999963101544941,0.0180931543669645,0.492540189908965,414.63552,457.088132159265,470.79558,412.304640869565,51.4100577617234,6.05628500455827,50.6062157689088,11.0087227557837,315.33835,358.7896,327.4175,329.3406,522.28915,536.3022,579.6371,483.70655,10,653,15,115
"ZNF605",0.997741343013441,0.998297513812031,0.961420091952892,0.974145047077549,0.200064442814921,0.993826446115402,511.45709,524.488539663093,496.273593333333,480.510503478261,83.2648182796678,8.79305764314508,52.8558380305673,18.1059050869237,319.59895,379.3535,365.999,330.48605,657.1535,629.179,560.319,632.9081,10,653,15,115
"ZNF799",0.999927515823093,0.992807506723935,0.959064969021159,0.999857299545741,0.999940529703889,0.960010012258985,238.93321,240.990746554364,226.618926666667,241.602042608696,32.0972873034829,4.22850002931796,33.3809814119749,11.117626909783,173.117325,160.3993,153.03195,155.8981,289.99305,293.188,228.221,289.2759,10,653,15,115
"ZNF782",0.679471478072983,0.858173095474442,0.999311919101209,0.997653641951002,0.0196582492877134,0.776586050327164,80.17021,93.4469796324655,92.23458,82.4797486956522,10.4043962387429,1.47681289415556,9.78897634143924,3.273489004183,58.43045,65.7258,63.13465,54.2108,100.94675,114.7484,102.8601,103.65245,10,653,15,115
"ZNF846",0.766349439783674,0.991169467974156,0.887236861088553,0.961840472617344,0.457601911304636,0.998827722347708,62.15865,72.7082774885146,66.2514266666667,67.6441582608696,8.65172862581358,1.35783258352547,9.35044568681834,2.8748713855969,46.172125,49.7038,43.0844,43.80795,79.68345,91.1022,75.06495,87.6799,10,653,15,115
"ZNF136",0.893723201296934,0.933848557155518,0.277244484008975,0.995460837102803,0.457353358765132,0.649050335903815,266.52641,290.974974732006,240.259533333333,274.897186086957,27.8024491397688,4.31541437501806,24.1074685034498,9.2916416508473,212.022375,216.9922,187.1862,220.5688,326.684675,351.9253,295.97365,332.03485,10,653,15,115
"ZKSCAN5",0.988633783492337,0.99985982093447,0.992614396839057,0.844902754676233,0.00140219542204489,0.693436712260063,426.82458,438.519891577335,430.244766666667,395.833666956522,23.1911435062219,4.55488163015643,28.6039762842356,9.99022852138189,375.44745,360.7404,385.73315,321.5599,448.03425,494.8,482.74775,450.2086,10,653,15,115
"ZNF33B",0.72809651897565,0.841582280132961,0.99999162278527,0.31001181062456,0.0845044474831236,0.833124930128265,951.08477,823.39249295559,820.508046666667,730.860414782609,324.815352465505,14.0829970208382,69.7253450919595,41.8926977239788,343.584725,568.3419,672.9407,490.02305,1022.23285,1001.6319,936.4419,854.33315,10,653,15,115
"ZNF431",0.999746700501753,0.964837397530454,0.830760593922194,0.985567712163923,0.829138851335207,0.676028199417529,184.86747,187.346186523737,167.97524,194.876364347826,32.8297854183296,3.317389691129,21.0003867912674,9.33708963340308,105.4879,124.4497,124.08395,136.5899,210.165375,232.3236,187.248,230.13715,10,653,15,115
"ZNF418",0.981898428272513,0.839173214439822,0.834200446283727,0.818884425525383,0.344850524875012,0.997597478309764,160.39056,147.762586830015,124.565533333333,130.042707826087,32.8227433564398,4.30759617464858,23.2642142145167,7.1105075670702,95.0032,92.3244,53.4658,82.64175,207.3976,181.9148,179.16625,164.9638,10,653,15,115
"ZNF700",0.958627140140636,0.590387953487145,0.529133708910473,0.85826080465333,0.749676949105018,0.794578992507707,388.95638,364.811876875957,311.447786666667,349.549351304348,54.8574099943983,5.94969717626164,23.9691132866781,13.8747500529617,272.668075,266.533,233.01465,256.0807,450.261375,426.2842,364.133,424.1616,10,653,15,115
"ZFP28",0.979314855542099,0.981567643849884,0.999510863905272,0.785053685258449,0.000115859838657695,0.33096300584739,178.46025,191.087141194487,194.005166666667,147.363927826087,46.7189402745711,3.80826762589249,32.584565712268,10.3494978154267,52.531675,121.6301,117.64465,59.54465,228.776675,240.7467,204.7031,201.4401,10,653,15,115
"ZNF585A",0.292748342166598,0.201041972921604,0.790356129954827,0.788553690011865,0.0579892540541835,0.269623206218333,134.42216,173.894546248086,190.91852,155.99128173913,13.5385471225863,2.78059697804819,18.1090066688433,6.32295595825383,102.5617,127.7937,147.11355,106.87225,162.6372,206.4057,255.74355,195.89745,10,653,15,115
"ZNF138",0.667155992040636,0.80252348808374,0.999992661038483,0.530625879632319,0.842954758191405,0.992523016100407,283.08747,338.974109647779,340.075866666667,351.841670434783,28.511046980394,6.14277671498637,35.9519636128247,13.4971753217597,235.831875,229.2733,236.0369,238.8042,343.7132,422.2986,436.17615,429.1331,10,653,15,115
"ZNF429",0.830386721463965,0.982339993440936,0.968712219222801,0.999558465795923,0.013525347552698,0.903597476966687,200.4354,226.1653618683,214.885926666667,197.076791304348,26.0527347890859,3.81368481624242,25.6708106224031,7.44917585345061,156.99045,155.773,134.2783,140.8817,250.418675,284.6895,277.01535,244.04635,10,653,15,115
"ZNF470",0.988463585287883,0.987041433454943,0.7960673733758,0.727515777967174,0.0842407044068541,0.301598528397632,189.3518,180.00756431853,201.810153333333,158.195559130435,34.0187462859818,3.48585023182886,38.7119767199591,8.53635203521573,88.6773,117.2782,121.3091,89.1773,259.758775,229.9071,255.3825,212.88675,10,653,15,115
"ZNF100",0.819930162833088,0.61101094131266,0.829101653788686,0.638497350165456,0.684034611420755,0.977926114288664,330.76261,287.530395712098,252.839146666667,270.056148695652,62.2492979616949,6.23530947985719,30.2087347666388,12.5272742260654,200.74155,176.5971,155.8345,177.4108,435.2751,355.0989,336.52265,316.6448,10,653,15,115
"ZNF398",0.977155925521705,0.249835835262415,0.0781996859890088,0.999080440159275,0.308486754229233,0.0188997298624218,566.85062,589.249458652374,697.3244,559.052175652174,75.045382046461,6.79649765284103,60.8272702157902,13.9241615769661,408.887075,477.944,533.26405,444.70555,614.53035,663.7817,868.90495,644.7831,10,653,15,115
"ZNF498",0.133350859985595,0.662316149110818,0.827485969487479,0.99984805873407,0,0.372865247180042,305.98057,370.652397856049,349.71992,308.299259130435,22.2273655470711,3.76189840114097,18.8416570854082,7.69154273719562,252.764425,307.7361,298.18675,251.19415,359.4393,420.0665,394.67815,354.43135,10,653,15,115
"ZNF441",0.845180853514325,0.953339469777247,0.997886668983776,0.944291711161853,7.17114036381528e-05,0.468856172302479,200.96313,228.321790352221,223.3645,181.683714782609,27.6262849597265,4.22319724448517,28.4962506194178,7.93100392061653,151.640025,149.306,150.8866,117.471,215.09905,288.9171,295.8498,228.1845,10,653,15,115
"ZNF420",0.954762250384519,0.288320268535901,0.142693793760871,0.999841094485741,0.509854683837007,0.0545022510833482,205.16045,221.263052986217,275.670913333333,207.611954782609,28.4299311758117,3.81869752956694,31.8460877489047,8.79029390526827,138.706325,160.246,188.75085,145.6038,221.545325,263.5165,355.9559,241.8809,10,653,15,115
"ZNF763",0.649469582214784,0.919656615614282,0.974494809125397,0.999435997133807,0.00576519639737483,0.850147496018031,73.02412,90.6384794793262,85.3906733333333,74.8457495652174,13.6864196595165,1.88123462606861,11.5962727329845,4.15324478934156,48.16485,55.4165,56.67975,49.4786,93.61235,114.3238,111.69525,92.2653,10,653,15,115
"ZNF679",0.979345385261716,0.997431769289253,0.998013418780792,0.99640370754569,0.951051116549681,0.999992556321681,0,0.453719142419602,0.28594,0.258651304347826,0,0.153774601205797,0.263507915811343,0.139596749230329,0,0,0,0,0,0,0,0,10,653,15,115
"ZNF682",0.541844442966462,0.94186981679006,0.880590148999028,0.684183057633426,0.936186781493151,0.961628010982644,152.66144,121.381737366003,135.623033333333,125.747654782609,41.446994031537,2.82948451053673,16.6086745726634,7.06914106679327,91.19615,78.2039,93.51015,82.11305,171.482,147.7193,183.43155,155.32185,10,653,15,115
"ZNF772",0.907036399807903,0.999999082191728,0.833693079566468,0.99861249438084,0.373627534369322,0.996757952547154,223.79101,265.093250535988,222.71748,233.771711304348,42.5775712916305,7.86231959064227,38.8945159383467,13.5502950190791,104.392125,143.8999,105.13795,144.22635,344.535825,347.7342,330.5177,313.76715,10,653,15,115
"ZNF257",0.187740418176897,0.829296297367951,0.682582217643913,0.14535919748749,0.924320329732569,0.571338409800107,110.37006,71.4892301684533,89.1723533333333,67.6435617391304,28.9217339806405,2.3797642526552,14.6930061011317,5.50092993497634,41.6995,27.0643,41.2124,16.2974,156.341225,99.6662,137.88555,100.0443,10,653,15,115
"ZNF785",0.989301822986198,0.998900481774898,0.998666521009747,0.939889709458267,0.0225831384447595,0.801880300197655,262.07031,274.708180551302,269.582053333333,238.152635652174,37.5952538346574,5.19634709354683,28.8767623970042,7.8716154338351,164.858425,180.894,205.0532,181.67405,335.437925,343.7814,361.395,287.9859,10,653,15,115
"ZNF98",0.39868552972507,0.743437205110066,0.987431260753858,0.464110622027803,0.997781871588135,0.994673418838748,51.77824,31.2116254211332,34.7794666666667,31.9793008695652,13.8841307975464,1.63013755200888,8.44068754081577,3.66844144381895,12.236325,2.6792,3.0985,2.3123,91.1088,46.1847,64.7731,47.25765,10,653,15,115
