"gene","p-adj-Negative-Indeterminate","p-adj-Not Performed-Indeterminate","p-adj-Not Performed-Negative","p-adj-Performed but Not Available-Indeterminate","p-adj-Performed but Not Available-Negative","p-adj-Performed but Not Available-Not Performed","p-adj-Positive-Indeterminate","p-adj-Positive-Negative","p-adj-Positive-Not Performed","p-adj-Positive-Performed but Not Available","mean-Indeterminate","mean-Negative","mean-Not Performed","mean-Performed but Not Available","mean-Positive","SEM-Indeterminate","SEM-Negative","SEM-Not Performed","SEM-Performed but Not Available","SEM-Positive","Q1-Indeterminate","Q1-Negative","Q1-Not Performed","Q1-Performed but Not Available","Q1-Positive","Q3-Indeterminate","Q3-Negative","Q3-Not Performed","Q3-Performed but Not Available","Q3-Positive","count-Indeterminate","count-Negative","count-Not Performed","count-Performed but Not Available","count-Positive"
"ZNF749",0.999998375206491,0.999999992796022,0.999915882997476,0.999980260437658,0.999002189583573,0.99972088221991,0.995873693106314,0.0589216622460781,0.639288762330578,0.939541355481016,88.90765,91.1688201117318,89.5061483870968,83.93648,105.153655721393,16.88725,3.21484604059667,5.63475314394722,14.5560026178687,2.7352555883073,80.464025,58.6479,66.79725,61.0088,69.8066,97.351275,114.7426,106.6411,116.8668,125.0336,2,179,31,5,603
"ZNF17",0.989156546827745,0.938312137559811,0.782791671783494,0.946024768126852,0.971911467883941,0.999951131262578,0.871452272768196,0.000642782885374671,0.967985017396296,0.999928769658699,112.8323,142.732156424581,162.229790322581,167.35056,172.59527960199,36.3505,4.45203582160005,13.4321464888699,24.2015261725082,3.87031826798655,94.65705,105.8648,122.06765,153.7768,130.43465,131.00755,167.8346,181.56025,197.4071,191.1741,2,179,31,5,603
"ZNF555",0.658753707027589,0.973585099466713,0.0618349362563807,0.915867005148437,0.980990010046483,0.982307585886622,0.881963422824727,0.0046913735437164,0.75539078091885,0.999979420045267,119.6597,87.5323033519553,104.793732258065,95.98316,97.449267827529,13.8648,2.60861673577993,6.16070409994362,10.0329174480108,1.34433681082945,112.7273,63.46305,85.7181,83.9859,74.3772,126.5921,104.59265,120.37015,116.4464,116.53605,2,179,31,5,603
"ZNF75D",0.2536745073953,0.990344081763754,2.03996549430485e-07,0.908357925291136,0.512674443474314,0.929742126864405,0.632612778029262,1.14152843699866e-06,0.00428575154803823,0.978246140572532,510.88395,314.596483798883,464.627074193548,411.9464,376.589818739635,168.05485,9.64014236498659,24.8536110892653,52.0685474781946,5.61918593518697,426.856525,235.3718,383.2347,323.4812,285.39275,594.911375,387.48685,573.10565,451.4142,440.4874,2,179,31,5,603
"ZNF197",0.872834911871503,0.964700200194672,0.839861432130385,0.979077180361036,0.0785863454873508,0.27030699177094,0.999999960076956,1.84963155902551e-13,0.0836238110249463,0.80739762355102,525.48425,421.092246927374,451.830719354839,598.68684,523.266632006633,122.36125,11.2877792722159,25.7057634074102,116.445003956102,6.22771599602851,464.303625,318.7356,359.5715,396.1216,414.0666,586.664875,513.3568,551.1874,729.8799,608.97355,2,179,31,5,603
"ZNF732",0.923535619771313,0.996665108958041,0.444661501807736,0.999705467936823,0.470686184700581,0.909403969103454,0.998827621462606,4.2593707772931e-05,0.996428274209034,0.93597533418895,8.357,15.5442039106145,11.5217290322581,6.39878,10.7086064676617,1.5219,1.18539119495088,2.0067865603389,1.46685563822757,0.452607874768508,7.59605,3.55935,3.82715,3.9252,3.6642,9.11795,21.8363,15.34145,9.9211,13.74865,2,179,31,5,603
"ZNF546",0.827091509801471,0.958526767631215,1.76417891406544e-09,0.998732709783772,0.778093147505042,0.546976075978157,0.999877660447566,5.39568389967826e-14,0.200819679495636,0.943269192058008,82.13075,54.1350865921788,100.851406451613,73.55846,86.1509824212272,26.85585,2.13783113765417,9.12442008733545,9.23329314132287,1.57368414791079,68.702825,33.77205,68.77615,61.0088,59.1706,95.558675,65.0045,126.5726,79.5842,105.62715,2,179,31,5,603
"ZNF286A",0.713059576415644,0.999999999999381,4.43408856144467e-05,0.999837331606266,0.446740158176093,0.998598756606849,0.998725188105943,5.6621374255883e-15,0.823252550947916,0.946705559882552,363.3895,540.604267597765,363.580006451613,390.44996,324.839159701493,0.536600000000021,23.9263091046528,33.3426324356945,44.6253000744936,5.83109605895535,363.1212,299.0297,278.3373,349.8835,241.2708,363.6578,692.1389,408.6087,375.1973,373.1791,2,179,31,5,603
"ZKSCAN4",0.0785536584916424,0.343271128318239,0.113581103427904,0.367241457892359,0.962025245474542,0.997159351873925,0.238986619123974,0.000216612834069374,0.978717563925292,0.999939521471356,200.64355,124.096788268156,143.799587096774,136.93542,139.350692703151,9.75765,3.38477665492097,5.51661085539142,7.59158932203264,1.69632179237957,195.764725,92.99635,119.65715,131.2289,112.44725,205.522375,147.0256,162.27365,142.6779,159.8644,2,179,31,5,603
"ZNF643",0.698494440052238,0.907473997388361,0.600271299259206,0.902892746368748,0.995125427797049,0.999518540504707,0.979665941281623,2.36876830372879e-08,0.711718000377561,0.944218953658365,33.3293,84.7119497206704,68.9722677419355,74.8041,55.8868525704809,1.1432,3.76009412965896,14.9123800534389,15.2461734541163,2.28902234194002,32.7577,50.5913,31.9492,59.2657,35.57945,33.9009,103.4621,76.20335,77.1763,65.66275,2,179,31,5,603
"ZNF642",0.945395388073307,0.784515372763212,0.52920288442322,0.933453312189265,0.998505512446153,0.996572878176681,0.951036630316689,0.999533025437262,0.411280894980283,0.997411401588636,87.2681,121.736093296089,141.335103225806,130.20346,120.552775953566,2.1821,4.08131582068908,12.2560285096522,29.40529858904,2.75187589440307,86.17705,90.3758,99.176,87.8294,93.84105,88.35915,142.58145,161.9782,130.8387,141.9228,2,179,31,5,603
"ZNF490",0.984075752350156,0.470315066902527,0.000264984283516179,0.901254188252838,0.929024698674946,0.879184026070254,0.677989570431452,9.98224836123995e-10,0.610573967560139,0.99293639774311,240.16485,278.054078212291,360.280341935484,314.64278,333.950555389718,43.13665,7.65668048881683,17.6284660564373,36.8316921228091,4.06449929133164,218.596525,210.98755,293.746,255.6933,268.12875,261.733175,326.3994,420.0681,403.8554,382.2351,2,179,31,5,603
"ZNF626",0.0319270543485921,0.123433129723364,0.452884723404936,0.243759631782481,0.942842951234775,0.99999956283213,0.133168557195456,3.15962498638189e-05,0.994460395433828,0.999944635319926,875.7727,306.693508379888,396.594412903226,401.56114,417.112412437811,806.8277,22.6446443940306,58.8507400969693,179.494051446087,10.6102302142149,472.35885,93.3551,237.5928,115.9914,237.3255,1279.18655,411.34065,548.5055,660.6919,552.3076,2,179,31,5,603
"ZNF793",0.732275659187844,0.721181171611506,0.999727679561399,0.817697811223322,0.999997628797965,0.999999947558992,0.938430383433648,0.00112097919430232,0.274295811537828,0.933398162231702,99.2576,180.794020111732,184.175512903226,183.19266,150.170187562189,2.0808,10.303761688239,24.6530228226121,24.8929153804371,2.91906606325959,98.2172,98.24655,106.48105,157.3844,103.4239,100.298,217.08585,226.83775,215.0116,186.1758,2,179,31,5,603
"ZNF383",0.999583930316487,0.897394693142987,0.069411022569868,0.999845093507739,0.971034142264642,0.470977455216902,0.999989194733617,0.834088482887622,0.010864803621348,0.99267636617472,96.77275,102.545491061453,122.371983870968,91.47736,99.0713291873964,1.37895,3.50553964887739,12.4382935921569,8.44603953984351,1.39416469184917,96.083275,74.64375,88.56525,80.7215,78.4145,97.462225,122.3267,131.7357,92.0232,112.9684,2,179,31,5,603
"ZNF669",0.210853203700774,0.204462801585446,0.998992804141938,0.183618150177391,0.953205600754682,0.979749042828709,0.0661601426495794,0.000380792603940527,0.475249630415963,0.999996675337515,265.71385,164.454597206704,161.061764516129,142.73334,140.870027860697,26.70815,5.79457415552413,16.591445850769,31.1605925156856,2.52667833913321,252.359775,109.96535,97.4256,85.6821,98.3349,279.067925,202.75675,193.50685,173.8663,172.30835,2,179,31,5,603
"ZNF559",0.999784682472347,0.999997130755442,0.993489207654273,0.996875826603187,0.890360071290335,0.957954088268557,0.999745495931396,0.999997552717435,0.989985971352527,0.882507599558821,250.77005,236.360512849162,245.762916129032,284.20898,235.799126865672,25.53975,9.82928011325494,18.6527874002437,15.439941058903,4.51006331683799,238.000175,156.4346,183.12005,280.9413,161.36665,263.539925,285.61645,297.06045,300.4123,296.97265,2,179,31,5,603
"ZNF177",0.982746851710765,0.9999926303736,0.156099048533126,0.972539260132707,0.998558596823787,0.760636143392325,0.999997106790169,0.000556940027778619,0.984374779220273,0.830051487702335,78.17035,57.3114005586592,81.1456387096774,50.335,75.8845031509121,14.54475,3.30305058483677,9.65327993348417,12.247779084185,2.31097388349012,70.897975,27.343,48.12075,31.9054,37.6897,85.442725,71.22375,115.8723,47.6348,102.69645,2,179,31,5,603
"ZNF548",0.999326339274849,0.987264885561937,0.845993681363295,0.982967477439115,0.970101461612502,0.999757555295281,0.917219957585776,5.43086847859531e-06,0.718451971774653,0.997723291902515,273.0112,301.98993575419,336.433264516129,351.6066,376.558546268657,95.1909,9.17850826748866,23.2829016098443,41.8656453815058,7.65922849266463,225.41575,223.3355,252.80685,342.7973,287.9402,320.60665,369.83125,387.24105,417.2791,420.98825,2,179,31,5,603
"ZNF563",0.999999927677762,0.895970412787975,0.00898395192367962,0.999453055896939,0.995841696398216,0.86458127281801,0.809391885454823,5.09592368302947e-14,0.96943394641504,0.684297186927468,53.88,54.7003446927374,85.8546838709677,62.93336,91.5295611940299,10.4922,2.53903647434263,6.20675572002702,9.61705439007184,2.15054333671696,48.6339,37.5639,63.13605,44.6449,61.279,59.1261,63.78345,106.88735,74.0821,106.83405,2,179,31,5,603
"ZNF567",0.935656466304367,0.999990385822092,0.0793720661035823,0.999902817691058,0.872398164457145,0.99993931826529,0.998661607043319,4.91828799908944e-14,0.630976822993619,0.954318038191266,175.06425,218.087095530726,179.617570967742,184.39058,159.752444610282,11.26565,9.76424848859046,11.4686740477508,20.7066658957786,2.16595650221461,169.431425,143.4858,143.8083,157.7514,124.1312,180.697075,249.25445,201.94275,187.0993,185.19685,2,179,31,5,603
"ZNF573",0.98284989523142,0.986928630298163,0.00109012104095929,0.999392395241464,0.992980000664772,0.773617283693813,0.999784359134019,0.0190401582721346,0.0584203160511204,0.999890814768836,34.69695,26.6678463687151,42.3593516129032,30.71126,32.0991618573798,6.01625,1.50988209058456,5.70103313756653,8.86630124976588,0.82775344758608,31.688825,13.34455,20.342,19.7168,17.32655,37.705075,34.03285,55.2316,41.539,41.8727,2,179,31,5,603
"ZNF527",0.999950808421734,0.992983980645632,0.24306339723563,0.999999430400573,0.999957527767706,0.952509224886384,0.999854585356583,0.997932380862969,0.142593767233035,0.999777938323784,132.27075,127.595715642458,149.176016129032,130.46904,126.156914925373,31.52785,5.91645247640686,17.9405053067711,15.8208429150788,1.62962056732194,116.506825,86.6801,104.12895,121.1687,100.0056,148.034675,145.534,164.03785,150.2667,148.2624,2,179,31,5,603
"ZNF33A",0.856540993173252,0.967813890238051,0.732600189299801,0.99999999571466,0.534986572238557,0.875453015260121,0.980601996938956,0.00242018100249053,0.99493889830265,0.91048412183457,1767.00875,1375.61407877095,1507.88580322581,1761.59726,1547.86783466003,572.06075,43.8105416647702,85.0998614677493,477.551650448054,21.9627107757334,1480.978375,949.53665,1202.9542,947.3799,1168.44675,2053.039125,1729.45105,1794.6023,2896.8335,1834.7403,2,179,31,5,603
"ZKSCAN3",0.133520870406854,0.289104216529915,0.740457147104682,0.175736611046103,0.993785601473303,0.903413758181503,0.247736735071303,0.0773694684918358,0.999976810679317,0.894748493859009,144.5916,83.6313279329609,92.3193935483871,76.73704,91.6402298507463,40.8769,3.07534643543004,4.15036672189244,11.0829735449292,1.4575257524838,124.15315,55.5481,73.8605,73.6464,66.8345,165.03005,99.1556,111.36965,85.6784,110.72015,2,179,31,5,603
"ZNF676",0.99979057953132,0.996854098216673,0.963648177036685,0.99997909948905,0.99114624583455,0.957151136202018,0.99354481218674,0.254238043699827,0.999343227884311,0.9168524063395,10.85455,17.4567905027933,24.3322870967742,6.49882,26.6142555555556,6.99125,3.64218046807064,7.07493018222285,3.239651188693,2.24400817662241,7.358925,0.87315,2.2999,2.1806,2.46585,14.350175,7.6637,17.41865,6.8113,17.167,2,179,31,5,603
"ZNF699",0.99777712998615,0.989074650384411,0.968302935805874,0.999158532958199,0.999999385142021,0.998307058905055,0.975943446485394,0.150304233892662,0.995585933911122,0.98964599533304,26.29,30.6393139664804,33.0354129032258,30.28578,34.3793296849088,0.1587,1.53367290641319,3.13352068486696,8.09698307769011,0.770726419954621,26.21065,12.92465,21.72785,25.0941,20.50665,26.36935,41.7043,42.25415,35.3264,45.27605,2,179,31,5,603
"ZNF250",0.995991293189454,0.999988932815337,0.454884971593937,0.999386794479924,0.85355524563359,0.998806172936403,0.999995693565417,0.00264433555609167,0.999991897996276,0.997640175335382,368.97835,419.371800558659,357.304796774194,332.25854,360.03022305141,13.27725,19.6018173981311,30.8807873318557,75.7524781458508,6.76197217941633,362.339725,253.1902,265.1043,258.904,250.29765,375.616975,489.34485,398.7916,383.6437,426.13115,2,179,31,5,603
"ZNF79",0.349976554875951,0.611938116233473,0.633698065527884,0.672108958299779,0.99265103137312,0.999874966850682,0.647150397714074,0.00068768277065856,0.995811773387527,0.997772013973983,189.4836,106.401254748603,123.563651612903,118.86844,127.939201658375,89.0378,3.0300081727148,6.71874404558495,13.2807965939773,2.83854744620203,144.9647,78.00515,98.4434,94.6544,101.23255,234.0025,124.98615,142.74575,144.3587,145.09315,2,179,31,5,603
"ZNF681",0.977965356095293,0.992063708223855,0.990614952173548,0.99986306103262,0.971900354891188,0.994770287117708,0.987879301304648,0.948823103651468,0.999887600485964,0.988547143860508,357.01395,249.816624022346,273.17715483871,322.85394,266.022069817579,214.36905,36.3911230574666,21.6407280621347,84.3160912453999,5.78427729448546,249.829425,129.5278,182.4266,158.1872,171.0873,464.198475,260.97565,365.5495,446.7143,327.65955,2,179,31,5,603
"ZNF766",0.999998480372662,0.995150568930191,0.468965375854621,0.995036315622351,0.929984972734381,0.999984789259779,0.997677046121898,0.01688634097282,0.998158264641624,0.999464998112744,606.75245,596.613452513967,686.309490322581,698.54076,670.65237761194,73.61725,15.0851853574959,51.6994077584868,106.717732338101,12.2022057667275,569.943825,445.91915,543.3969,681.8489,516.5101,643.561075,697.43975,721.8198,775.0011,747.44745,2,179,31,5,603
"ZNF471",0.735686036222667,0.896547559349498,0.803648468992545,0.415891465623549,0.710574549945556,0.472244367699209,0.751501474292655,0.998920443256473,0.834037666839241,0.671813594938896,31.69105,120.694375977654,98.7512967741935,179.38324,118.395396185738,8.42785,6.16932392758392,12.7977949463906,11.1048286775889,4.42749359705798,27.477125,56.908,49.74165,158.6653,33.76595,35.904975,177.84535,139.77415,198.8748,173.18105,2,179,31,5,603
"ZNF836",0.994980884778745,0.998974158257172,0.112339192457272,0.976746375940447,0.433165591239204,0.970791810464056,0.998719389340438,3.26374195003254e-07,0.999999858017592,0.96456431151688,193.52895,158.36865698324,217.544725806452,255.58624,218.197106799337,63.95985,5.39009927269803,17.4913882424368,54.5377827343815,5.66616043726186,161.549025,109.8761,148.6147,159.8853,142.5614,225.508875,199.98645,261.3925,269.7462,250.17185,2,179,31,5,603
"ZNF493",0.592024122348952,0.961331470768246,0.0441617776305058,0.85292188784954,0.993080086571825,0.95184460890974,0.991491855082559,5.82867087928207e-14,0.876948921712845,0.772619141957973,320.08825,176.155079329609,251.359432258065,203.07168,275.706560033167,72.83715,8.50854409162669,21.9008659055575,48.9324085417569,5.97505251474533,283.669675,92.6946,174.0247,139.4487,165.36965,356.506825,226.8964,338.5298,216.8847,358.2688,2,179,31,5,603
"ZNF167",0.894106710495884,0.868462161166627,0.99765084854512,0.940855325931569,0.999999992301861,0.999905743032266,0.870894744224608,0.991670736006592,0.999927472373802,0.999978625633977,36.0716,60.4279793296089,62.7987258064516,60.19572,61.8673734660033,19.5005,3.14608764639526,6.95145963048926,14.2752090481506,1.48115142795079,26.32135,33.85195,29.0109,40.1506,33.51155,45.82185,74.8382,99.65795,81.5561,81.35975,2,179,31,5,603
"ZNF565",0.999018446993987,0.995777342702272,0.990533366417604,0.996601940853107,0.999142832594329,0.999998805741035,0.999960935510831,0.748947928510215,0.833817257816346,0.989138215947424,79.50045,85.428569273743,88.3362032258065,89.08098,82.1214580431177,8.77235,3.20017903858324,4.64414427681353,11.7238941164785,1.17256142686778,75.114275,61.1923,70.16595,77.5648,64.11625,83.886625,97.33095,101.73885,99.4418,93.20655,2,179,31,5,603
"ZNF34",0.455258878988458,0.539494891170369,0.9973494803754,0.752887483896819,0.994383869323875,0.999193386572103,0.631100694018419,0.140858331706677,0.952242287807568,0.999999794317811,219.15835,132.580979888268,137.312883870968,145.96858,146.980707960199,91.68865,5.97533044077432,9.36320636763074,43.3699913188186,2.91093167901823,173.314025,86.15055,102.29575,102.4903,97.73695,265.002675,158.76965,162.2411,187.1477,178.16585,2,179,31,5,603
"ZNF140",0.999468572934557,0.999999942009286,0.950914173499945,0.992377847130131,0.777226964755871,0.932413052305658,0.999519853951536,0.99999809794894,0.947012980510189,0.776677569796248,554.09915,522.884773184358,550.844264516129,626.77006,523.793807794362,73.53825,15.8405097762113,32.7443683495837,63.9289685204102,7.96250754945485,517.330025,385.59,484.2861,541.1499,400.3014,590.868275,639.97165,623.6697,726.295,630.3855,2,179,31,5,603
"ZNF658",0.890897265770883,0.743801150222552,0.750005528086778,0.999058844134377,0.871118240493343,0.632646777562182,0.914350033696282,0.979794083922738,0.541774412304712,0.909202150085631,36.07725,53.9704407821229,60.398864516129,41.9557,52.6444827529022,6.12185,2.06753164342014,5.45551625013973,6.60967380352465,1.11424589615252,33.016325,35.6595,39.8679,32.2475,33.7438,39.138175,68.254,77.86535,48.7543,67.98925,2,179,31,5,603
"ZNF765",0.42581521863894,0.50692676785519,0.997793269264816,0.926399618559512,0.759374956822884,0.860882207391214,0.548448874033129,0.463133314270789,0.992939999857069,0.902783171497367,502.95115,312.263733519553,321.933264516129,396.41336,334.294401160862,73.53065,10.6088417986052,17.3984308948432,72.3682821298295,6.63245664497249,466.185825,223.0949,256.59375,300.2506,240.46595,539.716475,381.3637,375.8739,391.7875,381.68735,2,179,31,5,603
"ZNF124",0.862487866164906,0.999573021749536,0.000129438707111906,0.984083167154119,0.980397716172821,0.727970155306777,0.94286312696213,5.6621374255883e-15,0.230016838240189,0.187002601077112,123.4333,166.392206145251,114.059087096774,150.74186,90.5501036484245,1.381,6.88527877999628,13.402703108188,33.8996359490865,1.94349219099734,122.7428,103.11255,63.3544,102.9264,58.7007,124.1238,215.72795,139.65245,190.8997,111.38805,2,179,31,5,603
"ZNF569",0.999907317717525,0.999419352839766,0.647713704124775,0.992954108919759,0.979675440475343,0.813396421936546,0.989512849846889,0.0452655491194387,0.0510179808636345,0.999998775926759,222.0687,210.783136871508,240.454532258065,182.10438,184.515516749585,35.7388,12.600118626901,40.2314213136902,35.8112981025318,3.11534559322627,204.1993,127.6346,125.43305,120.8568,137.5547,239.9381,243.956,243.6743,207.5974,222.32475,2,179,31,5,603
"ZNF777",0.962402368080625,0.988193036867439,0.000187663467199672,0.995789781917459,0.40638801018815,0.999983650047524,0.999976286654181,1.8517908317861e-09,0.526177249564979,0.983222095808892,444.422,515.015530167598,391.487316129032,398.05292,433.830658208955,8.47549999999998,14.6505042495483,27.9695618428919,74.9894465446532,5.27832142382766,440.18425,370.27705,286.2194,326.3972,350.9111,448.65975,628.10465,471.07465,375.507,508.02395,2,179,31,5,603
"ZNF605",0.274565778407683,0.642997022235795,0.225053986184289,0.646971577538649,0.977541168204083,0.998345922137073,0.394621170908496,0.326011630164922,0.668128009618541,0.999362886754608,795.34525,486.501797206704,575.52795483871,544.39476,521.629803150912,109.55815,16.5461873262886,39.8261410417123,94.8194642485107,8.88390670133373,740.566175,332.3289,394.60445,398.3005,374.52275,850.124325,596.748,706.36855,556.0136,629.57925,2,179,31,5,603
"ZNF799",0.782108591254053,0.999999999086603,0.000342536739035726,0.9892293237669,0.8922553521213,0.924486032674216,0.999997464747201,5.36237720893951e-14,0.999083688012433,0.862465961075714,257.3993,171.567873184358,256.787132258065,215.14748,261.714687230514,53.4477,6.41429166596297,16.2109907980128,33.6813760677529,4.5346493241075,230.67545,118.8671,173.94065,163.8861,181.4036,284.12315,199.002,310.8305,257.9802,309.99485,2,179,31,5,603
"ZNF782",0.991634940258223,0.707254193775363,0.0150866620162845,0.330518921697772,0.0464882237632027,0.672538312049101,0.707346655698807,1.4113787916159e-10,0.999892678097019,0.570618765857644,63.34795,74.9866290502793,97.2758516129032,120.67094,96.2822441127695,22.23895,2.53951532613744,6.71124479358301,29.1159932226191,1.50337904543513,52.228475,51.12325,66.756,75.3895,70.16485,74.467425,94.9932,121.27575,133.4554,117.03755,2,179,31,5,603
"ZNF846",0.603279112114238,0.13171919724996,0.00384298587083365,0.719825836146667,0.999997440751919,0.6439415616822,0.144147961109028,1.668998272919e-11,0.993111769671777,0.690801477103808,22.5393,56.1649424581006,78.8228677419355,57.02928,76.2411646766169,6.2869,2.49342336341191,7.48237199181809,10.2397298624231,1.31658648737641,19.39585,35.9751,56.05925,37.8805,53.18865,25.68275,69.0683,92.4672,76.3226,93.72705,2,179,31,5,603
"ZNF136",0.928368529013565,0.999369501462146,0.00136368613970161,0.997900373952425,0.348411330063195,0.999678207965947,0.999396435679747,4.9515946898282e-14,0.999999599173568,0.999440576494056,287.43115,226.196259776536,305.404774193548,315.42212,304.688705970149,43.32665,9.43172352473259,19.2041154946548,30.7418662235786,4.08982301648908,265.767825,147.83715,230.1911,266.9673,239.5962,309.094475,268.9855,373.11635,355.6917,356.21815,2,179,31,5,603
"ZKSCAN5",0.999742931217243,0.837796050954996,0.0116749190720302,0.975051033473668,0.924888591046146,0.98438907761186,0.962068696243267,0.000500785989316244,0.549536701631244,0.999997796239833,383.38255,398.291974860335,469.585483870968,440.56106,437.706203814262,25.82995,8.83323970417702,21.7623479741878,43.4467960827332,4.57591831282528,370.467575,328.50105,358.9465,389.1491,363.82445,396.297525,451.88055,525.52395,500.2399,495.7848,2,179,31,5,603
"ZNF33B",0.763816771419144,0.929531834791401,0.695336263163853,0.996142907581625,0.767838507436914,0.978029356240431,0.852439726145858,0.583195930344407,0.959180716658733,0.895300746129659,1093.4283,767.406824022346,865.317829032258,974.04864,816.049518739635,451.8235,29.9877281106931,49.0916972322814,253.680815364624,15.8159609994416,867.51655,494.74235,661.7911,652.9876,558.92805,1319.34005,903.59485,1102.3479,915.8707,994.4635,2,179,31,5,603
"ZNF431",8.40280279468253e-07,3.38055327464559e-06,0.989354304863873,0.000536123368115926,0.853148349681479,0.943820336823698,5.13721920725185e-06,0.0193597640047772,0.893327564864119,0.992571793887005,498.3988,170.218901117318,178.153970967742,209.11654,192.451229021559,144.989,6.6837986626573,13.698891751573,58.1895690121743,3.41430605748147,425.9043,108.22315,124.1719,125.9396,131.9567,570.8933,208.17445,226.73405,293.9595,234.35565,2,179,31,5,603
"ZNF418",0.982351517964979,0.99999999428639,0.291529399823496,0.982550097856556,0.999891077859156,0.886469031875313,0.999999979297766,2.85678667101275e-05,0.999958115854359,0.835403115442075,152.40925,112.359901117318,151.462409677419,105.42762,153.677496185738,52.34555,5.27116648814911,13.7441997420983,13.2082690310048,4.57096994924526,126.236475,68.412,93.87845,78.5382,97.3689,178.582025,147.62385,175.72585,130.3269,185.04915,2,179,31,5,603
"ZNF700",0.948947951667682,0.999889022601498,0.0110363996265362,0.987364034546723,0.999423096958025,0.809869530232389,0.999974227293508,1.85368365879235e-06,0.860789505720199,0.939571089339698,388.2544,309.487975418994,404.705058064516,324.97786,377.182538474295,80.0963,12.746536848505,29.8609751883955,35.6522820893362,5.89257074893835,348.20625,214.9806,312.20315,272.0918,282.80585,428.30255,373.13985,452.2639,330.3192,438.8302,2,179,31,5,603
"ZFP28",0.15655627390909,0.261902295061655,0.94468254623144,0.166295855973414,0.978521499523965,0.916532836654531,0.221652587701983,0.575135582786945,0.999970438269886,0.910430908782348,32.72045,194.610294972067,179.975083870968,220.84616,181.952817247098,9.77585,7.58496442028308,19.0253095438789,25.8847168501531,4.07672572088412,27.832525,126.13215,111.7212,187.3842,109.9465,37.608375,237.70235,232.3927,218.2638,235.63465,2,179,31,5,603
"ZNF585A",0.984556763764247,0.982728449141754,0.000757262456879237,0.983558415213504,0.999843409210391,0.401658772067257,0.997848080782186,0.386455912788227,0.00710743773065603,0.987232327398243,187.07965,160.929344134078,214.726367741935,155.78994,171.489713764511,28.98155,6.61846495277444,23.180946952555,24.2548418372003,2.37888981417338,172.588875,107.2253,147.0583,157.0174,130.4026,201.570425,194.0333,242.03445,175.9165,204.3911,2,179,31,5,603
"ZNF138",0.976500848121982,0.996819359206655,0.914816342927977,0.981623876882926,0.294076820203308,0.570941940019682,0.999999982428483,4.84144603929426e-06,0.59772623888494,0.853955663324365,355.07935,291.087836312849,316.282187096774,425.53552,356.879712106136,65.72305,11.2709080080972,26.9331448928965,109.041199334685,6.20175849539825,322.217825,187.68535,224.4846,248.326,248.40015,387.940875,374.4203,355.7885,405.1638,437.1225,2,179,31,5,603
"ZNF429",0.473161199110168,0.996662090749886,3.56593948042105e-05,0.899957575382983,0.887720658095016,0.849246028422588,0.992764736161555,5.22915044598449e-14,0.99898068473413,0.864039594275294,264.42775,159.848596648045,241.290638709677,197.4488,236.977501824212,20.14845,5.70435285477641,21.760403821277,56.7001638288815,3.72062075575171,254.353525,111.59215,158.9129,125.0709,173.0776,274.501975,198.8701,314.16485,290.7331,288.3105,2,179,31,5,603
"ZNF470",0.53856127907198,0.615234508635613,0.998353873623421,0.36932783922737,0.886656075502683,0.859591820186023,0.759668094048441,0.0251171370510341,0.825282352007252,0.563267342077965,94.91825,194.132555307263,188.927264516129,232.26682,171.151086567164,64.96285,6.42667840568086,16.3489180444539,70.9162348032762,3.72707178721055,62.436825,132.0294,136.0891,167.7743,107.39735,127.399675,247.655,236.28935,287.7114,223.28455,2,179,31,5,603
"ZNF100",0.95504109016232,0.999997814730817,0.123737146443412,0.999154976060069,0.519184081041718,0.985748402558327,0.999969230473371,6.86737832733542e-06,0.999678866206999,0.96954296762552,310.4029,233.570137988827,304.18555483871,342.23898,298.698805306799,81.2761,8.95132561803879,33.2850820141195,101.783018781123,6.48453558729879,269.76485,151.73515,178.4937,138.5772,187.4483,351.04095,277.47645,357.5455,447.9044,365.11385,2,179,31,5,603
"ZNF398",0.999963781305093,0.981158119005761,0.450171659863261,0.999899498301099,0.991893371166947,0.809412583287258,0.992186414605158,0.0511621159003033,0.98643305595429,0.870493336241401,629.43655,615.567166480447,559.097448387097,650.52038,575.360279436153,16.62585,16.8028451784184,34.177215531806,46.0908980183007,6.28885918725772,621.123625,439.19785,395.18275,592.2214,474.49505,637.749475,744.54095,623.34425,658.8994,652.67905,2,179,31,5,603
"ZNF498",0.993904698023002,0.999733406308461,0.926943373226202,0.999771774675284,0.865513224693894,0.976340833438863,0.999286476372291,0.585091272404729,0.999763299555707,0.954492681860382,341.66655,369.774074860335,354.648270967742,327.35072,357.828522885572,71.11205,7.27369354659353,18.1395037933373,31.1420971522215,3.87469889676606,306.110525,306.6904,278.45195,298.5075,296.06255,377.222575,419.55725,413.4524,365.6793,411.1832,2,179,31,5,603
"ZNF441",0.901644798364762,0.995786141118176,3.80503889135797e-05,0.997876687026339,0.280771523949345,0.999999948240975,0.986383390570052,7.66053886991358e-15,0.989576870348369,0.999495471317678,207.52605,145.172811731844,234.57954516129,233.53874,243.228548258706,20.00745,6.71048191273666,14.7257958371088,46.5112840653169,4.15974147092473,197.522325,85.8375,183.79875,143.3949,172.263,217.529775,177.659,293.02545,299.8148,297.0799,2,179,31,5,603
