"gene","p-adj-Negative-Indeterminate","p-adj-Not Performed-Indeterminate","p-adj-Not Performed-Negative","p-adj-Performed but Not Available-Indeterminate","p-adj-Performed but Not Available-Negative","p-adj-Performed but Not Available-Not Performed","p-adj-Positive-Indeterminate","p-adj-Positive-Negative","p-adj-Positive-Not Performed","p-adj-Positive-Performed but Not Available","mean-Indeterminate","mean-Negative","mean-Not Performed","mean-Performed but Not Available","mean-Positive","SEM-Indeterminate","SEM-Negative","SEM-Not Performed","SEM-Performed but Not Available","SEM-Positive","Q1-Indeterminate","Q1-Negative","Q1-Not Performed","Q1-Performed but Not Available","Q1-Positive","Q3-Indeterminate","Q3-Negative","Q3-Not Performed","Q3-Performed but Not Available","Q3-Positive","count-Indeterminate","count-Negative","count-Not Performed","count-Performed but Not Available","count-Positive"
"ZNF561",0.990131827483821,0.987378108369489,0.999870886832722,0.969242538472393,0.993400958245623,0.997272276710631,0.997443383545126,0.888909423137468,0.982363140406933,0.977947326170997,920.355575,854.161752173913,846.013684375,800.776,873.919542015209,91.0922781126038,21.2370530906512,46.0464849258369,63.0515043334336,10.9428681503117,766.886575,636.0351,648.80525,741.1191,689.1683,1062.23055,981.4597,1031.036275,806.3134,996.31905,4,253,32,5,526
"ZNF584",0.826819684553629,0.994348930537308,0.432411506922467,0.843242636929542,0.997079377187476,0.862029493153032,0.999932727141859,1.44419627368109e-08,0.925498526919774,0.637316110000065,207.537,158.939116996047,188.00875,144.9164,201.535693346008,45.084921606841,3.9382672004091,18.1248300008841,15.7266864967799,4.42169640942951,161.529425,115.4618,138.129125,120.3042,159.52595,243.680775,191.6624,211.440375,175.1825,221.864625,4,253,32,5,526
"ZNF274",0.907129457599947,0.996686272293855,0.662803112233767,0.999264209300183,0.972516177569533,0.999998095965221,0.888704748146566,0.998234038568692,0.554593427365022,0.962692526549464,343.693925,465.192726482213,395.3997,388.2429,471.540807224335,48.315378842255,11.1299514465108,26.5401052620119,88.6246550858845,13.9216023667193,287.864425,332.8753,294.752375,296.1315,306.017375,407.7272,564.866,450.14835,427.0575,549.891,4,253,32,5,526
"ZIK1",0.999805810444799,0.999884334918175,0.901868012729333,0.990805087696606,0.906299024272284,0.98957347043539,0.999999958042191,0.712080103632475,0.995501610193611,0.964134727418831,88.989075,100.865932806324,78.017415625,46.6306,87.5598142585551,48.1378299574319,7.22585125486903,14.132288391443,15.113401638215,6.54127019763852,42.267525,21.0164,19.7585,19.975,21.99495,107.6252,156.1935,107.32595,54.9079,102.809675,4,253,32,5,526
"ZNF540",0.99999711435608,0.999869318356171,0.998680692542763,0.997659477710456,0.982457339264452,0.971708188262154,0.999997470305085,0.938472702716708,0.973253334202428,0.993671310498498,72.94365,74.6760814229249,77.684590625,60.49142,71.2741378326996,22.5488198615988,4.69585535116573,8.49421529251359,6.85167614357246,2.09796131174642,47.29865,34.6821,36.30675,50.0564,38.116925,83.76925,92.5332,97.12575,75.5244,89.42125,4,253,32,5,526
"ZNF570",0.99624357279277,0.998256026463369,0.360478692920354,0.960998979722963,0.974786030809841,0.705580759277919,0.927023616726994,0.0289417007269727,0.0165891505050892,0.999970766038986,99.458275,90.2654110671937,107.403978125,76.64994,79.0503235741445,21.741021619601,4.47274858903421,14.8391024697315,10.3040881289709,1.40209299792432,69.252725,54.7238,64.4198,72.4144,54.720375,120.7892,100.1656,110.200725,81.12,96.35695,4,253,32,5,526
"ZNF57",0.999949677091044,0.999966852186739,0.96857181370186,0.989580168862208,0.979461966977065,0.935208571897194,0.999748616256562,0.994797345318958,0.92279580230771,0.986901104637076,118.526725,115.768862450593,121.14051875,104.25546,114.411446197719,8.45451719066746,3.65843594769995,6.80399985643294,14.539713317552,1.62559741319318,105.995675,81.4986,95.891625,85.4124,91.1646,127.19905,136.0907,146.096225,130.7779,131.831875,4,253,32,5,526
"ZNF556",0.997222268881602,0.93038252651553,0.654694230631406,0.950820549642569,0.956423601006297,0.999940004853173,0.983717713397495,0.697900268439628,0.912102389266042,0.988799133080278,9.8295,7.27553359683794,3.443259375,2.5195,5.79197813688213,8.76998394411301,1.12918943762119,1.61771626565554,1.99197010494636,0.600078480613597,0.86625,0.2876,0.3043,0.3585,0.35435,10.22685,4.3908,2.29825,0.908,2.996225,4,253,32,5,526
"ZNF554",0.924347987447709,0.999996112046248,0.120257169430948,0.979037944809788,0.99999592487164,0.907981179738243,0.999999992200644,5.25368679782368e-07,0.999886468429196,0.907871591903323,149.327275,128.696443873518,151.03026875,130.16382,149.668204752852,21.3061516788921,3.53315315562395,8.44905160747256,11.093463465636,2.04480034851105,137.442525,88.599,117.372325,116.3525,116.388325,167.30285,152.3736,169.491175,151.3367,177.03445,4,253,32,5,526
"ZNF738",0.999999102438275,0.999995353547746,0.997995099824266,0.995493636541042,0.972428202996787,0.990912106549148,0.992027231992756,0.0124517784358363,0.843964001023952,0.999992730646152,273.9451,277.336787351779,268.559559375,235.29822,240.402140304183,38.8123535334005,12.1549795095302,27.4199958381454,23.7535850768342,5.50454438710199,210.146275,152.7073,178.74075,228.1849,158.306,332.069175,337.3885,318.7859,266.4748,302.4848,4,253,32,5,526
"ZNF596",0.771129554663978,0.999995006110337,0.00822484289858871,0.75212071373605,0.989149232325003,0.405200613456999,0.967675327126862,0.00533934027767269,0.278772489601647,0.821958268203895,93.622625,64.9678146245059,95.3954875,54.38624,77.8432216730038,23.5623364262536,3.33115536360994,8.96944602380361,17.7553910869234,2.03173574230928,68.6985,31.8127,57.542625,32.2324,45.224275,109.120525,82.3373,130.638625,62.3768,99.284725,4,253,32,5,526
"ZNF621",0.93197695208749,0.999932188504565,0.39557142121221,0.948552584688788,0.277850747918265,0.769077003332142,0.999999185215002,4.44001710286912e-07,0.987010318321875,0.833269039180885,764.895,655.751477470356,745.87244375,898.96554,770.844579467681,63.8222160086517,18.3066128945311,35.9565763184469,196.36125632991,11.5703137782823,688.651425,456.116,642.8844,631.8771,593.604425,793.315775,774.7253,877.473525,1125.2126,913.003975,4,253,32,5,526
"ZNF680",0.0804142188341584,0.304250623102198,0.620305581677901,0.985193013691321,0.232563340685701,0.630044265055712,0.637679178468108,3.68816088780477e-13,0.378368638362166,0.939674178280999,700.507075,361.867039920949,431.596015625,608.40572,517.537815209125,132.2727279291,13.8025172345709,33.161540372277,188.343527825955,12.3811000940573,624.084975,225.8065,263.62045,345.4772,325.19615,837.8697,420.3993,545.742075,766.7146,633.81655,4,253,32,5,526
"ZNF483",0.990892878095915,0.83255220686436,0.414745661896488,0.949053540230701,0.978638571093385,0.999924331815035,0.682994939373567,3.00295450950117e-07,0.979881800499472,0.995823040971526,11.587075,16.6038411067194,23.65889375,22.24544,25.8968534220532,3.79502857792819,1.27183265369881,3.44908577935743,10.3548605970143,0.983017904670511,7.740625,5.7637,10.833925,6.0943,10.63545,13.06985,17.7972,29.7034,28.3484,33.5539,4,253,32,5,526
"ZNF417",0.963440494689737,0.999504417610698,0.114938787788821,0.996789462275918,0.999437286478126,0.95009707844975,0.999915911036998,1.45635803450173e-06,0.999141448803406,0.961279004077651,236.433725,195.551909486166,250.457778125,207.8842,244.924180228137,32.1038372817637,5.83338039954094,20.1463402153412,41.0318042608779,5.84928278331818,189.752875,123.8145,169.7349,189.1274,163.4728,287.83855,247.3233,322.807475,282.4879,291.637425,4,253,32,5,526
"ZNF791",0.999999985595785,0.968967565007223,0.398869289269093,0.999647723620308,0.997895096714193,0.863947685785361,0.991641319833976,0.0375483667550551,0.97191647695458,0.931049221760835,300.26745,301.342586166008,345.6938375,282.28702,330.519860646388,46.9426594624673,9.64842651807121,27.1060002911091,53.632432811382,5.37610644592793,245.17105,214.7059,264.4125,198.9604,251.791475,340.8537,363.7448,381.62395,378.6905,401.67145,4,253,32,5,526
"ZNF519",0.999962444537285,0.968079937546089,0.212450072787073,0.999907393077458,0.999988267208611,0.894301984554633,0.958924664570653,1.7727199330686e-06,0.999999856195272,0.863437510586758,62.859175,64.7350652173913,51.6972625,65.99106,51.5289022813688,5.87057688155872,2.80010087601731,5.70582391811659,8.53203273643508,1.11209578697911,54.119325,36.4249,31.6057,52.7716,33.8673,72.61355,78.7435,66.188,81.3766,62.57285,4,253,32,5,526
"ZNF25",0.910089368735879,0.998391383076576,0.0146762977281282,0.826318769754701,0.0829783418315614,0.775715239079163,0.996496165772408,9.79216707719388e-14,0.999930356808042,0.760201482833096,322.1215,269.354523320158,340.964028125,408.43748,343.891451140684,52.3085063939732,7.07528118197606,20.9784220675411,111.932221308734,5.4059638980261,262.332525,188.1885,256.44355,317.6196,259.642325,363.143675,324.1758,414.0387,478.0477,420.071725,4,253,32,5,526
"ZNF77",0.999999962639965,0.978834828546279,0.518228251162782,0.968330286904648,0.885544616920648,0.998982322483192,0.93308380904249,5.14262636164275e-06,0.986380808228899,0.999993762324176,117.447125,116.870826086957,100.16213125,93.04104,94.8892070342205,20.1860135572618,5.18477604997012,5.01583683892996,15.2888992065354,1.78443988386371,89.825625,74.4508,75.96965,69.2316,70.53605,139.1517,135.4695,119.745675,126.9045,104.564875,4,253,32,5,526
"ZNF169",0.998042389111181,0.997290065692884,0.389515906553296,0.996501132320004,0.906076360027187,0.999936520707371,0.999999110709012,0.139171647724635,0.913825208781343,0.988807558301837,71.559625,67.1654185770751,76.5856875,78.34892,72.1916488593156,4.21349112937142,1.83714913306861,4.58552800077176,11.7198143789652,1.224146758093,66.2737,45.1915,62.017725,65.4193,51.968825,77.058225,85.0811,89.119775,93.9734,88.365425,4,253,32,5,526
"ZNF613",0.999986784503098,0.998672504866548,0.844548786188716,0.999629159819201,0.999625553984959,0.976651275829919,0.999992134765234,0.817199890267041,0.97491004895537,0.995235699354487,191.885025,185.026417391304,214.92366875,170.79016,197.883526425856,7.78015772037806,11.7964831964121,38.9791452768019,27.9125091502824,5.8217864119034,190.639175,113.0742,115.6664,161.894,127.84015,200.20405,200.6835,223.9488,200.0358,225.283375,4,253,32,5,526
"ZNF404",0.997525988056315,0.998064234332169,0.999999997474844,0.999868592682231,0.975677756095654,0.981222544675205,0.997565338605507,0.999999978592637,0.999999999975632,0.975672223840972,65.351325,57.2261897233202,57.32115,70.49376,57.292266539924,17.6322900811445,2.47657498454496,6.77749009427561,25.9402569039437,2.35079598371513,48.70375,28.5172,29.73895,41.3988,29.297,77.833975,70.4194,75.272825,95.7161,72.134,4,253,32,5,526
"ZNF135",0.95499118750812,0.747012678607955,0.552773877280257,0.996741964645266,0.99888316506629,0.917413445633641,0.827881122272651,0.150322817553135,0.974965422842104,0.9651969859363,142.4546,207.238892094862,258.959490625,185.30068,239.06052148289,62.6477990290561,9.89155112227913,29.8099458332496,48.5356988729368,8.45873833414476,68.5666,82.0015,140.28965,158.6229,103.10945,169.67725,297.5317,348.9573,236.7531,322.7411,4,253,32,5,526
"ZNF620",0.961959793067173,0.999999999982396,0.36318730673196,0.975577136794608,0.999927092463431,0.919477859321383,0.99609834697896,1.42748590725716e-10,0.853026645226357,0.690257526829126,60.8085,48.6929256916996,60.86464375,46.53252,67.3917737642586,4.67831477902745,2.41331649353393,4.68587012381875,18.701074331503,1.51786893370897,56.849775,24.152,46.330275,13.9797,44.319775,63.700375,61.7001,84.233425,71.089,82.336375,4,253,32,5,526
"ZNF619",0.266812789606958,0.915649309867299,0.0249048700715809,0.903745352968874,0.888232116859826,0.998343970544928,0.959610400993328,4.9960036108132e-14,0.978247233854108,0.981905733846757,134.405675,79.9732695652174,110.139,102.4724,115.825076806084,27.439316720185,3.06800216643402,10.5116603873399,30.0065881176118,2.43712991806121,101.23385,47.3062,71.214275,53.1648,77.335375,172.495825,104.9617,126.541125,132.1076,148.33455,4,253,32,5,526
"ZNF354C",0.995264477460035,0.994837926858494,0.999991134339365,0.99999213968549,0.982482580668619,0.982761567052809,0.998997226827503,0.91723758412565,0.992517956014801,0.99435024158349,50.403875,59.4902790513834,60.182328125,48.003,56.4844906844106,15.9705484894005,3.33390074976635,10.7419715649823,12.1409584215992,1.84790856199045,31.853975,23.2975,15.810175,36.2072,22.60215,69.58645,76.8153,91.884725,64.5471,79.4396,4,253,32,5,526
"ZNF114",0.999759326642627,0.934821152834054,0.413675989579482,0.77820393290697,0.55614203273699,0.946609051485456,0.90672906217378,6.4916626151601e-05,0.999954954304543,0.945615775379421,20.230625,18.2425335968379,11.156625,3.38742,10.6851958174905,7.56773873958562,1.92504109277809,2.1249138796733,1.00650512735902,0.725190962566,12.8394,2.2999,2.09285,1.3619,2.7515,22.448225,20.458,18.88705,3.922,10.66895,4,253,32,5,526
"ZNF454",0.870171578922695,0.951587764163593,4.08511926266453e-05,0.821043616096962,0.986021023737556,0.14889772758759,0.86134333419591,5.6621374255883e-15,0.972104170028462,0.0544817745083707,21.421575,30.2921794466403,14.45363125,34.51664,12.4015680608365,14.5773453247596,1.76058491497813,2.0953496250166,13.009304618795,0.475591629836726,5.48835,7.1322,6.787225,17.009,5.95905,25.255925,47.0538,18.1407,44.0135,15.600325,4,253,32,5,526
"ZNF543",0.913908403714883,0.962620821719736,0.994938300139763,0.97281914223305,0.999999496384385,0.999957354080329,0.999490204218796,0.000312880362094647,0.659498650728717,0.962236711008202,188.230575,148.150709090909,155.0374375,149.77694,177.980755323194,31.8881249557045,3.49360536953489,10.2253632136153,21.7994369817342,4.73480089146339,157.697575,107.726,122.5567,138.1414,130.932075,211.33,182.7532,185.61135,188.5643,199.209625,4,253,32,5,526
"ZNF354B",0.999574929621544,0.965078683922224,0.691812543742581,0.9172161484935,0.84698752890235,0.991567535105917,0.986628008296506,0.290553697274393,0.985529328081473,0.95844554708946,100.599525,105.933660474308,118.275184375,129.2169,113.496992585551,22.6813744182819,3.82841914033886,8.3968902841237,15.5654700740132,1.97191769390555,86.941575,68.2274,91.20825,103.9613,83.29765,124.0967,130.967,151.065025,139.3461,139.37405,4,253,32,5,526
"ZNF223",0.113657630630567,0.493437565612624,0.301646711243701,0.880253290037519,0.697938834708632,0.990982096325465,0.243634310202881,0.108258381582322,0.869278258446649,0.90356608188578,164.8199,99.6539557312253,119.09536875,130.89804,109.632661026616,29.6218438938227,3.43750174343391,9.90025008468082,14.6094703809413,2.31611974616008,139.20295,62.5941,67.10785,129.5303,79.31035,187.67945,128.3702,149.3535,151.0709,133.49525,4,253,32,5,526
"ZNF713",0.965417256331969,0.998009963190158,0.901065051460341,0.998625110708684,0.997881206028328,0.999998401234857,0.999268928821004,0.0476993005937867,0.999264725120903,0.999878641452118,77.642175,120.886840711462,99.089265625,102.32798,93.3739241444867,23.3861625221474,13.9481093458536,8.83612484105253,27.4522730677334,2.26907837821689,43.650525,58.6421,66.2948,70.2894,58.30755,115.0726,120.2408,120.285675,103.2443,114.205275,4,253,32,5,526
"ZNF552",0.524680951281794,0.999842447374039,3.87716106264868e-05,0.809024015918492,0.999964391138616,0.429887887290576,0.997524095848557,5.6621374255883e-15,0.993018301010899,0.266547225904585,1575.457,725.668409881423,1668.87714375,780.43088,1753.148721673,527.20730237751,52.4083701656058,202.255742686628,224.902538010089,51.5628643467087,1095.837525,207.0025,799.293825,390.0207,934.7566,2043.656375,1021.9088,2241.528225,1181.9094,2301.135525,4,253,32,5,526
"ZNF154",0.998327742538127,0.999996460381369,0.972365038904484,0.999724504720607,0.999998356619484,0.999696120491451,0.998150906187143,0.000835975388829957,0.846142515293024,0.972081685554851,43.386825,34.4958446640316,41.39940625,35.89266,52.4720498098859,15.9284184249083,2.19889664638451,6.32639149344278,5.92772320065639,3.0357143859671,28.169975,12.6692,17.107125,32.2638,18.718925,56.7038,39.3487,60.276625,46.6658,60.4899,4,253,32,5,526
"ZNF571",0.738397228594915,0.999995413854805,0.0174319218146851,0.768573394455732,0.995839345302872,0.524888410263003,0.935077880814716,0.0309598851440951,0.282937361913227,0.907750871177756,137.74305,105.909181818182,135.90475,97.18114,117.390684220532,15.0339319239568,4.08424415114973,18.2848546204488,13.8004613046304,1.67547418469104,120.660925,72.163,83.634375,69.4476,91.190925,146.831825,123.2967,136.195575,121.1461,134.71815,4,253,32,5,526
"ZNF443",0.967315003649869,0.984840094655422,0.0116430990784316,0.999999993645135,0.946930206278164,0.980594007704994,0.999897606429279,0.00894533542214371,0.301517416938518,0.999752077226453,185.72455,160.675846245059,207.12794375,186.39178,180.086186501901,44.3230569939714,5.13719513354164,15.179522541559,12.342949624883,3.23068965875829,124.144875,111.3377,146.13035,169.1068,130.735525,228.355125,188.9656,257.284375,207.43,212.396725,4,253,32,5,526
"ZNF792",0.0104997593832069,0.0941814578335206,0.436218288091675,0.0334123991802451,0.967266725437749,0.710116446013635,0.124999211325599,6.21282479906782e-08,0.952138894682533,0.46587550128838,261.136925,152.260134782609,173.4234625,132.85256,182.124354752852,24.9999766586349,4.76011162691288,8.99171835640565,22.3239572480015,2.72966753956291,242.35205,102.4226,144.458125,110.0897,142.202675,288.024675,183.0386,197.01055,119.403,212.527275,4,253,32,5,526
"ZFP82",0.998637084536236,0.990922909967262,0.983064638913623,0.539959251192276,0.283417469926051,0.474773731480286,0.788794103320409,3.17814027761543e-07,0.380234437224292,0.84357140632778,172.12265,160.622371146245,152.382690625,88.47234,125.909494486692,4.82743083853444,7.36484491574371,9.43326250698841,23.6225149425204,2.56798693682624,166.037125,94.7083,119.590075,58.7919,91.372825,178.705375,186.9695,172.055125,116.3525,155.273925,4,253,32,5,526
"ZNF707",0.817247215220868,0.880795561536111,0.999279665959101,0.999571349301628,0.552628222163064,0.672508354166307,0.845952685982815,0.993822054493294,0.999993883093126,0.593667200804569,194.9251,296.596917391304,288.217684375,168.65286,290.671153041825,13.710010788836,11.9992455642286,34.061722716476,48.5783401386729,8.09605987283788,178.9145,172.6206,163.245025,114.1737,177.495125,209.0321,365.5063,343.036325,186.6632,341.823,4,253,32,5,526
"ZNF746",0.977443012956334,0.999995155302204,0.643078071395159,0.998413054474559,0.999499352865436,0.997367883193997,0.998820934241399,0.23396006620112,0.982151497945528,0.9999283517356,433.782175,472.381238735178,438.511903125,459.47504,451.604288593156,48.1600738855568,10.0200630323449,32.2582372793464,47.0454437960851,4.85709326827808,410.615325,370.0065,329.705425,383.2228,384.144225,494.57635,560.4534,512.15395,564.5998,506.676825,4,253,32,5,526
"ZNF678",0.0685323895316681,0.526138435288308,0.0667179273442023,0.692597044965555,0.859743843837305,0.9999820594708,0.402415752197619,1.41441810264098e-07,0.998280935681777,0.99999996533181,190.031325,92.4134814229249,128.901934375,125.5404,124.882504942966,48.6513721966019,3.73856973821006,22.2399541393515,40.2319988831154,3.31186468842931,113.83845,51.5365,43.862175,57.5226,71.4314,246.354675,117.9071,162.240175,182.7261,158.551025,4,253,32,5,526
"HKR1",0.895965316165548,0.999139392984829,0.0155094473836889,0.972506965252219,0.999984099634485,0.787714411981033,0.999999999995949,4.44415471090309e-08,0.948624774347384,0.890065849770568,885.28565,736.63427944664,928.60813125,750.1499,884.948326425855,112.258353742936,22.5101797818821,75.7340165841435,93.0576280477425,13.2866391051944,800.987,503.6259,689.774725,721.0823,685.673275,1043.8124,876.2447,1110.5938,742.5645,1031.442225,4,253,32,5,526
"ZNF101",0.999924866642513,0.999909763843963,0.999999574884158,0.999538235887777,0.99016680673979,0.991243545744341,0.984022827579997,0.0710794149459354,0.829452838231763,0.891872695758389,142.413275,150.950845849802,151.820915625,124.46188,175.896641254753,22.4413316646382,4.74322805648119,12.2514272712474,27.0213864979464,6.36915796446865,130.022275,102.4073,110.06985,78.0158,111.68815,168.64865,180.2071,163.408725,153.5174,192.493475,4,253,32,5,526
"ZNF716",0.997841360774295,0.99983711972065,0.995369160294181,0.925563324239774,0.911187419087024,0.873742419345203,0.930356432733927,0.0135549176334748,0.416453215762059,0.997600493004043,7.14595,5.06917707509881,6.01018125,0,1.9026036121673,6.93957443958201,1.12683264001864,3.88144742261504,0,0.391047215244077,0,0,0,0,0,7.45785,0,0.25325,0,0,4,253,32,5,526
"ZNF708",0.990982775482041,0.99892727882733,0.989049336155554,0.973246651041004,0.615511168541516,0.782540988504847,0.963180066901731,0.647297761167599,0.821108099988269,0.459833218242415,241.5962,219.423199209486,228.111921875,281.07374,209.341680038023,25.6645363724927,6.36516249845975,19.8338259438425,62.0123525335042,4.0296789255565,220.943025,150.2639,146.106375,191.3062,142.873325,265.695975,264.0578,297.8465,394.7339,255.968275,4,253,32,5,526
"ZNF721",0.294318894495289,0.853531245360398,0.120045018321044,0.88164567149181,0.937564441086258,0.999625526435443,0.962229292393258,5.85087533977457e-14,0.821922224974523,0.966589658185231,664.639775,471.183085375494,559.546484375,540.3299,597.996529087452,106.860230996961,12.0398143445828,35.0571220032025,81.0305017067524,8.72363307510842,621.400275,341.8462,443.38305,428.6449,457.73295,767.00275,551.0674,716.2594,634.3593,718.727375,4,253,32,5,526
"ZNF662",0.947154798231648,0.993140957535643,0.935569211073235,0.753957010873666,0.876808881119137,0.752406836704878,0.967882816115402,0.966342921916762,0.983940109425339,0.823696704661267,200.897925,147.556675494071,168.580421875,86.10536,154.692059125475,139.311992505768,8.29886463507731,25.7766196351706,37.8445782218484,6.42055938484943,54.77655,42.7746,53.94655,26.3307,43.7329,227.035625,202.7027,250.17655,159.4945,209.09515,4,253,32,5,526
"ZNF320",0.771232073049151,0.999937879747252,0.0458496665917828,0.994974862764894,0.952623485523226,0.994303424986806,0.974285328237132,0.00209849310692034,0.695725920808135,0.999985333007561,671.387025,528.020935968379,654.703165625,607.07446,597.230686882129,91.0065553664439,14.037282768562,63.281506847915,48.8265372835367,10.7478376335983,580.1431,369.6902,409.945825,568.276,450.73965,679.976925,645.5453,778.302125,679.5941,695.491325,4,253,32,5,526
"ZNF530",0.998956399369262,0.998268146495268,0.999915831257733,0.995457833966248,0.99874029504723,0.999611901940556,0.997373074350207,0.991492394952274,0.999998985763842,0.999643167922348,88.6025,82.4217343873518,81.202484375,76.61122,80.8112602661597,3.65918607138254,2.755249600426,6.57886941364981,13.0728863010201,2.12688520554743,85.542075,56.5393,56.24165,66.2773,53.9603,92.754675,94.8508,102.63565,75.6379,95.0138,4,253,32,5,526
"ZFP1",0.996437122708604,0.999999710873783,0.907832721556636,0.999998583507138,0.989576794387004,0.999970630069927,0.999614180471945,0.00210121837188482,0.964709369051,0.999876113807953,261.251425,279.425178656126,263.039778125,257.88542,250.973519581749,38.1985411949064,7.1186195090945,13.0940828468171,51.9447050347521,4.1427597761553,197.875625,199.6616,211.368825,172.7071,185.27615,314.13495,333.2486,302.360675,352.7514,292.8299,4,253,32,5,526
"KRBA2",0.999671355048321,0.987169953496804,0.899618045400104,0.850409631851947,0.701828864563663,0.912512984898566,0.881003485134364,1.26476745775372e-05,0.790403920000578,0.990887626789431,55.9075,60.208814229249,67.50608125,85.45128,76.4729690114068,16.0408077008298,2.7169054223408,5.50459420714107,31.1803104394328,1.92537062736914,32.534925,31.322,47.1033,41.5845,45.628675,73.550475,77.9964,90.330875,157.9843,96.232425,4,253,32,5,526
"ZNF93",0.478311580019312,0.978104966764001,0.0489625642486413,0.768342828387596,0.999990348147626,0.858191852689102,0.990479241075966,4.53304060954451e-13,0.994155315897446,0.734404323228329,128.08045,213.138455731225,159.885603125,209.36062,152.18771730038,14.7404433385103,9.01375077437774,17.8079582228255,68.5311150308048,3.37417187219463,109.6536,118.74,90.5281,117.8073,100.14585,149.91165,270.5232,206.4705,269.7462,185.00395,4,253,32,5,526
"ZFP90",0.999999542207416,0.997619428252559,0.926248304514573,0.990971864335415,0.951519677889129,0.85744164966473,0.998980612825363,0.586727433482663,0.999438781449149,0.866711029045398,619.982575,624.325258498024,659.263353125,549.80108,649.925849239544,52.1068206276999,16.2152889662744,31.3199228816316,100.863964601355,9.44649570997263,549.14665,446.7637,524.017875,471.0522,503.068175,651.531625,746.3244,737.34495,681.421,742.704625,4,253,32,5,526
"ZNF479",0.99607982461222,0.999934520473764,0.971902493341634,1,0.994015069857034,0.99990331091103,0.999999364708304,0.197271508721378,0.998874576369376,0.999999011284083,0,0.495997628458498,0.185075,0,0.0548720532319392,0,0.29842143466522,0.15486648880516,0,0.0209097989705778,0,0,0,0,0,0,0,0,0,0,4,253,32,5,526
"ZNF445",0.422890095053483,0.842169890832198,0.428751963964159,0.996683755690447,0.10539976603926,0.480910496866456,0.977758993803445,1.6547874182038e-12,0.632889471491188,0.764957684197071,766.7452,574.668136758893,645.78505625,819.2126,701.995986882129,81.638946764805,14.0585429183748,34.6726597837899,137.11170729231,9.67132987899746,736.4168,418.8993,521.66505,662.8173,556.017375,838.35,695.9889,788.4222,1009.2023,844.474375,4,253,32,5,526
"ZNF74",0.793346918844932,0.999820664852203,0.0817073218816005,0.99980576819646,0.556101222396946,0.993196925764942,0.998945778714548,5.41788836017076e-14,0.742538356770946,0.999999539650945,340.245125,431.23995770751,354.561853125,321.76834,319.046540494297,36.1419482779677,13.4669483427571,32.3640230860222,34.1138371016015,5.50106747561198,280.96145,290.4623,243.26965,282.4879,235.81655,398.619075,518.4025,408.80695,374.7588,377.27595,4,253,32,5,526
"ZNF829",0.978062321531492,0.999971967938023,0.716804987426084,0.996911218782474,0.999930895275354,0.99614310223701,0.973676062934,0.999776642312288,0.646195397052776,0.999840574301413,40.728875,33.8692288537549,39.414359375,35.27292,33.5498461977186,8.35002998800753,1.80654416592677,5.45071619179213,8.26471695531069,0.871588395750528,32.7936,17.3113,20.0905,23.1529,18.8525,43.603575,42.3833,50.81465,45.7935,44.078925,4,253,32,5,526
"ZNF267",0.988925667846944,0.999994387532984,0.565237327144055,0.999857204203845,0.937879667594767,0.999903966572156,0.920290877393484,0.150565482858351,0.0911008377960457,0.769813469045488,490.449875,450.166202371541,496.644228125,508.08896,421.214674144487,79.3509787016137,11.1050819437461,37.1440401430118,56.2787194304259,6.85343746796536,413.031825,319.1666,340.07485,459.2438,316.726,516.202,514.6082,590.11405,615.164,496.9068,4,253,32,5,526
"ZNF566",0.946899741322902,0.997156563320043,0.841085779797208,0.997670046580389,0.996856653128494,0.999992643890117,0.882605901348882,0.712124804552383,0.501467815240539,0.980008800977709,259.715675,224.265148221344,242.6369375,239.18856,215.063266159696,35.553751491354,8.22971715239592,13.3534186979853,17.2755000755,3.20574224896933,212.391325,159.0636,195.087225,217.1922,166.472575,281.42505,244.33,283.448925,273.5257,249.004675,4,253,32,5,526
"ZNF224",0.176597574842887,0.853828817783776,0.0169599041464673,0.961550188349759,0.587064061013599,0.999840094001455,0.820654441102713,1.41764378014386e-12,0.99999970417162,0.999717582183138,299.2815,186.65636916996,245.489721875,253.43272,244.867870532319,36.0618681896127,5.34095455305572,21.2884720739583,18.6221004352463,4.67553650116527,261.362075,120.1253,170.21125,257.9223,178.892175,326.482625,241.2005,297.723925,267.8401,296.91705,4,253,32,5,526
"ZNF529",0.964899748640541,0.882594158711385,0.905426507776692,0.995223409835414,0.999853124447483,0.988080369503635,0.753151823581934,0.00429845654627403,0.979172567631377,0.942280140146356,401.19795,354.349890513834,331.151040625,364.53638,316.476780228137,26.6956752802927,12.1899977336967,22.7650313162503,33.3552787708842,4.73411768802781,372.61945,238.9528,253.155625,314.6312,242.918125,413.40625,402.8601,395.476675,430.0231,378.476925,4,253,32,5,526
"ZNF284",0.376408379240851,0.82601014621436,0.360791731884517,0.989226618514792,0.69601234461387,0.987133799897117,0.663277868504862,0.0225236948253218,0.972917708475109,0.934578130012695,69.57325,46.0635324110672,54.947903125,61.22234,52.0453884030418,21.3803357049767,1.62054835787587,4.42475002169451,11.1949235817669,1.13366131381338,48.07145,29.0155,36.0868,45.5039,35.580875,82.87705,59.3011,64.221075,78.0671,65.4525,4,253,32,5,526
