"gene","Stage IA-Stage I","Stage IB-Stage I","Stage IB-Stage IA","Stage II-Stage I","Stage II-Stage IA","Stage II-Stage IB","Stage IIA-Stage I","Stage IIA-Stage IA","Stage IIA-Stage IB","Stage IIA-Stage II","Stage IIB-Stage I","Stage IIB-Stage IA","Stage IIB-Stage IB","Stage IIB-Stage II","Stage IIB-Stage IIA","Stage III-Stage I","Stage III-Stage IA","Stage III-Stage IB","Stage III-Stage II","Stage III-Stage IIA","Stage III-Stage IIB","Stage IIIA-Stage I","Stage IIIA-Stage IA","Stage IIIA-Stage IB","Stage IIIA-Stage II","Stage IIIA-Stage IIA","Stage IIIA-Stage IIB","Stage IIIA-Stage III","Stage IIIB-Stage I","Stage IIIB-Stage IA","Stage IIIB-Stage IB","Stage IIIB-Stage II","Stage IIIB-Stage IIA","Stage IIIB-Stage IIB","Stage IIIB-Stage III","Stage IIIB-Stage IIIA","Stage IV-Stage I","Stage IV-Stage IA","Stage IV-Stage IB","Stage IV-Stage II","Stage IV-Stage IIA","Stage IV-Stage IIB","Stage IV-Stage III","Stage IV-Stage IIIA","Stage IV-Stage IIIB","mean-Stage I","mean-Stage IA","mean-Stage IB","mean-Stage II","mean-Stage IIA","mean-Stage IIB","mean-Stage III","mean-Stage IIIA","mean-Stage IIIB","mean-Stage IV","SEM-Stage I","SEM-Stage IA","SEM-Stage IB","SEM-Stage II","SEM-Stage IIA","SEM-Stage IIB","SEM-Stage III","SEM-Stage IIIA","SEM-Stage IIIB","SEM-Stage IV","Q1-Stage I","Q1-Stage IA","Q1-Stage IB","Q1-Stage II","Q1-Stage IIA","Q1-Stage IIB","Q1-Stage III","Q1-Stage IIIA","Q1-Stage IIIB","Q1-Stage IV","Q3-Stage I","Q3-Stage IA","Q3-Stage IB","Q3-Stage II","Q3-Stage IIA","Q3-Stage IIB","Q3-Stage III","Q3-Stage IIIA","Q3-Stage IIIB","Q3-Stage IV","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF248",0.801827169970805,0.530024706003951,0.906780837182004,0.870908039451966,0.999661588419244,0.999996297435028,0.876242865676026,0.999992602506759,0.735721128678436,0.998995425925797,0.675538788825429,0.999645839524026,0.999374015942033,0.99995450180736,0.988711296055752,0.815517736326431,0.999555184650345,0.99999843846175,0.999999999997779,0.998456534575539,0.999960216543368,0.698877657351932,0.999925553138408,0.999519304326036,0.999946664218123,0.995837011696641,1,0.999952061267563,0.757941661080544,0.999995567391469,0.999991601209939,0.999962558703867,0.999654591624238,1,0.999970740385243,1,0.959188248091536,0.999999998034743,0.999590126948891,0.999615843448761,1,0.999992126489867,0.999590360439274,0.999995720312809,0.999997507794232,356.0736,253.988717857143,230.525738157895,197.4491,262.375819047619,241.900685393258,205.978333333333,242.956619354839,242.413938095238,261.797285714286,123.809294179671,10.6259764762294,9.35108323598828,11.2951,14.159724196569,13.2767438422204,22.7614925588762,17.4819848872813,26.1761780167747,40.9464798477315,223.465525,189.5052,161.2249,191.80155,177.47245,168.652,184.6331,151.81265,172.7473,197.96475,407.716225,292.824725,280.307,203.09665,307.4899,275.1807,223.49565,275.869075,260.5042,325.92515,257.323780392157,244.53809500998,255.3111,220.1577,216.5377,298.7159,168.7648,287.5212,10.160446328869,5.23365723047517,0.950312849583153,0.862311509370333,-0.0735255580324102,-0.21371895893849,"LUSC"
"ZNF544",0.91578571624741,0.835324702654406,0.999716232968794,0.737246359901969,0.979286318252115,0.990373934276311,0.831281392316474,0.99974167255425,0.999999999851449,0.992542422164523,0.664475038753996,0.857460606397088,0.981019849263363,0.998375857963476,0.998504951048299,0.999999819476902,0.996811183015394,0.989154259214628,0.903005096796343,0.987763308989354,0.954023744975149,0.957049082342325,0.999991728211551,0.987311609865151,0.964756019302783,0.99179816394072,0.676304268509976,0.999052787691627,0.753531721078092,0.99467995588568,0.999836395069618,0.998606583805855,0.999974767341919,1,0.969036160655858,0.971651368277537,0.875009109529139,0.999883068066697,0.999997901802129,0.999263025871744,0.999999538403812,1,0.985478886260462,0.999030165940278,1,841.5119,637.83255,613.144486842105,409.92455,607.910303174603,571.169231460674,782.404,657.869832258065,573.588247619048,573.623257142857,111.847054069996,32.7387268096737,19.9958677904524,1.44215,36.9828536407976,30.8572720014944,181.04313619125,36.3130143106858,61.6403350756307,87.8021786332881,737.90565,453.067825,444.453025,409.203475,403.78895,378.7039,662.78065,449.335875,417.6372,464.3789,889.64435,762.8056,742.492225,410.645625,672.36555,703.7426,959.90235,848.91055,790.4516,727.733,344.42662745098,615.676916966068,336.92,571.9062,302.1064,393.11175,423.8908,763.5732,8.91508428932081,12.5739476077205,1.78754157749808,1.69745399501365,0.837976798787634,0.763372474578957,"LUSC"
"ZNF251",0.999357645012276,0.995749048598051,0.999456942218378,0.83508420893585,0.910447983880752,0.948175430884215,0.998878933158655,0.999999996709753,0.999989160911814,0.925922111601325,0.992543292683644,0.996300287958404,0.99999955485513,0.962006638522029,0.999712940979806,0.989407794593549,0.609228822915209,0.481171902248186,0.319096294863882,0.581702500136024,0.442724644982645,0.994997338726351,0.999567596533616,0.999999999847547,0.956960884604178,0.999979528253852,0.999999999736293,0.479508292861691,0.999921629183477,0.999999892132859,0.999564416140362,0.89619666391494,0.999997692096162,0.998055825252869,0.743444396390547,0.999440213097672,0.998591350039381,0.999999188733147,0.999999999994534,0.981229605146972,0.999999926435112,1,0.682871620221456,1,0.999989123506745,417.76775,346.866978571429,328.418434868421,148.19415,341.188376190476,320.522520224719,570.308833333333,324.774567741935,359.164104761905,321.954485714286,153.486479679919,20.929474549303,14.1773912637261,51.12515,24.2829567276017,19.2988865292753,190.508518214465,27.2737801692243,54.0203428972185,35.8413613411831,189.8851,213.9242,211.333775,122.631575,209.07015,189.768,454.5934,199.38255,193.429,268.42495,581.2581,440.1676,400.090275,173.756725,440.1447,387.1513,759.2298,390.112175,430.0771,341.1,219.709235294118,333.572906586826,219.0853,294.2267,184.74935,261.1653,204.6392,413.5021,7.56563485292249,8.46202610392684,1.5182470875213,1.34297782644477,0.602406601644692,0.425435485001947,"LUSC"
"ZNF607",0.999999999994142,0.999999999929892,0.999999999980798,0.999999999999358,0.999999999375146,0.999999998060711,0.999999618054431,0.970657217287661,0.91519216196467,0.999999999749778,0.999994237010759,0.985137807829248,0.979682147660566,0.999997212339026,0.433795443587625,0.99999859641283,0.999997198669745,0.999998269788029,0.999998248233096,0.999383223160627,0.999999999984771,0.999999998987939,0.999146514867951,0.995676274201881,1,0.999992672304094,0.756858048338186,0.999878755491214,0.999997888106312,0.999764136877269,0.99983693928477,0.999998527796761,0.920684736545732,1,0.999999999957273,0.983005535239791,0.999999988972808,0.999999985477132,0.999999996604094,0.999999960660016,0.999426275735044,0.999999983276697,0.999999988571655,0.999957406009737,0.999999997988119,180.670175,173.827208333333,171.755971710526,189.89485,204.459134920635,148.534979775281,139.82,192.896140322581,150.099033333333,161.267428571429,46.7545149129004,14.7483204072305,10.6378379130668,101.23005,21.3351393794593,16.4181669305475,84.5818083672252,26.1815816513324,25.0301903565477,38.5555872335658,175.407,83.673,82.162425,139.279825,111.3127,64.9851,58.10595,92.537425,68.6567,92.71135,226.602975,226.30195,230.5417,240.509875,239.6069,177.3387,199.58925,227.13115,196.5866,189.5286,115.467378431373,175.625592814371,110.8253,142.3605,86.73825,143.32305,81.0355,226.3759,5.73847709697344,6.8213806800443,1.52099749037563,1.28454874473608,0.605017772637943,0.361261637186736,"LUSC"
"ZNF334",0.999896343189835,0.999726536537497,0.999999943412577,0.999979235724056,0.999999998219912,0.999999999901857,0.99999411409205,0.999971743094786,0.998880111113802,0.999999807859667,0.999614807279338,0.9999991686105,0.999999999820078,0.999999999987394,0.998420270632787,0.984617564883469,0.995641403405318,0.997140453686286,0.999984274405903,0.988171815852571,0.997917445236512,0.998418876153406,0.999358232070792,0.999891745076531,1,0.980202470586481,0.999992389792251,0.999424472824964,0.999797507277662,0.99999999446249,1,0.999999999983722,0.999964083195321,1,0.998491247894103,0.99999968114166,0.999999107057478,0.999999976507648,0.999999517607329,0.99999991261904,1,0.999998639248013,0.996012937189457,0.999957037283707,0.999999598793366,145.890825,104.039922619048,99.3472539473684,87.2799,115.732541269841,96.9262741573034,27.464,86.9602032258065,97.5514761904762,116.341542857143,48.6060608144769,11.3283562845038,12.7149139250826,53.071,21.3383906974403,14.5312093290998,22.7796137048751,14.450688482602,36.7290099772308,34.9148381872225,94.789025,21.837275,17.2465,60.7444,17.233,16.3816,4.72105,13.0208,9.3168,47.6462,217.7696,137.7904,130.3179,113.8154,143.1154,120.4168,39.9543,106.6314,138.2144,190.6307,83.7452019607843,101.091678443114,77.514,56.5002,61.4421,99.50565,17.0747,134.6672,5.18928832838319,6.23309438504929,1.20713397396131,0.728903165879712,0.271585802723742,-0.456200928324678,"LUSC"
"ZNF485",1,0.999994253216447,0.837071802958075,0.999999999148801,0.999999997825983,0.999979021499927,0.999999993050257,0.999949300775671,0.553779576027475,1,0.99999999996445,0.999991499041955,0.977981861995202,0.999999896298699,0.99508357980244,0.993901013107918,0.965830262146399,0.834914432948057,0.999681707292375,0.986371042064654,0.940803227888979,0.999999999408553,0.999960160461494,0.996793485859409,0.999999746304075,0.993198380538764,0.999999999847236,0.933662683070658,0.999999964730353,0.999918159991959,0.999998446837637,0.999998659711504,0.996482097967647,0.999999697405162,0.926452580702967,0.999999990048338,0.999999999852963,0.999999997498182,0.999178724996912,0.99999999999964,1,0.999998947769411,0.994396305289295,0.999996726771571,0.999982413022651,62.487675,62.8702547619048,55.1638611842105,67.1187,65.9744888888889,60.5692617977528,88.2985,59.8389096774194,58.0614952380952,65.2431857142857,11.8911013489342,4.59585002805479,2.84248630793735,16.5035,3.85528654470687,3.41841078903684,22.999825988907,4.58900718036507,5.56827227157186,7.39671574833268,43.574975,34.546725,32.792925,58.86695,43.15545,37.7979,66.6365,36.4092,44.1791,58.6065,82.73805,77.99395,67.325225,75.37045,77.00515,76.374,105.8237,71.3783,65.2621,75.13345,28.738368627451,60.5558748502994,24.9809,51.7906,22.31765,33.6995,36.7474,76.8068,1.50375068147717,1.56296416043723,2.10714378520624,2.07320793085918,1.07528876272017,1.05186481773807,"LUSC"
"ZNF192",0.999131087526339,0.997728542599701,0.999999112138065,0.99740941415189,0.999966508136898,0.999988885524664,0.999533734028546,0.999999999042317,0.999980807686961,0.99994184991433,0.994267200921018,0.999540915803316,0.999987892815936,0.999998283443563,0.998592184451821,0.974257419381326,0.460922538023391,0.396697828367959,0.727878063242934,0.500222709129885,0.341395123838546,0.995787648226861,0.999944378937906,0.99999968472871,0.999997262980494,0.999736801531372,0.999999999990161,0.368104942333506,0.894592571192127,0.758220496812071,0.821366971685491,0.99999999999245,0.72910599141818,0.944463920031706,0.143681935848122,0.942240765338002,0.979247854541753,0.997643882669915,0.999140215095794,1,0.996225898523151,0.999887686984023,0.355061198493474,0.999830554798228,0.999999980831964,440.45345,367.547644047619,358.933231578947,298.6857,372.447022222222,347.522601123596,612.218333333333,350.442772580645,285.99550952381,303.935428571429,158.620012228094,19.5903913650665,17.0235403984344,42.3563,21.1860918796275,16.7756435323297,309.331632148634,25.3981399652616,33.2101282064888,44.6049041329843,297.5979,225.16165,203.14135,277.50755,248.68745,242.5806,306.3733,206.6664,152.2443,264.4404,482.0374,479.075925,439.763625,319.86385,482.4011,434.7621,805.2489,442.8559,380.2672,371.1754,368.278831372549,358.673438722555,373.0276,326.5896,305.8584,416.27525,220.2877,454.3833,13.9821117421667,8.52872360183386,0.973918151596725,0.875510552034219,-0.0381275620532642,-0.191803528135211,"LUSC"
"ZNF442",0.999577694236717,0.999992305412348,0.992604817808096,0.999986376961103,1,0.999999927704209,0.999105399000364,0.999999975509089,0.979272266359957,1,0.999999998988789,0.742838386827886,0.990568703135115,0.999989778883349,0.684549988059894,0.964934025366632,0.991143686921516,0.962372283717304,0.999849282113849,0.994697798872463,0.898960730146105,0.999994287277597,0.99815086246978,1,0.999999921175813,0.993203467550057,0.998462775805029,0.96452485870108,0.999999999911259,0.975746814751591,0.999724679865696,0.999988708182243,0.95657401739486,1,0.916285021737614,0.999884157352625,1,0.997185194833381,0.999944169733191,0.999977996471131,0.994440766737343,0.999999996016309,0.937483895506253,0.999962770442581,0.99999999980913,12.622975,16.2488071428571,14.8574269736842,16.70415,16.6317111111111,13.4449235955056,22.4129666666667,14.8218709677419,13.2918333333333,12.7091142857143,2.09012998175353,1.2534129125619,0.776310568266804,4.93825,1.60992488623365,0.949532564547642,6.42275730153681,1.37872367583644,1.64035505724383,1.28472378714325,10.418425,8.11165,8.270075,14.235025,8.55265,6.6766,16.47125,7.201,6.7511,10.8797,14.404,21.8884,19.18355,19.173275,21.4086,18.4107,27.4959,18.336475,17.5824,14.01485,35.8548745098039,15.0367634730539,34.7167,12.8436,29.1144,41.4433,7.8411,19.9005,1.40449715377271,0.462602736781022,0.419378499538252,0.369954517566474,-1.25367519483733,-1.43458017905022,"LUSC"
"ZNF813",0.986764653473315,0.980343696855362,0.999999992917587,0.999633212405154,1,1,0.961224832472659,0.999859026189786,0.999973737322794,0.999999999991001,0.988544837764503,0.999999999998111,0.999999774916212,1,0.99960835155719,0.996135987655722,0.999999943065535,0.999999989935542,0.999999999901017,0.999999999998859,0.999999884273064,0.999999985045111,0.201878294556542,0.0613277940606969,0.999685805338509,0.076149633843524,0.219923145441475,0.992672187385394,0.992978751272384,1,0.99999999783208,1,0.999988022610928,1,0.999999919918526,0.795898951775122,0.999979420396221,0.999775620491992,0.999412014745773,0.999998501240212,0.996999272281163,0.999847146518172,0.999908684472396,0.999978867056933,0.999940244761325,131.460875,89.593730952381,87.5902493421053,87.00485,81.9719047619048,90.4918528089888,78.6537666666667,123.194669354839,90.5954285714286,108.618257142857,20.598181734657,6.12002316196367,4.94076190577226,32.37725,7.39403979720972,6.69129830622052,52.3289686021466,18.1464104744011,14.5683516090697,16.609502743594,112.2048,52.09355,43.554675,70.816225,39.9383,49.4662,27.4588,54.35135,45.8121,87.3515,146.374075,117.090175,125.70405,103.193475,106.37025,120.8029,113.6346,157.748675,111.3924,119.47915,77.3071235294118,93.4236163672655,73.3923,77.3938,59.20875,88.1776,48.8776,125.8677,3.43311797008296,3.39531721571637,1.20847358046794,1.05452206839137,0.27318593338937,0.076589287284896,"LUSC"
"ZNF26",0.771009960230406,0.722288386379166,0.9999999733033,0.383217171240707,0.869905356886684,0.884786391928429,0.889540819419319,0.999568909899031,0.99373726504291,0.791621313652177,0.844217384236919,0.999986054752971,0.999129069531459,0.822044761190442,0.999999846638615,0.995109486173746,0.162017443327005,0.135679947210695,0.088112413999711,0.256641227675653,0.21069698214733,0.941153697093243,0.977422884807561,0.893768103685133,0.724128267866625,0.99998881559657,0.999089206636112,0.333493538255351,0.99231364438512,0.920013791635277,0.837169650136731,0.620747682106094,0.995751907833977,0.979970281832524,0.568584501232929,0.999856809300651,0.977380194605564,0.999994440067187,0.999971280315429,0.853821390001174,0.999999999912324,0.999999960050685,0.531538465871353,0.999999999996997,0.999992963679826,350.144,259.599847619048,256.492486184211,146.76415,271.26343968254,266.682116853933,422.970566666667,279.381837096774,294.843504761905,276.069628571429,52.9202957975167,9.33071005483334,8.79541730582827,4.73245,11.3078462974843,11.0126285999041,24.5066543529394,13.4108974566378,27.5973918625228,35.6093520083707,269.72865,195.308975,187.130325,144.397925,215.13725,196.9498,407.48565,204.416375,221.7177,214.862,413.80915,305.73985,296.18215,149.130375,329.74,308.8578,447.1628,325.455,335.4928,315.2729,189.654337254902,267.885912175649,178.729,248.1647,156.731,219.9658,193.5666,320.6398,7.32490269430007,4.57517644568522,1.41249557512413,1.38849711015,0.498246348054217,0.473524174508868,"LUSC"
"ZNF69",0.79414818354968,0.986709982980043,0.331952423095351,0.999999999999356,0.981166387166761,0.999606838632146,0.993071025383415,0.470568834096995,0.999999917549774,0.999814822297737,0.999655998640563,0.0197469494170405,0.883332493237923,0.999996232419037,0.992153053622605,0.96160959900869,0.999999998951388,0.999410162130009,0.992832048291332,0.99892987880868,0.988360897060022,0.995774140499567,0.349099410408972,0.999983025601642,0.999901514448779,0.999999996161621,0.998565979362357,0.99816673970149,0.999597979331228,0.569202629855859,0.999206698295555,0.999993245000202,0.999948073777977,0.999999999869957,0.994371605079428,0.999995215435484,0.999800870290185,0.969849688652578,0.999996212080511,0.999994149365068,0.999999771131098,0.999999999817251,0.998163792125079,0.999999988295986,1,9.24145,33.1065773809524,24.1898657894737,10.9056,23.1412634920635,18.6267168539326,35.6279,22.2538274193548,19.4515095238095,20.0128571428571,2.30016427619855,4.8322397648275,2.12363222649971,1.6609,2.18343294163831,2.34117037467622,9.9914505588528,2.60878018355389,2.85191339239286,3.2523760017253,6.97885,11.84925,9.764125,10.07515,10.82635,7.1378,28.83795,8.910575,13.9998,15.3921,11.50105,34.8322,28.3193,11.73605,31.59385,21.5268,45.37065,32.39095,24.3415,22.17185,67.1271725490196,23.9857794411178,65.6859,16.4306,50.016,80.2795,9.6372,28.2946,3.3746266709215,1.22055071123298,0.357318482669625,0.250138918702492,-1.48471755413472,-1.99919855335855,"LUSC"
"ZNF583",0.99999995889001,0.999999996556732,0.999999975716289,0.99988301321825,0.996968037340352,0.99783937620986,0.999997836789204,0.999993573978057,0.999664582056026,0.99351363789255,1,0.997468555059609,0.999103529495164,0.999516666152856,0.969074699278707,0.947537477052342,0.885119452278985,0.857113148256765,0.813524264802715,0.929999246873368,0.77118608135661,0.999999855995564,0.999999999928439,0.999999208232655,0.996296684771204,0.999999803052224,0.996158359156683,0.901604411593877,0.999999160146893,0.999999938536775,0.999996640741369,0.995309319520576,1,0.998727247959919,0.942201578766311,0.999999998597173,0.999958129046823,0.99995682210095,0.999840946590712,0.989424333063569,0.999998937278746,0.997538146297917,0.992560822185733,0.999983545430349,0.999999133382578,44.758625,49.065044047619,47.9866901315789,26.60145,51.5535,44.3998235955056,80.8199333333333,49.757635483871,51.2130238095238,56.3949857142857,13.9424115012657,3.75586375761285,2.74226319172372,3.06955,5.61939677020709,3.32666910113517,39.1999976276076,4.6743143139554,7.07268665896491,14.942295623393,33.2391,22.471625,23.4573,25.066675,21.2004,18.7354,42.0233,19.45225,27.1845,25.3625,52.141025,68.0571,63.563275,28.136225,70.376,62.4677,105.0758,69.443625,71.1313,73.2924,93.9672431372549,48.3940057884232,92.1758,40.5918,77.8315,105.44475,22.4033,66.2651,2.93443485524964,1.57406718073729,0.515009317850643,0.44037372065119,-0.957329560270524,-1.18319971639702,"LUSC"
"ZNF568",0.998606781245011,0.999907648520351,0.997258755280908,0.998584371817516,0.99999600859327,0.999916955593189,0.999649491758153,0.999997823389268,0.99999741783012,0.999978836506762,0.995285080358191,0.999986607159836,0.925198719198788,0.99999965757074,0.998623015235751,0.995752873370836,0.999969015146183,0.999450866523151,1,0.999853463846359,0.999996909882912,0.99999931835827,0.91475420397882,0.99837666338775,0.999308823407668,0.992140407823317,0.686207340766631,0.996217220638928,0.997493254946051,0.999999932304809,0.998946348178578,0.999999644435939,0.999976630777122,1,0.999997253962728,0.972955636339907,0.999999786500693,0.895735721444357,0.970505333333042,0.985986299574659,0.949588477178587,0.811760087241161,0.958202288840443,0.997334871797899,0.898538925771993,105.392975,77.9381166666667,85.8939427631579,58.83895,82.0887492063492,73.2689516853933,58.0524333333333,94.1368177419355,73.8373571428571,117.384514285714,51.1663128617416,5.68119912672198,6.26664456442382,34.32795,8.63626164037355,6.16076633310614,26.2945163653523,9.33716494492288,11.8630631626863,20.6690814618798,30.5396,32.9209,39.233725,41.674975,33.86125,27.6116,33.39655,43.403475,28.573,84.2121,157.534725,109.79775,109.608,76.002925,107.59645,105.3975,78.29345,122.068875,94.4444,146.7064,93.4616588235294,83.7042229540918,90.8647,73.8754,80.0994,109.3116,35.0951,111.427,3.7521949988911,3.05699669232055,0.89559958605206,0.813026400791506,-0.159074233513263,-0.298625894281316,"LUSC"
"ZNF480",0.999999999983249,0.999999643030072,0.999133927137926,0.999962156666878,0.999931056657118,0.999994448298107,0.99999999999985,0.999999999972541,0.99860434226591,0.999904068690144,0.999990644139544,0.980517889982305,0.999949938145195,0.999999530602762,0.978191345859632,0.99817892704992,0.97803050495398,0.943178981660402,0.975302670547649,0.982292622895255,0.908995233102394,0.999999979675979,0.993554433672194,0.759965301170564,0.998859365110753,0.998350799249097,0.576357125804298,0.997116711027774,1,0.999999966854513,0.999611614769495,0.999841343423457,0.99999999908798,0.994838359717724,0.991508976437875,0.999992989353898,0.999325611889609,0.990236156838916,0.998761976291327,1,0.987962921644699,0.999875951646905,0.860036679629555,0.918497877660091,0.988242804320944,410.945025,402.398611904762,385.134171710526,335.5435,405.339365079365,373.124650561798,517.4863,429.979659677419,411.9088,333.791842857143,111.407944986308,17.4063024200762,13.3091926621864,37.613,21.0808221241426,17.8518184773261,158.60678143271,24.571598271736,34.7181092091879,56.9998217199503,326.340475,291.051475,286.0692,316.737,301.1167,266.9662,402.56065,282.621,277.6119,226.84855,548.5683,511.048575,465.183275,354.35,515.71555,450.7956,669.6125,540.046375,518.2453,368.76995,252.305196078431,394.366486427146,246.6378,357.8961,224.09,282.1653,283.1749,482.3219,7.26384535721791,7.48881620814915,1.56305336773387,1.45109995304856,0.644367037487018,0.537146896938077,"LUSC"
"ZNF587",0.905409858116069,0.807291842007943,0.999223152482004,0.903029811250894,0.999287554175249,0.999871143266371,0.809708404282099,0.999601625434925,0.999999999994915,0.999908050834841,0.719663894838966,0.971842038457529,0.999829743808058,0.999980093963836,0.999993437149387,0.99999999909029,0.901192943436047,0.81718978597247,0.881986739124506,0.817331755360888,0.742136628353488,0.886017414408449,0.999999993895633,0.999986510450573,0.999585970902139,0.999986350229094,0.996046158058568,0.883432706226551,0.486793944622141,0.762538510972559,0.924709069746054,0.999999999805183,0.963923564801014,0.991492911442315,0.529127973744302,0.861956482852371,0.896638602766144,0.999984050494773,0.999999983501173,0.999992641264245,0.999999997275935,1,0.88297322007307,0.999997308765588,0.999920650940473,964.5868,705.496216666667,670.673834210526,524.2017,666.184314285714,642.273570786517,1005.28716666667,694.458058064516,557.407233333333,642.185771428571,89.6071221069602,32.3544035078776,29.4847680268753,119.2903,41.1645725679774,37.5886726492566,371.167594997594,48.2042839362669,68.9647680725215,89.6545808868542,850.591625,510.0491,433.170325,464.55655,440.268,405.1922,745.074,429.316325,394.4613,504.80225,1035.241825,871.074025,776.9109,583.84685,787.6108,752.953,1364.6117,820.47075,611.0157,804.2549,398.269678431373,674.153637724551,384.8299,588.3478,331.88865,462.98995,433.8872,830.5361,15.9799608700206,15.6687779784656,1.69270641033929,1.52885157832071,0.759331768226213,0.612448355937352,"LUSC"
"ZNF808",0.989003368140323,0.965138637093838,0.999610169267109,0.960166300570061,0.998768294039923,0.999699966986218,0.986203195145736,0.999999999802931,0.999981749890635,0.999126693287043,0.909390692294814,0.939853032255947,0.997673130385707,0.999971954862793,0.982490238410817,0.997078417708859,0.999999971611444,0.999999999999407,0.999982865586423,0.999999994467664,0.999999999866693,0.999600619952453,0.984360009022583,0.710096336938638,0.989729818165974,0.978728953270061,0.351359879766888,0.999945558728033,0.971872752955474,0.999976047626719,0.999999999938715,0.999866092052984,0.999996813220969,0.999998337054576,1,0.971765790429286,0.999998868429161,0.998314397404181,0.98725970770932,0.98447176777876,0.997463717530073,0.942855353198634,0.999701873228545,0.999998882420452,0.991658107532406,239.240575,187.529117857143,178.614675657895,133.4123,185.441974603175,167.66466741573,174.702333333333,205.314680645161,176.054871428571,218.494014285714,21.253926050355,9.78086086479614,8.0130181712416,68.6996,10.3947762820732,9.66378945379581,105.378916755635,14.4464730342648,21.4520865743962,41.062276883548,231.003675,129.245725,118.47155,99.0625,139.04565,106.4436,73.5551,138.23075,92.1325,149.55545,262.24505,256.83485,232.21695,167.7621,243.0088,220.1307,250.878,258.08225,254.1835,247.84605,236.936909803922,184.05150239521,240.6906,178.7041,208.69275,268.26395,121.4467,239.3808,6.35998252220021,4.3086579211152,0.776795403246891,0.742463976574075,-0.364393431376055,-0.429607065039545,"LUSC"
"ZNF43",0.899209078799399,0.99073143222433,0.75974023194859,0.995725130300896,1,0.999996314721322,0.954537952440292,0.999941855944485,0.992483847824828,0.999999995974171,0.999778450742838,0.123673709297381,0.909476696417741,0.999686717428116,0.54029751835548,0.99999999999217,0.924472555316841,0.991692641836149,0.994623686489153,0.964184223488416,0.999651014001683,0.999748786725432,0.250178138007401,0.966648223668205,0.999738398719818,0.687785179408275,1,0.999611306423871,0.995286661623713,0.991096130890835,1,0.999996530938108,0.999799530365525,0.999027991789146,0.995136903894736,0.999507672282679,0.99999822357315,0.941068347820369,0.999092762319398,0.999428882851254,0.983893671816082,0.999999932308615,0.999992128620517,0.999999881337486,0.999738453872136,67.784375,184.96560952381,147.966788815789,191.2214,171.010976190476,117.984035955056,57.0626333333333,119.227756451613,146.559480952381,102.824971428571,21.7212443519156,24.6173320265503,11.0901390829269,146.6789,19.5368739827052,15.2703978026555,35.2062891630806,12.7281873201109,28.0242504389567,29.4299495103746,33.52975,54.82175,56.5061,117.88195,53.99485,40.7078,21.9717,38.880775,70.3746,34.6822,96.780925,239.239275,189.7072,264.56085,223.0958,145.1017,77.07425,176.6423,232.6169,143.2372,240.638221568627,147.486519760479,237.8472,99.2494,187.5962,293.18545,49.1278,200.6038,10.3053569628918,6.88773579848026,0.612897314479269,0.417282187892058,-0.706282711511168,-1.26090475585387,"LUSC"
"ZNF28",0.999184028733966,0.993275163759787,0.99781238096374,0.992719441539138,0.999674268732448,0.999966350114225,0.998812135246733,0.999999999822205,0.999810488556744,0.999784108008266,0.987943564492259,0.988014074008325,0.999998687570053,0.999990128935845,0.997689932302843,0.99999999613207,0.999994250213053,0.999833326416185,0.998729305429412,0.999988628463212,0.999567457754522,0.999999488121566,0.950850170524706,0.445157205513477,0.993823820768427,0.942027723516305,0.388778068533182,1,0.999998454115057,0.998967311230025,0.95390747868163,0.996534825931855,0.998120235894823,0.914826444563808,0.999999999992495,0.999999999831669,1,0.989815412311477,0.940481752221396,0.984291778070162,0.986613666509203,0.910200366409355,0.999999954018139,0.999981717936221,0.999967407914201,504.629975,412.177014285714,384.347352631579,296.7454,406.987561904762,373.046695505618,471.089666666667,465.384340322581,457.570614285714,511.086871428571,57.0952849949301,22.9295292864592,17.8627026127698,12.951,31.6311674204862,23.5215882065718,134.590028636131,39.4344168052024,73.5460100703719,107.44181975019,482.2319,268.36365,249.634575,290.2699,279.30995,241.0084,375.69735,296.6351,231.0448,331.95055,561.643525,540.278,496.183075,303.2209,456.21725,473.7846,601.01165,559.341275,601.1303,581.11785,288.645498039216,406.422953892216,278.481,375.7677,239.98045,329.90325,259.0116,523.2845,9.94980233805539,10.8053291162564,1.40803496556526,1.34934771133399,0.493683160694855,0.4322621620579,"LUSC"
