"gene","p-adj-Distant Metastasis|New Primary Tumor-Distant Metastasis","p-adj-Locoregional Recurrence-Distant Metastasis","p-adj-Locoregional Recurrence-Distant Metastasis|New Primary Tumor","p-adj-Locoregional Recurrence|Distant Metastasis-Distant Metastasis","p-adj-Locoregional Recurrence|Distant Metastasis-Distant Metastasis|New Primary Tumor","p-adj-Locoregional Recurrence|Distant Metastasis-Locoregional Recurrence","p-adj-New Primary Tumor-Distant Metastasis","p-adj-New Primary Tumor-Distant Metastasis|New Primary Tumor","p-adj-New Primary Tumor-Locoregional Recurrence","p-adj-New Primary Tumor-Locoregional Recurrence|Distant Metastasis","mean-Distant Metastasis","mean-Distant Metastasis|New Primary Tumor","mean-Locoregional Recurrence","mean-Locoregional Recurrence|Distant Metastasis","mean-New Primary Tumor","SEM-Distant Metastasis","SEM-Distant Metastasis|New Primary Tumor","SEM-Locoregional Recurrence","SEM-Locoregional Recurrence|Distant Metastasis","SEM-New Primary Tumor","Q1-Distant Metastasis","Q1-Distant Metastasis|New Primary Tumor","Q1-Locoregional Recurrence","Q1-Locoregional Recurrence|Distant Metastasis","Q1-New Primary Tumor","Q3-Distant Metastasis","Q3-Distant Metastasis|New Primary Tumor","Q3-Locoregional Recurrence","Q3-Locoregional Recurrence|Distant Metastasis","Q3-New Primary Tumor","count-Distant Metastasis","count-Distant Metastasis|New Primary Tumor","count-Locoregional Recurrence","count-Locoregional Recurrence|Distant Metastasis","count-New Primary Tumor"
"ZNF540",0.991458552424012,0.839501737892865,0.913295594617426,0.999879445520568,0.999490484755798,0.979880227902881,0.162344470981938,0.515041972616762,0.584390064999327,0.68081531725771,27.37964,2.7165,50.7303222222222,19.0746,98.57995,5.77047570946319,NA,22.4412806331495,NA,49.2769674376968,12.47895,2.7165,14.3893,19.0746,55.14335,28.98645,2.7165,46.8352,19.0746,117.5445,15,1,9,1,4
"ZNF570",0.861490762707717,0.983443971040129,0.766598358377887,0.994485033067093,0.992618963614265,0.973877617165728,0.354845266135727,0.368707976871388,0.641574039485717,0.687474087807703,54.43348,7.6967,64.7357333333333,35.5716,103.190375,9.28678301478171,NA,9.73698920577266,NA,48.5811331933734,36.4359,7.6967,55.3434,35.5716,55.935825,64.93585,7.6967,82.4559,35.5716,108.5032,15,1,9,1,4
"ZNF57",0.99916639884735,0.666936533805111,0.998130564563301,0.964116051642183,0.96387048521063,0.762748555200626,0.987923053307548,0.989404447776425,0.633927085107203,0.996165614448717,106.39668,118.1664,132.926133333333,74.7519,93.58725,13.3904865728699,NA,14.7577856287885,NA,10.8291835381297,70.91195,118.1664,109.4636,74.7519,91.77045,146.83295,118.1664,155.5255,74.7519,104.7606,15,1,9,1,4
"ZNF556",0.973817120658587,0.93607084227776,0.895367246918362,0.982446451218183,0.999998972097969,0.916762328658083,0.987172574788314,0.997978782307989,0.85053101495247,0.999104656982562,11.0340533333333,0.4527,16.5997777777778,1.5466,6.28255,2.93969300531724,NA,8.46556634352392,NA,5.15645232637389,0.2395,0.4527,0,1.5466,0.7332,20.1475,0.4527,23.6887,1.5466,7.2763,15,1,9,1,4
"ZNF554",1,0.998493754477138,0.99995907144489,0.873967852938557,0.955690139139262,0.922407879891178,0.949274040159328,0.995987485572966,0.988699751252692,0.985066289597868,120.37132,120.4301,110.377722222222,38.1492,86.3372,27.415203863083,NA,14.5531868215615,NA,13.2197672357219,71.52575,120.4301,81.4655,38.1492,74.63745,116.6504,120.4301,141.7357,38.1492,101.55245,15,1,9,1,4
"ZNF738",0.991047247800187,0.973533426227204,0.999619927674238,0.975358975297467,0.999972979608439,0.997019824759546,0.975053521017277,0.999954253234766,0.999926072748145,0.999118690874666,265.953173333333,152.1222,203.731022222222,116.5099,184.250975,63.3386743043695,NA,90.03762898069,NA,80.6867012547026,130.4353,152.1222,53.351,116.5099,106.612675,311.8606,152.1222,155.5255,116.5099,201.93715,15,1,9,1,4
"ZNF596",0.916604948879127,0.999993757428616,0.930772307604146,0.83048125417203,0.999862039108503,0.853476262388956,0.997909769983549,0.970866845191143,0.999232890198186,0.924052133779425,44.2426933333333,16.7516,43.2885555555556,9.7951,38.72925,9.06633505202976,NA,9.26082067265866,NA,12.49876465239,18.76435,16.7516,30.4569,9.7951,28.59715,64.90825,16.7516,41.7107,9.7951,55.8395,15,1,9,1,4
"ZNF621",0.99996523599525,0.993624129936808,0.998721727096706,0.964284886318988,0.994376811558857,0.926599314708434,0.999980593546215,0.999998004428004,0.995428002451321,0.980088986993928,552.773566666667,533.7861,581.904977777778,439.2319,543.83475,48.0815027259495,NA,51.7542102825267,NA,48.5408364705688,392.89075,533.7861,458.5496,439.2319,501.6308,650.43035,533.7861,619.2761,439.2319,564.00935,15,1,9,1,4
"ZNF680",0.991075143891156,0.997669630427047,0.997765978450809,0.995356008040003,0.973120474448783,0.986875420842966,0.730208997884217,0.835599258504259,0.644995149987469,0.99868978587269,295.5374,222.2977,274.449322222222,357.2625,405.5178,36.0611777747985,NA,43.1356281289537,NA,134.383423618887,199.41705,222.2977,210.1373,357.2625,228.6383,343.94725,222.2977,362.447,357.2625,516.1309,15,1,9,1,4
"ZNF483",0.999918474879779,0.968502157697641,0.999949939085126,0.978602857717192,0.997700609451364,0.998023750216739,0.985049135767967,0.995067108634942,0.884402366435456,0.933026077327462,12.2227933333333,10.4131,8.77896666666667,4.6398,15.972425,4.04121093440198,NA,2.89898567045441,NA,3.53135465257904,4.11805,10.4131,3.3206,4.6398,11.627975,9.89405,10.4131,9.1583,4.6398,17.3138,15,1,9,1,4
"ZNF417",0.840723323863537,0.994541199447476,0.771344244967111,0.99376710848574,0.83057552694825,0.999181211376987,0.995036086952956,0.941091053102535,0.967404569717968,0.978097354557452,147.196053333333,88.2852,156.4414,170.6405,135.158625,15.1907276863313,NA,17.447337621317,NA,23.8215334457564,108.79995,88.2852,103.1359,170.6405,119.13675,171.504,88.2852,203.0117,170.6405,158.546125,15,1,9,1,4
"ZNF791",0.999985846764386,0.973549055035725,0.997385574475159,0.795370453877129,0.941484477758783,0.671847634314838,0.913593670354331,0.996749685491864,0.743526377869189,0.97256913931468,201.854693333333,194.2275,223.309266666667,104.1371,161.601325,19.5688480229151,NA,36.341719282871,NA,16.8215341071782,150.52615,194.2275,137.8107,104.1371,140.011875,232.01935,194.2275,266.2155,104.1371,185.091,15,1,9,1,4
"ZNF519",0.996613939259428,0.248286105774725,0.986473079357322,0.989420652001068,0.9999851480552,0.995140126468173,0.150749384681641,0.900982509827458,0.939411108636169,0.936901468072744,74.1057533333333,61.5733,43.1770222222222,57.2239,27.2651,11.4407830794419,NA,6.01768457933175,NA,4.01079712214418,45.3883,61.5733,35.8625,57.2239,22.752925,81.46005,61.5733,49.0694,57.2239,28.652275,15,1,9,1,4
"ZNF25",0.611807501490104,0.997062210402201,0.54713691713464,0.988655861549439,0.954874646528199,0.973282274863372,0.11463860205673,0.100527369503933,0.235968446000177,0.441675452973358,207.46858,73.7974,220.248411111111,162.9076,336.12435,15.5481445800676,NA,43.6158959107687,NA,36.062210613293,171.4305,73.7974,139.3119,162.9076,298.253825,239.04705,73.7974,232.3321,162.9076,386.073575,15,1,9,1,4
"ZNF77",0.997626503399241,0.479703006664286,0.864819971930099,0.991922898900358,0.999986027765985,0.810204168810004,0.997814277170613,0.99094649262976,0.905919504270696,0.979529658340404,86.9108666666667,72.4392,117.600811111111,67.0189,94.6308,8.90503177408661,NA,20.1919170705236,NA,14.4087931182664,72.04405,72.4392,84.1692,67.0189,77.879725,101.71085,72.4392,137.0499,67.0189,104.615175,15,1,9,1,4
"ZNF169",0.923257928732622,0.176876923313813,0.999945804912193,0.936481605003738,0.999999726773396,0.999817561838011,0.614729118159606,0.999999682649757,0.99861346649613,0.999999999277145,86.13546,67.0062,64.081,68.05,67.862875,5.8902568555992,NA,6.88102791118046,NA,13.507108259689,70.29615,67.0062,46.9312,68.05,57.175475,103.80155,67.0062,75.9306,68.05,83.7503,15,1,9,1,4
"ZNF613",0.927403050673637,0.099273109016058,0.37988346268476,0.831046076162337,0.663272410606233,0.999999978235224,0.991586418113668,0.868649295495572,0.623561238353,0.943668705540154,74.1263266666667,38.4833,121.417033333333,120.6341,84.8237,9.72771181092091,NA,18.7151269515613,NA,9.79077560725741,57.77595,38.4833,93.012,120.6341,72.684425,81.9951,38.4833,139.9155,120.6341,96.381625,15,1,9,1,4
"ZNF404",0.9972478959956,0.658680844889875,0.90617847885258,0.998125184726686,0.999999935554852,0.916550284815763,0.998454398978978,0.991090900059973,0.957654446014636,0.993067234195137,32.99066,22.1845,51.1227111111111,23.1989,38.06865,5.43905695155573,NA,15.773598585219,NA,8.81870118342265,18.0662,22.1845,23.4656,23.1989,33.32735,43.22875,22.1845,65.8526,23.1989,45.081,15,1,9,1,4
"ZNF135",0.996351137220581,0.501475412862677,0.855246539729606,0.999778193361839,0.999925678064761,0.922872565114002,0.954070402288597,0.95859604506215,0.988845233935154,0.985120790836931,61.3768866666667,4.5274,166.896244444444,33.5095,122.572775,16.6530917503109,NA,84.874779806175,NA,43.4841561369459,11.29625,4.5274,10.5597,33.5095,83.42025,105.8431,4.5274,159.6165,33.5095,140.642675,15,1,9,1,4
"ZNF620",0.689990534110881,0.709716063888429,0.936676789368208,0.97423093430024,0.984757655739283,0.999991837669534,0.835804300305151,0.957992546749118,0.999990896473473,0.999999809821831,48.0443333333333,4.9802,30.9136111111111,28.3542,29.4141,10.1303095937445,NA,7.23648860132232,NA,3.62404871242096,19.51135,4.9802,23.1351,28.3542,25.24655,65.86605,4.9802,29.8795,28.3542,34.33055,15,1,9,1,4
"ZNF619",0.539420458045294,0.99956632393247,0.60925104820596,0.999994510287352,0.759891999897464,0.999877554250276,0.969566350841679,0.794547637460385,0.991674663171798,0.995356273574323,46.67762,18.1098,45.1280444444444,47.9443,40.410825,5.21248722324528,NA,5.23611821658817,NA,4.55758309384389,35.7936,18.1098,36.1446,47.9443,33.048225,53.1914,18.1098,50.6946,47.9443,47.5748,15,1,9,1,4
"ZNF354C",0.575930329763526,0.984011212294737,0.720835126848359,0.860584597300651,0.995596003425612,0.941526144383839,0.991282242012924,0.775981323803871,0.999998490945832,0.958322532817364,39.9128533333333,5.8857,35.0350333333333,17.528,34.3742,7.06369596342464,NA,4.63101550061587,NA,3.45946498633339,26.33245,5.8857,29.6604,17.528,31.287825,42.6195,5.8857,49.505,17.528,37.354475,15,1,9,1,4
"ZNF114",0.997485421753153,0.801604444997348,0.939907807177288,0.99913485668946,0.993360731088304,0.999603994519513,0.986476489362328,0.999998913371251,0.725325213439789,0.988562477978385,48.4937466666667,4.5274,109.997244444444,81.9693,11.29605,13.8491167676219,NA,73.9668634958608,NA,5.50670069831595,13.86,4.5274,3.3735,81.9693,2.793575,82.214,4.5274,115.133,81.9693,18.014125,15,1,9,1,4
"ZNF454",0.986357843333048,0.97632129930503,0.948471676801929,0.993887233422112,0.962319462958085,0.999821897780609,0.555432900450779,0.732794083941768,0.843520212166272,0.994622573935239,9.03779333333333,0.4527,13.1070222222222,15.9814,23.250725,3.61898009388684,NA,5.79844572598213,NA,11.7925177037091,1.43145,0.4527,1.2748,15.9814,8.170325,7.74615,0.4527,13.012,15.9814,33.29465,15,1,9,1,4
"ZNF543",0.58140636038115,0.952740161543218,0.767121817365046,0.834495799485469,0.372367880610816,0.692442333338236,0.812755743293225,0.33460673333766,0.564462447227931,0.993397732051535,136.689986666667,235.4273,155.912344444444,67.5345,97.394075,20.2476776621463,NA,14.6887861995423,NA,13.0473472179453,91.1034,235.4273,142.3432,67.5345,89.033675,141.0264,235.4273,179.7466,67.5345,106.0256,15,1,9,1,4
"ZNF354B",0.648690619821247,0.407915296885677,0.96768763365621,0.999999904504998,0.842729167559588,0.946013709444181,0.999229494764843,0.778825321305892,0.841973238266208,0.999898126273642,137.66154,53.4239,93.1886,139.1932,129.691725,17.818496662601,NA,13.9917770119929,NA,24.5435368073204,88.1183,53.4239,71.2823,139.1932,96.6154,175.7304,53.4239,84.6053,139.1932,149.366925,15,1,9,1,4
"ZNF223",0.84961351792695,0.211244080418176,0.359508912923548,0.60177198378915,0.398179896641293,0.982082146084341,0.993132037309949,0.950005271333365,0.324207315538276,0.540326911196296,94.9035866666667,52.5184,132.756166666667,155.984,85.295225,8.66887186870283,NA,17.9339501546105,NA,14.6286481153349,69.9176,52.5184,86.2944,155.984,67.298725,116.94545,52.5184,174.0444,155.984,99.6431,15,1,9,1,4
"ZNF713",0.999698011433361,0.788365698919561,0.967428703043253,0.999996947785522,0.999742212611045,0.994548988609363,0.998225376035892,0.997494401645315,0.984766240097276,0.999981235127206,47.67282,36.2151,75.7841111111111,51.2901,57.4605,9.61590718790979,NA,30.3499094385956,NA,9.17106708694977,16.96965,36.2151,31.7305,51.2901,46.62665,72.0022,36.2151,68.5204,51.2901,65.41015,15,1,9,1,4
"ZNF552",0.989745211954105,0.529482526967926,0.812876430209027,0.999340660065628,0.99978649905524,0.911203467928985,0.488348077458668,0.72019700401927,0.992246175579327,0.836109930519458,173.585353333333,129.9377,233.633833333333,152.0815,257.2228,22.7470529820644,NA,32.2034863355748,NA,43.3101707996517,114.4189,129.9377,172.8928,152.0815,218.753975,203.0476,129.9377,258.1837,152.0815,286.728875,15,1,9,1,4
"ZNF154",0.997417339833872,0.361819321212686,0.822837364774513,0.983462790262834,0.969812560737317,0.999368601443021,0.599748798105968,0.837929782777932,0.999997826087908,0.99916911968464,30.13208,9.0549,79.4582888888889,64.4413,81.518525,4.82665115666279,NA,34.8657045275967,NA,22.5278363878031,13.98025,9.0549,12.1436,64.4413,53.7312,46.41545,9.0549,112.8006,64.4413,105.554625,15,1,9,1,4
"ZNF571",0.925132236502045,0.999924555734452,0.944803411906095,0.998307451108906,0.995354298194888,0.999303329353685,0.826109412794811,0.705257322167312,0.813303303721742,0.927649313550298,86.0777066666667,13.1296,81.1932111111111,59.8015,137.968675,22.8559734541645,NA,10.8902171964292,NA,77.4161369322354,45.36285,13.1296,61.246,59.8015,57.7325,78.5829,13.1296,111.0325,59.8015,148.826975,15,1,9,1,4
"ZNF443",0.959090611612035,0.987293443386305,0.907637954290526,0.522459131518877,0.963387064837618,0.425455882238412,0.576973237188885,0.999944054493094,0.427397318979331,0.952330489327835,73.8008,51.6129,80.3745222222222,22.1678,47.25695,7.18046745354567,NA,13.8967297262879,NA,4.67213947467681,58.181,51.6129,47.2289,22.1678,42.032425,100.4074,51.6129,109.64,22.1678,48.753025,15,1,9,1,4
"ZNF792",0.99585667441924,0.873210829498398,0.999999950148,0.784655386767961,0.979160993306403,0.946247493304761,0.999992768007387,0.995445396632153,0.945491725149836,0.810359018678005,97.7923333333333,76.0611,74.7781888888889,30.4163,100.17085,17.4621920578027,NA,10.4106678029537,NA,29.1462616523543,58.643,76.0611,48.8443,30.4163,71.477525,90.04545,76.0611,91.6487,30.4163,143.318675,15,1,9,1,4
"ZFP82",0.942978080820216,0.998604512200147,0.914340018688155,0.999980604354056,0.971369914772636,0.999999971292605,0.999998792315072,0.961744023197354,0.999226084537503,0.99996310259366,69.9720266666667,19.9208,77.5635111111111,76.2985,68.251675,15.8869680484036,NA,25.9108579661888,NA,17.7170726597904,25.4501,19.9208,28.5111,76.2985,55.507925,104.34985,19.9208,98.1387,76.2985,80.7478,15,1,9,1,4
"ZNF707",0.899743005906869,0.898439756068146,0.738618295661457,0.999999999994659,0.965441385580805,0.996434691246328,0.973798545764028,0.984990970531487,0.759515799088241,0.998012612338724,322.848886666667,163.8936,388.0022,323.2375,264.138375,20.5048588082385,NA,95.7923438965157,NA,24.299378765563,305.5222,163.8936,277.1084,323.2375,235.72445,372.09285,163.8936,395.9391,323.2375,297.052425,15,1,9,1,4
"ZNF746",0.872345083652928,0.956540374745816,0.744513282120417,0.887929342873794,0.653661288297031,0.970266170477305,0.635340795901195,0.520045451575492,0.921032587566021,0.999897483580415,787.69822,1173.9672,673.555611111111,417.0641,479.885075,123.521190179732,NA,90.2145573947271,NA,60.9912195600095,525.33175,1173.9672,476.4561,417.0641,432.879925,818.24295,1173.9672,692.7138,417.0641,518.7147,15,1,9,1,4
"ZNF678",0.733713339207849,0.85243891008881,0.926341348273991,0.999971663918962,0.920920101225974,0.998146417637834,0.808912989545229,0.975694754022406,0.99756194181399,0.990713776023714,52.0279933333333,28.0702,44.0764333333333,50.0064,40.44955,4.60727275644007,NA,5.90996486305122,NA,12.5912999215397,40.60025,28.0702,32.0557,50.0064,29.8196,58.8663,28.0702,55.386,50.0064,51.1648,15,1,9,1,4
"HKR1",0.99593563597866,0.996958344557824,0.999416449030757,0.999756463272096,0.999915547007833,0.999999426376981,0.993701697090859,0.981711351325788,0.970223461672819,0.995695825625294,812.751726666667,488.9643,690.110044444444,654.7235,1010.4841,264.112524079414,NA,87.3333909637693,NA,516.070612760158,410.07595,488.9643,490.7853,654.7235,476.149125,673.65145,488.9643,880.3717,654.7235,1148.537925,15,1,9,1,4
"ZNF101",0.729326695731358,0.93709476129043,0.891842416432687,0.674426182100707,0.999994733010673,0.853932103395598,0.995794979218874,0.870734844155786,0.999657737434434,0.83202249257269,122.361666666667,49.8019,103.969966666667,44.3356,110.594275,17.0905427278856,NA,14.6595355772465,NA,17.3018406874035,73.33165,49.8019,87.4224,44.3356,87.597925,154.45265,49.8019,110.8434,44.3356,134.2149,15,1,9,1,4
"ZNF716",0.995968223566125,0.917641751933013,0.999999918752358,0.995968223566125,1,0.999999918752358,0.961188416783271,1,0.99999923128973,1,2.79855333333333,0,0.188,0,0,2.56096891003733,NA,0.188,NA,0,0,0,0,0,0,0,0,0,0,0,15,1,9,1,4
"ZNF708",0.754553100669389,0.951711509258305,0.899694591354824,0.776458176075574,0.999999821587923,0.91347631316313,0.999998460378448,0.790180686819852,0.981346739905365,0.809223938209051,149.4869,62.026,128.188522222222,64.9568,151.48615,18.7763293791818,NA,21.2446081337829,NA,39.978844901804,114.01015,62.026,71.522,64.9568,113.86665,157.1587,62.026,170.3328,64.9568,169.1527,15,1,9,1,4
"ZNF721",0.98967942095077,0.999912427698663,0.985346321312982,0.999978024375017,0.998758267404591,0.999875457159321,0.954378976090898,0.999990870788065,0.941481301582794,0.998877048157332,374.68224,440.8602,366.696722222222,388.5088,428.8492,40.1507423950124,NA,34.4833650626154,NA,62.8685366844046,264.4613,440.8602,282.5713,388.5088,358.579275,508.27315,440.8602,390.6117,388.5088,464.213075,15,1,9,1,4
"ZNF662",0.919625965110612,0.99977575703737,0.944720736044496,0.121699150820062,0.139447490970694,0.117230830265972,0.991043991119092,0.857129998835214,0.981764969246009,0.256683815719578,75.5035266666667,10.8659,69.9307333333333,271.169,94.6333,20.5355667675411,NA,23.4846043946407,NA,35.1294815990786,15.28135,10.8659,17.4444,271.169,54.564,101.48095,10.8659,115.6232,271.169,141.3607,15,1,9,1,4
"ZNF320",0.983513787503114,0.993780647192191,0.958671366784477,0.925237980284421,0.999577362842105,0.871705709460687,0.355773964421383,0.613470348574903,0.590552595076143,0.456762210356426,449.1573,199.2077,527.949577777778,66.5034,932.169275,80.4686285922663,NA,174.016228247471,NA,376.033222815674,252.9357,199.2077,184.9013,66.5034,326.5173,537.44645,199.2077,719.1201,66.5034,1436.551775,15,1,9,1,4
"ZNF530",0.999982137076386,0.617009102605649,0.988515622722894,0.999954121775569,0.999866915704479,0.957788545898816,0.703137078105894,0.94700285119447,0.211248789385606,0.982434188638249,93.6359733333333,99.1828,128.544922222222,86.6091,51.70655,11.41511712339,NA,28.0825771553179,NA,2.17103489166649,67.34135,99.1828,90.8065,86.6091,49.4148,107.85515,99.1828,131.9675,86.6091,52.0765,15,1,9,1,4
"ZFP1",0.6645813828667,0.998197178429743,0.749824547721278,0.999402851100889,0.77965602799988,0.997002291685491,0.992970523084271,0.837471666319653,0.999707648102806,0.993140194414892,206.903926666667,80.5886,195.566977777778,227.8644,185.386325,20.4777689376099,NA,39.9829937690207,NA,14.3690062160642,158.1098,80.5886,112.892,227.8644,171.112175,238.4852,80.5886,222.416,227.8644,186.78355,15,1,9,1,4
"KRBA2",0.75211697571962,0.875099898383612,0.929630507009537,0.978411948693047,0.699068425223911,0.879825340834149,0.993454297712201,0.894576759892871,0.998600604880668,0.946473310683553,40.41606,64.7425,48.2735111111111,28.8697,44.992075,4.74705164008145,NA,8.0977477561913,NA,4.09226192636277,28.18475,64.7425,41.431,28.8697,39.78045,48.8716,64.7425,48.5054,28.8697,48.394125,15,1,9,1,4
"ZNF93",0.980546671856124,0.996203765528563,0.994349746058907,0.88490528895341,0.998732410274749,0.939149835884124,0.968717458235478,0.919396202160791,0.914785702570496,0.767501441943818,67.30348,33.5031,58.3431333333333,10.8261,88.28875,14.39775533063,NA,15.8603555599068,NA,46.472749168025,15.7659,33.5031,26.0241,10.8261,37.8265,99.8038,33.5031,85.9466,10.8261,96.9768,15,1,9,1,4
"ZFP90",0.657850750525466,0.710758637925517,0.920737371620868,0.928184056349023,0.99375106267831,0.998649688380451,0.999679584736418,0.773450690457643,0.951628594755187,0.966428764240225,515.68148,263.0447,419.276088888889,367.0576,496.3273,53.7947849522567,NA,46.7211578218003,NA,60.7636615000967,371.31315,263.0447,398.7592,367.0576,435.7392,692.50435,263.0447,429.2885,367.0576,579.32105,15,1,9,1,4
"ZNF479",0.997659699463374,0.999940040244056,0.998914932407038,0.997659699463374,1,0.998914932407038,0.976572845819866,1,0.990468657526887,1,0.11682,0,0.0979555555555556,0,0,0.11682,NA,0.0664014874145467,NA,0,0,0,0,0,0,0,0,0,0,0,15,1,9,1,4
"ZNF445",0.904263049100816,0.998634309204833,0.943754835597486,0.983986512495381,0.999015682508786,0.994050863504879,0.764741761903274,0.999497500243114,0.891409643371356,0.999967954836515,537.212326666667,355.4046,513.720733333333,427.8902,403.72195,59.2001773030996,NA,55.9848249409978,NA,68.3093893591198,348.89555,355.4046,416.8465,427.8902,351.49925,728.22185,355.4046,569.1566,427.8902,485.7495,15,1,9,1,4
"ZNF74",0.946829336285102,0.994598885725985,0.903371298766992,0.879677764211081,0.999879251372297,0.817152042594196,0.259164868338665,0.995694189530351,0.203400532289799,0.999736828673465,508.676086666667,328.6927,548.157933333333,278.3864,229.993625,58.2425703605466,NA,98.6537751376176,NA,13.9782649731869,382.9827,328.6927,294.2311,278.3864,209.728825,634.70535,328.6927,678.511,278.3864,244.22995,15,1,9,1,4
"ZNF829",0.999964841055554,0.650863041228012,0.991657713807277,0.998463445072297,0.998391853729616,0.919617650451507,0.914314276661707,0.99747530352183,0.999788057259964,0.957374208346044,10.6880733333333,12.2241,18.5287333333333,6.7019,17.125,1.91320006211151,NA,6.09997264982484,NA,9.79106915884743,4.7928,12.2241,5.8078,6.7019,6.7368,14.7328,12.2241,18.8033,6.7019,19.1535,15,1,9,1,4
"ZNF267",0.750306635482004,0.99999999994284,0.764624708886309,0.961789154961011,0.654970478898953,0.964158876878166,0.994115697102431,0.891268224623856,0.995553707307052,0.922523655234543,450.38662,257.6118,450.1306,557.2883,415.215375,40.4862118124832,NA,55.5201409073595,NA,55.4217989359388,358.63665,257.6118,301.7881,557.2883,345.498175,571.58225,257.6118,560.2741,557.2883,465.0412,15,1,9,1,4
"ZNF566",0.807992213958151,0.99999838043046,0.808904858600376,0.993017344217545,0.987448112779929,0.992242628381583,0.951648966408979,0.96469709480513,0.953905808812439,0.999999798997877,171.156046666667,73.3447,173.008311111111,133.5224,136.43695,27.5354032637913,NA,18.1950629076608,NA,19.0228812598802,122.30265,73.3447,145.9645,133.5224,117.445925,163.1511,73.3447,177.9623,133.5224,148.351975,15,1,9,1,4
"ZNF224",0.964509971987643,0.902917044565407,0.857267219607133,0.999999103409782,0.991387435811675,0.994606615907058,0.999999028458089,0.97675581077853,0.963751415920852,0.999999974586139,212.43162,132.7357,256.108088888889,207.0885,209.4613,35.6488809801296,NA,32.7095296251144,NA,21.3260575797935,158.70775,132.7357,181.0885,207.0885,200.76715,215.6932,132.7357,329.952,207.0885,232.63265,15,1,9,1,4
"ZNF529",0.869552157859115,0.981850529771879,0.773729517869437,0.999633524624449,0.91322401902017,0.999999927833746,0.96914230402368,0.977929698780299,0.866580510225622,0.986749654518283,296.531386666667,156.6497,328.759811111111,325.2997,246.7776,41.6103614761652,NA,38.2779507762572,NA,47.3065180271704,184.1169,156.6497,243.4866,325.2997,208.617125,310.36895,156.6497,409.1231,325.2997,297.001875,15,1,9,1,4
"ZNF284",0.892674891867528,0.711389239143212,0.637196396451069,0.99893355667664,0.989319182145981,0.939079141829212,0.993336482556528,0.969484638830868,0.705260623735045,0.999999794932773,46.3227933333333,25.8065,58.0883777777778,40.4382,41.181675,4.7844658536865,NA,9.15736894329094,NA,10.1161151740161,32.5704,25.8065,42.693,40.4382,29.210875,57.48695,25.8065,63.0244,40.4382,49.29995,15,1,9,1,4
"ZNF749",0.999999991449738,0.366296156262093,0.947762153909184,0.972753251124797,0.992226226858399,0.999884447615981,0.244192218896344,0.815732909001527,0.0229594193946838,0.495471284660165,73.8936866666667,74.2501,93.6359,89.7023,43.8179,6.57031990093015,NA,9.54696829982051,NA,4.98554721469971,57.5166,74.2501,77.0855,89.7023,41.2341,79.7378,74.2501,103.1359,89.7023,48.3807,15,1,9,1,4
"ZNF17",0.999754321423962,0.975139108668786,0.993580543376789,0.982663399447707,0.998907423300902,0.939149710686364,0.971684878329733,0.999897805049678,0.85779472304077,0.999708637279882,119.194266666667,112.2807,128.5298,98.4663,106.279475,11.1915521159432,NA,10.1873796289003,NA,10.3073351706746,102.50955,112.2807,109.1502,98.4663,98.58295,129.7012,112.2807,149.7889,98.4663,120.482825,15,1,9,1,4
"ZNF555",0.851780704566395,0.924990862939046,0.689902707575871,0.87366237904651,0.99999954381805,0.719034200857891,0.924223229850982,0.984850509508516,0.675917313769811,0.989377472945276,62.5651,33.0504,72.3055777777778,34.5405,49.525475,6.3878948074948,NA,12.6477638974333,NA,4.4063288945892,45.8086,33.0504,54.9498,34.5405,43.259025,82.639,33.0504,76.1421,34.5405,55.76705,15,1,9,1,4
"ZNF75D",0.999953771403043,0.999983915697514,0.999990487668319,0.985396557618354,0.990251322274629,0.982481594538006,0.723201794922958,0.98446420745766,0.80138364590811,0.804016935680003,288.342346666667,301.931,292.599711111111,229.1326,367.10235,23.8574416498338,NA,43.9892500059309,NA,67.597604007064,217.1306,301.931,230.098,229.1326,341.77585,373.8096,301.931,313.9176,229.1326,447.0496,15,1,9,1,4
"ZNF197",0.801077791517572,0.937194119681177,0.637845380789726,0.98358174759463,0.992881325777188,0.920349192749728,0.944648596491004,0.965033969669959,0.732499524988719,0.999957548066626,290.647233333333,161.1771,327.341655555556,228.8955,243.44675,28.6977249149403,NA,40.2866715405532,NA,50.4579673431676,214.6527,161.1771,274.7247,228.8955,212.645275,316.33515,161.1771,326.6672,228.8955,308.180975,15,1,9,1,4
"ZNF732",0.986937856386874,0.997019528073467,0.996494278122802,0.995887154459859,0.999980146139379,0.999397471698346,0.992192706682457,0.999203535911743,0.999802728815587,0.999948758973277,6.59670666666667,0.4527,4.89334444444444,2.0621,3.675975,3.88072321886952,NA,2.27596730840312,NA,2.04151824809176,1.0983,0.4527,0.9292,2.0621,1.221975,3.5398,0.4527,7.5267,2.0621,5.12585,15,1,9,1,4
"ZNF546",0.996334005927819,0.935763156768579,0.999999428218538,0.993022104333612,0.999998764159628,0.999972905180994,0.999999908640297,0.996885850546961,0.978790520444686,0.994186844861756,84.2143866666667,44.8217,49.2399111111111,37.6337,85.70545,36.4579938493367,NA,5.98945913379507,NA,21.38665113821,35.0654,44.8217,33.7909,37.6337,66.8584,65.77915,44.8217,62.5884,37.6337,99.0161,15,1,9,1,4
