"gene","Lung Clear Cell Squamous Cell Carcinoma-Lung Basaloid Squamous Cell Carcinoma","Lung Papillary Squamous Cell Caricnoma-Lung Basaloid Squamous Cell Carcinoma","Lung Papillary Squamous Cell Caricnoma-Lung Clear Cell Squamous Cell Carcinoma","Lung Small Cell Squamous Cell Carcinoma-Lung Basaloid Squamous Cell Carcinoma","Lung Small Cell Squamous Cell Carcinoma-Lung Clear Cell Squamous Cell Carcinoma","Lung Small Cell Squamous Cell Carcinoma-Lung Papillary Squamous Cell Caricnoma","Lung Squamous Cell Carcinoma- Not Otherwise Specified (NOS)-Lung Basaloid Squamous Cell Carcinoma","Lung Squamous Cell Carcinoma- Not Otherwise Specified (NOS)-Lung Clear Cell Squamous Cell Carcinoma","Lung Squamous Cell Carcinoma- Not Otherwise Specified (NOS)-Lung Papillary Squamous Cell Caricnoma","Lung Squamous Cell Carcinoma- Not Otherwise Specified (NOS)-Lung Small Cell Squamous Cell Carcinoma","mean-Lung Basaloid Squamous Cell Carcinoma","mean-Lung Clear Cell Squamous Cell Carcinoma","mean-Lung Papillary Squamous Cell Caricnoma","mean-Lung Small Cell Squamous Cell Carcinoma","mean-Lung Squamous Cell Carcinoma- Not Otherwise Specified (NOS)","SEM-Lung Basaloid Squamous Cell Carcinoma","SEM-Lung Clear Cell Squamous Cell Carcinoma","SEM-Lung Papillary Squamous Cell Caricnoma","SEM-Lung Small Cell Squamous Cell Carcinoma","SEM-Lung Squamous Cell Carcinoma- Not Otherwise Specified (NOS)","Q1-Lung Basaloid Squamous Cell Carcinoma","Q1-Lung Clear Cell Squamous Cell Carcinoma","Q1-Lung Papillary Squamous Cell Caricnoma","Q1-Lung Small Cell Squamous Cell Carcinoma","Q1-Lung Squamous Cell Carcinoma- Not Otherwise Specified (NOS)","Q3-Lung Basaloid Squamous Cell Carcinoma","Q3-Lung Clear Cell Squamous Cell Carcinoma","Q3-Lung Papillary Squamous Cell Caricnoma","Q3-Lung Small Cell Squamous Cell Carcinoma","Q3-Lung Squamous Cell Carcinoma- Not Otherwise Specified (NOS)"
"ZIK1",0.847157465248411,0.999523835806528,0.905284139591548,0.953750495124022,0.713933224145443,0.937206494588642,0.999999990337063,0.833597574525182,0.999219975709077,0.947435488273666,75.7206466666667,167.1512,84.75635,11.7679,76.0482008565311,28.3681713611355,NA,45.2597866361943,NA,3.97514734129595,9.222,167.1512,20.500925,11.7679,15.1133,80.18895,167.1512,77.814575,11.7679,113.7541
"ZNF540",0.999864962060745,0.0134471932431665,0.515740745596096,0.593101292010404,0.76514442585867,0.999999734555528,4.57252014030018e-10,0.300778382443927,0.978325072912477,0.998788634571848,112.908133333333,120.6395,39.40935,41.1072,28.0622282655246,47.195338026065,NA,9.17475397333175,NA,1.71335920939505,13.4916,120.6395,28.251175,41.1072,10.9081,139.97325,120.6395,54.09465,41.1072,32.8657
"ZNF570",0.999999930463787,0.267533520313665,0.890371459141234,0.876255031650807,0.961134022898942,0.372053041488264,0.00981445821228399,0.90299349754097,0.999021783294536,0.351097441890143,96.8253666666667,97.8682,55.3427,139.0399,59.8959220556745,19.953106730283,NA,10.7399748795796,NA,1.92592379249601,62.8938,97.8682,42.7686,139.0399,33.43735,99.123,97.8682,64.265875,139.0399,76.92515
"ZNF57",0.984576332165284,0.638897142644278,0.794660513037145,0.919721828548738,0.857800081890587,0.999766414305946,0.999761000978693,0.987686657529686,0.409556277115737,0.893583229743234,125.602026666667,161.3372,81.7440833333333,69.0024,128.714312205567,12.5130356240449,NA,10.0622919051416,NA,3.0725104574459,99.3053,161.3372,61.7146,69.0024,84.05135,146.86245,161.3372,103.1951,69.0024,154.58905
"ZNF556",0.999999533450544,0.996173247398138,0.999940508846225,0.934342154559161,0.974687105197936,0.890670091557057,0.954526892026122,0.9994336150043,0.903329543564483,0.970818341203405,23.15004,24.2248,28.0084833333333,0.8024,18.0401321199143,7.21923511293861,NA,20.163291244345,NA,1.25633152860304,2.72635,24.2248,0.311925,0.8024,0.34205,32.9338,24.2248,23.63015,0.8024,26.9948
"ZNF554",0.958226902860523,0.60449241859751,0.688988847141345,0.999241456884289,0.960319717487832,0.994003898648301,0.537912971845209,0.797643019042465,0.955014628748718,0.999875090178453,130.835073333333,171.5116,91.3382166666667,116.6087,107.860534261242,11.7852666276058,NA,21.3926761429454,NA,2.65066685887333,98.6796,171.5116,60.99745,116.6087,68.5585,153.92735,171.5116,105.309025,116.6087,134.32295
"ZNF738",0.773320397602427,0.877140029138156,0.959503185448195,0.805713403962725,0.464488543085593,0.577292819131335,0.121880698721033,0.978806843383015,0.994365727241969,0.397915227673353,275.741786666667,86.2403,203.265383333333,455.4694,177.019646680942,49.8052638154747,NA,49.0738913557669,NA,7.27283236157375,115.95555,86.2403,159.2519,455.4694,69.564,413.8386,86.2403,216.422875,455.4694,228.64895
"ZNF596",0.99874671729334,0.988370743236065,0.999999135309157,0.00621298032990547,0.0562745765939089,0.00488613804156091,0.581758488757182,0.999975569671923,0.996228880783748,0.00100462916126121,56.05872,46.5116,48.1159,174.6456,43.0801740899358,9.20945281387398,NA,23.1675082900025,NA,1.53780956367637,34.02935,46.5116,18.143075,174.6456,23.0308,65.7068,46.5116,42.72105,174.6456,52.64
"ZNF621",0.578900744741096,0.905272725249462,0.372887972931656,0.999847177818364,0.872988882968633,0.982323132015896,0.296734633196941,0.252665483999263,0.999578810784372,0.961667759509613,562.527966666667,862.4031,479.16375,595.3463,462.307634261242,81.2048636846145,NA,60.2574116275044,NA,8.91229412722745,362.2744,862.4031,379.203025,595.3463,336.7971,568.84435,862.4031,519.6616,595.3463,535.89065
"ZNF680",0.999858315294599,0.339270453246811,0.862332533328846,0.935899929292827,0.991144481306561,0.510885153339994,0.211521663109353,0.951862300539762,0.920157609439978,0.65178585837946,358.246006666667,386.1434,204.885716666667,495.8545,263.262362526767,78.7007782172417,NA,28.0184103374599,NA,7.66085920889114,220.48985,386.1434,146.596125,495.8545,164.29735,367.6804,386.1434,257.6889,495.8545,313.6595
"ZNF483",0.328273057395681,0.874112624081328,0.171194387833441,0.983626142390322,0.862697162034614,0.881133472484379,0.0938048079435656,0.0727972632823108,0.990252188012707,0.748035079620669,17.1195066666667,37.7907,12.2039333333333,23.0008,10.1650779443255,4.44461949728697,NA,6.03253317016252,NA,0.477400315448122,6.41835,37.7907,3.97095,23.0008,4.21535,20.1973,37.7907,12.476075,23.0008,12.77085
"ZNF417",0.624621935357117,0.912778212087781,0.418747757422835,0.00967868719751164,0.646427015770211,0.00426586565147113,0.771836078880511,0.401491115502467,0.998951122747773,0.00229598677272225,175.512126666667,281.4922,145.33075,423.1078,153.212647751606,25.9942502169953,NA,26.0775382082966,NA,3.3375468524521,110.7558,281.4922,92.318375,423.1078,103.7881,202.0467,281.4922,181.9442,423.1078,185.79295
"ZNF791",0.996685042138005,0.908573116988093,0.999998464680266,0.970120940541176,0.99962180615887,0.999527170714305,0.195218937133956,0.999618359662791,0.9963466026464,0.999989096517654,270.62232,237.8876,232.936383333333,212.0888,219.583702569593,41.5921666796688,NA,61.4238421521774,NA,3.97815262193926,201.00815,237.8876,118.039475,212.0888,157.91795,290.76405,237.8876,312.034175,212.0888,267.8532
"ZNF519",0.940082609994973,0.00769758747571303,0.940234504873814,0.880300588825411,0.723258368188034,0.117132192794822,0.00217541512344266,0.999762472169383,0.514970004124636,0.295962978176498,100.002813333333,67.345,33.2156,140.1444,59.8925554603854,10.2877379711312,NA,11.1152253215728,NA,1.91679636846644,64.05345,67.345,14.2282,140.1444,32.97175,127.36905,67.345,45.4796,140.1444,73.99885
"ZNF25",0.999841605739068,0.897658976120315,0.981003198492175,0.996616867425512,0.999913888186926,0.946900359568871,0.99984246420703,0.999560473933494,0.876348568939091,0.994154197913984,207.457173333333,222.8682,167.7429,240.9735,203.548378158458,24.7336270427153,NA,33.840325150211,NA,4.23562728345154,144.03335,222.8682,107.7538,240.9735,143.2264,242.8526,222.8682,230.900425,240.9735,241.4232
"ZNF77",0.999998744707316,0.214172155932839,0.858303117023496,0.997191529617228,0.998611861618193,0.971199901547271,0.683878702462057,0.99491138011262,0.464882941752109,0.999999999886048,138.675446666667,141.9574,71.6257333333333,115.8064,116.116836616702,9.78319662793042,NA,10.6075514596809,NA,3.07690549710901,114.014,141.9574,54.201375,115.8064,72.95745,166.2973,141.9574,93.001525,115.8064,140.90875
"ZNF169",0.941183888539905,0.543319699549673,0.999999095374949,0.972805256033996,0.999969062367706,0.999980015551435,0.000178249146336684,0.996875881905894,0.871424322582221,0.98734938867261,111.336053333333,82.3643,84.1394833333333,87.9914,69.5755888650964,13.24062810549,NA,11.1363642725507,NA,1.68258328198892,91.83435,82.3643,88.26375,87.9914,46.00725,116.68435,82.3643,97.47015,87.9914,83.2024
"ZNF613",0.989376182306309,0.978510306950535,0.999651269558431,0.849435678670894,0.995046375914869,0.954000743946597,0.832700607281079,0.999498717005815,0.999999998951296,0.939022701807693,74.9249066666667,98.3527,88.14995,124.6323,87.989082012848,7.93693548473853,NA,21.8935582196035,NA,2.21474289012773,62.4007,98.3527,52.273125,124.6323,56.48425,93.9309,98.3527,91.1278,124.6323,109.87905
"ZNF404",0.92652439742976,0.732705117962928,0.999413474276474,0.999360265845236,0.940971942116186,0.938423546171944,0.0590094539503857,0.999918714152665,0.998989261538349,0.881022268949685,55.5746533333333,30.0388,37.48315,62.851,34.2325143468951,8.59944960296251,NA,8.06323560827166,NA,1.40697732065485,32.45355,30.0388,23.777925,62.851,14.82035,75.62855,30.0388,52.72125,62.851,42.66365
"ZNF135",0.258371359084395,0.997787103682308,0.233664407840956,7.56760210052221e-11,0.000934582734316902,9.05711061705006e-11,0.958892596264792,0.158690261689565,0.999995671727309,6.97917279524063e-11,112.687406666667,375.969,93.3056666666667,1077.0259,89.8778068522484,39.4032802683041,NA,25.1243928860336,NA,5.82606929956132,14.3957,375.969,69.76385,1077.0259,17.2801,138.3653,375.969,108.679775,1077.0259,116.20245
"ZNF620",0.878475494313155,0.316412925226355,0.999998142643242,0.474346193968027,0.325782250143148,0.112490842316148,0.00154445281146187,0.999999973933875,0.999735501837172,0.057811320792799,57.9391933333333,33.9147,35.3341,99.4918,33.4620501070664,10.1565854574518,NA,8.5206237234528,NA,1.11196142483544,40.8969,33.9147,19.994725,99.4918,18.1867,53.74755,33.9147,51.8765,99.4918,41.03875
"ZNF619",0.995093108292279,0.991133630396652,0.999814958459949,0.97915470973753,0.999930588448765,0.997025060197072,0.129007446368558,0.999522293190044,0.868630092614296,0.99999985742448,63.7826333333333,54.7481,58.8521833333333,50.5483,49.9166501070664,7.86848362584901,NA,11.8973562981422,NA,1.02045572187879,46.61225,54.7481,36.822075,50.5483,33.8764,65.88555,54.7481,79.88645,50.5483,61.7009
"ZNF354C",0.998119094360191,0.297467456601677,0.978507135042403,0.985424680044543,0.974783685928256,0.65099892747584,0.000178503295158894,0.924704082668781,0.989066247517115,0.454055222971712,68.6067266666667,59.1085,40.33265,84.782,34.3703907922912,14.5259092408423,NA,14.8025481690766,NA,1.33959086521293,26.5514,59.1085,15.8799,84.782,15.3288,81.67785,59.1085,64.73665,84.782,45.1445
"ZNF114",0.999969064355049,0.606748119522857,0.983416485131422,0.997629420364909,0.997857234161316,0.877029385782096,0.988675628682562,0.999999986335517,0.644327180582207,0.990702384056738,37.01298,45.5426,89.8713166666667,11.5004,46.7395576017131,8.90188590335778,NA,39.6760309665455,NA,3.56457374244344,3.8226,45.5426,18.458425,11.5004,7.06285,57.99345,45.5426,114.2158,11.5004,55.7248
"ZNF454",0.810882004515905,0.999999785984827,0.828005071353212,0.21921739210811,0.135658735404596,0.267718032640359,0.0318234983917937,0.996145411844136,0.325354064331359,0.0289120280111078,20.2668266666667,3.876,20.4855666666667,51.8855,9.21014817987152,9.5610072817792,NA,8.93200729043838,NA,0.609802021622604,1.12625,3.876,8.32115,51.8855,2.1811,19.43965,3.876,23.573975,51.8855,10.02635
"ZNF543",0.999886476755406,0.529575153671305,0.918978065282164,0.61502064437183,0.886151368021539,0.243196807474367,0.912338837509873,0.995605156684898,0.705677204601732,0.441357726445727,165.798426666667,176.3566,114.679916666667,265.8465,150.464908779443,22.038699268515,NA,28.9328084239031,NA,3.12847423014305,91.22125,176.3566,70.469925,265.8465,103.41865,229.30435,176.3566,138.543325,265.8465,186.54095
"ZNF354B",0.9999682211838,0.993802941377419,0.999990105419955,0.863485697788053,0.968884424958841,0.943577903087162,0.00736576622573948,0.939320137830616,0.45946702384682,0.999933015494786,148.666213333333,142.4419,137.582333333333,92.5381,99.8121304068522,24.067309561244,NA,34.6543259465892,NA,2.47086548016838,89.05175,142.4419,95.808675,92.5381,64.11735,177.2221,142.4419,134.5307,92.5381,123.3572
"ZNF223",0.926175135086174,0.988432434985595,0.856656941601087,0.072577305532877,0.690482452976098,0.055245577666114,0.413763392520055,0.694644929309567,0.98387837796462,0.0156918366426847,121.846106666667,165.2519,109.675266666667,260.23,98.367529764454,10.2059406343396,NA,32.2884230405953,NA,2.38557102674764,99.6145,165.2519,52.2379,260.23,62.5727,131.06455,165.2519,137.9475,260.23,127.29255
"ZNF713",0.999953301124673,0.999752289591569,0.999999727390358,0.266829556827772,0.530946257921605,0.269815267811211,0.997972608103077,0.999999274080413,0.999999985058676,0.20236880536725,64.8541133333333,52.6938,56.2036166666667,267.8363,56.8495336188437,14.5254508990218,NA,18.4712231872791,NA,4.6087710699509,23.2923,52.6938,27.40265,267.8363,21.9755,93.02395,52.6938,82.239125,267.8363,61.53515
"ZNF552",0.558655485921663,0.994108492301449,0.482994964293618,0.925104487021497,0.987056811144671,0.870742079985389,0.999999888268049,0.523076785402212,0.990459340125,0.914440353909189,213.220333333333,479.6512,179.385333333333,357.8497,212.031211777302,48.4691640768847,NA,45.7133544867702,NA,7.92368908597577,121.7669,479.6512,110.272975,357.8497,126.17655,222.4131,479.6512,195.8888,357.8497,253.50705
"ZNF154",0.999991463023123,0.854516240203534,0.985024598135765,0.963938222374652,0.982862466820809,0.999727014159695,0.750900206905191,0.994827669710223,0.993996010951583,0.995985634234438,52.0957866666667,55.7171,30.43265,21.3961,37.993956745182,20.5475408987382,NA,15.2900361376017,NA,2.00665866213553,11.97975,55.7171,8.9512,21.3961,14.2143,32.33305,55.7171,25.28325,21.3961,41.91205
"ZNF571",0.0685231926918135,0.358227604796636,0.00849933273101267,0.998818886190905,0.217293313276756,0.980804293747696,0.000302040338766352,0.00150815499299783,0.983852532876911,0.923803516342546,123.425893333333,251.4535,81.6155333333333,110.1899,71.2392376873662,22.2229706162671,NA,18.7759267667168,NA,2.11381708661193,70.0411,251.4535,45.652525,110.1899,43.4513,158.57875,251.4535,97.506,110.1899,86.5949
"ZNF443",0.575159821871071,0.187849675950637,0.992202400525976,0.875342395693279,0.387306950475814,0.324850946161479,0.000582971583826586,0.99010005741544,0.999999987456815,0.246680287399162,112.24794,52.3256,70.94535,150.8425,70.6987471092077,14.9741252902013,NA,16.3770837279973,NA,1.77923199995331,81.80105,52.3256,46.180625,150.8425,43.05195,129.48735,52.3256,104.8411,150.8425,88.7106
"ZNF792",0.997628177468624,0.0432095464770597,0.881564309349551,0.999755719092233,0.996044704614345,0.613695379368868,0.000276542478256592,0.938269163530253,0.977279739552995,0.694886087859116,165.30316,144.8643,82.8164666666667,176.7852,97.5192291220557,30.0449185154682,NA,22.5870934337978,NA,2.72022508311262,66.4772,144.8643,40.849025,176.7852,56.6688,220.03545,144.8643,112.000975,176.7852,120.7384
"ZFP82",0.999840180351411,0.0619692515601589,0.840304436943953,0.999999959256555,0.999973272530366,0.76919149533391,0.000123214075444578,0.86096693066168,0.998039851607796,0.788059251303429,155.279486666667,143.4109,64.9496166666667,153.7844,73.856295503212,43.7618539725049,NA,13.3529417280342,NA,3.02688077988837,37.8555,143.4109,65.208375,153.7844,26.96555,173.0475,143.4109,76.4622,153.7844,102.6418
"ZNF707",0.953108716955771,0.999672106782286,0.938867009936646,0.878784893572853,0.999817902056449,0.858985888092427,0.999667589976719,0.933823214305054,0.999972782967348,0.842734068926871,295.5867,399.2248,282.312116666667,432.736,288.353159957173,41.400519485119,NA,21.3572176913476,NA,6.49758910797073,158.49725,399.2248,267.99515,432.736,199.7372,349.48735,399.2248,287.84665,432.736,352.36365
"ZNF746",0.876483184432377,0.985207494918873,0.961424748391318,0.978562968571711,0.998757599119123,0.997795334397628,0.986654491851595,0.91514557508388,0.998473920804384,0.990682314598431,730.85298,368.2171,637.932633333333,511.3667,681.757674304068,93.7947319869137,NA,86.3349802355672,NA,17.1484444192938,447.2896,368.2171,523.956325,511.3667,444.83475,974.8967,368.2171,726.80025,511.3667,805.16755
"ZNF678",0.999970156877225,0.226613706537299,0.838300489204154,0.0270595000862194,0.23061503990687,0.00178270167411543,0.0374375706468052,0.912852928403824,0.968280465968705,0.00156722520029695,58.0601466666667,60.562,35.2544,127.0393,41.2059379014989,8.85696462720758,NA,7.06978592594335,NA,1.02769304643697,32.25845,60.562,23.486575,127.0393,26.35355,67.95065,60.562,48.905475,127.0393,50.25375
"HKR1",0.985535910793232,0.294481189095181,0.995792097639698,0.999998985628504,0.993949527905335,0.891400646519074,0.000110084788361275,0.970509358832347,0.982544376855533,0.745587329720032,1023.09158666667,810.0775,648.8717,1041.9898,559.762915417559,195.283097105834,NA,144.019558218764,NA,17.7071516844007,544.99255,810.0775,397.8963,1041.9898,358.5116,1140.3303,810.0775,823.948425,1041.9898,666.9648
"ZNF101",0.994924457093758,0.624642188478371,0.999108133701381,0.999967311160261,0.996105737761647,0.948675073536838,0.978547460274571,0.999065451324627,0.701032613122062,0.998930127923155,110.717233333333,134.6899,150.750183333333,104.0385,119.627387366167,10.8034680858142,NA,31.2613558399548,NA,2.73960379146939,73.9533,134.6899,97.33555,104.0385,81.9335,145.6503,134.6899,213.218475,104.0385,142.38195
"ZNF716",0.942092540154874,0.64283397573518,0.999966928607263,0.971466741314745,0.99997761975685,0.999999959136111,0.221328860214955,0.999351507892099,0.998698866682468,0.999983992901633,8.92042666666667,0,1.35163333333333,1.6047,2.64912398286938,6.27523225110295,NA,1.35163333333333,NA,0.500374447415712,0,0,0,1.6047,0,0,0,0,1.6047,0
"ZNF708",0.999970477824981,0.999009364391946,0.999497709322072,0.984480140533119,0.998054560290217,0.971777003018567,0.725687527473418,0.992467744095446,0.988307734708733,0.90759056852359,135.954,143.8953,126.956133333333,175.1805,112.482972162741,16.1881195355877,NA,25.8867527782154,NA,3.34519228203073,97.58105,143.8953,75.612075,175.1805,70.45645,144.0153,143.8953,158.7286,175.1805,143.9333
"ZNF721",0.996866881919658,0.976455320665806,0.999995121628196,0.996691013803543,0.986257782314008,0.974890217047899,0.560600308015609,0.999999637286757,0.998904975799495,0.942473252591771,458.950313333333,365.4845,384.6396,553.739,356.217794004283,35.9832816125104,NA,65.7269990449282,NA,12.2208674434825,384.92575,365.4845,241.497825,553.739,250.09505,578.64905,365.4845,513.62295,553.739,409.70075
"ZNF662",0.386832099467717,0.990165042488832,0.313012752261798,0.505103042044161,0.999915973297854,0.41727403696519,0.00916014255595199,0.0553482235126519,0.526152438098374,0.0913860788822078,130.548993333333,266.4729,113.8364,251.939,66.5343209850107,38.8761726957351,NA,38.9861593206102,NA,3.24410019508562,23.03505,266.4729,48.504975,251.939,17.923,227.19375,266.4729,141.112575,251.939,95.7636
"ZNF320",8.65072044442527e-07,0.846239503253631,2.68779409395847e-07,0.0578451444518862,0.263057726314124,0.0221115854452628,0.433732797488611,2.84882366585748e-08,0.999963928823508,0.012095793356848,491.992953333333,2173.4496,344.434633333333,1322.2787,358.26605267666,100.582201723729,NA,66.53915078445,NA,13.7699473353031,174.07585,2173.4496,248.509325,1322.2787,127.53925,725.08195,2173.4496,382.5984,1322.2787,508.54465
"ZNF530",0.999659588918242,0.17282729032206,0.928940094651643,0.924761008269693,0.946396120615241,0.388026015333609,0.243101981180336,0.997319858340147,0.688925500246757,0.639199528028639,125.60592,115.3198,71.4727166666667,168.2402,98.4769256959315,15.0411072195127,NA,17.7571091814221,NA,2.32396442691783,96.7391,115.3198,39.94775,168.2402,64.62985,137.45325,115.3198,106.767675,168.2402,123.12275
"ZFP1",0.974598637034092,0.958574256204349,0.998867390583703,0.000401793821635188,0.00530149529480506,0.00023506373155513,0.740738950672122,0.998167293321632,0.999999709318159,5.66289853247692e-05,248.81268,182.1705,213.134283333333,705.8037,214.612756959315,36.9037221602661,NA,34.3783835324604,NA,4.90367955755223,154.7074,182.1705,153.609325,705.8037,150.9296,296.95345,182.1705,256.061025,705.8037,247.3354
"KRBA2",0.997385200348906,0.71589993085728,0.903991673948471,0.637757837055346,0.7197850134718,0.941649454124121,0.653213195131731,0.99999999038257,0.131176921399902,0.383389167580761,50.86056,43.1202,64.6128666666667,83.1773,42.7958374732334,7.10578892885968,NA,26.7589628430384,NA,0.995225932188588,29.00365,43.1202,19.121525,83.1773,26.97175,65.0675,43.1202,87.9503,83.1773,54.5729
"ZNF93",0.954677254568108,0.84379480396092,0.999493328150708,0.634545067603233,0.542180152950275,0.382170313064953,0.416869752594328,0.998705213293845,0.999976466779208,0.325713696069363,120.036993333333,51.3566,73.5242,254.881,77.4215323340471,17.8499504639074,NA,13.704411282868,NA,4.39724649020758,88.12875,51.3566,51.3764,254.881,26.53625,157.21155,51.3566,98.894375,254.881,94.9918
"ZFP90",0.455592358611792,0.0803137173494722,0.991473722362311,0.170274634256431,0.993970548159356,0.860092408561146,0.925897044936536,0.301086480732458,0.00420115095835627,0.0890404630556549,503.918073333333,815.8915,727.698683333333,921.3694,465.160375802998,49.1280201443549,NA,128.579599137887,NA,8.28176256514974,327.87775,815.8915,575.394125,921.3694,339.6858,620.79805,815.8915,905.438525,921.3694,556.94535
"ZNF479",0.999999917482041,0.999999548932246,0.999999999546192,0.999996309687368,0.999996120539712,0.999991818089689,0.999801482953844,0.999994388618668,0.99987267851658,0.999999961285034,0.14912,0,0.0424666666666667,0.5349,0.415278586723769,0.118958654762304,NA,0.0424666666666667,NA,0.277700770338615,0,0,0,0.5349,0,0,0,0,0.5349,0
"ZNF445",0.994262788457419,0.999999990239806,0.994856603945855,0.0308914205274743,0.358514679596654,0.0435527562865343,0.0911069165479139,0.819058456059779,0.509322145680918,0.00260192695872141,555.195433333333,625.4845,554.030816666667,1058.5718,445.108658672377,50.1866738848649,NA,99.9867163095259,NA,7.66369452599469,422.05875,625.4845,367.378625,1058.5718,335.7454,656.58765,625.4845,645.84235,1058.5718,537.8641
"ZNF74",0.995223627748355,0.479817854100059,0.996485564570824,0.90031748974879,0.996103024248914,0.999947714397954,0.14600522845685,0.999617500501986,0.991864307654117,0.997842223395256,746.960373333333,567.8295,394.765466666667,335.1163,476.629942184154,179.031970038003,NA,100.466161752856,NA,20.3569658502486,395.62055,567.8295,197.18455,335.1163,286.84785,624.21735,567.8295,577.2533,335.1163,558.32145
"ZNF829",0.950041877398502,0.00299388337873319,0.887921963328204,0.999198779521423,0.954061813633913,0.344180768817216,2.37072724673659e-07,0.947853983131496,0.969802340155504,0.410163075179539,43.7766733333333,30.0388,11.8112,48.4087,16.5596117773019,11.9364722704765,NA,4.15809418147305,NA,0.777756737929192,16.28445,30.0388,6.731375,48.4087,4.6768,61.6522,30.0388,11.798825,48.4087,22.39475
"ZNF267",0.995614615312683,0.999999773122427,0.995724100511916,0.935217038308751,0.914933988687259,0.94812608849192,0.825301045494751,0.999963964589112,0.952821373623503,0.813061520351992,406.715806666667,474.8062,404.0596,265.8465,455.237320556745,39.4149215749212,NA,60.4294036477883,NA,8.09084754816377,292.43055,474.8062,293.4064,265.8465,343.596,524.3136,474.8062,484.098,265.8465,540.30935
"ZNF566",0.762672552917475,0.00322597851550566,0.989062543859962,0.962523840961548,0.658604277115658,0.162824442983469,1.39605504934082e-08,0.994565860423392,0.998480828437877,0.143167781805863,301.793846666667,193.7984,147.767,363.1987,158.273911777302,59.2326085033797,NA,29.220530921517,NA,3.73988796453126,147.6402,193.7984,94.3458,363.1987,110.7404,363.53005,193.7984,198.285875,363.1987,186.32115
"ZNF224",0.72019977637045,0.998577650726211,0.821385889451786,0.817146998164549,0.999941860698169,0.894897941628419,0.748387755835696,0.492723093963705,0.804852132496675,0.608950054558977,207.74804,324.8304,220.155583333333,308.62,179.14124882227,16.7921013552115,NA,40.3044340890463,NA,4.2132779627584,159.74505,324.8304,145.629675,308.62,112.15865,234.91075,324.8304,294.910475,308.62,226.95165
"ZNF529",0.58931622715902,0.0018138521010399,0.998584270528385,0.841302637537295,0.997900257663884,0.957740877498577,1.90024107560305e-10,0.997875202259052,0.99999995652475,0.942495490330899,621.64176,343.0233,286.420683333333,424.9799,284.832855888651,142.473832168881,NA,51.7393609039412,NA,7.4950746554996,274.3714,343.0233,184.8519,424.9799,179.78265,677.67865,343.0233,397.62305,424.9799,345.31425
"ZNF284",0.948946742402698,0.676501172536359,0.696257308300336,0.999925749233993,0.99245767343939,0.951672018715023,0.192909238372514,0.676416072172283,0.999808307286665,0.95474172948565,58.2044733333333,77.6453,41.7636166666667,61.7812,43.5695815845824,8.86250277646255,NA,7.59842114939749,NA,1.17875323145027,39.9638,77.6453,28.98735,61.7812,26.51885,63.7661,77.6453,51.6179,61.7812,52.9897
"ZNF749",0.965247154322109,0.593118546213509,0.70457180929657,0.353072173273736,0.91054928055209,0.115058377994442,0.738829405547109,0.85617396264898,0.885491903320934,0.175470818245422,91.2481733333333,117.2481,64.3498,163.9476,78.9742458244111,12.8122002426202,NA,12.6748010751517,NA,1.75766545476921,61.46305,117.2481,51.8644,163.9476,51.0047,109.32265,117.2481,74.15715,163.9476,100.8213
"ZNF17",0.565806167192628,0.722691919731093,0.273100271055418,0.605205900562617,0.999999134325662,0.302412872889237,0.845387665656732,0.368486902910296,0.925726941422179,0.405352395454689,138.840053333333,216.5698,108.4881,213.426,125.355523768737,16.7244293524426,NA,21.6864254020651,NA,2.30401713419329,101.86265,216.5698,72.106175,213.426,93.2777,157.2978,216.5698,127.114775,213.426,150.95895
"ZNF555",0.844224507059381,0.371193651534597,0.382394115470972,0.981545889575924,0.778731456698679,0.998672310229128,0.914259333806831,0.703951984358247,0.51104103222138,0.996866214925885,72.8343733333333,102.7132,48.1884666666667,56.6997,66.5263019271949,5.68827662339262,NA,10.9530408340231,NA,1.31563093879893,59.9651,102.7132,26.971,56.6997,47.479,83.2759,102.7132,61.3498,56.6997,79.9751
"ZNF75D",0.988030931845532,0.958787376622074,0.999841915190063,0.296826511614706,0.827834015439248,0.531590569517,0.999982912262114,0.983947068300359,0.907859217471643,0.25439917432017,245.629933333333,303.314,283.370983333333,472.9446,242.858685867238,18.347764562806,NA,38.8708181082366,NA,5.30180559486107,211.28895,303.314,244.399625,472.9446,163.6981,265.53845,303.314,285.044975,472.9446,298.226
"ZNF197",0.995138899055082,0.828802518738962,0.999977191562702,0.484203309434471,0.89680939611868,0.817692967803111,0.353322135481678,0.903158449195708,0.113116802262316,0.199061484355821,299.826833333333,332.3643,341.124283333333,435.4105,260.813044753747,17.2034365443726,NA,51.0211322490947,NA,3.7364298509816,252.1526,332.3643,265.10335,435.4105,208.1696,339.89655,332.3643,374.6877,435.4105,298.2189
"ZNF732",0.861705281328616,0.440086819505702,0.999731787158406,0.858714284161843,0.599003668786864,0.431479656412862,0.0102114357979987,0.999848841628768,0.999980158314065,0.329568708349603,11.8535866666667,2.907,4.673,20.8612,4.32369850107066,5.07491445591396,NA,2.15673135539254,NA,0.382895306282168,1.60415,2.907,1.51595,20.8612,0.61665,8.9665,2.907,4.787725,20.8612,3.58595
