"gene","Cluster 13 (HNSC-LUSC)-BRCA CIMP c7","Cluster 14 (HNSC)-BRCA CIMP c7","Cluster 14 (HNSC)-Cluster 13 (HNSC-LUSC)","Cluster 5-BRCA CIMP c7","Cluster 5-Cluster 13 (HNSC-LUSC)","Cluster 5-Cluster 14 (HNSC)","Cluster 6-BRCA CIMP c7","Cluster 6-Cluster 13 (HNSC-LUSC)","Cluster 6-Cluster 14 (HNSC)","Cluster 6-Cluster 5","Low purity c2-BRCA CIMP c7","Low purity c2-Cluster 13 (HNSC-LUSC)","Low purity c2-Cluster 14 (HNSC)","Low purity c2-Cluster 5","Low purity c2-Cluster 6","OV-like c1-BRCA CIMP c7","OV-like c1-Cluster 13 (HNSC-LUSC)","OV-like c1-Cluster 14 (HNSC)","OV-like c1-Cluster 5","OV-like c1-Cluster 6","OV-like c1-Low purity c2","mean-BRCA CIMP c7","mean-Cluster 13 (HNSC-LUSC)","mean-Cluster 14 (HNSC)","mean-Cluster 5","mean-Cluster 6","mean-Low purity c2","mean-OV-like c1","SEM-BRCA CIMP c7","SEM-Cluster 13 (HNSC-LUSC)","SEM-Cluster 14 (HNSC)","SEM-Cluster 5","SEM-Cluster 6","SEM-Low purity c2","SEM-OV-like c1","Q1-BRCA CIMP c7","Q1-Cluster 13 (HNSC-LUSC)","Q1-Cluster 14 (HNSC)","Q1-Cluster 5","Q1-Cluster 6","Q1-Low purity c2","Q1-OV-like c1","Q3-BRCA CIMP c7","Q3-Cluster 13 (HNSC-LUSC)","Q3-Cluster 14 (HNSC)","Q3-Cluster 5","Q3-Cluster 6","Q3-Low purity c2","Q3-OV-like c1"
"ZNF101",0.910198733862441,0.877138416047985,0.998890930848651,0.952076247048036,0.999586747506827,0.994155889019025,0.605172761556188,0.899632958586548,0.998721256316061,0.822514771220407,0.261132367477072,0.300377977025167,0.965272700174087,0.181736074729289,0.999849689765473,0.999928223562935,0.999941368258537,0.998878549967492,0.999991723878436,0.983943385305076,0.942674407573991,101.31565,123.645747445255,132.150830769231,120.734992715232,143.937792307692,150.934996296296,113.3429,12.5947753476436,4.2919126184957,16.3083054872686,4.85212748148628,19.751998215041,17.3389489940396,27.6571373278822,74.306125,89.8876,86.7925,83.35615,93.6649,98.7037,87.4063,128.9175,145.4852,150.8088,142.0066,176.3804,149.7962,134.6273
"ZNF716",0.890544294554185,0.87043813249749,0.999292565090338,0.989561884246243,0.85513623231252,0.956302525992786,0.999999998595555,0.781217804256195,0.800078714230965,0.969977978273829,0.972397285415502,0.99994270749204,0.997331512472848,0.99951559534456,0.941865748224216,0.996224892401691,0.999999999996588,0.99999586955769,0.999960214885574,0.99421094988738,0.999999733031099,6.24155,1.77971240875912,0.278846153846154,3.49830860927152,6.47999230769231,2.48663333333333,1.6583,5.33806662352266,0.623374713168466,0.241642468359336,1.0646279497019,6.45100595525028,1.72177610590355,0.973261994531791,0,0,0,0,0,0,0.80235,0,0,0,0.37245,0,0.3101,2.48745
"ZNF708",0.999892078539617,0.984935182401542,0.986382064075827,0.998800421766963,0.239936543059997,0.594897546634193,0.999950919881688,0.985349506357523,0.905488508307154,0.999999155393026,0.882362430613397,0.10708646448613,0.226155704118049,0.806347919523567,0.956704685969265,0.999997888642754,1,0.999853877483913,0.999141345022926,0.999808550459883,0.967099951419751,110.85617,102.837469343066,86.0511846153846,122.98297615894,119.860392307692,144.426659259259,102.564433333333,21.202587476108,4.72428698071854,16.3193195718427,6.00805027938097,31.2539994328017,24.2214313725127,37.670427232173,67.0711,64.9304,49.3197,77.81955,55.3401,80.63375,66.2564,161.512725,140.8935,142.7503,155.35715,144.3269,175.99395,129.41275
"ZNF721",0.995228080341381,0.998932730328894,0.999999999999717,0.99999999617264,0.445760821509423,0.986311099652105,0.999998883595056,0.998774721733001,0.999813745237377,0.999950632550835,0.981874854693099,0.999338531175502,0.999946985218456,0.707417864100468,0.991497978157699,0.999999844209691,0.999014187934503,0.99946358004524,0.999999949909576,0.999991858026671,0.996034919301297,375.48969,315.141468613139,316.212869230769,381.037337086093,357.0462,287.85182962963,396.2521,55.479311355254,12.2893838736225,37.3862077268808,32.8466510955361,34.3935470529422,20.4556683928371,132.939770535921,262.214325,220.6666,201.1748,250.12645,280.7902,212.1112,317.50865,530.089775,370.6974,366.4072,423.33625,403.9612,361.01675,528.3834
"ZNF662",0.992122617837843,0.999999913550733,0.965192178363435,0.069572609072694,1.69713239905889e-07,0.0150214700934869,0.999999986990627,0.992962609080857,0.999996543613581,0.033035799156732,0.0252722393145588,0.000171545525188166,0.00597555636288583,0.887509967082528,0.0125550520040404,0.00470862406868322,0.00356662836613952,0.00252235872986784,0.13545580931723,0.00385642712495993,0.382880224150979,27.86417,42.2094890510949,25.2584615384615,85.4004602649007,29.7635846153846,101.140703703704,178.538733333333,11.6292060358302,4.19308816939931,4.8735778560301,6.14433884105637,6.7063984229361,12.1663732191523,59.3348564631093,11.17275,11.8709,9.6427,32.7705,12.6591,50.47165,141.8386,27.112,48.7555,36.8481,115.0005,43.3282,142.35335,237.2657
"ZNF320",0.016974459343062,0.0906930564302463,0.999988581789915,0.686120413443543,4.5696629006442e-05,0.30252687845028,0.77570283004563,0.647879125033276,0.806584529148584,0.999934689363699,0.886440452440943,0.0421785682645792,0.365728347341605,0.999892811157993,0.999227848985645,0.91099201178689,0.0278542398060361,0.0471281562250743,0.301251851910823,0.334517366044073,0.423872412314813,567.35278,266.600717518248,248.413861538462,423.493541059603,399.161138461538,442.632833333333,777.041666666667,146.15674899434,20.7469183653045,69.33064895596,23.3007969190621,65.9081895997618,54.9120141227943,345.011148026226,318.990725,93.3572,74.8428,215.12655,246.594,278.89045,504.42315,693.9167,367.7621,423.4469,577.16495,532.9324,527.21845,1096.4735
"ZNF530",0.806993603771775,0.873525530854725,0.999982463416018,0.999991703942077,0.0204499810490085,0.696984280156365,0.9920193197178,0.998190777259298,0.997315220027199,0.985944079289072,0.971196036784711,0.997670906077359,0.997750638851288,0.864108831892847,0.999999828332044,0.996476782921106,0.999999947833265,0.999995450196532,0.997621025628097,0.999998483515961,0.999999864915191,115.98947,92.1975248175182,88.5004384615385,112.322846357616,100.408092307692,98.4291444444444,95.0016,13.7118758073111,3.75684565681836,12.2975765659521,4.87314471080181,15.0783962161885,9.4284372185093,36.9599839785319,94.197875,60.4484,62.3216,70.5598,67.2089,56.13335,58.3823,123.4243,112.7031,119.7103,143.3033,99.6117,131.7212,117.6472
"ZFP1",0.906884805883487,0.990094067397714,0.999982150685305,0.993287757848634,0.835935061789004,0.999941820216965,0.919344901733963,0.999913265669655,0.999589614161198,0.977381984753361,0.999999206079589,0.709891344868534,0.988374893794938,0.983241060895941,0.875540879129601,0.597491092326188,0.128232148690117,0.266199106899471,0.23004500617742,0.156494588232812,0.443784308389099,253.8844,216.476632116788,223.435638461538,231.902179470199,207.378092307692,248.622840740741,365.449566666667,29.337325230831,7.22186879553793,20.0420406989956,8.45000632105109,14.6171915901802,23.7434148818159,172.518823411025,204.513475,160.9911,175.7051,163.2167,174.586,165.90675,195.2725,250.114925,263.5553,256.0976,273.8764,255.9041,306.0963,475.0714
"KRBA2",0.999999864467981,0.678643272481248,0.181583414460049,0.999948251960471,0.998695483850543,0.109704477597515,0.999538848029617,0.990025688128573,0.867271960065749,0.963815647722331,0.999998389267992,0.999999754340035,0.309149640292455,0.999998049692158,0.99197044186591,0.999956162038395,0.999974004125293,0.829033689632392,0.999998699610639,0.997530734700539,0.99999303195818,44.85989,45.6724204379562,29.3232307692308,47.0591178807947,40.7384307692308,46.2493074074074,49.1704,6.4696910922384,2.10529803936819,4.14075203671223,1.78488647433848,6.80980603127865,4.35785676630272,17.4626290203776,27.883725,29.2804,17.9918,30.44085,26.3789,27.5028,32.16695,57.278725,57.699,32.9196,61.7758,48.5961,55.37035,61.11735
"ZNF93",0.999873473109013,0.999998742227252,0.996424582337123,0.981765607494942,0.828164301624169,0.906762298571116,0.999145106825479,0.999937144668738,0.993795908402818,0.999981162785146,0.986196990554662,0.979132403576103,0.939927516909298,0.999999930353388,0.999967214388471,0.942113306554008,0.955637626327038,0.901111026346386,0.991358504527001,0.987925709307487,0.994745856011173,64.74373,76.2829291970803,57.9409846153846,92.7251754966887,85.3567769230769,94.8080481481481,136.0655,22.8692836404741,5.73197856723886,16.2473291250177,9.69474987783309,23.9686311395486,32.9135741727793,63.1430490721663,10.7354,28.8344,20.5444,37.7983,33.4239,34.69395,76.65775,90.0032,100.0547,71.4113,117.69745,94.351,91.3258,184.29835
"ZFP90",0.050500106285096,0.467960544318964,0.997821186856933,0.145433391805552,0.905059820417442,0.999999968677151,0.553231040460824,0.989690623253594,0.999999452133987,0.999968426753387,0.945019202281379,0.0816981912991297,0.871415518817463,0.328457379349473,0.928635461373157,0.978934863376951,0.992533457554655,0.999745430494515,0.999244900151778,0.999939108760864,0.999949188458446,618.53636,446.444945255474,475.251707692308,470.92297615894,484.727553846154,550.4317,518.923933333333,75.7932222889021,13.8667598724062,45.2280980254992,14.8237717428497,52.9320425724375,34.5605893583677,201.404195830527,427.40545,323.4517,362.1326,340.3901,405.3134,448.6019,317.7012,797.5109,507.5415,561.0316,562.2437,600.7919,605.9634,626.93775
"ZNF479",0.999999999535178,1,0.999999999039144,0.999999964499086,0.999999709813855,0.99999992630589,0.00780989295080492,1.13556112424362e-05,0.00308481322102738,1.31049393534699e-05,0.999999999999689,0.999999999514379,0.99999999999933,0.999999833395818,0.000271982011385452,0.999999999606325,0.999999999989051,0.999999999536113,1,0.250801882723273,0.999999999808757,0,0.0912153284671533,0,0.187407947019868,9.95010769230769,0.0321518518518518,0.1783,0,0.0416373724372778,0,0.0855067863695757,9.86302000609855,0.0321518518518518,0.1783,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26745
"ZNF445",0.999174743315214,0.842093213574114,0.811392813506948,0.999953664260916,0.998657609844148,0.684452395685528,0.999669626800436,0.999999998533051,0.957066341001537,0.999974038750886,0.996838498896008,0.999915172441458,0.956149075424974,0.996451495764252,0.999998810313663,0.847119209117956,0.588251838038428,0.290998354828169,0.656554019705534,0.67583103426382,0.561980542973775,456.55244,430.634149635037,363.338438461538,440.803629801325,428.166153846154,419.378777777778,601.262866666667,63.791053655955,13.1526277697549,58.4404425373021,12.9780070038681,72.5098466937534,31.160958593111,236.259823239651,335.535675,327.6436,178.5714,339.6818,290.9672,320.1965,372.6084,506.4688,513.6582,480.3022,544.64565,474.9543,510.2287,767.0865
"ZNF74",0.904414569308683,0.676571076831355,0.951573545672603,0.995117842153867,0.767932420059494,0.675881105206394,0.592160192469219,0.896158904886188,0.999999450626066,0.552270247378577,0.644953962383966,0.93044450903948,0.99999631407518,0.465484202898967,0.999862602433634,0.998895974527746,0.999999923995843,0.998088234688185,0.999994967934678,0.995789131345346,0.999174674489197,627.17103,448.623137956204,312.266107692308,528.805220529801,287.396223076923,341.715074074074,475.2106,140.011239720716,16.6012837743513,46.7179550620893,54.3759831987519,36.5127500810161,30.8287599603489,72.0468690982705,418.35335,306.1368,218.8209,313.01225,175.1012,228.5737,425.5887,631.890425,541.5112,344.2995,565.10375,400.8793,414.7675,545.25775
"ZNF829",0.99964871130922,0.871549725832132,0.257587432172844,0.984761664865166,0.931088719937774,0.0934892085596454,0.999999999950439,0.999592559095821,0.813770141507221,0.977649011250011,0.999999999979027,0.99712077874892,0.68788625470558,0.890888071916882,1,0.870335924087959,0.897289776711647,0.344634308769951,0.959732026079927,0.863377444806841,0.829733134012712,15.42571,17.9305941605839,5.49000769230769,20.3484397350993,15.6537,15.5995703703704,31.0104,6.31028120691322,1.60610155752015,1.94947252745854,1.6791125755806,3.29518322623905,2.32401571002663,14.5668575273919,2.75925,4.3041,1.6737,7.9198,9.5923,8.2327,22.31125,22.0242,24.8041,7.9365,25.68045,20.5593,17.87815,45.4787
"ZNF267",0.99989156127048,0.983454791589502,0.711249430594398,0.999975932922787,0.999992709788955,0.759484563305304,0.954277992077347,0.534715170040747,0.999995043079774,0.587855610491697,0.999999975833415,0.994630778409819,0.968286168408594,0.998119153021267,0.910359732857491,0.998822225954868,0.999763468073107,0.941714386625957,0.999560051316843,0.904605237868454,0.99701982108345,461.63757,441.982799270073,523.495338461538,446.465075496689,537.459638461538,467.045559259259,401.9562,54.3950801882957,13.9920129785779,53.8002953103378,15.4216650822024,68.6637794086215,33.3165353607022,98.8371246160234,376.69285,344.0746,403.9172,331.7814,357.4198,381.98195,305.85635,478.76245,509.3593,618.9719,535.04095,595.5176,601.6879,470.01105
"ZNF566",0.994704164812814,0.519121338509205,0.461150720459746,0.999783280323215,0.985876965407934,0.266116718135534,0.772635992615693,0.820912213872005,0.999574574704947,0.622485774238441,0.998407226661089,0.999999948474223,0.604891622291644,0.999844058576778,0.882425530635764,0.972491252787108,0.810493873910491,0.334197750050554,0.884133891416248,0.496203717250556,0.854038530458624,174.74535,156.915229927007,110.498453846154,164.631855629139,124.146030769231,158.515488888889,223.789166666667,25.6048013655132,6.36424345611003,12.8758312815812,7.86310518124666,13.2316433521215,10.9396253590822,69.8100562066415,114.42415,109.1116,79.4957,110.7404,97.4114,117.92475,154.0844,206.21255,192.5117,143.6731,190.1924,147.9482,190.8777,261.96075
"ZNF224",0.647324338095045,0.626348025787773,0.997440923066625,0.99748104670311,0.0451497245297899,0.546477615335228,0.992188053613712,0.980163802598196,0.94177309122861,0.999766853906229,0.999991928007275,0.299957870250172,0.504844649185815,0.998580541936842,0.995208780459886,0.999980052645238,0.995130797980807,0.979251984208564,0.999999999624798,0.999993238229259,0.999999371151967,182.90178,143.446860583942,131.271684615385,169.24162781457,161.269969230769,177.134451851852,170.955833333333,28.9983898974209,5.50062252348084,20.8935351837867,6.23445675708891,22.5670284014612,14.187341255276,73.0807527170762,115.945175,93.7949,57.6474,112.4583,104.5352,127.97555,102.12375,213.7071,182.0923,166.3087,217.5085,190.1521,228.6888,226.637
"ZNF529",0.998032298133964,0.447843519974745,0.293891891541715,0.99999910524484,0.458545481216321,0.0444969767043769,0.996220165755809,0.999963985690121,0.785328476245367,0.937456062458847,0.999999999913397,0.970760601885672,0.175082514938146,0.99999754965661,0.98441591931326,0.999895560994253,0.993591130103235,0.669099833124563,0.999951352757077,0.989601266133747,0.999880419629301,291.36752,263.147388321168,162.705384615385,298.936457615894,250.620853846154,293.202088888889,325.419966666667,57.2958489744953,12.6675633894295,25.0934005898651,14.2008192929281,34.8291184810037,22.9918264411987,50.0008171688001,175.227575,175.7727,103.1883,197.0621,150.8097,234.59525,275.64,404.7438,316.3821,236.478,359.1964,331.793,350.60505,354.37535
"ZNF284",0.999956576996882,0.733200697776754,0.494356992525682,0.999999325657966,0.901582513285732,0.214576354809515,0.999984424642018,0.99425090002439,0.491429237697934,0.999996203630943,1,0.999569650307701,0.495286642927272,0.99998329695837,0.999926245435559,0.999838593508701,0.999983442442194,0.995714268613309,0.999081751706209,0.998523047952672,0.999772109791108,43.83188,41.4739262773723,27.6488615384615,44.9981953642384,46.3775384615385,43.7186037037037,37.9050333333333,5.55366205887411,2.09944048822372,5.04727194104537,2.26092580505921,7.23605886642738,3.5561402363174,12.0166098772121,29.670325,24.7255,10.7933,27.20785,28.5301,34.5863,25.96695,52.67075,51.8405,43.167,52.46475,56.1024,51.84875,45.06185
"ZNF749",0.0414948502059168,0.101550184836359,0.998962095342554,0.517474548629772,0.018000970562744,0.520804534990551,0.0454170629212599,0.968147037445144,0.999909047621604,0.257188444943199,0.215632323848654,0.997969845014313,0.98790134832622,0.847536391877183,0.914894267083259,0.997925982199793,0.934969275797872,0.893035374155876,0.999641687614055,0.801859380178604,0.980537023693012,113.45541,74.4706218978102,68.8777846153846,89.7794688741722,63.9137615384615,79.0399851851852,99.1156333333333,21.1858981545191,2.9694514605961,8.52657115117995,3.47476862172208,7.41268909277158,6.60006063709671,32.5543693329755,77.159025,50.1609,35.7143,56.43655,45.6288,49.2091,66.69965,114.1544,87.5857,94.1577,114.3437,80.7354,104.5639,117.9204
"ZNF17",0.117100342486354,0.467490024541621,0.999995198123757,0.857859573677421,0.00357698761195324,0.831262832071495,0.360558780007509,0.999999998777161,0.999996972531993,0.689612575315025,0.931015887327826,0.301762967949206,0.894069345450568,0.999999976180558,0.796086109846386,0.990618582649629,0.994665065355516,0.998697492076997,0.999999888003402,0.996086077897475,0.999999626194708,159.0289,114.746586131387,117.6585,137.524654304636,114.016338461538,138.387466666667,134.4069,19.220030317533,3.75283763757017,12.7074146319111,4.44792117864256,19.7168319601895,10.0052572382575,39.5200055516612,118.6326,84.9558,74.263,99.2171,83.7875,103.5447,94.89735,196.274475,132.6343,158.0128,171.55945,115.6627,173.36945,154.9489
"ZNF555",0.953589220299746,0.989328841992438,0.99999999930856,0.923400567192713,0.999932907890105,0.999997957791003,0.999999994580729,0.88569802399755,0.976689925006913,0.827159251099633,0.99578379226483,0.999377300588064,0.999983410042062,0.995973811087171,0.987639430511625,0.99803772496266,0.999999996763923,0.999999986976025,1,0.996609651501116,0.999992613223182,77.93524,68.3198569343066,68.7002923076923,67.2608695364238,78.7125307692308,71.0915111111111,67.3302,11.1366002058198,2.39580284650095,7.39446998547461,2.479911059479,7.23715431987357,5.77139039378254,12.7043541028263,50.710375,50.9368,50.1889,47.95115,63.587,48.85325,54.6795,97.470125,83.4069,79.9231,80.8775,89.1811,85.5136,74.66565
"ZNF75D",0.999999999446827,0.999967474036754,0.999438116473385,0.994661469261356,0.615300784326228,0.91614072044558,0.999964871794057,0.999399356933029,1,0.914428834663408,0.706977728704552,0.106912769634325,0.385479050357118,0.59098790093691,0.382755854325179,0.999403415949506,0.999103929294272,0.995588799153862,0.999999494678556,0.995499275446178,0.999209253652713,212.43227,213.941137226277,200.256130769231,235.418418543046,200.096346153846,274.25902962963,243.799133333333,27.9197822460032,8.34604901355065,25.4980523115766,9.61026183736581,19.8168273153813,19.5493707053743,114.659547593885,171.567725,149.1635,124.956,162.65125,143.81,213.11335,129.2264,229.521725,255.0806,230.4139,276.838,238.0827,327.3694,304.94885
"ZNF197",0.802813314020434,0.781735345254838,0.998793836640308,0.893233940514969,0.99792148710295,0.990492204521287,0.966638331635805,0.999989816258141,0.998264441540174,1,0.984245698598412,0.988683778764754,0.971579512868992,0.999372484161426,0.999959469485665,0.996053636033743,0.999999973616504,0.999936596805029,0.999999999934566,0.999999999973084,0.999996787754279,287.80131,252.305166423358,240.967792307692,257.381427152318,257.309615384615,264.66127037037,256.0177,26.6391675133291,6.84355405662129,22.9247834886638,5.74430324857485,24.5045145353161,15.6735349859066,94.2360422539062,253.525125,199.5148,189.6864,208.48935,215.9401,218,166.3213,336.733775,290.9807,290.6436,291.33515,278.1775,290.7367,325.8907
"ZNF732",0.935683648017703,0.980542156902508,1,1,0.0450411586310284,0.881161592917834,0.649761346248505,0.00658624720479939,0.108996699629587,0.205299114729654,0.998737725608112,0.987117600507619,0.998975882105171,0.970269694312152,0.125186020787019,0.999685932494909,0.941351837489707,0.961800957414254,0.99940596916601,0.993927067135772,0.989952839968,5.38402,2.40898613138686,2.39266153846154,5.40810066225166,11.2597923076923,3.7919962962963,7.60543333333333,2.82628256556205,0.436320799181511,0.838252576566464,0.807292779879985,5.63321954888646,0.858897941933494,6.62994347646427,0.89645,0.426,0.6289,0.70475,1.087,0.92975,0.97755,3.568175,1.7222,2.6983,4.10505,10.7707,3.5563,11.0625
"ZNF546",0.999840804669657,0.966928822279018,0.580609172450356,0.999989980063746,0.99979400686377,0.676618295380232,0.9579895890154,0.534573446435216,0.999999998597644,0.631722095971039,0.943789402277261,0.860549489100514,0.244036877286834,0.744905961848178,0.217060392002812,0.999682503411658,0.999978978143208,0.948400136591184,0.999901628763766,0.940689972916569,0.999994261045095,46.59236,50.8496109489051,32.2041615384615,49.2468185430464,31.4813,60.7303333333333,56.2259666666667,5.74740311520874,2.74574374561092,6.23927470841927,3.48138974719013,5.27866650665313,7.27292868410478,8.6494287253231,35.81505,29.2213,19.5793,28.2955,16.3777,38.20945,48.0993,58.5379,69.4808,33.4467,58.15665,46.9601,68.059,62.85395
"ZNF286A",0.950302806146537,0.543245756490232,0.759562795740646,0.992243925363518,0.9770969438931,0.525251963004054,0.504151342385883,0.708550283191486,0.999999995012471,0.468845263244183,0.339421006162127,0.320868232491943,0.999999979694351,0.110353359746607,1,1,0.997273213251888,0.894211681208619,0.999642294435467,0.879141622651195,0.849067311393054,355.04804,305.035827737226,240.669515384615,320.424519205298,237.004323076923,236.682381481481,356.1662,73.0611625245941,12.2515988023214,27.1551291126388,13.092877600375,34.1896608611887,19.4150263691617,143.6843666277,223.6465,196.7109,164.3588,208.6593,183.2253,167.2301,216.651,456.508625,373.4382,277.9874,406.87915,248.0978,253.8844,455.68165
"ZKSCAN4",0.973954592909914,0.927496923611968,0.997025099754306,0.999869310983864,0.0123642894416953,0.422948726996688,0.999671661658708,0.99956277294106,0.989211198404347,0.959717387962028,0.999343904855397,0.308832206981891,0.502516114183197,0.999970238427491,0.954410320466292,0.982263937696201,0.785298139657305,0.70090965965179,0.990003745925012,0.92430945968344,0.996256081445744,128.95376,116.940144525547,109.860561538462,133.568901324503,121.989346153846,135.865140740741,151.340933333333,9.05935255492846,3.08005274649675,10.2530725037358,3.72720113219252,12.4391271192217,7.30280390855961,46.2050838643085,109.876425,88.738,96.3275,100.10525,105.5841,110.8829,105.3211,142.5587,140.4421,111.0223,157.241,157.2083,161.40845,177.93045
"ZNF643",0.999996761631147,0.999998562545662,0.9994508721338,0.999562642093043,0.99463165306002,0.991964740076774,0.99999549313287,0.998993361662722,0.999999999801904,0.988517495407523,0.999999999988475,0.999904238484839,0.999997581650755,0.992562520782914,0.999991244993123,0.36553346204266,0.274054945609553,0.274283105518569,0.346371987276347,0.262974818106045,0.263638276216025,57.99721,63.744597080292,51.5570538461538,71.1788695364238,50.1957538461538,57.1968777777778,189.088066666667,10.5031326422004,12.086489457191,8.06728724887419,3.72180295849703,5.49830541063959,6.8666860098523,115.678703785447,39.35675,28.8043,29.9194,42.10035,35.3278,36.1372,74.88645,61.65965,67.1902,73.4831,85.96355,56.4509,66.7847,262.1471
"ZNF642",0.999282715991272,0.985729277578862,0.995889921451097,0.996318000134349,0.999545293875202,0.99931359965734,0.959261471534488,0.97352319374932,0.999995167293747,0.991147065469855,0.993429233385558,0.999012501253468,0.999985555077085,0.999979504761942,0.999247147803749,0.988790401578333,0.924696412762139,0.853481551612803,0.894830079338758,0.792822519102189,0.880769422936815,128.10338,110.945220437956,90.2115538461538,105.235986092715,81.4480538461538,99.2808740740741,184.739966666667,16.2164217798077,14.5819835274495,7.1304025130802,4.15084038239223,7.44790859953329,8.27796779442883,98.5532451985953,104.96975,70.3626,66.7694,72.5978,73.913,74.25245,86.95215,157.630325,120.6835,108.48,123.9609,99.3521,110.746,244.25055
"ZNF490",0.999810102983835,0.980956598989602,0.984895697971995,0.98543949187614,0.900210282497503,0.999912628613377,0.999818903487109,0.999999821528197,0.998734150962112,0.999797544155596,0.999294266122815,0.99998486588821,0.998230982435647,0.999523337072814,0.999999998428108,0.99999977211931,0.99999998744133,0.99952328695447,0.999924854565465,0.99999977679446,0.999998953487592,199.388,189.471278832117,170.247507692308,177.910133112583,186.757338461538,185.324292592593,192.975333333333,25.8767734033051,7.59948466833493,23.8725912271618,5.96294553048632,35.1999692750804,14.3877474889231,42.3328243918095,146.255325,142.3709,110.5442,127.2304,107.5079,135.385,165.03245,207.1634,223.5256,233.2026,221.34995,230.2158,218.1214,234.4867
"ZNF626",0.999999999844604,0.980442621330839,0.901564541697674,0.804714709399664,0.00370367169996233,0.999849039135491,0.00476706990924958,4.00797068655923e-06,0.038302607440355,0.00322934145789056,0.370964819333259,0.00686363651392641,0.883809182561736,0.748223948484597,0.233730348892934,0.982718917558229,0.971432267409151,0.999949650325486,0.999999172448137,0.694352522788668,0.999785815872116,50.04997,51.7023437956204,101.244792307692,115.948313245033,274.877353846154,161.138325925926,128.265533333333,12.8910326417592,6.24730227321896,36.4969139473471,13.5362695246402,81.4997108942903,39.645188646758,70.6314839723602,19.574775,17.119,24.1657,33.5603,77.3587,63.5602,58.0041,70.606875,50.6045,90.3955,146.4976,361.4111,196.3181,169.6495
"ZNF793",0.999068877097819,0.540566242897332,0.36492131346975,0.999418148832341,0.140350160274608,0.0301781178504592,0.997818939776091,0.999969435130679,0.830975433049392,0.844358695604633,0.998856200694034,0.665037533889931,0.0773055902278645,0.999995840743247,0.875946941423581,0.990191416297889,0.92746821460438,0.450389415337577,0.997250482492879,0.920185907206835,0.998931319409144,104.41753,90.6686109489051,37.9683615384615,117.042350331126,83.8939307692308,120.527259259259,146.696833333333,36.1140852542976,6.52906863489042,9.84157013430288,7.8448608718862,20.9758532196574,15.479904592574,114.709471902169,27.313,36.0944,10.5662,45.30035,28.9038,75.98305,33.09685,119.412775,125.3713,56.9059,158.3469,103.3984,173.6777,217.28015
"ZNF383",0.99112202033823,0.999993378682858,0.922942255478918,0.996298484426492,0.99993556253122,0.954543077599752,0.997290773538676,0.643396217621023,0.999669245729898,0.718938884368097,0.969255841021429,0.998946747854706,0.866777662686608,0.994235766600446,0.593809464008832,0.999940641606575,0.98967826717252,0.999997782112169,0.993462090081488,0.999999985657826,0.97483317506737,95.49224,110.307947445255,90.0494538461538,108.065043708609,80.1831384615385,116.787992592593,83.1523333333333,13.9615403377453,6.16008737961581,10.728949485702,4.86031645066787,10.2216118024165,9.1111303487856,29.369600856687,66.1286,69.8194,72.6573,74.02905,56.5395,92.4354,66.8253,129.0099,134.1334,99.1269,125.7654,102.2267,128.5388,112.45825
"ZNF669",0.997449997239236,0.290074860911906,0.141549481710536,0.888471972489867,0.574917923349639,0.513894027624545,0.372226124384531,0.222532924288751,0.999998848751583,0.654721723219374,0.588275634116671,0.316345495672114,0.979366685381933,0.898092988708206,0.994091788722104,0.971060860199545,0.828633425655209,0.206546405567859,0.612618080189636,0.249803536138064,0.389847533540727,137.14584,127.675999270073,90.3551384615385,117.237021192053,93.3935923076923,104.76147037037,167.186366666667,18.6565102251031,4.19483148845459,9.54878364490727,4.27146224809081,9.41683559225016,8.57004446780728,62.0785966575795,97.798425,97.2439,60.8944,80.84945,65.9273,70.39925,106.2222,168.30155,151.1083,121.5333,139.7418,123.8301,135.5676,207.80955
"ZNF559",0.999989732194495,0.99990765744181,0.999991227913601,0.998966966421051,0.432172022102002,0.948211729333472,0.848316137024034,0.65422238278017,0.940391787701139,0.178799627814716,0.999999947559639,0.999996624715775,0.999938280634714,0.967637444767123,0.72781415885324,0.99999999996502,0.999998783634037,0.999983966147244,0.999982401421909,0.974439297836731,0.999999966534806,241.93866,232.103155474453,223.617307692308,263.522837086093,167.818692307692,237.34662962963,244.350466666667,54.6600527873392,9.4484405554576,45.3023966219008,12.7138209081135,23.2357140451782,18.8661823912862,97.5595534845654,178.925,172.7696,116.2255,170.7926,105.3451,180.2075,146.81455,212.5313,277.6942,292.4293,313.8003,197.8335,280.60735,294.97815
"ZNF177",0.976032816952175,0.812462771664668,0.951139731297871,0.990854337395509,0.999591384114161,0.899107433727739,0.456492325296175,0.534578559156253,0.99682116296133,0.417216523635677,0.959630492278798,0.999857644231453,0.994895697172153,0.997178720961295,0.828296283430427,0.868675324771331,0.967138163432361,0.999718847178734,0.949777874839893,0.999999999982116,0.98730585920081,61.59675,50.2311240875912,38.5903,52.1825523178808,29.2767538461538,47.3265592592593,28.6595,17.5360442217309,3.51217950314986,9.82998737459084,3.26007203606212,6.55592328916471,5.80765626850564,16.9048922927654,22.689325,21.3521,18.2785,22.9483,14.8891,25.34985,12.09865,95.8311,60.6516,44.6541,69.40155,42.8974,57.73585,39.8785
