"gene","p-adj-T1a-T1","p-adj-T1b-T1","p-adj-T1b-T1a","p-adj-T2-T1","p-adj-T2-T1a","p-adj-T2-T1b","p-adj-T2a-T1","p-adj-T2a-T1a","p-adj-T2a-T1b","p-adj-T2a-T2","p-adj-T2b-T1","p-adj-T2b-T1a","p-adj-T2b-T1b","p-adj-T2b-T2","p-adj-T2b-T2a","p-adj-T3-T1","p-adj-T3-T1a","p-adj-T3-T1b","p-adj-T3-T2","p-adj-T3-T2a","p-adj-T3-T2b","p-adj-T4-T1","p-adj-T4-T1a","p-adj-T4-T1b","p-adj-T4-T2","p-adj-T4-T2a","p-adj-T4-T2b","p-adj-T4-T3","mean-T1","mean-T1a","mean-T1b","mean-T2","mean-T2a","mean-T2b","mean-T3","mean-T4","SEM-T1","SEM-T1a","SEM-T1b","SEM-T2","SEM-T2a","SEM-T2b","SEM-T3","SEM-T4","Q1-T1","Q1-T1a","Q1-T1b","Q1-T2","Q1-T2a","Q1-T2b","Q1-T3","Q1-T4","Q3-T1","Q3-T1a","Q3-T1b","Q3-T2","Q3-T2a","Q3-T2b","Q3-T3","Q3-T4","count-T1","count-T1a","count-T1b","count-T2","count-T2a","count-T2b","count-T3","count-T4"
"ZFP82",0.998572180968009,1,0.998704930514936,0.998343474480346,0.999997883323607,0.998821841728629,0.999946278509915,0.999950804249386,0.999952590517051,0.999995710020555,0.999989486031451,0.999978903483613,0.999988896275056,0.999999462923981,1,0.810041017506905,0.999533537843932,0.850662452596672,0.922209838170904,0.899157772149726,0.972222538051539,0.999615814729747,0.99999999862836,0.999636199176295,0.999999980801662,0.999995944349567,0.999998095077814,0.998783541102472,84.0545632653061,72.9067416666667,84.3406487179487,76.6251514792899,79.1458238095238,79.2539911764706,63.9737782608696,74.6603818181818,10.6367153822175,10.0868172334997,10.1771684168802,6.23877782770044,8.68913104839262,10.9362493176718,6.25626678965919,12.0105586701808,18.797,31.493725,33.63855,27.0206,28.22445,22.392275,27.0657,39.901425,128.5403,98.1315,118.05005,102.5514,98.969975,112.9621,80.3586,85.6247,49,24,39,169,84,34,69,22
"ZNF707",0.967826194410053,0.989005136545016,0.999992359586337,0.938076864490088,0.43910057333433,0.404077843335804,0.999810153551469,0.994725534663887,0.999486798305085,0.450790883580322,0.578472498340072,0.999045154494735,0.977074955395684,0.0289723447345254,0.72657428580428,0.439296819789938,0.999480139238159,0.974304165166794,0.00160739802802978,0.57386947609429,0.999999941838655,0.99999511634646,0.998177119180748,0.999859789322806,0.946221133497077,0.999999999897821,0.910491140668258,0.900504514619774,280.49536122449,316.225208333333,306.023861538462,254.1894,291.83146547619,337.694452941176,333.616673913043,289.951718181818,18.5085256313537,25.6130622433956,19.3202755761936,10.0838713180748,14.1774564792363,27.1193341977662,20.2274777596622,28.8605179969606,177.3309,241.7645,230.0338,160.699,217.101275,238.032125,229.9691,194.469375,355.622,374.2512,371.211,310.7943,337.4404,404.82765,385.4916,350.8793,49,24,39,169,84,34,69,22
"ZNF746",0.999658543791257,0.653381888738598,0.978626558463265,0.975950946071538,0.999999835633462,0.928068104922077,0.999806957069787,0.999999664397525,0.800023602709706,0.999061472696851,0.999992967300567,0.999998222254778,0.885813569384474,0.99956747581197,0.999999996028285,0.998930395498798,0.999999999901895,0.890706316188248,0.99997234335513,0.999999728625291,0.999998281252115,0.999999998410443,0.999678822308094,0.812335203637163,0.992910170359737,0.999865527105169,0.999986770933263,0.99941543770466,727.704275510204,681.709729166667,588.988835897436,668.49978816568,697.240966666667,704.459470588235,686.666660869565,735.6988,61.5361292929506,79.754052689133,49.9049159386947,28.1701929094399,31.3965902463552,60.4768862291098,48.1213400179017,105.98360952125,463.3314,417.8928,462.2209,441.7919,498.124275,398.808025,417.9663,417.433375,823.4573,801.07645,672.083,800.6408,842.72775,940.627925,787.5218,806.49815,49,24,39,169,84,34,69,22
"ZNF678",0.712733788169925,0.977464659014811,0.993772723453719,0.67707767825489,0.998598049711063,0.999939606312374,0.879718895884458,0.995705371781297,0.999999802671308,0.999994841458635,0.9582644302409,0.998336750392549,0.999999929172462,0.999999638865532,1,0.840220643884852,0.998691640611962,0.999991071293949,0.999999999530755,0.999999866111841,0.999999984908512,0.999998124496306,0.932020515480624,0.999260984950278,0.979113012965209,0.99485639304921,0.997651970181414,0.989927208871668,47.2220693877551,37.6616708333333,42.3758974358974,40.7896633136095,41.6217416666667,41.5876382352941,41.0236594202899,45.8404454545455,3.71004334690123,2.8322869974306,3.09150858256385,1.84382061865774,2.12510229931427,5.65932455530376,2.56603993600669,5.0049830969296,31.0786,28.753975,29.1163,24.0105,26.625775,25.379975,25.858,27.000775,55.1975,47.611625,49.81535,50.4854,53.0546,46.1537,49.2918,57.544925,49,24,39,169,84,34,69,22
"HKR1",0.99116459734892,0.999068077496035,0.99998400176855,0.920214706767204,0.999999999998743,0.999881657120878,0.999999999992457,0.983346419667589,0.997443522815577,0.775360731876401,0.455574642649135,0.203539639876139,0.209140166809275,0.0121874726789153,0.349928500320972,0.962292416152293,0.999999999998751,0.999950127759712,1,0.907337232072754,0.0389265632380487,0.97324318281418,0.999999763378168,0.999655526602897,0.999996536709998,0.9547368254019,0.154939878701408,0.999997825673455,615.266575510204,531.8703625,565.024225641026,534.552664497041,618.104846428571,798.29095,534.781715942029,511.3645,50.0132450863501,61.1906178186466,43.9976214489031,25.112923271526,42.5759786860622,157.174508612904,40.5739256299741,47.214410034885,378.5639,315.3331,414.33625,342.9548,386.5574,373.912125,334.9466,333.35945,762.0821,686.607725,679.36925,629.4794,754.178175,744.564025,643.7092,714.87385,49,24,39,169,84,34,69,22
"ZNF101",0.702594734172518,0.999934739408282,0.528631569590257,0.727192628958395,0.997066343555395,0.504863552744861,0.978541633975647,0.965980541292971,0.886438694282695,0.997348703007489,0.449178277337533,0.99999991309255,0.291442213397045,0.971189007737516,0.859710771650441,0.246211992520359,0.999999974816979,0.140346092512344,0.908912405865036,0.699273270319553,0.999999999965889,0.96455887238866,0.999687697563201,0.885212941366352,0.99999999999941,0.999911879213401,0.997525616888387,0.996510427207551,133.912214285714,109.467125,138.820992307692,118.361744378698,123.718688095238,107.131052941176,107.728637681159,117.991513636364,10.9627853282929,9.17294122404343,12.754966811905,3.79108274106457,7.21676841940579,8.8580864341328,5.23240886651021,14.1954980291056,88.4542,80.344975,95.6525,82.6233,81.960175,72.0937,81.1694,77.846475,146.6742,137.75995,149.88,144.4412,154.35535,123.872675,125.1274,133.61475,49,24,39,169,84,34,69,22
"ZNF716",0.999964048352006,0.929736713653568,0.998026693406072,0.999964716957146,0.997610466677205,0.631252704283332,0.99868541808347,0.989110519442653,0.546985420709094,0.999931862448653,0.997920537914757,0.999998819879953,0.999753939049234,0.958381872927887,0.910214275169887,1,0.999957094126256,0.905189290747465,0.999893282447053,0.997168094602509,0.997168083512914,0.405664581190474,0.786412398817598,0.963483291148641,0.140257992322471,0.116401865437515,0.834786387917257,0.347596206596678,2.57986734693878,3.59103333333333,5.51591538461538,1.92318579881657,1.32791428571429,4.24957352941176,2.60394057971014,8.73737272727273,1.19591142754692,3.06128284784613,2.59840495927193,0.697535967685276,0.594971206111656,2.91503154781946,1.27241718264465,4.64849451331406,0,0,0,0,0,0,0,0,0.3308,0,1.12765,0,0,0,0,0.7283,49,24,39,169,84,34,69,22
"ZNF708",0.969196163616868,0.980369079991486,0.633079254564921,0.0818556413795625,0.980617666994999,0.00450888221917922,0.666645232281364,0.999998156272945,0.136778724229462,0.94460319347259,0.488063364358392,0.996911045908985,0.105671964434413,0.999999990909483,0.997984225269046,0.271342266648792,0.994846285760694,0.0305837232492723,0.999999568300696,0.994021894696166,0.999999999998508,0.977390528549092,1,0.681480879426498,0.98143894971464,0.999996800552485,0.996749616282457,0.994761605417696,135.807630612245,117.570029166667,150.309582051282,102.8611,113.759479761905,104.303426470588,104.768855072464,118.029663636364,14.4979565793847,10.2768016460257,19.0689537682581,4.7266685670583,6.04879904083014,11.8392071308945,6.51027448820815,13.3070305635659,83.645,87.746175,100.86075,60.9418,74.767825,57.165675,70.6956,81.351125,156.2896,157.186,162.9646,134.2115,138.420925,143.619925,135.8217,146.101525,49,24,39,169,84,34,69,22
"ZNF721",0.992464556959709,0.997653619487875,0.999998620602685,0.999995706623877,0.996023681639726,0.999168484649768,0.996678211113417,0.999982772090236,0.99999999824497,0.998330589388177,0.999612955816273,0.999978741802931,0.999999967099718,0.999947483443007,0.99999999962119,0.999999999301716,0.99340082936301,0.998103654663707,0.999999344809417,0.996979731793986,0.999754163249363,0.187108513692876,0.80131152458462,0.558684960421358,0.133835240095391,0.369984715569917,0.514903695069678,0.162000522447855,334.949424489796,387.455295833333,372.436958974359,346.01829408284,368.128702380952,364.499208823529,338.59011884058,503.315513636364,16.5338285276515,26.0908365937589,22.9707432515715,13.4818291973316,14.8674985531815,30.8691090005935,19.9266306853194,213.635961694874,267.9666,281.394825,280.06045,212.8713,270.50155,289.539825,234.7914,224.280725,382.7925,531.3,454.40265,445.3674,433.869525,387.686975,383.7588,354.151175,49,24,39,169,84,34,69,22
"ZNF662",0.999002349259293,0.564891002848227,0.975727099514546,0.23278768793074,0.950165204927001,0.999999999865288,0.229203429019425,0.915122621860045,0.999999775854436,0.999980272387766,0.793643686910614,0.996179795046597,0.999994908066863,0.999993321950444,0.999760118725639,0.577581066619029,0.990083430494439,0.999993668829974,0.999984710671326,0.999381688081555,0.999999999996094,0.627896421936945,0.964825144357088,0.999999136572716,0.999991193469265,0.999999996840297,0.999867980045114,0.999820414956422,95.7652795918367,84.6855166666667,65.2820871794872,66.0777171597633,62.7714833333333,70.0532117647059,69.4866086956522,61.0871181818182,13.0692691818519,11.1279627182416,9.5787765448712,6.08125336437263,7.50673315979827,13.3039259970723,9.20251727864933,15.069670144594,19.549,45.132075,18.8856,17.7009,20.640575,15.0613,15.3817,16.81455,140.4228,118.65275,84.4281,86.349,77.364875,114.338725,99.6064,85.432075,49,24,39,169,84,34,69,22
"ZNF320",0.999322138302815,0.989212736124568,0.999999693943227,0.999990707000598,0.989856576661035,0.895454878963837,0.999999937068392,0.999716505450139,0.991895992554357,0.9993640213465,0.999999230662086,0.999970904753688,0.99895788218583,0.99967297849067,0.99999999530354,0.999999999995264,0.999326054550904,0.987046538759465,0.999944370758739,0.999999985450635,0.999999614671194,0.999909575114774,0.99999998866937,0.999989683605909,0.997604600132005,0.999978419343984,0.999998831501616,0.99992123632361,362.100185714286,405.6092,420.25598974359,347.098633136095,370.186051190476,376.489741176471,364.261736231884,395.225236363636,35.3792234911883,46.9577550322423,47.4320260881969,23.080130562127,34.2233609324384,75.9680134512712,41.3479214126573,72.8372319789991,178.9863,241.0103,206.8375,118.992,129.61535,131.058425,130.3891,164.184175,561.3054,590.850825,548.9128,470.8405,532.600675,420.49195,524.838,492.000525,49,24,39,169,84,34,69,22
"ZNF530",0.964588999994186,0.985408099657648,0.999995054557036,0.99970584729148,0.990250685193317,0.99814492442876,0.995372010087976,0.999290342922952,0.99998698616902,0.999902615517514,0.67220656019019,0.999825877270698,0.992531637601016,0.735664636002597,0.922946536882135,0.897314630014471,0.999999998115458,0.999997352756721,0.945344870154832,0.997710533177313,0.997642430701724,0.999940878251803,0.922885570021289,0.956641315993881,0.993778151608147,0.977735054786879,0.642907492899235,0.857823528079908,106.01366122449,92.6369666666667,96.1603794871795,101.993961538462,99.189425,86.5307235294118,93.6751333333333,111.021727272727,6.62332903359099,8.48558745220232,6.2700166279831,4.21826651207318,5.31256784099395,6.23898323158461,6.97077631278316,11.602384017731,72.6057,59.99135,71.98395,61.0465,65.6744,62.7752,60.2274,66.478075,127.3327,115.41845,110.7756,129.0492,120.2058,103.8798,105.7023,147.325775,49,24,39,169,84,34,69,22
"ZFP1",0.885917313837672,0.994395082540099,0.538091610846194,0.952251012444165,0.265882781062487,0.99999999760894,0.993157672038594,0.992270897290561,0.752149868018429,0.226029543349698,0.953827503909515,0.999985418941115,0.643510929107867,0.301750218165309,0.999578878748608,0.941574573080037,0.999726711862844,0.542118066974952,0.0986742268582941,0.9998177852362,0.999999920451637,0.985379762903653,0.542217898139689,0.999996897107376,0.999998542116118,0.76754278382753,0.648512398255859,0.593880339382179,216.837112244898,181.013620833333,234.728702564103,236.443103550296,201.353622619048,190.035614705882,193.376643478261,241.935213636364,13.0781441756015,11.3106683249292,20.454468828282,10.5034602980367,8.37456361119012,13.596957982716,9.72491052963432,22.9064125957942,167.817,143.97705,166.51475,156.4537,151.15825,145.3117,141.2903,176.1359,240.4616,199.206275,256.1592,279.8888,237.02015,222.3259,222.9134,278.794575,49,24,39,169,84,34,69,22
"KRBA2",0.99999957434455,0.999683048590593,0.998991764952523,0.999998972918534,0.999999999909649,0.993469798612185,0.999965543416508,0.999999999376251,0.987917581256249,0.99999875817598,0.999999982130285,0.999993999859723,0.999975328678453,0.999981009737128,0.999841800402749,0.999999964129283,0.999999996667486,0.998060738462297,0.99999999956479,0.999997559115625,0.99999736685163,0.999253089544151,0.999978999521841,0.981953933542141,0.99972230515564,0.999976463627283,0.998522804209905,0.999703086732816,42.8238714285714,43.8961166666667,40.3959692307692,43.6166295857988,44.2870202380952,42.2145264705882,43.387452173913,46.1305318181818,2.87854750429471,4.04955405502299,3.6388498547314,1.78357536391786,2.30558717075686,3.83292183121136,3.14673090484131,5.46005507232579,27.4669,30.073725,25.7877,27.044,28.862025,27.84365,26.4767,29.185,57.2597,56.653475,49.32215,55.7535,58.665825,44.050125,53.8519,56.670475,49,24,39,169,84,34,69,22
"ZNF93",0.680870886298723,0.999994313788178,0.573448668744208,0.654187438676676,0.998088847517651,0.531643858095509,0.679681754507952,0.999605198105979,0.557867626676251,0.999999712425762,0.926079756026776,0.999123214740079,0.85253279106511,0.999999999795875,0.9999997428611,0.790337862006821,0.998981297877351,0.673659126179809,1,0.999999961369478,0.999999999703228,0.998118868425263,0.987861148374807,0.990339923840646,0.99957337905598,0.999004209413097,0.999940846547226,0.999712662369001,100.95842244898,60.8765375,106.481764102564,74.2423769230769,72.0091214285714,75.3552058823529,74.0464565217391,85.2724772727273,27.3997634089538,10.4346670991821,24.1443750385706,5.23878102125137,6.53623578892466,12.7424300336343,7.16464870987386,12.904570842575,29.743,25.877225,46.3235,24.9491,24.6776,29.811075,34.977,41.59655,93.7533,89.280625,114.3855,104.7259,97.341875,80.4943,92.3567,118.848375,49,24,39,169,84,34,69,22
"ZFP90",0.881925396721897,0.999527830622229,0.671513547383916,0.999999988301665,0.833113321284189,0.995825487717448,0.999977178326562,0.935901519970484,0.986677920357604,0.999985165137271,0.989356319716275,0.500422576097056,0.999976198623319,0.952921513596658,0.919632632897531,0.999999999996742,0.838491992486223,0.999498582767048,0.999999760166558,0.999908692351876,0.987388411754578,0.936816469435039,0.377308585370353,0.996546493961842,0.848373825865467,0.797552412766054,0.999913061704408,0.928133589608955,470.502030612245,408.700995833333,491.321653846154,467.136205325444,459.380230952381,505.928202941176,471.7073,526.537772727273,23.5431355398915,29.345858321723,27.3632312071207,13.1857180943289,19.5382929659253,43.1934282956607,26.8462645751646,32.3798364429149,343.8454,306.97245,384.51995,341.9493,326.41275,365.733975,328.4376,397.80825,533.8208,484.121875,560.10385,576.7421,561.95225,554.871175,539.868,633.4474,49,24,39,169,84,34,69,22
"ZNF479",1,0.999999999918131,0.999999999977198,0.999999999989707,0.999999999998636,0.999999999999126,0.999999998989472,0.999999999834867,0.999999958749392,0.99999988202759,1,1,0.999999999987965,0.999999999999872,0.999999998928642,0.999999994684604,0.999999998957555,0.999999999997099,0.999999998393758,0.999999281463748,0.999999998914121,0.00131064242412204,0.0097985750927454,0.00286129572602056,0.000145640601394659,0.000296801815751313,0.00364141915175942,0.000799205093617306,0.109736734693878,0.109225,0.178058974358974,0.148162721893491,0.0277583333333333,0.121235294117647,0.21778115942029,6.15903181818182,0.0530338405708679,0.0867761037554177,0.107283745054919,0.0662213492637197,0.0218924493364042,0.0770410390071911,0.196358331336007,5.8256152582318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,24,39,169,84,34,69,22
"ZNF445",0.88173800835691,0.964039682774038,0.999908355445198,0.178362226546151,0.999962346348165,0.967596710342488,0.999068831864118,0.975256187061269,0.998348272024063,0.289325120359935,0.999998242454196,0.964160560485381,0.995252903525077,0.534384824599727,0.999995805615232,0.998946330974785,0.981491800127998,0.999045905784893,0.405579171388513,0.99999999999384,0.999992727016042,0.474476166056738,0.998664841530999,0.960439136284444,0.999817986406409,0.674716102773506,0.687793323377203,0.715398210806998,491.692895918367,434.941208333333,453.020553846154,421.608307100592,473.935876190476,482.957714705882,472.884250724638,404.117304545455,21.6756967139985,22.1181966202317,27.1291040721736,13.7242539818957,18.4864636346741,23.7972134932282,22.6004515775041,36.9433693956844,367.6418,379.5833,388.44435,292.3634,335.671475,416.743425,356.3715,303.5729,595.0691,491.59345,530.5422,526.252,570.031425,563.758725,564.7525,467.751325,49,24,39,169,84,34,69,22
"ZNF74",0.967067468759194,0.956153201989267,0.999999996988309,0.954561203594376,0.99995581991893,0.999983975421099,0.981036252902219,0.99993637875212,0.9999740505904,0.999999999470328,0.999990249043748,0.996078498871731,0.996172209160737,0.998787746412272,0.999592400031133,0.999999999887806,0.946404098168134,0.921206144415511,0.884700195997562,0.953317097282459,0.999957698069875,0.056664704466259,0.0121910195588248,0.00442709134250197,0.000857000471273017,0.00248585100614751,0.0483855098003712,0.0423750068619815,524.229457142857,408.983195833333,419.593966666667,444.5852,448.843273809524,495.022152941176,529.002327536232,864.794309090909,46.131293771023,30.0829772178664,26.7240838604561,22.5902655670356,20.7587381096176,40.6469413598431,51.4761200857709,347.961150024137,282.2903,288.182975,284.33455,262.3013,313.800375,341.99345,285.4572,332.7823,747.213,484.3717,488.6722,548.4649,529.6879,558.207725,578.2806,546.065425,49,24,39,169,84,34,69,22
"ZNF829",0.998369536167181,0.999871195149175,0.999996723721497,0.99999999888737,0.993825982478987,0.998927143265041,0.999999993988989,0.99482062920449,0.999160038684708,0.999999999991453,0.995370152937579,0.925486521936164,0.954917116851579,0.991919902346074,0.99597797299006,0.999781548059527,0.999989467647918,0.999999999999595,0.99690460757236,0.998098420020983,0.927250049107913,0.993576754206423,0.99999990803504,0.99990554051397,0.980563828901299,0.983721452913152,0.877881608690212,0.999769193874735,17.7549918367347,14.7563916666667,15.9976897435897,18.001498816568,18.1026642857143,20.9240029411765,16.0997115942029,13.9123772727273,2.95660473969887,2.72986115249792,2.26586848656719,1.66625740805744,2.24325283587956,2.90298678012935,1.77671838767392,2.3416287970557,5.1165,6.41905,4.0043,4.6019,5.776425,6.213575,3.3531,6.675375,24.8041,18.22705,23.74295,22.0312,24.05845,33.785925,24.5248,17.28295,49,24,39,169,84,34,69,22
"ZNF267",0.759924702496451,0.973697232965355,0.267939301562194,0.99999920967739,0.508861847144456,0.9704669866766,0.999910879956316,0.467493995543422,0.995977175104772,0.99998899092277,1,0.811030719948132,0.985641432345576,0.999999867166975,0.999972116020381,0.999999996676047,0.661510706130165,0.975969240639138,0.999999989273422,0.999972088544221,0.999999999679823,0.999999999977923,0.899778804232916,0.989849307752185,0.999999369124022,0.999965228136717,0.999999999914033,0.99999998187397,448.581491836735,379.933933333333,486.077071794872,454.386228402367,461.379889285714,449.183382352941,451.629594202899,446.536477272727,19.2309979967792,20.6642598154334,37.0014370615736,13.9082513509581,18.5156809322263,29.1349637809505,21.6168503715756,30.3197180738279,337.9175,309.84285,373.4254,333.8525,350.93195,345.04165,337.6894,360.94595,560.7717,473.357275,539.1594,541.744,556.558475,541.1925,555.4529,522.867225,49,24,39,169,84,34,69,22
"ZNF566",0.842222454064983,0.977522245020904,0.999220315816348,0.998951483767285,0.933505239588768,0.998322133691272,0.999999274576297,0.68804659182972,0.909414114391405,0.975111836469518,0.999999647367176,0.812032255648172,0.96314746296142,0.996082504630691,1,0.478014465570531,0.999999999151993,0.991636205444103,0.516428266320793,0.184244569487709,0.493359630926796,0.999913913043143,0.989705393834875,0.999930783187621,0.99999999999565,0.999002200868465,0.999490892063912,0.955675584656034,173.659551020408,140.9029125,154.409476923077,164.819586390533,177.012753571429,177.412444117647,139.224182608696,164.063318181818,10.0522535921543,10.5236797054091,10.0639428332761,7.8788427248535,11.9381776996708,21.8910444803891,6.82865992243282,14.948421732129,123.2374,113.0786,114.1395,111.0635,115.662875,94.77905,96.9905,115.361325,210.4811,180.52835,178.878,193.1464,194.952625,193.2439,173.7726,180.762975,49,24,39,169,84,34,69,22
"ZNF224",0.999999999684822,0.999999999945313,0.999999991424598,0.523667148542013,0.871867465897725,0.596252834448521,0.991463341804859,0.996537516863931,0.996677741785719,0.0129664578457378,0.999324354878272,0.999921346225665,0.999141882346001,0.971896309045622,0.882486001630245,0.922939395334879,0.986115155960867,0.931121108704255,0.998917633308407,0.279493474267029,0.999634818622499,0.997109586158963,0.999377051347772,0.996667880572828,0.99884693729607,0.872032470061966,0.999999360446279,0.999999102888688,192.96082244898,191.458579166667,193.968092307692,164.610349112426,206.367127380952,181.812961764706,172.280282608696,176.898090909091,11.3786903543651,14.9328625923325,15.0166297334287,6.68288521726476,12.0968234912683,12.3391125578147,10.9868722200537,16.1892789359078,144.654,141.388,115.2335,104.4812,126.789875,133.69905,110.8244,124.375075,229.8077,240.2364,238.80235,215.8473,243.1253,199.053475,214.3003,239.4369,49,24,39,169,84,34,69,22
"ZNF529",0.997280579791306,0.999734053085035,0.99999570400518,0.999999135226061,0.998434337880884,0.99993391768962,0.999662966037349,0.95032856402597,0.974839582905221,0.983535258849475,0.999999796869204,0.993842138060423,0.998854619566107,0.999945416380447,0.999996430446821,0.882443862266273,0.99997766956707,0.995892967459831,0.797719517472449,0.419678430238823,0.867746254070928,0.999994377407635,0.999972837431223,0.99999997558912,0.999999861319608,0.997767299898264,0.999930929624242,0.99581343861889,304.993410204082,271.81515,284.99757948718,298.45414852071,322.350890476191,312.296229411765,256.508714492754,291.434186363636,23.759573593068,25.7215570393665,22.5206142865441,15.7987423859709,26.3987853480337,45.9432309923504,13.6749261040232,29.4839654043734,200.8765,210.999375,198.1728,179.7292,189.761,169.253875,172.668,215.5458,409.0339,324.44185,349.006,345.193,374.79765,329.4507,328.0977,342.25595,49,24,39,169,84,34,69,22
"ZNF284",0.965255412036424,0.999692978087111,0.99878254620706,0.999999972677571,0.954110639424148,0.999744758072158,0.999997309683063,0.888123661566308,0.994403139834783,0.999723023810909,0.999986376391423,0.91726170653975,0.9955125942881,0.999746052111198,0.999999976580519,0.999954296837713,0.99208114137326,0.999999669735243,0.999974238764783,0.997031709602817,0.997886813919197,0.944274637013139,0.555302241564032,0.803829948060313,0.858463522552466,0.9659883609986,0.991434071820856,0.811488498790782,44.4247755102041,37.6229916666667,41.6945641025641,43.8928863905325,45.5652845238095,46.2170647058824,42.6338115942029,52.0782363636364,3.43012836060483,3.14478806547216,4.48712020237478,2.1621748925542,2.47103756140285,4.22091753578762,2.99322085271053,6.86304896737874,27.8146,29.48055,24.76015,25.2237,30.1641,30.32575,27.2839,36.474475,57.0023,44.364275,47.2655,52.3418,60.3581,55.903625,54.0056,70.830675,49,24,39,169,84,34,69,22
"ZNF749",0.99999896364972,0.943911925948212,0.995344886770669,0.999999997943009,0.999999697208853,0.892862334823366,0.999951926296009,0.999999999853975,0.9827663844343,0.999927852061256,0.999998603528141,1,0.990431858745452,0.999999551641811,0.999999998291317,0.971548988922328,0.999113580735828,0.999992006239235,0.921922099781267,0.995037914810495,0.997701501760391,0.999999992088911,0.999999997838712,0.991511313217295,0.99999999989071,0.999999816700376,0.999999998640677,0.997796725340582,82.1352653061224,80.0771666666667,72.5603102564103,81.5864674556213,79.540880952381,80.2103941176471,74.7846347826087,81.0826181818182,5.00572668337502,5.21630288101733,4.91311719221623,3.01116526627805,5.2391376037386,5.18606501735234,4.48971991441621,8.81328288649753,55.0098,55.404375,49.6679,51.0204,52.9698,59.232675,47.0968,54.0382,102.0853,102.19,90.28235,104.9903,92.30505,102.69105,96.5022,108.520175,49,24,39,169,84,34,69,22
"ZNF17",0.969353008397313,0.980353677100102,0.99999929651028,0.728187544309043,0.999999999994289,0.999973838233763,0.819142171727281,0.999999999995615,0.999985260943852,1,0.646602381335872,0.999611949244587,0.992924032357204,0.997497674350563,0.998496089761486,0.280206946711573,0.995336608402243,0.945336983809878,0.935472242176345,0.96764054404356,0.999999352831143,0.971536325033366,1,0.999999003637125,1,1,0.999735287566112,0.996726961835268,139.39277755102,126.385241666667,129.038651282051,125.968674556213,125.959445238095,119.510576470588,117.393166666667,126.171272727273,7.63101559865163,6.96753917028484,7.96895027730911,4.08327908186996,5.58177864410309,6.62454183640923,6.25594419165205,10.5478815764057,102.5097,105.739525,104.1462,92.7755,93.155825,91.27675,80.3443,100.71215,171.8368,140.0139,153.09285,153.3243,141.417475,139.759525,150,149.866025,49,24,39,169,84,34,69,22
"ZNF555",0.0743155464298086,0.960615686844361,0.556102764028378,0.735813163258245,0.411574046785584,0.99999971581479,0.0448105873056497,0.99604321092819,0.711643366543862,0.367864337836738,0.126563047046811,0.999815157539378,0.76498381560251,0.621292273253171,0.999998079095934,0.0118771168606415,0.999990904219809,0.412736617390392,0.115611412650263,0.998693692414893,0.999997017129803,0.999936583512243,0.408860733528422,0.999680440442542,0.996341078567489,0.554223065437875,0.597530756631589,0.316965222901262,77.055693877551,56.95455,70.6091743589744,69.7326905325444,61.6559226190476,60.3350323529412,58.8839144927536,74.2792227272727,5.86615791268161,4.34247675088267,5.6320780261871,2.19226090761053,2.34439371498815,4.06938499568601,2.49535520097341,4.98978815555895,44.6835,46.599475,49.7232,51.2273,45.4522,44.384225,42.6929,59.025925,102.2064,65.794775,84.91035,83.8399,73.4692,69.55725,73.1469,86.149575,49,24,39,169,84,34,69,22
"ZNF75D",0.999999985311027,0.999998427205038,0.999999999204561,0.14930127509136,0.606483187792244,0.401115721647863,1,0.999999974249798,0.999996724172881,0.0321716065321738,0.810194915553895,0.946937711683739,0.927595623185313,0.999696059317563,0.724268289451945,0.999921873542641,0.999999464644866,0.999999965719113,0.216780214063617,0.999796573542695,0.921362807457085,0.863046883026134,0.95497777928996,0.944666337431051,0.999986841332837,0.814258828127608,0.999999998746389,0.945818143661418,266.696465306122,263.451025,261.224707692308,218.871387573965,266.718536904762,229.241829411765,258.278111594203,226.735968181818,24.8065650544927,19.9516140636961,17.3409919532896,7.75305434737436,12.3010441783563,13.6559588388084,13.3865198875179,18.061161586266,170.735,191.751325,181.09685,143.81,195.41895,170.7138,177.4797,160.994225,301.9126,323.711525,323.07815,264.4554,317.940175,288.950575,314.4802,245.014175,49,24,39,169,84,34,69,22
"ZNF197",0.628959053258945,0.670330005309959,0.999991696603655,0.341843067238302,0.999934906492249,0.999999999889386,0.583783366588704,0.999722840939467,0.999999510130094,0.999999304265994,0.999915405900398,0.886974337729984,0.934030000078849,0.841296800046354,0.933755200596473,0.657588972413365,0.999642581561178,0.999998681817012,0.999997775777184,0.999999999983183,0.951592850778912,0.457823084650066,0.999995722719817,0.999175318794886,0.996459266646987,0.993498072763261,0.762525217916068,0.99287574998511,288.673628571429,252.297166666667,258.422269230769,259.258796449704,261.460573809524,281.269088235294,262.045334782609,245.968395454545,11.9971967362803,13.3027935407675,9.23233785631789,7.07764066434762,7.59927185173409,15.4263757653412,10.1872388330603,12.7087777326789,237.721,217.31875,213.5465,189.6864,215.610175,218.4366,204.1049,223.7348,314.8738,292.516375,303.35335,307.8652,295.94015,332.10745,304.1589,274.352575,49,24,39,169,84,34,69,22
