"gene","C2-C1","C3-C1","C3-C2","C4-C1","C4-C2","C4-C3","mean-C1","mean-C2","mean-C3","mean-C4","SEM-C1","SEM-C2","SEM-C3","SEM-C4","Q1-C1","Q1-C2","Q1-C3","Q1-C4","Q3-C1","Q3-C2","Q3-C3","Q3-C4"
"ZNF555",0.999980253867601,0.962481644436678,0.932009527028676,0.942805653095164,0.882301976725919,0.999814334518388,65.9452,66.58972,73.9944666666667,74.83469,5.0511,12.8568840149315,6.2003898200391,6.2233455911404,63.41965,59.9589,67.018575,67.933725,68.47075,67.325,81.486075,89.323375
"ZNF75D",0.655822990669668,0.924203866116148,0.866281361532454,0.929583928942379,0.792412231544131,0.999839934312396,518.6101,332.35996,421.701766666667,429.15591,43.8829,112.136549309244,53.3347896980365,62.7341955580252,496.66865,214.3178,354.255125,295.459675,540.55155,288.7583,481.14755,600.53815
"ZNF197",0.975327814304811,0.832175179085478,0.344794030800384,0.863786862686661,0.335365979945688,0.998157652907653,317.6889,285.49522,381.78325,373.58423,32.5399,31.3444783218735,34.9099811131883,34.2326192552693,301.41895,280.9695,338.13075,333.26855,333.95885,335.4577,445.6347,464.421975
"ZNF732",0.996370134115526,0.936604864742024,0.961191860573047,0.535347237969098,0.401210430008972,0.676938679349227,1.4023,2.65346,4.70293333333333,8.75849,0.00569999999999993,0.879970323135957,1.56809557205902,3.03827506970832,1.39945,1.1486,3.124075,3.3878,1.40515,4.0556,4.104875,9.197425
"ZNF546",0.961134846528317,0.640375229849777,0.138954150031477,0.460540452640587,0.045769486009384,0.983658735643172,49.0207,36.10302,79.8429833333333,85.7258,14.3373,5.32148168759416,10.3076631372462,12.8930415276527,41.85205,36.8043,69.8371,58.538475,56.18935,37.1783,95.887725,108.102225
"ZNF286A",0.876326803980315,0.469878789599087,0.774300951152559,0.998956630852455,0.782405546929221,0.181481800792731,341.031,276.88656,217.4368,329.81543,119.6301,55.0935300140643,29.4578322339804,30.5826704568528,281.21595,214.5657,176.442125,262.4741,400.84605,296.6786,258.9353,402.899775
"ZKSCAN4",0.628139598422874,0.152501509489508,0.557806229845528,0.137169588959177,0.525445888765865,0.999721112765491,53.67335,77.3097,96.0688166666667,94.97349,8.98065,4.35085971148232,8.21831754490811,9.30255170861379,49.183025,70.3381,83.487375,75.96495,58.163675,82.2711,101.968825,118.24605
"ZNF643",0.999793202511649,0.998839421943357,0.989230066518038,0.926076263096402,0.753918548375921,0.899339358841235,46.3212,44.85932,48.8618666666667,56.44254,11.405,12.8064306654665,3.53139919094086,7.20041248803305,40.6187,24.5365,42.584825,42.035075,52.0237,59.2697,52.3665,77.3321
"ZNF642",0.887845227689374,0.773781998881545,0.990491311024534,0.93412594975721,0.993125448567161,0.920248954894692,107.4631,89.0848,83.5797,93.54275,17.8449,21.3638444866087,6.1534031874511,8.67698258778489,98.54065,67.0665,76.93555,73.170425,116.38555,116.9314,94.265075,99.76785
"ZNF490",0.0456345098653972,0.272386497116011,0.501358376304098,0.91225844656995,0.0134614525878208,0.231076924539139,391.8448,206.2609,273.136066666667,352.41504,51.8237,22.0261457842719,15.8751063747547,31.9538037139319,365.93295,164.0256,261.773475,296.1784,417.75665,232.1258,281.614975,365.42745
"ZNF626",0.999911003448797,0.999988495576975,0.999969422824293,0.819943240137226,0.672485617933752,0.600546761122618,78.625,101.9115,90.1107666666667,381.02853,24.1557,62.5329600583884,26.237193032572,203.380896857207,66.54715,38.7132,49.2977,46.676825,90.70285,61.3373,116.023925,389.4821
"ZNF793",6.30981658678031e-05,0.000380174132395106,0.563366022715569,0.00031307785365009,0.342186858549319,0.992329836037256,761.2044,23.18964,142.826066666667,164.27043,260.6764,5.96274112029023,55.8407751496381,46.7782109195392,630.8662,11.5875,48.894125,52.152475,891.5426,31.4183,238.180075,246.175975
"ZNF383",0.104254643233316,0.552989378011449,0.422104081755694,0.58324053680094,0.260616638742987,0.997710562016705,167.8507,92.39934,127.461766666667,130.98156,17.9035,10.4185292301073,13.0278227506791,14.2118676284857,158.89895,79.7155,103.870775,97.22,176.80245,98.4936,144.88895,146.03875
"ZNF669",0.980400724848974,0.807635658292654,0.904121972371899,0.626760140376135,0.675810410263175,0.977066032742033,94.22445,111.5629,133.812016666667,145.11605,34.03435,14.733008860243,31.3526421108697,14.7736378363568,77.207275,88.3315,101.41,114.54565,111.241625,127.9174,148.3287,163.393275
"ZNF559",0.997176612718172,0.974191791694842,0.990781713115435,0.978990083050911,0.994155606964957,0.999823475185206,180.04235,198.28546,218.008283333333,213.56042,6.15965,64.9239905421147,36.326209406198,34.6074481384404,176.962525,97.0556,164.0159,144.19935,183.122175,261.2004,231.145425,284.10735
"ZNF177",0.999991706450966,0.993758501048155,0.989403113541891,0.927307061520788,0.843739847103787,0.956109177933118,38.43585,38.96142,43.1457,49.00946,16.96455,9.52291097760554,5.485893506683,8.29318284670809,29.953575,20.8575,35.4241,34.79685,46.918125,48.5278,54.3783,60.544425
"ZNF548",0.304797908153123,0.657530971083204,0.79536612793545,0.96480233300961,0.194632846793402,0.675295799469181,332.9645,176.24954,234.190483333333,295.05611,154.8919,57.1052244472745,29.830730013298,27.1455646245998,255.51855,77.4264,178.912375,217.632075,410.41045,210.8922,286.3778,343.537775
"ZNF563",0.757318553333323,0.884561265113481,0.980088425440001,0.99492178117119,0.652086754243159,0.85791599752792,57.2505,39.98916,44.8464833333333,53.36033,16.7718,3.92337450603431,3.06266503799296,8.89189339223655,48.8646,32.316,43.3914,36.845725,65.6364,41.7064,47.973775,60.0927
"ZNF567",0.112831845775268,0.0300865737667745,0.843924819149232,0.0971449544491906,0.998560631713101,0.676449307325076,334.1028,190.66006,155.027466666667,196.84056,12.0331,33.6500008850312,24.8874043951911,24.9753847343704,328.08625,150.3591,139.0791,133.495225,340.11935,261.2011,160.41375,262.5511
"ZNF573",0.000972089324757119,0.0895652295741813,0.0339409402105031,0.0338076785306883,0.0492291757721901,0.951043832630026,119.7552,43.185,79.1371,73.73604,20.1424,2.25803940510346,9.12045056047123,6.68902365330613,109.684,39.5132,64.71555,57.271825,129.8264,45.7706,90.391925,90.42635
"ZNF527",0.824579521561392,0.326971362576149,0.652368808014933,0.976859796291126,0.878844894537158,0.170851114384067,137.10725,114.38682,92.0451833333333,127.20712,23.04765,14.9821823605708,8.30566700192973,11.194990492049,125.583425,99.1921,77.750125,96.612275,148.631075,106.6049,99.15975,148.283325
"ZNF33A",0.997089143345069,0.715483089941764,0.346690887966866,0.78105497092768,0.380274428884194,0.993466960132981,1175.0672,1118.62238,1468.5724,1422.76885,53.9831,74.8793485668071,136.95956985162,128.786608868039,1148.07565,983.2345,1324.777125,1082.29925,1202.05875,1282.6501,1745.5616,1703.9267
"ZKSCAN3",0.902610643773895,0.696565001330224,0.107134429467098,0.871472318696629,0.18379165369389,0.933100818715801,74.7392,58.21118,100.639366666667,91.77774,2.3463,3.89622858985455,12.5568425478878,11.0005063622665,73.56605,53.3842,83.975775,65.06885,75.91235,62.8366,114.9619,113.730325
"ZNF676",0.999999970494525,0.999999685749327,0.999997574264421,0.918529269530579,0.800678738740424,0.78320367190148,4.6894,3.60392,7.02011666666667,153.97545,3.7583,2.55110930428314,3.92162399229509,138.858362999871,2.81025,0.8977,0.550575,5.952625,6.56855,1.6683,8.478075,27.14645
"ZNF699",0.504825489058659,0.99547208840191,0.378649739334852,0.895120948017469,0.651431472131689,0.900976173528526,65.985,37.21982,61.3957333333333,52.79188,9.6668,12.0098075132535,11.2036390685249,6.95645901777302,61.1516,11.6697,50.0296,40.1143,70.8184,63.6346,74.83905,69.4947
"ZNF250",0.940684055902388,0.166126864611106,0.173581850544625,0.205937046729713,0.212001622048485,0.982589759243244,154.625,185.95518,271.934383333333,259.41516,14.8717,30.7745916694178,26.9610488408545,21.526879420396,147.18915,138.4705,223.3586,204.36205,162.06085,190.2017,331.2973,296.35
"ZNF79",0.933410104205383,0.893929836991475,0.999127887722775,0.987733156711556,0.970060922787382,0.922257960451419,120.39315,105.7456,103.36115,112.93661,22.16225,13.8251323121336,15.3138953193442,7.30496147804049,109.312025,88.0649,72.8724,98.943175,131.474275,121.1849,123.3632,125.242425
"ZNF681",0.999594601016224,0.952175965914592,0.941333945014142,0.927557656764229,0.893555500461763,0.999759451962484,96.74,117.95668,202.166816666667,213.1659,62.2451,60.4110100068969,76.5590373859695,99.7775425594724,65.61745,26.7176,68.64415,58.539975,127.86255,107.2711,240.3791,178.27305
"ZNF766",0.144835816588145,0.255661675811944,0.949850922206364,0.325319586583425,0.771827908214898,0.978400123361921,569.07705,369.00636,403.276516666667,424.9551,112.37315,12.7787514342208,34.2334844523644,40.8630343308744,512.890475,363.1407,393.099575,366.321325,625.263625,392.3749,416.2311,427.377075
"ZNF471",0.815715090318606,0.999647509883814,0.546049030662812,0.892919121588295,0.12334597879133,0.801992577506514,77.33135,21.84098,83.3860666666667,118.68435,21.36515,6.74379394609592,31.8217605987126,29.0626244160137,66.648775,13.1077,37.063175,31.728825,88.013925,21.544,100.238775,175.5556
"ZNF836",0.18268340057459,0.449802655074493,0.810518236946827,0.558341764373807,0.536751588534822,0.977310201564584,204.72965,112.73392,140.661483333333,151.4424,42.71845,25.8931492501665,15.7639694409206,17.1962106523695,183.370425,70.5264,118.094625,112.113225,226.088875,133.8355,165.3784,176.6738
"ZNF493",0.999956480252343,0.993939595750625,0.975697484127134,0.902652519890052,0.729089948126218,0.924797735919497,213.28155,200.7845,277.072183333333,374.73035,67.91025,33.5377173606374,35.9427678714965,137.602172173276,179.326425,135.5736,253.739,195.694725,247.236675,269.3041,295.272525,274.550575
"ZNF167",0.967395856717156,0.999660992971859,0.870216223549648,0.531278415767404,0.0706008026646215,0.259481719244158,40.32605,23.73994,43.7598333333333,86.39577,2.61655,3.35192100109773,15.135580649971,17.830968885304,39.017775,25.5835,21.60525,55.91065,41.634325,27.2628,44.7832,115.338075
"ZNF565",0.992623368827144,0.919590946910995,0.963063536193553,0.369911933958075,0.24796310502093,0.462581064074078,70.4686,76.43908,83.9943666666667,104.08282,15.0682,10.8712732100891,7.29205662675337,9.74056481488967,62.9345,59.2697,68.8519,95.7146,78.0027,81.5062,95.4393,115.73505
"ZNF34",0.998489551365992,0.210994672475066,0.0885287528894074,0.228023066108144,0.0815308217331424,0.995179270233825,75.5935,80.0733,131.166383333333,127.0776,11.3477,8.02321617476433,14.2938089037741,12.2989468687906,69.91965,68.2291,118.708775,107.373475,81.26735,90.5624,158.7998,166.1001
"ZNF140",0.890467913279046,0.980210458343102,0.965053788020007,0.999999984017119,0.696759350574697,0.927012104873399,349.0642,271.70278,308.467133333333,349.41538,61.3547,71.7169971896161,53.8943814275951,36.7387056473711,318.38685,228.0072,225.982825,277.992675,379.74155,329.4295,332.429925,418.65415
"ZNF658",0.852765380523733,0.860470601158374,0.999954252418636,0.923239115664443,0.985710934343109,0.989798578121428,77.8732,57.20784,58.13495,62.99242,2.8996,10.6158763930068,15.6164715835289,9.68815845693196,76.4234,42.2943,28.721975,49.122,79.323,79.3613,73.861575,69.0227
"ZNF765",0.988974358273691,0.932554770048133,0.982436789905318,0.999999535181626,0.96605556110262,0.792691699733562,316.26775,284.2027,256.95565,315.24903,33.80965,47.7061416481777,31.7074281123709,47.8289997436075,299.362925,244.4959,204.0117,226.3741,333.172575,272.2273,306.9012,389.24365
"ZNF124",0.974723128801235,0.998632237184872,0.982337339894234,0.871854081060339,0.345425788492383,0.524768188906442,121.97995,104.14894,115.538266666667,151.94454,24.44735,11.2026630392778,17.4983992663647,20.1414219594469,109.756275,85.6052,84.763425,102.202125,134.203625,125.5958,147.883575,199.908325
"ZNF569",0.0699073671659325,0.133741368112806,0.944512023832545,0.238735701302927,0.592189571390499,0.896545906194695,224.6125,53.5555,79.4706833333333,107.35504,168.6463,11.9175367476673,16.6340325876082,22.5242178141721,140.28935,34.3511,55.45575,39.82705,308.93565,58.1211,93.3551,175.039825
"ZNF777",0.923733820633575,0.997727992018902,0.68974534363468,0.999957044452054,0.740533513359808,0.996257087210589,528.07665,609.72756,504.571516666667,522.16297,129.97735,94.2033242666234,60.9497387008203,40.1289686792639,463.087975,507.388,424.271075,518.013175,593.065325,667.4147,520.422575,568.305325
"ZNF605",0.998659585758029,0.559264475494094,0.416177952654722,0.178956977770049,0.053299941153522,0.691888705867654,206.24105,228.68994,395.077583333333,494.55137,31.65465,89.9906095271979,63.609877899057,57.140379186433,190.413725,118.0431,299.8262,379.97805,222.068375,256.3761,401.45855,609.19
"ZNF799",0.981675906612886,0.533463130579622,0.557070384062365,0.923874178830304,0.989491745177976,0.615943909741827,78.7105,97.20324,144.78865,107.19789,1.8949,20.6342898360133,23.540370888182,21.4364186627257,77.76305,78.408,102.34005,62.58885,79.65795,114.1367,193.17915,117.114675
"ZNF782",0.996382197725056,0.408440991210589,0.103468879571577,0.783471309486785,0.371670644907903,0.694002748863235,70.88125,66.04058,105.832683333333,90.52672,16.41195,6.09647623881206,9.78191108289229,10.3550621734042,62.675275,59.246,93.71635,72.198325,79.087225,76.4774,103.7113,103.46195
"ZNF846",0.426335550368814,0.589797115945443,0.00525647840971422,0.912034110773131,0.0179399414535851,0.734521989421005,68.49155,34.3778,95.76135,81.82032,11.11735,5.84931491441519,8.56553969814512,10.5036917251856,62.932875,24.3337,81.748675,53.68,74.050225,43.1363,102.691575,109.250525
"ZNF136",0.774674055612523,0.958165102072492,0.914574562363088,0.973660732150923,0.20123749432682,0.499294531398947,256.011,180.09016,217.3438,287.14448,5.395,38.2283982373915,18.4449787596697,38.1826692590407,253.3135,154.8474,182.3272,231.864725,258.7085,255.2275,256.859625,279.6509
"ZKSCAN5",0.0636275380221966,0.716675195636794,0.136213723177361,0.505922520853476,0.185701730140789,0.969834463126863,518.88975,295.84106,433.0861,410.33202,75.38395,19.8442963165389,56.5197280240448,28.1655770097898,481.197775,303.3842,373.381125,353.162975,556.581725,317.2539,415.00235,462.837225
"ZNF33B",0.997079534118393,0.998583927084773,0.961056737869049,0.992176864990223,0.999735077596898,0.908629857548156,775.7731,732.38328,808.965783333333,719.67881,34.153,138.292526595378,119.788343606826,71.9698724129486,758.6966,461.8321,673.471975,545.04795,792.8496,999.7617,776.9459,835.21425
"ZNF431",0.705003108278758,0.826521016158248,0.986307488701394,0.985937918191676,0.652885693534094,0.832993605182178,418.69735,187.451,239.755316666667,351.17249,144.85015,27.6839699039534,10.9605291928026,114.575370954387,346.272275,127.4686,230.281625,212.270925,491.122425,245.9485,253.945225,284.96525
"ZNF418",0.993016812865111,0.945259623266601,0.686145269497085,0.378874806488083,0.0582607099124175,0.404105974085482,17.90905,9.45092,34.8491666666667,65.91362,7.43415,1.2204384500662,11.7316383929574,15.8860922313114,14.191975,7.5319,21.5604,34.09025,21.626125,11.6697,29.3085,73.77365
"ZNF700",0.900465766430333,0.821154389090711,0.996111682279391,0.822264525716445,0.998072925013969,0.999850500992301,218.69355,312.86146,334.655783333333,328.42137,13.61905,25.293991473344,63.7774793409367,64.4262166293247,211.884025,286.8043,250.006875,182.49545,225.503075,353.9977,343.583175,391.13225
"ZFP28",0.373743090193289,0.967163392638893,0.36687295241277,0.996943543219824,0.148162197571575,0.974281299650676,137.7194,29.79782,108.544766666667,125.47381,85.9771,9.98968881734561,24.2488022648771,30.0111596420008,94.73085,16.8019,66.863325,42.544275,180.70795,31.4183,156.8093,192.79785
"ZNF585A",0.822363338500806,0.96867594222329,0.934461709980076,0.99187752083367,0.793185271318026,0.991310299373605,178.0484,129.89892,153.57685,163.50109,76.7914,15.4325749604335,17.7336848572192,25.3892969390098,139.6527,105.4758,122.418925,111.63835,216.4441,160.4867,175.096525,198.1526
"ZNF138",0.95914123607397,0.770017122192682,0.925084869592559,0.979623239855407,0.571043800727514,0.186101235060811,218.608,258.34018,294.207216666667,189.82512,35.8799,27.7039848497901,69.2091332392646,12.0002859129995,200.66805,204.4711,152.89635,179.117325,236.54795,286.9399,400.613175,208.742275
"ZNF429",0.169023532404512,0.961468210560045,0.124570435855809,0.75947583048988,0.255451708534431,0.891647339536293,294.98855,113.63468,255.331533333333,218.59347,163.34475,18.9228283758903,23.848529589455,35.4100258495091,213.316175,85.5577,232.977825,140.1692,376.660925,137.9498,290.7388,289.01045
"ZNF470",0.919989132138356,0.835352339852084,0.993907932938958,0.836524777231122,0.996340315732363,0.999862576609122,68.54265,128.57764,146.148216666667,141.95108,12.92845,89.7396035274204,30.5977906589176,24.5937637000693,62.078425,19.2998,99.2662,68.75075,75.006875,110.0396,201.019625,199.086825
"ZNF100",0.936824605371974,0.942153628665064,0.999967866374193,0.999982543512767,0.837075454535791,0.837614964826347,406.2315,246.56696,255.365066666667,397.04915,236.9249,40.371692801759,25.863143432198,144.942445650687,287.76905,173.6984,200.6222,206.4914,524.69395,282.8885,307.938525,338.52345
"ZNF398",0.823756458817506,0.999985739963333,0.666277804031895,0.990794257245947,0.804490814396886,0.9794338339142,688.17175,595.35988,684.634616666667,658.8104,129.56565,78.8552360605268,38.8892115358524,35.0976515421695,623.388925,500,633.5575,595.1613,752.954575,719.7331,689.21095,735.6504
"ZNF498",0.0305081871553429,0.608838497087397,0.0849012219187885,0.177261979051318,0.381151246007277,0.608980496131608,491.36325,303.47128,416.744966666667,369.56117,77.07255,34.5236544603465,32.1665322465412,20.0220278195128,452.826975,245.2336,386.52945,330.498175,529.899525,347.3968,450.5223,420.1176
"ZNF441",0.997600858269828,0.898059614117134,0.637739949689668,0.845473752290992,0.490266182653073,0.999210101976868,129.84595,117.47044,174.702783333333,179.9632,19.04525,13.1799568775319,28.9544525476873,31.5642248536395,120.323325,91.5619,136.1843,101.44005,139.368575,133.2561,211.706275,200.147625
"ZNF420",0.627694262310318,0.822657640215175,0.956449131507429,0.451757587186191,0.991695858969588,0.80688623793598,57.84375,115.88762,98.3028,124.81784,14.54915,32.4825805867607,15.0249641001679,19.4559656278491,50.569175,72.5191,70.90145,92.99195,65.118325,125.661,109.3108,135.09485
"ZNF763",0.995603521342784,0.509054972574862,0.15441420740402,0.991880841778997,0.875699784750445,0.301752525180242,47.84885,41.00564,88.8978,55.6522,15.46585,4.28333635132708,10.9724011129136,14.8030125150555,40.115925,34.4592,67.68565,34.581625,55.581775,47.1878,111.7982,42.983025
"ZNF679",0.0425091531403287,0.0153244507505885,0.943274838889311,0.0230977982159004,0.999757297416782,0.942077314699855,3.784,0.4635,0,0.3983,3.432,0.4635,0,0.296873566803558,2.068,0,0,0,5.5,0,0,0
"ZNF682",0.537669308825714,0.8142536511369,0.899126865285868,0.8429094954118,0.79725643024062,0.998497832653352,70.03565,32.7479,46.4581833333333,49.15851,4.91775,9.34824571146908,11.5228179252998,12.7365270250694,67.576775,19.7487,32.425125,15.8437,72.494525,52.3446,53.209725,78.0593
"ZNF772",0.815905429573955,0.966640096522029,0.93319018270604,0.803570607186059,0.0733621751586264,0.194409031611035,123.1623,37.3799,79.2381833333333,204.7724,59.1003,7.60514874561964,15.9181400523515,51.9721375653425,93.61215,22.4023,51.3865,109.051725,152.71245,47.9826,105.8685,190.8401
"ZNF257",0.999984159698411,0.987800698143684,0.961288537780846,0.903713078783419,0.743489906998394,0.956789298088041,16.5437,7.79006,96.0284166666667,174.29883,2.1117,2.90682299075812,41.4622990856627,135.677649618903,15.48785,4.0395,14.217025,14.527775,17.59955,7.6336,138.253425,59.2946
"ZNF785",0.998907050573097,0.641042325422762,0.303362159553538,0.595823318149454,0.220470475068166,0.999998418777028,232.2033,219.4712,335.125566666667,336.01175,65.4947,53.0577776208917,30.5371145387016,36.6363147076481,199.45595,114.6282,310.0018,306.95565,264.95065,305.2648,372.3168,419.95055
"ZNF98",0.999999997054415,0.999937624219521,0.999863564056381,0.912386513709227,0.792638317549935,0.807104248241272,0.58195,0.85284,7.89901666666667,83.11855,0.58195,0.365759386209021,5.10831198436539,74.6549312475386,0.290975,0,2.000225,3.19975,0.872925,1.3784,5.07955,21.053775
"ZNF786",0.335417707781692,0.976397871020494,0.0382506442909517,0.88285160355822,0.396906810339514,0.329799068577586,249.8807,142.69214,274.524083333333,207.91521,76.7022,20.7339701062435,39.9490120013367,19.9194973522507,211.5296,99.857,215.936375,176.007725,288.2318,179.3893,273.6225,245.9403
"ZNF517",0.804414521058695,0.357958382309958,0.0112850768405447,0.832371809529166,0.0803452758992802,0.515671310666296,178.6005,122.36456,281.285733333333,227.43017,3.6621,10.8767642920861,36.3696355498619,26.5951527658542,176.76945,127.2641,250.6563,154.5649,180.43155,133.0425,284.5458,292.513575
"ZNF675",0.929983047802159,0.833059828592218,0.989836855541524,0.643343084064534,0.873339605574814,0.970094616079108,87.85015,169.29946,199.128216666667,236.12021,51.53735,31.4120464221706,12.4196203806562,71.9718879494834,62.081475,116.6848,182.3692,124.546925,113.618825,174.1472,219.105975,240.221175
"ZNF860",0.904391444941122,0.942610901216404,0.997832244826991,0.999921107353281,0.682647683977051,0.76503531231126,117.30415,42.59492,57.0132166666667,123.39073,53.05835,4.30616716075909,12.5491624217028,59.580494445897,90.774975,38.2387,42.43105,24.251725,143.833325,48.7023,66.7269,128.9694
"ZNF695",0.548931325206664,0.987296936750073,0.133762318738429,0.942144723263735,0.600924168499869,0.53628749658586,45.12645,103.96366,31.0408833333333,67.93082,26.09795,26.837616477709,12.7781671256201,18.7128900075014,32.077475,50.3196,9.3964,11.8263,58.175425,158.4964,55.8593,92.78525
"ZNF665",0.786506322993518,0.876337137447724,0.991785725293537,0.875686098365188,0.982388194791287,0.999925840969667,45.46405,26.79866,30.8938833333333,31.61308,1.70245,13.3471482010428,7.72053849371561,7.78447069124449,44.612825,7.0883,16.650925,18.3969,46.315275,38.6082,47.95145,27.93175
"ZNF624",0.0774776440941357,0.216617668606538,0.825661934402343,0.809279551572262,0.0630244374746886,0.280934412775259,150.955,85.20522,100.982583333333,130.00361,20.3672,6.76174127391754,6.71515334396352,12.6456028505603,140.7714,76.2696,101.14765,114.619325,161.1386,93.8061,108.504875,154.41145
"ZNF841",0.895878743230817,0.880734063336446,0.999992123867603,0.998713051553832,0.8277341514186,0.784613196669347,380.51605,306.98656,304.8847,365.76961,238.66455,59.7701345957628,13.4909362394906,34.7740094322867,261.183775,237.7317,278.72965,297.5778,499.848325,399.7683,318.953375,402.21115
"ZNF615",0.997907370555914,0.868880797540294,0.860033356663415,0.354451934480547,0.182102902049314,0.556647569968199,152.48265,165.88924,208.598416666667,270.21114,47.23805,35.9696578420563,30.4047209189342,32.5003868501052,128.863625,130.1616,164.60285,181.642,176.101675,205.0985,224.244975,343.27345
"ZNF433",0.837059103626751,0.998504524023381,0.784438138487682,0.998513597558848,0.456369130158985,0.960212133777733,66.39425,38.2572,61.1533333333333,71.35607,38.58715,8.41884315075415,7.90948953846651,16.5079955132189,47.100675,29.1741,50.632125,42.556775,85.687825,55.3644,64.35775,89.447325
"ZNF595",0.92944019867962,0.768132098837687,0.96430631165649,0.43844620483943,0.607191021478478,0.868305154075123,55.81075,129.0656,170.482916666667,227.85709,17.40295,61.7670367824538,34.5457689067457,56.3828060018802,47.109275,30.5206,137.462825,144.9475,64.512225,161.6454,227.26145,209.43945
"ZNF460",0.315371986300367,0.760056920317096,0.678945751094558,0.993269229616887,0.0284706051504902,0.240125288134486,414.20065,199.25568,297.8869,443.90672,203.53955,23.4503080396698,41.473670243477,52.9880082823312,312.430875,178.4473,252.2258,333.56305,515.970425,231.8875,347.425175,534.02
"ZNF81",0.595734475170233,0.975395188616512,0.132165748756314,0.80727375912179,0.0225094478242581,0.900191426953551,197.26645,114.13464,223.841616666667,251.79329,61.09325,23.7855131134184,18.3891986057108,31.3571175421624,166.719825,73.1598,191.3559,185.563475,227.813075,139.1802,249.079375,264.166575
"ZNF780A",0.0774769902908664,0.837201296782339,0.100617428912057,0.515406757287192,0.230512203165362,0.863656801201224,314.0418,204.41308,279.553283333333,259.24345,2.5318,12.3240585182966,25.0389374872739,17.2439096175191,312.7759,192.1005,225.541575,214.562825,315.3077,219.5829,312.426825,283.775425
"ZNF461",0.102315969678173,0.523997812262828,0.450755943298322,0.751752976882461,0.128427866113654,0.899796448069048,129.97465,43.7857,82.3484833333333,97.35768,35.99365,10.9885206628554,16.2433739542296,15.2142157265777,111.977825,33.2136,59.811725,63.044,147.971475,40.4321,115.015925,120.4417
"ZNF181",0.999512557352702,0.999841910287923,0.999953554235696,0.893028388380028,0.838284143395628,0.783021022534127,169.75175,196.98282,187.99345,332.54642,33.34575,19.1157817372819,25.9388203594117,135.348835960941,153.078875,167.9389,131.597275,157.8742,186.424625,207.8097,241.664125,286.03415
"ZNF44",0.803892360499243,0.961291493968506,0.260476159966863,0.96014657447372,0.197831500816467,0.999988006824072,213.76875,143.6306,250.642016666667,249.11592,18.58255,17.0971265803058,22.6986111849076,39.7363139998382,204.477475,115.3233,216.1672,171.205025,223.060025,166.8484,268.21715,297.5205
"ZNF790",0.65487972870401,0.997204099998948,0.271027780798477,0.995676510797616,0.480750438219877,0.913152053289166,106.06205,59.32494,113.762016666667,97.5987,54.31975,11.6728334234923,18.5976259507034,16.5447734762707,78.902175,47.4373,88.331175,62.109,133.221925,81.5533,133.21005,139.72115
"ZNF677",0.34263580532556,0.718649169255943,0.780388628543048,0.986927868967339,0.17266927156141,0.650371723323613,53.6359,9.15486,26.9050333333333,45.66266,43.161,2.09013203257593,8.82784755277928,11.5778433726589,32.0554,6.5431,10.672725,10.1837,75.2164,11.6697,36.392625,69.2145
"ZNF823",0.999943641814159,0.896343139983082,0.820929814405636,0.958673726857681,0.923718658907344,0.983742313815584,156.9866,162.04416,221.70585,200.70511,11.968,15.0275865275366,46.6885403176322,44.0204705014243,151.0026,131.634,173.839525,124.624175,162.9706,172.6535,235.090425,211.117575
"ZNF311",0.99998278657331,0.758303786025691,0.525849426225943,0.819973620440193,0.58269977512238,0.993947645624435,5.3821,5.0752,13.6250333333333,12.27569,1.6577,1.09142562137784,6.05015511650551,3.09004957167896,4.55325,3.0982,4.73265,5.09085,6.21095,6.9525,12.241825,16.53115
"ZNF347",0.0162553164922418,0.114493590183863,0.506252599151996,0.059695869463113,0.594998851056077,0.988693102950119,293.8205,85.17348,148.9265,136.76641,83.1594,29.0363155696517,33.0422181492304,21.5705392473029,252.2408,37.0774,82.293675,79.407125,335.4002,78.5669,208.15645,190.602275
"ZNF273",0.848948563271487,0.975936758949902,0.364332153117915,0.983123329231039,0.886363867353747,0.637745785699078,166.03115,114.29496,191.637733333333,144.56055,19.95585,11.7509700613439,48.6791090283205,20.0223250925907,156.053225,101.5396,101.4913,111.8117,176.009075,115.5943,293.09535,150.093925
"ZNF84",0.840685416994256,0.388518331581986,0.723583510975662,0.067559292603727,0.0923878649486615,0.502770629506844,304.47615,424.48094,534.535633333333,661.61725,41.89255,29.7762278460788,73.7997813273033,65.4869443256597,283.529875,386.4452,397.553425,595.542675,325.422425,453.108,670.610775,750.016975
"ZNF667",0.994766991097132,0.957309220710485,0.742998551438799,0.425162768035883,0.0799811250617015,0.434547036932456,16.77935,10.8892,28.6734,51.69402,2.58005,5.4011922975395,11.1225819903774,11.3582235922583,15.489325,4.0515,11.9529,15.8669,18.069375,9.8146,33.779225,82.219975
"ZNF649",0.776851190976022,0.263042934195625,0.611136890106721,0.379629797923875,0.821390814141997,0.950176779723067,82.1819,154.1197,221.753966666667,196.97258,22.3588,30.542423777117,30.153118928503,34.5815435374832,71.0025,115.5943,201.29695,141.347725,93.3613,201.3823,256.31435,261.3672
"ZNF248",0.992969619528183,0.747181781951769,0.336570353478741,0.723876036884154,0.263886708570823,0.999996950974,275.17625,246.55168,379.818616666667,378.49507,92.14215,20.1344349157705,66.2315580594901,40.9519651043893,229.105175,219.5829,250.625225,284.12155,321.247325,275.7388,497.21045,432.18105
