"gene","Mucinous-Mixed","Papillary-Mixed","Papillary-Mucinous","Poorly_Cohesive-Mixed","Poorly_Cohesive-Mucinous","Poorly_Cohesive-Papillary","Tubular-Mixed","Tubular-Mucinous","Tubular-Papillary","Tubular-Poorly_Cohesive","mean-Mixed","mean-Mucinous","mean-Papillary","mean-Poorly_Cohesive","mean-Tubular","SEM-Mixed","SEM-Mucinous","SEM-Papillary","SEM-Poorly_Cohesive","SEM-Tubular","Q1-Mixed","Q1-Mucinous","Q1-Papillary","Q1-Poorly_Cohesive","Q1-Tubular","Q3-Mixed","Q3-Mucinous","Q3-Papillary","Q3-Poorly_Cohesive","Q3-Tubular"
"ZNF680",0.978251683411506,0.855284176829697,0.986547333196772,0.984967027242892,0.999781692808645,0.914461868368992,0.971136587611446,0.999997568832807,0.945240877237987,0.999746751170625,150.2992,254.1334,322.063,233.11545,247.548075,NA,4.5822,134.30691205731,38.6281208095756,57.461166852697,150.2992,251.8423,193.2085,191.808725,157.2429,150.2992,256.4245,419.29495,203.703625,264.051675
"ZNF483",0.994873438041713,0.999986916200507,0.993523881939908,0.446690294953765,0.0755031281897871,0.0878370065531776,0.995890454856084,0.999964584334404,0.992539460286147,0.00625176677623307,41.1827,23.40575,37.4919666666667,111.76695,26.6491125,NA,20.26395,15.6599116536815,19.2689757532283,11.9453942831751,41.1827,13.273775,22.29445,78.0895,10.326475,41.1827,33.537725,48.362,151.54365,25.199525
"ZNF417",0.878990855788972,0.844606876930201,0.999999794935525,0.990271022967865,0.926428965960855,0.867355768206344,0.229730394234959,0.570406644553094,0.448492993038135,0.0264744675346458,366.7723,290.60635,288.7903,334.09675,211.043625,NA,99.85235,20.1948498425547,23.2721115926732,22.2707478870005,366.7723,240.680175,268.62395,313.915,183.277075,366.7723,340.532525,299.8023,365.93285,242.082075
"ZNF791",0.971358350306349,0.999907803747617,0.854688091962328,0.947804802399202,0.999999181749026,0.677903053133481,0.997480331498404,0.652799071991402,0.998783393949106,0.280680481956429,429.7782,555.1736,403.004,560.969733333333,372.859375,NA,304.2759,52.6976407068033,72.2336326256436,34.0302956976508,429.7782,403.03565,366.7239,456.604375,302.960175,429.7782,707.31155,454.24385,630.657775,426.922675
"ZNF519",0.851666784614449,0.882626123055239,0.999789493664981,0.29475489816731,0.751490211272199,0.516513893231139,0.875098363573976,0.998468195439796,0.999975291677763,0.223035412343351,30.271,49.5016,47.0639666666667,64.8964833333333,46.0087875,NA,12.4374,10.3210389616442,4.97859581263745,5.99361283449299,30.271,43.2829,40.6165,53.95765,32.575325,30.271,55.7203,57.26735,73.957575,48.014
"ZNF25",0.988138361749956,0.99791114655483,0.998906200262741,0.260956489793717,0.021734380581791,0.0144191571480102,0.97574735751858,0.999999445412714,0.994422196610177,0.000615402611489069,293.9106,234.7491,258.4835,524.98745,231.6940875,NA,91.1225,58.822593355303,51.3280763201632,25.3345631970538,293.9106,189.18785,200.2267,422.754725,174.823175,293.9106,280.31035,294.66045,617.4288,272.687225
"ZNF77",0.671244814996774,0.0473057645520856,0.25284415118242,0.99999421752818,0.348516935519324,0.00130751275317031,0.926264049220984,0.849816099012318,0.00771081171126553,0.6159797695307,50.6864,81.63985,118.511933333333,52.0892833333333,66.694325,NA,2.74075,17.6095148394586,3.67084458568839,7.37372444583638,50.6864,80.269475,108.99235,45.936625,48.61955,50.6864,83.010225,136.10155,56.1163,83.8225
"ZNF169",0.986426328589794,0.999870737620852,0.908087757125673,0.999726937352417,0.857706191564295,0.999999738675144,0.999958251725073,0.969890931844979,0.991866005165486,0.975281111436808,106.3006,76.35965,114.8374,115.942383333333,100.397675,NA,8.46975,13.6817100513788,27.7706559349663,14.5744667025289,106.3006,72.124775,101.71275,72.7407,67.001175,106.3006,80.594525,124.7463,117.0428,123.171925
"ZNF613",0.190780817070569,0.0177890338808938,0.592776177830609,0.00300280521998519,0.135204441773178,0.842093883518396,0.00192413272646552,0.0824055515022512,0.695788149291909,0.998216758419852,210.4893,139.07385,105.304833333333,87.2027666666667,83.242325,NA,46.61425,17.950873269875,8.74490344736737,3.93358754454823,210.4893,115.766725,88.8521,71.086325,76.5048,210.4893,162.380975,119.7486,102.715375,89.691275
"ZNF404",0.649828222348148,0.518893916126869,0.999757664175334,0.865516467612198,0.93037413670943,0.785301772323247,0.101831827573243,0.588090046532724,0.581436823173057,0.029902496599251,64.7659,36.2596,33.5446333333333,47.1182166666667,16.4629,NA,4.8413,5.45456234123733,10.1450990277216,4.15424995159862,64.7659,33.83895,28.21345,24.91295,10.703875,64.7659,38.68025,37.20925,66.05535,16.56835
"ZNF135",0.910848858296353,0.907427847708038,0.223248006210971,0.193593197651243,0.414349928685517,0.00142850732708688,0.91656089405848,0.160352254462915,0.999827329279708,0.000127541628123562,65.8219,105.00065,28.451,160.070033333333,32.5755875,NA,88.39385,11.8259474192698,10.801055265657,4.89033824675311,65.8219,60.803725,18.0324,162.851325,26.7457,65.8219,149.197575,38.50585,172.73925,39.60305
"ZNF620",0.999998007748042,0.979809074963397,0.935126168538138,0.996297269671831,0.994688811358425,0.611545551428323,0.999782241995923,0.997709272180024,0.958788050386409,0.831925971783152,67.2298,68.7211,52.4918,76.0204333333333,63.037475,NA,23.389,9.12284065537337,8.13648576346761,8.86210649478501,67.2298,57.0266,43.42295,67.271125,51.37495,67.2298,80.4156,57.8845,83.48695,73.89475
"ZNF619",0.999652353379823,0.999993395971769,0.999795857320601,0.999968930140439,0.999870555216046,0.999999030739976,0.973299345296163,0.803537646434459,0.824502259784762,0.646246949970231,118.6202,126.89605,121.503233333333,122.595483333333,96.40825,NA,53.28745,10.9296986584464,6.81151049862983,13.7729113832318,118.6202,100.252325,113.1497,112.025,63.63865,118.6202,153.539775,131.7839,122.987025,121.534075
"ZNF354C",0.906531089709525,0.296027180417773,0.624383318796475,0.964945876857817,0.252252996413328,0.00475333027759262,0.400698645287419,0.803011403625887,0.967842953948487,0.00167084541527662,70.7497,46.4248,16.5101,86.8167833333333,26.3389375,NA,38.3458,4.02823834614256,8.33566362954651,7.13774796064,70.7497,27.2519,12.8242,77.89285,16.7959,70.7497,65.5977,19.7604,99.60725,29.7554
"ZNF114",0.995447591316087,0.972425981265443,0.998814923728582,0.999277708660094,0.999010663496054,0.967715349516681,0.991394880674814,0.999999991300348,0.996821975436,0.99400973686542,5.2798,13.4157,17.7038666666667,9.75276666666667,13.60705,NA,11.1715,10.1135522849843,2.6259284909871,8.13242526971506,5.2798,7.82995,8.60665,5.377175,1.565825,5.2798,19.00145,26.07915,12.358075,10.479225
"ZNF454",0.999974089975365,0.909715944895861,0.744565787576742,0.0631158120113574,0.0136595235630962,0.000235850526515757,0.992020325386754,0.944990975413074,0.933239039363756,5.35088838701236e-05,17.2474,18.5349,6.94246666666667,50.75365,12.4553125,NA,10.4559,2.51986553499278,5.80089114905345,2.60157913503905,17.2474,13.30695,4.57025,43.83375,7.250625,17.2474,23.76285,8.8646,60.556675,15.7666
"ZNF543",0.0240522220830258,0.00356405336382781,0.859526020347468,0.0634141346835461,0.697120509347342,0.0902726865035816,0.00440214776641601,0.990182020476953,0.929296939308501,0.11479454744661,402.3231,177.14295,129.739066666667,233.171283333333,158.0765625,NA,67.62765,42.2931972765256,12.798896316699,17.531008363152,402.3231,143.329125,87.4467,210.48415,126.96625,402.3231,210.956775,151.1148,241.42935,176.4347
"ZNF354B",0.852755784409308,0.385609920414427,0.852704158158439,0.524366657052084,0.971293856661644,0.975647535510461,0.953817528979536,0.971638041120876,0.288831385840331,0.402696407416267,84.1253,122.9706,151.927566666667,138.81675,107.6791375,NA,36.3651,12.4605052126487,7.43518783213758,13.3312220551437,84.1253,104.78805,140.45575,129.781325,87.9395,84.1253,141.15315,161.8761,148.17725,120.76465
"ZNF223",0.802253771284782,0.987930358625079,0.903061644927739,0.645267643494715,0.999746087581269,0.677671618833847,0.730606301629881,0.99999855432314,0.794938724493023,0.996768103780421,138.6484,77.23775,113.378433333333,70.6267833333333,78.988475,NA,47.16595,52.7211002488989,5.27663817586012,12.6900870711263,138.6484,53.654775,62.35,60.2514,52.9841,138.6484,100.820725,150.36915,80.502625,111.35645
"ZNF713",0.985735352116128,0.999965269472576,0.981666142490009,0.999920680474308,0.880321543707522,0.995106372320249,0.993816301300941,0.999189445992554,0.990815848270137,0.824482760174224,85.4277,62.09575,80.7093666666667,90.85825,69.24365,NA,31.12625,31.4819862461235,7.70745757608608,14.512572112347,85.4277,46.532625,52.1108,81.7214,47.476675,85.4277,77.658875,106.40725,101.9419,78.695375
"ZNF552",0.47703549924323,0.147459829135963,0.89548284496239,0.163547303688485,0.955964913580195,0.996144168031266,0.244063958638467,0.997654458812672,0.914990527694185,0.975810142108192,365.3643,204.1167,140.089333333333,159.918933333333,184.6189375,NA,32.2136,7.30574091071155,18.766617245749,37.7460723328644,365.3643,188.0099,134.34755,127.988575,108.499375,365.3643,220.2235,146.8723,180.670125,242.733475
"ZNF154",0.999990712393462,0.99909589576565,0.993110354531753,0.389888346858112,0.194118056592857,0.0399818573728213,0.99931769681883,0.992309247205232,0.999996516037019,0.0068530935491653,74.2696,81.2984,53.2872333333333,220.966816666667,56.32685,NA,40.9034,15.1325978269136,49.0269143297326,9.60819678739758,74.2696,60.8467,39.5348,141.98955,40.91435,74.2696,101.7501,65.6315,260.553425,64.01895
"ZNF571",0.614100655527728,0.896359125524393,0.925137803801829,0.823201742850519,0.939656817099167,0.999800594799559,0.767136145852374,0.962488796497931,0.997549892037978,0.999746233807975,147.1313,72.38085,103.5485,98.5195,94.43775,NA,3.02305,16.5872251164362,12.0088092571801,19.3677517254198,147.1313,70.869325,95.1464,82.390475,66.396775,147.1313,73.892375,120.13525,118.204325,96.6265
"ZNF443",0.938657305593964,0.994783235919862,0.98287100363815,0.991318727826376,0.451255309861768,0.693007921912199,0.994544634602327,0.963823332591587,0.999998802245031,0.49136380197716,78.1415,125.87,101.040466666667,53.6526666666667,99.4228375,NA,71.5612,40.0793145207655,6.87389391052198,18.0911146286447,78.1415,90.0894,61.11425,41.58605,59.13745,78.1415,161.6506,124.0345,63.702025,126.939675
"ZNF792",0.36114048103688,0.999878640747909,0.181613792816525,0.999787535012298,0.0519494414362627,0.98593477884629,0.995449441517007,0.0259503177820642,0.915270599912584,0.994533645652523,248.1521,734.13915,283.924166666667,209.62135,165.4448125,NA,526.77825,38.5069817516397,25.5661023226818,36.4550289639629,248.1521,470.750025,255.10255,159.218725,101.6033,248.1521,997.528275,320.45005,256.130375,182.2256
"ZFP82",0.895427802193925,0.525403666608598,0.922348652067687,0.905125382652554,0.99964823562481,0.710215116917998,0.817443534316625,0.999997281435035,0.837471921138298,0.995274200071318,213.6572,107.3295,35.0450666666667,122.700616666667,102.9388625,NA,77.2577,12.0415309948989,18.6091240005258,46.0699012946939,213.6572,68.70065,28.93975,96.7888,37.19455,213.6572,145.95835,47.0862,160.85315,102.541575
"ZNF707",0.992523074363819,0.994462513190763,0.9999926500035,0.958191934117486,0.998852852641686,0.994235591057074,0.999352366465641,0.868647094156329,0.841320159603297,0.408960279869977,240.0563,193.5605,199.5431,174.4718,261.49665,NA,8.6413,67.1458635049844,15.2703775176865,39.1946087736475,240.0563,189.23985,139.72695,156.470275,185.01425,240.0563,197.88115,255.86985,181.08075,325.7542
"ZNF746",0.67993350391223,0.9990120241642,0.270925875799036,0.999999986042126,0.325870628723044,0.9918483157285,0.999896831971706,0.216230484756013,0.999546538738248,0.997774760401318,606.1246,438.0379,636.157066666667,604.41815,621.7077375,NA,136.0196,12.7213088506822,23.9779498090051,43.3729130436017,606.1246,370.0281,623.95355,561.491775,547.518375,606.1246,506.0477,645.37,646.955875,692.33575
"ZNF678",0.954931471584022,0.977551340332416,0.999522124174345,0.76316866908079,0.984024981669644,0.903651977720441,0.739582575288861,0.978188281806235,0.87601944344718,0.999999169968016,104.1887,80.87635,86.1178,69.2306833333333,68.6015375,NA,22.97685,14.217495143074,14.3721133094016,7.13488404906128,104.1887,69.387925,77.46175,42.869875,60.72435,104.1887,92.364775,100.2135,79.4607,80.75925
"HKR1",0.859040393605606,0.242013204383005,0.619049590736654,0.689208879562763,0.998873189243559,0.550638929134054,0.467213676377744,0.941412186700227,0.825982274976403,0.952882902282198,691.6579,510.5207,313.977633333333,478.568,421.4978375,NA,21.3464,25.2381651569162,52.4022192557275,67.1936665674036,691.6579,499.8475,289.81945,386.2269,262.5071,691.6579,521.1939,332.3821,561.280025,580.77315
"ZNF101",0.959273089859864,0.375772089810588,0.603848893651749,0.844514000757177,0.997034767257655,0.580852205403785,0.626254115065425,0.907153947379366,0.868856998681398,0.939666044095024,322.4217,248.8126,130.1561,224.523866666667,188.1436875,NA,115.958,19.3038381013552,50.6923524736797,15.43876650235,322.4217,190.8336,116.72865,173.469175,154.656675,322.4217,306.7916,148.8805,200.056575,227.7304
"ZNF716",0.342716155131904,0.999790116668803,0.174668558274029,0.999999960720621,0.0741541233862238,0.999076762853558,0.995677866323212,0.142354217422337,0.998364028400534,0.95738620825745,0,66.789,5.5311,0.602616666666667,10.9918,NA,66.789,2.71672330636253,0.391746244752618,7.27736260890088,0,33.3945,3.67605,0,0,0,100.1835,8.1775,1.09275,9.26315
"ZNF708",0.432053221110534,0.999999996388905,0.185288859868946,0.999609545670221,0.17672827288063,0.998371123579822,0.999999482638065,0.0891258953599384,0.999990715862285,0.988867760783939,250.616,707.69895,253.288133333333,296.2051,242.1224875,NA,552.85155,35.5351425374156,20.4731912975156,28.628525487056,250.616,431.273175,217.83995,265.96415,209.3081,250.616,984.124725,273.16385,313.70065,272.3049
"ZNF721",0.989154003748983,0.180557276719047,0.181465123912359,0.796802949820952,0.934865206821137,0.250654833930057,0.829061186872438,0.957444783785799,0.174343591819384,0.999793970711316,312.4111,387.4466,668.9312,469.946883333333,457.99735,NA,34.1512,63.679583994977,55.3361301025133,49.7397719685845,312.4111,370.371,605.5756,373.76115,358.333525,312.4111,404.5222,706.1649,519.120675,594.331475
"ZNF662",0.692590299495846,0.999360231630611,0.296902459658294,0.620433121130925,0.999994499045248,0.131525005352985,0.999998695457192,0.276114275203909,0.997772368533681,0.0646428785879598,57.7262,191.0148,36.0444,186.377733333333,53.5240875,NA,174.8568,16.0245825196789,23.6756835753714,21.0762430631152,57.7262,103.5864,20.02215,146.10615,18.03595,57.7262,278.4432,44.2923,227.22985,57.185925
"ZNF320",0.0082127679659969,0.0204918382923551,0.890025312785692,0.00543419742273821,0.9919634039615,0.959696635637609,0.0134471713311128,0.763686853578432,0.999862637316296,0.81870940937157,1243.2242,313.4699,469.346166666667,379.946266666667,488.8081625,NA,36.9888,101.04597471373,42.364377258869,86.0271092760568,1243.2242,294.9755,370.27125,308.1447,374.84585,1243.2242,331.9643,536.08355,439.207425,660.121125
"ZNF530",0.536449398565107,0.915083688267657,0.828670941680104,0.89032186773506,0.77421901483384,0.999999973314277,0.998455739634524,0.288448021382877,0.85800830071125,0.719183378002905,24.2872,79.72285,52.1155,52.4814333333333,32.9,NA,50.54875,13.4498175297412,7.42050669620643,9.07535858716967,24.2872,54.448475,41.84225,46.46975,9.580825,24.2872,104.997225,64.77,61.16415,59.037675
"ZFP1",0.995926433923329,0.995334075122352,0.999999995808554,0.966052239529809,0.643739645774657,0.525978752318131,0.991543115265539,0.999999857484237,0.99999873600967,0.254719182648669,270.3273,227.5011,228.4985,337.071583333333,225.4151,NA,3.64790000000001,31.3747557474158,26.509593179821,44.9466963666328,270.3273,225.67715,197.1696,285.932275,158.472675,270.3273,229.32505,245.63145,375.291625,237.7662
"KRBA2",0.421473972093445,0.165899149993232,0.960809185587202,0.779432587770289,0.00610880626561949,0.000354953704065242,0.534835003684897,0.965765517625495,0.49295405636107,0.000619405595224665,94.685,46.9865,33.6586,121.8679,58.0949375,NA,6.5915,3.24285659411575,11.4721738128976,7.45690640870542,94.685,43.69075,30.4169,101.365425,39.77855,94.685,50.28225,35.35445,132.5519,70.5001
"ZNF93",0.95894806620315,0.999697598717656,0.960008401442815,0.760533161156884,0.125215828904335,0.265412182039636,0.997934331839222,0.60583078728168,0.928643319042278,0.424574151371573,152.4111,207.6412,166.781466666667,66.9906333333333,130.890975,NA,101.7166,52.5257737159366,12.9864535203077,21.0029132779645,152.4111,156.7829,115.9968,53.6286,97.281925,152.4111,258.4995,203.7887,67.998975,147.0357
"ZFP90",0.339048125256464,0.541438264878301,0.968056055914832,0.999812536445113,0.102370421459884,0.19885646220032,0.164891306192348,0.999283554568038,0.794867531790763,0.00392644375575835,671.2425,409.19135,472.430633333333,651.591833333333,389.0032625,NA,51.76015,47.4622106692027,28.0848755326619,49.9529359671179,671.2425,383.311275,425.11155,600.052775,260.7125,671.2425,435.071425,499.2799,712.205125,492.210525
"ZNF479",0.999823759171622,0.716946062266689,0.64964836524335,1,0.999124898694289,0.286005581758514,0.990980206859381,0.996564701717423,0.60476859643501,0.901628008389219,0,0.1835,1.34363333333333,0,0.4358,NA,0.1835,1.11386298130026,0,0.305935329884321,0,0.09175,0.2383,0,0,0,0.27525,2.01545,0,0.289675
"ZNF445",0.99913789529641,0.974728820399798,0.992862449445729,0.767347598968589,0.352448973533863,0.0926847839687066,0.930415368020316,0.957811206878918,0.999312678703775,0.0108365922454511,730.0246,678.94445,613.262066666667,947.192433333333,586.6064125,NA,253.89955,104.103530848371,54.0403498751915,53.6167555780488,730.0246,551.994675,554.6896,860.233175,480.0158,730.0246,805.894225,717.0809,1046.517,722.205325
"ZNF74",0.999980294360304,0.999701815945722,0.999964066756987,0.973821493184377,0.964799830358549,0.97209899196408,0.98632366849472,0.983609346715464,0.989521736590552,0.999504414490989,299.1904,312.4462,323.932866666667,373.34715,360.188275,NA,127.859,41.0968380658145,20.7256722797396,50.7698619583359,299.1904,248.5167,285.25955,344.464725,247.41395,299.1904,376.3757,355.31085,411.731825,411.896675
"ZNF829",0.978134418529283,0.961258588447389,0.520271582474948,0.446089162155022,0.612947095536595,0.0147853709073085,0.999668354452367,0.787596607456796,0.916030948444675,0.0119910538771716,16.1915,23.32535,8.3007,35.4362333333333,14.1099,NA,17.04165,2.04998199748193,2.03978602630548,3.91784788363276,16.1915,14.804525,6.35355,35.92075,5.004175,16.1915,31.846175,9.8295,37.5972,21.5889
"ZNF267",0.193071718001369,0.510905306963817,0.820615917256013,0.0800710934834661,0.998696506709824,0.469453825082152,0.325560962354875,0.874340942639747,0.99704967856387,0.41264964701985,786.6948,429.6444,552.1019,401.926783333333,523.756625,NA,44.3233,118.070491611339,49.672003049078,36.8117992566036,786.6948,407.48275,441.97695,321.60675,470.129075,786.6948,451.80605,644.04055,440.649575,581.92535
"ZNF566",0.847515162356954,0.999999823046072,0.685645334183823,0.99991644090636,0.467760696626581,0.998990448639026,0.927754774604732,0.986697167151112,0.752440010997214,0.391925902346961,303.4143,204.6897,300.754833333333,315.040583333333,235.921975,NA,26.503,33.6797642253393,36.6806063976449,29.047276948689,303.4143,191.4382,269.1525,246.231475,172.600675,303.4143,217.9412,326.64135,371.45035,280.634825
"ZNF224",0.513577940559725,0.921561659176508,0.789864809209039,0.318142085374126,0.999485108891812,0.461752491284822,0.422702119055864,0.999956349017004,0.644567604557785,0.987165131584444,364.3119,189.67735,280.8452,174.2725,197.687675,NA,26.45475,111.37315697893,26.9173165358907,18.942783336667,364.3119,176.449975,169.8139,138.1966,147.103825,364.3119,202.904725,343.9122,216.95145,243.171975
"ZNF529",0.993393663501629,0.925698413084907,0.98942004256275,0.973024705318315,0.999750829151283,0.994268894788437,0.821966141586925,0.929372878886599,0.998115419226636,0.896422606255453,525.8712,438.97225,365.609866666667,413.94545,330.9114375,NA,65.61495,25.170581148127,64.3412072959404,74.5957801457197,525.8712,406.164775,346.18055,347.697225,238.2823,525.8712,471.779725,389.18255,456.2262,331.51295
"ZNF284",0.989738706482247,0.999243047658944,0.886419557597265,0.999999928092638,0.948043566157626,0.99647357172162,0.988411204428164,0.999991770015698,0.779830703491719,0.859427044851324,46.4379,32.74665,53.0136666666667,47.0403,34.1898875,NA,19.73045,23.5647592111846,6.69317492216263,7.7469518541958,46.4379,22.881425,29.46245,35.4092,19.04695,46.4379,42.611875,65.48105,56.595825,46.017675
"ZNF749",0.85694504783029,0.481806129563468,0.931766081627759,0.407787573302632,0.891280743549535,0.999999712307691,0.594122282502118,0.990958906775932,0.982220570929839,0.950332789975395,163.3228,124.8424,102.106,101.373733333333,113.623925,NA,35.5246,4.35996253768309,10.7016519219438,12.760680615997,163.3228,107.0801,98.77835,85.688125,93.101475,163.3228,142.6047,106.2095,109.84775,128.1527
"ZNF17",0.438456414720273,0.739821829886589,0.927877880179475,0.992212568450324,0.290727682574357,0.672450078874969,0.152988637786934,0.973451379346725,0.42478588051612,0.00918582121224765,191.1299,130.57135,151.161533333333,178.0067,117.197325,NA,40.80475,21.4889339462845,8.26823043558898,8.34589848162707,191.1299,110.168975,129.94425,166.47455,104.8056,191.1299,150.973725,164.7199,194.226725,118.562225
"ZNF555",0.991525965393893,0.768560705933217,0.896321155527112,0.953445151502424,0.998731688522336,0.914069710423753,0.999940899061889,0.984685303628552,0.409331616582958,0.774764678554856,60.8941,71.2772,86.9867333333333,75.5083833333333,63.4267375,NA,3.9522,13.1234888611138,6.10944920678434,7.82336772055674,60.8941,69.3011,75.0702,67.933725,53.355075,60.8941,73.2533,97.70595,88.06875,74.080525
"ZNF75D",0.833046056444875,0.999808571167096,0.516336942602197,0.933262285949087,0.982584114917697,0.602296088326174,0.998757344254149,0.721664691657355,0.953207920892153,0.837051665862365,474.7272,255.1167,507.757366666667,329.949483333333,425.988575,NA,40.7989,123.423226767443,14.7753702184732,78.4447365369604,474.7272,234.71725,403.68865,307.409,274.37215,474.7272,275.51615,617.2569,349.34105,592.8481
"ZNF197",0.99996982963032,0.996933425490879,0.978223655834354,0.965851922282624,0.955455649462666,0.561888272350351,0.997031055119048,0.971497229501741,0.999998256093817,0.341731799507783,350.2288,362.13615,314.0468,414.712616666667,317.2702125,NA,81.16665,70.6101018077678,27.1999188959381,34.0943826773794,350.2288,321.552825,269.8973,366.33655,278.0333,350.2288,402.719475,383.84425,471.693675,357.831075
"ZNF732",0.205500099815567,0.99977038595886,0.0793299406270767,0.873979954313191,0.245240765353813,0.771416928920402,0.997851491948333,0.0473291438416629,0.999710498892884,0.699991234139107,1.408,19.1249,2.68176666666667,7.90395,3.4735625,NA,14.6366,0.648072784835503,1.52319142214628,1.36536946608098,1.408,11.8066,2.23525,5.683975,1.304075,1.408,26.4432,3.3118,9.197425,4.070025
"ZNF546",0.999642641604418,0.998185760362651,0.999961551880717,0.614949931871132,0.234791795880989,0.105748805731745,0.999865608130236,0.999977140753337,0.998820128272748,0.0427039409234067,63.358,56.01685,52.8947666666667,111.262183333333,58.3900875,NA,19.21255,9.37657381373625,14.6894904906516,10.8126318924976,63.358,46.410575,44.5355,98.0462,36.48085,63.358,65.623125,60.753,121.199325,74.24445
"ZNF286A",0.999700694357999,0.958925107687078,0.972214809307689,0.716150324653183,0.64114892248219,0.917803824972542,0.998435422927766,0.999982046667852,0.951446412964596,0.324932816382553,221.4009,244.85305,301.7417,362.101616666667,252.316075,NA,51.82555,90.3112546044512,35.5267261567721,34.6646703185872,221.4009,218.940275,211.43045,286.905075,193.32325,221.4009,270.765825,346.9223,406.676925,275.62965
"ZKSCAN4",0.523381332042227,0.554219365547712,0.999677801602334,0.623059064994138,0.985427895209926,0.996769538636885,0.9955113431741,0.325601778715268,0.292454949990812,0.262793711112947,62.654,107.6568,103.672766666667,98.1166666666667,71.7307875,NA,15.646,18.4309920124893,9.24651782134466,7.18139623915348,62.654,99.8338,89.7068,79.373125,63.92675,62.654,115.4798,121.0716,113.505775,83.833275
"ZNF643",0.998254668451011,0.954680321181791,0.713517489237789,0.995286168729222,0.999996449346526,0.458607376775672,0.753358647854029,0.775677798056361,0.05282305964873,0.520329652715963,57.7262,51.72035,71.2456333333333,50.8800333333333,36.320225,NA,0.344249999999999,11.8417749213443,6.87014388013656,5.99146791221692,57.7262,51.548225,64.03925,42.035075,24.4371,57.7262,51.892475,82.9865,63.532975,46.7247
"ZNF642",0.978012857226969,0.614696595316464,0.124977624277795,0.625361120674971,0.0963348587826776,0.999740352106949,0.219378277896722,0.0110319684523991,0.827541492558129,0.54667201292532,125.308,141.12735,87.4636333333333,90.3521,71.2308,NA,6.02865,12.0576670393203,5.97418971264444,10.1605149286519,125.308,138.113025,76.143,90.87255,61.8077,125.308,144.141675,96.7188,97.85175,83.535775
"ZNF490",0.983303064363518,0.953180399971124,0.524331157870099,0.999914103489145,0.865347215033325,0.878026990424292,0.968178741615203,0.487130145357148,0.999499161797936,0.867888501816048,340.0211,406.84765,256.0219,324.8136,270.8911375,NA,178.84045,33.4142977517609,31.5115098115593,33.0679065827694,340.0211,317.427425,223.02345,270.105625,237.29865,340.0211,496.267875,277.0723,353.1483,295.0492
"ZNF626",0.295353067798928,0.99996525680049,0.12073392064065,0.993026769906135,0.141099567359663,0.989872051702658,0.999957137995928,0.0328543525603199,0.995885691817621,0.825327830751519,102.7807,1098.5461,152.5334,282.122366666667,54.6073,NA,1058.1511,99.1006359479763,51.3592960583227,12.1941928501995,102.7807,569.47055,53.5141,201.685725,38.356925,102.7807,1627.62165,205.5195,389.4821,56.1863
"ZNF793",0.623113298546446,0.514355616397293,0.999937372738056,0.904544290737389,0.856601852742967,0.693753923914524,0.804887461135921,0.94564407959692,0.840776857340157,0.992617087590695,500.528,66.7183,38.2618,267.482066666667,210.67875,NA,35.3,18.1177790433412,54.7944931799152,122.070039403596,500.528,49.0683,21.0617,174.722725,29.588875,500.528,84.3683,51.79215,366.598525,189.581325
"ZNF383",0.999945107155266,0.956001562539596,0.836263187416111,0.99991482396906,0.995968412466258,0.885894299704201,0.867196106231062,0.589481386304412,0.996958392751987,0.507101439870167,149.9472,156.15925,116.684366666667,143.8294,107.1807625,NA,61.45545,11.8785265846026,8.28843688270995,16.8063707187604,149.9472,125.431525,109.47825,141.51715,75.93145,149.9472,186.886975,128.46535,148.825275,118.227275
"ZNF669",0.594624663280605,0.648835663484016,0.999315143165081,0.856670668079541,0.892338241173004,0.942470314169073,0.492481769119725,0.999993856890758,0.999337708234312,0.718761243533002,60.1901,146.711,136.674066666667,111.417183333333,144.0546125,NA,18.7936,33.8635581019052,3.60433360825703,21.7932203147515,60.1901,137.3142,103.00295,109.42085,96.46585,60.1901,156.1078,156.6317,114.70215,161.428275
"ZNF559",0.995539222540851,0.703706198134425,0.261010608782559,0.94411159472398,0.55924462205667,0.863541696570901,0.99874984046419,0.999459218980762,0.118288299478024,0.312328611338207,186.202,142.62795,328.751233333333,262.736966666667,159.00715,NA,89.66565,72.0742878374189,44.7965709705305,23.5057275594238,186.202,97.795125,284.7141,165.048475,127.484225,186.202,187.460775,400.1821,341.23795,185.40825
"ZNF177",0.99986129344762,0.691086028110863,0.608343275752475,0.529089172323363,0.375838598467759,0.998415183448364,0.932033339520943,0.922957087207579,0.849130175959046,0.501497082166418,21.4713,25.3465,52.6909,56.83885,38.61955,NA,10.9838,7.62698508280522,11.5288952815596,5.73046814667004,21.4713,19.8546,45.7904,36.329125,31.655025,21.4713,30.8384,58.9546,80.9301,50.24595
"ZNF548",0.0560034069288902,0.251968137986552,0.668402513285579,0.329512974686357,0.337014272317376,0.98524562729961,0.0176482125697212,0.999685382172514,0.296937922870733,0.0393000942062648,487.8564,194.14105,291.513966666667,319.9884,182.360775,NA,157.78555,45.9031659199498,23.4103828281242,16.5212504086701,487.8564,115.248275,256.50355,289.22985,174.910375,487.8564,273.033825,334.72965,330.485225,213.01375
