"gene","p-adj-Stage IB-Stage IA","p-adj-Stage II-Stage IA","p-adj-Stage II-Stage IB","p-adj-Stage IIA-Stage IA","p-adj-Stage IIA-Stage IB","p-adj-Stage IIA-Stage II","p-adj-Stage IIB-Stage IA","p-adj-Stage IIB-Stage IB","p-adj-Stage IIB-Stage II","p-adj-Stage IIB-Stage IIA","p-adj-Stage IIIA-Stage IA","p-adj-Stage IIIA-Stage IB","p-adj-Stage IIIA-Stage II","p-adj-Stage IIIA-Stage IIA","p-adj-Stage IIIA-Stage IIB","p-adj-Stage IIIB-Stage IA","p-adj-Stage IIIB-Stage IB","p-adj-Stage IIIB-Stage II","p-adj-Stage IIIB-Stage IIA","p-adj-Stage IIIB-Stage IIB","p-adj-Stage IIIB-Stage IIIA","p-adj-Stage IIIC-Stage IA","p-adj-Stage IIIC-Stage IB","p-adj-Stage IIIC-Stage II","p-adj-Stage IIIC-Stage IIA","p-adj-Stage IIIC-Stage IIB","p-adj-Stage IIIC-Stage IIIA","p-adj-Stage IIIC-Stage IIIB","p-adj-Stage IV-Stage IA","p-adj-Stage IV-Stage IB","p-adj-Stage IV-Stage II","p-adj-Stage IV-Stage IIA","p-adj-Stage IV-Stage IIB","p-adj-Stage IV-Stage IIIA","p-adj-Stage IV-Stage IIIB","p-adj-Stage IV-Stage IIIC","mean-Stage IA","mean-Stage IB","mean-Stage II","mean-Stage IIA","mean-Stage IIB","mean-Stage IIIA","mean-Stage IIIB","mean-Stage IIIC","mean-Stage IV","SEM-Stage IA","SEM-Stage IB","SEM-Stage II","SEM-Stage IIA","SEM-Stage IIB","SEM-Stage IIIA","SEM-Stage IIIB","SEM-Stage IIIC","SEM-Stage IV","Q1-Stage IA","Q1-Stage IB","Q1-Stage II","Q1-Stage IIA","Q1-Stage IIB","Q1-Stage IIIA","Q1-Stage IIIB","Q1-Stage IIIC","Q1-Stage IV","Q3-Stage IA","Q3-Stage IB","Q3-Stage II","Q3-Stage IIA","Q3-Stage IIB","Q3-Stage IIIA","Q3-Stage IIIB","Q3-Stage IIIC","Q3-Stage IV"
"ZNF181",0.999828585460241,0.00548577752156043,0.00915006873234958,0.996666419201486,0.999999463022922,0.00793457000303721,0.999854467256631,0.999999999944459,0.0380754340592048,0.999999998942707,0.982262106736186,0.999672457511372,0.0432341519163232,0.999981323690514,0.999975971150236,0.98804866404675,0.999920226081273,0.0219859418470234,0.999998948192205,0.999997063245461,0.999999995997632,0.999960355208129,0.999999980350089,0.00306326414006086,0.999921870859247,0.999999843603353,0.996974335139451,0.998630085876109,0.999999761138888,0.999999741862258,0.0213701752066673,0.99995716397326,0.999999136240151,0.998688259555622,0.999458933134567,0.999999998665464,105.1918,182.413625,892.67165,213.317483333333,195.4882,266.6901,246.9801,162.656771428571,144.62985,20.7570577925518,31.0056298421318,641.64025,22.2580228633395,59.0822,98.5783242432297,26.693723008946,17.6638222093811,7.38775,86.79655,145.250775,571.851525,177.663325,165.9471,171.3163,223.256675,148.40615,140.935975,122.71725,227.4836,1213.491775,250.634175,225.0293,335.96735,284.902675,191.38205,148.323725
"ZNF44",0.999999860209755,0.51624006523594,0.558492625777894,0.999984458222809,0.999011024474364,0.224509058450431,0.999999991742158,0.999993835551486,0.546970258607299,0.999999976580386,0.983238760351391,0.993447419260077,0.953110349102804,0.837241738326448,0.978877918483703,0.999997398142378,0.999741844404394,0.308508354888481,0.999999999993898,0.999999998942712,0.903647435643251,0.999999999418894,0.999987702688548,0.30768328108803,0.999991124136559,0.999999999953987,0.929349033819793,0.999999351858004,0.999419712958774,0.995200849593455,0.309589463696739,0.999990024239519,0.999960879322155,0.849752510519217,0.99998370674492,0.99945080697493,226.486666666667,240.36695,394.52225,203.026833333333,214.87145,298.5205,206.358475,220.193785714286,177.4495,48.8147142524442,42.006815230081,161.83735,44.9028801432578,19.68525,50.2265337120066,19.5467963337293,22.6446630055719,0.224899999999991,180.94645,198.939175,313.603575,129.9518,205.028825,251.04435,203.214575,178.70735,177.33705,264.47925,273.878375,475.440925,287.941225,224.714075,336.45505,226.62745,252.5891,177.56195
"ZNF790",0.999762891023544,0.999993988101358,0.999999997410278,0.994828218299801,0.999998654796104,0.999991211398982,0.956404233433695,0.741279880551686,0.900182390816673,0.546824227051196,0.99998893626391,0.989822970446946,0.999023904243367,0.939755655481938,0.993857166471752,0.995761095006215,0.870380495991183,0.97565273243188,0.650447870402359,0.999798617663839,0.999961209961828,0.999954994793641,0.964880798910297,0.99744518692379,0.806398642540773,0.986334013759988,1,0.999844045383185,0.983756869518387,0.999625264679013,0.999448727819189,0.999978958360016,0.580408842268035,0.920367445353421,0.714645180351094,0.849169613481451,87.0818333333333,64.674725,70.55245,55.0263666666667,145.5474,103.076833333333,120.693225,103.311828571429,37.63985,50.7234265715009,15.9605974071762,55.31915,19.6358720293356,14.8344,22.0145760047999,25.0446850518686,24.077618356105,23.22775,38.8163,54.9028,42.892875,22.794875,138.1302,81.2418,112.406525,60.89975,26.025975,124.72305,81.524325,98.212025,76.604425,152.9646,116.4243,145.6095,119.032,49.253725
"ZNF677",0.990243689394371,0.833020613567481,0.995565136595086,0.999998315861365,0.99678416821094,0.861332826005487,0.999806169169971,0.99999921540584,0.989595751465575,0.999992591625569,0.983312624984324,0.999999988280472,0.999110995654008,0.993024409215437,0.999986488440149,0.520963413359162,0.93822420148257,0.999999836105308,0.477907863727626,0.931105402443412,0.982135144849877,0.983866342037907,1,0.991523671245299,0.992905171750163,0.99999917000021,0.999999930670625,0.877069815091437,0.999972853807406,0.999982119500473,0.979142997859503,0.9999998525088,0.999999999069379,0.999884457507815,0.889438167214154,0.999977341179758,9.5227,32.350175,55.3085,16.0309166666667,25.1186,36.0996666666667,61.237575,31.8618285714286,21.54685,2.37879071028397,21.3349239148856,49.2787,8.99135044252407,14.6437,20.9997738297609,14.4766775504243,12.9581715798641,16.30615,7.38725,8.182275,30.66915,6.64545,17.79675,15.16985,53.011075,7.3195,13.393775,11.4981,40.14115,79.94785,11.054,32.44045,48.0478,76.20365,42.7943,29.699925
"ZNF823",0.999963807745907,0.825480049075134,0.563183581861134,0.996045846945738,0.999983264812605,0.323301103170814,0.999009160527259,0.999995435053328,0.557782108161798,1,0.996107136758367,0.999953812847859,0.408751709934429,0.999999997871021,0.999999999994199,0.791836041550069,0.925686043362811,0.104996997824682,0.978277395123875,0.997689233146573,0.996973486634086,0.988438809956143,0.999802486629767,0.255046267022493,0.999999987552841,0.999999999986961,1,0.988628826135901,0.960190689372646,0.994076945007383,0.301857235364846,0.99947003412037,0.999929887499044,0.999944982118896,0.999999832005135,0.999849512005731,230.3158,200.994,360.162,178.5841,175.57145,170.719,116.99555,170.858985714286,133.691,63.7193706253705,76.8452455235738,169.7463,26.9950049286654,30.55285,48.7613086462344,18.8176397254234,14.6672529923836,13.4814,166.6267,122.8469,275.28885,131.34865,160.295025,133.7056,93.64165,150.00395,126.9503,263.8611,205.59625,445.03515,198.970325,190.847875,216.7167,124.8423,178.8732,140.4317
"ZNF311",0.894748623178201,0.999989049060158,0.994100197440441,0.999897477267119,0.966994129950175,1,0.999998407886761,0.989180105256814,0.999999999967759,0.999999999412924,0.998007430915863,0.999349248847939,0.999998029412151,0.999990158705766,0.999987087990436,0.993071895028844,0.999667636958095,0.999979916010696,0.99985979168008,0.999912159040471,0.999999999670063,0.96138248802163,0.999957035080966,0.999583426259347,0.995488701224217,0.998827385253999,0.999997664675402,0.999999854546366,0.999999526139983,0.985691043090993,0.999999999139795,0.999999989675163,1,0.999971351179393,0.999832831621373,0.998136228329449,3.91636666666667,21.01135,9.18885,9.39031666666667,8.0322,13.4183333333333,14.600225,16.6857,7.4439,2.34426568554941,9.48500700091992,0.0145499999999998,3.83128007880888,4.3078,6.94308764703748,4.79163147883457,9.84468683886075,6.7888,1.6424,6.152725,9.181575,4.6424,5.8783,6.75215,9.254775,4.23075,4.0495,5.5468,33.938875,9.196125,8.329425,10.1861,18.4326,16.15305,13.02925,10.8383
"ZNF347",0.954345886833129,0.803832966864826,0.999171578963545,0.99998294231228,0.984571442292209,0.869045974864565,0.37343774963309,0.8866577527436,0.998835842232725,0.402880761376036,0.781481407824773,0.999644088429931,0.999999996292823,0.844133592263832,0.993332866653312,0.816462211360507,0.999964432996956,0.999997471537184,0.87434934534356,0.974441496678448,0.999999948493451,0.912329508992403,1,0.998895678731433,0.9555037820358,0.85004861593893,0.99947084912927,0.999947748186979,0.997776371582114,0.999998793684676,0.996419731958424,0.999878264356108,0.86869713060543,0.997824604567782,0.999391899210162,0.999995814731679,53.0501666666667,128.915,175.2997,75.5863,231.47315,165.331033333333,153.71765,130.593757142857,109.2793,10.7111916004295,38.8188330480623,58.8287,31.7557512923985,20.81205,45.7493311170168,26.3474790617148,42.9514054187479,90.2816,43.99395,102.2919,145.88535,22.0527,221.067125,136.47115,141.835825,75.8651,64.1385,62.53165,157.8769,204.71405,123.40855,241.879175,210.50315,183.871825,124.34835,154.4201
"ZNF273",0.999986987342304,0.985463511635909,0.998330329282397,0.984087293405035,0.99905600339865,0.999999619250226,0.99985447691411,0.999999849577318,0.999955515325212,0.999997673278714,0.464211616161271,0.596855408010911,0.986441758157856,0.843254735140859,0.877001281833555,0.999999966204318,0.999577377300172,0.955255144464388,0.928361444885561,0.99866606372608,0.293223729368682,0.969255941240358,0.996941323939535,0.999999980870164,0.999999998882188,0.999983916231108,0.866455529922115,0.881312016602497,1,0.999988462982916,0.989741384600166,0.99146212695206,0.999877205183559,0.582105647072925,0.999999998716983,0.983938291075028,108.6727,129.747875,175.6587,161.32135,143.2677,241.901933333333,98.79715,166.008457142857,106.22045,13.1826968691286,24.9930819935362,27.7688,37.097324628215,42.7193,75.2820471683728,4.38734024979828,33.8578239641386,15.81755,101.22605,101.711925,161.7743,111.148825,121.90805,188.9546,96.194675,110.742,98.311675,121.81665,159.615,189.5431,160.2929,164.62735,314.72185,104.530475,200.1502,114.129225
"ZNF84",0.238363570368276,0.995031155642822,0.876334246240803,0.9387609925831,0.731908334714028,0.999999982164697,0.999999995679885,0.313008654098343,0.992719628925798,0.943605502305815,0.823254806749865,0.987420101029953,0.999651837233879,0.999726352961201,0.838309213685054,0.837636719924496,0.955549035505634,0.99990520762625,0.999949553346987,0.855897161697392,0.999999994171331,0.995984445256643,0.384738820803022,0.999999308643127,0.999498772971622,0.99445280273544,0.978195783993634,0.985082303298154,0.999985770837315,0.618116411594396,0.9999661128056,0.998862275663572,0.999926674386257,0.980650750967237,0.987221671421202,0.999998922570968,384.436266666667,744.43415,520.22905,543.542183333333,362.62675,613.362566666667,594.41585,483.882557142857,445.4248,64.6975499873407,138.709223160061,119.40395,67.7253225321392,16.25805,141.792547659557,100.750719834124,54.1823295507592,27.2251,322.0504,595.2319,460.527075,407.4543,354.497725,471.96895,582.993525,374.6963,431.81225,430.4728,865.573,579.931025,671.0092,370.755775,693.2642,691.137725,595.74145,459.03735
"ZNF667",0.997121934509805,0.956788368275754,0.99966531530508,0.999999902302999,0.99860961241954,0.962995950481492,0.999878530058153,0.999999985978497,0.999318693104707,0.999983043475827,0.871337562905728,0.996384434303341,0.999999997368061,0.859599728267905,0.995814690715846,0.307390718986595,0.669309502860128,0.988933255282385,0.208634609434388,0.774870795499338,0.990628639542298,0.998999129693513,0.999999852174981,0.996896657027369,0.999666496410714,1,0.975813665308186,0.402557804555335,0.997975472881134,0.999999999779514,0.999969961737224,0.999159698316219,0.999999819385497,0.999623615941755,0.888687545335458,0.999999094918944,11.0439333333333,29.34045,44.6813,15.411,25.15265,48.2588,70.1053,25.2614714285714,31.82745,1.81665653452832,10.3537985070295,41.1903,8.70610242251568,10.95335,35.0431738649626,19.3474726371861,9.68480514944524,22.98365,9.3556,14.116375,24.08615,5.730375,19.675975,13.72765,62.7993,8.7475,20.335625,12.4689,44.386925,65.27645,10.30045,30.629325,70.6933,88.6306,29.89835,43.319275
"ZNF649",0.997788774132071,0.986907957314711,0.999987706361551,0.99999944646416,0.963806107068446,0.929263056663163,0.999999999995271,0.999547196787734,0.995119426821239,0.999998607898783,0.628956125333956,0.925395712515405,0.997645964679609,0.317764684224666,0.779492244528464,0.902866138515747,0.998638898078675,0.999999908765073,0.637636503907844,0.961939036890236,0.998904120193543,0.99999503964086,0.999764519342746,0.995525319200705,0.998190757825804,0.999999805954984,0.613951737181192,0.921789061765615,0.999950783921646,0.999999933780585,0.99990284166048,0.998410038558177,0.999991595105927,0.93517960496247,0.997517576455433,0.999999777734363,123.004033333333,181.560675,214.5135,104.9168,128.4033,285.137033333333,232.144575,146.360285714286,164.62855,54.5663919519556,55.948759912998,163.1012,34.3691353366554,68.5802,63.9260969283889,52.9345530923387,35.5309336007535,27.05895,77.362,132.55735,132.9629,40.607875,94.1132,221.3427,201.571375,94.79325,151.099075,171.72335,262.552725,296.0641,144.02425,162.6934,320.5869,290.0494,185.7733,178.158025
"ZNF248",0.199663994124434,0.997636338141966,0.792145658469261,0.892942426248777,0.752880653594195,0.999982945049505,0.726381245943373,0.999647459940971,0.990600491321729,0.997754837137017,0.133378424367336,0.999960788887496,0.635063662002211,0.566044640074842,0.99172055661699,0.298953106763109,0.999999047200172,0.889238677046048,0.889459202634663,0.999990223510596,0.998875899299532,0.985965238678549,0.418521517715896,1,0.999636919673762,0.962329427873453,0.284142985865466,0.596797195039307,0.997709703748548,0.790290395920113,1,0.999981601249011,0.990394770945799,0.632988829631797,0.887893139440707,1,189.149766666667,447.1514,273.0938,311.600816666667,386.1272,487.304833333333,424.1291,272.240257142857,272.7124,52.7193352160076,67.7052917910533,39.1998,60.0352010105928,18.8088,93.0351961008365,91.6540019945756,30.5009601291333,7.39960000000002,138.2645,407.917675,253.4939,221.257525,376.7228,413.5788,303.68135,209.0533,269.0126,226.5303,496.424025,292.6937,307.309525,395.5316,573.31065,561.5002,313.59175,276.4122
"ZNF544",0.999971504341739,0.984396795338023,0.891748601285355,0.646994592626812,0.27543015097595,0.999822998297475,0.999999998181139,0.999892708842097,0.996262874031908,0.855660105754308,0.930591692707533,0.705254504366803,0.999999982624756,0.999977830055111,0.98020490198001,0.999999729931478,0.998700192441622,0.994324115928334,0.698925128385659,0.999999999968574,0.962242445517261,0.871349580635417,0.510735764917937,0.999999997346906,0.999591795416607,0.967923015556259,0.999999999987091,0.917239948381595,0.815031198909298,0.556280210591676,0.999768216869257,0.999999993519834,0.9159829189168,0.99995644649404,0.866390507293253,0.999742219513262,339.3631,280.817175,509.33635,589.0254,359.87175,536.568333333333,371.5747,528.223242857143,610.5415,85.4729352492355,125.129127366342,89.85995,80.9010032903136,39.34615,106.990309729828,41.9684836413985,86.8760644245826,82.9043,260.9768,90.202825,464.406375,454.768825,340.198675,433.1989,325.549125,355.7706,569.08935,408.0674,432.8966,554.266325,754.28515,379.544825,612.1542,389.274525,686.16455,651.99365
"ZNF251",0.999996622898396,0.872857639574372,0.937945286087458,0.888056939998122,0.955710274300731,0.999975666305501,0.590196253213903,0.691778282430308,0.999911853076684,0.985500704325504,0.999999999997953,0.999987992823807,0.853386898559762,0.86428871203787,0.561797368288719,0.884696776116925,0.95145561144433,0.999998606292935,0.999999995345383,0.995298002920378,0.862427564489508,0.919026257205884,0.973607315913921,0.999835630520715,0.999999985886152,0.97001074228193,0.898702897033105,0.999998632620624,0.990379092102535,0.998539874106301,0.999888357075711,0.999999897693614,0.987057963976179,0.986876001544463,0.999998111359895,0.999999999713261,399.785633333333,370.62825,236.2663,276.496883333333,177.91215,404.960866666667,265.79,287.105771428571,296.48155,94.8187991433192,77.1076091559117,108.6878,23.3409917834899,64.31815,154.475668536789,33.0631174557341,23.5877992304306,101.16015,311.55085,286.195225,181.9224,232.981025,145.753075,257.94975,244.82055,244.2214,245.901475,473.9683,424.205075,290.6102,308.6423,210.071225,519.54985,287.906,329.42575,347.061625
"ZNF607",0.999994733310758,0.999999876607022,0.999999999956809,0.999568318690108,0.999999281006535,0.999998449048683,0.0296482653086249,0.0361491150634907,0.086843546736635,0.0348397662453799,0.981704636705699,0.997280102588028,0.998355465637933,0.999557306955125,0.186914720718954,0.999656102657929,0.99999914976717,0.999998142871426,1,0.0570026391116898,0.999824269828519,0.999019217877342,0.999995262775764,0.999993962158847,0.999999999976253,0.0334897697107163,0.999741349758996,1,0.999999999926419,0.999999869151059,0.999999998877282,0.999965591962527,0.0690199856393864,0.995042764645934,0.999966437782091,0.999910863146978,112.681466666667,140.48405,133.2873,158.701333333333,485.72775,204.880133333333,160.87025,162.991628571429,120.79015,6.22073344612818,17.0807126003035,45.0613,39.8897412108733,340.38955,22.9418673091601,13.1236435175539,15.1114729442442,22.67525,108.32915,128.2924,110.75665,91.3583,315.532975,185.5975,140.12335,141.99705,109.452525,118.7068,150.4184,155.81795,215.939525,655.922525,225.2863,175.9366,180.18835,132.127775
"ZNF334",1,0.947148006472345,0.937708869690596,0.999999996436509,0.999999999367373,0.939378250538207,0.999999819214227,0.999999904832829,0.99021973241145,0.999999997264212,0.999979465380844,0.999981378287014,0.99311515072358,0.999995498322069,0.999999994838182,0.999996943437268,0.999997642358001,0.981602522389675,0.99999977599481,0.999999999999423,0.999999998905763,0.966646593211739,0.952077196332188,0.999962888913731,0.945065244952641,0.998017539862999,0.998953749403298,0.993401389852478,1,1,0.96664588516013,0.999999997401908,0.999999868859474,0.99998895101565,0.99999840665514,0.985354765367899,20.503,23.958775,178.4969,33.5386833333333,48.0997,65.7303666666667,53.589125,130.5164,19.07175,11.3082849541092,9.29538616405786,20.7692,16.2049043300769,35.9954,23.6330875367801,16.505765860469,106.188883637635,11.21065,9.9392,10.3247,168.1123,11.10085,30.102,53.31035,39.02675,5.8512,13.466425,29.27955,32.302775,188.8815,42.0496,66.0974,89.353,60.405875,56.335,24.677075
"ZNF485",0.999999887014069,0.971253797653644,0.985561047460718,0.817003821280774,0.857415604578944,0.99999999374515,0.999997893234355,0.999999996465037,0.997827842082537,0.979054460173173,0.976226388094135,0.989224918473117,0.999999990689203,0.999991106853418,0.998999891148265,0.999999999999237,0.999999973443361,0.9682668845429,0.767165587416051,0.999998949966602,0.972362005858764,0.843088358375161,0.881758542723752,0.999999999991338,0.999999998506095,0.985627344105593,0.999998991699502,0.795588495551276,0.999999774861231,0.999999999996938,0.996087995052298,0.967425050059603,0.999999999984481,0.997918309062394,0.999999925717751,0.976477324889988,49.5499333333333,55.998825,91.59735,96.38565,60.7263,85.9694,51.024925,93.6598142857143,57.9601,4.91540489086211,11.4305479911197,35.74205,25.2260609773669,29.7673,26.8579070577611,4.23802933947981,18.0466663059233,2.6047,44.74525,52.94785,73.726325,58.039625,45.84265,60.14055,46.90985,63.4579,56.65775,52.8507,66.687825,109.468375,115.09625,75.60995,105.2606,54.597175,124.7604,59.26245
"ZNF192",0.138080870188647,0.889291978801889,0.970389728874181,0.999926385643867,0.130045633254399,0.956861657742785,0.943251981006933,0.93072082220988,0.999999983046734,0.985122482766172,0.844329831418873,0.922795717760928,0.999999999997682,0.928718745951654,0.999999997970393,0.806244313946278,0.876154889511746,0.999999999943453,0.898706130006643,0.999999999336719,1,0.799198975263501,0.693181597647187,0.99999978080102,0.888639130510336,1,0.999999941506525,0.999999966114421,0.305142403047006,1,0.986135551440876,0.358734941983474,0.965691558903217,0.967956474753642,0.951989118627001,0.881469480959427,306.045733333333,822.5483,602.6972,381.3119,566.24335,591.730933333333,587.258375,562.327957142857,826.6444,48.9850400733507,93.5786765943236,301.523,87.1983763089237,269.22285,184.551093741023,128.623340829619,73.184192349727,30.2177,269.3207,684.526075,451.9357,247.15685,431.631925,425.19075,439.842725,427.22705,811.53555,352.48145,921.373475,753.4587,541.939875,700.854775,743.8676,739.6202,689.3569,841.75325
"ZNF442",0.821611234266794,0.768834854208957,0.999984165799884,0.963623747783945,0.9994657490282,0.992788124298593,0.985688303450401,0.999990792851607,0.999250714947952,0.999999999426972,0.640612625305158,0.999937290323343,1,0.979075620644287,0.99824644124812,0.677231125626352,0.999998343549192,0.9999999905198,0.990692310382327,0.999584264870205,0.999999925410602,0.709703305301121,1,0.999985356890569,0.997516778025637,0.999967749580104,0.999927555474596,0.999998654095122,0.996191184911414,0.999758593690159,0.996235717547432,0.999999999647446,0.999999977587446,0.991980772765033,0.99694182775851,0.999357301527411,8.21536666666667,24.76385,29.2877,19.37925,20.5467,29.5405,27.52665,25.1417142857143,18.28075,1.02467924466364,5.23589272322941,9.6114,7.80280650376303,2.2652,15.6124134880976,5.9546107897578,3.27622554753169,0.716949999999999,7.50265,22.50015,24.482,6.389975,19.4141,13.92955,23.026325,18.56715,17.922275,9.2093,29.8865,34.0934,35.589875,21.6793,37.5311,31.556175,28.6636,18.639225
"ZNF813",0.999751047468923,0.981829097302028,0.999540712556563,0.999994194540389,0.999998468965826,0.994253047938685,0.999888407990093,1,0.999899753080438,0.999999177790934,0.999999999856997,0.999938901934864,0.988945732618743,0.999999654481168,0.999970054367837,0.99999999975325,0.999890935566201,0.984621311703151,0.999999295292538,0.999955331848203,1,0.99712999211429,0.999999953278253,0.999871030824537,0.999802084310695,0.999999999463214,0.998955275282854,0.99794593560244,0.999991251800608,0.994237757022106,0.940944382267007,0.99875736169254,0.997129001847725,0.999959095885055,0.999938816617196,0.97687069493974,63.8584666666667,106.4912,159.03255,87.9507166666667,109.61665,71.1437,71.154975,118.059942857143,31.0673,20.5090673794408,36.544388214403,146.65555,43.2743757392248,80.05425,23.7436415911713,12.5013232924475,54.0004361996926,18.293,51.2719,68.191175,85.704775,29.500975,69.589525,50.1054,54.84395,29.6307,21.9208,84.17495,149.943325,232.360325,70.986375,149.643775,91.19505,80.160075,177.38,40.2138
"ZNF26",0.691545130578889,0.973679073512803,0.999936334281279,0.780707757037581,0.999994340117477,0.999999775321988,0.99999999882123,0.864618235834687,0.992521919090706,0.926245824042107,0.999165375018821,0.967662782717006,0.999854086345684,0.991110330588112,0.99992783540311,0.999789264425788,0.282922166395389,0.801622223014902,0.325201032086564,0.999556231710902,0.947936766334504,0.999986329794043,0.699656552800555,0.990839570664297,0.787754281804563,0.999999927146603,0.999980309898659,0.97699058624763,0.999999999924001,0.765144880967742,0.976552097911787,0.84533109779294,0.999999959372001,0.999041233331201,0.999981985688346,0.99997008446917,175.385866666667,268.31405,241.85235,253.919583333333,182.35255,210.711133333333,148.0138,192.630114285714,170.44435,22.8797783398597,45.7150043340714,30.80825,28.9200291531137,79.51895,24.1019379622147,20.6730481911836,26.8975774197358,49.01195,152.86725,207.239175,226.448225,199.708175,142.593075,192.3379,132.6363,134.2668,145.938375,190.1519,300.603575,257.256475,317.4615,222.112025,233.40685,176.97645,246.1151,194.950325
"ZNF69",0.997179285994297,0.982374671434573,0.730534795528723,0.999999994647272,0.997427064546465,0.940472789817543,0.997915844093957,0.99999999965817,0.810734908945854,0.998481661363376,0.999488330124046,0.891623402707264,0.999910664049197,0.995039143806925,0.935601520440913,0.990651229960094,0.999999979104363,0.651764683363026,0.989447835745094,1,0.827582776482099,0.999762155583702,0.999993756159006,0.797408471770006,0.99987389918023,0.999987455852336,0.940030363664894,0.999825593119695,0.946128201687472,0.999359457000541,0.546882386114913,0.939660284261516,0.999937857281449,0.716870749498024,0.999892223937248,0.989512020982735,70.3113333333333,48.2916,105.16,66.6546666666667,45.1202,88.8121333333333,43.9519,56.2240714285714,28.0515,24.6776203145234,11.4653374115927,35.0235,12.6213278655791,3.5297,54.8244969565106,7.07143861530311,9.68744706263175,1.1002,57.04405,41.5574,87.64825,49.58245,43.35535,34.23515,33.0042,38.2751,27.5014,94.96505,63.60135,122.67175,68.97815,46.88505,120.60715,51.0625,76.14125,28.6016
"ZNF583",0.392766177666931,0.941013632974116,0.998149633981315,0.999313914700807,0.546534864926032,0.994052039578082,0.999159178933942,0.909217476114164,0.999724799538173,0.999999957974729,0.566758126059271,0.999999984698236,0.999726942959696,0.754883441826319,0.961329063958932,0.13914463346081,0.998766025136614,0.934328031981092,0.182206048603376,0.628983109958741,0.996612617254116,0.833411256724838,0.969263948452574,0.999999999787526,0.967564368786918,0.999511004385824,0.994837117873207,0.649932890749697,0.99348697193586,0.9673340470867,0.999991480468227,0.999960736413501,0.999999880359204,0.989335267679772,0.766302188142677,0.999992404004356,17.0314333333333,76.8465,55.705,32.04465,36.9688,72.7906333333333,93.14305,53.2156428571429,43.85085,4.19465570193524,14.1758774639056,43.0106,13.9422694983696,5.0787,28.2722421232283,24.1110546621427,9.66568016326339,17.31955,13.7912,59.103225,34.1997,15.573325,34.42945,46.13065,70.0875,34.75835,35.191075,20.9585,98.150475,77.2103,25.30465,39.50815,94.2707,129.6207,66.6065,52.510625
"ZNF568",0.989683304392058,0.948689142825569,0.999926403813506,1,0.976567164603482,0.918001908616256,0.835688154701931,0.996024034758851,0.99999768603281,0.758441273484964,0.857264094887247,0.998926515408649,0.999999998372871,0.760477738607251,0.99999986678143,0.144529009359956,0.485402389126773,0.930006703413128,0.0536551916516737,0.988269271811531,0.920716433617976,0.998205766316664,0.999992447656833,0.997069165906671,0.994513414530587,0.964820890899439,0.978057860330007,0.190172757447936,0.999978140795471,0.999974086134007,0.997520649488538,0.999970310288907,0.978517373097346,0.988904009332398,0.479609480864562,0.999999974313681,27.3559333333333,60.039,78.4955,28.50275,92.10015,83.4591666666667,129.91505,50.1130714285714,43.94665,9.80901805930531,19.0229043884383,67.3467,12.2120678254408,22.53435,46.0892707249143,29.7344421944345,13.399211480384,30.84475,20.3748,41.993925,44.82215,10.6411,80.832975,37.3699,118.044175,27.228,28.524275,36.81395,80.340725,112.16885,30.0423,103.367325,106.52055,162.392775,66.68415,59.369025
"ZNF480",0.791482873831437,0.98660401708764,0.999966952205101,0.999999984276829,0.721760731274042,0.98838509445461,0.998753748054283,0.48051930098551,0.851725643344558,0.991826600674207,0.997038487721044,0.995929733975636,0.999998488436828,0.99791008974277,0.9052094317679,0.999999841604908,0.838809038566019,0.994851429952261,0.999999999948535,0.991475190553434,0.999408267369589,0.999331155478561,0.927063593071579,0.999669171079916,0.999634876290398,0.923767443148833,0.999998127912579,0.999957636730097,0.999884691792153,0.990355475088933,0.999953510968477,0.999968914782941,0.975458419048974,0.999999903333728,0.999994187113504,1,447.250733333333,749.75115,662.0849,474.230883333333,296.39,600.014533333333,486.247725,551.794557142857,556.2242,21.7010626976602,200.374230050679,8.0068,116.615321759454,158.8202,68.8513256719223,58.6483910146359,99.2835084804139,120.5871,427.3494,470.483,658.0815,396.107075,216.9799,563.41165,437.347975,360.5139,495.93065,464.69505,898.95605,666.0883,524.981,375.8001,668.81895,572.6988,704.30595,616.51775
"ZNF587",0.999313011353415,0.999999999996017,0.999881362894785,0.995640044939713,0.789725166469756,0.997084510806136,0.995561387506091,0.889197782789622,0.996255211306891,0.999999854747487,1,0.999465833975463,1,0.994744207252677,0.994869581695017,0.999428736398179,0.916401858540062,0.999513217579454,0.999999968926454,0.999995310602636,0.99926730019632,0.819899979007379,0.986489751693784,0.929639736534385,0.126341684973242,0.405472216891946,0.831225498012104,0.307112224300441,0.9997116702792,0.964775398303527,0.999702071489601,0.999999999885403,0.999999564543203,0.999636037691846,0.99999999999894,0.582524284274845,1513.9108,1781.04355,1542.35045,1191.77673333333,1096.9302,1523.02933333333,1253.50015,2120.78687142857,1230.42325,203.626493467918,301.789562442995,66.28805,195.099957154029,461.8906,189.288220870065,107.142069779604,324.667764789991,44.3439499999999,1323.266,1454.638075,1509.206425,1019.08945,865.9849,1337.0728,1160.950975,1544.81425,1208.251275,1671.1907,1978.986125,1575.494475,1488.57365,1327.8755,1646.62865,1304.758475,2585.5789,1252.595225
