"gene","p-adj-NO-[Unknown]","p-adj-YES-[Unknown]","p-adj-YES-NO","mean-[Unknown]","mean-NO","mean-YES","SEM-[Unknown]","SEM-NO","SEM-YES","Q1-[Unknown]","Q1-NO","Q1-YES","Q3-[Unknown]","Q3-NO","Q3-YES"
"ZNF615",0.910979848384443,0.915613755372213,0.996779590125973,234.504675,258.770354545455,264.5907,29.8854576152347,56.5633235302706,37.2146924907757,161.390125,137.9438,211.0093,318.808675,388.5332,311.8244
"ZNF433",0.998554721195663,0.856189315967274,0.839671931267363,63.415025,62.6394545454545,73.69684,8.47126734170962,14.3024998861633,6.78903818199603,37.43,34.86875,64.8542,94.099525,71.04565,81.644
"ZNF595",0.541908895116609,0.508694624500725,0.149549053605989,213.589275,115.819172727273,344.72452,48.9128533230137,27.8814728404205,199.994923477708,138.011,34.8089,54.7578,225.60695,185.6113,522.285
"ZNF460",0.966966890737827,0.192162899468143,0.273007207780112,351.7017,369.947672727273,520.66732,53.6575763227973,55.0131338646593,59.1051814291302,207.107225,249.34605,403.8116,440.828775,485.62755,574.9096
"ZNF81",0.453234658750658,0.894926098954633,0.362458992107271,203.831175,166.876572727273,221.21808,24.3409746727242,21.2899703466128,13.7045923633795,180.5092,117.35775,203.5239,219.52795,209.85435,233.8683
"ZNF780A",0.987807188262179,0.172731400704293,0.14676476128891,262.032541666667,257.489763636364,334.06216,16.8296655313164,25.807306425867,33.4268511901525,216.46685,201.6605,283.5546,297.484125,296.16855,352.375
"ZNF461",0.983913925707516,0.3158560950096,0.391831649825063,80.6087,77.4633,45.93678,12.2199747705128,15.3744808774091,11.2079916637371,57.758425,36.82665,26.8588,110.880325,101.9807,66.1226
"ZNF181",0.564454555859701,0.987065007909017,0.614509214642727,184.769275,218.781781818182,178.30546,19.7098682101129,27.5230990461461,32.7241317754895,126.443775,163.0305,137.2421,242.403775,238.5449,214.497
"ZNF44",0.92247018956758,0.23502706353552,0.379273380793844,206.701991666667,218.077172727273,270.03136,17.230488511904,24.5968916198557,32.1276130449587,178.1552,161.9831,222.6514,231.042175,241.65385,322.9342
"ZNF790",0.643103252526746,0.502890220808814,0.184300756335756,87.9812833333333,109.307872727273,53.86114,14.7345653943826,20.6827306804541,14.5147940322486,51.6866,56.9581,23.8544,135.6826,149.4353,76.3819
"ZNF677",0.995080556856409,0.413950031546885,0.46442366854245,31.8528916666667,30.7045,11.88572,8.74136511741607,9.93169108608673,3.26154286379928,9.5943,7.7144,5.7533,60.4327,50.1024,18.1363
"ZNF823",0.674821220671738,0.507913345983677,0.200204576728385,167.761716666667,145.835490909091,204.68766,21.6081228154706,11.5818375291304,30.5290127019791,120.6796,127.55105,172.4729,186.55905,167.11825,244.5164
"ZNF311",0.980181078151962,0.416889453249899,0.511029693810306,9.949675,11.1459636363636,20.2271,2.05324339765624,3.52656749211088,13.6486261999148,6.145475,2.66115,7.1438,10.23775,19.54535,10.1145
"ZNF347",0.71627164523708,0.051649797300886,0.178502291489787,139.323908333333,116.938490909091,49.15998,18.8319690481351,24.2873817691576,16.3594010245913,75.482975,45.48905,18.9977,194.2879,175.07055,74.9868
"ZNF273",0.606758409472009,0.925808969537617,0.514236810580498,160.953041666667,127.375154545455,177.61568,26.2289534706529,17.4824810626699,50.091763954251,103.124,99.7942,96.2621,190.347125,136.34295,254.2251
"ZNF84",0.895571420666736,0.99927062196566,0.922614008362819,531.304491666667,567.354872727273,527.57446,67.8880236231643,48.7088473730223,53.9645174351314,353.86235,447.77465,472.6499,679.5499,631.908,566.0649
"ZNF667",0.961901109935399,0.547328732308645,0.682107056332799,35.7352916666667,31.9808272727273,16.64032,11.0427318377873,10.4632074911706,5.08848724665789,6.636875,9.1712,8.8438,78.120475,46.70815,24.0655
"ZNF649",0.676769687320418,0.975940405873873,0.895124746922536,146.76085,184.069072727273,158.54726,28.5532711885158,32.1357815985209,52.9044496532626,62.754175,134.5476,85.0458,221.0028,228.56875,228.4481
"ZNF248",0.998315962287349,0.805397853637916,0.832754815144129,360.478741666667,357.095136363636,311.35418,40.5515272333414,52.8947134684696,24.9589301975345,230.316225,222.59985,272.8269,473.8151,502.25215,315.2932
"ZNF544",0.62788993587041,0.00257719298739267,0.0165445325589813,378.458525,440.030718181818,696.06732,52.5998529013384,33.7942198472859,83.8000176278168,325.480125,328.4131,693.4458,425.181275,543.2191,809.186
"ZNF251",0.99962038450967,0.99991155857642,0.999406695676846,304.732316666667,303.219209090909,305.66356,50.1438981263935,32.0344097828753,40.1237759452123,208.54815,233.91535,257.1785,333.773975,330.33895,368.6964
"ZNF607",0.470592924193643,0.989436993185052,0.548819932281889,203.069458333333,134.066109090909,213.34358,57.6695651618502,15.2801788531504,30.5353366431975,131.682825,104.82525,143.5573,175.9366,165.0524,243.4454
"ZNF334",0.920686782552453,0.300133655309481,0.19094306545277,57.002825,34.5571727272727,168.97282,13.8617645332574,9.55627436704275,149.182864715521,15.72245,8.96175,10.4624,91.1597,50.2396,42.8631
"ZNF485",0.373627946935954,0.161275706372675,0.699000928819902,58.1317416666667,82.3202272727273,100.91106,7.83505099374694,14.0964724202907,27.4312320371251,42.647425,56.31055,72.8941,62.103425,110.7764,93.132
"ZNF192",0.97100380735813,0.226221383090591,0.310072375414902,495.833016666667,519.915681818182,721.22678,81.577167420523,73.845929216388,62.7874611612414,286.526375,370.22775,629.6791,706.65595,675.81865,856.8621
"ZNF442",0.885763206924518,0.977272864803513,0.83943307426966,23.5044416666667,20.7172909090909,25.04832,3.41849718493416,5.20279478609953,5.09141617660548,13.532225,9.70305,18.9977,29.234675,22.5133,25.89
"ZNF813",0.882173330197608,0.529592578507604,0.334088707682273,85.1996916666667,66.6239818181818,139.14172,26.3915426690855,20.0175578528851,63.4448321212642,44.4562,15.8448,31.041,93.339825,77.87045,289.1046
"ZNF26",0.875431095545734,0.134755579614845,0.270275169006851,190.258825,202.9273,255.61008,17.8237162611434,17.9218146986292,29.6663629822801,144.226325,178.08825,219.4563,251.061075,224.1701,303.1284
"ZNF69",0.994230232349336,0.957348151289527,0.978539260196141,62.2013083333333,60.6149090909091,56.64452,13.2086627397341,8.93060796281738,11.3844133038291,36.5184,40.22865,43.2482,65.0884,71.9022,70.7261
"ZNF583",0.999871120958351,0.475896414549449,0.491829561209816,58.8217333333333,58.5717363636364,34.22458,12.4013461180713,12.3088650324455,8.34016472645475,28.10035,19.83505,26.5313,88.880325,98.1295,37.4202
"ZNF568",0.66019097581427,0.507828636442519,0.9023182773288,74.9697416666667,55.4302818181818,42.95508,17.7659578548391,15.8141552654853,10.5831934917302,31.1748,14.68295,30.9688,121.7426,79.2846,61.8113
"ZNF480",0.562703275385428,0.755516995315816,0.304086244031369,561.072466666667,454.866990909091,655.02552,80.4194013473855,50.172885677062,138.249743347253,453.623525,409.278,435.6371,593.216875,470.3042,951.8159
"ZNF587",0.973657373614746,0.421423290414522,0.529591872832234,1420.60438333333,1474.51806363636,1819.04764,99.6805348456499,177.86936907872,436.525872122155,1217.53805,1182.94955,1186.0793,1595.8585,1858.0913,1929.8525
"ZNF808",0.970958299016228,0.915557509290972,0.974518568308702,347.414583333333,359.670427272727,374.4893,25.1629942957963,49.9531859013637,47.2076017944992,274.29515,262.43685,289.2237,399.60085,474.2969,430.7379
"ZNF43",0.759461038381999,0.560432573253669,0.883929969788332,347.872908333333,275.997354545455,214.01558,80.2829010160551,63.4223633892327,93.2888809456057,139.615275,104.7479,81.607,482.0795,453.38805,217.3771
"ZNF28",0.688726530233544,0.751316426437377,0.378130910691446,489.82995,408.651972727273,580.29944,72.3675800310926,51.9840310487524,139.014200645591,339.443825,275.1422,493.5176,562.696775,529.7443,533.5844
"ZNF627",0.993138028906329,0.119878517364312,0.107023395720815,280.856641666667,277.443527272727,360.90478,16.0548709657407,19.4132166499344,53.9952314706901,243.76875,222.67015,257.3964,300.359225,321.6349,392.3049
"ZNF789",0.947133101943292,0.969109005743881,0.881881723075987,118.5374,109.241718181818,127.54242,24.5386738095381,16.1261555383557,29.5415290832482,68.44605,75.1856,82.8693,121.780625,131.11135,134.8436
"ZNF534",0.452196223245746,0.639685693427357,0.998743638207279,1.46044166666667,3.53442727272727,3.42962,0.67039324104976,1.47445179150458,2.40312920322649,0.349125,0.73305,1.0787,1.3484,3.48875,1.7009
"ZNF525",0.81582847901341,0.948566755872457,0.719629395856436,244.577616666667,198.641927272727,274.31276,64.5959221631533,36.4884668451456,75.9739934033127,106.4364,111.69495,148.0511,310.09375,277.2324,294.9236
"ZNF814",0.348172151234845,0.768642369992918,0.911793971835686,346.105358333333,417.432490909091,390.74044,25.9197511341151,46.6325748729039,42.5369568969925,306.153725,328.73455,361.3736,401.928675,486.561,418.8608
"ZNF551",0.976706879844705,0.333639062428187,0.269780466841302,180.543466666667,173.107954545455,246.80456,31.9213147306028,17.41326134543,29.587215337179,118.5867,143.759,192.1754,179.253325,207.2335,308.1625
"ZNF805",0.857820781179071,0.0228333203379534,0.0604908164264811,463.956225,495.7046,681.7604,33.1085658876931,38.99658989854,101.10028073005,374.802725,410.5378,487.9372,537.4162,593.4807,718.6374
"ZNF468",0.955925595551594,0.863180383388531,0.74645848382777,451.739375,425.857427272727,511.50222,61.5982658447252,64.4492866782954,103.798841477034,302.79005,282.11735,392.4009,608.76075,488.95755,489.681
"ZNF616",0.948889374981282,0.343596745776953,0.245812717399126,161.495375,150.994709090909,223.28978,16.7087867066962,32.3818533776094,26.1483975693234,125.275825,106.04745,186.3741,187.917425,144.71,243.5656
"ZFP57",0.679343556563667,0.980701120591657,0.682595152799658,18.97785,50.4007363636364,10.05446,12.4038495921354,40.1819336033593,5.8645333026252,0.235125,0.71085,0,9.958425,21.4234,13.3046
"ZNF155",0.993968745952817,0.76778835955453,0.818095092175344,84.6409833333333,86.0688727272727,96.74366,7.49984900858953,11.3041472274486,16.0814979579516,68.60575,65.2026,93.5504,105.820525,109.84345,119.2551
"ZNF425",0.829645011616583,0.806017685530445,0.98459420070479,72.79395,63.8497,60.53006,11.1686423215375,10.7886923442935,14.7270448797985,34.345575,33.389,31.041,101.079725,81.3943,84.955
"ZNF611",0.814005569065424,0.897393641432877,0.637082492619772,282.869691666667,257.080490909091,306.67096,27.7065100731034,25.2145200222861,64.0613621190699,246.6218,226.9897,217.3771,283.48895,304.8352,331.8686
"ZNF254",0.850213359790768,0.417375275138286,0.678949780627728,315.341016666667,361.090572727273,452.86064,52.2316248384334,33.2969026190701,162.937251747016,206.107975,326.0887,246.8774,325.074875,419.20575,501.9777
"ZNF625",0.899735222050102,0.530110764244896,0.745737819728046,40.2625833333333,35.3004909090909,24.57202,7.13160407444719,8.92085112576612,12.0031659475073,18.92615,11.3487,11.5171,58.7622,45.96955,20.86
"ZNF845",0.576735519479652,0.928748418843531,0.496402021341404,255.732216666667,220.130263636364,272.19574,23.0632035137597,25.8738362859974,41.2000923571004,227.1481,168.64205,217.491,253.2186,254.74395,340.1654
"ZNF90",0.229454447904082,0.107783447688586,0.720015558662034,227.226216666667,402.261081818182,506.43188,41.7457910039023,88.9794516658106,148.615723299594,119.687875,209.657,223.3868,363.6949,499.8766,834.2323
"ZNF788",0.809921912917642,0.932923877496684,0.687301597239722,86.0543333333333,70.2797454545455,97.56234,15.3691987751789,17.7441175713498,36.5314635665559,49.35065,29.8542,56.1529,132.37885,89.25185,121.7828
"ZNF880",0.95314324748935,0.50530687612299,0.653805969997002,82.6708416666667,98.5405363636364,160.0688,22.161806672149,22.3712839557658,121.319140378887,32.833425,43.88355,33.1337,106.78235,148.7197,59.4267
"ZNF630",0.677435341012747,0.887671563919497,0.513341293316965,58.7819416666667,69.6396272727273,51.16904,5.50372766408118,13.0443125760205,6.41193614071444,47.828775,43.34185,45.6896,69.72925,89.198,47.8218
"ZNF844",0.582219901217059,0.220339841916734,0.636423095950464,168.166066666667,224.425645454545,290.7389,28.53727172502,42.5382071546838,85.2679481115149,96.766925,119.96225,109.1988,220.0998,300.82845,435.3095
"ZNF717",0.999953086325958,0.552849347843622,0.556882440594462,75.79275,75.6194818181818,100.95354,10.2350020354582,13.4562753062706,29.0470903214349,55.956925,48.697,72.459,98.349275,109.74695,113.4128
"ZNF492",0.971373240491684,0.100413280481297,0.0746241323042558,4.80899166666667,3.41522727272727,21.43328,1.43780642412366,0.800803466309239,15.7169987610358,2.061025,1.47685,1.7439,5.3902,5.1585,19.6694
"ZNF688",0.973370735024084,0.374634530637206,0.300182059127197,226.3367,234.8074,159.80056,22.9493572539262,34.4427614547804,22.3944098121741,203.1354,141.5731,148.3927,267.63975,359.6208,164.2733
"ZNF879",0.964753954099974,0.794011910356075,0.897477186682384,46.2348916666667,50.3243818181818,59.51348,10.7380540972667,10.5409834225949,21.6419794025731,18.679825,22.83755,29.4858,72.329575,84.9369,58.3033
"ZNF737",0.679249169401968,0.388476324092362,0.785148760047241,236.973833333333,354.882381818182,474.98012,40.9909252236197,86.8197875790524,295.323655436183,150.787275,88.6902,155.5539,315.825975,541.2567,349.5146
"ZNF709",0.878828505449399,0.972190172584022,0.821909433752737,87.0525583333333,80.4875727272727,90.95574,8.73077251584319,11.4562322031531,9.34302424066212,71.194825,60.4739,70.4225,110.711025,108.7085,104.6386
"ZNF585B",0.987611784525443,0.71128522927239,0.646517648213918,83.4491,86.6576090909091,61.90444,14.7571141786433,17.5012164235022,11.9427891912066,56.968025,37.2734,71.4052,108.2206,121.08465,74.5001
"ZNF324B",0.998585666957092,0.94693436982005,0.960239291491892,135.631716666667,136.4415,142.04854,11.9699318947699,11.0223812462726,14.7830321615899,115.984725,117.9321,122.1258,164.1219,150.53805,168.236
"ZNF564",0.926793113361065,0.0180836687225348,0.0376704067459885,233.23475,243.145554545455,333.42744,21.8892801646581,13.1531234210901,31.290873385743,191.374825,226.23945,279.7249,238.221925,271.10245,357.785
"ZNF674",0.990789408577962,0.327099732688425,0.387079398265326,79.5490833333333,78.0206909090909,57.60028,7.60294879440062,10.2529564356243,6.19578411626809,60.1604,52.64535,48.1494,87.9245,106.0352,60.3382
"ZNF432",0.874264771611643,0.140983464977906,0.281456878606229,149.54335,170.271727272727,254.62608,14.7828298486254,42.0696466703772,37.359394829499,110.93695,123.5803,198.1046,169.612,149.00915,308.8817
"ZNF10",0.831317050904748,0.974239397456279,0.970054318956083,157.887341666667,183.829463636364,170.2775,28.4466354455184,37.8561885053764,32.6849584402826,98.177325,94.19485,108.594,232.28185,253.31175,205.1305
"ZNF486",0.925315866637361,0.920367184275369,0.995275364017498,82.0475666666667,97.0760363636364,101.86486,21.8917258044938,30.0941943843426,57.6633077526654,37.3747,41.51505,11.7917,98.209275,106.09635,132.5348
"ZNF225",0.635366146162365,0.925041884057023,0.9393385994051,70.3691333333333,63.2695454545455,66.64776,5.38973151847684,6.4666072871661,3.01886100799623,61.749575,48.96235,61.5191,80.73235,80.21885,72.6357
"ZNF350",0.567581795792839,0.696572288294129,0.999928975537835,145.095925,195.027318181818,195.74084,15.4599771155654,48.0701945794194,51.9042084277431,116.398475,97.25065,114.9689,171.55515,258.2304,314.9946
"ZNF253",0.614297141407713,0.301340536488176,0.730878636412313,254.330266666667,308.796463636364,365.03046,21.5449128926639,47.3871405630555,90.2928516503306,178.26685,211.1652,231.3246,303.509,411.4492,362.0291
"ZNF878",0.822848952639969,0.25274437300293,0.116888575659868,9.3406,7.36799090909091,16.19788,2.76192879112998,0.739533929205605,4.99009472348973,3.74195,6.01945,10.8859,10.305475,8.9139,15.8216
"ZNF727",0.435177786901231,0.956177126018012,0.773322281947108,20.2816833333333,10.0433,17.30392,5.61134558500621,4.40020563781864,12.8854518380381,6.473575,1.26675,3.7665,29.313025,14.65875,6.6267
"ZNF578",0.63277244840778,0.47212237444037,0.891122808697125,32.3103416666667,47.8922909090909,57.9209,6.1978817741819,11.6426218178604,32.5167566636496,14.145825,16.211,13.2535,46.023425,76.853,62.5674
"TRIM28",0.999256259765383,0.112024354981281,0.111806649833761,6064.388225,6010.03609090909,10010.20156,970.877779647626,648.957749575605,2676.98478536597,4433.49165,4817.3464,6875.4147,6226.42975,6717.5114,9500.7324
