"gene","MALE-FEMALE","mean-FEMALE","mean-MALE","SEM-FEMALE","SEM-MALE","Q1-FEMALE","Q1-MALE","Q3-FEMALE","Q3-MALE"
"ZNF613",0.774865122243365,104.266026666667,99.8740761904762,9.60639264398089,10.8738484413225,75.2861,77.2881,114.2563,123.4851
"ZNF404",0.334413469464633,39.7361466666667,29.8004238095238,9.15319262323712,5.57156048759234,17.7485,14.6879,46.16885,41.1009
"ZNF135",0.0468396865237599,104.11748,52.0097666666667,25.8364029965846,10.8739574519963,26.67525,21.7757,168.00975,59.5246
"ZNF620",0.331808075744264,70.6449533333333,83.6798523809524,5.96194508128622,10.3145839389732,48.4068,53.0973,87.7117,92.1101
"ZNF619",0.81756986900263,112.784786666667,116.310257142857,6.25178160952743,11.9737107041309,103.03475,87.2739,124.41005,131.1745
"ZNF354C",0.251038518148292,46.8469666666667,34.0179571428571,10.1192590123871,5.85615761933975,12.8242,13.8104,77.96,47.0942
"ZNF114",0.370900224894306,9.27986666666667,34.9088428571429,2.68979271255978,23.71105647062,1.39725,2.527,13.19815,10.2813
"ZNF454",0.0349156535401062,28.2336866666667,14.7498761904762,5.75864923259635,3.17711998658942,9.4295,6.5509,44.6665,17.9236
"ZNF543",0.524176212846029,197.931113333333,178.723866666667,15.6019635329961,22.566028179566,161.33565,109.5153,240.1848,204.6948
"ZNF354B",0.00591967233443358,138.14466,108.333323809524,6.54513584854323,7.1825622567335,116.90665,84.1253,157.23795,137.2421
"ZNF223",0.432520532767203,74.7128866666667,85.061880952381,6.97000698426832,9.79534543788314,53.2014,53.6814,83.7617,109.6572
"ZNF713",0.414873246312405,72.1159933333333,83.0861238095238,7.59431889540412,9.81178069505008,52.17565,60.3819,91.32105,93.222
"ZNF552",0.178858177022567,172.865166666667,212.037561904762,16.1101070944378,21.1454326120678,139.50285,125.0401,206.1582,260.1934
"ZNF154",0.0657331542057208,149.800773333333,80.6797523809524,39.9240764112387,11.7886779623251,43.5448,42.2699,228.10815,104.279
"ZNF571",0.0883052452924942,99.9705333333333,75.1625,8.7996787964143,10.1417006170563,74.8786,46.5421,121.15675,88.6654
"ZNF443",0.435843354814224,69.87884,82.0791761904762,8.70598808047164,11.4745738593597,51.0925,50.021,84.5263,79.5145
"ZNF792",0.223522993388363,196.567673333333,277.728228571429,20.3201282721004,53.186443736759,129.78405,167.2972,246.62365,312.4795
"ZFP82",0.739894555671151,71.6954933333333,80.8765571428571,13.2142281129109,21.1096804116191,36.7701,22.5325,99.6226,98.3051
"ZNF707",0.0650542113605143,176.7905,234.434304761905,15.9691703390687,22.8030183142991,138.34125,164.4696,200.69875,307.5868
"ZNF746",0.422552762478127,583.607426666667,611.326961904762,18.7622263349414,25.4922665451892,545.4207,568.3673,628.3377,692.2066
"ZNF678",0.9074343981586,85.9041,84.4019285714286,11.9934987441649,6.6747265125573,56.6153,60.933,100.2135,103.8532
"HKR1",0.773594662783577,452.12606,435.549680952381,42.945000808356,37.316619029283,318.54525,347.3271,580.61905,531.8671
"ZNF101",0.920573150214465,193.215133333333,190.496485714286,23.0665414776172,15.8986804257165,147.4564,144.7284,212.25845,245.4015
"ZNF716",0.157040916973077,3.80925333333333,18.1631857142857,2.38530524435536,8.17630596383548,0,0,1.80785,7.1138
"ZNF708",0.466280478653924,250.861686666667,297.070176190476,15.1889587300709,51.6762260709584,213.669,206.4006,285.52325,324.1845
"ZNF721",0.0111745803906605,548.012046666667,419.550928571429,45.150778675769,24.5775378515561,414.0464,339.8621,685.7262,512.8626
"ZNF662",0.592868860339201,111.75354,93.7039285714286,28.6289595292978,19.5506278182778,20.02215,23.9897,196.8296,113.9134
"ZNF320",0.263378764154328,400.229386666667,504.995376190476,38.7843108398902,72.5189207262862,307.30375,289.7493,498.39545,640.3108
"ZNF530",0.705260271928293,52.5950133333333,58.0987095238095,6.06271943009756,11.3621766497381,41.0389,22.3949,64.8471,72.662
"ZFP1",0.339061853570027,260.960126666667,230.682728571429,21.6938607355113,21.3376965994604,197.1696,175.8747,327.05525,254.5383
"KRBA2",0.254102095053693,87.4511266666667,70.9373095238095,12.1606927284532,8.34242551703812,51.8866,41.2567,121.44985,78.6106
"ZNF93",0.479069118350786,111.1988,136.099461904762,16.1364291096678,26.9677245582491,66.7379,58.0439,143.0136,153.3904
"ZFP90",0.0817105694676084,527.694913333333,434.056495238095,45.1066241830989,30.2066850807041,391.75895,328.0892,670.0814,509.1525
"ZNF479",0.347066565777122,4.54699333333333,1.20063333333333,4.03231252024215,0.771190725786872,0,0,0.81765,0
"ZNF445",0.832981676907228,737.243206666667,718.974061904762,55.115002877346,60.9621012147807,567.81195,488.8136,868.92575,834.2323
"ZNF74",0.886692104669454,350.80612,344.703585714286,18.6506402637938,33.2557665686163,302.5394,240.5249,400.8063,390.8895
"ZNF829",0.371711033901492,21.37798,16.7117523809524,4.8450450302512,2.66156618412131,7.127,5.5135,35.9997,21.9378
"ZNF267",0.016941420454202,437.4695,543.124895238095,23.2595008309498,31.3559016813031,375.07245,473.9677,495.87195,611.8435
"ZNF566",0.205642287860368,259.43622,223.013357142857,18.39564314856,19.8795210031192,211.89595,168.0314,300.41725,271.5555
"ZNF224",0.625039227758321,200.857826666667,215.273219047619,17.2110120787175,21.3776816796615,152.57415,139.8712,250.08125,247.3404
"ZNF529",0.746425764561767,357.700186666667,340.195733333333,36.1188762427716,37.2823714470885,286.68535,246.9636,427.31645,404.4685
"ZNF284",0.148187799897019,36.4057466666667,47.7672238095238,4.27236634729644,5.71307632360854,27.9435,31.5491,44.06885,61.7739
"ZNF749",0.770870592959963,112.624726666667,118.127385714286,8.98869182633945,14.4382527798904,90.89525,85.5457,126.58155,126.6447
"ZNF17",0.287974241415446,152.92086,138.550847619048,9.58924969129394,8.91891255848951,118.80065,102.2998,184.25,168.9644
"ZNF555",0.360845298738342,73.9723733333333,66.7203333333333,5.96371096796095,5.06343757230079,65.31445,51.7799,90.88105,75.2294
