"gene","Current reformed smoker for < or = 15 years-[Unknown]","Current reformed smoker for > 15 years-[Unknown]","Current reformed smoker for > 15 years-Current reformed smoker for < or = 15 years","Current Reformed Smoker, Duration Not Specified-[Unknown]","Current Reformed Smoker, Duration Not Specified-Current reformed smoker for < or = 15 years","Current Reformed Smoker, Duration Not Specified-Current reformed smoker for > 15 years","Current smoker-[Unknown]","Current smoker-Current reformed smoker for < or = 15 years","Current smoker-Current reformed smoker for > 15 years","Current smoker-Current Reformed Smoker, Duration Not Specified","Lifelong Non-smoker-[Unknown]","Lifelong Non-smoker-Current reformed smoker for < or = 15 years","Lifelong Non-smoker-Current reformed smoker for > 15 years","Lifelong Non-smoker-Current Reformed Smoker, Duration Not Specified","Lifelong Non-smoker-Current smoker"
"ZKSCAN3",0.793104096190929,0.982400371236254,0.522558793588465,0.24823582616811,0.039155686487638,0.700690593243097,0.997502389731058,0.973359748989878,0.909035547525894,0.16550409493679,0.999999999085248,0.621433427542368,0.959647409872661,0.136849305020304,0.99418907067592
"ZNF676",0.999999877481286,0.999957956679407,0.999994503346518,0.981423362417052,0.989659268709604,0.996916325029451,0.326522324745524,0.462627114496113,0.632168594970774,0.951952321736067,0.684107262977754,0.858569014297095,0.958990921309732,0.999998905241056,0.774818017008096
"ZNF699",0.473922280608213,0.999896420643306,0.782083536955212,0.99421754201476,0.960389076077309,0.999649118890091,0.447122965753067,0.999999985899619,0.761826544370024,0.953561807385989,0.442401288923863,0.982664087863103,0.891678779453723,0.995954018342301,0.975878823816378
"ZNF250",0.9636769222713,0.999999309971528,0.971805883708546,0.979736124693258,0.795229415394926,0.992572161183399,0.790849737187715,0.401305693056317,0.913366084817715,0.999720046431673,0.983242629612938,0.616511690918482,0.998690782345476,0.998694499115369,0.907503913532506
"ZNF79",0.998942195999983,0.98417784705126,0.933426174753351,0.99895681424133,0.999999678306514,0.95460967545417,0.998942486125395,1,0.933431318547086,0.999999677957197,0.999949955195908,0.987682138226445,0.986378150399521,0.993829110856114,0.987684466322231
"ZNF681",0.973819112005386,0.99978938332996,0.947548350025194,0.648616447835994,0.950601236274295,0.61722212967703,0.999996532726862,0.966845228156886,0.999988385423145,0.647934008017019,0.999348835594419,0.825430944498676,0.999999690802241,0.39374902386234,0.999992622937111
"ZNF766",0.85121402172662,0.999421384342813,0.78699528527395,0.99436757115415,0.999144498789117,0.976102929291994,0.998496332045576,0.705604648210557,0.999999992551456,0.964578603663942,0.999999999989693,0.705499822366659,0.998562351113662,0.99049086319158,0.995536217373852
"ZNF471",0.565285336696407,0.998714650170853,0.903970772856904,0.97097968158648,0.995766197679937,0.99882319369335,0.999999477320879,0.703873834625866,0.99967904919591,0.984714327675189,0.999999811356492,0.356821100653324,0.998266572748864,0.959858820240712,0.999999971308117
"ZNF836",0.961604460732763,0.999994093880367,0.992269861643487,0.837551926085804,0.995547140316414,0.926650929492369,0.980540622289479,0.999997684074075,0.996873677866894,0.990601599264884,0.927527405149831,0.999925528782646,0.993980675729177,0.971238251395183,0.999999721217816
"ZNF493",0.833030438346839,0.999935806818056,0.96264057005665,0.997679291112202,0.774202962559027,0.992976091785053,0.944689668454636,0.999769094598537,0.992956983094105,0.882790544997588,0.998683787196027,0.852907815079717,0.99999999220453,0.975842990357233,0.968785804591085
"ZNF167",0.999998240561781,0.811822871549477,0.814378510012141,0.985030625571315,0.993723438628875,0.626841654660936,0.95790323397021,0.953352270468474,0.997778380164374,0.807050447952218,0.99997749339399,0.99978776277039,0.753736315144303,0.955294928686385,0.944734691631713
"ZNF565",0.333976855225749,0.999993298422159,0.603748169521453,0.846520542333561,0.998430188588508,0.932444894626627,0.980658365308017,0.826850923433501,0.996995352982228,0.991782353207898,0.980720046098658,0.390531476623505,0.999248733618707,0.943506044817537,0.999727213388798
"ZNF34",0.939193959458121,0.985858842208579,0.73403261837312,0.999996874716646,0.966944211352748,0.998527290683935,0.99225982777372,0.745897681475737,0.999996048149925,0.999532838426415,0.999064068543715,0.69716286177856,0.995551301371647,0.9999991116459,0.998513215238724
"ZNF140",0.951631960166239,0.336942404153893,0.8606525579705,0.973824618091374,0.999999867328508,0.945240934799892,0.6410825001769,0.990025457943826,0.991913922827522,0.997925784151519,0.869914490718044,0.999990523928231,0.605815145488854,0.999973369038852,0.925472604177649
"ZNF658",0.997018303970146,0.999284530758376,0.999999673082514,0.999986721624726,0.996121158845052,0.998454566931192,0.49641146196233,0.333467041453812,0.465071685600079,0.849941017940604,0.90352214974231,0.699872606987277,0.849544688000256,0.997628250848809,0.772348873851883
"ZNF765",0.991095941412169,0.996796301857614,0.999999882150154,0.999986767142059,0.999678719268126,0.999906244778408,0.999986770034122,0.99861211443164,0.999596228341292,0.999999995969254,0.990471094899712,0.817181863577989,0.91464714442044,0.99437410967692,0.981966317593361
"ZNF124",0.998914855510438,0.926280410906114,0.992324674831162,0.997047072879892,0.978066237638432,0.849764081876091,0.449869406934372,0.766693831600669,0.985795711667703,0.466195355836002,0.996890529885299,0.999999616003165,0.965817371846189,0.963766545331774,0.423295981999741
"ZNF569",0.575087236521096,0.999999835080212,0.698543090177832,0.998945470882677,0.95281275478196,0.998803780988253,0.732333286142969,0.999909349217796,0.817890027578136,0.983473264929634,0.902367051392803,0.850746455494282,0.959909554989161,0.999955947107744,0.955265748254764
"ZNF777",0.730266654422776,0.899129802024514,0.277014140131589,0.974417972764795,0.506976167521645,0.999991871966541,0.281584380661128,0.983412380937804,0.0750213803723752,0.209204451759436,0.99902681261046,0.716719604493214,0.655828940899843,0.890342891473628,0.194687118765612
"ZNF605",0.999958916571689,0.254522930642025,0.25369249741535,0.990864588340298,0.980258226343043,0.849949972757682,0.999996303844132,0.999999778153524,0.283599634288564,0.986320261328141,0.999923846610876,0.998135907154777,0.157351905004419,0.994153763745678,0.999431469424404
"ZNF799",0.943517939583565,0.999187399868929,0.880606578521002,0.957343376689664,0.682348749654433,0.996700550538731,0.999874327225147,0.990373974348704,0.994335453013772,0.922418072191778,0.988445839166955,0.990748357964754,0.949220674815203,0.764830995904649,0.999924753546871
"ZNF782",0.99076678384949,0.919402713857839,0.998423302147322,0.999766276582847,0.980335436883943,0.911163964902306,0.592307225386251,0.937676880704641,0.997606488631496,0.687340601520238,0.906442466384885,0.999996935720161,0.998137401848904,0.936680027374165,0.861229426411075
"ZNF846",0.999847312781936,0.498859726303841,0.446025407445996,0.906117028035377,0.853624092373273,0.99774934518663,0.676167418030567,0.61077032344964,0.998970327778381,0.999993426608491,0.999734662062008,0.99362533476007,0.423652554866599,0.918505611343011,0.602172734694831
"ZNF136",0.960264722627328,0.998248697096704,0.999567156043343,0.999982304782749,0.997147069283282,0.999973813170244,0.736216338929752,0.995843480968867,0.969699260226911,0.95066214366318,0.950745649907163,0.999651033316647,0.999992110265233,0.999363998524886,0.921129895070367
"ZKSCAN5",0.998560733335782,0.935014779821728,0.830853604563177,0.999994401745298,0.998174923975133,0.989939116268125,0.999979223800442,0.999936686110272,0.912203308465133,0.999860403649998,0.994907419969846,0.999999873110695,0.668173179539605,0.99718927238726,0.999911855331057
"ZNF33B",0.991482491904827,0.402545429660329,0.795833715428988,0.869377846605141,0.666845062511348,0.143723150989394,0.567018020420637,0.924593787569273,0.998962776266995,0.2134514402023,0.989288077118515,0.999936028398175,0.458550271692496,0.574627774434209,0.644455136019841
"ZNF431",0.999999983853264,0.867551738058725,0.887784433794084,0.625716375632412,0.663331044077418,0.995013541396384,0.999997391078114,0.999992302640884,0.931483086405584,0.732790419852362,0.999962413787067,0.999941290483374,0.835287821611566,0.568584132292041,0.999999999422636
"ZNF418",0.60833542283714,0.992154300962349,0.964737381084224,0.999999994156723,0.856446647344432,0.998292948149394,0.969049135263253,0.268241522752707,0.836113173259485,0.989430796331371,0.987839486958508,0.141401362098034,0.859058833190971,0.998263787250481,0.997744188091081
"ZNF700",0.999999693073364,0.931400225493963,0.963024907794692,0.924956889279808,0.953944965032002,0.999993802067811,0.998314986180131,0.999573429898413,0.994827272756187,0.990203457551069,0.998945461015012,0.998527802279332,0.725008820877572,0.769571920219321,0.960620120795552
"ZFP28",0.883510778926997,0.999999999416963,0.93426098844206,0.795474252926215,0.998727406484433,0.853926072932505,0.999999321848081,0.940665033674523,0.99999904679967,0.861922542321366,0.999996658155889,0.809511661294406,0.999997566949901,0.741964208307389,0.999999999995589
"ZNF585A",0.919732938625341,0.675951996024234,0.249212200826105,0.99996099504776,0.993462141744112,0.771923424255927,0.96495563642981,0.999982040794706,0.32417526576404,0.998241757248391,0.961299891642163,0.994456532508998,0.186330998536486,0.999760153249666,0.999585658489238
"ZNF138",0.999999955569789,0.999978307275041,0.999952738402703,0.973886152457452,0.984086771016712,0.964992997021816,0.974718919778907,0.987568337089253,0.96785982075889,0.999987611341227,0.941894220755051,0.98145222046535,0.952646464080677,0.999628543836036,0.999980374845672
"ZNF429",0.609929024058175,0.991473053701429,0.42084067289237,0.878851354490071,0.999990643674058,0.702436750505808,0.765343609350423,0.999903393733065,0.555803436019442,0.999999973977522,0.838730664567775,0.924731568632635,0.623538477655928,0.994796961564596,0.985732468486909
"ZNF470",0.976020082163761,0.873274227168152,0.564584471936961,0.999999111226904,0.997109222750005,0.933125084734716,0.993059510267146,0.999983490680767,0.660920364896092,0.999420924185556,0.999972518877417,0.972036377408259,0.694154661394332,0.999999999998882,0.993917457793489
"ZNF100",0.869955138171754,0.987523195152015,0.639890048837048,0.933515258389912,0.99999994262767,0.762528786640154,0.999723861217448,0.790862752355938,0.999281833617869,0.878211124519014,0.998135270279659,0.508659744669108,0.997603966289203,0.771954792501164,1
"ZNF398",0.859564161481573,0.998511898893006,0.991095531070677,0.371865154003228,0.915440934334424,0.698381972044401,0.998721836737333,0.982627616761442,0.999999977030231,0.625131700789227,0.771409390976121,0.999537888894223,0.996633206739292,0.707912052917294,0.989574394576733
"ZNF498",0.999975150902299,0.996394700510303,0.990534337969533,0.93352208093269,0.909268301257247,0.997157784112322,0.996658284558408,0.999762916346508,0.954626004693507,0.811532857394835,0.99673262135111,0.989379094571155,0.999904451393009,0.970155884248091,0.91800310369234
"ZNF441",0.943073487978313,0.999916395777311,0.993267592890024,0.999999996108778,0.986738131716629,0.99998984697024,0.596671173321752,0.987491016777411,0.857933802780594,0.849244421485457,0.614354323618278,0.999961711631385,0.948860798666262,0.941044377321935,0.984029567823458
"ZNF420",0.423580456284141,0.83711308820407,0.0910441269073933,0.995987484743036,0.936890794153111,0.742444472092108,0.542129887864163,0.999977696071807,0.129938983052706,0.968154648771719,0.906277993233296,0.682557912636906,0.267911342242684,0.999999936861566,0.815905690170656
"ZNF763",0.952343061162941,0.997183712142986,0.999627403219495,0.999991203377108,0.969419624757549,0.996447790468824,0.900974720970481,0.999984872167202,0.997491997470437,0.941696725501737,0.999932581875785,0.945769512201068,0.998718449921476,0.999703695168022,0.874023893328764
"ZNF679",0.859051817227664,0.899473783708275,1,0.943056925218742,1,1,0.859051817227664,1,1,1,0.740343797316414,0.999776237433175,0.99988412512503,0.99995523250814,0.999776237433175
"ZNF682",0.966423945794945,0.999980631872288,0.960478879025088,0.588490982240727,0.289361466897999,0.772995359550486,0.999996004001254,0.958352395281015,0.999999943310679,0.704567354715095,0.999999978644121,0.930092814682734,0.99990701302272,0.437938471713409,0.999966868181159
"ZNF772",0.880164526021345,0.8987793695088,0.999999975726398,0.956703704522301,0.999999999743529,0.999999934848947,0.999990751479245,0.865040094116883,0.881807217824322,0.942823737627701,0.999993464552331,0.683071535312496,0.759386040601565,0.901965403619955,0.999999803983213
"ZNF257",0.9002423088984,0.936718981431106,0.507585870699216,0.863504986896526,0.999693194364175,0.512093499734716,0.999916359307497,0.853568867396235,0.984342561713547,0.815054764657833,0.970288651032539,0.387397641266748,0.99429353132175,0.503071544757759,0.999065884726728
"ZNF785",0.818600649883003,0.95887978604898,0.999810682872125,0.981546395566854,0.999823408354491,0.999999998151466,0.96556765603186,0.998748390888937,0.999998742173975,0.999999904867939,0.969323175910042,0.950930193706476,0.998142145435962,0.999546872775212,0.999329529490732
"ZNF98",0.949218771481196,0.990553184701628,0.782454603173053,0.999849406174683,0.94571932006361,0.999888227824094,0.999908507521491,0.911091754988869,0.999134341487738,0.999999779696244,0.986188952345125,0.577824765854596,0.999891604249326,0.999998018287982,0.999829014172233
"ZNF786",0.961557895044056,0.90108188924855,0.999801736569411,0.902331132626984,0.999107064332367,0.99999601602522,0.999556881102688,0.997145316278507,0.981350192310524,0.975307220315432,0.971917270295291,0.998866992711444,0.983568137996509,0.979434919875796,0.999866580419919
"ZNF517",0.741518316597617,0.913303542052712,0.303632148999043,0.989334495550339,0.597333640916083,0.999909116581042,0.994601480052659,0.971662586700677,0.736365380334042,0.92278887602618,0.997654128324802,0.314645159763281,0.951812176941604,0.998047348574492,0.905460550064318
"ZNF675",0.940573988752042,0.923675855571084,0.550845623709344,0.999999795698686,0.989108392761351,0.963388766964964,0.891817659972103,0.999992583314624,0.469353839940921,0.97699829550971,0.999999685685894,0.836658834804232,0.877360281770649,0.999996315103639,0.736195862649186
"ZNF860",0.964096158811254,0.999910894308282,0.996830833365519,0.999637097240584,0.999532965364943,0.999998866759276,0.999530761028806,0.904592334291992,0.996641836803416,0.99497670915819,0.999999999854316,0.909622857314298,0.999746089961694,0.999246991461161,0.9988759874212
"ZNF695",0.639404990441146,0.988311139168789,0.978805053331366,0.942826752246798,0.999697748702111,0.999495526743069,0.67481567630654,0.999999947505696,0.984345401315377,0.99985843214347,0.362985013269704,0.9998435394713,0.981399749709208,0.999981525928492,0.999967371070021
"ZNF665",0.634363894373241,0.574167405885193,0.0664456477413831,0.896225363717778,0.999985365219122,0.24531358435148,0.944931424873922,0.991160631326274,0.217889210265791,0.999489785139946,0.99999273360623,0.471224284724333,0.327650454187028,0.874527904137957,0.916066570598458
"ZNF624",0.936765674066475,0.626323119173999,0.985677905172708,0.999999938726811,0.975454126610365,0.806625566494467,0.384641414221545,0.937839302469319,0.999953786975487,0.664835798439771,0.999360094614901,0.952302061600328,0.598544338986689,0.999814738718648,0.287796333438178
"ZNF841",0.94476648511061,1,0.972431264373546,0.934614988858965,0.629537300431933,0.959171856830602,0.999999896301467,0.950788072117421,0.999999966339629,0.958350704543025,0.999999999856956,0.878435032496807,0.999999999887933,0.89087341554799,0.999999310755016
"ZNF615",0.610642867723105,0.918178340273779,0.99823260222214,0.993227481538824,0.986049479795402,0.999797476838205,0.715381169728088,0.999987849204844,0.999757574933719,0.994704852039808,0.628960719011617,0.984848979355601,0.999999974321605,0.999634712626062,0.997288520331767
"ZNF433",0.942985262497263,0.976878048929512,0.698625430976508,0.998260065172364,0.999749649776071,0.933353207960723,0.999963757384557,0.986035563423411,0.958654243308332,0.999849467725956,0.80159054490399,0.263008539170755,0.999999944229314,0.817761300577185,0.78912423294839
"ZNF595",0.999998156547496,0.965810262523901,0.986014574693077,0.992405312653928,0.997220104375484,0.999997675907173,0.939081214775283,0.975017566918768,0.99999999078292,0.999989809983758,0.999959481607559,0.999702898780683,0.881473349467641,0.972302733942449,0.781340364917841
"ZNF460",0.448001776440149,0.989404342184151,0.920801830279681,0.961344399673278,0.991139598801746,0.99982330867457,0.730561148421601,0.998464603451022,0.990115802425504,0.999832430208743,0.586285907656341,0.937754347413682,0.997524869076296,0.99999998216937,0.999003788430834
"ZNF81",0.233898114753897,0.999999999360599,0.402902646891044,0.953570418988299,0.954836500268486,0.968341690696,0.368245548280843,0.999874198135122,0.544007877359438,0.985729410335719,0.407176710864803,0.840292095049065,0.71753086239003,0.999978819343489,0.95499934341515
"ZNF780A",0.268128079719996,0.999859797436544,0.60124421066325,0.560944392690336,0.999999962820041,0.787070129779902,0.462283482414024,0.999534132117814,0.781011599865237,0.999936472785895,0.274129836847264,0.947472246725353,0.798082392793823,0.991671140675646,0.997386820907315
"ZNF461",0.530282752619067,0.729455894930696,0.0827922311081389,0.992934732109134,0.975584820915832,0.610931817431296,0.3945590532884,0.99995323129904,0.0528448234225039,0.943330075942189,0.952872575413288,0.7287681112516,0.215531483645915,0.999996747307702,0.5577254822042
"ZNF181",0.346631833066976,0.699786726795786,0.999108760085178,0.999998332247366,0.603002259912597,0.829888580355142,0.655024211865924,0.997445728097081,0.999999919727386,0.821857951308499,0.443337575998251,0.930007822319073,0.999075331867429,0.822002505590542,0.99938002851839
"ZNF44",0.999709715359349,0.999333245940403,0.99299749973594,0.975424280715978,0.996506282747777,0.936599961883014,0.999009037105109,0.999999625927829,0.987998055839086,0.998175188903387,0.999801512965127,0.991831413727333,0.999937141120863,0.915296871693876,0.982909989992366
"ZNF790",0.98500021160999,0.752851519581893,0.462706279228307,0.935781666869224,0.998843004403001,0.42070372735873,0.996488316363286,0.999982607344699,0.559401776791841,0.995213252800653,0.999999999996112,0.960579062901835,0.599963453300507,0.894509332607633,0.990034239167653
"ZNF677",0.999989235250825,0.863075373174545,0.937529099866591,0.157917594681276,0.256042500469373,0.78134060767851,0.999935680698266,0.999446932964234,0.817982006605725,0.151732965613642,0.975891907931575,0.99798202488889,0.964257660049308,0.203192619251374,0.949529799590353
"ZNF823",0.981987192134817,0.999129295868164,0.939170314221214,0.999987140555707,0.985327621725638,0.999991097499203,0.999999999971205,0.987122686918684,0.99948017659054,0.999992889921975,0.995033302586059,0.786823248926005,0.999999954030935,0.999992083619762,0.998215807277736
"ZNF311",0.998021960866133,0.559128151223041,0.845255610030365,0.999999976231205,0.999140349998566,0.767464468795197,0.999999999938323,0.998521858674062,0.631510124525454,0.999999995516131,0.999999837109577,0.996694048349701,0.394487640854589,0.999999215750832,0.999999750982021
"ZNF347",0.597298693519138,0.983488473155435,0.361492917744754,0.941816696749169,0.99938994204043,0.760001233736789,0.793390235801777,0.999676349488315,0.528672521381429,0.999998821681265,0.938478999031755,0.825520259231184,0.677532433788673,0.996834351708987,0.96315198793269
"ZNF273",0.999998936562253,0.344080484155447,0.47967488092826,0.999636286386455,0.999210341464931,0.451452486053408,0.999999977510586,0.999999969507736,0.453140612643807,0.999540648069641,0.999977485740909,0.999999997451035,0.22261779785791,0.99763969934267,0.99999910967948
"ZNF84",0.761005806254587,0.0551193668798909,0.629182365517035,0.642947908376551,0.997605494078922,0.950390388928138,0.115924291844416,0.862600058700583,0.995911201061405,0.996610822911614,0.208730837482134,0.999836082349853,0.492298889417669,0.999259513394592,0.790201713384652
"ZNF667",0.156120202401257,0.998325098581106,0.546432067586539,0.702493170459118,0.997052696826039,0.926768641934284,0.885093156706204,0.812479398173545,0.994608986517168,0.993801700957674,0.480360107463858,0.63748753844603,0.96463751099793,0.993573856970587,0.999990458735905
"ZNF649",0.910465265741729,0.822222491937573,0.999772194862823,0.999872439934337,0.919607997693266,0.849484067842852,0.999800642172947,0.98316239972847,0.942851179928772,0.998007423699062,0.999999972546908,0.785659271259918,0.673082505809407,0.999859271459156,0.999047732285996
"ZNF248",0.989731097548709,0.999973310471391,0.983180249425885,0.990605165060826,0.999997642396974,0.983981309866238,0.906000125993079,0.998901071387887,0.903861652444091,0.999951763535084,0.999674243424253,0.995556579407164,0.998073771857348,0.995973463114199,0.906629072442682
"ZNF544",0.998284335783474,0.999729083437268,0.989279271187495,0.983889661618868,0.931690953888032,0.998867329562377,0.973176858806808,0.889385318511552,0.998957038934771,0.999999717131626,0.946478240969801,0.803991329679671,0.99958473118344,0.99991218982874,0.999958049322465
"ZNF251",0.996158624541014,0.981142200758978,0.999906934348631,0.985182565768288,0.999840410009164,0.999999948610289,0.999995849295936,0.992931529670218,0.974178339014047,0.979054881009655,0.999997007751983,0.995281632220687,0.974919815797516,0.983365808096568,0.999864907141512
"ZNF607",0.983850163385925,0.999191805157165,0.944192027748486,0.811452019367157,0.98436384688066,0.730956028902922,0.999995313432546,0.995881092293958,0.997866062087731,0.886434161758183,0.99450484657152,0.998729391060125,0.963837573982406,0.883813795875534,0.999713255113727
"ZNF334",0.993871657416649,0.735011491556156,0.962544555109435,0.984802172279651,0.999922891319091,0.99680128564548,0.976586564714408,0.999977843643981,0.985440037512014,0.999999485970657,0.999574038249241,0.998312587094765,0.716986984324354,0.992827192893059,0.986503842412533
"ZNF485",0.999553153861871,0.999839933572034,0.999999996468915,0.999999196327176,0.999533766825024,0.999763490541575,0.997250308355863,0.99999402681077,0.999987949209126,0.998093409065853,0.999999999236759,0.99899936745901,0.999715385482505,0.999997250624057,0.993558706666665
"ZNF192",0.558217837811441,0.999999773136983,0.758393672895875,0.980036916042988,0.405191418039386,0.982612026479719,0.475744287077817,0.999996636072512,0.693638992873663,0.350074208774664,0.957806996837137,0.749138693875952,0.99456356674494,0.778553219844678,0.651833869808184
"ZNF442",0.999987531665651,0.999998074336413,0.999999994972445,0.993252292433138,0.998391183067744,0.998283055254579,0.992711659941577,0.985693744497627,0.992125792265259,0.931391636546822,0.973536710901028,0.997802183510547,0.998117814212835,0.999974705844833,0.765088768038047
"ZNF813",0.621038080492627,0.999999822702126,0.734226365492662,0.999963954845485,0.918956105699295,0.999924542618708,0.927482812518901,0.993542788603447,0.951012511131442,0.994284535668687,0.988978977397093,0.71097130267827,0.994702772792028,0.999985101349785,0.983978399907355
"ZNF26",0.998965335875722,0.337970715804504,0.25422460053979,0.983587500005661,0.939570560444016,0.927002632157768,0.999999567266829,0.999786668965082,0.385395066743832,0.981394000005511,0.999965168198512,0.98886847383419,0.221888486478204,0.986109182344118,0.999848933770543
"ZNF69",0.960161114065309,0.999999743218728,0.971658959671613,0.37226148090224,0.147751065739173,0.533149972675685,0.999996407294437,0.952328925037587,0.999999991265172,0.494344283249494,0.995165004319226,0.687758984632783,0.999681707983135,0.404743736351479,0.999731814363147
"ZNF583",0.745991042554915,0.99882447158474,0.966805158178159,0.999998967077217,0.876614053827969,0.99888078885781,0.888433035791657,0.999814078856502,0.993592562757956,0.9472828270997,0.981806885243174,0.873508813693049,0.999999963361754,0.995050655889053,0.973798211920417
"ZNF568",0.290398242847516,0.999999997139217,0.461165806768664,0.999782148593197,0.770685902019491,0.999807140675847,0.653922113384072,0.993680602790206,0.778446755043159,0.951239720754025,0.997211386515414,0.234559016183715,0.999033053670788,0.999999995796829,0.668817509135
"ZNF480",0.999999999151924,0.987577657563521,0.992478652970365,0.999999998490751,0.999999999997501,0.996943183195884,0.783846521150959,0.850881819826406,0.995691886438075,0.932884347610894,0.997883190213131,0.999403514785806,0.997826209489201,0.999898665322174,0.812343298179252
"ZNF587",0.12008488249798,0.997415650438447,0.503040604892147,0.992132278051169,0.742281547647082,0.999982698389198,0.537938899168118,0.966654568110371,0.911411767822391,0.978523705999492,0.563950131745909,0.469885461330094,0.984810529400251,0.999334373138553,0.978386693952446
"ZNF808",0.997466231462262,0.997227289549724,0.999999973615609,0.996836353440826,0.968784109622787,0.96929429283819,0.999860269871241,0.987237989609358,0.987505650619803,0.999823378405942,0.99999990707937,0.989929762256359,0.991296004119586,0.995875915968654,0.999824932386785
"ZNF43",0.624419394485192,0.960068309241737,0.304567944658898,0.99988460572481,0.934421937889565,0.954323299677889,0.874338582858259,0.998382429941754,0.529845960806323,0.990455424683626,0.997405562231337,0.628777056849403,0.772343930845527,1,0.916839559738668
"ZNF28",0.631947204800997,0.99985200895754,0.636071707300209,0.989622294192993,0.992050597395542,0.975353719050339,0.927620672757515,0.994323865451992,0.899433019687012,0.999992250499245,0.949774952725672,0.839785514026462,0.934024445592654,0.999982233949478,0.997300896782479
"ZNF627",0.976028066962707,0.999999854659571,0.992770192809691,0.999595548585638,0.999833149595584,0.999909336865347,0.997681085010401,0.99979920007164,0.999542315643453,0.999999985845128,0.994018824901575,0.997213286019326,0.999514468134681,0.999999998929184,0.999998656950706
"ZNF789",0.99992973378713,0.999975565056847,0.999999999375696,0.997029096742025,0.999753900593407,0.999739473771637,0.997922033267671,0.999954725332717,0.999947095349779,0.999996626783618,0.999938472524718,0.999998971019076,0.9999999300012,0.998559260345007,0.999135146425904
"ZNF534",0.921536899144355,0.992734818468087,0.999627168650094,0.999997721355407,0.988307713390592,0.999346926818305,0.999613988618365,0.845483206569847,0.968950186247976,0.999438592262014,0.998668963261019,0.94815255909504,0.998847614550543,0.999997014073006,0.979914117986967
"ZNF525",0.95079358889537,0.97255055575287,0.698459143914738,0.998432391079212,0.999809777382058,0.929087275276618,0.999353700402504,0.996429023683013,0.917598829049591,0.999994032221659,0.999994138309289,0.837775986674493,0.964610118817329,0.99409412837468,0.994598938026121
"ZNF814",0.951381060018021,0.99929127311402,0.998329015365088,0.999959554039781,0.997072825261857,0.999998804793486,0.999992500683867,0.984468469174024,0.999947029331767,0.999999511321416,0.999999749108476,0.908305455174718,0.999142553333072,0.999974131617258,0.999997260492982
"ZNF551",0.32202290446712,0.999996348968447,0.58223008633708,0.995208149901454,0.900162819657143,0.999027686697553,0.974800611153513,0.836266174690281,0.995104886747703,0.999999778864313,0.999999776737145,0.111309553811529,0.999961908175298,0.988463857495973,0.921306400971868
"ZNF805",0.99997559137369,0.850084557273076,0.936318981645172,0.594148404453993,0.733437085532327,0.994393714156952,0.995964686849317,0.999675002117048,0.98573938851711,0.859692547164006,0.993490421901025,0.999874841192099,0.921858715431349,0.672584323360375,0.999985480898388
"ZNF468",0.994622752119081,0.949420734186484,0.99909003973644,0.993394919450443,0.939514565527391,0.84427749047483,0.999999716466831,0.99824127821548,0.973726665683559,0.992115956690898,0.999999918246459,0.980549478893196,0.884570502572085,0.990978552282375,0.999993262423222
"ZNF616",0.503323391864134,0.985425023420446,0.304559596843044,0.99534541423863,0.962665787443352,0.924381558833385,0.855039702607118,0.994041949154802,0.608084238903747,0.998972756775191,0.811015614967452,0.866421737557657,0.540881802029784,0.999980998665391,0.99872452047291
"ZFP57",0.999728294968035,0.969482413501522,0.996607549482587,0.999999996876552,0.999883793088407,0.988133519421044,0.999959888789792,0.999999381002851,0.993173650777829,0.999977887243783,0.999696674629394,0.990793811012158,0.861956362134589,0.999991237351757,0.996560613871547
"ZNF155",0.999999998278333,0.99698006166928,0.997357766211546,0.992389631376367,0.993185097750175,0.999989438009558,0.996281506334711,0.996921090350293,0.999999999514849,0.999976620181826,0.976599520181522,0.98700958444863,0.999999999117434,0.99994593924566,1
"ZNF425",0.99999954509256,0.999999436807489,0.999999999988119,0.960191891011636,0.977926389165211,0.983403735362858,0.999972360437341,0.999999007342523,0.999999626340897,0.986450857593102,0.978885296285043,0.995955166785435,0.998126322204218,0.995628387463003,0.998975480338477
"ZNF611",0.503002271533111,0.842968420163483,0.998825924437464,0.984293783012673,0.388183498617293,0.654112264479614,0.416128517479502,0.999994931688287,0.995798555799457,0.329833772240953,0.474088952219375,0.984232963898887,0.999998934963863,0.447856746058485,0.957270250196263
"ZNF254",0.991760418206951,0.998605488568304,0.999995939797042,0.853188679376799,0.985588825081313,0.9776331624257,0.994978393618843,0.999999932267813,0.999999702293745,0.980772757514246,0.999999999775143,0.980229683792358,0.997218993313979,0.782638513378154,0.987866464518145
"ZNF625",0.999998597954644,0.963537402228269,0.984410162052814,0.97813943930131,0.973549276092722,0.794702320761477,0.940203493145761,0.937451610394371,0.645769399000496,1,0.332035015436387,0.45969237182153,0.154685957235463,0.998479509056229,0.993047370224546
"ZNF845",0.983989359598411,0.999995309907387,0.982671366529565,0.999434494166815,0.999963783057836,0.998696823259529,0.790358032620603,0.993237567201627,0.832606967309521,0.986840515054072,0.999645519191769,0.991669482506381,0.999053789390883,0.999959768940626,0.759755862232285
"ZNF90",0.99775326043257,0.984975202692356,0.999878995496576,0.991987899140784,0.950644119607765,0.9042961916325,0.837035778408009,0.668352335077262,0.584198655262174,0.999325927531431,0.978205762792925,0.85785703831933,0.774131252739257,0.999924542944302,0.950313666738725
