"gene","p-adj-YES-NO","mean-NO","mean-YES","SEM-NO","SEM-YES","Q1-NO","Q1-YES","Q3-NO","Q3-YES","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF394",0.559797141619686,601.526925,551.03645,36.9110561128484,50.0489459065644,474.6982,477.725875,704.537675,579.272625,387.872196,574.060657575758,376.4625,555.87895,341.7956,439.0285,454.673575,662.86955,12.5555358312359,25.0907494417208,1.48002528537972,1.47658518444732,0.56562182367876,0.562264588191964,"KICH"
"ZNF333",0.00320203881977887,132.27597,180.094925,5.13293507319205,23.6674444814477,111.81475,138.11615,154.387925,193.6727,164.94158,140.063777272727,154.2797,129.40755,131.3949,189.7472,112.701925,164.017125,8.02559690585899,5.65155357752209,0.849172035776105,0.838785335983931,-0.235871232489354,-0.253626455064908,"KICH"
"ZNF382",0.950331641657001,80.390645,81.5283,7.04861814714548,20.5624456082129,50.1196,57.513125,103.38545,96.43345,37.347864,76.0488636363636,37.6893,79.75215,33.4355,41.9954,40.073975,98.5126,1.73371974594012,5.39789098896192,2.03623060307716,2.1160422188791,1.02590095585199,1.08136841212107,"KICH"
"ZNF577",0.421721213467933,152.7259325,193.065125,13.990609649589,90.0353063757386,92.20115,64.838375,201.098425,178.2269,219.6864,147.668198484848,205.5197,127.86285,186.5312,258.6798,78.80445,174.877525,12.6631908304595,14.2614403956244,0.67217724212718,0.622144008579226,-0.573086396671765,-0.684679533155389,"KICH"
"ZNF75A",0.0235532550652404,313.2008175,181.952225,23.5669864655857,41.5155242066393,248.1661,102.228775,361.44695,284.2227,277.66724,287.941736363636,276.9912,269.1054,244.877,300.8101,186.373575,354.926225,11.5602993714566,17.6654336982801,1.03700291169976,0.97153050349614,0.0524199449601152,-0.0416688015453496,"KICH"
"ZNF496",0.656775688145685,177.1982175,169.4252,7.37142477034425,11.8405897643747,141.742675,148.2786,211.9231,176.432175,302.388604,190.439545454545,304.7002,173.68755,258.4201,349.771,145.6906,211.040825,12.8253403456081,10.5855085226972,0.629784135167162,0.570027686230597,-0.6670706797512,-0.810896102245848,"KICH"
"ZNF2",0.493319825838748,98.271995,105.4708375,4.19954684280912,10.1903320613731,83.2932,86.241875,109.1292,123.857025,113.002444,101.299845454545,111.6476,94.64115,92.43,125.6617,83.8882,110.0241,5.63382052908172,3.84725730437431,0.896439420854875,0.847677424324392,-0.157722002240149,-0.238412729702608,"KICH"
"ZNF589",0.120472059253752,166.6202225,205.6098625,9.36962803315167,29.6681114016316,138.9985,167.8032,182.8714,255.702675,223.322052,165.365874242424,214.0973,156.32125,152.3245,264.446,125.68935,186.002925,15.1055818803581,7.78882130243857,0.740481617294221,0.730141155446613,-0.43346417431943,-0.453752693118456,"KICH"
"PRDM9",0.0218893743296906,0.1392225,14.42035,0.04842992459207,14.0821151518259,0,0,0,0.674775,0.30344,1.85436363636364,0,0,0,0.4128,0,0.261525,0.0999363285630739,1.71017415070568,6.11113774177312,NA,2.61144099896531,NA,"KICH"
"ZNF12",0.533012276889763,882.4472275,927.202925,30.2906059173721,47.3365502526919,798.361025,829.518625,993.298075,1043.3304,615.88122,911.579165151515,593.3338,887.37855,548.5818,702.1487,798.36005,1047.680325,21.4503302671917,24.7176512124313,1.48012171105252,1.49558064954331,0.565715814173277,0.580705710229216,"KICH"
"ZNF202",0.202292352691736,174.49121,201.4511375,8.82852274244794,14.409521216034,134.150425,165.48005,209.94255,219.111975,189.941196,181.582365151515,184.945,176.6799,168.9363,206.2852,146.91465,218.483125,7.8410747686047,6.61664970029912,0.955992533349717,0.955310497715537,-0.0649287446116754,-0.0659583767034091,"KICH"
"ZNF3",0.201460778776794,742.018215,837.1101375,31.7745448329088,36.8705460450331,645.066325,770.446725,837.73705,858.424475,553.837348,758.023475757576,536.1471,752.6006,504.9084,622.179,678.5724,829.207775,14.6149583226776,23.0224427858003,1.36867525907187,1.40372035958042,0.452780183847712,0.489255559553529,"KICH"
"ZNF606",0.636936133777244,263.748,275.9854625,9.98434591691683,29.250934952957,203.56755,229.750925,303.747,296.572075,249.838844,261.019083333333,244.8546,264.01535,220.0801,273.3329,201.635825,303.809925,12.2873961385954,9.33388657202104,1.04474980413107,1.07825358396371,0.0631574881849375,0.108696511396387,"KICH"
"ZNF91",0.227742864175905,877.93873,1066.5892125,55.881110122937,208.361997236652,629.50325,740.12725,1050.5253,1581.475725,457.897872,894.189781818182,461.0778,801.2182,397.7067,513.1693,624.28875,1038.119825,20.2600577176987,48.2883104620506,1.95281488842163,1.73770717219523,0.96555519949951,0.79718498847276,"KICH"
"ZNF226",0.183361709615871,408.7241175,342.594175,19.4837407995484,50.4920729527515,331.3146,243.538125,476.840275,466.684175,273.134784,380.562310606061,261.9894,378.9274,235.3656,305.0657,275.79335,453.25745,14.0412928834737,16.0332061569978,1.39331323910052,1.44634630256033,0.478519635322508,0.53241302197804,"KICH"
"ZNF229",0.0882098107164285,208.50684,155.712325,11.7252578492761,34.6502644876978,157.007725,102.91845,248.55205,209.780325,181.188892,190.486240909091,188.3246,207.65005,147.7837,212.2596,128.58745,247.46445,8.70537153256141,10.7130125530148,1.05131301817934,1.10261776740798,0.0721922816123181,0.140932754088235,"KICH"
"ZNF180",0.728294130556685,180.3522525,187.2738125,6.96130741915625,28.2417293381837,153.599075,149.6367,205.7078,223.955175,155.029348,180.923490909091,155.6864,180.9345,137.4466,180.6491,149.279125,217.434925,6.82115202905423,6.81731223139445,1.16702736122641,1.16217280379018,0.222838385760697,0.216824599410039,"KICH"
"ZNF641",0.593599686848574,110.137735,121.4590875,8.09269537461815,24.6218922271525,70.053475,68.99255,139.60185,157.09165,198.892176,119.648506060606,182.9328,117.63155,159.9276,228.9879,69.766775,155.09645,9.25975005683429,7.00077065383442,0.601574724893181,0.64303148478567,-0.733184141298137,-0.637038716848746,"KICH"
"ZNF610",0.97861881463717,150.115175,149.53275,8.48007354408478,23.5589397201163,116.58625,101.7352,176.403625,193.135075,105.422964,140.072575757576,101.7964,147.9496,81.139,129.5611,100.761175,175.66315,6.3529756062832,7.53940783070014,1.32867233516196,1.45338734965087,0.40998536441764,0.539419254206692,"KICH"
"ZNF528",0.030022096528502,326.6284025,232.12845,16.7659133421193,43.852777094493,267.7941,146.171375,393.651175,292.34365,281.613116,287.794343939394,273.2635,290.015,250.5326,316.2067,169.435825,380.326025,15.940414173176,15.7045211564283,1.02194936097861,1.06130163743054,0.0313237104878228,0.085834749540493,"KICH"
"ZNF701",0.917129378047464,161.028695,158.76405,8.5783273317749,22.7120914923087,126.994325,103.76335,177.1832,205.829925,137.624828,158.978277272727,118.1383,160.5903,102.8546,146.911,125.290775,197.589325,12.7108091408933,6.99578513416988,1.15515695520235,1.35934155138511,0.208088888964175,0.442907996634367,"KICH"
"ZNF283",0.826032427004558,45.4907925,47.007,2.47292670010551,9.34270724463357,35.7134,29.563075,56.957975,55.475825,36.431712,43.962296969697,35.1845,44.63555,30.1803,42.6303,29.56455,55.78785,1.83088489669449,2.24527454871754,1.20670412001766,1.26861402037829,0.271071975254615,0.343253191646072,"KICH"
"ZNF558",0.00212381896599245,317.5635,423.190625,11.0908861892107,48.3340008891543,261.914375,365.348225,357.83835,513.678375,314.3189,337.039774242424,303.8749,324.7108,258.8992,346.4617,267.190525,398.3784,17.1042370814983,11.6812677922063,1.07228605802077,1.06856736110814,0.100689830641766,0.0956778564988924,"KICH"
"ZNF597",0.0167188002661349,36.01008,23.97055,1.75636923657358,6.53989907925082,29.7385,12.97485,43.820325,31.629,48.883236,34.4705363636364,41.2939,34.67675,36.7874,53.5551,25.756275,44.575275,3.53175982010329,1.71351133712071,0.705160688699831,0.839754782183325,-0.503976045354945,-0.251959988634171,"KICH"
"ZNF30",0.361999653520785,42.58785,35.091375,3.28344444964977,7.91814049355182,29.59765,24.493675,49.84865,42.661675,68.469632,42.5167742424242,73.3999,35.3671,57.6343,83.3101,28.3518,51.827525,3.94007740056258,2.82041144872671,0.620958124069138,0.481841255914518,-0.687432115064529,-1.05337017047841,"KICH"
"ZNF354A",0.304123312430318,169.4393175,212.91705,15.5304727242006,53.5318421099836,122.60245,138.5064,180.51085,219.252125,211.71302,172.811940909091,209.0415,148.77065,188.1042,230.7049,119.563525,192.46215,8.1527899842651,12.9279430265135,0.816255612947616,0.711679977420751,-0.292907087562017,-0.490699447485239,"KICH"
"ZNF764",0.549400978074484,171.41609,161.0652875,6.59867618516989,20.0013109783587,140.57415,127.6851,195.884925,201.864425,165.39412,175.522425757576,160.6075,168.39265,145.1658,182.6987,142.346225,201.2188,6.43737711890487,5.90423100402989,1.06123739923509,1.0484731410426,0.085747423819324,0.068289904084998,"KICH"
"ZNF747",0.197813225244759,395.27735,340.3890875,17.7356779972093,29.9996020885899,340.428175,280.5899,476.56345,400.356525,319.509124,377.599251515152,328.9593,385.09355,294.7546,348.9423,325.9976,431.277725,8.219978508541,12.5709609338589,1.18181054358608,1.1706419304759,0.240998775163251,0.227299859678776,"KICH"
"ZNF778",0.00811797045117679,136.16002,68.08965,10.7904891152545,8.38090909714709,89.80755,50.219425,155.521,80.3892,100.52462,136.228704545455,92.1007,121.7078,82.2985,122.7975,89.08945,166.456225,6.37189861979405,8.67954145155361,1.35517751318487,1.32146444055257,0.438481840964995,0.402137603845394,"KICH"
"ZNF212",0.940829551871449,338.451305,341.454775,16.1679514106964,39.8321673281503,280.967975,316.46795,380.74855,410.512325,274.026528,328.931877272727,272.1984,321.6992,242.915,295.7173,270.513175,378.04595,10.0647195945549,12.2014848038901,1.2003650875463,1.18185558768898,0.263473264071921,0.241053761697115,"KICH"
"ZNF282",0.567919160608125,729.5781675,781.325925,35.4037000033016,96.9356967537386,572.17265,656.884675,882.895125,930.653225,523.8949,738.71271969697,538.5901,701.00475,489.6765,581.6464,592.495325,880.508,24.3736881560608,27.7403946293865,1.41003991391588,1.30155520868282,0.4957360014847,0.38023650851777,"KICH"
"ZNF160",0.954482277266519,616.43979,612.8932125,26.0628257495638,44.6106741467797,495.256125,575.90505,676.172025,622.7992,583.822784,612.077696969697,580.8705,581.887,495.5265,653.2951,494.377375,684.48225,29.9933309510363,19.5221707712535,1.04839638627344,1.00174995975867,0.0681842859495348,0.00252245181416662,"KICH"
"ZNF415",0.0207329639076588,231.0083475,299.9639625,11.6211748419807,27.8586830406155,189.32235,268.819925,271.89395,318.8574,214.881284,236.959346969697,217.5391,236.40175,180.5367,234.2924,187.79005,296.033975,15.5916889500653,10.142092142082,1.10274539763871,1.08670923985619,0.141099739285118,0.119965984219505,"KICH"
"ZNF439",0.640066275377071,209.6561225,191.384725,16.4956262063675,25.8993858161509,131.139625,134.353975,252.306525,262.515,140.5242,197.207025757576,143.3009,184.07285,108.0528,164.174,128.484625,255.057775,7.95099632420575,12.2175789251295,1.40336700552343,1.28451984600236,0.48889234880724,0.361229180241071,"KICH"
"ZNF440",0.596611186227117,258.85312,276.0968375,11.9179635365906,42.1347111332591,208.384,196.9835,307.3169,303.3075,257.151168,266.146775757576,231.8485,252.7382,201.325,275.874,202.31355,315.330725,20.9148074451107,9.98940170762837,1.03498178844584,1.09010064762118,0.049605382265631,0.124461343369641,"KICH"
"ZNF562",0.00671147219363044,393.56211,514.8432875,15.4947367491417,57.4825512171223,349.956125,465.738575,443.648,622.278925,387.524792,416.075257575758,343.837,394.14725,310.8027,434.3598,339.987725,506.1732,26.005734918661,14.9280541311869,1.07367390723161,1.14632005863243,0.102555889175527,0.197009908435743,"KICH"
"ZNF561",0.573134845481685,714.9493575,752.27885,25.554970097974,74.1789021526794,615.17205,586.5545,831.987475,928.0179,788.539964,714.943018181818,755.8783,738.78905,669.1095,890.2762,591.744225,834.893275,34.9191293584757,23.2186407352199,0.906666815661632,0.977391532472886,-0.141355612163615,-0.0329914888829798,"KICH"
"ZNF584",0.479679914627379,178.544635,193.2158375,8.47738825373163,17.8637153121702,138.063,164.596025,218.1246,223.288,209.94148,188.463975757576,206.3971,183.1319,188.6858,235.3604,146.7086,229.80125,7.46013020297233,7.01649004178887,0.897697662022654,0.887279423984155,-0.155698457207919,-0.172539582116043,"KICH"
"ZNF274",0.580103495158203,590.13203,523.9443,50.6130038168728,76.9009623412593,362.367775,300.867375,757.535075,699.52035,602.950232,547.837862121212,545.5418,487.03405,423.7408,680.898,355.37975,688.155025,49.2964945686079,33.6495952858077,0.908595491047447,0.892752947620146,-0.138289948924391,-0.163667102693276,"KICH"
"ZIK1",0.21681475345264,104.6536975,82.5128,6.76457355615617,20.9106235727629,67.178025,41.047625,139.261,114.44665,92.490468,99.4070045454545,84.3947,103.2733,78.6414,96.4404,56.7489,145.462675,5.2252477414751,5.74125142326029,1.0747810741476,1.22369414193071,0.104042822226839,0.291243006510248,"KICH"
"ZNF540",0.234583071816108,148.8238775,109.52235,14.0505741989112,18.2026831293003,83.86865,69.144325,190.500075,150.2102,133.331492,131.257716666667,132.918,127.1597,109.8348,146.1794,66.32125,168.906625,7.46100164619988,9.94985427464115,0.984446470205753,0.956677801351209,-0.0226153339289388,-0.0638949723281857,"KICH"
"ZNF570",0.268403822074518,54.414425,43.7304,3.98173508515679,7.51068077844574,36.189725,29.14345,70.644075,56.671225,85.43984,54.3991,86.8156,51.09845,78.2119,94.0916,35.192,71.213425,3.38418712624859,3.17775040933854,0.636694778454641,0.588586037532425,-0.651326162185142,-0.764674775887428,"KICH"
"ZNF57",0.627422534009458,151.5013375,171.3521,16.6050934854508,36.83534172005,91.830725,110.944875,165.78085,229.00215,125.660448,157.950798484848,119.7024,128.9557,99.3091,148.3979,96.50405,179.157025,7.89460487943321,11.7261260050081,1.25696510715009,1.07730254364156,0.329944601675505,0.107423465217817,"KICH"
"ZNF556",0.816790345883807,25.2147,28.4544,5.58902714392342,13.7285304713266,3.027925,3.621675,25.94165,36.572825,8.69744,23.7576424242424,4.5263,8.4504,3.6805,13.94,2.882175,26.517325,1.60816981954643,4.03561900507776,2.73156726855746,1.86695534984424,1.44972895180006,0.900687424442223,"KICH"
"ZNF554",0.933706629872176,217.7744125,221.270825,16.7445431977131,41.9448003636231,152.737725,134.270575,241.208325,299.719075,131.207372,212.488001515152,129.1838,194.23905,115.4317,148.0778,153.2095,243.334975,4.8495937668136,12.5947800317947,1.61948218515612,1.50358675004141,0.695532598094022,0.588408107183,"KICH"
"ZNF738",0.150676886292944,177.354765,215.125775,9.83968117441426,30.9921999372812,127.8159,169.0002,206.94295,275.36535,159.761632,168.630281818182,147.706,169.02975,115.5571,168.3852,114.559925,204.5293,12.7363003163631,8.60506829526348,1.05551176278784,1.14436617334435,0.0779426563933793,0.194548758357774,"KICH"
"ZNF596",0.141298462426411,83.2477075,66.3267125,4.68040031479665,9.47023642136694,63.8752,49.41835,98.69495,90.320325,97.035928,79.9505954545455,89.9872,77.5052,80.8666,103.0928,61.599525,96.408325,6.512086002497,3.45828691009149,0.82392776678083,0.861291383663454,-0.279410232084432,-0.215426696232493,"KICH"
"ZNF621",0.02338106001357,711.4552675,928.146625,31.2972389165975,139.506496472609,582.7889,734.9865,880.483475,1170.809775,589.649468,740.575136363636,604.8618,749.90035,486.5055,694.3332,564.671825,887.1923,25.0758245426837,30.9303371209059,1.25595828802416,1.23978791518988,0.328788551283706,0.310093346520967,"KICH"
"ZNF680",0.0162440484959638,349.0622,525.0891375,24.6492741523067,101.63977339366,248.67135,352.0408,407.648775,749.137525,278.020228,380.992043939394,261.392,353.9248,219.0175,276.061,247.54445,452.316375,23.0211958927728,23.6533181217154,1.37037526614572,1.3540001224215,0.454571017618224,0.437227869353736,"KICH"
"ZNF483",0.790132131265155,48.454865,45.3458375,4.62976019121242,11.8981148600455,21.93075,15.12495,72.746425,65.48005,42.05964,43.2846666666667,39.1139,41.07235,29.3144,51.9323,17.122825,62.37465,3.41545774505165,3.57416786795061,1.0291259427486,1.05007043531839,0.0414195476939768,0.0704861024403606,"KICH"
"ZNF417",0.781391625667064,192.7544975,200.3905375,10.2118033482925,34.54181926784,139.246525,110.590875,221.5187,252.54675,145.642288,189.444757575758,135.487,197.1689,124.6106,161.0476,134.338675,223.74095,7.57966999849228,8.62505629468418,1.30075378639861,1.45526065231351,0.379347906899886,0.541277577959389,"KICH"
"ZNF791",0.451633397126643,276.39316,308.9053125,16.3111348529211,51.3089602548495,183.859625,202.493,371.1933,427.299525,275.315972,291.57911969697,256.9581,286.68995,227.0926,298.6336,199.046325,396.719025,16.893062132013,14.1049255213941,1.05907084713912,1.11570699658816,0.0827991024534465,0.157958200939194,"KICH"
"ZNF519",0.00027100869180452,8.613955,20.6804875,0.664618529442902,6.24033808102681,5.8333,9.720175,10.8597,29.62115,24.214028,10.3310545454545,19.662,9.1222,16.1734,32.0409,5.141475,11.563,2.75991306485983,1.03952665901267,0.426655761092477,0.463950767978842,-1.22885556616513,-1.10795637264042,"KICH"
"ZNF25",0.735307204304676,130.273325,121.631225,10.9342358920618,14.3102691634832,90.432275,100.162025,127.133925,140.329225,384.570044,151.156042424242,373.5838,118.9238,333.3333,428.6721,93.082975,147.63465,16.4244757368062,14.6107932949292,0.393052045479243,0.31833232597345,-1.34720773715312,-1.65139442784885,"KICH"
"ZNF77",0.275471195478051,83.5522525,97.25865,5.33745195333925,7.13912923776923,66.018525,85.4579,82.55205,111.35495,91.116768,86.1338787878788,75.7281,77.193,63.2847,96.8878,66.8511,91.808725,10.7011256013137,4.18427009368223,0.945313147936489,1.01934420644384,-0.0811357738731055,0.0276412949562554,"KICH"
"ZNF169",0.104727414237226,38.1298,48.4388875,2.37384056664701,7.44967124728711,26.99035,26.4589,49.217125,69.23015,60.875348,39.0989,54.5016,37.33165,46.7997,69.8343,26.953625,49.193875,4.55847293860243,1.89782668976322,0.642278053178439,0.684964294626213,-0.638730094895504,-0.545899308724072,"KICH"
"ZNF613",0.0708496855535763,135.583935,96.3723875,9.15933803256136,11.1827141912104,97.41385,72.8375,151.458825,115.71135,141.997868,122.874636363636,144.8637,117.68455,118.9869,163.645,87.2775,141.1482,7.45018256517633,6.50466996842383,0.865327332686688,0.812381224557981,-0.208682121775292,-0.299771197880209,"KICH"
"ZNF404",0.371119973590066,92.6871875,68.053,11.6236793240589,17.6015110475128,60.241925,49.839125,100.64635,59.4328,40.344596,80.8606257575758,37.5807,74.8744,28.5476,45.5329,47.069825,98.451225,3.49366488479495,8.02198689554119,2.00424923718596,1.99236310127273,1.0030619251469,0.994480597540628,"KICH"
"ZNF135",0.108407120474676,171.376735,123.1302625,12.2908862495141,23.3920968486149,137.97295,83.0106,216.76595,163.7206,152.513284,151.1223,147.9335,155.8245,138.3345,164.1557,84.4748,205.31525,6.22393324241641,10.1389002510465,0.990879587905274,1.05334153521684,-0.0132183437184184,0.0749732913241858,"KICH"
"ZNF620",0.480432012388305,69.676565,76.663975,3.54467770361344,13.3526713474409,52.944625,55.86115,83.110175,96.506275,76.6722,67.3511848484848,78.158,66.85915,57.1232,88.7887,49.513375,82.387325,4.24959034136625,3.06399739315868,0.878430315661802,0.85543578392487,-0.187000250584961,-0.225268536713139,"KICH"
"ZNF619",0.00624432393409491,69.42409,119.605775,5.75133915762211,27.5152859973049,46.26975,43.527975,92.598725,160.8684,71.951448,78.8393545454545,72.4651,68.45545,52.7765,84.2964,45.31705,109.4689,4.42900144086723,5.6794156760077,1.09572992256465,0.944667847004972,0.131892244108487,-0.0821209398535566,"KICH"
"ZNF354C",0.360557038784272,8.8508075,5.574525,1.53994860642843,1.69097823154338,3.03195,2.8527,9.8902,5.8849,42.403524,10.2292803030303,35.0998,5.59675,29.3205,51.4569,3.2786,9.9176,3.53551104814792,1.62066515700475,0.241236560976166,0.159452475512681,-2.05147952122409,-2.6488015991652,"KICH"
"ZNF114",0.591274086705448,13.0591175,15.9308625,2.13489074939922,5.24096079645495,3.5711,5.6177,17.9766,24.242875,11.32704,15.2706636363636,10.4103,8.602,5.85,16.5574,3.962475,20.871825,1.2634182799849,2.17465790700878,1.34816012271199,0.826297032746415,0.430991857442181,-0.275267607869022,"KICH"
"ZNF454",0.844179286217683,5.79741,6.65175,1.68067900483856,4.85954601822169,1.36545,1.018425,4.43575,2.875675,29.980324,5.81569393939394,30.1347,2.68985,18.4611,39.4807,1.25605,4.375975,2.33718114626915,1.30749550648633,0.193983692083979,0.0892608852917069,-2.3659927225703,-3.48582807442827,"KICH"
"ZNF543",0.496085536698121,149.8146025,138.72295,6.75409128545905,12.6629686208589,125.932,120.8071,177.619775,161.50785,113.999692,146.090313636364,118.991,147.75005,98.7186,130.741,116.0011,174.372625,5.88186974840178,5.38206428641419,1.28149744155768,1.24169096822449,0.357830598367508,0.312306160607094,"KICH"
"ZNF354B",0.246367953900621,78.533825,95.003725,5.43573135746918,15.9481546427316,59.504575,72.782525,93.662325,110.91925,93.006684,82.4674121212121,87.7863,79.219,72.0693,110.784,62.6454,100.2961,5.20904416460986,4.33094565375061,0.886682640155326,0.902407323238364,-0.173510264770671,-0.148149319308456,"KICH"
"ZNF223",0.099354981843745,108.5361175,88.1955125,4.7789356570291,12.8331526368014,86.6311,70.1658,125.388325,102.28515,107.332036,101.753895454545,104.1795,104.72305,96.2401,112.5984,82.937425,126.030575,5.10871410648472,4.15826444528601,0.948029118301133,1.00521743721174,-0.0769967233339803,0.0075076025555441,"KICH"
"ZNF713",0.147754264984393,38.96799,50.19295,2.68694081679738,10.8260301154869,29.590675,23.8983,43.803975,72.031025,69.3516,42.481203030303,71.0349,38.52035,53.8935,87.8753,29.353825,52.740325,4.5238804001948,2.43175290203096,0.612548276179685,0.542273586645438,-0.707104544551078,-0.882907194391661,"KICH"
"ZNF552",0.0310892496817784,251.345465,173.4036625,14.7961868745874,25.029667449584,190.124225,119.1307,304.570425,236.926175,251.368168,230.00871969697,225.1908,214.8835,197.9481,296.0808,175.88515,285.904,18.9706992224946,11.0664145201039,0.915027234860421,0.95422859193182,-0.128113410492513,-0.0675931798706855,"KICH"
"ZNF154",0.0112004897993715,155.395595,59.7283,15.3281945052251,25.1078558577717,78.8975,25.44225,236.750675,58.1999,80.891692,126.511896969697,81.3033,92.1214,49.3674,93.8255,38.7762,204.227175,7.55981401588893,11.8409078911341,1.56396650684099,1.13305855973866,0.645209616908812,0.18022242573154,"KICH"
"ZNF571",0.0642107355772508,86.24037,62.48065,5.40588093896206,6.75372141991785,69.30125,45.5232,92.1802,71.8126,84.650724,78.4894515151515,84.7703,71.44625,75.7054,88.3327,60.063775,88.331425,3.71950115372245,3.885760872061,0.927215359849155,0.842821719399365,-0.109023629282127,-0.246700602201046,"KICH"
"ZNF443",0.0392891159227666,134.1394775,101.6899875,5.99969104647779,16.6820228666481,109.8685,61.97765,154.4761,131.5691,106.415212,125.438527272727,96.1606,126.03665,84.2841,105.2109,98.567125,153.5841,9.10107612039609,5.07848153344583,1.17876499905603,1.31068909719781,0.237276128419847,0.390325510788833,"KICH"
"ZNF792",0.742223425967556,52.022965,48.69135,4.22367745036386,7.62740166813987,34.391575,32.6182,61.273775,63.510975,95.538804,51.6038696969697,81.3976,45.74805,67.9304,124.0478,33.80755,64.4546,8.49413737697847,3.33872631172726,0.540135186295295,0.56203192723127,-0.888607561335006,-0.831276007234931,"KICH"
"ZFP82",0.966688733962878,63.108475,62.6977375,3.97705037285518,9.13109485048475,49.771225,53.8243,79.08855,77.9932,66.192808,61.4589727272727,65.6858,63.5398,52.3056,72.5055,45.70015,82.483225,3.83729682790685,3.49846712257014,0.928484144792176,0.967329316229687,-0.107050820617893,-0.0479209724959016,"KICH"
"ZNF707",0.419047561499933,206.5180925,226.8985875,10.743059653389,14.3545218249517,141.650175,192.735175,266.65175,249.99845,163.208088,209.548559090909,166.5661,199.90795,140.8777,179.6829,158.90205,258.21575,8.13954324835311,9.39878322808745,1.28393489353854,1.20017188371463,0.360572047358558,0.263241037521147,"KICH"
"ZNF746",0.425468148062369,439.521445,408.16595,15.1789733340536,43.6848249060488,385.4193,364.23645,484.516275,483.413425,388.69972,445.072439393939,393.1457,446.0576,371.0627,413.6927,389.101625,508.967925,13.3486839084371,12.6412530838427,1.14502896836133,1.13458598173654,0.19538409787032,0.182165944157507,"KICH"
"ZNF678",0.727277221846053,28.1437875,30.2560375,2.46758634535541,5.36880636926794,17.3872,20.84075,34.4951,37.108525,44.587524,30.3295787878788,41.4121,25.63535,32.0206,51.0214,17.816825,41.14035,3.50180744648284,2.15629264164399,0.680225679001121,0.619030428304771,-0.555914625054061,-0.691917768346916,"KICH"
"HKR1",0.0667887042184609,1245.1630475,983.0599,58.088577012921,112.774972983654,1108.8752,807.86035,1331.8561,1160.452125,726.689392,1136.97775606061,727.3963,1150.65925,659.2911,779.8388,885.0071,1306.398625,17.7708529186455,44.4275899015097,1.56459935782385,1.58188768625851,0.645793277938531,0.661647172358147,"KICH"
"ZNF101",0.0373365925174793,92.10418,109.0443125,3.24693788867691,6.93747992919716,77.62845,97.9507,106.353825,112.185825,116.562728,93.3566378787879,98.3098,97.09485,85.5329,129.5271,77.47215,107.0886,10.7517823807536,2.93538217282594,0.800913289184411,0.987641618638223,-0.320282037066385,-0.0179404628033188,"KICH"
"ZNF716",0.130021994187002,0.1716925,0,0.0493798526842861,0,0,0,0.327775,0,0.028256,0.114571212121212,0,0,0,0,0,0,0.0198597063422398,0.0327392481872371,4.05475694086963,NA,2.0196154358453,NA,"KICH"
"ZNF708",0.908890831203014,196.5236975,199.78335,11.2297175271793,29.6890398064072,150.040875,171.79295,238.9613,249.770475,134.931516,197.73648030303,126.1007,192.76425,119.0182,146.2803,149.623425,245.342375,7.65788302029284,9.38587653894474,1.4654580795122,1.52865329058443,0.551351699283093,0.612261230325806,"KICH"
"ZNF721",0.941204366857429,771.750195,777.9664875,32.6373947755102,93.8259254293736,632.838175,639.235075,970.143425,946.064175,376.99194,776.970271212121,370.6889,769.779,346.0379,424.6299,636.07215,964.368125,10.2646492086936,27.5420030742922,2.06097316354329,2.07661734678325,1.04332571929974,1.05423539877394,"KICH"
"ZNF662",0.730911448970323,134.3699525,121.56865,15.0559062154129,34.3643814432754,51.482275,69.5941,187.12415,192.541775,121.642308,124.091736363636,120.8984,115.3291,91.1906,133.2802,46.280475,178.0666,6.90872870604986,10.9886531928124,1.02013631937694,0.953934047100706,0.0287619503813984,-0.0680385699667387,"KICH"
"ZNF320",0.708053973562521,712.560105,741.7233375,29.5299472475917,92.2602831785451,598.311975,527.41545,848.1171,877.572,614.302296,713.859927272727,611.9765,709.79925,450.9778,750.2343,580.321075,850.23005,41.6168040692337,28.0556835461353,1.16206618780524,1.15984723269603,0.216692242665815,0.2139347957444,"KICH"
"ZNF530",0.0153147792291498,65.378955,88.0116125,3.24649821211936,12.1871121239148,49.052875,64.352925,78.6491,114.410225,39.586808,65.5280378787879,37.6174,64.48985,31.0803,47.1997,43.891075,81.0747,1.89590986106865,3.11901528425199,1.65529986349968,1.71436223662454,0.727092590082034,0.777671976292204,"KICH"
"ZFP1",0.0969943039478022,191.055925,152.8950125,8.67548419089808,26.1113900501119,158.664575,108.77175,236.112875,163.60725,228.674468,192.665195454545,222.9658,186.6025,197.0263,248.9284,158.151325,228.740925,11.1632156047929,7.37675172041182,0.842530419506849,0.836910862562779,-0.247199319240444,-0.256854122036162,"KICH"
"KRBA2",0.649175910048105,182.5035625,171.256825,9.53990713525307,27.7175999133142,136.595,137.3928,225.679825,213.66145,179.003656,182.759425757576,177.3025,183.9098,120.9389,202.7972,140.90565,222.4042,14.8087478285821,7.55485669984637,1.02098152541407,1.03726568999309,0.0299567609907942,0.0527854800141182,"KICH"
