"gene","p-adj-BRCA basal-like c8-BLCA nonsquamous-like c1","p-adj-GBM-like c6-BLCA nonsquamous-like c1","p-adj-GBM-like c6-BRCA basal-like c8","p-adj-LAML-like c13-BLCA nonsquamous-like c1","p-adj-LAML-like c13-BRCA basal-like c8","p-adj-LAML-like c13-GBM-like c6","p-adj-LUAD-like c10-BLCA nonsquamous-like c1","p-adj-LUAD-like c10-BRCA basal-like c8","p-adj-LUAD-like c10-GBM-like c6","p-adj-LUAD-like c10-LAML-like c13","p-adj-RNA cluster 12-BLCA nonsquamous-like c1","p-adj-RNA cluster 12-BRCA basal-like c8","p-adj-RNA cluster 12-GBM-like c6","p-adj-RNA cluster 12-LAML-like c13","p-adj-RNA cluster 12-LUAD-like c10","p-adj-RNA cluster 2-BLCA nonsquamous-like c1","p-adj-RNA cluster 2-BRCA basal-like c8","p-adj-RNA cluster 2-GBM-like c6","p-adj-RNA cluster 2-LAML-like c13","p-adj-RNA cluster 2-LUAD-like c10","p-adj-RNA cluster 2-RNA cluster 12","p-adj-RNA cluster 3-BLCA nonsquamous-like c1","p-adj-RNA cluster 3-BRCA basal-like c8","p-adj-RNA cluster 3-GBM-like c6","p-adj-RNA cluster 3-LAML-like c13","p-adj-RNA cluster 3-LUAD-like c10","p-adj-RNA cluster 3-RNA cluster 12","p-adj-RNA cluster 3-RNA cluster 2","p-adj-RNA cluster 5-BLCA nonsquamous-like c1","p-adj-RNA cluster 5-BRCA basal-like c8","p-adj-RNA cluster 5-GBM-like c6","p-adj-RNA cluster 5-LAML-like c13","p-adj-RNA cluster 5-LUAD-like c10","p-adj-RNA cluster 5-RNA cluster 12","p-adj-RNA cluster 5-RNA cluster 2","p-adj-RNA cluster 5-RNA cluster 3","p-adj-squamous-like c4-BLCA nonsquamous-like c1","p-adj-squamous-like c4-BRCA basal-like c8","p-adj-squamous-like c4-GBM-like c6","p-adj-squamous-like c4-LAML-like c13","p-adj-squamous-like c4-LUAD-like c10","p-adj-squamous-like c4-RNA cluster 12","p-adj-squamous-like c4-RNA cluster 2","p-adj-squamous-like c4-RNA cluster 3","p-adj-squamous-like c4-RNA cluster 5","mean-BLCA nonsquamous-like c1","mean-BRCA basal-like c8","mean-GBM-like c6","mean-LAML-like c13","mean-LUAD-like c10","mean-RNA cluster 12","mean-RNA cluster 2","mean-RNA cluster 3","mean-RNA cluster 5","mean-squamous-like c4","SEM-BLCA nonsquamous-like c1","SEM-BRCA basal-like c8","SEM-GBM-like c6","SEM-LAML-like c13","SEM-LUAD-like c10","SEM-RNA cluster 12","SEM-RNA cluster 2","SEM-RNA cluster 3","SEM-RNA cluster 5","SEM-squamous-like c4","Q1-BLCA nonsquamous-like c1","Q1-BRCA basal-like c8","Q1-GBM-like c6","Q1-LAML-like c13","Q1-LUAD-like c10","Q1-RNA cluster 12","Q1-RNA cluster 2","Q1-RNA cluster 3","Q1-RNA cluster 5","Q1-squamous-like c4","Q3-BLCA nonsquamous-like c1","Q3-BRCA basal-like c8","Q3-GBM-like c6","Q3-LAML-like c13","Q3-LUAD-like c10","Q3-RNA cluster 12","Q3-RNA cluster 2","Q3-RNA cluster 3","Q3-RNA cluster 5","Q3-squamous-like c4","count-BLCA nonsquamous-like c1","count-BRCA basal-like c8","count-GBM-like c6","count-LAML-like c13","count-LUAD-like c10","count-RNA cluster 12","count-RNA cluster 2","count-RNA cluster 3","count-RNA cluster 5","count-squamous-like c4"
"ZNF558",7.43510030166705e-05,0.999994510330606,2.13394836690028e-07,0.999999999228296,3.69219745423033e-05,0.999999957864023,0.995966633935504,1.80426784623933e-11,0.999887913825047,0.999469427236485,0.999999998728747,3.96371599986622e-08,0.997666885429331,0.999998218027994,0.212633001688679,0.9997931200394,6.46828288708434e-08,0.999999874047267,0.999986776011048,0.999999973032951,0.973749564668976,0.999999884108471,1.16412706141489e-08,0.999999918725089,0.999999999999361,0.955935267203024,0.998465021560213,0.999903596944979,0.997482713136341,1.10950790632725e-06,0.999893140257717,0.999454971496544,0.999999861505536,0.952178869692532,0.999998140089211,0.99780093007762,0.999999991807358,5.49961298723645e-10,0.999991722066422,1,0.0669124573855306,0.991044799780046,0.998450135149503,0.99999998782212,0.991216657464069,476.6819,2172.7088,353.7662,424.4948,247.608778947368,518.0658375,288.4401,405.78934,179.8642,428.514421658986,NA,NA,91.2707,NA,30.0588795143132,64.661470569108,20.0235,35.6844463663457,NA,17.4045573336919,476.6819,2172.7088,308.13085,424.4948,125.0212,354.461925,278.42835,400.3919,179.8642,296.1903,476.6819,2172.7088,399.40155,424.4948,352.39575,597.2109,298.45185,412.9447,179.8642,499.7802,1,1,2,1,19,8,2,5,1,217
"ZNF597",0.980114483236967,0.820090132256957,0.999998988345944,0.783928661028005,0.999894366059226,0.999999155716251,0.934430488133311,0.999999991398644,0.998059116678214,0.992264722076075,0.902115653315597,1,0.999882078869539,0.998224500574244,0.999998171938097,0.995256293255874,0.999996990892809,0.996861065943077,0.988561660873736,0.999998319876984,0.999950651053482,0.953234903414562,0.999999997498804,0.999368190820474,0.995705773111384,1,0.999999946561921,0.999999060400307,0.999995398947235,0.87416186447557,0.516912556157335,0.514731742841952,0.650813680684702,0.594603454885531,0.927373690114821,0.723541586551029,0.911808924858157,0.999999998470069,0.998347972258614,0.993118199006364,0.999999998288116,0.999999474687289,0.999991678972332,1,0.591667242841338,85.6781,36.2525,23.54995,11.106,42.4692421052632,37.79305,50.6382,42.03334,103.1186,41.2590769585253,NA,NA,20.67875,NA,6.24614050950368,12.0647131427772,1.2639,11.1181896889107,NA,2.10487951831763,85.6781,36.2525,13.210575,11.106,19.98445,9.666075,50.00625,32.7264,103.1186,12.6972,85.6781,36.2525,33.889325,11.106,65.80205,58.85905,51.27015,60.5602,103.1186,62.1394,1,1,2,1,19,8,2,5,1,217
"ZNF30",1,1,1,0.99369538888329,0.995378147429987,0.984122862656414,0.999999873338941,0.999999983461983,0.999998888987588,0.987244282711106,0.999999999993913,0.999999999579708,0.999999999503095,0.932336765296928,0.997145374399297,0.995381390886813,0.993400012601884,0.977756799989985,0.565981159918041,0.669351894578404,0.947933531581088,0.999999999964623,0.999999998818793,0.99999999835722,0.938552802086887,0.998820639627871,1,0.968571873107407,0.155540929957969,0.14157536029213,0.0481329369572533,0.00880555120416404,0.00247263353108673,0.0140941277230687,0.418836928739301,0.022077031951547,0.999999998658915,0.999999999971389,0.999999991184823,0.9707667805186,0.999980980022546,0.999460704837525,0.716549307346606,0.999827635138284,0.0026383133472988,81.3942,79.0224,80.54335,23.4459,69.8019052631579,85.344225,129.52035,86.34984,246.588,74.5940580645161,NA,NA,3.95215,NA,12.5635309355261,24.4733575289228,50.07265,9.77617348575607,NA,2.7218060223572,81.3942,79.0224,78.567275,23.4459,31.81015,45.481825,104.484025,71.7789,246.588,47.1092,81.3942,79.0224,82.519425,23.4459,84.86205,101.245275,154.556675,101.9737,246.588,95.154,1,1,2,1,19,8,2,5,1,217
"ZNF354A",0.999999986362785,0.999999999999772,0.999999587737845,0.999999872030568,1,0.999997545090063,0.999995546761087,0.999999999938389,0.999689035726551,1,0.999999855022669,0.999933502838202,0.999999889808381,0.999793902195158,0.817901689223956,0.999999980308141,0.999986056337464,0.999999995058146,0.999953730924457,0.996061347556912,1,0.999975784789862,0.999069499584654,0.999939502370048,0.998004298841593,0.683106454532214,0.999991503370111,0.999999365189707,0.999996854891545,0.999999996797619,0.99996449801845,0.999999999919072,0.999999999797161,0.998749147108394,0.999685140276853,0.992942768524416,0.99999999937216,0.99998975391922,0.999999999987086,0.999954304454267,0.370472068293872,0.999996551198869,0.999999998211985,0.997586238221319,0.999551171376389,239.8987,196.334,251.7196,183.8655,179.040726315789,282.5193125,279.21395,318.94762,159.2932,261.781884331797,NA,NA,60.4215,NA,14.8771647685084,31.1609526631456,38.57695,78.6671240961458,NA,10.4872652555651,239.8987,196.334,221.50885,183.8655,130.784,201.121,259.925475,169.19,159.2932,182.6967,239.8987,196.334,281.93035,183.8655,234.42335,339.782725,298.502425,363.2055,159.2932,298.6261,1,1,2,1,19,8,2,5,1,217
"ZNF764",0.999999989853627,0.999999945731654,0.999980448573673,0.695072430484695,0.555815444817775,0.664798667673235,1,0.999999274815783,0.999999099395385,0.26443191245257,0.998330585262479,0.98606886311023,0.999400472913625,0.812309955040486,0.648331952272055,1,0.999999826887975,0.999999945460267,0.525961161882535,1,0.99065315208077,0.999999999645398,0.999995776520112,0.999999997164512,0.416008514127741,0.999999988980112,0.963614815725824,0.999999999926809,0.999529918460876,0.996505787577031,0.999922271246117,0.976592865630334,0.996091688293479,0.999999999946476,0.999054124233731,0.999046297629,0.999999999952835,0.999996106549324,0.999999890386005,0.265311701313279,0.999999912914402,0.536569312200787,0.999999999997679,0.999999999992441,0.997217339840686,173.3035,145.4175,202.45505,431.2818,178.148231578947,257.8871125,178.63955,188.15132,269.5325,184.154218894009,NA,NA,50.69135,NA,17.6403023079595,18.7756367130142,40.62715,11.3866206883078,NA,6.90592498771082,173.3035,145.4175,177.109375,431.2818,140.56485,218.178975,158.325975,174.7661,269.5325,138.9262,173.3035,145.4175,227.800725,431.2818,243.8871,286.03255,198.953125,212.3391,269.5325,203.3628,1,1,2,1,19,8,2,5,1,217
"ZNF747",0.956353402417146,0.999664372432915,0.998278410200465,0.501710152780612,0.997549637278053,0.732185972081115,0.985800573679699,0.999575978886429,0.999995621322443,0.693318936080513,0.999848718436759,0.983608566084263,0.999999977133727,0.427492884886599,0.982468104325333,0.999992017449619,0.988351860321395,0.999999727081162,0.57032480418285,0.998654289146174,0.999999999341593,0.999999992881293,0.904597859939661,0.999353997871386,0.238464943723531,0.739070459205615,0.999084967828768,0.99999755856742,0.999996352488921,0.996578058019893,0.999999982204297,0.766776521194149,0.999936707561835,0.999999999996395,1,0.999999501862984,0.998100610127705,0.992887374601979,1,0.465647739423224,0.973819754113149,0.99995732437842,0.999991942080089,0.936672154730082,0.999999836481945,305.7307,138.4766,230.5993,27.1541,203.240252631579,246.6423,257.42935,286.22668,254.7636,229.383926728111,NA,NA,96.071,NA,17.7467754345945,21.6107153273638,20.74995,44.0139848567407,NA,6.37068041988315,305.7307,138.4766,182.5638,27.1541,158.39355,212.8958,247.054375,232.6433,254.7636,174.8849,305.7307,138.4766,278.6348,27.1541,255.42585,256.00255,267.804325,346.228,254.7636,264.7237,1,1,2,1,19,8,2,5,1,217
"ZNF778",0.999962676222429,0.999610566890129,0.99999999999475,0.976266901055259,0.999700965038218,0.999640258420087,1,0.999112638135758,0.974862351465992,0.818379380041566,0.999885608682035,0.959667650340194,0.711639750475922,0.498191606580881,0.937016607784714,0.847866306958528,0.466260369866172,0.146101488264016,0.0980309039240319,0.236796088110986,0.799433333346985,0.999981328357655,0.99999999419806,0.999997530517413,0.989676826851456,0.982131119009299,0.602128767226503,0.0955069215878676,0.327694934353337,0.106414397075585,0.0223690745128934,0.0151240403317994,0.0398424101632421,0.213537429526182,0.975078203501368,0.014975209172398,0.999990595150349,0.99999976414557,0.999927957984309,0.96967725457836,0.585347645458715,0.100550133197126,0.0291116019979519,0.999999996702308,0.00620213483114207,79.8364,54.5825,50.88445,22.2119,81.4370210526316,101.460725,148.05475,61.796,198.3253,64.5921751152074,NA,NA,27.50465,NA,10.038481824662,26.118133982499,82.88225,9.22886869724562,NA,2.1180345691427,79.8364,54.5825,37.132125,22.2119,52.10505,64.8475,106.613625,45.2953,198.3253,45.4735,79.8364,54.5825,64.636775,22.2119,100.9868,111.157325,189.495875,74.1862,198.3253,76.8601,1,1,2,1,19,8,2,5,1,217
"ZNF212",0.998370458728868,0.999999955018016,0.999504061074576,0.999999740939947,0.98428179427393,0.999905044454237,0.999999986191294,0.996057817928405,0.999999999971755,0.999843363919444,0.99999977356984,0.998591285180499,1,0.999641848640937,0.999999984491054,0.999999999967441,0.989272889200378,0.999993116902672,0.999999968462126,0.99998463205156,0.999935142461815,0.999808772117831,0.999992549354867,0.999983251838465,0.992272411305043,0.995308624895888,0.999669442207176,0.993648326195976,0.999999994504201,0.992116049888324,0.999986618504756,0.999999999977287,0.999983100228877,0.999945575325968,0.999999999951083,0.997322130211425,1,0.980721520174865,0.999996039013532,0.999993367778432,0.997677359202502,0.99836990542188,0.999999991358145,0.89753925132875,0.99999983342086,391.7827,600.8147,444.84975,317.1371,430.717652631579,446.921425,368.12845,515.99922,343.3771,393.706555299539,NA,NA,182.71385,NA,109.69968211909,74.5455579396005,55.05055,73.7659122190555,NA,8.75512023992995,391.7827,600.8147,353.492825,317.1371,253.5667,375.421925,340.603175,358.7484,343.3771,298.6567,391.7827,600.8147,536.206675,317.1371,423.57085,554.1997,395.653725,660.4845,343.3771,470.1981,1,1,2,1,19,8,2,5,1,217
"ZNF282",0.999999997934075,0.991554653988235,0.998323701076485,0.659634093930096,0.768172977741269,0.971592515328367,0.99385548256704,0.999266895192028,0.999999205247374,0.80983868506821,0.99870388957236,0.999916743242843,0.999966895972688,0.757043557486357,0.999997884005378,0.956628359719329,0.985449046276573,0.999999033711503,0.995466913109902,0.998787158420527,0.995325095495279,0.986355517085817,0.997403043057958,1,0.928751833694488,0.999997179358729,0.99984468728177,0.999983496699756,0.936902123486532,0.972506482861061,0.999912935522524,0.999932029131592,0.99590524899366,0.99012362937406,0.999999723530021,0.999593093037069,0.998092901123501,0.999877176217913,0.999906814033783,0.687396924618047,0.999633789660699,1,0.989142537574744,0.998822026296329,0.984680059503548,1218.5766,1130.7536,763.00635,220.2684,853.188521052632,910.352575,638.9689,782.73762,507.1537,912.605764516129,NA,NA,321.07895,NA,180.850880215267,144.253022655196,74.9798,82.1092341384354,NA,21.1152152635874,1218.5766,1130.7536,602.466875,220.2684,531.71605,831.029475,601.479,719.8861,507.1537,713.9523,1218.5766,1130.7536,923.545825,220.2684,863.62295,1146.193625,676.4588,856.1696,507.1537,1074.6985,1,1,2,1,19,8,2,5,1,217
"ZNF160",0.772370676651764,0.756156343847138,0.999999947470232,0.771813000880835,1,0.999999945334709,0.293399038689083,0.999999999999562,0.999973651885013,0.999999999999678,0.955133403059976,0.990310137933993,0.991810344532718,0.990224900753954,0.159463248578218,0.990624264542415,0.992929402507099,0.996083919673557,0.992872058368387,0.786174480504311,0.99999999943707,0.978868066185471,0.984854352155258,0.986292078354368,0.984737070534357,0.260715349860334,0.999999993460091,1,0.965326308612385,0.0909971739503389,0.0495695366112791,0.0907714559994967,0.00169236595050293,0.0998464254565371,0.299199226575179,0.160531194483317,0.68331583194965,0.999902552571998,0.999996239739475,0.999900642554148,0.181538415267254,0.916639036132926,0.996750855628791,0.93240696409351,0.0126463645356683,941.291,366.1914,435.51275,365.88,349.957673684211,621.2240375,648.15195,646.76548,1351.0912,500.775119815668,NA,NA,125.19275,NA,42.7859780796019,80.4072133251359,291.98375,129.19464878421,NA,15.994669936992,941.291,366.1914,372.916375,365.88,220.7208,553.44325,502.160075,450.7356,1351.0912,345.3557,941.291,366.1914,498.109125,365.88,505.42525,709.41435,794.143825,856.9266,1351.0912,618.1818,1,1,2,1,19,8,2,5,1,217
"ZNF415",0.971071248325236,0.999878838619077,0.998508585420322,1,0.979814476572298,0.99996028753278,0.394503632867984,0.999769127728947,0.45960552247467,0.452560663630368,0.69938219364357,0.999999933862539,0.858674881882061,0.753040468457091,0.995543562003591,0.910422532955465,1,0.988531869270196,0.933615048862449,0.998750670126892,0.999999942572346,0.898152021166043,0.99999999999891,0.98640952285337,0.926178643316476,0.906603205529579,0.999853127466614,0.999999996275506,0.999999999999756,0.959344244090942,0.9996716068201,0.999999999818388,0.338076648251847,0.640551170822472,0.881531959683607,0.862993056078154,0.302551519300667,0.999144068351849,0.308139834474395,0.355553795919877,0.999995312709269,0.94058012597169,0.994275893455937,0.7126004280387,0.252835618699308,314.2829,156.8228,247.602,306.0312,96.4623210526316,132.4821,150.3386,164.2436,322.8061,87.5558626728111,NA,NA,8.06139999999999,NA,17.2107403957658,33.0355519940099,21.2922,17.5806814093482,NA,6.43321246819773,314.2829,156.8228,243.5713,306.0312,25.8047,33.367775,139.6925,150.8262,322.8061,21.4176,314.2829,156.8228,251.6327,306.0312,145.2518,209.45705,160.9847,187.6951,322.8061,136.0598,1,1,2,1,19,8,2,5,1,217
"ZNF439",0.211065397768453,0.922566279494861,0.83703403803219,0.619746048256186,0.999708983705792,0.997328697736649,0.0525063132066038,0.999989072721807,0.559729833186141,0.999985656919738,0.999939967651307,0.095259096946276,0.90614933564576,0.53857046043654,4.1634144021252e-08,0.601545346012355,0.989817870038904,0.999389105833233,0.999999813975761,0.985108709245059,0.350068842711345,0.298652361974852,0.9951225658698,0.979200266355204,0.999999999991982,0.980789986417461,0.00954235444275064,0.999999741101008,0.966400941464153,0.00556191114092885,0.13046128768906,0.0483516862794089,8.3958221748115e-05,0.469452106931874,0.0249306551851514,0.00275962724859213,0.0784750885338132,0.999634935102246,0.706220638636816,0.999999927939462,0.99587941740652,2.67875410742136e-09,0.997960173884612,0.998858521278339,0.000133911731418079,242.2354,34.6232,145.5636,86.3798,60.0935157894737,210.102875,105.48155,91.93596,339.6848,72.3325534562212,NA,NA,47.5324,NA,9.23023934582332,49.7388634810301,19.07635,13.75692321995,NA,3.56293838608028,242.2354,34.6232,121.7974,86.3798,26.00205,107.4227,95.943375,68.2986,339.6848,33.5108,242.2354,34.6232,169.3298,86.3798,87.90375,287.6782,115.019725,110.5223,339.6848,95.6303,1,1,2,1,19,8,2,5,1,217
"ZNF440",5.9088654636108e-05,5.71222530498794e-07,0.999999997926881,0.000219792853447753,0.99999972538429,0.999967007179005,1.04902797559703e-09,0.999999996377386,1,0.999891854112821,2.13280286864848e-06,0.993679539909378,0.86521885257344,0.999892929924482,0.118127692391484,4.34104040047956e-07,0.999999977322916,1,0.999924524395271,0.999999999930595,0.826328306999722,1.73851626428245e-08,0.999999999799981,0.999999999998288,0.999966419360326,0.99999999999638,0.56271862145547,0.999999999151543,0.00102069196012888,0.999710227762129,0.995569453882069,0.999998119265835,0.986124138592265,0.999999999985651,0.993359530183709,0.99342163868211,7.47070740825251e-08,0.999336627857625,0.950031818623169,0.999999486034035,0.0067987453168934,0.997884551637355,0.925805858852096,0.655850169306469,0.999999990842924,2060.9483,227.6986,173.69535,335.6471,179.546573684211,496.832125,157.10555,190.49292,469.9677,417.781512903226,NA,NA,24.82805,NA,26.5671830817644,91.0540330221542,25.14155,10.7120141949775,NA,18.6004314635329,2060.9483,227.6986,161.281325,335.6471,89.6554,315.478325,144.534775,191.1431,469.9677,254.2135,2060.9483,227.6986,186.109375,335.6471,209.2705,611.8005,169.676325,201.5758,469.9677,522.1575,1,1,2,1,19,8,2,5,1,217
"ZNF562",0.30670841186048,0.85379668218343,0.000657556589943153,0.72042289746436,0.00117423735307276,0.999958954684775,0.630604000239591,1.02387131922788e-05,0.999999999994867,0.99992550160453,0.985352814753065,0.000844675453146038,0.992331082630278,0.943233189303874,0.586319112558605,0.710165930454703,0.000223649572884344,0.999999543874986,0.999999877872494,0.999999203601248,0.93062598331528,0.836155827612561,0.000133376054923917,0.999999991296953,0.999291009717202,0.999986011263872,0.985337560829204,0.999912307316207,0.593387259134371,0.000543349435948692,0.999263498198731,0.999999994774114,0.998333690142331,0.852319410425317,0.999977994626296,0.99356799165537,0.909664437189647,7.70719571552281e-05,0.999564148819204,0.982209869733609,0.385731754107415,0.998083180016489,0.982008298307224,0.999407138505078,0.931081329573239,991.919,1908.7576,475.8741,307.2652,458.804478947368,684.880675,393.8365,519.8279,237.0937,605.674647004608,NA,NA,19.2038,NA,38.8057655953291,116.233154097269,99.2331,52.813486503629,NA,18.5234912065479,991.919,1908.7576,466.2722,307.2652,355.15635,422.713975,344.21995,406.1525,237.0937,445.9867,991.919,1908.7576,485.476,307.2652,571.13205,922.66955,443.45305,593.2788,237.0937,709.1097,1,1,2,1,19,8,2,5,1,217
"ZNF561",0.139950097685488,0.0603389761080175,0.999999999940346,0.120478120484807,1,0.999999995424153,0.00028731483585398,0.99929374955733,0.972672924596427,0.999740231197166,0.00375808183800863,0.999999974968585,0.99998073738491,0.999999999576508,0.969095555597138,0.00573530555143931,0.999838290075441,0.99678241868447,0.999942505622933,1,0.999739105536483,0.00308392512509525,0.999996161950658,0.999596233200468,0.9999994613133,0.999781758409314,0.99999887227989,0.999997351106082,0.0112062126763056,0.997538964811833,0.984257681011127,0.998619927140325,0.999988011120154,0.995788944236407,0.999997319670201,0.999432473843516,0.00295006241392193,0.999999999999476,0.999999719623939,1,0.127935582287111,0.999983777732742,0.994348821021883,0.99851774059418,0.980216741491474,2376.0101,821.1813,875.57895,787.2898,527.756289473684,728.6809,528.592,652.24838,347.333,794.252044239631,NA,NA,167.21145,NA,41.8657195056279,80.3677363528625,37.3178,63.0582781044281,NA,28.0206387273243,2376.0101,821.1813,791.973225,787.2898,409.6878,518.352475,509.9331,541.5769,347.333,549.874,2376.0101,821.1813,959.184675,787.2898,680.17655,942.28415,547.2509,743.222,347.333,942.3559,1,1,2,1,19,8,2,5,1,217
"ZNF584",0.889379378856309,0.99999999139676,0.645268403238939,0.656295228199545,0.999994027625862,0.322601279106747,0.994159465581849,0.982833431843751,0.822482524917008,0.802516546880683,0.991118028279444,0.992589612417597,0.812039171576987,0.873424439986156,0.999999976229638,0.999999998742141,0.857579869839236,0.999990502740466,0.56012746988363,0.987851131005539,0.982748008632663,0.999789658246024,0.949951703918543,0.983006582326677,0.704028914944879,0.999884873428376,0.999603584514673,0.999875567656312,1,0.866065020027987,0.999999999730874,0.618300182665616,0.989846030862034,0.985440235440341,0.999999974911709,0.999495275705538,0.999811384490591,0.890549058286137,0.969078616187012,0.539112136472516,0.887328407853772,0.960868964602472,0.999854962337377,0.999999999355012,0.999504767864411,284.2956,103.4623,304.8533,53.6789,200.679257894737,192.7509875,267.7157,225.69182,290.8947,231.37522718894,NA,NA,96.2952,NA,16.6348088463598,8.88571658615342,41.0428,41.3261549091057,NA,5.89503838025976,284.2956,103.4623,256.7057,53.6789,144.14255,174.379625,247.1943,174.7659,290.8947,165.7519,284.2956,103.4623,353.0009,53.6789,247.24965,212.84205,288.2371,217.1478,290.8947,277.6433,1,1,2,1,19,8,2,5,1,217
"ZNF274",1,0.96008647148343,0.959981571646225,0.999996721979872,0.999996688281416,0.998228020781907,0.999999999996425,0.999999999996175,0.619737082239281,0.999987797232752,0.999611818654612,0.99960898150244,0.988571626179245,0.999999998483349,0.889444933833277,1,1,0.845491513799751,0.99997486442429,0.999999995138458,0.993337686687955,0.999995316632256,0.99999525706655,0.946717115061495,0.999999999986193,0.999447214139496,0.999975538271264,0.999877135490453,0.104550476013973,0.104672241064892,0.00023747323538581,0.0351983380715252,0.00212663265587898,0.000316159820649697,0.0328160488247446,0.00165247903434829,0.98031074866892,0.980235205822615,0.999896248585505,0.999873859816219,0.000643975084210324,0.976332164714357,0.806381052423752,0.872453696833999,1.35163892271972e-05,605.5886,605.7026,329.92835,508.4066,590.439078947368,477.7431125,614.9199,527.16526,1340.542,402.947153917051,NA,NA,63.83705,NA,39.4012499214253,74.2959956891699,185.1391,34.1073467716356,NA,12.1003609471567,605.5886,605.7026,298.009825,508.4066,463.73825,322.050925,522.35035,480.8272,1340.542,280.8791,605.5886,605.7026,361.846875,508.4066,661.73435,627.708175,707.48945,537.2269,1340.542,479.4583,1,1,2,1,19,8,2,5,1,217
"ZIK1",0.965296831902371,0.999999979449891,0.969778449892996,0.99990852296177,0.999651713165974,0.999989899633474,0.999535689246231,0.991181125343839,0.999862790068436,0.999999999990818,0.999999994704186,0.904562029147102,0.999999999994898,0.999904608415993,0.96914024145128,0.999998245083085,0.740631293450132,0.999451719118967,0.990974553973058,0.870388564699577,0.998410026904537,0.999999970755933,0.934370163204469,1,0.999964808449148,0.995669869019154,0.999999999994371,0.998165355632973,0.971887811082077,1,0.976537915639442,0.999788665944006,0.994100060435622,0.922486998520276,0.76842938127641,0.947759666387656,0.968738153652488,0.999951152147249,0.942047136181652,0.999993890558808,0.504845225453628,0.128075189476131,0.36668328444049,0.4922566113314,0.999981067797098,184.5974,21.9959,159.8474,109.8257,118.594852631579,166.1847125,225.50965,161.566,27.1642,71.1970700460829,NA,NA,96.9204,NA,20.3692965315323,61.6874603969259,59.65695,64.2350440225427,NA,5.95786108213096,184.5974,21.9959,111.3872,109.8257,69.92655,13.0621,195.681175,89.1663,27.1642,14.9893,184.5974,21.9959,208.3076,109.8257,152.4725,336.55575,255.338125,266.3173,27.1642,105.2061,1,1,2,1,19,8,2,5,1,217
