"gene","p-adj-Cluster 13 (HNSC-LUSC)-BRCA CIMP c7","p-adj-Cluster 14 (HNSC)-BRCA CIMP c7","p-adj-Cluster 14 (HNSC)-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 5-BRCA CIMP c7","p-adj-Cluster 5-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 5-Cluster 14 (HNSC)","p-adj-Cluster 6-BRCA CIMP c7","p-adj-Cluster 6-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 6-Cluster 14 (HNSC)","p-adj-Cluster 6-Cluster 5","p-adj-Low purity c2-BRCA CIMP c7","p-adj-Low purity c2-Cluster 13 (HNSC-LUSC)","p-adj-Low purity c2-Cluster 14 (HNSC)","p-adj-Low purity c2-Cluster 5","p-adj-Low purity c2-Cluster 6","p-adj-OV-like c1-BRCA CIMP c7","p-adj-OV-like c1-Cluster 13 (HNSC-LUSC)","p-adj-OV-like c1-Cluster 14 (HNSC)","p-adj-OV-like c1-Cluster 5","p-adj-OV-like c1-Cluster 6","p-adj-OV-like c1-Low purity c2","mean-BRCA CIMP c7","mean-Cluster 13 (HNSC-LUSC)","mean-Cluster 14 (HNSC)","mean-Cluster 5","mean-Cluster 6","mean-Low purity c2","mean-OV-like c1","SEM-BRCA CIMP c7","SEM-Cluster 13 (HNSC-LUSC)","SEM-Cluster 14 (HNSC)","SEM-Cluster 5","SEM-Cluster 6","SEM-Low purity c2","SEM-OV-like c1","Q1-BRCA CIMP c7","Q1-Cluster 13 (HNSC-LUSC)","Q1-Cluster 14 (HNSC)","Q1-Cluster 5","Q1-Cluster 6","Q1-Low purity c2","Q1-OV-like c1","Q3-BRCA CIMP c7","Q3-Cluster 13 (HNSC-LUSC)","Q3-Cluster 14 (HNSC)","Q3-Cluster 5","Q3-Cluster 6","Q3-Low purity c2","Q3-OV-like c1","count-BRCA CIMP c7","count-Cluster 13 (HNSC-LUSC)","count-Cluster 14 (HNSC)","count-Cluster 5","count-Cluster 6","count-Low purity c2","count-OV-like c1"
"ZNF286A",0.948371201441949,0.541636630866431,0.762523336832362,0.992189373940801,0.974128323388503,0.523623631698036,0.50250464664342,0.711645633795357,0.99999999497336,0.46717808596752,0.337796530265207,0.324353730390944,0.9999999795352,0.109403299747764,1,1,0.997153392109185,0.893613890900712,0.999639586852617,0.87847381179452,0.848268016730673,355.04804,304.710231884058,240.669515384615,320.424519205298,237.004323076923,236.682381481481,356.1662,73.0611625245941,12.1668524814078,27.1551291126388,13.092877600375,34.1896608611887,19.4150263691617,143.6843666277,223.6465,197.565775,164.3588,208.6593,183.2253,167.2301,216.651,456.508625,372.536275,277.9874,406.87915,248.0978,253.8844,455.68165,10,138,13,151,13,27,3
"ZKSCAN4",0.975112002653513,0.927105323572538,0.996694485042724,0.999868405814312,0.0130024297959512,0.421431209049502,0.9996694091694,0.999618445553807,0.989143492939161,0.959485717128743,0.999339446832007,0.314670758893433,0.501022409109936,0.999970030199508,0.954151141660343,0.982155565511295,0.787185171028914,0.699726399325671,0.989940788260852,0.923902884241922,0.996231608816319,128.95376,117.065193478261,109.860561538462,133.568901324503,121.989346153846,135.865140740741,151.340933333333,9.05935255492846,3.0602080639726,10.2530725037358,3.72720113219252,12.4391271192217,7.30280390855961,46.2050838643085,109.876425,88.902275,96.3275,100.10525,105.5841,110.8829,105.3211,142.5587,140.2072,111.0223,157.241,157.2083,161.40845,177.93045,10,138,13,151,13,27,3
"ZNF643",0.999996071603052,0.999998551057865,0.999396874973121,0.999559261221967,0.995220847543128,0.991906959208749,0.999995457208564,0.998904587106698,0.999999999800313,0.988436260854107,0.999999999988383,0.999886458906593,0.999997562344349,0.992508866535671,0.999991175349365,0.363845556255192,0.274067504174165,0.27272320857594,0.344701641853209,0.261439122664123,0.262101105681702,57.99721,63.924715942029,51.5570538461538,71.1788695364238,50.1957538461538,57.1968777777778,189.088066666667,10.5031326422004,11.9999384156742,8.06728724887419,3.72180295849703,5.49830541063959,6.8666860098523,115.678703785447,39.35675,28.88705,29.9194,42.10035,35.3278,36.1372,74.88645,61.65965,67.27405,73.4831,85.96355,56.4509,66.7847,262.1471,10,138,13,151,13,27,3
"ZNF642",0.999318461227742,0.985627294800364,0.995650352519456,0.99629018087304,0.999446100603261,0.999308214857689,0.958991156982811,0.972474243979008,0.999995127946909,0.991082301976093,0.993380569079396,0.998910628838637,0.99998543790766,0.999979338767876,0.999241250564686,0.988709290794629,0.925034798081369,0.85266512644822,0.894207945957164,0.791757881513296,0.88007876394343,128.10338,111.124974637681,90.2115538461538,105.235986092715,81.4480538461538,99.2808740740741,184.739966666667,16.2164217798077,14.4770473323414,7.1304025130802,4.15084038239223,7.44790859953329,8.27796779442883,98.5532451985953,104.96975,70.58775,66.7694,72.5978,73.913,74.25245,86.95215,157.630325,121.53505,108.48,123.9609,99.3521,110.746,244.25055,10,138,13,151,13,27,3
"ZNF490",0.999772962100068,0.980850158762026,0.985964906874808,0.985356825305527,0.909739013969819,0.999912070930628,0.999817754836559,0.999999909706295,0.998726341799491,0.999796261461989,0.999289866376648,0.99999013890533,0.998220146970244,0.999520347895924,0.999999998417855,0.999999770636576,0.999999979459357,0.999520297467663,0.999924374384838,0.999999775342116,0.999998946691859,199.388,189.17586884058,170.247507692308,177.910133112583,186.757338461538,185.324292592593,192.975333333333,25.8767734033051,7.54999644745421,23.8725912271618,5.96294553048632,35.1999692750804,14.3877474889231,42.3328243918095,146.255325,142.942275,110.5442,127.2304,107.5079,135.385,165.03245,207.1634,223.030825,233.2026,221.34995,230.2158,218.1214,234.4867,10,138,13,151,13,27,3
"ZNF626",0.999999999741331,0.980301269013309,0.902068848663642,0.803664820572164,0.00364700017222941,0.999847796057225,0.00467596851580532,3.88675376450376e-06,0.0378140208379008,0.00316394572651224,0.369185100966973,0.00680115470581577,0.883112741106708,0.746965675032137,0.232191196794946,0.982593067100175,0.97148800052408,0.999949232217382,0.999999165480265,0.692927262493329,0.999784058252739,50.04997,51.8458239130435,101.244792307692,115.948313245033,274.877353846154,161.138325925926,128.265533333333,12.8910326417592,6.20352622802565,36.4969139473471,13.5362695246402,81.4997108942903,39.645188646758,70.6314839723602,19.574775,17.164825,24.1657,33.5603,77.3587,63.5602,58.0041,70.606875,51.17495,90.3955,146.4976,361.4111,196.3181,169.6495,10,138,13,151,13,27,3
"ZNF793",0.998929378267562,0.539255997925941,0.370893022512975,0.999414601678069,0.128064213300972,0.0298687654901527,0.997805979630205,0.9999769116755,0.830266372828268,0.843693885647009,0.998849307511457,0.6516936443332,0.0766925506004423,0.999995814488602,0.875393132977367,0.990136035873391,0.92516464876658,0.44902956090829,0.99723424204358,0.919804453664545,0.998924870603543,104.41753,90.3457514492754,37.9683615384615,117.042350331126,83.8939307692308,120.527259259259,146.696833333333,36.1140852542976,6.48961999731393,9.84157013430288,7.8448608718862,20.9758532196574,15.479904592574,114.709471902169,27.313,36.431175,10.5662,45.30035,28.9038,75.98305,33.09685,119.412775,125.296275,56.9059,158.3469,103.3984,173.6777,217.28015,10,138,13,151,13,27,3
"ZNF383",0.991856212122361,0.999993340061283,0.926809560991195,0.99627842408918,0.999967808680312,0.954328734185098,0.997275959294722,0.651263974615407,0.999667365602398,0.717994339208711,0.969105869427172,0.998677075740692,0.86623424181886,0.99420498533634,0.59265205575461,0.999940298878121,0.990127202453374,0.99999776913862,0.993427341676045,0.999999985573494,0.974708567100812,95.49224,110.05303115942,90.0494538461538,108.065043708609,80.1831384615385,116.787992592593,83.1523333333333,13.9615403377453,6.12059694830476,10.728949485702,4.86031645066787,10.2216118024165,9.1111303487856,29.369600856687,66.1286,70.0077,72.6573,74.02905,56.5395,92.4354,66.8253,129.0099,133.374775,99.1269,125.7654,102.2267,128.5388,112.45825,10,138,13,151,13,27,3
"ZNF669",0.9969760608242,0.289417344623436,0.147345108587805,0.888210871058543,0.60478505779906,0.513204083380504,0.371527712008128,0.230593040041521,0.999998845018199,0.654125705118345,0.587625250772298,0.330299382073678,0.979309228410904,0.897850966430043,0.994074311527742,0.970982131556674,0.823279611978695,0.205973010940767,0.611985558405758,0.249180608891166,0.389145026349078,137.14584,127.389092753623,90.3551384615385,117.237021192053,93.3935923076923,104.76147037037,167.186366666667,18.6565102251031,4.17419491815456,9.54878364490727,4.27146224809081,9.41683559225016,8.57004446780728,62.0785966575795,97.798425,97.201675,60.8944,80.84945,65.9273,70.39925,106.2222,168.30155,151.080875,121.5333,139.7418,123.8301,135.5676,207.80955,10,138,13,151,13,27,3
"ZNF559",0.999989200757867,0.999906882978467,0.999991547040346,0.998958557468624,0.425191917455964,0.947860975016901,0.847439392633867,0.653467640690695,0.939994165529833,0.177427629991946,0.999999947110548,0.99999631377919,0.999937761488533,0.967408599281878,0.72647027952519,0.99999999996472,0.999998731801294,0.999983830295855,0.999982252372707,0.974255271939371,0.999999966248142,241.93866,232.035726086957,223.617307692308,263.522837086093,167.818692307692,237.34662962963,244.350466666667,54.6600527873392,9.37996607876786,45.3023966219008,12.7138209081135,23.2357140451782,18.8661823912862,97.5595534845654,178.925,173.42715,116.2255,170.7926,105.3451,180.2075,146.81455,212.5313,277.518925,292.4293,313.8003,197.8335,280.60735,294.97815,10,138,13,151,13,27,3
"ZNF177",0.974786512026764,0.811543846269911,0.952702561454163,0.990792271788469,0.999448961163399,0.898549194570862,0.454867782661115,0.538353802491324,0.996798754013452,0.415590073181546,0.959381409017103,0.999882113031575,0.994860250700739,0.997158765839972,0.827437087247157,0.867980656460893,0.967649956754668,0.99971677323818,0.949474436170648,0.99999999998198,0.987221056986708,61.59675,50.1337072463768,38.5903,52.1825523178808,29.2767538461538,47.3265592592593,28.6595,17.5360442217309,3.48799669148151,9.82998737459084,3.26007203606212,6.55592328916471,5.80765626850564,16.9048922927654,22.689325,21.647225,18.2785,22.9483,14.8891,25.34985,12.09865,95.8311,60.615125,44.6541,69.40155,42.8974,57.73585,39.8785,10,138,13,151,13,27,3
"ZNF548",0.174312411828563,0.241788695003163,0.997721849634405,0.882422920278852,0.0109604960336123,0.433222241570576,0.915272959239215,0.91753173973837,0.871533094261189,0.99996771863919,0.693133637407333,0.940361659129847,0.914338758252467,0.974761989202812,0.999919242194049,0.940446140679868,0.136855576400902,0.128548433176437,0.495205208503772,0.526566511181894,0.352293015864054,334.74149,241.331897101449,222.416238461538,288.353934437086,279.324546153846,267.001988888889,415.0175,36.8506335120471,8.40183167052727,25.2704178525861,10.1499653952043,44.7851300869319,18.1898311868964,188.436926859573,285.518825,173.48965,132.336,209.09075,187.8212,213.56335,227.3671,381.278025,281.656325,296.3698,344.41495,301.494,307.2401,523.7374,10,138,13,151,13,27,3
"ZNF563",0.999944723865999,1,0.999871454875143,0.999861652702923,0.999999443136505,0.999684879267882,0.752301835086301,0.533967931228733,0.682020690312847,0.567060547989364,0.970958302367254,0.915666107336238,0.952957031667732,0.936482515389925,0.978573898498298,0.999927244536021,0.998618530177843,0.999919880563801,0.998137870325711,0.853725077327534,0.974102039649356,38.3842,41.0714775362319,38.3225846153846,41.5172251655629,55.7205384615385,47.7123222222222,32.7241,9.69889835237888,2.15305961964879,8.05299938640356,2.2061446705284,15.9137788588104,3.92249555265985,8.73729018937412,22.3109,26.080475,10.5834,27.25475,27.4184,34.0978,24.3469,47.357275,47.1732,55.8205,52.73215,70.5041,60.6554,39.0626,10,138,13,151,13,27,3
"ZNF567",0.994701887449637,0.173607032628067,0.0707731014144194,0.999134929557857,0.998714962232115,0.0384291869144211,0.79320533010782,0.846806537013874,0.918353650693294,0.730834710772938,0.939459847244446,0.980554849966406,0.47087480395586,0.917517196526195,0.996709853101415,0.982028693447157,0.997720379086741,0.987462638725549,0.994227778702769,0.999999978143707,0.999979359150025,182.49124,164.795623913043,97.0785076923077,169.729752980132,133.536953846154,150.263459259259,137.7244,32.3305476543477,7.07383992744164,12.0355149609527,7.10900553466256,16.8444060522828,10.3481822194288,65.0769894866329,127.5237,104.798875,71.8363,114.76615,92.1446,119.5225,78.74495,175.3862,205.29675,125.8503,195.85805,162.6617,188.90605,191.0328,10,138,13,151,13,27,3
"ZNF573",0.99930866759097,0.999620781161307,0.923910113960419,0.993520114726461,0.996150087590415,0.817564005812254,0.999977811175184,0.999999094974917,0.991729112475086,0.999673295165429,0.990985693568501,0.997714511871514,0.847791077098579,0.999990711990919,0.999094262632048,0.999994626292342,0.999999999920387,0.9991310340758,0.999998747634755,0.999999999708522,0.999989079987377,17.24222,20.0373536231884,14.0077692307692,21.400859602649,19.2347384615385,22.2554185185185,19.6976333333333,3.39163074090064,1.44070232643194,2.5843521892835,1.79838409432143,3.26734710849287,2.5374773032319,9.81845867916367,10.608725,9.9126,6.8792,10.94745,10.3528,13.68465,10.4237,22.152875,24.008075,17.809,23.6646,23.842,26.19425,27.12695,10,138,13,151,13,27,3
"ZNF527",0.999646487457575,0.990945597246899,0.737781624665281,0.988359834883568,0.958315544836181,0.47104060383217,0.999924533763103,0.970545515982207,0.999418098661161,0.845109761227197,0.916399445096987,0.819387581700992,0.325450762784443,0.982345807032286,0.659437899230488,0.999539245926787,0.999978595444408,0.970139737956667,0.999999997683273,0.995307708726093,0.999987383426431,95.45949,103.422111594203,77.2131076923077,110.311002649007,87.6109,120.604603703704,112.2165,14.4312928725388,5.16333376098801,8.71544193898703,5.0968801140651,11.2888538921056,11.2691377810267,42.5672162856581,71.9993,63.836325,59.9029,69.04355,54.3601,82.38435,69.9027,126.41125,119.69505,85.157,130.8967,102.1878,159.48595,137.38995,10,138,13,151,13,27,3
"ZNF33A",0.996682831824987,0.999522885795786,0.999999995959085,0.874353388294066,9.45035415877982e-06,0.39489951995772,0.999985613893954,0.999876823299438,0.999993418202814,0.580218058863684,0.979000999199472,0.185531751074991,0.763070163831529,0.999438693007503,0.882577595244459,0.0529191336538466,0.00534377136187769,0.0177491518597006,0.121330679727173,0.0264253588099134,0.109803890269833,570.05332,518.691941304348,523.215315384615,676.009886092715,544.281584615385,652.076351851852,1073.89316666667,77.6549019460742,18.1648638058977,76.1288501704047,23.3101570065669,44.774954234153,50.4342782843986,484.324000311852,339.740425,363.653175,334.8677,475.0157,432.8988,487.46735,643.20135,738.514375,646.2252,717.4608,810.38925,569.1447,765.8415,1481.08725,10,138,13,151,13,27,3
"ZKSCAN3",0.992705198829991,0.42466534742669,0.358431472908882,0.999999388773224,0.235768795814008,0.0394159858426706,0.69607087867855,0.743623341561351,0.999458595704429,0.179667132970014,0.985974355252742,0.999937684167647,0.675132991965269,0.673481524200342,0.927157630355511,0.629896251212399,0.253602326958553,0.0414086221028452,0.536040565656944,0.0862817001268598,0.248416995443385,80.68918,72.3494543478261,50.1576461538462,82.3438920529801,56.4334615384615,70.0264518518518,121.085033333333,12.0754545964558,2.99031755563727,5.34472558216684,3.29379713624383,5.3119027626466,5.24322241464548,37.0489432009575,60.481675,44.696025,37.0419,53.8635,44.7229,47.71225,85.47885,91.414525,94.95545,61.8459,106.07825,66.6197,89.7236,147.7548,10,138,13,151,13,27,3
"ZNF676",0.999999583471636,0.43638068754528,0.0993309119549773,0.988539965610295,0.588151241229306,0.411342579676979,0.411843002120604,0.0862698044725116,0.99999999958138,0.376652287713292,0.999373411016957,0.997131964891321,0.441795509185573,0.999724312586724,0.411163957218481,0.999605965972845,0.999703860307413,0.977148465034674,0.99999999944544,0.973598898770392,0.999997548027524,1.28238,1.83223188405797,11.9699153846154,4.47973178807947,12.178,3.4288037037037,4.8039,0.316562177076725,0.488696918400935,10.5992744475552,1.11872677548876,6.23542091058651,1.41641694981094,3.62706350831266,0.299225,0,0,0.31555,0,0.4571,1.1882,1.9118,1.213,1.9029,2.11375,17.3706,3.66865,6.8602,10,138,13,151,13,27,3
"ZNF699",0.999412986752132,0.63473927506666,0.465962540767195,0.954810237135105,0.729962361425732,0.847153546700803,0.862490233051482,0.828225383411979,0.999543533973986,0.990480555749587,0.832866964428922,0.639942361699521,0.996306288462826,0.98307892899381,0.999999725926984,0.999967131899879,0.99791877575157,0.813763569867823,0.977605788806959,0.922759558319839,0.92544457644488,28.06504,31.7449260869565,45.8618230769231,36.2859655629139,41.6428307692308,40.6069481481481,23.5506,5.18763871088871,1.95742884711618,12.6105185679997,2.01099683094826,9.95211096322183,4.72809383442557,6.2581674173302,19.7961,15.97315,22.6659,18.628,20.7055,23.0218,17.94155,34.94455,39.757925,46.6223,48.67315,47.3909,57.66415,28.75875,10,138,13,151,13,27,3
"ZNF250",0.999398445194652,0.961464015930784,0.481746955667492,0.851221986018438,3.85460216068001e-05,0.999999991209787,0.999805967008935,0.945456565595952,0.995445095357595,0.96651096795589,0.966079453292217,0.225836764794156,0.999997866016706,0.999793483580872,0.997544911425616,0.636120177877066,0.334560866689494,0.932378803272107,0.909320059571163,0.758941310013303,0.879508267767355,173.69779,161.634670289855,207.144053846154,208.774167549669,186.4401,202.376151851852,264.5,21.5962633338756,5.77095228485363,25.2858269978882,7.72003793653603,20.4468445273975,12.7368701722685,109.472428665958,133.095925,116.441375,121.6025,147.3459,143.479,159.9266,155.0637,195.3513,192.690725,271.1187,249.2149,241.2057,236.5091,321.65365,10,138,13,151,13,27,3
"ZNF79",0.989044193457395,0.933234104054037,0.991405076556627,0.926877770230121,0.960708278559645,0.999900065148995,0.823521831491497,0.921794771759239,0.999944200133492,0.990665570950232,0.998223829543673,0.999990073113766,0.988775004719138,0.987784766821608,0.927734670656984,0.970658929649813,0.996619316770737,0.999988747237998,0.999625707792541,0.999999999318063,0.994696938008682,123.24067,113.044653623188,104.414792307692,108.332425165563,99.6006692307692,114.973474074074,98.4186333333333,9.3100027995944,2.99761838243237,15.122080136973,3.55986456439343,14.3382423553344,9.29645921638127,21.6016063389071,98.718275,86.798725,67.7966,78.0817,68.3031,89.6596,77.02085,146.277275,134.89465,132.0654,129.6826,121.1031,120.02255,111.68135,10,138,13,151,13,27,3
"ZNF681",0.940753969497947,0.999996155382208,0.969884980684137,0.999361898130057,0.629108531595862,0.999986101169387,0.939761413547775,0.095538328898936,0.83415215983525,0.386103011219682,0.9993432763434,0.980149043018664,0.999973458693831,0.999999922711189,0.538959304532905,0.99980103887627,0.952198332010395,0.998810422253042,0.99418986407306,0.999919132727063,0.993916910860327,112.23064,74.4521869565217,103.537638461538,96.1216238410596,160.926753846154,93.8762,138.779833333333,42.0517326818929,8.51443657701198,50.7751753892381,6.87165456352249,60.7172516475982,28.3579760917222,67.7642167835487,11.03145,14.31505,15.0633,33.1512,50.2717,30.06495,74.84535,188.193625,91.005925,124.3723,128.597,144.1664,97.8417,190.19645,10,138,13,151,13,27,3
"ZNF766",0.00499437903348865,0.00216838385087226,0.740959962415348,0.0138637579219734,0.979458309021917,0.5098582208947,0.0296704998144184,0.999658214183633,0.983351443242189,0.989079439145089,0.00460098479805771,0.986159845078662,0.984458961991097,0.864927169366639,0.999999276752024,0.999345669252196,0.711477421240989,0.355832523842978,0.810032895572293,0.682835180007566,0.574369217975751,601.37481,410.400268115942,341.145792307692,426.244977483444,391.804115384615,384.170281481481,554.147233333333,62.5625463506658,13.1420519919815,37.254201299307,12.2333561128171,60.6791616635597,29.655966452411,232.263586745435,465.980675,305.162875,256.6168,327.3382,297.9354,295.8034,340.18045,760.52235,484.73255,454.7494,516.85395,428.2415,453.4464,739.38305,10,138,13,151,13,27,3
"ZNF471",0.971576373948423,0.665727586427619,0.83502248895628,0.99922689524295,0.00309436107773042,0.0612741430901561,0.999998853031274,0.875708616879732,0.475857751184198,0.999937668698402,0.952708841901241,0.0268608675529524,0.0311815048929365,0.941316332602406,0.970878668528706,0.128915565197407,0.0114630972946838,0.00400668391363557,0.107722128322212,0.138010896008815,0.297166580899568,57.02842,40.5118637681159,18.9365461538462,65.5063059602649,60.6402615384615,77.7489555555556,152.3899,18.82412575472,3.65104401063581,5.87007662548397,5.0976314367782,16.476918566731,9.81284656597462,123.808690728734,6.572825,11.06485,10.0629,18.56475,7.0652,44.6277,28.93255,91.102275,58.798225,19.2113,95.05165,123.1102,97.7993,222.1905,10,138,13,151,13,27,3
"ZNF836",0.999999995102889,0.99999019910519,0.999721785618011,0.966842468591643,0.194406218356381,0.813969071832778,0.999999999841457,0.999999735023346,0.999994665073012,0.926061259935979,0.984471045255202,0.843187221985558,0.909456612494797,0.999999999843032,0.96832448812373,0.82123948884738,0.74341613195257,0.716938164922973,0.950303480991548,0.788929491171082,0.957072472967056,90.34853,91.251315942029,86.2120307692308,103.918329139073,89.6940769230769,103.593762962963,130.2605,11.8414265316496,3.44083675909203,13.6682773622101,3.75407766102232,13.6209598120293,7.35740214331372,78.7709034520573,70.056,61.2809,46.7386,70.3448,58.9674,78.7218,51.502,120.697075,113.255375,110.6989,125.53965,104.8559,120.15225,170.8503,10,138,13,151,13,27,3
"ZNF493",0.99999820018367,0.999999999965685,0.999999086961092,0.965965797848849,0.330967525102248,0.948915589586787,0.697961877101925,0.356770094002991,0.642702173327127,0.881142082134099,0.231780663041294,0.0027299550951656,0.154111844973924,0.110673737419308,0.996969257705174,0.825512616300652,0.782905883280933,0.815404764877543,0.953105816612059,0.999834672602455,0.99999999914384,58.92119,62.5578811594203,59.6824461538462,79.4008708609272,103.194776923077,116.584837037037,118.467833333333,15.4939090410712,4.67628112695442,18.0322046045424,4.50153410882004,18.0823509750535,27.7162270521109,54.3840538028791,20.08205,26.998375,14.1723,40.7284,63.7708,49.9105,64.97105,93.39485,89.54945,71.7755,114.5078,161.1566,131.1865,153.6891,10,138,13,151,13,27,3
"ZNF167",0.998827044206957,0.995966993716694,0.99987450510051,0.364529262481955,0.000309337310592017,0.777256530026115,0.998602476227111,0.999996724779123,0.999999791320535,0.681451215765854,0.0577944558432814,0.000364382781745887,0.194950636170197,0.478029845010935,0.144825537921658,0.244104394253267,0.237594803020211,0.442767591926564,0.781779267454496,0.39751147477127,0.991214060293094,34.63591,39.1723072463768,41.9012307692308,53.4325079470199,40.6453846153846,64.4305592592593,76.5641666666667,11.3384007545886,2.03264658416516,8.93197655829873,2.3637938884563,6.29355021914322,6.24009584944525,23.5668156316838,7.3411,22.29375,18.49,34.18975,25.878,46.68745,59.7166,57.641975,50.907075,64.2245,70.72645,52.13,75.36865,99.2591,10,138,13,151,13,27,3
"ZNF565",0.999999997383772,0.987062563866314,0.938425071611932,0.999999990194831,0.999999999751133,0.941439414408004,0.80366370846517,0.44132554840606,0.994367985520063,0.446559342862641,0.999999096451527,0.999858937699269,0.918567201801534,0.999792641705592,0.480225715616424,0.99548795505217,0.989133091941988,0.906436876483375,0.988483173737948,0.699806425272025,0.996782599089109,73.67915,73.0288471014493,62.0570615384615,72.8708735099338,52.7803230769231,75.6302481481481,88.6289,8.45135112304207,3.14383561017279,7.910546415011,3.02275053558062,6.76582276308137,5.55939879756111,17.3415994092241,62.273,48.1687,37.7766,52.35085,32.3855,56.65155,71.29585,74.640175,90.255725,83.3806,83.1151,62.6805,86.3754,97.76695,10,138,13,151,13,27,3
"ZNF34",0.972444758120844,0.87344025573605,0.985085852387077,0.266234361969413,0.00363767581134633,0.990405243335694,0.997734241211703,0.999994812756442,0.990175511928636,0.593641130793928,0.487163845702976,0.463441857382807,0.99862340795452,0.999996945997417,0.81630879216207,0.996439044113878,0.999996634540291,0.999995598876922,0.997442245531552,0.9999753791048,0.998978350313934,78.82908,93.0030550724638,104.137753846154,114.339702649007,90.2319461538462,112.513840740741,98.1865,7.82999221500677,3.30681623649286,11.5326944311047,4.5433978577127,12.7302227238841,10.5253981897138,16.0262654740065,59.761475,69.9334,72.3121,79.64515,62.0723,89.80975,89.90345,92.628325,110.853375,111.0223,129.6485,93.9525,130.3199,114.2097,10,138,13,151,13,27,3
"ZNF140",0.9907044844235,0.997157169337936,0.999999999961124,0.745286791349397,0.338383895567809,0.980627258986618,0.98523036406113,0.999893178321799,0.999989225746846,0.998315741503552,0.93944764687159,0.990823625050436,0.999514434864065,0.999221829484752,0.999998021454216,0.999492542767943,0.999999978590809,0.999999996089954,0.999851320141462,0.999999980753356,0.999997503421315,374.327,415.601486956522,416.988207692308,458.906582781457,432.207669230769,442.059685185185,423.592133333333,23.542905246016,12.0967368368354,67.3045197468427,15.1315935717456,52.5205318375968,38.2425104059992,192.802385687049,317.402325,329.030275,263.3567,333.99605,352.518,295.12465,233.0079,414.191175,500.18605,450.5682,544.10945,529.5749,505.27665,544.1391,10,138,13,151,13,27,3
"ZNF658",0.999276069559237,0.999998623154588,0.98918169444224,0.999999006321039,0.617447321504204,0.999999995410161,0.166094966931064,0.000889314563402466,0.162525298825612,0.0110127644751917,0.999993289260823,0.999846918423217,0.999542374455728,0.996713026624719,0.0165701924918351,0.9999992657304,0.999999927237906,0.99997896620897,0.999981596126052,0.561016748440756,0.999999999952452,55.97228,60.7133057971014,53.8717615384615,54.4283463576159,23.0665,58.384062962963,58.9310666666667,12.3611643151426,2.58338882091822,8.64475341499656,2.66154088645104,3.8981963580314,6.41617352004008,5.93451525156951,32.77695,41.4352,30.1887,31.6197,9.6386,36.73445,54.564,75.020175,74.06795,69.1606,71.518,32.3974,68.7173,64.5946,10,138,13,151,13,27,3
"ZNF765",0.100355345870916,0.0808573745845459,0.95578875359638,0.680100767396078,0.0367856753703977,0.273743897979026,0.493087726244269,0.99990939052553,0.959874097820587,0.967810175569416,0.378209998974011,0.997305364483431,0.888516002559444,0.91327998813004,0.999999966024226,0.9921357906374,0.991346170212806,0.926494715748631,0.999999914354768,0.99871116297442,0.998981798193341,344.50528,240.132036231884,206.246992307692,282.779473509934,251.147607692308,254.553725925926,289.6445,97.8838932130804,7.88183515773877,20.2776028758695,9.93131208835162,40.1358677174322,16.8710771027105,90.8234779699794,188.667625,176.815925,150.6333,205.98845,186.7663,188.2719,209.80775,315.97595,287.2494,254.1365,335.107,233.508,320.76005,367.06285,10,138,13,151,13,27,3
"ZNF124",0.999926736916471,0.978416633394667,0.973583482537847,0.999688180814772,0.437198802273308,0.618323732443359,0.953038486137264,0.926645869814371,0.999998737125699,0.475098557638423,0.995070483999121,0.994687911233137,0.99983480924346,0.568407562291568,0.998237206083217,0.114446099521673,0.027935077712822,0.0190283083018298,0.0849657009463648,0.0139394115498575,0.0206355118064669,92.83214,87.9870884057971,75.6587692307692,99.0233476821192,72.7323384615385,81.3970777777778,175.922233333333,17.1950021960659,3.45506542820584,7.57154514246652,4.34481194220015,8.23264431467752,9.80689673255661,61.1021330624208,57.81805,57.86405,56.137,59.61045,59.8668,43.5555,122.0834,100.69005,108.572575,85.773,122.6478,100.072,106.69425,227.8644,10,138,13,151,13,27,3
"ZNF569",0.977509863420021,0.596975853059871,0.725802436902324,0.999837221123577,0.792887169629138,0.346702080129594,0.942822640683537,0.998199683306929,0.990497069366381,0.921733671919608,0.999999857559644,0.910658837280376,0.394391256343316,0.999815616939699,0.899863774464264,0.999987106765143,0.999989418667303,0.97278715279889,0.999999995105132,0.999375797913225,0.999996680467003,122.67825,100.441891304348,65.5402384615385,113.544909271523,88.1115692307692,119.515603703704,110.7071,24.9122220577783,6.01808177168542,14.6241118182791,7.296842898679,14.3859568520849,12.8928484199459,56.3978966102756,67.613175,43.79885,22.8354,64.99515,58.988,74.65485,59.46395,166.3143,133.02175,101.2929,140.6669,113.8527,144.8275,156.72835,10,138,13,151,13,27,3
