"gene","p-adj-classical-basal","p-adj-primitive-basal","p-adj-primitive-classical","p-adj-secretory-basal","p-adj-secretory-classical","p-adj-secretory-primitive","mean-basal","mean-classical","mean-primitive","mean-secretory","SEM-basal","SEM-classical","SEM-primitive","SEM-secretory","Q1-basal","Q1-classical","Q1-primitive","Q1-secretory","Q3-basal","Q3-classical","Q3-primitive","Q3-secretory","count-basal","count-classical","count-primitive","count-secretory"
"ZNF716",0.996798599438398,0.0489672216648492,0.0463345848707026,0.613632963878424,0.665823191892632,0.419262840785317,1.3308619047619,1.86366461538462,9.62907407407407,4.75853720930233,0.929810627716247,0.873494093116148,4.17746219047371,2.57749887245749,0,0,0,0,0,0,2.7188,0.3886,42,65,27,43
"ZNF708",0.824443331403511,0.0279993811204351,0.0012561242774809,0.802698310104651,0.246679413880793,0.182968597932025,105.550302380952,92.4454815384615,158.793033333333,120.613258139535,9.7432623986644,7.41654828151789,23.8363033589624,11.2675851768872,53.123325,54.7895,84.615,80.29665,149.682075,118.802,202.6877,143.21665,42,65,27,43
"ZNF721",0.999512223764648,0.207152884073382,0.125164984242451,0.996855683758553,0.986440615531339,0.283289629760428,292.885971428571,284.805566153846,471.094755555556,309.429376744186,18.0646080459445,16.6712475200883,173.973834361644,17.1244071357168,207.24365,206.2179,232.51665,230.39405,364.109825,348.6469,356.14075,363.86645,42,65,27,43
"ZNF662",0.503464705493078,0.013144648573028,6.85491991259113e-05,0.87621686487233,0.118013423922848,0.0769133690734246,58.665619047619,40.6607723076923,107.998518518519,69.2759395348837,7.20462891656331,6.70732944537545,21.7239139073121,8.36077578585381,26.462575,13.3141,22.8694,23.9689,75.6503,46.0337,136.1175,93.93815,42,65,27,43
"ZNF320",0.109331160818449,0.0664800431628566,4.12379631002935e-05,0.95715385210896,0.0253574518102182,0.176147753190136,357.640180952381,233.096649230769,527.3011,388.1786,45.5865317516763,27.0686029974633,81.4135852117077,33.4154191202799,141.70465,81.4518,203.0738,254.3639,551.62375,311.3544,792.1136,511.91865,42,65,27,43
"ZNF530",0.0758569403529694,0.765114505241926,0.010407977494488,0.902297446131143,0.333739593324392,0.390771672904276,116.12704047619,90.4303984615385,128.961607407407,108.16596744186,10.9221238980575,4.14877723726052,11.3430646509403,8.4049055992096,68.654325,65.669,93.32495,67.7469,146.6047,106.1643,158.98885,132.10415,42,65,27,43
"ZFP1",0.925673621983087,0.0354753867690085,0.00363173788090443,0.999997329229733,0.931125067421863,0.0327242732268928,238.769261904762,226.621596923077,305.306996296296,238.35056744186,13.3350217370879,10.6819078051334,25.5429805231635,15.9115527893614,176.068525,178.6482,203.25115,178.7559,279.68405,279.198,389.8556,260.8037,42,65,27,43
"KRBA2",0.14919600193523,0.0497933074062683,0.772876836022391,0.660851955633557,0.818121503372461,0.384656449399827,37.5943166666667,47.6239353846154,52.8576518518519,43.5268604651163,3.0047502809521,3.56739543793281,4.42029310663417,2.98566942892488,24.41455,26.8995,32.55685,29.2722,47.9553,59.2914,71.03315,55.73875,42,65,27,43
"ZNF93",0.927415629569071,0.0180886227991345,0.0419771014775668,0.701183014785047,0.939413274241185,0.184228056954964,63.2872357142857,77.0399861538462,145.9421,89.8234232558139,8.52969987980838,8.60255535266123,47.9500739765366,9.55948985203736,26.0528,24.3408,39.76785,48.5528,65.966975,117.8812,159.0034,113.38775,42,65,27,43
"ZFP90",0.28690969701522,0.971025454459399,0.186517906141389,0.999263982713022,0.218514029905882,0.987343570011134,487.175838095238,425.967126153846,506.133262962963,491.96748372093,23.3651590328788,18.2457118111571,44.939372564611,28.6458697493041,393.20045,312.9402,306.58415,375.65575,576.6577,489.154,726.84205,559.209,42,65,27,43
"ZNF479",0.999315550191342,0.999979532079604,0.998824726087099,0.591412839776041,0.432297301509903,0.706962586716697,0.354221428571429,0.116161538461538,0.446125925925926,2.99815348837209,0.255628022878076,0.0606579265340098,0.277205691143,2.98351882527275,0,0,0,0,0,0,0,0,42,65,27,43
"ZNF445",0.361671451378587,0.000540999511340345,0.0220607847282799,0.0339928548893228,0.515398667471851,0.383177673477481,333.324119047619,389.181821538462,503.541411111111,435.890518604651,21.5117013850465,19.852445650529,41.1237037935143,29.0783988103415,221.219575,273.183,350.03585,315.1607,432.131025,493.9863,574.6269,513.3352,42,65,27,43
"ZNF74",0.945363239923367,0.0127721388510001,0.0258492301124903,0.999993190326023,0.93580371826573,0.0113837360044665,371.222988095238,436.442127692308,822.976366666667,367.787576744186,25.1724871509633,28.5909394345547,281.567042474302,23.898889007006,272.984675,294.2311,368.77635,248.0893,420.013775,538.022,569.0461,464.79385,42,65,27,43
"ZNF829",0.988602395635252,0.270450516870967,0.338996703024367,0.963485513949967,0.996856136130239,0.502295987939283,16.424719047619,17.5262538461538,24.1965814814815,18.2328627906977,2.25466067495012,2.45240329642824,4.187146913059,1.84282810455723,5.27905,3.8954,6.5615,11.27635,24.77835,20.3414,35.33585,24.0258,42,65,27,43
"ZNF267",0.769929083904205,0.306255720480019,0.725664336835426,0.798268018388547,0.200286860013074,0.0553882758269827,474.257961904762,441.958523076923,401.634092592593,507.750111627907,26.6511700128,21.2098794713847,26.8604365225256,27.3604843947517,357.5912,327.1681,309.70475,369.4314,549.889175,519.981,457.99115,596.9912,42,65,27,43
"ZNF566",0.956208887845249,0.106736236023777,0.186875445928464,0.990565751072818,0.831995353740261,0.0551768081282195,148.818161904762,156.360084615385,190.685255555556,143.9691,13.8125186036294,9.66725201405578,14.7385995450869,7.01963516182245,92.52195,108.0827,141.8238,108.4606,167.102875,178.8773,229.4219,169.89385,42,65,27,43
"ZNF224",0.85596128175543,0.785699730328827,0.32850617680019,0.103134964492099,0.00570419465185268,0.697462400701832,144.863530952381,133.691283076923,161.217118518519,180.14228372093,11.0090143299326,7.58810098619193,14.419102293453,12.3241838417,100.76285,90.1842,110.12335,114.5619,180.25445,161.7925,202.41445,224.5427,42,65,27,43
"ZNF529",0.998646190898021,0.144009506850285,0.134878763439803,0.998240642567178,0.999989405311237,0.191380346740551,257.725826190476,262.036633846154,331.536951851852,262.883909302326,22.7424547119564,19.8232663552606,26.142902902061,14.3208028746032,169.7697,162.8876,248.04205,203.04935,287.7205,300.9709,383.93065,318.31925,42,65,27,43
"ZNF284",0.711318073783999,0.489733014193229,0.0719334397477179,0.977259280337847,0.427175334575533,0.710871853303685,42.1934047619048,36.92404,50.9370111111111,44.3969325581395,4.59801409826956,2.6573498153333,5.67569836380798,3.30094730176893,24.2133,23.8398,35.19885,31.20585,50.9915,47.6131,53.20355,55.83085,42,65,27,43
"ZNF749",0.456892806301488,0.535755338991858,0.0357559767423775,0.942599971182263,0.825539397903939,0.254068758301195,80.4060452380952,69.7862892307692,92.4980592592593,75.9464046511628,5.97507237416278,3.75994264285421,8.37326061090293,5.78130538684356,48.121625,49.2362,59.21525,55.9711,104.786025,83.9161,116.6314,94.1626,42,65,27,43
"ZNF17",0.0872931216159463,0.982793377175246,0.0726447494227705,0.99200281096855,0.0381059372590159,0.99938157516132,135.476664285714,110.021932307692,140.419340740741,138.820418604651,9.16416255549077,5.74426274646775,11.4256456519756,8.70068836466566,93.52555,81.3884,104.0823,98.0748,182.210025,125.3178,159.11645,171.11115,42,65,27,43
"ZNF555",0.93146102906675,0.0801383897297375,0.0116492734405834,0.928738055352347,0.999888773876883,0.0185891803437546,74.7840095238095,71.1180246153846,93.0369148148148,70.708976744186,4.67872443689488,3.58730627734663,7.40077282427614,4.35582406796733,54.737325,54.2341,67.6847,51.2783,86.683225,83.6792,102.2424,81.25595,42,65,27,43
"ZNF75D",0.914042916911739,0.174234368824688,0.357759498956705,0.193818301481953,0.414043652899063,0.990960582473319,192.551911904762,203.784410769231,236.407359259259,230.103753488372,9.77584067817111,12.6037695160788,17.6006139921499,11.9835338183728,144.1242,137.2582,166.28095,156.96815,232.72435,237.1542,307.107,274.2283,42,65,27,43
"ZNF197",0.786119873910092,0.758456290233487,0.245216314300425,0.227640291592898,0.0139927013656392,0.897545657735863,238.91539047619,226.097153846154,255.733777777778,267.611413953488,10.1273948274634,7.08310888437071,15.9817670347066,12.1152464500946,185.9537,189.6864,192.05795,227.67305,266.575775,252.0944,312.6423,300.35875,42,65,27,43
"ZNF732",0.892683756223692,0.976408365201164,0.715386669990564,0.99743151162019,0.789190795612754,0.99495691892977,3.89577619047619,2.92656153846154,4.595,4.18457441860465,1.15387986055213,0.765521757326876,1.71131497743528,0.88628020977205,0.686275,0.3475,0.29615,0.8118,2.10525,1.8405,3.56485,4.41655,42,65,27,43
"ZNF546",0.78051917958424,0.423081966313662,0.840710193168507,0.904645317568978,0.997089443366982,0.786482713499683,42.1912833333333,49.1778523076923,56.263662962963,47.6981302325581,4.12023495239642,4.38087640963162,12.7343059923784,3.18112434247677,25.27835,28.8745,29.2989,32.60455,51.932825,71.1849,56.9017,64.97295,42,65,27,43
"ZNF286A",0.0712818020568581,6.78081976368539e-05,0.0333943514691353,0.0847763727609461,0.998625307053729,0.0742647192535784,224.240671428571,300.439573846154,399.129344444444,305.273365116279,15.0379702575138,18.5125150640291,44.357792219287,24.2806615610969,161.862275,209.0226,234.38955,203.98375,252.468575,369.8305,475.6861,341.08545,42,65,27,43
"ZKSCAN4",0.230293871885862,0.47123456330838,0.0086300720357726,0.999761832795588,0.26694933421041,0.420793875871204,131.133088095238,115.848804615385,145.619659259259,130.366239534884,6.91643330978654,4.31583694987774,9.70904041529436,5.69100353065974,98.665275,95.2232,105.00595,103.151,153.47795,136.4133,178.76105,154.62085,42,65,27,43
"ZNF643",0.887159151834861,0.769512811306679,0.976166797653522,0.993319914430496,0.972334291019606,0.883497433390489,54.2781023809524,72.5969107692308,84.674062962963,61.6741046511628,6.0730488912441,25.1541186520104,10.8047683735622,4.90852759709007,34.049175,27.243,40.1514,37.6875,68.12295,58.8291,110.6032,78.2527,42,65,27,43
"ZNF642",0.599843351878004,0.827509189480989,0.998704381838052,0.999998315398574,0.582467654972027,0.818070919433216,93.5035333333333,131.058916923077,125.695640740741,92.9505069767442,5.59093903633045,30.4612162769209,10.1111349153884,4.57578307458189,72.674675,76.4835,86.88545,73.35645,110.038275,120.5066,170.85525,109.7188,42,65,27,43
"ZNF490",0.997197866073184,0.179692338187079,0.185006717538085,0.581264483077462,0.624757341604583,0.795171403478171,172.729485714286,176.4706,220.355340740741,198.951048837209,11.3761555566103,8.59712098065812,27.8199136947285,16.3980912979862,118.696475,127.586,127.60935,139.02895,209.75445,228.5767,264.9324,227.66475,42,65,27,43
"ZNF626",0.391137815742988,0.316666447997722,0.00823184960366607,0.799256595109432,0.0493859592689257,0.792601465705047,101.090338095238,48.5029138461538,172.276237037037,134.241923255814,15.4192976227029,6.38864898889974,64.0094076639411,28.0120564933389,33.8967,18.0847,19.67495,45.6371,126.94245,51.3651,197.2586,131.8678,42,65,27,43
"ZNF793",0.160026436162854,0.994282821122806,0.418617938866193,0.754415398706354,0.742722302855152,0.925018096432537,102.15875,71.9084292307692,97.5946481481482,86.4409906976744,14.213930508373,7.40379943293402,16.0376465163929,9.61729211339571,25.9967,33.6528,35.80845,45.07935,131.2551,93.2934,145.8445,108.6838,42,65,27,43
"ZNF383",0.962557960463713,0.966801916028651,0.795107248834696,0.99938951822843,0.925821116598192,0.983907604985663,112.267578571429,118.537729230769,104.780081481481,110.572841860465,9.65706607546669,10.4278071414125,9.83120708802517,5.75971722504527,71.305125,75.4073,79.33385,86.84935,135.844225,130.441,129.312,126.7729,42,65,27,43
"ZNF669",0.235345724903586,0.00210591170263585,0.108260687811673,0.996715496363932,0.340804174744262,0.00377003985953583,109.994002380952,128.889949230769,155.152977777778,112.292388372093,8.50646428710263,5.83201238434467,11.4576963868087,6.74248525087722,76.559475,99.0087,108.1922,79.811,127.742575,150.9986,183.49925,128.01505,42,65,27,43
"ZNF559",0.245936267842299,0.996834215411085,0.25906549234038,0.500724266262105,0.986992081242766,0.472696054330958,279.740561904762,222.630121538462,287.643237037037,232.805555813953,36.9269974844529,11.3269167193001,34.1953613803426,15.3471315898951,145.996525,175.3998,176.05155,149.79535,287.276225,273.1379,338.01085,282.1475,42,65,27,43
"ZNF177",0.809554814197636,0.0691576819556063,0.00422367131194934,0.962207322075229,0.983798868575277,0.0214059971575489,51.8673595238095,44.4577523076923,77.4080740740741,47.4417697674419,7.85487016830587,4.05253861956703,10.4355661849364,5.48118639964443,22.1989,16.3252,44.31965,22.738,67.70365,60.6516,97.92505,55.07235,42,65,27,43
"ZNF548",0.826389881607969,0.574271932146764,0.149161190679694,0.409482811729101,0.0523956238160329,0.999813167073271,254.396666666667,234.514093846154,291.472737037037,293.782765116279,17.8627623402271,12.4941234912819,23.0298066813449,21.0342288448431,171.336375,170.3912,213.9733,207.4183,336.51205,279.3893,335.28645,341.8137,42,65,27,43
"ZNF563",0.970374368514145,0.990686087478967,0.894043290194476,0.769455097373273,0.431362038567873,0.945804658299311,41.9228619047619,39.3975861538462,44.033162962963,47.9147837209302,2.75162711677421,3.08006248300904,4.77652864411367,6.36554748646284,29.3498,23.8834,26.5658,28.03255,55.926375,49.2308,60.3624,54.75685,42,65,27,43
"ZNF567",0.683178568747578,0.165757321689218,0.58091105293998,0.998797275701453,0.7757824781664,0.210821800576218,147.728785714286,164.554795384615,186.860759259259,150.214906976744,13.2898737312126,10.4614967523748,14.8839095138309,7.33766363738394,94.761,112.1381,151.79825,113.5117,182.23645,187.8374,218.92175,178.8759,42,65,27,43
"ZNF573",0.890541175879448,0.216104164380341,0.458715786474378,0.998547443655659,0.947731856888976,0.274091686755435,16.4135,18.3598384615385,22.9752185185185,16.888788372093,1.59323179777463,1.9616968352675,3.71605931344687,1.18145459248794,8.00115,9.359,11.68505,11.61975,21.67635,22.7407,24.56425,20.1214,42,65,27,43
"ZNF527",0.994321760114619,0.0534799938782184,0.0562357367118407,0.998714086646472,0.974389498382887,0.0363660171933639,101.82000952381,104.588093846154,136.874092592593,99.9805162790698,7.98588330879082,8.04550177189328,11.4203339615263,5.72380851560096,70.57315,65.9693,97.6109,73.4268,120.8859,120.2721,176.10025,123.51855,42,65,27,43
"ZNF33A",0.0495718740767571,0.765766915060026,0.00654561146075783,0.158049929074277,1.13127866649965e-05,0.816776727524096,551.434235714286,448.984216923077,599.182711111111,642.084011627907,31.9019219718803,16.588405953562,55.5248810267556,31.6133108791639,433.4869,356.044,441.99705,481.6207,642.0004,521.7153,746.4035,766.51995,42,65,27,43
"ZKSCAN3",0.964112652639835,0.019529072788928,0.00252771375608385,0.999972024044702,0.972694338804919,0.0168098900349416,75.6810738095238,72.3028092307692,101.607618518519,75.3499046511628,4.77965764064881,4.00167999266565,10.0148357464531,5.00302325782505,45.337275,45.7153,69.4084,51.36145,98.211925,93.7254,124.41605,95.3486,42,65,27,43
"ZNF676",0.998179596609439,0.364584491429418,0.22979193379556,0.999326425244307,0.989680942550186,0.422810947498183,3.062,2.67298153846154,7.65055185185185,3.36748372093023,1.29214698221484,0.99290755337421,4.43372683611699,0.986553399887605,0,0,0,0.3508,1.2953,1.2229,1.06435,3.51765,42,65,27,43
"ZNF699",0.0119823818577192,0.857055339644508,0.264885614425514,0.834332793314083,0.129101256510977,0.999943832671686,46.2611476190476,29.3953892307692,40.8793037037037,41.2423860465116,6.05114798745278,2.05843972060539,5.96714107235556,3.71474630893127,22.22095,16.9727,23.3204,25.16915,54.9628,37.4233,53.6214,50.11365,42,65,27,43
"ZNF250",0.00777250068750523,0.183830189712859,9.09081126487798e-06,0.968417453008259,0.00129157259320911,0.365244441515996,201.430604761905,146.639313846154,244.048459259259,209.879472093023,11.1754459846484,7.47604510319585,26.4081585144655,13.4296779269892,135.608175,101.6533,152.3684,146.83585,245.43145,165.9628,292.59585,234.3303,42,65,27,43
"ZNF79",0.123287862289695,0.226518191710911,0.998896318276584,0.874569862280803,0.502482865940926,0.59299724217727,103.317945238095,122.26084,123.700688888889,110.390953488372,7.25453052942985,4.65020461686272,9.25506128370975,6.7455228560135,77.072475,98.4026,95.45025,82.13875,123.280325,143.0074,150.6503,136.85505,42,65,27,43
"ZNF681",0.996462261771652,0.979200780221055,0.92859261859994,0.862109270569783,0.70161442033363,0.990952596804008,88.2736928571429,83.23014,99.7722592592593,108.371425581395,12.8429593427527,15.756624975282,18.1671516254178,21.9908765279601,19.128625,12.6045,28.55045,34.1636,127.86985,84.5585,132.3301,108.61685,42,65,27,43
"ZNF766",0.999521408232687,0.419217807553288,0.302080167966228,0.980714572819605,0.950560321614163,0.626165364333967,398.196121428571,394.692161538462,459.0687,411.586765116279,23.9958719935145,18.1860057164515,35.4363520246976,26.0510810082047,317.814375,307.1353,348.8993,294.0726,439.17585,453.8039,585.7347,475.82475,42,65,27,43
"ZNF471",0.469547654328233,0.537003869978494,0.0377360333441747,0.435450151700191,0.0111335559800403,0.999998093495994,49.7027738095238,34.4521738461538,67.2896074074074,67.0625093023256,7.46329131835838,4.26571906919283,14.6242810156431,9.58528239385768,13.59995,9.5681,12.5228,21.9495,69.88195,48.9385,97.28065,87.67355,42,65,27,43
"ZNF836",0.0108790072660088,0.985491636033507,0.0944916495221412,0.885693623819993,0.000632528253716069,0.753687816022521,107.815085714286,80.3645723076923,104.015907407407,114.808681395349,7.42450286814863,3.95592335029402,10.3381214982134,7.58854312190668,72.859075,53.7753,67.4951,80.927,132.53905,101.4774,125.98925,138.5232,42,65,27,43
"ZNF493",0.996404808895191,0.0298682620283477,0.00908371884891668,0.218782541156758,0.0910158343228321,0.69398925489532,57.9647285714286,55.4230246153846,98.7368222222222,82.8135279069767,7.12903752548891,6.08629903649892,17.6808697975907,9.03312042872988,30.514675,23.6876,31.66125,44.96665,64.51625,79.2079,132.25645,104.1616,42,65,27,43
"ZNF167",0.323098659202603,0.551314419938128,0.0218227223272216,0.354343529738864,0.00288026915483186,0.999208777814837,47.5175523809524,37.8136923076923,56.8682074074074,57.7862046511628,3.52745245180695,3.30491864508876,6.09705431123333,5.24374681720161,29.3645,19.7242,30.0769,36.9447,59.302875,50.9202,79.21715,72.5585,42,65,27,43
"ZNF565",0.766442959840134,0.934012822140219,0.997159177487576,0.217437944205302,0.654174167655656,0.681792513555768,83.021869047619,76.3777123076923,77.9610814814815,68.5064255813953,6.76938544700319,4.2607764717681,6.42359267344241,3.60818853834752,59.6203,53.6313,52.6266,53.91225,97.286375,92.938,91.77695,81.0408,42,65,27,43
"ZNF34",0.340949476671148,0.0315484875208972,9.83467609184663e-05,0.865275195509016,0.840672784856224,0.00369788154262873,107.05160952381,91.5591061538462,138.975011111111,99.1795372093023,7.24273680998719,4.07389756316101,15.7817500349899,4.9447036552228,68.947525,72.3121,86.56325,77.195,136.481825,111.0177,174.20445,119.1163,42,65,27,43
"ZNF140",0.666812236755807,0.391316521386569,0.0390444935230361,0.991853897574024,0.463405403422384,0.54046413588674,468.897273809524,427.913796923077,539.929981481481,480.171997674419,34.9399156136958,17.7671808148089,38.873112817932,26.3361193916055,334.7872,337.6787,386.35015,350.8597,541.895575,500.7825,698.3355,570.66915,42,65,27,43
"ZNF658",0.474564880856393,0.666752285105968,0.0677630197811105,0.577474766115294,0.0240367357285056,0.999999242772812,62.6403476190476,72.1714538461539,53.2756444444444,53.3805604651163,5.32050205483215,4.03287703028786,7.19799333693867,4.69826372503025,38.6405,50.6922,28.0844,31.97935,81.228425,89.7551,73.61835,73.10905,42,65,27,43
"ZNF765",0.126672423272264,0.426306883865774,0.00282293236697817,0.997591445682629,0.075839245261179,0.524711281035592,286.339035714286,235.795687692308,329.874048148148,291.096288372093,18.8624034531639,10.6551979001699,30.6309528583185,17.9395583611224,195.0931,186.8132,196.90295,217.15795,364.112425,273.3976,360.68885,345.3526,42,65,27,43
"ZNF124",0.999999751075018,8.90820389559677e-05,2.1190069327548e-05,0.943774553071349,0.929158518305224,0.000586521045773503,87.4920880952381,87.5782261538462,141.564059259259,93.4709674418605,8.16002644009759,4.79940155712061,14.1293638032693,6.17018478335176,54.456075,56.4461,86.83,61.0578,108.73415,109.5423,203.17595,115.98675,42,65,27,43
"ZNF569",0.993503874799339,0.0600541185956434,0.0190348544153291,0.636521492265301,0.395457684936573,0.448339020049146,98.3129023809524,94.4932169230769,143.700144444444,117.084523255814,9.98705788193991,7.674759442495,14.9720976003792,13.8557086457844,49.511525,50.3719,81.82335,75.4545,124.751975,116.7305,195.20805,139.8529,42,65,27,43
"ZNF777",0.12463612265544,0.00726707488079537,0.380313243179743,0.754808151255266,0.670319179093619,0.0809012199090845,450.783619047619,540.307495384615,615.35562962963,494.77458372093,33.8016640314933,23.3265674538917,52.2844619140526,24.615786254136,316.43505,412.8468,500.4693,378.76255,545.428675,638.839,701.8599,560.26185,42,65,27,43
"ZNF605",0.997951998720315,0.000564316522719155,8.92908744345444e-05,0.318555484395266,0.16570656320543,0.0649567638766215,252.4884,248.250473846154,370.054122222222,296.975451162791,18.3287736928929,13.1564374938615,29.3850910839998,17.7033049455821,167.480225,179.0989,263.89965,215.756,354.540375,327.7624,436.694,370.70225,42,65,27,43
"ZNF799",0.997026153400003,0.292550709262749,0.312000403660207,0.885551460784163,0.932085721878648,0.670311998655285,105.686392857143,108.058889230769,131.415681481481,115.013344186047,8.83766864130996,6.93248094039383,9.8805386941551,10.510454070433,75.5468,76.1278,96.48395,78.83425,126.394875,135.8305,176.95755,122.1487,42,65,27,43
"ZNF782",8.71344432533672e-05,0.00597866189119645,0.992581533199758,0.291713193417788,0.0578775954219061,0.289975311095259,30.8316142857143,49.9413861538462,48.569762962963,39.1433697674419,2.61024899153316,2.82163245476924,4.22901105221396,3.62390182596858,18.34095,34.5369,34.4901,24.93125,41.678675,61.3691,57.4611,45.90905,42,65,27,43
"ZNF846",0.0111774307639366,0.486783202504902,0.648064986003716,0.0585197064636249,0.985134992333589,0.850669074420084,99.3686547619048,64.1641523076923,79.3847148148148,68.0904720930233,10.447404246462,4.81599808676474,11.4508889348878,10.1018750859924,49.900275,43.7493,44.73685,42.1623,129.5911,70.0876,91.97845,76.80935,42,65,27,43
"ZNF136",0.991676003540114,0.702039973576592,0.79684151145491,0.883619058254949,0.954328389681717,0.971921351496761,194.513523809524,199.244890769231,216.648766666667,207.727079069767,13.0075069858931,9.31783121587127,17.5602529058693,13.4099569693586,137.123725,150.1556,152.263,157.0525,249.41835,256.4475,266.69525,251.2788,42,65,27,43
"ZKSCAN5",0.41430329023931,0.0881697441400433,0.620055743330961,0.747688467151866,0.970213035197563,0.447159266925699,378.18819047619,422.390916923077,462.551648148148,409.687669767442,17.877511680684,16.9377823605613,33.9742248392448,24.3314493213075,302.343875,329.5519,348.7795,323.56505,454.437825,471.3783,506.5152,446.73825,42,65,27,43
"ZNF33B",0.635065790540499,0.582931364955908,0.0815714412849787,0.886645871934167,0.192778565664507,0.920586989622824,426.983716666667,378.138355384615,492.054533333333,459.679634883721,23.2309689496405,22.0059873148807,57.975891815215,34.5409787240517,329.802,263.9043,277.6618,297.52765,488.509875,446.858,625.7528,523.80635,42,65,27,43
"ZNF431",0.956641436976314,0.41312213473197,0.612847330409905,0.955739452141,0.999945265342421,0.691201073256978,156.347833333333,166.702946153846,195.435855555556,167.778802325581,12.22114479994,12.4756572281746,19.5633514825148,18.9270315812199,105.58265,105.3262,127.1712,109.6866,189.03085,201.9981,244.1436,187.90385,42,65,27,43
"ZNF418",0.00816634315390519,0.88579606695834,0.190777690664669,0.853012128071783,0.000322891631690303,0.475864252409339,42.3746761904762,11.7540738461538,33.7596444444444,50.7313790697674,11.7329786921324,1.20872501502154,7.55382432000145,7.98139666095526,9.66185,5.8932,5.10425,16.89645,28.556275,13.2055,61.7625,63.0583,42,65,27,43
"ZNF700",0.999953573654782,0.984756141919172,0.986709884966274,0.883236713034576,0.872538123088051,0.991206047853358,275.407623809524,274.190118461538,264.778618518518,256.014262790698,22.045134932676,13.4254953797732,19.9400870176471,19.6768444861085,187.346975,183.7687,190.497,184.6636,308.382825,331.8763,307.26765,301.51915,42,65,27,43
"ZFP28",0.412726612076586,0.217981859406293,0.0043191845634486,0.783240415261342,0.0500013043111943,0.682933736838162,117.371735714286,88.7753338461538,161.943933333333,136.435230232558,15.7290364042212,9.08965507683478,22.8247437673632,14.423590062222,34.815,31.7195,60.3289,77.87155,152.4908,119.7931,235.24775,162.10165,42,65,27,43
"ZNF585A",0.595101349795229,0.998098572419995,0.808076885980592,0.998793561180226,0.485000800417095,0.989831813927028,143.697895238095,124.542564615385,140.365711111111,146.213606976744,10.925524563458,10.962266902646,16.914463861663,8.41767763778131,93.214175,56.3201,70.86745,108.28275,182.985725,164.9118,186.5383,173.4956,42,65,27,43
"ZNF138",0.60555984985715,0.16680827818826,0.650774364432556,0.965381036318294,0.294627118484154,0.0640109653309837,152.572702380952,172.01892,193.204266666667,144.448588372093,8.90112068686733,12.2186788382187,16.3859434290075,9.06905068988327,105.279775,107.9825,132.30785,101.61425,177.6842,201.6715,237.7796,151.1826,42,65,27,43
"ZNF429",0.999983255847593,0.540322850121904,0.456545119190066,0.532471301699232,0.42412913620299,0.998769790516223,60.868319047619,60.4913461538462,78.3470740740741,76.3834558139535,6.78383759614954,7.01609258501588,12.7421444729043,6.96005281671679,24.027725,20.4422,23.0861,44.39025,91.474175,83.5141,96.6713,97.8662,42,65,27,43
"ZNF470",0.634307102842164,0.084011799845507,0.00235503866002429,0.902282889223809,0.209203269650867,0.282337677271206,108.677145238095,87.8904292307692,160.581766666667,121.816151162791,11.525353747721,7.0927477694896,29.9022271807689,12.501391871164,56.6479,41.64,66.64705,66.273,158.54835,123.4257,197.01105,148.53685,42,65,27,43
"ZNF100",0.990190907062809,0.00751356994714092,0.00779817829342799,0.153942383137321,0.183737796987373,0.50080534219916,119.050797619048,125.272846153846,201.857925925926,166.338253488372,9.67670252561956,10.7202462357943,28.9159050712671,18.5225698694442,63.60295,56.855,110.7633,99.57405,157.370175,165.7592,238.1316,191.63565,42,65,27,43
"ZNF398",0.452942883310656,0.518777656197864,0.997166916110328,0.999249637745724,0.364631866039032,0.445110898031452,512.280776190476,569.985784615385,579.006018518519,506.808272093023,26.8377766600926,21.1018281621899,62.1592527319891,22.5995278332007,368.57995,449.8327,414.9878,407.5449,609.03695,653.3505,637.3322,580.8868,42,65,27,43
"ZNF498",0.450241310020291,0.204384481400502,0.836396623700054,0.689282474847132,0.992489456539037,0.747528879813129,404.164833333333,453.732553846154,486.125792592593,444.510111627907,26.3126861038368,18.3438174183785,31.6411023763346,30.127133492381,270.0079,341.2627,371.67435,355.2364,498.6366,528.3505,585.1967,511.72015,42,65,27,43
"ZNF441",0.932393124355291,0.21948679877751,0.403433895879382,0.00892852333988903,0.0202851937216482,0.812785172800153,70.2896595238095,74.4821384615385,87.1312037037037,94.8177627906977,3.54646337118214,4.24002012541866,7.15019137376125,6.82964153836889,51.419075,48.9992,63.7678,57.9766,87.14725,95.959,105.33465,108.4266,42,65,27,43
"ZNF420",0.912492765605405,0.150612969255422,0.318743359732978,0.897855730430894,0.999560342117574,0.431337379104571,136.26125952381,148.5543,185.602403703704,150.537686046512,14.5982116084513,13.7343282427232,17.5051736659822,9.7675713129374,76.99215,83.9161,115.63585,105.64665,169.1251,177.6244,250.1719,181.07635,42,65,27,43
"ZNF763",0.899743662690378,0.698143274085024,0.291446896254116,0.000523760439666177,4.78218887645099e-06,0.0718366961377228,22.6112476190476,20.3514230769231,27.0278111111111,36.9369069767442,1.90401756239899,1.52742182980418,3.45969306761297,3.53865186687265,13.164825,11.9048,18.34475,22.2562,33.808225,27.2257,33.7756,46.3119,42,65,27,43
