"gene","p-adj-C10-GBM-C1-LUAD-enriched","p-adj-C2-Squamous-like-C1-LUAD-enriched","p-adj-C2-Squamous-like-C10-GBM","p-adj-C4-BRCA/Basal-C1-LUAD-enriched","p-adj-C4-BRCA/Basal-C10-GBM","p-adj-C4-BRCA/Basal-C2-Squamous-like","p-adj-C8-BLCA-C1-LUAD-enriched","p-adj-C8-BLCA-C10-GBM","p-adj-C8-BLCA-C2-Squamous-like","p-adj-C8-BLCA-C4-BRCA/Basal","mean-C1-LUAD-enriched","mean-C10-GBM","mean-C2-Squamous-like","mean-C4-BRCA/Basal","mean-C8-BLCA","SEM-C1-LUAD-enriched","SEM-C10-GBM","SEM-C2-Squamous-like","SEM-C4-BRCA/Basal","SEM-C8-BLCA","Q1-C1-LUAD-enriched","Q1-C10-GBM","Q1-C2-Squamous-like","Q1-C4-BRCA/Basal","Q1-C8-BLCA","Q3-C1-LUAD-enriched","Q3-C10-GBM","Q3-C2-Squamous-like","Q3-C4-BRCA/Basal","Q3-C8-BLCA","count-C1-LUAD-enriched","count-C10-GBM","count-C2-Squamous-like","count-C4-BRCA/Basal","count-C8-BLCA"
"ZNF642",0.999934521616192,0.980013666269355,0.999999899150178,0.992761756515263,0.998638834490902,0.997594399713399,0.999339479261988,0.999958875852303,0.999947284397116,0.999907005545164,96.9388035714286,109.7824,112.24768097561,156.0081,128.9066,8.17970900675232,8.88,9.96467520325062,NA,NA,74.74855,105.3424,76.4572,156.0081,128.9066,104.49205,114.2224,120.6835,156.0081,128.9066,28,2,205,1,1
"ZNF490",0.999659665358192,0.859118693400258,0.988737236600351,0.998420511122863,0.996391547884701,0.99998030417919,0.250171829448643,0.368341503385248,0.335301553472762,0.716737507984119,171.957653571429,158.88675,190.028411707317,198.778,359.8481,19.9807916381107,0.670249999999996,6.18109635495156,NA,NA,108.901025,158.551625,135.693,198.778,359.8481,184.6765,159.221875,228.5767,198.778,359.8481,28,2,205,1,1
"ZNF626",0.999757785649874,0.414746282641573,0.960928654110282,0.563533519412881,0.786091629471095,0.335678318313391,0.211643217760865,0.460698041275387,0.0920532181451345,0.991328017292481,154.601367857143,177.0817,95.3389443902439,413.442,521.8577,41.3357210953254,136.4746,11.3012930514255,NA,NA,31.492925,108.8444,24.4361,413.442,521.8577,230.522075,245.319,100.5566,413.442,521.8577,28,2,205,1,1
"ZNF793",0.904431360035312,0.999999941930531,0.897045009273348,0.694355973184038,0.981719292456003,0.684934833812007,0.931603228665292,0.999922281609189,0.92933938371122,0.99641272217848,90.3509107142857,138.29335,90.6880463414634,188.5947,150.7156,16.7525799295081,38.62145,5.0661446682438,NA,NA,32.441775,118.982625,37.5317,188.5947,150.7156,126.181725,157.604075,123.5955,188.5947,150.7156,28,2,205,1,1
"ZNF383",0.999999872005428,0.517248522881757,0.98964166999887,0.976069045595184,0.986430178959975,0.998530420577047,0.991063055961778,0.994830932421962,0.999894928166151,0.999978485490462,92.1490357142857,90.94865,111.127626341463,128.3096,119.9494,7.75635383157326,9.73455,4.34073488703422,NA,NA,67.6416,86.081375,74.6391,128.3096,119.9494,108.94875,95.815925,130.441,128.3096,119.9494,28,2,205,1,1
"ZNF669",0.926919420172466,0.991964159778522,0.954016185419305,0.970601278470365,0.852440005379801,0.950390086723922,0.845715243524079,0.996268733297747,0.878105568518583,0.759624342382526,119.994564285714,150.92535,124.644411707317,86.7617,174.0824,11.3525193880739,7.81135,3.56541489094962,NA,NA,72.231425,147.019675,91.3222,86.7617,174.0824,152.2356,154.831025,149.7091,86.7617,174.0824,28,2,205,1,1
"ZNF559",0.373313228720132,0.833254041080244,0.523188822866544,0.0471106265096872,0.737142737991984,0.0730380769286698,0.579148507224016,0.999891746049787,0.698846855691963,0.88410038631562,217.440153571429,406.48345,247.620856097561,621.1039,432.4097,27.8260342656487,97.89305,9.95838384738644,NA,NA,128.67055,357.536925,167.6412,621.1039,432.4097,275.028475,455.429975,292.3967,621.1039,432.4097,28,2,205,1,1
"ZNF177",0.0243951272064284,0.999999999379558,0.0187299988040501,0.0310081207336266,0.969677839267196,0.0273902261081959,0.971525858909072,0.704345358051134,0.970166656860093,0.463725110142376,50.0003857142857,141.10575,50.0606370731707,173.1935,76.2068,8.48659049041037,19.55945,2.86372657284158,NA,NA,16.266925,131.326025,20.7821,173.1935,76.2068,75.266625,150.885475,64.3276,173.1935,76.2068,28,2,205,1,1
"ZNF548",0.999999920911272,0.730158407790091,0.997558552289607,0.86988966325189,0.933715761160385,0.948651952682406,0.999935675634642,0.999949167024491,0.995538482211794,0.93363190231839,291.379675,289.3481,262.878213658537,178.8187,306.494,24.8381763567515,76.1154,7.82369305119425,NA,NA,214.10115,251.2904,180.7864,178.8187,306.494,343.962275,327.4058,330.7111,178.8187,306.494,28,2,205,1,1
"ZNF563",0.999679841672329,0.99934133842973,0.999926818192111,0.992766568029081,0.999236250907897,0.995038856778434,0.951277258977086,0.95267040581946,0.936240399615487,0.921167660742729,43.0810214285714,39.2828,41.8263980487805,31.3646,62.7008,7.99600355908258,2.9649,1.67314958131135,NA,NA,18.670025,37.80035,26.8634,31.3646,62.7008,51.87825,40.76525,54.6009,31.3646,62.7008,28,2,205,1,1
"ZNF567",0.999901833267817,0.999849560198215,0.999974304006294,0.993180567174937,0.992247130106899,0.990482430636509,0.99656361774779,0.999572031109426,0.997469234258627,0.98043096582667,163.713614285714,155.93765,161.330659512195,195.5193,137.085,14.1222376723637,25.76865,5.14045257739687,NA,NA,121.64275,143.053325,112.7589,195.5193,137.085,191.67935,168.821975,190.2781,195.5193,137.085,28,2,205,1,1
"ZNF573",0.990163249677648,0.999397508003009,0.993647966678927,0.988944648631835,0.999951028711498,0.991941982848458,0.987808636745495,0.999931799833713,0.991016531146802,0.999999998434875,20.0078107142857,15.1449,19.3547702439024,13.0346,12.8517,3.20022216462318,5.7109,0.966683183215589,NA,NA,9.51355,12.28945,10.553,13.0346,12.8517,23.914225,18.00035,24.8108,13.0346,12.8517,28,2,205,1,1
"ZNF527",0.365491880342386,0.329484435202749,0.117092650700721,0.999747710871404,0.88318523525958,0.980052389227171,0.994381445690051,0.614063098104279,0.999999778206973,0.993325279074319,122.831867857143,193.9912,102.549028780488,132.7902,100.8665,11.7270015817689,27.8714,3.65192416563901,NA,NA,79.7257,180.0555,69.4041,132.7902,100.8665,162.13255,207.9269,121.7082,132.7902,100.8665,28,2,205,1,1
"ZNF33A",0.999999248834385,0.675067419168413,0.997357786031875,0.991455993110926,0.994592222789423,0.950840608089718,0.0202707234594037,0.078632037223704,0.0075186861600598,0.329480818807109,641.595239285714,633.5921,572.986131219512,759.2668,1442.8975,55.7279449085682,181.5823,17.5486452261193,NA,NA,431.792625,542.80095,407.6816,759.2668,1442.8975,826.842925,724.38325,682.506,759.2668,1442.8975,28,2,205,1,1
"ZKSCAN3",0.999638075667241,0.272324586304114,0.996435185453771,0.555453702932119,0.643320069249161,0.30120674022305,0.896710611627715,0.908475506718983,0.682609732726562,0.992128070046563,89.2638535714286,83.9115,74.6098263414634,145.4175,122.6755,10.3550074036243,3.1076,2.33341828563166,NA,NA,56.5203,82.3577,46.7056,145.4175,122.6755,108.1773,85.4653,96.2185,145.4175,122.6755,28,2,205,1,1
"ZNF676",0.99327144516675,0.996930737909548,0.997177498496872,0.623464481047036,0.613860627567592,0.56461509992505,0.996988787527833,0.999999740296224,0.998657794922793,0.715873982365815,4.71532142857143,0.53935,3.77722829268293,24.0326,0,1.68159458885883,0.53935,0.978671847766947,NA,NA,0,0.269675,0,24.0326,0,2.5248,0.809025,1.8162,24.0326,0,28,2,205,1,1
"ZNF699",0.995595559098561,0.987725160540456,0.984098946236755,0.999553402099062,0.994463901633234,0.999960282806541,0.907547303063927,0.877054043619797,0.935099377619869,0.989613370819233,34.8097464285714,27.1718,37.5588141463415,40.7332,59.1958,6.32394003520761,2.3606,1.8663375459784,NA,NA,15.38855,25.9915,19.2176,40.7332,59.1958,41.877425,28.3521,47.0439,40.7332,59.1958,28,2,205,1,1
"ZNF250",0.998318936117216,0.00760767164645082,0.714594174617003,0.997862269141301,0.992295734510248,0.996421609171098,0.993024397548157,0.999773860729218,0.800011723470592,0.983772752452747,243.461982142857,262.65565,183.17608195122,215.0835,281.9784,27.9560360973588,73.84925,5.40164306136372,NA,NA,142.55175,225.731025,125.7462,215.0835,281.9784,260.064,299.580275,219.4807,215.0835,281.9784,28,2,205,1,1
"ZNF79",0.999950888904825,0.890748989951825,0.995340936550543,0.936913025521615,0.978806827700129,0.867003318880216,0.906573333417493,0.931028900791392,0.955826571466417,0.758486061014794,106.595557142857,102.7705,114.542837560976,72.5051,144.8739,9.67090130284948,1.8681,2.93396950803529,NA,NA,75.25725,101.83645,86.3548,72.5051,144.8739,130.975825,103.70455,136.4159,72.5051,144.8739,28,2,205,1,1
"ZNF681",0.93692029480899,0.56968167237672,0.995631627660596,0.964624800661415,0.849238523008047,0.868602657284582,0.998785845486634,0.958308205217434,0.978455226306141,0.998667129596349,126.286178571429,59.349,90.9589141463415,205.2953,158.894,31.1393185887034,24.0742,7.69514716409816,NA,NA,45.1999,47.3119,20.2718,205.2953,158.894,137.178125,71.3861,111.87,205.2953,158.894,28,2,205,1,1
"ZNF766",0.74932410524411,0.999438269431616,0.764943986069708,0.760646937424058,0.998918820818731,0.775814184571067,0.955650427119782,0.689343354682043,0.942015163369403,0.655216915159672,428.377625,284.0282,420.982804390244,230.9572,545.6139,43.0361616954165,111.788,10.7178720603883,NA,NA,293.852925,228.1342,314.7528,230.9572,545.6139,530.291375,339.9222,497.9092,230.9572,545.6139,28,2,205,1,1
"ZNF471",0.538097217385987,0.224371454043484,0.190800009016188,0.856676732544816,0.40674254275033,0.976452342990199,0.431356471629816,0.987397388794207,0.200699724933437,0.296157837848733,69.2223785714286,127.10455,47.5033282926829,17.1079,158.5045,9.78002817840824,10.61565,3.59309037884532,NA,NA,22.3653,121.796725,13.0133,17.1079,158.5045,114.469875,132.412375,68.222,17.1079,158.5045,28,2,205,1,1
"ZNF836",0.989339836123517,0.999557822344652,0.992714787127847,0.999778628398059,0.999917542374072,0.999919284702342,0.417382545907675,0.77819115104307,0.42714486865212,0.797050485935273,96.4620178571429,112.40335,98.4001624390244,104.6843,176.8085,12.0251005613666,12.73145,2.98771420424091,NA,NA,56.44925,106.037625,66.6672,104.6843,176.8085,109.008175,118.769075,117.7838,104.6843,176.8085,28,2,205,1,1
"ZNF493",0.774178043708984,0.999654372744456,0.721423405115311,0.866952781781951,0.999959286141767,0.842199427645059,0.907305827991758,0.999999801497634,0.887426368680528,0.999993249166457,76.307075,139.36985,73.3416741463415,149.8982,142.1478,10.2028327468296,118.45105,5.2974068055943,NA,NA,29.298875,80.144325,30.6137,149.8982,142.1478,114.831325,198.595375,91.2377,149.8982,142.1478,28,2,205,1,1
"ZNF167",0.0130154177916778,0.996338375321911,0.00681441057192556,0.99278095801211,0.156188152476964,0.996197153440541,0.15486890084584,0.999999930116492,0.122233679562235,0.293415401977505,49.4294321428571,120.03595,47.2421317073171,36.2525,119.1705,5.90035552752027,24.87595,2.0855615016148,NA,NA,26.574,107.597975,26.5047,36.2525,119.1705,64.516575,132.473925,59.6539,36.2525,119.1705,28,2,205,1,1
"ZNF565",0.968273068779001,0.753390953578771,0.855668825163912,0.586697446576436,0.499235237328908,0.724270031587273,0.974330748200303,0.902330851388714,0.995862400893964,0.971956894124999,68.6713464285714,53.6299,76.4079702439024,116.4969,88.4042,6.01192992956963,0.307499999999997,2.24948621830254,NA,NA,52.53825,53.47615,55.2505,116.4969,88.4042,79.7003,53.78365,90.9746,116.4969,88.4042,28,2,205,1,1
"ZNF34",0.115918667145894,0.210710041205848,0.0190153414333312,0.999998408571433,0.629365054687075,0.989083441041633,0.999999997490828,0.596298992228492,0.993586591549275,0.999999117076179,124.775103571429,216.5614,102.451307317073,127.4949,124.2333,13.1934719551883,124.6828,3.33384805718884,NA,NA,80.242475,154.22,73.9923,127.4949,124.2333,150.989875,278.9028,117.9487,127.4949,124.2333,28,2,205,1,1
"ZNF140",0.999566325914877,0.499582554001003,0.962749240538452,0.99999717085916,0.999790219058887,0.998971461474518,0.786566688339476,0.924391100551746,0.579139727660164,0.910718622678271,505.49495,533.45005,446.851854634146,494.501,716.1912,42.1651109873782,218.43775,12.2236356715922,NA,NA,353.059275,424.231175,337.0166,494.501,716.1912,642.4014,642.668925,531.6552,494.501,716.1912,28,2,205,1,1
"ZNF658",0.423784903347015,0.000256364218723659,0.981079360004251,0.994195991360631,0.649986802601396,0.706982327875931,0.155537997158787,0.909142134270743,0.594760642796526,0.302974793699737,35.3758642857143,77.2674,64.1145634146341,21.5886,112.5499,6.31030438784907,5.0771,2.32868852865823,NA,NA,12.3673,74.72885,41.4475,21.5886,112.5499,42.33745,79.80595,77.3729,21.5886,112.5499,28,2,205,1,1
"ZNF765",0.437946354302043,0.00141026479027073,0.965515591915649,0.873658531377415,0.999493315347999,0.999656197795418,0.627572487022197,0.999884825509973,0.966873947492334,0.997742144116845,352.224332142857,208.6024,262.448944878049,239.5112,187.3235,37.5896907622019,69.0842,6.95858391414807,NA,NA,228.532475,174.0603,194.8569,239.5112,187.3235,450.14305,243.1445,325.125,239.5112,187.3235,28,2,205,1,1
"ZNF124",0.7995960413634,0.0398797184164403,0.996997037166424,0.988888530766949,0.998924368709123,0.99999098310696,0.878002409181999,0.999949736673561,0.994961318841481,0.997290511404997,121.941078571429,81.15935,93.3719204878049,97.3523,73.6793,13.721350500023,52.39275,3.22001930830906,NA,NA,60.540525,54.962975,59.176,97.3523,73.6793,173.8157,107.355725,114.5576,97.3523,73.6793,28,2,205,1,1
"ZNF569",0.393240931971776,0.337816239665511,0.132102770672425,0.999997817760191,0.80412604248071,0.997747523120271,0.877875845487693,0.350053075863415,0.976962176632407,0.967998242361304,129.925053571429,222.88445,102.935553658537,125.8656,60.7536,22.0497532871358,26.19265,4.44073873129611,NA,NA,71.90975,209.788125,59.7931,125.8656,60.7536,159.1629,235.980775,137.8087,125.8656,60.7536,28,2,205,1,1
"ZNF777",0.999999955122619,0.998359525686151,0.9999722951434,0.999998388406951,0.999999808648104,0.999964965132342,0.999995646078669,0.999999265802375,0.999942448726043,0.999999997251275,536.039621428571,539.39225,523.148358536585,547.4542,550.6767,55.7579656515142,198.50765,14.3017521242851,NA,NA,341.8703,440.138425,377.8283,547.4542,550.6767,628.21195,638.646075,641.2429,547.4542,550.6767,28,2,205,1,1
"ZNF605",0.999911324033876,0.800777123943278,0.999811573392956,0.999960073385888,0.999765021811722,0.997103619827197,0.897486944581899,0.921063166710737,0.787943793785916,0.980180719365728,315.767339285714,302.2417,286.371305853659,331.1609,435.7901,24.2715955907335,36.1504,9.21995535256954,NA,NA,221.869025,284.1665,199.3154,331.1609,435.7901,358.561225,320.3169,364.2266,331.1609,435.7901,28,2,205,1,1
"ZNF799",0.999989802729049,0.810060920793748,0.994873648787609,0.997187453647036,0.999358600183305,0.980288593593108,0.861713224380265,0.939000645903883,0.739729542160194,0.990258559275004,117.039357142857,120.3519,104.855416585366,136.0489,172.5246,10.7223542545536,20.7474,3.85800970663617,NA,NA,78.3721,109.9782,69.2826,136.0489,172.5246,138.002825,130.7256,126.0818,136.0489,172.5246,28,2,205,1,1
"ZNF782",0.986626808606706,0.883056772605917,0.934122518593454,0.999848559300506,0.99240482925461,0.999999917557332,0.999966740754187,0.994864893538799,0.999992304280471,0.999999587440741,47.7316,56.20305,43.4309190243902,43.9919,45.1757,6.33862822922124,7.80275,1.47065145545072,NA,NA,23.867425,52.301675,28.43,43.9919,45.1757,56.8911,60.104425,57.1497,43.9919,45.1757,28,2,205,1,1
"ZNF846",0.75656120715875,0.166733968304319,0.97646888544285,3.47499806707674e-14,8.01027821850653e-09,1.43662859386495e-13,6.5371401850256e-05,0.0173803656767023,0.000326621956150297,0.0377926421120669,53.4833035714286,93.20115,74.0994112195122,450.9165,267.16,7.53567273731779,30.85495,3.23171819333236,NA,NA,28.26815,77.773675,46.0674,450.9165,267.16,58.255325,108.628625,86.5485,450.9165,267.16,28,2,205,1,1
"ZNF136",0.922886915200576,0.877008328883758,0.97791886673619,0.999999922398815,0.989735878356322,0.999827246195384,0.55841749289843,0.941609367346532,0.666535337797143,0.822895297300393,187.396578571429,236.8309,203.071788292683,189.4094,313.1146,19.7598346463018,14.5175,5.49229482467758,NA,NA,118.30785,229.57215,146.1902,189.4094,313.1146,221.8224,244.08965,257.3034,189.4094,313.1146,28,2,205,1,1
"ZKSCAN5",0.94823178575504,0.903634030530179,0.986641811230279,0.988554129061339,0.916808293640977,0.962462769612821,0.987723676152778,0.914274444053348,0.960576205399398,0.999999999578215,394.142803571429,471.3892,419.65082,323.0143,321.6824,34.9767570023493,175.4525,9.53639963864618,NA,NA,279.217625,383.66295,331.3286,323.0143,321.6824,455.71935,559.11545,471.1142,323.0143,321.6824,28,2,205,1,1
"ZNF33B",0.00165177103947267,0.781365689775445,0.000296794838144154,0.999826080892433,0.207284141349465,0.99459234645736,0.000418064457226919,0.760348836373306,0.000123933463338499,0.0351236230825941,466.218585714286,1038.5391,418.807454634146,501.0183,1336.1893,41.2551584166595,29.5495,14.2398135127785,NA,NA,301.3417,1023.76435,288.2427,501.0183,1336.1893,581.170125,1053.31385,484.1521,501.0183,1336.1893,28,2,205,1,1
"ZNF431",0.983767295799693,0.911749500273451,0.93239984106432,0.691864733164682,0.629097342407507,0.781426146403415,0.995788786249267,0.970046153056426,0.999582306712366,0.963542421979144,159.266610714286,116.54205,178.172452682927,303.8697,200.9541,27.4893804351469,6.50965,7.25758929240118,NA,NA,79.13595,113.287225,112.6104,303.8697,200.9541,186.348425,119.796875,212.35,303.8697,200.9541,28,2,205,1,1
"ZNF418",0.681434664796811,0.738559209887641,0.434545064015899,0.999749319132378,0.881640389435991,0.999997020364425,0.940001896408174,0.613286550258475,0.983939042630649,0.993461412097753,42.349325,90.81745,29.9619043902439,32.9939,3.1156,6.65333766869039,20.33925,3.63629887147886,NA,NA,14.75715,80.647825,7.6101,32.9939,3.1156,59.831775,100.987075,27.229,32.9939,3.1156,28,2,205,1,1
"ZNF700",0.997833939004776,0.531629593950765,0.940477410851518,0.862369425030808,0.852333501589712,0.959037041825203,0.997306763832019,0.990263114819328,0.999999867835232,0.990129465759803,232.708685714286,205.569,269.365232682927,350.3055,272.6122,19.0305392920285,6.22529999999999,8.36479132965965,NA,NA,157.846425,202.45635,183.1252,350.3055,272.6122,305.631575,208.68165,313.7255,350.3055,272.6122,28,2,205,1,1
"ZFP28",0.662778966688054,0.0361519619582026,0.18352448047069,0.684596290552008,0.32355509378421,0.9430862988387,0.932010763456704,0.999902380192281,0.639188520695428,0.553611022905186,163.9306,254.5844,110.760569756098,41.1405,238.341,21.2487544115448,65.0848,6.21413386329808,NA,NA,81.1372,222.042,35.6691,41.1405,238.341,222.061075,287.1268,148.5531,41.1405,238.341,28,2,205,1,1
"ZNF585A",0.953298782804175,0.268619588623948,0.690072811498259,0.991592991307746,0.930704456476711,0.999998192767074,0.988299230651314,0.999999965211774,0.897067424117119,0.961679390986581,159.674335714286,199.2845,129.085143902439,125.0509,197.4491,15.6558623050906,8.5544,5.24345265831814,NA,NA,111.09095,195.0073,75.5045,125.0509,197.4491,190.334725,203.5617,169.8385,125.0509,197.4491,28,2,205,1,1
"ZNF138",0.999699440248584,0.872446789133497,0.99999265527082,0.555204111930535,0.646616031681542,0.418277252738559,0.994813316271685,0.999529059118832,0.999578320348532,0.645469825492857,178.74145,167.77115,163.57582,299.389,147.2106,15.6790230090095,48.38965,5.43239871298151,NA,NA,111.71125,143.576325,114.0461,299.389,147.2106,237.44925,191.965975,190.8424,299.389,147.2106,28,2,205,1,1
"ZNF429",0.904119542608322,0.874648156959506,0.969157314841023,0.372892878678401,0.866492254979354,0.472846200718698,0.607246208549351,0.963707527668838,0.714468901023635,0.998855674401808,60.3925214285714,96.3293,71.1340565853659,162.9328,141.7583,7.96366095104905,82.3834,3.97574374642636,NA,NA,23.519575,55.1376,31.7935,162.9328,141.7583,79.434275,137.521,98.5269,162.9328,141.7583,28,2,205,1,1
"ZNF470",0.997909797186145,0.487285711283341,0.935881361670228,0.761578744987876,0.768858723342987,0.905842892026271,0.998539876884304,0.993203816546287,0.999999640677576,0.967372278888672,136.464625,156.235,108.316332682927,32.5866,111.3816,18.2416280067365,9.8848,5.94419335455369,NA,NA,76.216575,151.2926,48.6034,32.5866,111.3816,167.0731,161.1774,150.1451,32.5866,111.3816,28,2,205,1,1
"ZNF100",0.998394446186982,0.752480984220643,0.999999500157683,0.999290079484936,0.995888982638512,0.98893439497929,0.999981842455447,0.999980479144608,0.999900392940645,0.999273714985615,172.539982142857,148.2381,145.135318536585,200,161.6201,28.2937293857093,54.387,7.54235432378639,NA,NA,70.9518,121.0446,82.8993,200,161.6201,230.097175,175.4316,181.4587,200,161.6201,28,2,205,1,1
"ZNF398",0.971241025663266,0.308346155805024,0.99997992445236,0.999531025073978,0.999677765039114,0.999815570824375,0.997283221297891,0.999981899078302,0.999998915773866,0.999987081647732,480.587771428571,570.30965,556.765009756098,523.4216,547.5611,60.7850086423486,228.70595,12.0538148286677,NA,NA,314.71265,455.956675,434.7267,523.4216,547.5611,567.318375,684.662625,646.3005,523.4216,547.5611,28,2,205,1,1
"ZNF498",0.920100739827515,0.00861962320364817,0.999986038156716,0.999462758819679,0.997884032282238,0.991755333403405,0.998680753958893,0.99888177996563,0.99514739917633,0.99999936708305,349.505725,446.4364,456.431723902439,385.336,394.5088,32.3634826500223,160.2084,10.9553336977357,NA,NA,248.686625,366.3322,349.666,385.336,394.5088,408.23805,526.5406,537.1925,385.336,394.5088,28,2,205,1,1
"ZNF441",0.00118897650364735,0.927504776929357,0.000303386309134845,0.992387754984041,0.0580723426252492,0.998629921960876,0.101094604612644,0.99869880826322,0.0615547790176033,0.227046569913049,84.6678821428571,191.4632,78.5628556097561,68.0244,178.7557,9.76932546366574,13.8586,2.45709310366899,NA,NA,44.939325,184.5339,52.9019,68.0244,178.7557,96.862825,198.3925,98.4604,68.0244,178.7557,28,2,205,1,1
"ZNF420",0.0958636186904751,0.22266158337603,0.0150823185960686,0.999597511694496,0.46046991985715,0.99953566650693,0.99999982832143,0.55445314511892,0.994951901130872,0.999941049488841,181.077625,346.1414,142.756270243902,162.1181,178.3663,16.0132518571798,120.9568,6.3311668457311,NA,NA,116.074525,285.663,87.3025,162.1181,178.3663,234.61755,406.6198,176.134,162.1181,178.3663,28,2,205,1,1
"ZNF763",0.99998380011567,0.342910716216093,0.992690127159667,0.998336296317652,0.999705124026661,0.999993209028336,0.00983101198832992,0.0441294287444066,0.00228817324230102,0.0762959341312028,31.6046428571429,30.36565,24.7042697560976,26.0692,93.467,5.60947345752693,10.26725,1.14471995297859,NA,NA,11.8777,25.232025,13.6195,26.0692,93.467,33.2721,35.499275,34.8718,26.0692,93.467,28,2,205,1,1
"ZNF679",0.999579952668388,0.994307423060707,0.999977673534216,0.951877519173314,0.951223778611874,0.92682441236157,0.99900131528182,0.999984407013795,0.999754754740614,0.955381512092947,0.970885714285714,0.41015,0.670493658536585,3.666,0,0.773361638793599,0.41015,0.253670547473902,NA,NA,0,0.205075,0,3.666,0,0,0.615225,0,3.666,0,28,2,205,1,1
"ZNF682",0.893603558182133,0.438524543014786,0.991149131053652,0.962884478644466,0.807228208046388,0.846048391421897,0.722990099373803,0.51177296872938,0.493699106825698,0.993634768376483,62.5575714285714,25.3992,43.4559131707317,100.611,133.58,8.76392140194184,4.5434,3.99373962663842,NA,NA,23.40725,23.1275,12.0972,100.611,133.58,93.136825,27.6709,60.2504,100.611,133.58,28,2,205,1,1
"ZNF772",0.999967333199214,0.530890728766703,0.981561322173191,0.961974009234022,0.970956896238618,0.995900016879751,0.927058415283595,0.973654605203707,0.787822302111267,0.822655234958363,238.960175,249.1859,199.108037560976,151.5275,344.2703,24.8897668417932,27.6929,8.89226849712541,NA,NA,142.877275,235.33945,112.0151,151.5275,344.2703,316.483975,263.03235,250.8834,151.5275,344.2703,28,2,205,1,1
"ZNF257",0.65405058575557,0.0263487852724728,0.981096805058028,0.998426283645684,0.829518376242179,0.898917442087641,0.716629858303473,0.342778955044694,0.332866124890576,0.957093779134732,36.1546678571429,4.3403,16.9719795121951,45.6212,77.1103,8.62151077892304,3.9301,2.07966446793886,NA,NA,3.59505,2.37525,2.6771,45.6212,77.1103,57.8695,6.30535,18.0412,45.6212,77.1103,28,2,205,1,1
"ZNF785",0.896824713061796,0.994931569592054,0.837407297044226,0.999777183057974,0.995068561601126,0.999002965388037,0.479249811290847,0.925055065759704,0.414800390491119,0.833625667535946,170.637464285714,233.9998,163.017695609756,188.0081,330.3515,17.9799097394108,132.8718,6.68469245223883,NA,NA,113.847525,167.5639,100.2496,188.0081,330.3515,231.443025,300.4357,197.7234,188.0081,330.3515,28,2,205,1,1
"ZNF98",0.863778347130845,0.0478160361513237,0.999419242119667,0.949076722935963,0.755103096003858,0.692632792379979,0.306534195566375,0.188502485284176,0.0916483659975351,0.911169925137228,16.9564392857143,3.05645,6.16465219512195,31.3646,54.9119,5.36691326853403,3.05645,1.24869885111713,NA,NA,0.382525,1.528225,0.241,31.3646,54.9119,20.42615,4.584675,2.4945,31.3646,54.9119,28,2,205,1,1
"ZNF786",0.999883026303597,0.902509673667838,0.994250810727141,0.999387837019758,0.998639844322579,0.999997959144869,0.992246793753859,0.991119283079336,0.998860527005803,0.999881840885329,209.383025,195.49325,231.798883902439,238.6965,265.6022,41.3380065096459,38.71515,7.54085825727691,NA,NA,110.3292,176.135675,152.1694,238.6965,265.6022,235.4229,214.850825,287.2824,238.6965,265.6022,28,2,205,1,1
"ZNF517",0.999928480084753,0.979825092343416,0.999999934107289,0.999586180442121,0.999106517037329,0.997596605955977,0.999999677862113,0.999998453673374,0.999991232955189,0.999793485286987,228.517714285714,216.8438,214.873381951219,253.7678,224.3209,23.8211433505072,70.8225,8.30289110619284,NA,NA,125.408875,181.43255,135.4016,253.7678,224.3209,298.501675,252.25505,262.1266,253.7678,224.3209,28,2,205,1,1
"ZNF675",0.970168724059467,0.999880598446589,0.974120164529986,0.993981500914482,0.952280007176023,0.991648060242552,0.992918240639781,0.948724358432483,0.990290117328086,0.99999999383746,211.460067857143,107.3985,204.562364878049,305.9063,309.999,48.4622988933483,65.5609,15.5000367097083,NA,NA,92.928075,74.61805,94.5673,305.9063,309.999,214.9129,140.17895,255.2822,305.9063,309.999,28,2,205,1,1
"ZNF860",0.955893014000548,0.964247618998313,0.892583962443537,0.916688961874739,0.795657503059796,0.95095330855073,0.999154029342311,0.970787389173493,0.999954131941222,0.992953441709259,37.9139821428571,50.8537,34.5553082926829,16.2933,31.5451,6.41908581023045,22.1416,1.65851989220313,NA,NA,18.267625,39.7829,19.469,16.2933,31.5451,46.952325,61.9245,43.4643,16.2933,31.5451,28,2,205,1,1
"ZNF695",0.879674721284277,0.0190609124468604,0.999980491797065,0.854231972231252,0.630632999008713,0.474823913772159,0.53884787144352,0.953070288360181,0.880593542549079,0.360019466569761,97.0398428571429,58.1939,62.0412926829268,154.4236,8.965,14.900628239239,57.4747,3.6596645010746,NA,NA,42.730725,29.45655,26.3988,154.4236,8.965,154.278675,86.93125,83.692,154.4236,8.965,28,2,205,1,1
"ZNF665",0.861010402504579,0.47574053860994,0.576102002663814,0.875849965709956,0.640296852769211,0.968680118639818,0.74769343881738,0.99388619012145,0.528726708093678,0.528784980485896,18.0233071428571,27.81235,13.5557126829268,4.888,34.6607,2.97005253888349,3.36075,0.92666474559184,NA,NA,5.5898,26.131975,4.1273,4.888,34.6607,24.9188,29.492725,19.802,4.888,34.6607,28,2,205,1,1
