"gene","p-adj-N1-N0","mean-N0","mean-N1","SEM-N0","SEM-N1","Q1-N0","Q1-N1","Q3-N0","Q3-N1","count-N0","count-N1"
"ZNF548",0.000129702565199841,256.649378197674,293.20298375,3.87775365173112,10.3614029924327,217.646025,240.99935,297.411375,322.13785,344,80
"ZNF563",0.949571107349735,132.416726453488,132.80782125,2.54786161813171,6.65814530702515,101.0029,101.05195,154.61575,150.533175,344,80
"ZNF567",0.0014821810119181,114.90963255814,130.23747125,1.90126645728165,5.65677860687763,96.788,107.650575,135.452575,144.289175,344,80
"ZNF573",0.641980013300721,23.8151311046512,24.66976,0.768842875456106,1.89386858660798,13.402375,14.294725,30.338475,29.0932,344,80
"ZNF527",0.339903166951346,127.65635,131.27026125,1.56153457592582,4.05972060623607,106.605175,107.09305,144.564675,144.493675,344,80
"ZNF33A",0.162757989810848,1333.73789069767,1279.36088625,16.4113259932965,39.0604606693825,1115.8335,1088.249625,1527.561675,1431.533625,344,80
"ZKSCAN3",0.660068518770958,78.2307843023256,79.6493975,1.39474777576273,2.95053292599216,60.83535,62.45855,95.5174,94.553425,344,80
"ZNF676",0.775046805374108,6.02928168604651,6.49624,0.594808082796584,2.22507040274949,1.37715,1.16375,5.76415,3.8738,344,80
"ZNF699",0.744554716483539,19.4254348837209,19.95061375,0.679779139510752,1.61785538441937,9.82725,11.71955,27.119925,25.1798,344,80
"ZNF250",5.61854168901199e-05,223.369110755814,265.24850875,4.13318234464943,11.8315456808957,175.749575,192.7619,248.253825,316.758075,344,80
"ZNF79",0.00017912248459806,111.265681104651,122.27030375,1.14076669558447,3.52535283570906,95.7871,103.626775,125.596625,131.617975,344,80
"ZNF681",3.07124484344445e-06,109.050195639535,138.43101,2.4519699514507,7.41588686844199,77.206175,94.42325,134.17435,157.4457,344,80
"ZNF766",0.0242542960799447,486.667625,514.5940825,5.31146291822839,11.5903541377296,419.844475,457.35745,543.5091,580.894575,344,80
"ZNF471",0.037244260730198,205.878360174419,230.0535025,4.83061303850049,12.0159325704576,151.01545,159.45435,250.1802,265.73195,344,80
"ZNF836",0.128254808505145,129.885764244186,136.9352075,2.06052831065626,3.66892007263475,103.805425,115.892,154.329175,162.02285,344,80
"ZNF493",0.164898515877679,260.928495639535,276.48066875,4.86639974251572,9.97364920427881,197.928775,223.942875,318.305025,327.8951,344,80
"ZNF167",0.188990242209783,72.386824127907,67.1141175,1.7277312049607,3.72479216478634,50.317925,45.5489,90.9547,88.5801,344,80
"ZNF565",0.258095198612398,69.9204607558139,72.23704,0.888312948904955,1.84499963402761,58.300575,61.9312,78.547975,81.749125,344,80
"ZNF34",0.410621026506279,108.004812209302,112.374425,2.29172863558498,4.89213282113681,79.666625,78.0786,125.7353,134.8646,344,80
"ZNF140",0.981138584572856,572.565583139535,572.183875,6.92721759257797,15.2495339980238,486.57955,485.5967,644.925425,636.07345,344,80
"ZNF658",0.218914377014298,50.5901270348837,53.15325625,0.868477413105761,2.16786946378881,38.739725,39.80715,60.2094,62.493275,344,80
"ZNF765",0.447662911275162,290.950375290698,303.756735,7.29742666021592,15.3710252572802,197.657825,220.101875,348.877375,360.131875,344,80
"ZNF124",0.00574851936748966,55.1869322674419,65.6057375,1.46183170044145,4.59929552302643,36.936575,40.4366,69.56365,70.3792,344,80
"ZNF569",0.0220799383638329,123.412954360465,134.84336625,2.05054502359925,5.36414334805306,97.1526,97.408225,145.7297,160.464075,344,80
"ZNF777",0.312042408571393,629.381316569767,645.77093875,7.04785835348071,14.4570076387433,547.850225,551.61155,697.38825,721.64055,344,80
"ZNF605",0.00743468710126804,495.804827325581,543.88758875,7.56742966750673,17.7718091709449,405.76225,426.650325,566.964575,656.97445,344,80
"ZNF799",0.370615875363286,166.297759011628,172.36377625,2.93668886613329,6.12445727468618,131.38875,133.093425,190.077925,214.1416,344,80
"ZNF782",0.000167232272416773,90.713036627907,110.16386375,2.06797323648754,5.81587556478507,68.825025,78.73085,106.955175,125.621075,344,80
"ZNF846",0.128884720871044,95.4777627906977,101.7208625,1.75953106605652,3.89469967044688,74.31955,76.129,110.4632,114.76785,344,80
"ZNF136",0.0200703853995974,241.401049418605,261.48628375,3.59393528693052,8.93490504377717,202.7849,218.23085,280.44435,301.9932,344,80
"ZKSCAN5",0.0217115161075507,331.618577034884,352.6597275,3.32072007124716,12.4740183605149,290.09925,294.20845,363.408375,381.307275,344,80
"ZNF33B",0.00215993122313374,1045.43464215116,923.36122,16.4832119114453,41.3232437217071,826.299125,701.16385,1228.392875,1087.062925,344,80
"ZNF431",0.0248642990910612,142.441240116279,161.36561125,3.645062516758,7.62316728085233,99.132125,110.285675,169.435125,195.3172,344,80
"ZNF418",4.10676532425214e-06,115.698806395349,140.47202375,2.12087904128703,6.17450498206189,86.62455,106.522775,137.91025,166.307125,344,80
"ZNF700",0.000904022854242403,259.676213081395,294.64909875,4.14673421519148,12.3855867629712,208.332325,231.041425,300.371975,339.7388,344,80
"ZFP28",0.00149121164226129,188.291204360465,208.4441525,2.65740826737412,6.35074613875249,161.27115,175.82035,212.0858,230.11485,344,80
"ZNF585A",0.314185645487113,123.014159011628,127.484555,1.74072853976778,5.35945553925516,99.234225,102.705825,142.037875,153.40915,344,80
"ZNF138",0.000910707832059487,185.306856395349,211.61735625,3.13049880388694,9.26778260380883,146.66805,159.4091,211.8157,239.080325,344,80
"ZNF429",0.101913843267814,181.97572005814,168.64294625,3.55396292697467,7.13467122810783,134.908525,126.72195,225.316875,196.00205,344,80
"ZNF470",0.317499170322235,214.119643604651,221.40233375,3.04766537539326,7.4890183297923,173.336525,181.124775,245.705675,255.5792,344,80
"ZNF100",0.0104662557510085,175.487243023256,196.67535625,3.41347292046094,8.75720992786581,129.8478,145.2667,209.18835,232.2152,344,80
"ZNF398",0.0555680150660008,505.210699127907,527.67782875,4.86756969779897,12.2989896521005,446.589,448.16305,552.32125,567.28155,344,80
"ZNF498",0.0442941507106289,359.517665406977,384.3920625,4.82225438539743,14.9923829511956,297.257425,309.339525,415.376225,412.2208,344,80
"ZNF441",0.00143530160264316,168.093490988372,191.53401875,2.97181638662672,8.14926775267672,132.79895,139.693475,199.3375,229.80575,344,80
"ZNF420",0.319520713846391,157.773795348837,165.17525875,3.11085697736974,7.63920672054111,121.639725,127.107325,197.978925,200.87315,344,80
"ZNF763",0.585073263824494,79.4234081395349,81.02060375,1.26195480606061,2.70155730105221,62.520275,61.5356,93.469975,97.441125,344,80
"ZNF679",0.0114763796826215,0.0118892441860465,0.05758625,0.00492983280582122,0.0308250522161081,0,0,0,0,344,80
"ZNF682",5.13621317133062e-06,110.092530813953,135.7342025,2.30500276093713,5.86403345804675,79.971625,98.226575,130.153725,159.646575,344,80
"ZNF772",0.133256164013751,282.946107848837,305.14564,5.78071213486585,17.8879832265496,202.65965,214.005175,344.2225,362.849975,344,80
"ZNF257",0.00925060361416963,14.8993369186047,19.89634875,0.72419440727598,2.4571856839737,5.159475,6.841275,19.963125,24.29515,344,80
"ZNF785",0.441910316649022,272.049393313953,280.93565125,4.95046058075821,10.9602825919864,210.958625,212.3097,327.710625,343.7523,344,80
"ZNF98",0.0492015380777855,1.59196104651163,2.4084,0.107510882590548,0.725723311188154,0.39815,0,2.10015,2.779625,344,80
"ZNF786",0.0345689028069408,210.278233139535,225.2049775,2.8877904578722,7.68831069675178,176.183075,180.85375,239.006525,256.815025,344,80
"ZNF517",0.0017786925293426,278.287644767442,324.74233125,5.97185390493616,16.7270927592379,204.4489,220.8996,324.1433,395.56945,344,80
"ZNF675",0.030872074523478,112.482813372093,125.47820375,2.55184279610602,5.86801657071088,77.044775,94.769525,142.832475,151.6598,344,80
"ZNF860",2.03390719899499e-06,84.1919965116279,117.679945,2.73333503180943,8.36449548854212,50.05015,65.837325,105.96235,145.531075,344,80
"ZNF695",2.58997191138199e-07,10.576114244186,18.2272625,0.504517250498179,2.12154347358505,4.75315,6.33375,13.400975,24.9311,344,80
"ZNF665",0.0728227208968195,33.6579078488372,36.90114,0.767991217809812,1.75579208151427,23.778675,28.807325,43.8031,44.880575,344,80
"ZNF624",0.262380758828471,64.9355555232558,68.49548125,1.36315897435731,2.98580659836641,46.156925,51.745125,77.607075,83.0499,344,80
"ZNF841",0.0111290290805538,352.965140116279,406.113215,9.07768289371575,18.5582006386066,249.593325,301.399875,437.1606,508.7728,344,80
"ZNF615",0.252927323389096,1216.90814854651,1114.8612625,40.3165745083349,63.9404204869019,673.5434,651.0076,1617.720175,1507.5067,344,80
"ZNF433",2.34349191678973e-05,143.604243604651,164.27888625,1.92300597124457,5.67641919904003,120.0969,135.3755,164.20115,183.932775,344,80
"ZNF595",0.830768479081872,254.069973255814,257.43162,6.8799942929301,13.6834681131699,183.76195,186.26615,285.08075,304.5297,344,80
"ZNF460",0.0582494213660421,57.473810755814,68.0461775,2.08909504194439,7.27001368908767,34.26155,35.832725,67.778325,76.33285,344,80
"ZNF81",0.339259742014,71.4565066860465,75.6716325,1.93827321947048,3.73992654442637,48.130875,50.540475,92.225525,94.264025,344,80
"ZNF780A",0.176362563350759,331.614556976744,316.656625,4.70463394926127,10.7445605110481,276.523425,241.3387,374.7822,379.901675,344,80
"ZNF461",0.00335471869149251,92.6975165697674,111.801045,2.47225364872555,8.22411749214531,76.839675,87.1408,105.26035,113.4861,344,80
"ZNF181",0.0220988347718595,268.417914244186,290.59039375,4.17216277034772,8.8759356104235,220.469375,226.850075,306.952625,348.12115,344,80
"ZNF44",0.91059047124117,250.310944767442,251.34292875,3.85440996971753,9.39269719525093,197.09525,189.260225,295.405,292.5844,344,80
"ZNF790",0.039231344338982,94.9131369186046,100.57688625,1.1334221014804,2.91855067483582,81.31865,82.573975,106.82725,113.449675,344,80
"ZNF677",0.49898304514611,112.567843604651,115.32106625,1.70403168151035,4.18748862017685,91.280875,92.582975,129.63955,132.603575,344,80
"ZNF823",6.17573968064722e-05,118.266201162791,140.08923125,2.18619005486495,6.06646098196166,90.49075,98.006325,139.364425,168.0718,344,80
"ZNF311",0.415065558349006,78.0964476744186,81.21602875,1.59963968274192,3.94938292322966,57.54145,53.833275,95.087875,101.44725,344,80
"ZNF347",0.509523295372321,123.13509622093,127.164825,2.69435966701239,5.09512256427142,91.59375,105.7735,154.8795,148.900425,344,80
"ZNF273",0.00021700887800713,90.4711322674419,106.148885,1.67555720348372,4.91108253443784,68.367625,79.782925,107.18355,124.411925,344,80
"ZNF84",0.20753731108424,747.446922965116,781.4558525,11.8459648333846,22.9345995017763,596.029025,662.814025,847.861,917.44265,344,80
"ZNF667",0.00433916577551385,158.95574505814,214.33204,3.65668959719691,36.9620198148033,118.374625,128.370725,194.577675,227.4521,344,80
"ZNF649",0.350255356272616,639.185387209302,681.85452625,18.749400873758,49.5991631048977,405.953575,403.5187,794.41905,881.906825,344,80
"ZNF248",0.626663541566548,411.400650872093,404.74508125,5.85654261582633,13.0313302507016,339.73115,335.039475,468.1872,468.95025,344,80
"ZNF544",0.00250009160722042,560.776834011628,604.1364875,6.10726563429247,13.5789005785474,486.82105,500.8863,621.661725,696.057125,344,80
"ZNF251",0.00814469406697405,344.564071511628,398.2726125,8.71482538690393,18.7291412157716,249.591075,271.6288,399.252125,466.573275,344,80
"ZNF607",0.017696819447176,223.914325,242.68133125,3.19971793859791,8.83441833564993,182.593425,201.1615,254.103325,277.5073,344,80
"ZNF334",0.355360642485191,138.793227616279,128.12473375,4.97871163133916,10.6492337631741,83.559175,60.231225,185.4874,166.46125,344,80
"ZNF485",0.821521589942181,86.3037927325581,87.193925,1.61016259573608,4.35768314789606,66.119675,60.071425,102.874425,105.987925,344,80
"ZNF192",0.699522968968431,303.600074418605,312.25212375,9.80993950627494,19.4469483295965,179.0968,195.6511,411.37485,403.81185,344,80
"ZNF442",0.394648095556513,33.8891331395349,35.1598875,0.630153404001842,1.49177957448667,25.513325,25.73095,40.2933,41.033075,344,80
"ZNF813",0.0261838969659729,265.171433430233,214.20092375,10.3744207781088,15.8768015961617,114.017325,102.31665,374.25175,289.761825,344,80
"ZNF26",0.0487978823587416,202.922311918605,220.55523,3.91924017400337,7.63599015898683,152.18475,174.839475,242.988925,268.2905,344,80
"ZNF69",0.110607127661247,99.6396247093023,91.56326875,2.19784259082033,4.51701588896266,70.6952,61.293575,120.35265,114.87205,344,80
"ZNF583",0.0121200840352883,94.8796755813953,105.16346375,1.6316660872731,4.74316224966125,75.7548,85.90605,110.8306,120.173475,344,80
"ZNF568",0.0210210143892199,135.889973255814,148.60805875,2.21623104063197,6.24173547412965,107.8009,114.60145,161.1435,167.521075,344,80
"ZNF480",0.0421829135454954,416.337527325581,444.001155,5.78667218682152,13.1695878242987,338.798875,350.35805,478.31195,494.2294,344,80
"ZNF587",0.0624248289810849,899.989172674419,979.56764625,17.8256250222818,43.945012585616,666.0851,732.452225,1108.4811,1185.87775,344,80
"ZNF808",0.331866723736536,185.705573837209,192.56284,3.1541151243561,5.49516290237035,147.2636,157.9578,215.9391,218.66315,344,80
"ZNF43",0.00730816398512035,462.819928197674,518.19178625,8.6582707246059,20.7171561506011,350.13035,402.199575,550.0066,649.300125,344,80
"ZNF28",0.147013839620834,374.413995639535,399.12600375,7.33522703407313,15.7915608803292,287.157225,304.367325,452.120925,487.729375,344,80
"ZNF627",0.0526533568453349,431.865342732558,461.4747475,6.46042252875414,15.0664868123508,355.967125,374.29495,505.30515,512.5832,344,80
"ZNF789",0.870706561303954,142.094540116279,143.78981375,4.70193161389116,7.53984329242514,81.427275,93.391325,181.107925,191.378275,344,80
"ZNF534",0.910868327058924,7.53248488372093,7.48310375,0.195919781223423,0.354549308083042,4.8544,5.29185,9.533,9.1762,344,80
"ZNF525",0.240427446363711,338.723112790698,361.10992125,8.34478757735681,16.4803599022176,231.69795,275.267425,396.601025,397.547775,344,80
"ZNF814",0.313297334342726,553.726974418605,586.68833875,14.1060557789539,30.0858046599724,401.547675,434.238375,635.5962,662.137225,344,80
"ZNF551",0.438950191680726,97.0469424418605,101.6522925,2.54833925717887,5.64935515896905,65.113175,76.5015,124.6297,119.721675,344,80
"ZNF805",7.16288469864157e-05,270.635980813953,301.6874275,3.02192437898973,9.44978648014321,229.2542,252.1726,305.025975,326.525175,344,80
"ZNF468",0.21606887434275,422.458861046512,444.76757,7.57427660447492,18.2802727847336,337.4779,335.400425,490.9349,524.4139,344,80
"ZNF616",0.766820338770143,252.787673546512,249.4089875,5.0759395595961,8.99287854030448,185.3175,187.639825,307.387425,302.9298,344,80
"ZFP57",0.447827120576244,6.44412848837209,7.49471875,0.599155912692821,1.25893051639267,0.504175,0.664125,6.90075,8.8787,344,80
"ZNF155",0.347242923066245,190.262747965116,184.335485,2.69135735951027,6.05971447951737,159.115025,155.221,219.7961,226.280675,344,80
"ZNF425",0.00218576207069054,105.049052325581,121.23997375,2.0362679460438,6.4915140323199,80.58515,91.38805,124.533725,138.635525,344,80
"ZNF611",0.928151389058725,153.289799418605,153.9981075,3.39269265575519,7.22522153551731,110.737725,113.773875,190.849925,182.508475,344,80
"ZNF254",0.00134344972966982,394.358372093023,454.47136,7.83169106953365,18.9146370543967,296.78,335.4757,480.861675,529.95555,344,80
"ZNF625",0.00869996263362738,31.6910005813954,36.3238325,0.711340088727348,1.98511617696545,22.9092,26.775075,40.47495,46.149025,344,80
"ZNF845",0.397898648968497,233.964011046512,246.6989325,6.56488434324939,13.2991464759911,151.585675,183.371025,288.169375,278.42635,344,80
"ZNF90",0.034001469052548,145.548270348837,124.4777825,4.33101387361465,8.66644017063369,93.164025,67.537175,175.605225,160.72535,344,80
"ZNF788",0.732307817487045,76.1470630813953,77.64096625,1.92409830664804,3.66585963534396,54.9372,53.894925,89.286125,98.774475,344,80
"ZNF880",0.466329456396084,289.911694476744,301.10755125,6.44671151498446,15.6825202893004,198.49175,188.0827,356.32115,376.55695,344,80
"ZNF630",0.0090705639895583,83.7304523255814,94.45911125,1.6312445143658,4.78635951149399,68.9297,74.8004,93.255225,103.27815,344,80
"ZNF844",0.0794023899755582,251.980067732558,275.45867875,5.71113286603079,12.7945515473849,170.7166,192.594775,318.159075,309.788375,344,80
"ZNF717",0.221510147794266,51.5257200581395,55.18819625,1.2839151357201,2.8295245353085,34.561825,39.365525,66.82445,68.6599,344,80
"ZNF492",0.000226614416559245,2.21045813953488,3.88722375,0.140522450113282,0.715615623151754,0.47125,0.4997,2.987,4.69155,344,80
"ZNF688",0.570106696348882,317.282993313954,303.724155,10.7983000163546,17.0208257319359,198.263325,219.1445,352.799475,361.097625,344,80
"ZNF879",0.305132585898024,60.7997180232558,63.32687,0.987866962083194,2.83483676353628,48.19275,49.489425,72.363,71.297675,344,80
"ZNF737",0.0751769716337234,608.513264825581,682.83621375,17.3498365038012,43.6342895245193,405.605025,382.332375,749.15825,900.3502,344,80
"ZNF709",0.338582320572575,118.722354651163,123.10625375,1.88965121282326,4.90697882024716,90.819125,92.0035,141.285425,152.6436,344,80
"ZNF585B",0.296132181724571,67.6807020348837,71.76596,1.64790908035146,3.92441837550951,45.5774,48.6968,86.216025,83.310675,344,80
"ZNF324B",0.423136680740431,115.375423255814,118.04974375,1.43132391425056,3.15740609475395,97.889925,97.725525,131.156625,139.6585,344,80
"ZNF564",0.0347027453111183,247.224997383721,263.30249625,3.11573774927803,8.26608522714217,211.859925,216.262375,283.460725,314.67075,344,80
"ZNF674",0.439170344804379,91.2355936046512,94.3362925,1.73324134065982,3.6617029133266,73.095025,74.46935,104.495,118.216675,344,80
"ZNF432",0.640287190787292,259.467743895349,250.89911875,8.32594224037491,12.6837159649579,150.9161,166.861475,339.68705,318.143725,344,80
"ZNF10",0.98550009900003,246.880397383721,246.67776,4.96408475288984,8.836978393828,183.15685,189.6486,292.63705,300.6862,344,80
"ZNF486",0.0975913464409957,25.2249404069767,30.12528875,1.15303696414947,3.59599998655195,9.604,9.606175,34.930575,36.4269,344,80
"ZNF225",0.759011062381223,68.0869517441861,68.88347,1.11957072268402,2.40345946060075,55.620225,54.99805,82.4817,82.4533,344,80
"ZNF350",0.921352374638647,1453.32580406977,1445.83562,33.4826064162732,63.1164633921237,978.308325,988.542525,1854.59795,1812.876825,344,80
"ZNF253",0.110639506918727,312.746840988372,335.88090375,6.0844882699962,14.7089754839347,233.9784,243.243375,374.3055,406.711275,344,80
"ZNF878",0.391655125513338,3.36641191860465,3.753555,0.191753301885067,0.443756972239396,1.743825,1.6408,4.1098,4.177425,344,80
"ZNF727",0.0142046939788657,11.1815235465116,7.1035925,0.759031186460604,1.06361226921764,1.78065,1.29175,15.556375,7.7476,344,80
"ZNF578",0.484954052738093,61.3741799418605,56.771965,2.82418692412121,6.24300412000142,24.54855,20.22295,79.69025,71.57335,344,80
"TRIM28",0.524484387427596,6135.75714476744,6014.49067375,85.1571620734636,147.271365098375,5183.98485,5189.75285,6664.530025,6659.1488,344,80
