"gene","p-adj-Current reformed smoker for < or = 15 years-[Unknown]","p-adj-Current reformed smoker for > 15 years-[Unknown]","p-adj-Current reformed smoker for > 15 years-Current reformed smoker for < or = 15 years","p-adj-Current Reformed Smoker, Duration Not Specified-[Unknown]","p-adj-Current Reformed Smoker, Duration Not Specified-Current reformed smoker for < or = 15 years","p-adj-Current Reformed Smoker, Duration Not Specified-Current reformed smoker for > 15 years","p-adj-Current smoker-[Unknown]","p-adj-Current smoker-Current reformed smoker for < or = 15 years","p-adj-Current smoker-Current reformed smoker for > 15 years","p-adj-Current smoker-Current Reformed Smoker, Duration Not Specified","p-adj-Lifelong Non-smoker-[Unknown]","p-adj-Lifelong Non-smoker-Current reformed smoker for < or = 15 years","p-adj-Lifelong Non-smoker-Current reformed smoker for > 15 years","p-adj-Lifelong Non-smoker-Current Reformed Smoker, Duration Not Specified","p-adj-Lifelong Non-smoker-Current smoker","mean-[Unknown]","mean-Current reformed smoker for < or = 15 years","mean-Current reformed smoker for > 15 years","mean-Current Reformed Smoker, Duration Not Specified","mean-Current smoker","mean-Lifelong Non-smoker","SEM-[Unknown]","SEM-Current reformed smoker for < or = 15 years","SEM-Current reformed smoker for > 15 years","SEM-Current Reformed Smoker, Duration Not Specified","SEM-Current smoker","SEM-Lifelong Non-smoker","Q1-[Unknown]","Q1-Current reformed smoker for < or = 15 years","Q1-Current reformed smoker for > 15 years","Q1-Current Reformed Smoker, Duration Not Specified","Q1-Current smoker","Q1-Lifelong Non-smoker","Q3-[Unknown]","Q3-Current reformed smoker for < or = 15 years","Q3-Current reformed smoker for > 15 years","Q3-Current Reformed Smoker, Duration Not Specified","Q3-Current smoker","Q3-Lifelong Non-smoker","count-[Unknown]","count-Current reformed smoker for < or = 15 years","count-Current reformed smoker for > 15 years","count-Current Reformed Smoker, Duration Not Specified","count-Current smoker","count-Lifelong Non-smoker"
"ZFP1",0.997754241289527,0.335083231520424,0.658686369419042,0.569199503862065,0.82219020824481,0.999998467412815,0.704598703265922,0.9429677510989,0.984522972181841,0.99652153674431,0.803410027471398,0.995829754073285,0.6683127761667,0.876723926994496,0.977751119121293,226.105816666667,209.08295,140.284866666667,145.7644,170.808475,193.416593478261,33.0661698743536,37.6936526658556,5.45871926869705,59.1983,35.3758673240524,8.15401304744406,167.330425,162.569225,134.8459,116.16525,125.4947,164.189625,276.07145,225.956525,143.40615,175.36355,193.769625,232.724025,6,4,3,2,4,46
"KRBA2",0.459360432397511,0.491670698182619,0.999998565937356,0.999987926474738,0.664090811658557,0.660296900629004,0.853741856563417,0.990259479359028,0.985600905116193,0.913386948274698,0.489323756456263,0.970000357432138,0.964765504240322,0.815897331981378,0.99999998110051,227.1104,155.247525,150.613166666667,234.70905,181.38365,180.054241304348,28.254080258811,47.2192510756714,17.1188267278391,31.40445,21.267112633771,8.7970543193536,191.2993,98.096825,133.8158,219.006825,156.598275,142.281575,275.07375,184.56765,161.8714,250.411275,197.574825,219.534,6,4,3,2,4,46
"ZNF93",0.892636688345061,0.945472719553288,0.51632737899834,0.695485294208327,0.270220983881968,0.990422886987209,0.921201124533576,0.999999646657962,0.561022835514619,0.300282103629341,0.981040382530084,0.976550584156107,0.616792363315295,0.320730481533057,0.987923927884853,63.2290666666667,42.0609,82.7573666666667,99.68515,43.692675,53.8638326086957,22.1304415388648,24.8527502141111,34.566175394516,55.12805,9.00660289837174,3.06707409943589,36.174725,14.388375,49.0605,72.121125,35.694625,38.0766,52.865025,46.705125,106.2771,127.249175,52.799,67.813125,6,4,3,2,4,46
"ZFP90",0.558461667912673,0.693878539017801,0.99999985935135,0.959698243087098,0.997423479650424,0.99892067693783,0.688856426831112,0.999966911285412,0.999997569919143,0.999640523502281,0.65519653693602,0.966109192835042,0.989019002472636,0.999999994471864,0.99381656871844,457.770666666667,302.648475,309.518366666667,359.48685,321.6769,362.886693478261,87.7740592358763,25.217633367592,56.437934762632,217.60465,23.8359772256492,20.4597152520685,320.901425,278.1847,257.107,250.684525,309.919425,269.09125,585.512825,318.745025,353.8546,468.289175,352.270525,418.648625,6,4,3,2,4,46
"ZNF479",1,0.00388486835794954,0.00925919326436209,1,1,0.0461400828648437,1,1,0.00925919326436209,1,0.999959936252365,0.999983851980679,0.000591006492861923,0.999996814823466,0.999983851980679,0,0,0.2014,0,0,0.00624130434782609,0,0,0.2014,0,0,0.00624130434782609,0,0,0,0,0,0,0,0,0.3021,0,0,0,6,4,3,2,4,46
"ZNF445",0.9715723265776,0.778845669834491,0.993093883547151,0.988582670723992,0.851709343715494,0.618173748177444,0.999997343014087,0.96547831798891,0.779990923367604,0.995715164329436,0.999999617376897,0.947589169169704,0.66686025873884,0.973950813250383,0.999950240970974,633.965883333333,770.60795,888.6075,493.21495,614.002,643.069565217391,120.364413159501,299.871551621539,158.322615844242,81.13845,108.529962792747,35.7507748600873,440.742425,443.34935,737.7451,452.645725,494.293075,416.2863,848.2079,897.0919,1005.63125,533.784175,757.373325,819.223025,6,4,3,2,4,46
"ZNF74",0.964003231412553,0.999999938915658,0.987590694502275,0.98135955785645,0.802516252698111,0.984967125537186,0.999972185681504,0.992134793462166,0.999998244882058,0.967595694643553,0.997349290684392,0.988685290527856,0.999791651040254,0.893042047328812,0.9999854665582,322.85605,466.2264,333.056133333333,166.96935,354.64185,377.165804347826,67.920560477913,217.01836923066,94.2997450524891,25.08715,86.5720971070982,41.4382264019194,243.61605,159.990775,262.9563,154.425775,244.264025,215.6098,455.95695,674.360625,422.7306,179.512925,450.460825,457.605875,6,4,3,2,4,46
"ZNF829",0.706087090731777,0.998764552807166,0.618579211582089,0.999524175756475,0.972009402672652,0.991372426924159,0.742070907959888,0.99999992408669,0.651156516180168,0.978510974691165,0.944127401991382,0.907981825085886,0.870528895596384,0.999972181057193,0.931715519306017,21.5227666666667,12.141275,24.3204666666667,18.8692,12.5364,17.5499717391304,5.31136297383052,5.35301557712644,6.7424081092078,4.1193,4.145851514667,1.45011461081834,12.41775,5.937375,20.9218,16.80955,6.1919,10.384475,32.7531,13.7598,31.0628,20.92885,19.45405,23.61765,6,4,3,2,4,46
"ZNF267",0.884082296353897,0.900421797406094,0.999999962077062,0.976818655258073,0.999996487839194,0.999987694710918,0.731974850992275,0.999769830796315,0.999943445828387,0.999324689236237,0.999893969956454,0.857729839572346,0.891838433444634,0.982607181730994,0.649097359808367,221.8068,149.8786,146.1251,160.42155,129.8588,211.308391304348,60.7175744803814,13.3418760976483,7.20801605922184,69.46355,19.1869626356458,15.4060797175375,118.243325,138.6239,139.8825,125.689775,108.100825,144.00845,287.310075,164.89535,152.36715,195.153325,148.055175,228.193225,6,4,3,2,4,46
"ZNF566",0.096317696769482,0.999999785004235,0.255232883846889,0.662256553392899,0.992437702524652,0.787222901322849,0.297852968459253,0.995344043144806,0.525708451795696,0.99998830801533,0.676008787077912,0.314751039109297,0.916140042832133,0.964544482567846,0.742035640634989,197.7764,110.613375,195.349333333333,135.6765,129.05165,165.244891304348,28.5104103349636,11.1478415636074,16.2963753528541,32.4269,19.9285889927636,7.49482596463857,207.012125,100.125025,184.69065,119.46305,109.6801,137.836075,235.199825,123.8561,211.3545,151.88995,145.54315,209.816725,6,4,3,2,4,46
"ZNF224",0.910710396654399,0.999855456552327,0.882754207321604,0.97726742159609,0.999999781488052,0.956851495665483,0.989857104666576,0.999045184203474,0.974730176542565,0.999898553954896,0.999639103087279,0.914164828556393,0.995205185416359,0.987060027877933,0.995846130877296,219.8067,172.628725,232.601233333333,176.874,191.458,210.343254347826,31.3381677983999,41.8454528537525,23.4804260043931,10.5254,29.415514344843,10.7861820109858,164.417025,117.895825,215.86685,171.6113,172.4498,177.5718,273.821675,195.85435,255.23265,182.1367,227.18665,237.778375,6,4,3,2,4,46
"ZNF529",0.547091825047947,0.999999867269966,0.746318492151208,0.982079135056146,0.990448837963729,0.992495376844317,0.991971086936032,0.913372781881485,0.997965193047464,0.999924358093855,0.998510967112253,0.164725441524745,0.999061416892667,0.906964414392791,0.896315073668731,378.6268,264.13475,374.0351,319.07845,339.193475,397.178447826087,40.5457461984197,41.7216935585574,31.1443639065455,63.10545,47.3856211817885,16.1959803467755,320.21145,231.7417,348.5514,287.525725,315.09175,323.2255,445.54305,311.0655,402.28225,350.631175,398.794725,459.602975,6,4,3,2,4,46
"ZNF284",0.980775716306125,0.99869425094644,0.928425974932696,0.999999537186713,0.997565952592093,0.998959890289762,0.99997530212346,0.965842624175868,0.99993032393986,0.999946297637479,0.988613901618958,0.999272798366724,0.938489210882218,0.999724680964919,0.97610474095634,18.0004333333333,14.6962,20.0321,17.53005,18.826725,16.0231956521739,3.88849295826088,2.95434955052151,3.14492996636385,2.44385,1.55212894619777,1.09070639693217,13.17205,11.3774,17.8125,16.308125,17.164025,10.220525,23.5668,17.2276,23.0714,18.751975,19.69185,20.6414,6,4,3,2,4,46
"ZNF749",0.852497875547087,0.999355938096073,0.984908401740873,0.97003291404595,0.601135287688273,0.928238973882232,0.949692239683141,0.999837987123698,0.998076536274541,0.732258645491169,0.981178425788701,0.955180276180757,0.999998097391758,0.783034076989343,0.995706763841232,109.994933333333,46.52485,89.5819666666667,163.78565,61.921425,84.2831717391304,37.6278293325093,10.3110581896735,19.4115220287105,110.62475,3.89884571836653,13.0271148530441,66.082425,35.966375,71.382,108.473275,57.33835,55.276625,103.56415,50.312825,104.528,219.098025,63.967725,75.3974,6,4,3,2,4,46
"ZNF17",0.735818981150373,0.999652897043027,0.946974237747886,0.999999691374258,0.927603432709617,0.999980617356376,0.637303007711715,0.999990254664839,0.906947766463325,0.886413410052724,0.98303478249579,0.860398301878046,0.999991619541433,0.999464541375115,0.759969808695132,160.621616666667,120.822075,151.1539,157.96655,116.226775,147.397117391304,24.3361302946246,13.373428281196,10.3052192368722,4.59015000000001,22.9082506772624,6.59640917586843,146.179425,104.45955,142.8161,155.671475,103.167825,121.8184,199.236875,135.343575,160.5677,160.261625,143.65765,172.42885,6,4,3,2,4,46
"ZNF555",0.889109624773493,0.99969059677146,0.844097925145794,0.999995319575553,0.983184938002889,0.999366536169836,0.998442324571864,0.752570075314815,0.999999661530611,0.998161728298441,0.999999940022863,0.79030623034989,0.998818942710199,0.999997533243675,0.993667082481701,124.351566666667,162.50085,112.938533333333,130.00295,109.8163,125.606447826087,15.1600202311137,15.8062748403126,5.44728606474005,76.53445,17.2173267939112,8.59152877790965,101.78275,138.992625,108.7489,91.735725,85.35075,86.20115,152.394525,188.240025,118.0483,168.270175,124.827,149.422825,6,4,3,2,4,46
"ZNF75D",0.907291219700782,0.999988850998977,0.977631986856761,0.257947810608192,0.783922158918591,0.447220359015913,0.998943925538288,0.991223992690434,0.999971884898291,0.484405172734935,0.811265407349584,0.999904320162697,0.977251850728318,0.520941248136477,0.992538994101266,703.320816666667,588.688125,684.968533333333,393.8602,661.08855,609.562680434783,95.2977540039093,81.2671686203124,52.6799412618735,75.0371,54.7392447583161,25.5534942623616,612.647525,524.26765,633.92215,356.34165,602.965375,565.252925,819.365,657.125025,721.7648,431.37875,706.087675,707.85115,6,4,3,2,4,46
"ZNF197",0.995818956451133,0.844405697873347,0.984923966820552,0.999997968070896,0.996805995423052,0.912943090923415,0.999981442688628,0.999605033028007,0.930839242904004,0.999917934532245,0.99161417084001,0.999992935570524,0.924387495048491,0.996929680248944,0.999746571239557,298.72275,334.290425,389.8967,289.21935,310.439025,326.498952173913,47.596529241327,128.137155218938,63.9345223183063,92.24615,68.7325881086667,12.8323641341499,219.099225,193.843975,329.25595,243.096275,274.354275,252.3585,339.818375,358.8776,437.75965,335.342425,386.58585,386.28275,6,4,3,2,4,46
"ZNF732",0.829278846089265,0.393965443329076,0.0694081958323627,0.928043426572526,1,0.188780615405957,0.996652040105261,0.984850411418061,0.255787721036787,0.993829499003282,0.726810635531853,0.999411676073413,0.0188575335800184,0.999870750322473,0.992609213412047,9.81596666666667,5.76045,16.8946333333333,5.74505,8.20595,6.66584782608696,4.38484353690199,3.71832275842662,5.88962562515178,3.59405,1.71219169706549,0.526350550146945,2.588925,2.2066,11.2936,3.948025,7.649625,4.36275,13.007475,6.31925,21.2722,7.542075,10.048025,8.03425,6,4,3,2,4,46
"ZNF546",0.322151111144037,0.986610460941577,0.862522060822801,0.98026824487954,0.952606619559846,0.999994438415918,0.525272249297684,0.999586678786194,0.956241131252416,0.989629169164016,0.901014618441973,0.548971463436792,0.999999999985374,0.999977304443527,0.805572338093472,65.01465,39.985375,56.3754333333333,54.13485,44.13325,56.487202173913,9.22540356977225,7.2724556833043,2.28708589864434,0.255549999999999,8.76392011654412,2.84548883787282,59.164675,28.2907,54.2006,54.007075,34.48765,42.3412,72.64185,52.471175,58.07575,54.262625,52.8992,72.4501,6,4,3,2,4,46
"ZNF286A",0.941930133026981,0.99629793707065,0.999559860095985,0.999960487588185,0.953927860509197,0.993530426721616,0.9310728256756,0.999999990870319,0.999281612244673,0.947049086524125,0.99346584814616,0.984852568390492,0.999973135353477,0.993615337738717,0.97924046309737,93.1597,62.217225,74.8909333333333,101.4638,60.87545,80.4976,34.389328562322,12.9347505583715,29.7498027355551,41.119,8.29940953607544,7.48591943189036,48.319325,40.878725,45.2669,80.9043,51.1638,51.0183,95.5147,81.3528,92.0695,122.0233,72.4791,78.161225,6,4,3,2,4,46
"ZKSCAN4",0.965273233934192,0.999077685349543,0.908805311594094,0.695546616376214,0.371755611342801,0.911519936536424,0.99923968687579,0.998372531802821,0.987541828937052,0.581152355878955,0.999999872158144,0.932262461053272,0.996664343190871,0.551549524605961,0.998826006239454,62.3751833333333,51.2208,67.9460666666667,87.7811,57.488425,61.8056565217391,12.4078793216627,8.21564761375105,10.2246824198983,36.057,3.32839461111384,2.97437939770863,38.5298,46.3648,58.2635,69.7526,53.889,46.97285,82.04235,62.0057,75.63235,105.8096,60.185575,72.932625,6,4,3,2,4,46
"ZNF643",0.877655789077823,0.999760602172775,0.984012085661303,0.873922785245083,0.428730258533182,0.829406366116842,0.919465845773135,0.999998136257,0.992095678352497,0.481611199037841,0.999968763146423,0.828403262621696,0.999957479498996,0.744779555681534,0.890566924262617,11.1449166666667,2.451975,8.74116666666667,22.2308,3.354925,10.1681565217391,6.41850686522531,0.925178091301886,5.61523259367865,18.6388,0.596792665525474,1.79092442236805,3.108675,1.1789,3.14195,12.9114,2.494325,3.4263,9.22245,3.547125,11.9078,31.5502,4.13455,9.58175,6,4,3,2,4,46
"ZNF642",0.698599759493431,0.0942361672204095,0.804912748828804,0.934889330337821,0.999960047366482,0.816138779214963,0.449268308930514,0.999185892257322,0.937478842674327,0.996475815924398,0.766369806873332,0.98320448910729,0.247562709807607,0.999829297446182,0.849771405401488,66.7361333333333,41.139675,14.7558666666667,45.74265,34.196925,50.8942434782609,19.6346303257564,5.71223653358516,5.63222219386905,37.84035,6.55789838304099,3.72954657047341,37.477475,35.8133,9.3431,26.822475,27.24525,35.2714,92.65825,47.038425,18.81055,64.662825,40.730475,57.510075,6,4,3,2,4,46
"ZNF490",0.999771373459802,0.928361164719467,0.98594918860116,0.931181148704531,0.982289740656954,0.999997969855795,0.999834574679006,0.999999999840661,0.984461015890576,0.980747309745676,0.960191884993445,0.99925908721508,0.994558404713494,0.992313372335728,0.999008376601447,262.011083333333,249.689525,215.052666666667,208.331,250.47465,237.029884782609,47.8215606297579,12.6214248103093,8.1178038297176,34.1212,16.218569744252,9.96331429642431,201.20745,235.346275,207.3989,191.2704,234.4122,203.152825,293.160025,266.112,221.2224,225.3916,273.11845,273.3358,6,4,3,2,4,46
"ZNF626",0.64450344811116,0.951043605174395,0.996491281166535,0.703985852105109,0.999936677384715,0.990015644251009,0.636335727957039,0.9999999999672,0.996106507678198,0.99994956002333,0.949925932975049,0.850860740578129,0.998656157825573,0.880688986311465,0.843533731516316,447.4098,307.41505,359.9124,281.3454,306.243775,393.405795652174,56.7258852870245,117.417766870276,31.8581840054221,19.492,49.8535648809152,20.6375406340035,385.207375,194.2525,331.9826,271.5994,247.770325,317.583675,517.84095,332.95135,387.14955,291.0914,368.2707,448.015425,6,4,3,2,4,46
"ZNF793",0.104639094484444,0.999999998845491,0.250749345422426,0.471967235181056,0.999812892070015,0.605758663329638,0.0783438205646156,0.999997073960626,0.205788068167848,0.999180602084186,0.0942707623650888,0.905623843403451,0.397430935837324,0.998122268854435,0.84157539502319,177.590466666667,99.60835,176.816866666667,110.1313,95.893425,124.237036956522,28.6539194222439,10.9935572151374,25.4291143816383,63.7951,16.6780491969922,6.31272624716348,156.86475,87.71125,154.34915,78.23375,70.433475,96.17755,208.232775,105.5865,198.36485,142.02885,114.33455,158.48865,6,4,3,2,4,46
"ZNF383",0.61997222769797,0.999998463562022,0.817830641445137,0.988581610853654,0.497387741508101,0.987567259154416,0.662879206253479,0.999999868302587,0.845423756903867,0.529509293453723,0.796983046799038,0.948840352985831,0.964659330438273,0.681280473335781,0.966284686611192,113.561633333333,83.3061,111.437433333333,128.8206,84.6047,97.0515739130435,17.6924127652443,8.69551486926833,5.43434640575826,46.4668,15.9067796107509,4.09058144248094,87.768425,75.6951,106.3555,105.5872,71.899425,76.460425,150.26905,95.11595,115.6456,152.054,95.910225,111.720525,6,4,3,2,4,46
"ZNF669",0.997372747333276,0.98910066280621,0.928384672156612,0.999529651037235,0.987217989092003,0.999959705730119,0.531604024760981,0.861444993560198,0.34449595068181,0.617641911545208,0.999839851664204,0.999249929487737,0.938967800048608,0.995343423844143,0.411125833462559,88.8962,104.012225,66.429,75.51225,145.396325,94.6071173913043,6.96471855961651,28.359402934135,31.4359365985809,0.0812500000000043,63.269989198492,6.58359820188532,77.83475,69.685375,43.05435,75.471625,85.056275,68.409525,102.536425,118.7941,96.32025,75.552875,155.6136,105.64875,6,4,3,2,4,46
"ZNF559",0.963307568188014,0.57701912142502,0.961395465955358,0.999877330188932,0.959061527455975,0.673883234467069,0.0802222907548329,0.0219237070689977,0.00389881170129336,0.460296384597066,0.99999903451827,0.884320006525057,0.348566923559272,0.999925568593199,0.0178718356945721,317.631333333333,264.8285,201.597866666667,337.52985,495.5123,321.621260869565,40.3766606574612,36.2280801192942,74.99681368299,45.29565,93.7354524085649,13.6178700734469,249.036025,243.2121,127.21555,314.882025,384.3657,268.054825,363.9377,312.1032,247.0863,360.177675,585.06625,380.6987,6,4,3,2,4,46
"ZNF177",0.999859155607393,0.999662612145957,0.999999823503781,0.980940670045148,0.99682735209718,0.998667871106521,0.998264102893465,0.989820427311943,0.988215582683627,0.924154357841614,0.999984565541678,0.997734106088259,0.996961441801286,0.947395725424468,0.998835998948241,131.2252,122.5919,119.9263,100.5728,145.68575,134.939284782609,22.8476777043241,27.3700857745885,42.8157473106955,36.8444,3.22943331496926,7.92585918086415,95.40985,103.352325,77.1251,82.1506,142.3411,95.262675,158.280625,148.652875,142.2934,118.995,148.41945,154.68285,6,4,3,2,4,46
"ZNF548",0.891746358879744,0.999999999276167,0.938930415752863,0.997202967438444,0.818741759639216,0.998654564552087,0.99999449020235,0.955119921657276,0.999994495401926,0.994549590313338,0.999224679181582,0.589790776037796,0.999901927807085,0.999593892962842,0.997391995873656,342.107483333333,250.30755,344.1534,392.4414,330.9271,362.592506521739,25.0391993172361,23.1238313423079,42.5070411991943,173.6506,60.8554217372481,20.8974565621127,303.15005,230.197575,304.0208,305.6161,307.518675,278.297375,382.204525,276.862025,376.35095,479.2667,391.129025,443.9617,6,4,3,2,4,46
"ZNF563",0.996710951271431,0.832773815112754,0.979974425127552,0.810094830228133,0.962386720765412,0.999968292898694,0.81477991461651,0.981769416253502,0.999999807044875,0.999849248175723,0.999349288589232,0.999605157248128,0.84429412924019,0.831329160416445,0.809208642180201,80.6863,90.36125,107.324066666667,112.607,105.736525,85.3288847826087,10.2256640558613,17.9946653884561,9.48689702701105,31.7896,14.0909398416959,4.69931116287755,62.77755,81.61385,102.1921,96.7122,89.833675,59.576,100.691125,109.0974,116.80005,128.5018,112.0166,99.719275,6,4,3,2,4,46
"ZNF567",0.372357496760545,0.999914775545127,0.428595770708426,0.590420998012007,0.999999903897672,0.58765279225075,0.306068415417256,0.999997424946377,0.367897902313588,0.999999993804437,0.943066058942952,0.548866144585402,0.937319678953868,0.792882883672829,0.452752467357135,121.326816666667,85.3083,125.8567,83.889,83.068975,110.160989130435,15.2275417265431,7.75889978701878,26.6891060399807,5.2252,10.0238779652534,4.06390694555828,117.57565,73.44475,99.9633,81.2764,78.548475,93.575,139.152725,97.9219,144.4052,86.5016,94.93295,123.089525,6,4,3,2,4,46
"ZNF573",0.365266484779374,0.999668162766385,0.382904277953934,0.689514962761307,0.999998614463476,0.64150680701991,0.441027402376039,0.999996716502576,0.447786339030798,1,0.538993101751463,0.902413264737859,0.608269112996739,0.988120462688755,0.949662873584756,37.5634666666667,19.168225,40.5942,20.3974,20.36145,26.9657782608696,9.2797536893198,5.2510831118248,9.09095343532972,6.0296,4.13918585825361,2.0286796810365,20.2273,11.581675,31.82155,17.3826,13.533,16.244575,56.9608,23.56435,47.0456,23.4122,26.60335,34.928375,6,4,3,2,4,46
"ZNF527",0.937884506229711,0.999615749287196,0.996010586709884,0.995817749409967,0.999932593420478,0.999935924968392,0.718512243649914,0.997706614312484,0.942249651440725,0.99209487126405,0.985673553265666,0.990674436424528,0.99999694328915,0.99997651356805,0.834048684951871,142.221983333333,118.335875,133.5575,125.78525,105.797575,130.807508695652,25.4550359562035,10.0952284154755,26.7096798575598,18.02665,11.864696826396,5.67586432016022,119.535925,107.8265,106.9828,116.771925,95.056575,109.0354,134.7036,119.955175,149.1674,134.798575,114.28795,153.64625,6,4,3,2,4,46
"ZNF33A",0.999596419824369,0.98539741108543,0.951066058645454,0.998796085095887,0.990823789662173,0.9999819881065,0.624477550647323,0.860259596231731,0.391686306872215,0.645048133296007,0.998496546344302,0.999999971553096,0.886767967358596,0.983117540056112,0.602544873388384,790.0876,735.69345,917.225733333333,876.26125,515.6506,742.112206521739,110.362420940445,129.734830499558,194.962636099026,106.14635,93.9154727161345,40.7172293382973,679.4688,534.915,750.91415,823.188075,400.328925,544.8573,987.060775,956.81215,1088.49035,929.334425,658.684425,851.6385,6,4,3,2,4,46
"ZKSCAN3",0.793104096190929,0.982400371236254,0.522558793588465,0.24823582616811,0.039155686487638,0.700690593243097,0.997502389731058,0.973359748989878,0.909035547525894,0.16550409493679,0.999999999085248,0.621433427542368,0.959647409872661,0.136849305020304,0.99418907067592,50.2136833333333,27.262575,63.7358,100.25645,42.120675,49.9395630434783,15.1486536190826,6.65274909522059,8.08877964178363,43.86275,10.7176352726379,3.94962488160029,24.84665,19.249025,58.8825,78.325075,32.016075,31.39615,66.153425,33.47605,71.7665,122.187825,46.93575,62.64,6,4,3,2,4,46
"ZNF676",0.999999877481286,0.999957956679407,0.999994503346518,0.981423362417052,0.989659268709604,0.996916325029451,0.326522324745524,0.462627114496113,0.632168594970774,0.951952321736067,0.684107262977754,0.858569014297095,0.958990921309732,0.999998905241056,0.774818017008096,12.8268666666667,15.5157,22.3343666666667,51.95805,103.717275,56.6234630434783,11.1896964838392,13.7479233028726,14.9985785071267,51.59885,47.3698435415644,10.7276400417481,1.20145,0.352425,7.33875,26.158625,36.071175,1.63285,3.071025,17.883525,30.0903,77.757475,162.34585,91.691325,6,4,3,2,4,46
"ZNF699",0.473922280608213,0.999896420643306,0.782083536955212,0.99421754201476,0.960389076077309,0.999649118890091,0.447122965753067,0.999999985899619,0.761826544370024,0.953561807385989,0.442401288923863,0.982664087863103,0.891678779453723,0.995954018342301,0.975878823816378,51.5543833333333,29.0897,48.3391,43.0184,28.551175,36.0215934782609,10.3160800514994,9.52878897534554,1.79946802416714,7.9873,7.22986238208988,2.86653751166653,34.465425,17.4058,46.53965,39.02475,17.0276,20.1375,58.377525,38.7326,49.2458,47.01205,37.581425,50.090875,6,4,3,2,4,46
"ZNF250",0.9636769222713,0.999999309971528,0.971805883708546,0.979736124693258,0.795229415394926,0.992572161183399,0.790849737187715,0.401305693056317,0.913366084817715,0.999720046431673,0.983242629612938,0.616511690918482,0.998690782345476,0.998694499115369,0.907503913532506,334.43805,383.784125,328.745566666667,279.87855,256.49425,306.648467391304,32.3248064746849,35.0666325839673,55.1067085634569,115.25075,55.8313704544691,13.7444082202153,312.049325,346.3416,274.3384,222.253175,176.463325,245.837925,359.635275,399.820725,363.5292,337.503925,310.295875,352.569775,6,4,3,2,4,46
"ZNF79",0.998942195999983,0.98417784705126,0.933426174753351,0.99895681424133,0.999999678306514,0.95460967545417,0.998942486125395,1,0.933431318547086,0.999999677957197,0.999949955195908,0.987682138226445,0.986378150399521,0.993829110856114,0.987684466322231,128.251033333333,116.36535,151.446166666667,113.25995,116.366025,132.54032173913,20.2422537025511,10.6833436041422,29.7836415649784,44.42685,24.7967597357119,7.27550639999354,97.139775,107.269475,122.9057,91.046525,80.732725,85.978225,152.68625,127.474075,173.0907,135.473375,149.66005,160.985575,6,4,3,2,4,46
"ZNF681",0.973819112005386,0.99978938332996,0.947548350025194,0.648616447835994,0.950601236274295,0.61722212967703,0.999996532726862,0.966845228156886,0.999988385423145,0.647934008017019,0.999348835594419,0.825430944498676,0.999999690802241,0.39374902386234,0.999992622937111,114.569416666667,88.866775,124.696366666667,48.82575,118.606575,122.40057173913,21.7288692495095,6.40690000538157,37.9117155419594,23.01335,28.3522840317253,7.92730781779929,75.330025,78.528225,88.253,37.319075,84.667375,76.819775,130.295525,97.745,151.96705,60.332425,158.36035,154.79035,6,4,3,2,4,46
"ZNF766",0.85121402172662,0.999421384342813,0.78699528527395,0.99436757115415,0.999144498789117,0.976102929291994,0.998496332045576,0.705604648210557,0.999999992551456,0.964578603663942,0.999999999989693,0.705499822366659,0.998562351113662,0.99049086319158,0.995536217373852,434.732266666667,358.072925,458.791366666667,390.0103,461.488775,434.321258695652,55.2355920046768,41.3513105034245,45.3928667994702,97.7771,55.8649503522763,14.4393590376194,360.67075,316.548475,428.12885,341.12175,430.94315,377.126625,516.584675,417.00265,503.10955,438.89885,500.487575,500.18005,6,4,3,2,4,46
"ZNF471",0.565285336696407,0.998714650170853,0.903970772856904,0.97097968158648,0.995766197679937,0.99882319369335,0.999999477320879,0.703873834625866,0.99967904919591,0.984714327675189,0.999999811356492,0.356821100653324,0.998266572748864,0.959858820240712,0.999999971308117,158.273066666667,74.66945,136.505133333333,108.91265,154.177075,156.027232608696,33.8247691734392,20.8359991106138,16.3492586321555,104.96155,43.9187477038067,11.5119392150151,95.576125,67.35845,120.68025,56.431875,109.9803,86.847425,218.518425,93.96025,147.97475,161.393425,172.407925,217.03945,6,4,3,2,4,46
"ZNF836",0.961604460732763,0.999994093880367,0.992269861643487,0.837551926085804,0.995547140316414,0.926650929492369,0.980540622289479,0.999997684074075,0.996873677866894,0.990601599264884,0.927527405149831,0.999925528782646,0.993980675729177,0.971238251395183,0.999999721217816,133.084733333333,105.681475,128.2854,82.91525,109.6587,111.57702173913,33.384002143189,32.5163762254082,9.5868521324781,4.96984999999999,38.1487564624764,6.66060677527431,79.311925,73.45045,118.7121,80.430325,71.9002,75.67605,141.888075,120.861675,133.51335,85.400175,114.4583,139.990625,6,4,3,2,4,46
"ZNF493",0.833030438346839,0.999935806818056,0.96264057005665,0.997679291112202,0.774202962559027,0.992976091785053,0.944689668454636,0.999769094598537,0.992956983094105,0.882790544997588,0.998683787196027,0.852907815079717,0.99999999220453,0.975842990357233,0.968785804591085,564.640383333333,372.2684,527.2954,654.6389,420.689625,522.137634782609,70.961086682601,144.978460793532,76.7164647016749,286.8122,67.1407379356028,37.7880083355293,481.4597,209.042075,457.80355,511.2328,389.799525,363.64155,699.44115,421.400575,590.1878,798.045,503.1344,658.5641,6,4,3,2,4,46
