"gene","p-adj-Recurred/Progressed-DiseaseFree","mean-DiseaseFree","mean-Recurred/Progressed","SEM-DiseaseFree","SEM-Recurred/Progressed","Q1-DiseaseFree","Q1-Recurred/Progressed","Q3-DiseaseFree","Q3-Recurred/Progressed","count-DiseaseFree","count-Recurred/Progressed"
"ZNF222",0.397314730574536,60.8632125,54.873,2.93029547888574,4.05107422557414,48.469275,50.8183,70.992775,60.7928,48,9
"ZNF221",0.185548095431867,15.8317604166667,11.9192333333333,1.18396051332656,2.32106563325747,9.89005,6.5789,19.482075,16.2662,48,9
"ZNF233",0.678100522610942,75.6898583333333,70.5203555555556,5.11933301655641,8.2093533462534,50.811375,52.8684,97.0321,84.1165,48,9
"ZNF235",0.78503946076581,71.80865,69.8889444444444,2.82515359608023,5.82305554436918,58.54365,56.7105,82.50545,79.865,48,9
"ZNF208",0.873515501465629,235.4287125,219.022555555556,39.4955870434555,109.73278043968,21.5118,7.024,356.653275,215.082,48,9
"ZNF714",0.95148638764845,291.443841666667,294.524655555556,20.2064292193968,43.7836615347746,159.3923,209.9738,364.4314,356.1396,48,9
"ZNF394",0.843524985825152,578.559614583333,594.209388888889,32.3340546830154,57.3780332283654,448.7857,459.4885,660.14005,699.6226,48,9
"ZNF333",0.719469632955939,138.111847916667,144.019766666667,6.62495258258957,13.2367208988438,109.976475,120.4986,161.52775,161.1321,48,9
"ZNF382",0.188889145146316,83.3048458333333,61.6999555555556,6.71964804048318,10.5858760338837,54.67715,32.6209,104.26825,87.7266,48,9
"ZNF577",0.143516202329935,160.53056875,98.3530111111111,17.5558717722918,22.4970306359247,92.20115,66.3221,189.983725,114.9723,48,9
"ZNF75A",0.265312144681056,280.530466666667,341.919377777778,22.0636164284303,44.4302993536217,183.3862,253.9105,337.512125,399.2453,48,9
"ZNF496",0.405987854687039,182.783327083333,167.331522222222,7.51186398527955,14.2509420391521,144.156325,130.0408,211.9231,192.0053,48,9
"ZNF2",0.236521321980132,98.20786875,109.172433333333,3.45243163813482,10.6052779662875,84.77555,88.3459,109.1292,120.4999,48,9
"ZNF589",0.90629374189301,165.485279166667,162.983788888889,8.80116616688031,12.7803490937198,123.7928,147.9245,187.950125,175.1221,48,9
"PRDM9",0.66448314788907,2.50848541666667,0.1232,2.35113902901336,0.0832197509275559,0,0,0.349225,0,48,9
"ZNF12",0.326980218578674,920.069570833333,849.252788888889,28.7419779946085,61.6239535024383,822.55775,694.5983,1046.507775,937.0186,48,9
"ZNF202",0.824964299733295,182.3900125,178.025144444444,7.73910983613656,18.892826391062,146.231725,163.4796,216.702375,186.5602,48,9
"ZNF3",0.411927833782388,777.24728125,717.650677777778,30.5570684311233,28.7024353598493,679.2512,717.313,875.65385,757.283,48,9
"ZNF606",0.566802709271538,261.328445833333,275.5063,9.49030958685269,26.1272709657883,216.931425,252.261,300.339,339.3352,48,9
"ZNF91",0.533725698008735,920.824929166667,830.062755555556,53.2900103563812,180.595931526724,629.50325,543.703,1121.976425,690.5301,48,9
"ZNF226",0.889385264049593,385.706410416667,392.164155555556,18.3338209348394,42.8261449164724,292.818825,271.4754,452.72115,478.5319,48,9
"ZNF229",0.636549315108416,198.539570833333,184.495622222222,12.1239340011447,21.2528992347566,132.1924,146.2317,252.600175,221.5094,48,9
"ZNF180",0.666526511650608,185.27159375,176.451711111111,7.86264832077874,21.4996319899735,155.886775,135.478,217.1185,217.8267,48,9
"ZNF641",0.173704788759856,125.3237375,96.1674888888889,8.26940191578579,21.1701717126063,79.2567,56.3934,164.751675,120.1688,48,9
"ZNF610",0.984184364617863,142.609458333333,142.172211111111,8.77984948237112,19.3872058469443,100.25855,114.2659,176.403625,164.9436,48,9
"ZNF528",0.524919454724796,304.7289125,276.372655555556,17.619828170758,40.5269837638596,209.315575,233.6414,393.651175,308.5326,48,9
"ZNF701",0.366054287780846,164.181125,145.898477777778,7.84714559016237,20.0046248610427,127.286475,110.8033,202.063425,176.6038,48,9
"ZNF283",0.551067514351175,45.6496458333333,41.7582777777778,2.46878461957584,7.25736951200827,35.7134,23.2471,55.6091,57.7358,48,9
"ZNF558",0.587689668721909,337.403320833333,319.926633333333,13.3966925851535,17.9281323619085,261.026975,285.7143,396.9766,350.566,48,9
"ZNF597",0.562189057419661,36.0555375,33.1736555555556,1.94388330539356,4.79632921088592,30.00005,25.3738,44.85305,43.6405,48,9
"ZNF30",0.495540065440544,43.0624854166667,37.7706,3.19585677468354,4.94033340578121,28.6918,29.434,52.35505,45.2459,48,9
"ZNF354A",0.268629771720023,177.41405,135.284633333333,15.7335392502742,21.7187628215022,116.45095,109.4863,192.033425,179.4291,48,9
"ZNF764",0.815605592096709,177.689339583333,182.020966666667,7.25512304031157,18.1418905272515,140.6627,144.335,205.7288,204.5902,48,9
"ZNF747",0.460042658466424,380.337985416667,408.497833333333,15.6990745954132,23.902655814551,322.992075,392.5028,438.24185,432.3869,48,9
"ZNF778",0.459183791581906,135.666616666667,117.519188888889,10.3268226240767,9.4739809937892,87.03425,107.5786,182.4977,135.082,48,9
"ZNF212",0.557668135177242,324.554222916667,345.9964,15.3366422195161,16.705290345518,269.131075,313.5849,365.843375,372.7034,48,9
"ZNF282",0.774003424429205,723.698120833333,746.836088888889,33.3230866597281,49.2978571936095,572.17265,645.8661,882.895125,850.0227,48,9
"ZNF160",0.624450930309668,610.864839583333,639.012722222222,19.9361007082833,80.445142192288,506.799375,495.6955,680.71955,629.434,48,9
"ZNF415",0.736908997222985,238.98296875,229.211244444444,11.5114825299199,26.3953508692088,184.100425,193.0222,298.48415,306.4695,48,9
