"gene","p-adj-1-[Unknown]","p-adj-2-[Unknown]","p-adj-2-1","p-adj-3-[Unknown]","p-adj-3-1","p-adj-3-2","p-adj-4-[Unknown]","p-adj-4-1","p-adj-4-2","p-adj-4-3","mean-[Unknown]","mean-1","mean-2","mean-3","mean-4","SEM-[Unknown]","SEM-1","SEM-2","SEM-3","SEM-4","Q1-[Unknown]","Q1-1","Q1-2","Q1-3","Q1-4","Q3-[Unknown]","Q3-1","Q3-2","Q3-3","Q3-4","count-[Unknown]","count-1","count-2","count-3","count-4"
"ZNF562",0.938617948482841,0.993171106332922,0.993042159414619,0.272740895081847,0.407070811309828,0.274350250622206,0.518493921563645,0.772052436340146,0.59353689446279,0.984138315799619,616.354547058824,675.508871428571,650.670257894737,779.006183333333,744.378311111111,51.6303206385159,38.6606357169494,38.8543828880503,50.8597102116329,48.4185473888284,485.0801,524.57345,479.7161,577.84255,575.772975,736.6383,734.231825,746.8759,1032.736475,889.36515,17,56,38,36,36
"ZNF561",0.342107484348126,0.927118750140747,0.674700158770536,0.72556909295508,0.956455078332375,0.980928563741758,0.726362650663585,0.956048195087756,0.981141685146105,0.999999999998291,500.917935294118,614.089251785714,552.846747368421,581.298002777778,581.212,35.0765872929403,33.7597164755196,30.1681488989257,40.4006950366847,33.332679570943,427.9476,480.9355,443.204275,471.3649,495.557575,572.719,703.389075,619.923275,642.897675,670.4976,17,56,38,36,36
"ZNF584",0.86092031080559,0.759816238667323,0.99692576819689,0.999805487300696,0.83477937467163,0.709757056281396,0.495630047188836,0.883798250280262,0.982447016794077,0.381993028778321,173.325047058824,205.470276785714,214.003694736842,179.254091666667,228.908361111111,12.9485526404615,10.2378428575387,24.0794106343722,10.2370196384001,30.1686427638668,140.3746,153.11415,143.531375,138.140225,125.54915,218.1275,236.668425,217.825825,225.687475,229.325225,17,56,38,36,36
"ZNF274",0.965613043396038,0.99816499952155,0.70251720554551,0.829082930531564,0.974148063339795,0.427766067984274,0.769009914371018,0.941062844509289,0.343658215311374,0.999907076236709,330.786370588235,368.669085714286,312.341002631579,395.6869,402.695566666667,66.8230183611557,28.0847959647817,23.3587711178215,41.6012174871813,30.6734313381048,210.8234,240.149475,235.361425,253.879975,295.763125,361.0691,429.1949,388.1547,438.92105,477.01995,17,56,38,36,36
"ZIK1",0.858981861897065,0.953495254225312,0.997785177468377,0.998780951934297,0.892904597776149,0.981974949089372,0.999892333583355,0.571392297402845,0.816489498800937,0.984771807510736,20.0014294117647,31.7743107142857,28.9139078947368,23.4403388888889,18.1383611111111,8.35709863313098,7.66667757587555,7.53732149612334,5.0318576709536,3.51706752823022,5.7927,8.337775,7.1254,8.104025,7.942775,20.0931,25.597425,32.156275,23.49225,23.35205,17,56,38,36,36
"ZNF540",0.999885410968279,0.999996391789521,0.998544496502522,0.961884803968295,0.794668183031089,0.93804196650864,0.997469293685338,0.967061432262692,0.997219143914706,0.992766462515775,23.7776705882353,24.8648214285714,23.2961763157895,18.5884388888889,21.2476055555556,8.08219859442727,3.2736151064811,6.04724901946027,2.44998033826992,3.12018401231617,6.6275,7.80405,5.2033,6.810875,9.061475,18.9821,36.5646,22.49495,27.792225,26.972275,17,56,38,36,36
"ZNF570",0.180490788367809,0.171103796584632,0.999691013185064,0.984931878206166,0.205811881064074,0.206180106627104,0.248518691458711,0.999998887908929,0.99950268157267,0.32021481787793,18.9960470588235,39.9679214285714,41.3538052631579,24.2688222222222,39.6243277777778,4.33461529881934,4.74753411564629,7.42961718958733,3.38446165955324,5.7957095258881,9.037,9.440175,10.27255,8.94875,11.54775,23.5724,64.35765,65.3435,32.616275,50.13175,17,56,38,36,36
"ZNF57",0.999962079418269,0.973868477884657,0.858605074942501,0.98451378813449,0.978075622909289,0.610491409465834,0.999944449101218,0.997726312037617,0.974447751202386,0.92609197107863,170.305547058824,172.923717857143,155.568221052632,183.209886111111,167.243497222222,16.8772019929887,13.0318216258013,12.7521142067031,11.7820344573477,13.4795188754052,118.0687,104.728325,101.0306,133.996075,107.489875,203.1746,215.9631,187.385525,230.88955,211.385275,17,56,38,36,36
"ZNF556",0.953020283541505,0.96614927417399,0.999999598410321,0.999999934167463,0.873531354391835,0.915496302237222,0.947321058592359,0.999984610567762,0.999958613154633,0.876703643492296,18.0865588235294,23.6522303571429,23.437,17.8948194444444,24.1969722222222,5.48630132860378,4.22711508650497,4.19276745389566,4.30062233284982,4.85553666404474,0.7728,2.286925,3.63625,0.927725,2.7501,33.5731,28.2676,34.074325,22.7704,31.449525,17,56,38,36,36
"ZNF554",0.999780806324198,0.833559936536203,0.446068894453862,0.989524441756742,0.993113551726622,0.314200231464543,0.99999948751262,0.99860275346055,0.714040567418817,0.968061754903212,96.1915941176471,98.5203107142857,81.6530657894737,102.849516666667,95.649325,11.8459142797443,6.14351314450658,6.03518007670713,9.59353283371312,8.08564310585104,64.504,68.9565,54.449075,68.897075,60.97715,136.0151,109.45145,105.925075,123.590925,113.7938,17,56,38,36,36
"ZNF738",0.999932935716506,0.749832079923357,0.565771535759482,0.940560426058111,0.903080896598689,0.982747426089126,0.999446077631242,0.999919119025185,0.735873446171371,0.9615308437984,182.764629411765,176.077032142857,118.102994736842,141.344125,170.669461111111,40.1850029115485,36.5381688739905,19.1012327532748,16.956575739458,22.1252378222255,72.9246,57.265575,25.982575,69.385975,92.918475,300.1328,202.334275,159.919975,179.098925,224.305625,17,56,38,36,36
"ZNF596",0.219151655264531,0.161842092188654,0.996445026369258,0.436413096800475,0.994736219483074,0.958834156560186,0.103869322620083,0.96567765810108,0.99869975396397,0.875793803127028,77.4443705882353,52.2519589285714,49.009,55.9004055555556,46.2351861111111,22.2586880311007,4.567586870812,5.79907014788329,6.43138327566404,5.00618280270484,27.9296,28.99705,19.6423,30.438725,26.88305,87.8307,69.326575,61.4062,70.583275,59.4313,17,56,38,36,36
"ZNF621",0.414598235493218,0.0108650509323114,0.161427340819664,0.67605239088817,0.993124978975954,0.110357375571104,0.847425610614204,0.914468173439023,0.0412970566682316,0.995313770057995,784.503,647.965467857143,512.790607894737,673.763797222222,699.528422222222,128.613788453594,33.7301970825402,38.5951350812706,39.3597459095329,42.7996255592915,600.4796,473.81865,336.6671,487.295825,502.712725,806.0976,826.765825,603.5304,818.96055,847.92895,17,56,38,36,36
"ZNF680",0.572047237042856,0.549627633787583,0.999874932825939,0.322514011752451,0.95933587453235,0.988082626159342,0.923656434296746,0.931474495758517,0.907630346998072,0.664703878524326,357.067541176471,282.4277,276.589426315789,255.878027777778,313.245983333333,81.7871207343901,20.6759637871736,23.4564745430668,26.5966199992129,28.7963861541733,187.0445,164.270275,161.888425,141.723425,171.5628,362.8093,338.79125,361.313925,328.871725,403.546275,17,56,38,36,36
"ZNF483",0.937985272786946,0.99999653959505,0.884019791306717,0.995124985493177,0.539203653664003,0.979214108916094,0.706236187142021,0.942803044819743,0.540303146281757,0.23390931764588,30.5870882352941,42.0760285714286,31.5634894736842,24.4477555555556,50.734875,6.43363290095542,6.40793076508439,6.34106831295117,3.07331697443855,15.5895939716822,10.0182,12.218,9.537375,8.75595,10.4769,35.3659,52.89725,36.8405,38.824175,48.7781,17,56,38,36,36
"ZNF417",0.99990359483523,0.983769315691822,0.884983501678954,0.998630085875727,0.99963632777186,0.843782583709941,0.999979249562301,0.99769342547158,0.982336951459003,0.989733485359938,247.193617647059,253.7812375,221.399571052632,260.880286111111,242.431430555556,33.4812161241483,23.5341755697425,33.8385573300415,25.4878494096507,18.8467333587728,146.7371,139.128975,106.767925,174.565775,169.8646,332.6982,290.031325,246.507475,291.38865,294.871775,17,56,38,36,36
"ZNF791",0.999478920907335,0.993966813340202,0.911030166179734,0.999524096952936,0.999999996647352,0.93405562093135,0.801679889027594,0.726220453086253,0.311222504930322,0.797669684293878,346.585064705882,354.876978571429,330.236344736842,355.197305555556,391.075547222222,26.391455117676,18.2792191968021,21.6074936422469,19.8933272014448,27.2376912851873,251.5295,258.857275,246.852225,284.133775,283.46545,423.9708,425.954925,403.221425,411.805975,491.87545,17,56,38,36,36
"ZNF519",0.733904912249726,0.99966869754244,0.661228554650758,0.535640700304381,0.983940115453655,0.432106520340731,0.977703798851064,0.932154178133554,0.988246374647674,0.750483023760025,79.9597823529412,62.7427125,77.0702921052632,56.9976527777778,71.3141944444444,14.8613007008141,7.03558943773378,8.69574570132246,5.31195452573569,8.92869860603147,37.3304,35.5923,41.276775,32.13415,37.085375,132.46,74.4056,97.826775,80.399125,92.37335,17,56,38,36,36
"ZNF25",0.959557703455205,0.998543398436921,0.69278527347241,0.999544240375494,0.762756563017872,0.999985652515031,0.960904550439678,0.999998904580725,0.742147280379177,0.800083299982,189.018847058824,209.439669642857,180.059265789474,182.289586111111,210.515755555556,34.3360631670936,17.4126874373723,13.3237745612114,13.3817096293981,16.2995851443874,105.0451,104.473425,126.9845,124.1317,131.797125,248.073,262.222775,227.015825,251.2206,282.55635,17,56,38,36,36
"ZNF77",0.245118047076537,0.0730794915425861,0.890533904074271,0.266342766249979,0.999973047210807,0.948833856525158,0.59679022135151,0.963435719860232,0.603334595007534,0.956724432138661,110.876929411765,86.6742017857143,78.4825789473684,85.7261083333333,92.7269388888889,9.84795225030671,5.39053949033131,5.14496864130822,8.54218078707292,7.83659058250145,86.3214,60.285075,61.154125,58.947075,62.938425,133.3333,103.76545,85.796075,87.12825,108.3075,17,56,38,36,36
"ZNF169",0.808499621089429,0.466282205930832,0.914446236323252,0.999998451582334,0.660148505648073,0.266276771333226,0.985820475005472,0.953630499808484,0.614540838755484,0.978034370427183,120.914417647059,103.938739285714,93.9458105263158,120.074788888889,112.442755555556,14.3285620436642,7.71779414541137,7.59245000705859,9.7746630240287,9.60693238811353,81.3765,65.45595,62.72865,78.45335,72.805875,146.7854,127.194875,127.068525,167.472075,141.02335,17,56,38,36,36
"ZNF613",0.994364144434374,0.846511604358676,0.903136444259812,0.998825805922752,0.999880356388791,0.882318760503741,0.974002245168206,0.997942200837641,0.986168062088487,0.993464443734869,89.6249647058823,83.0430232142857,72.1270710526316,84.949325,79.1266388888889,18.0447655526755,8.53036866101944,10.3816995356194,8.71476227102417,6.72355947514396,57.3275,35.563125,37.16645,47.482825,54.316225,106.9869,106.3407,84.38885,106.514925,93.2445,17,56,38,36,36
"ZNF404",0.958085806652895,0.763864406639218,0.950632226125719,0.98317950468743,0.999870815882572,0.931337855281204,0.772346198826332,0.955000116560283,0.99999999959651,0.936228750328683,44.5390294117647,37.8715321428571,32.5715789473684,39.020775,32.6240305555556,8.23971728546969,4.73264542917863,5.4866837535511,6.56437434930395,5.01158448847984,20.9853,15.68235,13.4302,15.5234,15.1015,57.8483,46.3622,35.8171,43.749825,36.261175,17,56,38,36,36
"ZNF135",0.49346809592697,0.938235953656979,0.832578276892405,0.979901858091956,0.686875958392857,0.999074797499912,0.841038604592215,0.963248253328426,0.997276414427615,0.977749748194608,17.4530235294118,46.3665910714286,32.0761657894737,28.2426805555556,37.1258,3.02046153955827,12.1820718810427,7.05905590314028,4.51230903631252,12.411177011311,7.0122,9.619325,7.9893,9.445175,9.718525,26.0445,36.744975,35.314425,33.069225,35.413,17,56,38,36,36
"ZNF620",0.21372176442852,0.00304662308716575,0.156821736437355,0.213795482358628,0.999799550705035,0.321002918632327,0.0835936663906089,0.940876607503053,0.655124764306123,0.983619179676233,97.9319117647059,66.959725,41.7675342105263,65.0198694444444,58.3874222222222,11.8145821323005,8.95131863340708,5.8342989335267,8.52039768476244,7.38013715511677,70.4453,25.5874,12.0556,32.80155,19.7718,106.623,92.345775,58.312225,78.667425,95.27865,17,56,38,36,36
"ZNF619",0.999989453702931,0.763657272282417,0.546004576160389,0.943029648270318,0.781550938334962,0.111277888717751,0.988923832659033,0.938678692705287,0.2296822083541,0.997087851249135,78.0762941176471,77.1382642857143,63.9457631578947,87.20155,83.9043944444444,11.6087553700273,5.63769107333029,5.01391796982017,7.337879371721,7.06106304616183,55.0607,44.87405,42.88465,60.601025,59.08255,89.5944,100.467525,82.387025,106.8029,114.940175,17,56,38,36,36
"ZNF354C",0.60518494093076,0.340912105097676,0.957372297677116,0.997170288933405,0.141157464123528,0.0487478399371145,0.820968261215577,0.995274450865134,0.862990149884952,0.400525223603012,26.1966529411765,46.7873821428571,54.3495315789474,21.0479416666667,42.5212416666667,9.70709669391086,6.42743195615537,12.3541759991261,3.71652066243944,8.55855349050106,4.4392,9.85915,15.09885,6.2931,9.504175,30.6878,66.86935,56.5863,30.88285,57.972875,17,56,38,36,36
"ZNF114",0.873653303175691,0.982900488953031,0.986251839442602,0.987113923164166,0.30417044342863,0.683181623783164,0.990392796014791,0.974674689645958,0.999984068666595,0.747963235080277,45.2279058823529,69.6782535714286,59.7859184210526,31.6133166666667,57.8253833333333,25.0840100937967,16.2394834173829,10.5402537787743,9.57050247569881,14.3295394431553,3.916,3.57855,8.6587,2.088675,7.270875,39.8916,87.25805,87.34955,35.079175,75.62045,17,56,38,36,36
"ZNF454",0.850751555980106,0.903815155003449,0.0839604935516147,0.9958968292514,0.36483663918169,0.9693553030683,0.999999984736296,0.699900964985714,0.793246264651801,0.988714164691872,8.42921764705882,11.2006125,5.88247631578947,7.34427222222222,8.47609166666667,2.7987875805379,1.70071300697041,1.04374111698972,1.18710769998968,1.58081576103081,2.0178,2.8217,1.735,2.056075,2.605375,9.6233,15.446325,7.622725,8.449375,11.865225,17,56,38,36,36
"ZNF543",0.925752676318943,0.95291534806485,0.999989902579758,0.999257473147222,0.95036331471746,0.976037794463468,0.928079934256362,0.999997780558073,0.999944572009699,0.954434370628623,185.250082352941,205.4147875,203.883473684211,191.567105555556,206.480058333333,19.8342906444637,10.8830311336332,20.4108426171818,11.5099322140275,12.4915302558551,130.9063,143.925525,137.31005,146.168275,149.810475,233.2864,248.147425,251.109375,232.88865,255.28385,17,56,38,36,36
"ZNF354B",0.997979933438753,0.973289511013792,0.992220535231765,0.999815376326036,0.999816141042639,0.981575579432984,0.999955974045815,0.999268743572872,0.972287554245344,0.99999620359861,133.968835294118,126.2817,118.014613157895,129.512933333333,130.860469444444,18.7189826244643,8.83209785262285,10.4065477599293,24.7677125019366,11.5156609988875,81.3765,80.161075,65.543725,81.350175,77.373525,156.8552,162.747425,138.142925,116.36215,177.564375,17,56,38,36,36
"ZNF223",0.954690443883417,0.972447235866707,0.384802279832725,0.941542790728591,0.999933430789467,0.415654937562529,0.983046901702703,0.46138047203924,0.999985385304877,0.484657405999645,62.9274,71.08185,55.4443789473684,72.2459361111111,56.310975,10.3875545292332,6.71726779083618,4.90148882743733,6.81664235393051,6.18291190822055,41.8303,40.0793,36.877525,46.2064,27.504625,77.6842,85.859975,66.35515,92.45985,79.792225,17,56,38,36,36
"ZNF713",0.518385026850802,0.0622179476370037,0.47344351048278,0.183380913885373,0.855468668261769,0.979905559944585,0.751982520532148,0.995359583698978,0.35661188294001,0.719895869846436,108.864970588235,79.7032642857143,56.5762052631579,65.3895,85.2030611111111,28.7878672623795,9.3460265253008,5.44188163896878,6.00232152390897,13.1850783663093,35.2188,37.823175,32.047725,45.1939,37.693075,130.259,96.488325,71.28425,83.840125,94.86285,17,56,38,36,36
"ZNF552",0.96198410082331,0.361996528540718,0.46884470441076,0.951021899572923,0.338442368805905,0.0136916614361532,0.999999878980075,0.91931411047873,0.1641729991325,0.88250528520289,207.587735294118,186.197841071429,146.440410526316,231.999111111111,206.677083333333,28.5699071113668,16.4686673795574,12.4003163764805,23.4208539435803,17.3693197051051,141.4693,117.21815,81.995,146.23315,125.506675,295.122,216.23575,173.366275,268.104,260.8536,17,56,38,36,36
"ZNF154",0.999801912400044,0.601126739426381,0.390912008543047,0.999998582686475,0.999871457326531,0.408327068025574,0.864607571152035,0.793157268144751,0.979046959611418,0.774327452361653,73.6938294117647,71.2754571428571,52.3333921052632,72.9487694444445,59.0788916666667,11.0726938786825,7.39790192948547,9.55827942591598,7.29106489491448,6.96459331728114,42.5101,31.192525,18.36515,41.3662,26.894225,107.0346,93.21145,58.8695,103.80665,81.657525,17,56,38,36,36
"ZNF571",0.999387848473032,0.986390963113827,0.85139527816477,0.87154800610183,0.485101731100144,0.97798334991819,0.999989726173137,0.994056686054965,0.983604611551918,0.806664738990355,64.6501411764706,67.6224839285714,57.6816368421053,51.3613083333333,63.5193611111111,14.1868094497688,7.32794198685281,7.32673318114377,5.73784845035801,6.59161682648701,25.5157,28.08115,22.17955,23.9062,34.581025,70.122,84.76695,76.93115,71.5492,84.305975,17,56,38,36,36
"ZNF443",0.683911579720358,0.43527786105882,0.969349955685342,0.996514526159712,0.745601779277719,0.446274531111983,0.88555005827271,0.993312032987269,0.872305054838285,0.953071271727316,68.3619705882353,54.7680303571429,49.7836157894737,64.4371277777778,58.1415361111111,8.5781129735489,5.30424813746229,4.8742126432876,5.92099605328174,7.17269894890158,32.1215,30.82715,26.386325,39.1314,26.108525,85.9799,68.168225,62.50215,80.54805,72.807325,17,56,38,36,36
"ZNF792",0.699607616375723,0.279592351242181,0.829379024272403,0.999477628521523,0.650543755312243,0.181862747202026,0.831333092231859,0.999465257306378,0.776289215451968,0.837774582048844,194.719788235294,155.546558928571,131.184815789474,187.610280555556,160.738108333333,27.8442144982922,13.5638468376997,19.0649163567494,20.8499636157837,15.7993683036969,90.9091,76.98825,49.945625,97.226275,82.17535,242.2769,218.3951,176.403125,246.609125,220.639525,17,56,38,36,36
"ZFP82",0.752951283972545,0.997431901899824,0.25363987131358,0.9848664446312,0.158460128035556,0.999144525714379,0.999997316348385,0.478622663843114,0.997119764207358,0.97777206283968,41.3107235294118,66.1263714285714,34.1121605263158,29.7770166666667,40.0215972222222,16.4192551077134,15.785310078123,6.50840893377916,4.54347659625209,7.498839436431,8.0713,10.889475,8.397025,10.4655,9.097175,33.157,64.87635,44.5784,37.20385,56.038,17,56,38,36,36
"ZNF707",0.613081307455364,0.688392728476738,0.999996121221128,0.999733597141796,0.505521565273994,0.626708887115578,0.993543808590895,0.710190971331424,0.80211855121556,0.998427136479447,189.840564705882,222.5113375,221.39375,194.361641666667,200.039930555556,17.1292354453104,11.0916303892534,14.26734386757,14.1861726838201,13.3186038489441,138.7195,163.810675,163.876025,141.843625,146.7553,241.7266,282.071425,251.16405,225.596125,231.292475,17,56,38,36,36
"ZNF746",0.617144897952782,0.100800560684087,0.518929798519782,0.705602903296934,0.999991407533803,0.570193043363413,0.817074420953816,0.996718448351516,0.411817198346036,0.99916921800425,504.289564705882,622.525841071429,721.878694736842,617.486991666667,599.93895,37.9796760146859,45.5796249590506,66.8793240514643,32.2663353935241,37.3316269226758,408.4719,442.11705,462.609075,477.342575,431.35175,641.6447,650.30985,842.354525,730.42285,725.66675,17,56,38,36,36
"ZNF678",0.999533133800659,0.99438558768036,0.917282504342808,0.996492557995547,0.939206399272962,0.999998028492648,0.99930952126318,0.999998785098365,0.928967504215352,0.946702170908217,81.6494941176471,84.4666482142857,76.0445131578947,76.6446277777778,84.9549777777778,9.86852516085369,7.18944248731673,7.36061583905579,6.83205368557632,8.11732843341663,49.5642,50.4165,39.30215,44.0225,49.978675,110.7985,102.273775,93.87525,94.1504,107.3555,17,56,38,36,36
"HKR1",0.999907550622166,0.997596211048839,0.998943861303179,0.990637660310871,0.991393143188145,0.999779404445293,0.99825388753602,0.975610426114595,0.934862028761352,0.877410652286145,483.177141176471,472.594294642857,457.741344736842,446.679483333333,506.81575,68.2018276325911,33.3145279393163,48.4741727157282,33.5410515291345,52.5175773376523,305.0934,307.4237,295.1684,306.765075,368.305825,542.5101,598.1446,483.70795,563.343275,526.5079,17,56,38,36,36
"ZNF101",0.975043603986524,0.979560766323842,0.999999999998929,0.613556040293606,0.760694239975662,0.812243218833137,0.721808184766707,0.878611418663153,0.907580186822765,0.999513392643309,132.157235294118,145.953721428571,145.927826315789,166.977558333333,162.747336111111,12.8057719119812,10.0180607780012,18.9092736323785,11.8422230578683,12.5103976790617,87.1951,92.358875,106.84895,123.220275,125.9489,146.4143,169.23945,157.461275,204.796025,187.020225,17,56,38,36,36
"ZNF716",0.999666278209778,0.998465161008238,0.999906261701681,0.99587824608738,0.99900937163051,0.999968339376059,0.999999964593962,0.999405490403293,0.997186799722806,0.992159426548143,11.3130176470588,9.55331071428571,8.5830947368421,7.76543611111111,11.1240833333333,5.93019817870312,4.68442409135565,4.10262788485185,3.27668148547284,7.57363556176533,0,0,0,0,0,1.7637,0.513425,0.9594,0.730975,0.46805,17,56,38,36,36
"ZNF708",0.979637352613508,0.216875758579008,0.186832608168264,0.998253930312592,0.997606085544197,0.156324070652341,0.99847678813995,0.997173847564527,0.152071423058652,0.999999993910988,173.931523529412,157.109542857143,107.717536842105,164.517769444444,164.840166666667,33.7461403629652,16.2762104036713,15.0110934191526,13.8664405247911,16.8540493204071,80.7243,75.3483,35.01315,107.23225,103.8772,222.3083,208.47115,134.1588,208.288625,196.3937,17,56,38,36,36
"ZNF721",0.971671395795133,0.874787468765019,0.986481959565645,0.997350853200174,0.996879688803463,0.936832667685913,0.798988057368518,0.949161266129147,0.999549121155875,0.865691846918544,589.923441176471,537.502194642857,504.917076315789,560.089586111111,489.889675,59.3105391293931,40.3958884523714,58.8828384368797,57.9470136610379,34.3198829854578,421.4807,358.08925,302.292925,374.963275,335.651825,731.2882,606.4185,529.2453,675.433325,613.038075,17,56,38,36,36
"ZNF662",0.999990607263124,0.588257056652139,0.209682496881767,0.99959133706651,0.995148584867041,0.516511431826516,0.925732555469988,0.735891124368917,0.929311645618751,0.94167751991793,69.1223470588235,71.0272035714286,32.4690947368421,63.9008,48.5186194444444,21.4567962204065,15.1254379450987,5.11750902623931,13.6962901078242,12.9225987812055,17.9283,16.529175,13.444375,9.8116,11.18905,76.9397,74.862675,41.36785,77.30595,52.3236,17,56,38,36,36
"ZNF320",0.663522879475304,0.0812378164051641,0.38255202773897,0.990303652028161,0.805125983208303,0.069230231685333,0.593061947719558,0.998972659942342,0.642513782504534,0.730610200599451,478.171452941176,376.063346428571,272.910442105263,440.627133333333,360.784038888889,66.9154208040259,39.4804137385356,37.3692536319609,51.5560486164354,40.3244924018432,298.3806,146.934875,96.381625,225.69955,169.4413,589.1557,535.78385,419.6109,675.499125,519.861225,17,56,38,36,36
"ZNF530",0.993879162995401,0.999919767569659,0.948320923980469,0.999990458405786,0.96728797810134,0.999994422892054,0.995622733561707,0.828796898373377,0.998067530347885,0.995902213088532,66.2290647058824,71.7579607142857,64.2928078947368,65.083975,60.8430777777778,9.54169532797154,7.20907070846134,6.35638680329193,10.1250645882889,6.05305452501031,44.4147,37.40775,33.60785,27.568125,33.402725,78.9634,95.866925,76.680475,78.2741,80.602325,17,56,38,36,36
"ZFP1",0.999016233895798,0.754861814165778,0.680621921667045,0.928038998946553,0.598253370838733,0.0908474182054128,0.955216916404651,0.968951786663632,0.97395295719802,0.327558178259046,230.215405882353,236.837842857143,262.5061,208.188925,249.435777777778,23.7509609052323,11.700395733563,17.124159126796,11.2378647921837,17.4277140403991,167.5529,190.995,176.001325,149.46625,180.344675,265.3987,272.0257,304.215675,249.27565,271.994025,17,56,38,36,36
"KRBA2",0.890584495904866,0.999999993687333,0.737239342384355,0.999967213702548,0.667993874958557,0.999948902906365,0.994485679091272,0.969370824074183,0.984810287633515,0.968640343349849,66.8496294117647,78.8625446428571,66.6715184210526,65.3225194444444,72.4471388888889,9.82214642594121,7.75064682876843,6.4297518284636,5.91003542714494,8.2685503992291,44.4444,42.205275,38.238425,41.387875,41.260875,80.8881,102.465875,89.91785,81.7236,89.5328,17,56,38,36,36
"ZNF93",0.951644605712595,0.999614667176884,0.73309745889762,0.888090667514554,0.183125889140193,0.892265290056367,0.999704304897263,0.962341324215233,0.987638114827753,0.635617482668224,77.1916411764706,97.0029589285714,71.2920526315789,50.2346055555556,82.7571305555556,22.5559779139492,18.7781139738562,12.3471343323844,10.8432541965822,11.6145332261379,14.556,23.917775,15.4163,17.160325,26.3132,127.4443,125.5468,102.10455,42.024,119.648925,17,56,38,36,36
"ZFP90",0.971711172797271,0.894088040696902,0.992063100600483,0.976368893804267,0.488366632424199,0.329511666345058,0.961258396576128,0.999938761097635,0.998618711156472,0.510966053552101,482.547158823529,523.644816071429,545.850471052632,440.966294444444,530.194341666667,68.3189817021665,34.5850499693096,37.4427704250998,36.4139912068056,35.6188827864161,294.6007,333.001975,371.329375,340.09295,384.187175,625.5765,698.458375,695.52445,518.22195,677.25005,17,56,38,36,36
"ZNF479",0.97426662830191,0.311143875538677,0.338571530865957,0.999999998544775,0.931599714065424,0.115094480881829,0.99997104086331,0.968806021426548,0.15857745630232,0.999903241698377,0.128782352941176,1.16500714285714,3.59587368421053,0.112513888888889,0.322263888888889,0.0596718374031313,0.595981773003436,2.01132130807582,0.0700707287972023,0.170142769655126,0,0,0,0,0,0,0,0.306425,0,0,17,56,38,36,36
"ZNF445",0.999985832962323,0.881227115888313,0.615094939253449,0.99292907570448,0.955109622402665,0.968948189229635,0.848068695846686,0.701639122173944,0.103904901646981,0.375402720425861,627.114782352941,633.618425,554.603313157895,593.760463888889,706.174716666667,55.702931805661,38.1525723939435,41.7609716473842,35.5848690355167,49.5041883979762,479.9361,459.27295,354.26185,462.747325,472.271125,774.206,738.698275,701.9149,686.8361,896.277475,17,56,38,36,36
"ZNF74",0.93518453881673,0.915005549057287,0.999897827625648,0.752224227952569,0.0631439693644709,0.0783100377147472,0.999999829034378,0.828722225831463,0.805619116986384,0.589950300195146,383.583970588235,442.7119,451.059131578947,287.431380555556,381.225847222222,88.6782357289161,48.9269509605258,40.5708181988598,15.7830427727324,29.3871430641594,196.9512,282.06125,282.329875,224.893375,279.429175,325.4402,451.625225,535.92485,338.329725,448.747975,17,56,38,36,36
"ZNF829",0.421864445051,0.954190631691504,0.699561711337328,0.999830136677568,0.266972692621509,0.96050111430046,0.72854813928888,0.984381645356633,0.960966270261558,0.666473777046976,8.79733529411765,19.2904232142857,13.3453552631579,9.86810833333333,16.8111027777778,3.66726456921012,3.71544104467135,3.58712931640115,2.12418268117924,3.56705355543939,1.8195,3.438775,2.1752,1.951725,2.2525,8.1145,23.1231,14.26585,13.889075,22.45685,17,56,38,36,36
"ZNF267",0.999313076016271,0.992937643471867,0.894744711389456,0.996857441832952,0.935097540758412,0.999978995200902,0.999688982235528,0.999999428999351,0.935780702757377,0.961751383336693,542.015382352941,558.140998214286,511.125971052632,516.758813888889,556.042213888889,63.7639283059593,35.610262086653,36.5857790749498,35.9193744854859,43.2776051320824,394.9075,411.8407,348.372925,358.413975,371.849475,611.1774,664.668125,579.710275,606.38855,703.270675,17,56,38,36,36
"ZNF566",0.999674671701155,0.866946634883923,0.494253450453054,0.75706429040923,0.325282140914382,0.99854747607394,0.995255501532976,0.934782395301057,0.948685874999751,0.853346974929819,199.575935294118,205.546405357143,168.178834210526,160.85205,187.012602777778,28.4197750326725,18.9296802683126,14.1547497826507,14.3942255306803,15.6844125718556,141.6505,106.899925,112.028725,105.5833,114.198025,240.6851,267.801925,227.101875,193.707375,229.6329,17,56,38,36,36
"ZNF224",0.999987270636541,0.758402358487821,0.398592881938704,0.961191095256217,0.924046655809102,0.13527601124378,0.999888778176592,0.997793399949437,0.690434993342291,0.840738671880525,193.216670588235,195.604694642857,158.629507894737,213.095947222222,188.845844444444,21.0989699017507,13.8018548293476,14.6325097322858,16.0531712582298,18.6707055056996,106.9736,114.7953,113.676625,145.472425,106.940525,269.5562,262.016275,178.461075,270.447825,252.191875,17,56,38,36,36
