"gene","p-adj-Recurred/Progressed-DiseaseFree","mean-DiseaseFree","mean-Recurred/Progressed","SEM-DiseaseFree","SEM-Recurred/Progressed","Q1-DiseaseFree","Q1-Recurred/Progressed","Q3-DiseaseFree","Q3-Recurred/Progressed","count-DiseaseFree","count-Recurred/Progressed"
"ZNF566",0.408455284145754,180.115221126761,195.961511267606,14.3667743520323,12.6048693367355,99.0268,120.49485,227.04095,249.152,71,71
"ZNF224",0.187589776306064,176.782970422535,199.564681690141,11.2825478968175,12.9876840991963,109.12495,111.9622,222.35435,283.6947,71,71
"ZNF529",0.428473347955792,350.477343661972,380.905216901408,28.0999806908088,26.0493137436713,192.24165,242.74455,398.81835,472.17095,71,71
"ZNF284",0.536986141889003,43.5403492957746,46.5048436619718,2.92494738930957,3.79315273751581,27.63995,21.7484,51.27835,65.68975,71,71
"ZNF749",0.189720579210915,124.264011267606,138.804081690141,6.49834808716291,8.91685900073107,90.76315,92.03165,143.64205,158.8027,71,71
"ZNF17",0.279928169710055,142.622792957746,153.082184507042,5.89768861132616,7.62900545007317,109.0706,112.55875,161.29435,179.8004,71,71
"ZNF555",0.90215416444337,73.380561971831,72.7452112676056,4.42232274154883,2.65595857737249,51.6027,54.8175,87.4861,84.37225,71,71
"ZNF75D",0.155761941581309,296.49334084507,330.954245070423,16.1664703446167,17.9360735533738,178.0586,215.4236,393.40645,422.254,71,71
"ZNF197",0.00399998353981235,303.045547887324,353.362435211268,12.8205293147441,11.4554689088047,237.12735,277.0243,351.3318,418.77055,71,71
"ZNF732",0.687407925285782,16.0806478873239,14.3126154929577,3.50016149181091,2.64121717197351,1.212,1.7644,16.44925,14.30985,71,71
"ZNF546",0.504297660267707,62.9532253521127,67.703423943662,5.12705290466151,4.90497202165283,31.18395,38.3464,85.7226,87.28275,71,71
"ZNF286A",0.385857568716533,349.484190140845,320.878005633803,28.919133227579,15.6567058178558,199.75795,233.6094,398.7161,402.9644,71,71
"ZKSCAN4",0.760320863425859,84.5125464788732,86.3001084507042,3.16776589929047,4.91606781172185,67.18285,65.7154,98.17285,103.7492,71,71
"ZNF643",0.162913680348721,54.8397577464789,75.3907295774648,4.45527801783095,13.9569366445201,28.94595,34.929,78.33045,73.17815,71,71
"ZNF642",0.107134003072279,96.9681971830986,124.457738028169,7.57613971798239,15.1646906526985,63.52415,71.54745,109.1731,119.0365,71,71
"ZNF490",0.522978114847504,237.802584507042,227.773888732394,13.2603293874565,8.33204679756318,165.47245,179.71405,277.03075,271.71755,71,71
"ZNF626",0.66716843013382,75.0183464788732,66.0382112676056,13.6027872809579,15.7857173377006,13.80765,16.1865,65.9551,64.6025,71,71
"ZNF793",0.739167531859312,81.1276028169014,75.2723478873239,12.1868847873778,12.6297631523298,9.4497,10.50395,98.5841,78.97425,71,71
"ZNF383",0.934262830158795,99.6883408450704,100.335136619718,4.95694751647025,6.05792554928708,71.99015,64.73495,120.89135,126.9255,71,71
"ZNF669",0.277916671057494,126.243352112676,137.087573239437,6.80796600755199,7.26414262648631,93.11445,96.1033,145.6106,158.2072,71,71
"ZNF559",0.889967236908271,171.518384507042,168.797383098592,12.6411163893234,15.0210605173576,90.5771,81.0439,246.06415,251.056,71,71
"ZNF177",0.801508194494412,33.6994718309859,35.3162436619718,4.48619108425796,4.59101625156607,10.41585,8.08725,43.30825,50.47345,71,71
"ZNF548",0.276381678809175,227.374928169014,248.754825352113,13.102331800241,14.5302763605481,152.04765,151.89905,265.41855,319.31315,71,71
"ZNF563",0.74540406667578,34.2743605633803,35.433623943662,2.39095168746688,2.64186419750414,21.07855,20.6713,44.52625,43.49075,71,71
"ZNF567",0.512879568587242,185.800490140845,197.061590140845,11.8250142302192,12.4427304795826,109.43245,126.1304,248.9418,251.05515,71,71
"ZNF573",0.213526432715393,46.2079971830986,53.5647704225352,3.7367099952573,4.54935998594482,24.6276,29.25315,65.8185,73.2385,71,71
"ZNF527",0.0838983841368931,78.9450718309859,92.2423591549296,5.27077128832772,5.52817520025138,48.1208,60.5168,97.6736,118.3475,71,71
"ZNF33A",0.407458941310598,1084.09243661972,1155.92458732394,64.0376045761722,58.0810762217262,687.8354,842.81,1399.1457,1395.1083,71,71
"ZKSCAN3",0.445520021694731,65.6296112676056,70.9056338028169,3.54511629502584,5.91517255391551,43.64205,44.64565,85.8953,86.447,71,71
"ZNF676",0.32640697493978,7.49835070422535,4.66754929577465,2.5661695781735,1.29499036761079,0.29725,0.3024,6.30465,3.9009,71,71
"ZNF699",0.399787885121509,62.6092816901408,55.0898746478873,7.03971217315641,5.45057149563946,33.66405,23.0116,79.45085,66.34715,71,71
"ZNF250",0.269392782627041,205.761657746479,228.293535211268,14.9745482985808,13.7354008850605,147.28515,151.6416,223.43985,253.52455,71,71
"ZNF79",0.584890470302531,109.645047887324,112.574209859155,3.57555203032494,3.97946240072719,85.1658,88.8695,122.6956,133.516,71,71
"ZNF681",0.0296470000930934,67.7063802816901,106.882066197183,9.78698916881702,14.9031393505963,10.34485,13.7322,98.48815,139.11105,71,71
"ZNF766",0.122511134836664,345.514398591549,380.242107042254,14.7990235698686,16.7504268598899,254.28705,271.5494,410.1774,463.18935,71,71
"ZNF471",0.860914732343533,45.4342098591549,43.4458492957747,6.9699319289446,8.92939782842771,8.7162,9.5468,60.91615,38.1011,71,71
"ZNF836",0.195996497050484,104.069454929577,115.71308028169,5.73252437256778,6.88862308043781,73.0806,73.5797,132.50085,151.0939,71,71
"ZNF493",0.0394129970985336,120.038181690141,170.544533802817,11.172273769916,21.568067447987,41.7928,42.9767,177.40785,242.1325,71,71
"ZNF167",0.956499217949015,29.9208084507042,30.1949225352113,3.71719260316183,3.36830477204201,10.99215,10.35205,38.06955,42.6024,71,71
"ZNF565",0.978746071539717,77.2462042253521,77.3903507042254,3.93220093918898,3.70257147638203,54.39835,54.42745,91.6776,98.11025,71,71
"ZNF34",0.658120423319354,89.3488873239437,92.0251281690141,4.05087937654674,4.47338204167511,65.10455,65.48305,106.28705,111.65445,71,71
"ZNF140",0.484249938221713,308.641750704225,325.82956056338,16.8777874060863,17.7686320121996,221.16795,230.37985,363.316,387.8115,71,71
"ZNF658",0.74078442093595,68.1131098591549,71.1031633802817,4.9305494634515,7.55381800654723,40.5446,31.9035,83.6358,85.4578,71,71
