"gene","p-adj-M0-[Unknown]","p-adj-M1-[Unknown]","p-adj-M1-M0","p-adj-MX-[Unknown]","p-adj-MX-M0","p-adj-MX-M1","mean-[Unknown]","mean-M0","mean-M1","mean-MX","SEM-[Unknown]","SEM-M0","SEM-M1","SEM-MX","Q1-[Unknown]","Q1-M0","Q1-M1","Q1-MX","Q3-[Unknown]","Q3-M0","Q3-M1","Q3-MX","count-[Unknown]","count-M0","count-M1","count-MX"
"ZNF786",0.997763381663153,0.887979384571619,0.492186085635662,0.997236031636908,0.883411954813787,0.879990504034681,215.65892,224.793112686567,171.850533333333,204.7727,31.2884162806845,9.13531877997528,24.4079748704189,34.5049673149469,186.5112,147.912,144.1471,130.65295,210.5576,276.759875,204.6102,225.301725,5,134,9,18
"ZNF517",0.858149912478055,0.999706359055655,0.807039340949558,0.840458199896872,0.99548764959241,0.805202007964117,176.26052,226.448611940299,183.516444444444,234.61495,30.9312140171607,11.4155166780573,31.8742482821779,48.62334513689,161.2337,143.13695,108.4956,126.43605,226.5383,274.3583,255.8197,264.368075,5,134,9,18
"ZNF675",0.999308065746159,0.988693008455099,0.90383102105169,0.915043501009255,0.699033140342467,0.600766537489859,149.815,142.979704477612,171.289877777778,110.136466666667,59.3141649171933,10.6418815611657,36.0828671476997,23.7027099743366,70.2193,49.55375,81.4531,19.3095,290.9091,185.1705,207.6407,154.673975,5,134,9,18
"ZNF860",0.999864517021033,0.18119741738258,0.00491780614540438,0.977738660451628,0.90409785130149,0.00704898360449402,77.6703,75.5862276119403,149.445133333333,64.7466777777778,16.1407306803317,4.96446514767779,51.2383593461996,7.52156891692567,55.1515,31.878325,55.9194,34.35435,80.2109,101.6596,138.3726,95.5683,5,134,9,18
"ZNF695",0.998472815252588,0.794232690144307,0.579866693003994,0.985139527201526,0.749123769442943,0.331646094795895,71.7718,77.3547820895522,110.524133333333,58.3802611111111,25.4670398719404,6.86171167938518,24.4110109143224,9.73777782225647,31.4127,27.4793,54.0941,30.28565,118.7212,94.1538,193.6012,80.255,5,134,9,18
"ZNF665",0.928013048640432,0.997273133616316,0.671867040174255,0.999121495849598,0.511994249607426,0.999613275218146,8.94726,14.0181305970149,6.9476,7.70810555555556,6.99910616526139,1.68045722936774,1.46545250273688,2.60317366235346,1.2121,2.855475,2.6065,0.767825,3.7814,15.13085,10.3157,8.3615,5,134,9,18
"ZNF624",0.911558514158436,0.993205728047551,0.558481827338249,0.935531412669079,0.0843062792339553,0.983775176377815,108.19566,124.159667164179,100.254066666667,92.427,18.5712571029966,4.84035859673864,12.3793620894594,8.10668133677481,87.3152,84.196725,64.4503,64.8393,95.3656,155.47675,123.4326,114.927775,5,134,9,18
"ZNF841",0.745917114822221,0.975255174106358,0.914253820902434,0.961796280483509,0.833161056341512,0.999988333550052,509.77124,369.648094776119,438.419133333333,434.442894444444,104.199523862428,26.9019453583807,97.3700487747544,66.187423226649,345.2859,179.850125,203.769,281.19085,722.4535,447.03465,750.0729,539.68425,5,134,9,18
"ZNF615",0.821161768071267,0.851826427140473,0.998644593232189,0.995011062502264,0.696958068124663,0.853886035987266,246.15842,192.131208208955,184.796933333333,229.461622222222,56.2759099949206,11.1420120467172,29.4523736527532,47.2891944017328,150.2006,95.794725,127.4164,89.3953,352.3548,256.381025,280.9476,250.598975,5,134,9,18
"ZNF433",0.653439062410469,0.823549946228825,0.999132905068015,0.926629849646107,0.824790951336719,0.975619527468347,30.66036,57.5706097014925,55.2143,46.5512888888889,8.98909599462593,4.60256092916289,17.7393947853045,7.89530854962099,12.7273,17.636825,13.617,18.740075,42.2826,75.97345,75.2627,66.27875,5,134,9,18
"ZNF595",0.996657982110036,0.999286032814586,0.962745965247343,0.990700818351326,0.758309643648225,0.997238346078915,142.81894,160.722758208955,129.760155555556,114.71175,61.0228262493356,17.2171146211117,29.7205589197627,24.9461484477374,20.8325,59.588875,73.532,46.981425,215.4545,180.521025,218.7639,116.426875,5,134,9,18
"ZNF460",0.0405498696310986,0.090973904037319,0.993217581501874,0.179294296775366,0.873758496125496,0.900220246802521,725.26598,439.14176641791,417.453744444444,483.719466666667,142.839318376004,20.221796498179,67.8260483769492,54.1925701363167,528.0843,282.494525,287.3001,349.70825,1030.3841,536.03945,556.7806,509.8401,5,134,9,18
"ZNF81",0.525420734489765,0.797514495964583,0.98857334510418,0.888455560777644,0.739529170402172,0.984582581827099,275.15658,207.858435820896,219.8373,235.576894444444,55.0919689834226,8.87200029731811,40.1500801232527,32.7742651009022,160.6994,140.388925,113.4603,157.40895,356.4808,255.042075,273.3131,256.38845,5,134,9,18
"ZNF780A",0.801000011249881,0.660173200518857,0.911882055094962,0.890759469946912,0.996943003383474,0.903552678962268,320.16518,265.158060447761,234.905688888889,272.006622222222,51.1210495157073,11.6524996764565,16.7251760310488,35.154927316343,272.5507,167.61745,211.307,180.66525,298.7879,317.0175,262.4472,307.914725,5,134,9,18
"ZNF461",0.97652064989867,0.861497052044562,0.270535426409114,0.999997513502188,0.86170189217947,0.72146006292503,63.6451,73.1225925373134,41.4917666666667,63.1579222222222,20.6689189364369,4.56330864130234,9.48500612452212,9.78517404539792,33.8607,39.240175,25.2557,34.582675,67.2727,93.727425,57.6994,74.495575,5,134,9,18
"ZNF181",0.983147701488757,0.722755468626311,0.62171407357238,0.867476195637741,0.811185344601552,0.964648164562871,187.66072,173.731906716418,138.960266666667,155.124627777778,26.4940467750663,7.47784014727276,24.554509917008,15.6692334264695,154.8485,113.940675,100.667,109.9333,177.0368,209.189675,133.5831,198.1329,5,134,9,18
"ZNF44",0.612160527140754,0.934785111935409,0.910781607992691,0.922527285024254,0.775150853220199,0.999992186969719,262.39908,206.635456716418,229.461911111111,230.5996,35.2373692980251,8.46131940836599,36.1429451665822,27.074780574535,205.8758,135.137825,177.8936,157.3715,315.9713,273.0224,268.0805,278.43925,5,134,9,18
"ZNF790",0.839372806532423,0.995296091364898,0.449525224976376,0.999999999999608,0.434409370512677,0.988237103154767,38.38494,57.6471231343284,31.6616,38.3821611111111,11.4941960991015,4.60873294154059,10.0589730401241,9.97575747059998,22.7588,18.0626,8.7489,8.645275,65.1515,82.369325,60.5471,66.399775,5,134,9,18
"ZNF677",0.850788653401224,0.497952496548237,0.622771100346695,0.698219860655941,0.887876287987669,0.939626418673544,17.18508,11.5428686567164,5.16343333333333,8.75972777777778,12.4852199018439,1.36728660689518,0.894409165470579,2.30057879961875,3.053,2.4855,3.3076,2.7484,7.5627,14.10565,6.4028,9.92775,5,134,9,18
"ZNF823",0.319277657548588,0.857391906115244,0.759128853937891,0.949478302633022,0.182334666283257,0.975498692227287,218.1303,156.554505223881,183.247733333333,196.668833333333,35.0818440003943,6.22731219450693,29.5599352821752,27.2994893065619,182.5476,102.6629,104.8164,114.3038,208.4374,195.82685,223.2436,282.9349,5,134,9,18
"ZNF311",0.998615502207329,0.929104912347391,0.864006697753668,0.589126765808776,0.11332699669391,0.885231834232799,33.06784,30.568471641791,21.1991111111111,10.79615,19.3199117427487,3.22722863654599,5.48873191852697,2.87659834955401,12.4896,5.530675,9.0181,2.2379,20.9091,46.3372,40.0539,17.174575,5,134,9,18
"ZNF347",0.548334732428055,0.646488436349693,0.998958682608709,0.386259828576636,0.853915355026856,0.982365190616644,133.87056,78.1109365671642,73.5699888888889,59.5368444444444,114.926348720072,7.21815336961464,31.7394685212383,19.5886327852668,16.2989,18.501025,19.5392,11.80555,30.5947,102.414975,52.0273,55.540225,5,134,9,18
"ZNF273",0.907605629468144,0.999778169814965,0.876228325835213,0.980621604179535,0.194864481927085,0.934296327739792,168.14656,214.041679850746,175.266622222222,139.000166666667,30.3520299756968,14.0073942027125,13.3985499772755,19.4895607373026,145.4344,117.50305,141.5198,85.37555,164.1636,250.003125,213.3121,175.2316,5,134,9,18
"ZNF84",0.999470660851847,0.862210327912093,0.67940952169974,0.921860357666542,0.711532070362706,0.991665537258152,593.74442,575.313335074627,438.522344444444,480.2958,176.777848073695,32.3029670987527,62.2021036794289,56.5281345176334,373.5316,352.799,307.1125,310.5834,521.5099,698.409125,610.0489,697.9629,5,134,9,18
"ZNF667",0.954761891435454,0.992864394047375,0.673473023173378,0.998898269548284,0.916706941598138,0.945592562904136,13.333,21.545247761194,8.02957777777778,15.8942444444444,3.71771942203819,3.26116546382484,2.44309072987122,4.52921284148566,8.0488,3.914925,3.9765,4.05475,13.7504,18.19505,9.7264,14.603175,5,134,9,18
"ZNF649",0.994531869172572,0.999388257502416,0.999090188449994,0.997662335675822,0.999845175855486,0.999883405137373,124.214,136.960407462687,131.689555555556,134.834544444444,51.9157103463393,9.82178585087775,25.5509194103608,26.7577053233688,47.0952,56.051025,75.6131,53.323575,227.4102,189.068025,215.8064,177.308275,5,134,9,18
"ZNF248",0.870778673221985,0.411119568963279,0.440742427278943,0.494560235046025,0.466814666274163,0.982791135901073,315.93146,274.963991791045,214.166111111111,231.912555555556,100.697062221232,10.0828091013849,34.4403956458653,22.0533232551845,138.2182,181.835775,158.109,156.50345,398.4848,331.7634,240.8866,276.783975,5,134,9,18
"ZNF544",0.855495370955485,0.471532397120004,0.570347919545381,0.206914301905064,0.0631280035949631,0.969359365976693,714.43442,612.364087313433,487.4986,435.763883333333,146.333614185485,25.2377353741382,62.2767303454375,48.9483603350753,646.2977,409.62285,442.4153,285.80345,666.3031,758.96975,543.2856,514.850425,5,134,9,18
"ZNF251",0.983684761677115,0.92098412334427,0.436410667019248,0.999968679565979,0.941430865370598,0.793778675120164,267.85664,294.781601492537,210.163355555556,271.510355555556,58.3883899264194,14.5553293066345,31.8588826538268,36.0446400110061,145.3284,184.49895,134.2305,166.0639,314.5411,363.292325,252.506,363.6432,5,134,9,18
"ZNF607",0.326304209610582,0.636964002704963,0.98750783024071,0.29695921647371,0.968511422074615,0.944051781549055,247.60032,151.781451492537,165.851288888889,137.649066666667,86.0435328564872,10.8939612117992,45.0840581891095,14.8142181355099,168.4707,66.633775,94.9755,103.854625,251.2891,201.487675,187.8099,170.7999,5,134,9,18
"ZNF334",0.774665559201557,0.999990387160166,0.556272223237611,0.985971762430059,0.72524724053632,0.966237215053201,118.19714,54.305078358209,120.6424,92.6829222222222,115.730434654025,11.2108969683534,62.9275284833938,47.7183658020721,2.0626,4.662075,12.0551,3.84005,3.9394,50.947825,55.8618,46.142725,5,134,9,18
"ZNF485",0.983936702182599,0.784589698646185,0.193929040601544,0.995677254976399,0.997566146858554,0.400701676336534,76.87516,69.8356380597015,99.3122666666667,71.8796277777778,14.3885259136091,3.70242206810386,19.5728863718481,8.49442028791636,48.4848,41.653675,53.7616,47.751975,102.0969,83.68395,131.6057,88.99435,5,134,9,18
"ZNF192",0.641954280383446,0.556342631837434,0.941292997852997,0.387630532940311,0.711895458254654,0.998097747219813,735.79178,581.917404477612,525.747555555556,505.281872222222,195.957974823219,25.5109720412853,72.0452858612806,44.1335179466303,488.1403,355.626625,324.0825,401.557075,720.4957,772.598675,683.5175,662.57675,5,134,9,18
"ZNF442",0.599151246602384,0.772605838068572,0.999712167943814,0.972674504966492,0.509479489234523,0.86593307012777,8.43466,15.4895037313433,15.0918,11.1590333333333,2.08617876046134,1.11657763232094,4.71012880102256,1.95136254020962,5.015,5.5593,7.8792,5.361325,11.6879,22.7172,16.3628,14.411075,5,134,9,18
"ZNF813",0.551416398399335,0.328919263059378,0.748729619419083,0.54961038946396,0.993172496289002,0.904803755326867,128.52328,74.7313223880597,43.8821666666667,68.6923111111111,94.7525131812576,7.34358099273789,13.8635262592471,21.5260613995679,19.9381,11.8692,15.2957,9.096675,92.1212,100.75245,66.1852,94.1917,5,134,9,18
"ZNF26",0.987939597068597,0.926509201883644,0.941530889529799,0.796214303128713,0.594329607594978,0.991349891307003,303.94558,282.844410447761,255.1078,238.224383333333,40.6781335826191,12.7043140562855,29.5126027306838,30.7444535574738,241.0905,189.814775,202.0902,151.812275,380.5162,331.7227,315.2856,259.864825,5,134,9,18
"ZNF69",0.824000662323,0.998435643738692,0.81718470047855,0.989087851491312,0.78878027435181,0.998332738537757,50.87372,33.7770223880597,46.9033555555556,43.9345333333333,21.7805617829385,3.76283322229407,16.6068730280995,9.02929341768666,23.5707,4.044225,6.8286,10.0504,84.461,56.376825,81.4584,73.597875,5,134,9,18
"ZNF583",0.982575873032087,0.549279291945231,0.351633444060722,0.999999994746078,0.90560648835011,0.271708351577455,28.64186,24.075297761194,8.66578888888889,28.6752611111111,16.3478122010133,2.12816878135343,1.36259733703733,10.2911621346908,10.5468,7.644625,5.8646,5.82925,19.5944,30.097175,10.9238,32.9479,5,134,9,18
"ZNF568",0.808412717866509,0.967589944266552,0.221068662172334,0.999904453668805,0.301493791120162,0.946743207901409,27.09502,47.5759985074627,14.1792111111111,25.4598722222222,10.1367095916969,4.65051122490726,4.41553686343413,8.42067410313623,11.1378,10.2449,4.5663,7.068225,41.4553,61.15,20.4587,30.6959,5,134,9,18
"ZNF480",0.593656494381569,0.91681266045971,0.928150248191192,0.579191252422212,0.990969924932136,0.897699817278493,600.57062,462.065955223881,513.177466666667,444.058116666667,92.5688308800938,19.8029988528267,96.5549807142384,74.4923578535423,540.7356,298.156975,375.5972,268.216,631.1434,568.374975,572.6475,537.33595,5,134,9,18
"ZNF587",0.0455467952184277,0.438944331431607,0.720743518617332,0.635019216314523,0.08458983616802,0.938006253205615,2293.19636,1262.95147462687,1573.43826666667,1776.88356111111,560.625695535342,65.2180379305272,388.951319893941,295.186534917714,1709.3311,756.561975,780.78,1109.8788,2342.6128,1563.595625,2187.9498,1723.13795,5,134,9,18
"ZNF808",0.612722311600554,0.999983904329563,0.403734937961049,0.907012896306122,0.823260627862834,0.860995323256527,370.4642,267.023439552239,366.792488888889,307.286161111111,111.353484937949,14.8107040417466,74.2980287723284,57.8675590725639,201.2121,141.7015,132.6718,170.56415,330.7422,357.907925,583.8787,357.3991,5,134,9,18
"ZNF43",0.987729415027638,0.995990109302492,0.999873005899674,0.996757544722799,0.998090851919566,0.999960188234102,121.8958,160.140217910448,153.920966666667,148.913761111111,75.2636473709254,22.6250869289672,58.6712790367466,60.0527163161461,35.6068,30.282125,61.9667,23.402225,74.9398,188.88225,141.2766,103.664,5,134,9,18
"ZNF28",0.0247360723231175,0.622843911467042,0.266482546478943,0.197459301960408,0.637901972218564,0.849971847529293,737.12508,391.075347014925,557.979733333333,470.109355555556,249.52733920572,21.9410327957964,93.8368828952134,57.1103083201549,385.7576,234.039875,341.7773,298.087775,834.7543,527.8788,744.2403,602.463625,5,134,9,18
"ZNF627",0.991378837454566,0.99999999988867,0.980360943693782,0.975489691746941,0.521142263757559,0.955276737600201,258.58746,272.771020149254,258.547144444444,236.034927777778,51.2086471683699,9.71897341147511,17.697894647678,17.6162338307073,182.2057,203.95805,207.9027,190.7655,312.7273,312.214225,307.947,280.110375,5,134,9,18
"ZNF789",0.999968272942212,0.859101696997052,0.614984037550397,0.999977840783687,0.998531806970588,0.673022770687914,131.6569,134.993921641791,204.200244444444,128.371033333333,37.7276011739019,14.4081319627727,86.3772399965088,20.6065773818677,84.0644,61.54915,52.5228,66.57325,113.5165,139.0613,141.5143,158.107675,5,134,9,18
"ZNF534",0.000204690412995756,0.000876992720065695,0.91526381507193,0.000236545943949173,0.865698321369835,0.999864845532205,13.17366,1.62034402985075,0.285322222222222,0.460844444444444,12.3300930548232,0.389827507705955,0.10347532553139,0.13585423782898,0,0.281625,0,0,2.7273,1.48335,0.5253,0.897625,5,134,9,18
"ZNF525",0.660240262148802,0.960151863253109,0.890092749071726,0.49822808602647,0.878486115529998,0.712227387439166,285.34864,190.548843283582,235.322733333333,156.628088888889,109.874584183507,16.0212449887074,56.3742195084282,30.1391804818519,158.1543,81.706525,58.138,42.603975,259.2126,243.158825,316.5196,239.309675,5,134,9,18
"ZNF814",0.317635273435868,0.617524644733226,0.990332889996301,0.905728621345657,0.299333681577112,0.843333267788547,528.0754,341.204687313433,366.096455555556,446.364755555556,148.742793384207,19.641779623542,68.335571344902,71.9252943735501,348.6372,175.45775,221.4103,225.2283,568.6309,475.751825,507.0225,624.078225,5,134,9,18
"ZNF551",0.680857586484781,0.943420011885093,0.941972246453022,0.832297949545764,0.98871739720194,0.992208390146538,231.6909,185.527019402985,203.247811111111,192.809505555556,50.32964786819,7.78900990358185,27.3130006956061,22.362239389798,160.9955,129.096725,133.3543,136.522925,280,224.93195,219.3757,214.581925,5,134,9,18
"ZNF805",0.237939715592602,0.102271820752286,0.608535297783794,0.674829093376341,0.654289225397538,0.301643955747401,633.35944,486.057395522388,413.426688888889,535.883433333333,96.0142717002926,14.1778181294743,56.4683478221488,49.9994770117459,538.1143,362.42015,277.69,388.168625,584.7905,601.627175,461.7163,584.755425,5,134,9,18
"ZNF468",0.265552589818136,0.997529977007399,0.156018114598497,0.613380409154018,0.831147363171337,0.593882738057736,591.54344,365.405829850746,562.592688888889,423.359733333333,258.873196243255,22.0836302836598,127.681207325876,50.7654820932208,258.4848,186.4958,353.983,274.807625,678.3236,517.82815,685.0265,574.162475,5,134,9,18
"ZNF616",0.596864934151177,0.977807504891209,0.750133270878581,0.927075489437085,0.734159335170065,0.996645293413919,164.82048,135.737119402985,153.328766666667,148.914183333333,28.1032470551251,3.85746171029101,18.3828808135223,19.659799522893,104.8144,100.07145,123.9659,89.070425,225.031,163.10815,169.7264,159.276875,5,134,9,18
"ZFP57",0.00300809704567628,0.00876886402342147,0.954008667188084,0.177088457993981,0.103678224269632,0.254076241774759,221.22414,24.0698514925373,2.08611111111111,94.6721888888889,144.87290676643,8.59613896784101,1.02858867351829,47.7724062000756,1.3877,0.4754,0.3468,0.51955,376.109,9.035275,2.6264,41.944675,5,134,9,18
"ZNF155",0.979651493323938,0.893357473914277,0.345167933472372,0.999239568207064,0.969420792373725,0.672822051281534,96.30124,107.586267164179,71.2349444444444,100.417172222222,23.3074682808236,5.72492654831942,11.9781168877308,12.1647382811473,91.6545,67.103275,48.8754,83.25925,140.4385,134.240075,94.9096,133.677775,5,134,9,18
"ZNF425",0.885697215125146,0.971335080090103,0.339315603530718,0.999596533395219,0.421728576072978,0.964872443804461,38.52648,52.373123880597,28.2676222222222,36.3328666666667,15.2630956093579,3.83845968861851,5.21819964607787,6.55979827618566,20.816,23.0786,15.2957,17.3302,31.2121,65.083325,34.9136,42.80425,5,134,9,18
"ZNF611",0.328409251375791,0.800673765078334,0.865836035152775,0.46521132276616,0.998946452515774,0.942221932278922,317.5976,213.033655970149,249.109244444444,217.899044444444,101.137755016823,11.7151499390006,41.4327978107693,24.8658651748484,210.9353,127.0875,136.7144,150.5238,247.994,269.956675,331.8753,258.615575,5,134,9,18
"ZNF254",0.871370006430521,0.649537392040672,0.815404417904909,0.980402736561331,0.930199534333176,0.681258589974463,179.60608,256.530807462687,323.663288888889,222.841766666667,64.3522914563685,18.9994911257258,66.2213240915569,60.6410516949517,64.2833,90.107675,199.3276,36.8739,229.7788,379.913675,483.6308,285.27295,5,134,9,18
"ZNF625",0.730497760677804,0.939693291843075,0.972144659194215,0.897253154688839,0.966409975300586,0.999805424829333,8.5315,16.1868335820896,13.7427,14.2839333333333,2.39912734155567,1.40717306637961,5.91350529160911,4.0353038607473,5.8099,4.040975,2.9401,3.04855,9.034,24.648275,10.426,17.610475,5,134,9,18
"ZNF845",0.705071038252876,0.999862811515958,0.416248576509674,0.696030276068969,0.994853590762371,0.470831361735758,268.00322,222.43911641791,271.764833333333,216.732472222222,68.2813077761725,7.93455241062518,26.7871142279165,21.0125062048955,266.4146,170.39155,232.1733,141.19565,336.9414,280.24825,298.7872,271.156625,5,134,9,18
"ZNF90",0.91851341279556,0.88170738959552,0.985585778188403,0.894508773202917,0.993888332529057,0.999147262302129,417.08596,345.930790298507,316.805088888889,330.086355555556,112.928633751696,21.3121529424696,60.8443947393802,57.2634232178547,168.1818,173.9115,132.2177,174.672525,640.2998,410.437125,491.6612,364.010325,5,134,9,18
"ZNF788",0.551375396961051,0.99104206184509,0.584188993092316,0.813894226852623,0.926136013574066,0.900832029350847,20.12456,54.7311641791045,29.5919888888889,45.8000777777778,5.95808351171751,5.09679594708873,6.47662259539484,15.1001410143235,8.8815,13.66525,12.8317,9.3535,27.1571,79.7936,35.1877,38.74995,5,134,9,18
"ZNF880",0.885902018330233,0.999931543618556,0.716916169928871,0.990831668841113,0.888382154941751,0.970181249994113,33.91952,65.2299425373134,30.8904777777778,48.1177611111111,11.6469204860942,8.77750954503866,10.8253774085579,14.1831870650188,20.9694,12.861625,7.8195,9.106775,37.3621,69.737175,47.1733,50.37985,5,134,9,18
"ZNF630",0.989921208134225,0.940450781927088,0.544074486568148,0.985231311002273,0.588428521130042,0.98555476870629,61.64178,55.2430223880597,76.2247666666667,69.7369333333333,8.72624161144991,3.69715898028482,21.0317356299884,14.2469778439917,47.8937,29.021875,39.3701,37.98585,79.8041,69.923625,93.3197,79.557675,5,134,9,18
"ZNF844",0.911410600578935,0.897543364204374,0.994053037586291,0.997019052724286,0.858607178398521,0.895916191733348,66.92138,93.9929141791045,101.934722222222,76.1542333333333,31.993480263038,7.84203893154714,39.2833671055108,16.2621275588747,20.5617,17.53175,18.0811,14.5856,92.1279,142.25425,160.4269,129.13145,5,134,9,18
"ZNF717",0.900339904200854,0.616794889877994,0.715787224932865,0.984260238094932,0.950744823100504,0.615003270700308,67.56796,52.8780820895522,35.8871222222222,59.129,32.9089375731062,4.06448003470614,10.4497922653565,9.69438744756622,11.9345,14.6742,13.0045,44.57305,76.3636,80.2642,49.4442,73.980025,5,134,9,18
"ZNF492",0.836361301940793,0.987994035421218,0.937918102155338,0.982598461472402,0.865965163472566,0.999999165887282,0.94324,5.59764179104478,3.16098888888889,3.22682777777778,0.169527300456298,1.11636124422911,1.53721677051999,2.36910814976468,0.6061,0.2962,0.2432,0.23465,1.1896,2.658825,2.651,1.103025,5,134,9,18
"ZNF688",0.617610628965994,0.999295683398862,0.497674804529412,0.534338108709772,0.957406912955743,0.441585611018762,139.629,187.163370149254,145.623433333333,198.078983333333,30.1616140696084,7.46652241969182,20.8358228180525,22.1563075061366,95.2457,126.953775,106.3484,129.987525,133.0121,227.225975,172.8448,227.676225,5,134,9,18
"ZNF879",0.781321240531243,0.969828747503332,0.953754104864708,0.999973552066975,0.278737312094339,0.910216010067311,28.45494,49.3879858208955,40.6384777777778,27.4244055555556,14.8127667730779,4.46317958333565,15.3394136729336,5.07106228976062,10.6566,15.3121,6.4159,11.35835,31.8182,64.949075,54.9544,37.6084,5,134,9,18
"ZNF737",0.974449798646871,0.621406036408876,0.501039968518914,0.989871791086797,0.509182422624884,0.179848581524087,99.00276,139.444501492537,240.609855555556,66.3790166666667,60.3477201145627,19.2031996091763,70.7846166177116,20.2969263596946,22.5677,20.697775,97.7019,18.24435,74.8485,148.95995,290.6594,71.1523,5,134,9,18
"ZNF709",0.991983426699739,0.996566506709335,0.999989823420654,0.969818604429112,0.980091079649296,0.993515049926,72.081,65.4153417910448,65.9554888888889,60.3963333333333,23.3031013273126,4.67497265536461,9.58541844683667,8.69471544002109,36.8606,24.921175,45.5715,27.966125,94.5455,89.668625,90.3513,85.437975,5,134,9,18
"ZNF585B",0.869359368070922,0.694339898801267,0.873835317690306,0.946503740081163,0.991990275533235,0.848476442473151,80.96502,62.6899104477612,49.0593222222222,66.4202444444444,28.3466438473305,4.60504848782333,12.7870591205282,11.1359652082679,64.6683,21.12405,34.1431,25.413525,80.993,83.953425,52.6456,91.0771,5,134,9,18
"ZNF324B",0.99795088361998,0.999827637301962,0.983494049138096,0.999683659115083,0.954679491172313,0.99999941213814,146.32836,153.810202985075,142.327177777778,141.886688888889,18.3971611403934,8.33257106802798,30.3140191266662,13.0051474486164,118.1043,113.868825,97.4655,111.52505,154.5455,173.56975,136.7144,175.9304,5,134,9,18
"ZNF564",0.116893246761356,0.614582523566152,0.757788551024889,0.397688043803733,0.805044679454471,0.992451793446921,282.11606,196.002997761194,224.649211111111,215.062022222222,55.6429461495399,7.05895814195133,28.6726927436021,21.7462711311025,161.2121,136.453525,183.3224,159.978975,395.1856,250.262225,284.6492,283.3812,5,134,9,18
"ZNF674",0.658275440545639,0.848310576430109,0.996885672828546,0.963326105629728,0.676796328965193,0.955241708132034,84.77644,65.426176119403,68.0465444444445,75.8146388888889,9.52555524642002,2.77807395559176,7.9202658132847,15.8299455381314,66.6896,44.49975,58.6018,45.994175,105.1515,80.14185,78.6127,82.982325,5,134,9,18
"ZNF432",0.844119442280859,0.999958025504763,0.649099958262969,0.999999721376058,0.456484144305211,0.999828666690583,244.42916,185.929242537313,248.686144444444,243.704272222222,29.7260837198007,13.297026181959,58.8632046204048,41.9786789530642,219.6631,89.866775,105.0456,133.52255,233.1391,227.54645,352.3985,291.1454,5,134,9,18
"ZNF10",0.924234879551283,0.995331303441046,0.622395394427459,0.994889304409389,0.368493883201049,0.999996580737927,156.95666,194.627494029851,139.478922222222,140.623922222222,33.0322523909376,12.3680353175651,18.8539069908142,15.3169441794048,116.5695,109.2688,101.1752,78.803975,139.777,231.495125,177.9471,183.40005,5,134,9,18
"ZNF486",0.474469463255431,0.931139025652588,0.787249917950809,0.550325015978243,0.99996979326061,0.847909247407396,144.49742,59.8207604477612,101.202711111111,58.4057111111111,88.1160186223334,11.0054170782611,47.5329191611644,26.3204577443209,26.6667,5.8321,10.4036,5.323425,181.6109,52.127175,153.9808,50.822,5,134,9,18
"ZNF225",0.563001242492709,0.453821679746611,0.90824112939671,0.862601231755022,0.859879665108135,0.720472730294092,81.83272,63.1827671641791,55.9264666666667,69.4028055555556,15.4345140708219,2.7339780732516,6.95172307635149,7.83067373190334,65.3145,41.09155,46.5985,54.8156,70.6061,80.7758,71.1578,80.7083,5,134,9,18
"ZNF350",0.99960622660665,0.998740794191718,0.999521287312349,0.98690848669464,0.961409960457897,0.996806676385092,128.50164,122.832967910448,118.258255555556,108.008005555556,43.6897901770036,10.6613859444956,25.3043407734836,28.6312023751106,41.9095,52.772825,43.703,21.31325,213.8192,163.214625,171.9149,136.079325,5,134,9,18
"ZNF253",0.0232850703721565,0.334178566584047,0.704971714787554,0.0400562125768458,0.998046369466693,0.740597488057385,311.5535,147.086279850746,193.546066666667,141.534311111111,131.925233473961,10.3365497907865,32.5288338847629,26.8888762191752,157.2727,67.377825,151.8056,52.9104,245.1014,188.94795,283.3755,212.90715,5,134,9,18
"ZNF878",0.948355727886324,0.960743043227428,0.999821000666714,0.999164617879586,0.889863595652204,0.957025690336856,5.41804,7.83800373134328,8.10502222222222,6.07407222222222,2.62816212829422,0.87264338198712,3.71629266379733,1.63268973974292,3.3306,1.7832,1.9453,1.045,4.5135,9.91575,9.1032,7.92185,5,134,9,18
"ZNF727",0.950145496312731,0.973787171646588,0.999998115546219,0.999804748902221,0.667389703387913,0.902939362878593,3.66414,7.59474850746269,7.49855555555555,3.00032777777778,2.05106747295158,1.48966142099985,5.44547661048219,0.861036042826382,1.0313,0.403925,0.9774,0.849,3.9653,5.76455,3.8153,3.137125,5,134,9,18
"ZNF578",0.986235324272698,0.999725772656807,0.931961486191467,0.914969448308049,0.900161634362936,0.788101147810705,16.17612,23.4366574626866,13.7986666666667,31.53795,10.7714017863693,3.95979474006433,5.6393318184279,14.9737048982591,2.7755,3.6959,3.5571,4.40375,12.0316,20.34275,15.3453,27.514725,5,134,9,18
"TRIM28",0.993710812729474,0.999515563636959,0.998337926615673,0.995564857343447,0.999999896302662,0.999083171048122,7376.56184,7823.6538880597,7607.85848888889,7817.43638333333,1239.89044576391,329.171379442469,928.661029756587,918.24463843502,6462.1212,5556.9853,5632.8258,5444.406225,9652.7893,8803.27685,8884.5699,9537.7458,5,134,9,18
