"gene","p-adj-T1-T0","p-adj-T2-T0","p-adj-T2-T1","p-adj-T3-T0","p-adj-T3-T1","p-adj-T3-T2","p-adj-T4-T0","p-adj-T4-T1","p-adj-T4-T2","p-adj-T4-T3","mean-T0","mean-T1","mean-T2","mean-T3","mean-T4","SEM-T0","SEM-T1","SEM-T2","SEM-T3","SEM-T4","Q1-T0","Q1-T1","Q1-T2","Q1-T3","Q1-T4","Q3-T0","Q3-T1","Q3-T2","Q3-T3","Q3-T4","count-T0","count-T1","count-T2","count-T3","count-T4"
"ZNF561",0.955878155866334,0.962783124945497,0.999878949831247,0.995823741012965,0.491932562351696,0.497655017717783,0.972215175896234,0.999992117804444,0.999999999996506,0.965886131214181,461.5156,611.375829032258,603.809621428571,540.485718390805,603.61274,NA,38.4857620188874,29.6663523184116,23.7248324028031,24.5980816280782,461.5156,484.521,489.661525,400.5996,553.2789,461.5156,676.1278,692.358825,611.4144,647.8599,1,31,42,87,5
"ZNF584",0.999916273582965,0.999531331949101,0.997736043249238,0.999125501428194,0.984061736154383,0.999713127679593,0.99992427860132,0.999999988419902,0.999901224986095,0.999418888741837,177.7117,192.554490322581,200.5206,204.262498850575,193.31628,NA,11.754536276082,10.581123912481,13.9884850261191,15.6835181377904,177.7117,141.34255,151.367725,140.674,160.9267,177.7117,230.71975,235.7253,224.1434,218.2796,1,31,42,87,5
"ZNF274",0.99935971655112,0.999975668855539,0.98075444710166,0.999947643866217,0.983977219045826,0.999964216065973,0.999209567017158,0.999995396828365,0.996835082301261,0.997926336493733,400,349.238087096774,377.794311904762,373.252167816092,342.26764,NA,43.3558814936387,29.1035605992869,23.9593674135879,20.6207235006098,400,218.78115,243.005825,243.57945,308.7223,400,404.04645,514.0869,421.8883,361.828,1,31,42,87,5
"ZIK1",0.999999713063415,0.996233904960843,0.438457491001581,0.999366624768794,0.708928965681114,0.950831466518456,0.581461507969192,0.00703938666036208,0.0691649106552165,0.0253424559860864,15.156,13.9304870967742,28.4247714285714,23.5230747126437,73.34728,NA,1.70007718784754,6.825180099407,3.72099619817287,33.8251614661246,15.156,6.64045,7.0861,8.31305,33.871,15.156,21.0646,37.1032,22.7454,68.5994,1,31,42,87,5
"ZNF540",0.999999413436816,0.999009944199942,0.88390975202108,0.998095609675049,0.707943404780279,0.999229552854883,0.99634665043363,0.94781320143718,0.998587006015831,0.999694317136517,16.0327,17.1343,23.1194857142857,24.3543206896552,26.74678,NA,2.99144681544113,3.47750677282551,3.42118597412602,8.92763447489871,16.0327,5.57835,7.452475,6.3617,14.8379,16.0327,23.2873,35.442575,27.84785,44.8552,1,31,42,87,5
"ZNF570",0.999176158609768,0.822829385642361,0.00530210646503615,0.959976984456634,0.231888708262784,0.227049673420743,0.715052334784702,0.135456561130548,0.968662931788786,0.556082859174805,11.8871,20.5254677419355,49.1344380952381,35.5584494252874,59.53724,NA,4.06922259259872,7.20239699254992,3.33157002905698,13.4764194441847,11.8871,6.902,12.6789,13.1451,50.9079,11.8871,24.6491,72.350475,49.2445,74.2158,1,31,42,87,5
"ZNF57",0.998317928327105,0.999146879960696,0.140228668265912,0.998199186425401,0.0357242854726951,0.998807986689447,0.893596132891592,0.0603623037585442,0.518924662509007,0.561280425394196,189.3016,214.075287096774,168.543902380952,164.347374712644,107.3047,NA,18.693377240816,10.9514578771621,8.53755935902217,29.9138997968001,189.3016,145.6452,130.0902,107.3036,63.155,189.3016,260.64175,207.471275,204.2629,143.2796,1,31,42,87,5
"ZNF556",0.835952046950781,0.9944675458932,0.0512505579736872,0.942929788280442,0.61165470653426,0.333791528833666,0.937595870610086,0.992575166301828,0.883135540801468,0.999679595132547,42.7935,13.2339193548387,31.4320952380952,21.5730068965517,19.0767,NA,3.81615483439182,4.85768365462234,3.05671840408391,9.22273768942823,42.7935,0.49165,8.5475,1.6867,11.9974,42.7935,20.8527,44.233925,30.66395,15.8602,1,31,42,87,5
"ZNF554",0.956386322632224,0.921611868791565,0.983269449485895,0.929845078681697,0.99095979666695,0.999814368129708,0.865265769541647,0.9451191749804,0.988084461736197,0.978617502851549,136.107,100.854006451613,94.5359761904762,96.1138379310345,83.0045,NA,7.84695225804526,6.85293244607886,5.83502943802975,13.2442324178112,136.107,67.48145,67.118775,58.84245,74.2355,136.107,121.3745,110.205125,125.9991,96.9103,1,31,42,87,5
"ZNF738",1,0.996618748196155,0.555628335297952,0.999797867907185,0.9199294139934,0.864369516700561,0.999999396543991,0.999983375522504,0.963918384176491,0.998599659981214,120.0594,119.985874193548,188.2882,153.21585862069,128.47264,NA,16.1917082919144,47.4716363140381,15.1143213050583,30.8296374487051,120.0594,67.29685,40.8809,55.62505,85.6924,120.0594,146.33695,203.911,196.20915,138.2575,1,31,42,87,5
"ZNF596",0.999964580259407,0.996990048807562,0.860554436395689,0.99990901514947,0.999917773255543,0.810894498787536,0.992305703684219,0.94162564246959,0.998648661242755,0.948381531608173,61.8128,56.7077903225806,46.1819833333333,55.4094609195402,40.2278,NA,6.26667939688827,4.85810065875096,5.7491181340389,9.12851231647304,61.8128,34.9606,25.607,21.23095,29.3011,61.8128,76.7347,57.95715,69.5507,45.3385,1,31,42,87,5
"ZNF621",0.4520468654286,0.424681556963055,0.999848643027068,0.550116465351491,0.923325291189269,0.796656919444162,0.282563164390501,0.873030932999255,0.897916706961118,0.642004242536586,1110.2526,617.371319354839,606.348664285714,667.193759770115,483.56992,NA,39.3293345106968,38.6365243396447,35.4640982538638,62.859249965939,1110.2526,446.1054,443.7656,478.79515,475.6809,1110.2526,760.70705,794.397975,816.87985,584.418,1,31,42,87,5
"ZNF680",0.992496220797325,0.982726432937592,0.991350956326581,0.942832662587882,0.551910822010643,0.794872885768683,0.999927596841182,0.972813860876999,0.914135073633472,0.670786617031281,168.4993,247.099983870968,266.113276190476,303.601985057471,194.5261,NA,23.3982904345554,23.0890081097585,22.0628340779689,34.9931199305092,168.4993,139.7654,143.88785,178.4839,111.2192,168.4993,303.46005,356.700875,338.2662,246.6313,1,31,42,87,5
"ZNF483",0.998285588360499,0.976437032686017,0.724681781318869,0.945898321158851,0.212081014730952,0.929438086543347,0.994936684017256,0.998891170519966,0.996661377033342,0.958279177633771,5.3492,22.1767741935484,38.6156666666667,47.0232413793103,29.31998,NA,3.92358294484723,6.21831335404747,7.46992022808009,9.54862845524948,5.3492,7.5285,16.25285,10.35865,8.871,5.3492,26.70365,42.2408,50.66995,48.3278,1,31,42,87,5
"ZNF417",0.98241069674155,0.999942916882218,0.376677631951344,0.997353926228119,0.831176874411073,0.806459474034326,0.999999999983634,0.783720390307543,0.998947541240883,0.951817076515432,185.7355,258.138264516129,202.383780952381,229.401466666667,186.15196,NA,22.9668952139545,16.7252650324149,15.3521978595182,28.9605090694829,185.7355,163.21475,122.232025,123.23605,126.3441,185.7355,291.898,259.44185,293.3696,244.8355,1,31,42,87,5
"ZNF791",0.999402669157594,0.997204126804367,0.990409533493718,0.98383721659744,0.591356058143601,0.837218017163626,0.989305622045199,0.973988960140693,0.995298586544286,0.999999858374366,300.1486,332.595541935484,348.028171428571,375.43722183908,373.62578,NA,16.8443730472282,21.5048257936599,16.7845511820958,22.6434624386245,300.1486,271.1897,246.868725,252.08695,341.2395,300.1486,399.63155,445.91325,477.20575,396.7742,1,31,42,87,5
"ZNF519",0.961131510576221,0.949362232814534,0.999545263217791,0.976830919831665,0.99027593380169,0.934468045138587,0.956350404561234,0.999841982673617,0.999997153529338,0.995440018969412,98.0684,64.0056225806452,61.5181595238095,68.8278310344828,60.12716,NA,7.85153115007349,5.33855591631436,6.18626827886443,10.0897320429534,98.0684,36.3306,36.25335,34.39205,45.733,98.0684,91.1174,85.0613,93.9984,73.2391,1,31,42,87,5
"ZNF25",0.999993432590586,0.951177020261927,0.0484277260327478,0.968166146859206,0.054776259275341,0.990760219503009,0.882461985823861,0.283778133446501,0.971169123360057,0.9213458415501,139.9703,147.995196774194,218.797326190476,209.483959770115,250.61548,NA,12.1657615068706,20.0885002833926,11.5851404637907,43.569536067032,139.9703,104.05695,127.306175,126.07715,179.0323,139.9703,176.46955,274.511175,273.542,332.1083,1,31,42,87,5
"ZNF77",0.938444822452666,0.964305041485059,0.988639424684086,0.9277653088296,0.999915016844802,0.939920998697604,0.729466611869861,0.759209682785955,0.595510300635297,0.762829676857905,123.9227,89.3872290322581,94.4478380952381,88.1056873563218,64.19724,NA,5.71880338499967,8.96407641226619,4.37423376630433,5.39975278106322,123.9227,68.3949,57.528075,63.67085,57.393,123.9227,104.27345,106.082,107.1869,76.2284,1,31,42,87,5
"ZNF169",0.977128407862371,0.815802956543555,0.2203132732059,0.929897565964927,0.850197151897526,0.540912034705073,0.589095394908185,0.230327759483286,0.821509595359792,0.41954154555524,157.5037,123.659919354839,95.1968238095238,111.624644827586,66.36958,NA,8.43231195078701,6.65099121469527,7.08708718207218,13.7428360008188,157.5037,92.7033,64.7589,62.8672,54.4747,157.5037,148.66395,131.573625,140.79565,65.0184,1,31,42,87,5
"ZNF613",1.92342947502588e-05,6.24441078700411e-06,0.863657440865952,1.46865020395071e-05,0.99999863777025,0.762327484713647,0.000122978686602493,0.99980905121808,0.963660369933253,0.999632163891494,347.9941,80.3814064516129,67.9949023809524,79.8304287356322,84.76334,NA,9.11001222515844,6.6531089146148,6.37134989151677,7.06730901620978,347.9941,59.1198,35.21795,40.17095,71.4953,347.9941,99.3534,88.794925,107.5074,95.6389,1,31,42,87,5
"ZNF404",0.999522267148592,0.99844388958156,0.997791261934557,0.999817897041911,0.999335057505976,0.964622628319495,0.998290944470968,0.99945570651279,0.999995252493315,0.997135817945239,27.9346,35.3730387096774,37.9315619047619,33.7080068965517,39.01972,NA,6.21385809846886,6.13356323429959,3.38953642046811,4.31580122693342,27.9346,14.57495,13.815675,14.86295,30.89,27.9346,43.19375,44.44345,36.1312,45.6989,1,31,42,87,5
"ZNF135",0.999966696009294,0.986806703832177,0.446080998284035,0.989741953520121,0.414760684498466,0.999702769635112,0.980033000745003,0.831469358866426,0.999412162641007,0.997957797168971,8.321,15.5969322580645,41.5893238095238,39.2568873563218,48.56606,NA,2.3649516875985,11.6722871535164,7.66582843494677,13.7293229722226,8.321,7.3154,8.5476,9.02125,30.6452,8.321,19.76025,32.0628,42.26875,48.0787,1,31,42,87,5
"ZNF620",0.813887450530749,0.393418085476997,0.0326017218014742,0.707742625076383,0.913666375807449,0.0545231683824379,0.570215181648554,0.806515520330842,0.997124421594163,0.940284166310339,116.1961,68.4761258064516,38.5972785714286,60.7627459770115,45.54232,NA,7.01101717477643,4.68100797909414,5.34385793472986,14.8493771907915,116.1961,39.4854,13.651575,22.08135,12.9702,116.1961,103.23155,53.35825,92.9093,77.3105,1,31,42,87,5
"ZNF619",0.999999988102147,0.994446699346718,0.387027723339361,0.999750712756617,0.876822317463206,0.757309194490255,0.974101687757897,0.62374179757885,0.982842521684267,0.834930147418215,82.6152,83.1907483870968,67.3431761904762,75.7336137931034,57.72928,NA,6.38006337983969,5.42289703207693,4.26960719724052,9.87150547907461,82.6152,62.59065,42.88465,44.3349,41.8288,82.6152,102.21435,82.298925,100.5397,65.7995,1,31,42,87,5
"ZNF354C",0.999648959187324,0.871050846631733,0.0115475813558094,0.933231403623133,0.0410064289116093,0.872326754431268,0.751328962524085,0.147373169120382,0.952091185792347,0.789826486446641,7.7266,16.0971129032258,48.1449952380952,40.6629149425287,62.22908,NA,2.72082871002288,6.99808231655082,4.89381951136147,17.7684646378465,7.7266,6.0432,16.463425,10.12475,38.1108,7.7266,19.71305,70.85305,49.7974,58.871,1,31,42,87,5
"ZNF114",0.998014776468364,0.974429195760002,0.719831791259853,0.951124872632306,0.283462539861322,0.972108980436726,0.984667496330385,0.982562806346648,0.999993309766798,0.99747800284945,0.8915,30.3696967741935,58.2881333333333,69.2027643678161,55.01614,NA,9.26768666717742,9.21321832418519,12.5569665077318,30.3201687552955,0.8915,2.1624,9.50785,4.29855,16.6905,0.8915,35.27975,83.931375,89.50015,50,1,31,42,87,5
"ZNF454",0.999969255965239,0.986699688720196,0.0708181473478935,0.997684046789795,0.23988601611339,0.852261544995523,0.995832215074123,0.818816408854666,0.999498573771157,0.999722004671181,5.6464,4.54726129032258,10.7848976190476,8.88684367816092,9.752,NA,0.849234228156539,1.81981913469503,1.14003095993439,2.57662918480716,5.6464,1.60545,2.972225,2.3608,5.1881,5.6464,5.323,13.26405,9.8659,11.9777,1,31,42,87,5
"ZNF543",0.994267291175758,0.996228840149944,0.99973420687891,0.996827186950606,0.99829999289407,0.999980107066041,0.985538558624693,0.997685551993189,0.993461634455091,0.989831175241873,165.5275,196.940077419355,193.594952380952,192.210714942529,208.73136,NA,11.6915559188284,12.9231039244497,8.21665775451729,28.6195346626321,165.5275,150.2013,134.4174,127.33195,171.8877,165.5275,219.2364,237.9701,250.3359,230.2205,1,31,42,87,5
"ZNF354B",0.684057116982443,0.679416504991568,0.999999998625391,0.671789666172347,0.999999810585694,0.999999941495592,0.555063448196894,0.96163851237179,0.959942548704189,0.957721352222535,251.7088,129.849122580645,129.65869047619,129.272706896552,100.13348,NA,29.9138148873445,9.31673172665912,6.94222630358147,12.0078576215493,251.7088,60.801,83.5157,86.8911,81.1215,251.7088,113.90655,163.384575,155.9115,109.4109,1,31,42,87,5
"ZNF223",0.996185976933893,0.999943197774683,0.224086029569248,0.999999254596321,0.282318157192738,0.991491199944398,0.999999921305891,0.953025264453287,0.997570742770602,0.999883511355944,60.8232,74.7774709677419,56.0356404761905,59.2152712643678,61.82136,NA,6.89962584541153,4.29203427219337,4.50056230714856,5.66523265405755,60.8232,46.9974,39.3255,28.6065,51.6472,60.8232,88.59175,73.403975,77.93,67.5768,1,31,42,87,5
"ZNF713",0.785408062983858,0.740876690172481,0.997799679889482,0.902539981583731,0.701094383347842,0.360496272759715,0.84888003737551,0.999978767416349,0.99900703041681,0.988966987759355,144.2021,65.8612612903226,60.7856904761905,84.0459206896552,69.06426,NA,6.24059384657478,9.12888349648722,8.59842170845276,15.1193738439328,144.2021,37.29505,35.89605,36.8647,35.5683,144.2021,90.8643,68.138975,91.5934,91.2574,1,31,42,87,5
"ZNF552",0.999960795260347,0.941967854033334,0.0512146733895005,0.982917375773041,0.25007198535405,0.757049732458856,0.819567555625639,0.184948022560319,0.909262558720079,0.643900939648157,244.8737,231.827880645161,158.821111904762,183.893959770115,112.94218,NA,20.955565338329,11.3941152006244,13.6291983511345,10.6859104159823,244.8737,158.98265,87.4486,98.64165,100.8431,244.8737,291.96225,219.306775,231.9502,128.1561,1,31,42,87,5
"ZNF154",0.985879879644754,0.975861654880973,0.997356051721003,0.985642607142955,0.999999990586994,0.992543432049519,0.997856530580804,0.996042312905415,0.982844834755459,0.995556909857092,90.6389,64.0206806451613,60.0131619047619,64.1724563218391,73.06988,NA,6.99974736531427,8.50217653632953,5.68002460897166,18.6955242719053,90.6389,32.84305,25.801625,25.991,47.8495,90.6389,82.4503,71.28915,90.8274,103.8799,1,31,42,87,5
"ZNF571",0.999999993574197,0.998548178191294,0.708421783628887,0.998008436752076,0.533395508050698,0.999954480905976,0.997330311879777,0.935001039526597,0.999845826619612,0.999956449285541,49.0342,48.4111258064516,62.6938880952381,63.7527701149425,66.3159,NA,6.80546835443249,7.80601115486039,5.32592228260017,8.71797440217623,49.0342,15.8164,29.846125,25.96855,59.9462,49.0342,63.22935,77.450775,78.3541,71.3359,1,31,42,87,5
"ZNF443",0.835244089707517,0.629073842001562,0.55973453930396,0.708260918734161,0.828191637938829,0.951137968383422,0.443613229108313,0.473092966377034,0.889468025231325,0.728085464026698,100.4458,63.0067387096774,50.3952404761905,55.1918988505747,35.03514,NA,5.48371707767186,6.43023682025696,3.67303420918716,7.44549535360811,100.4458,42.61555,24.9307,29.1203,25.9077,100.4458,74.6827,57.712,77.01545,46.2774,1,31,42,87,5
"ZNF792",0.966621281544321,0.874613836964947,0.693654425518901,0.889139710454916,0.71136096795489,0.999447566374188,0.750983404005207,0.653372785832903,0.947375315407565,0.914467853246378,256.7608,183.19484516129,148.93854047619,153.610243678161,110.0091,NA,20.5304304091477,20.0856429656185,10.9994039536205,24.7726119386713,256.7608,92.52985,62.028775,67.2647,84.5448,256.7608,246.46885,193.432925,213.4402,129.7876,1,31,42,87,5
"ZFP82",0.999973399711955,0.991420751793698,0.577498114386376,0.981331506627241,0.201126395861698,0.983181553136518,0.966885429488684,0.720305026306875,0.983480287553836,0.997377608558011,10.104,18.1502387096774,44.8447285714286,52.556491954023,64.16868,NA,4.88058573718069,8.1133327611293,10.3259116295214,9.97945957566841,10.104,6.5661,11.99855,10.6084,46.2892,10.104,16.81605,63.979775,53.6882,77.3105,1,31,42,87,5
"ZNF707",0.00034315806761831,0.00123069241782137,0.564196547271311,0.00410682069398771,0.00660417244594147,0.301843414315428,0.00372778785909378,0.941087127518518,0.999999904147535,0.940096897474805,508.4695,171.730025806452,199.415221428571,227.798272413793,200.35306,NA,12.3526582359208,11.0016847700707,9.09558720424885,21.5525419559179,508.4695,124.4939,152.2804,173.315,163.916,508.4695,191.888,236.470275,284.2253,244.0704,1,31,42,87,5
"ZNF746",0.998264147796843,0.963326001066922,0.520316372916329,0.996933334261236,0.999559899912254,0.411760212685425,0.999998686694823,0.98553848420211,0.684488775149358,0.968673410701451,498.3655,593.076593548387,709.159111904762,606.839632183908,515.12796,NA,56.8453364100035,61.9395410147316,28.450139733222,62.4656915512155,498.3655,451.31545,470.35195,422.25395,429.7191,498.3655,666.42695,762.427175,714.33055,603.7839,1,31,42,87,5
"ZNF678",0.99874335717236,0.999756840248112,0.994356110423651,0.999985492251117,0.894942506618241,0.987481505755409,0.998380301411617,0.725342137808907,0.823857924938011,0.899221954486679,74.5914,88.1470774193548,83.4999547619048,78.9547333333333,58.9991,NA,10.6237284286777,8.96788060078676,4.26064726209699,7.2242920985381,74.5914,45.1748,47.3225,49.64345,50.6329,74.5914,105.6106,110.2665,103.65575,67.7123,1,31,42,87,5
"HKR1",0.998784920441223,0.999816809902225,0.991667317122078,0.998348797008447,0.999982891060002,0.963172155943715,0.998801421502096,0.999999236843913,0.9988687636838,0.99999999999171,540.8618,465.190293548387,494.156857142857,459.86544137931,459.5567,NA,51.0895883803695,54.8110015278662,24.3146984882866,39.9153395171455,540.8618,290.1573,299.777225,300.9943,425.7333,540.8618,546.06585,549.05015,550.29905,486.6106,1,31,42,87,5
"ZNF101",0.999350997018736,0.999308721989202,0.999999995403158,0.999197216114462,0.999998521662374,0.999999345129288,0.990946799614334,0.981907717357786,0.981373868986951,0.98148752729111,128.6776,149.048306451613,149.29165952381,149.958920689655,171.90876,NA,13.5949624243071,12.3774023905337,9.76000855253165,51.3755361461912,128.6776,106.6498,111.097725,96.89635,122.5806,128.6776,162.47405,158.6465,174.70745,140.2504,1,31,42,87,5
"ZNF716",0.988077088142164,0.9984690560977,0.905846247690595,0.999561040833374,0.644190218620851,0.992873027425602,0.999999998992475,0.829422472837767,0.96892340231635,0.98915009162283,0.8915,17.6895387096774,10.7207238095238,8.0075091954023,0.5914,NA,9.75057054596071,4.48310680509857,2.81470813617958,0.5914,0.8915,0,0,0,0,0.8915,0.8068,2.284925,0.59865,0,1,31,42,87,5
"ZNF708",0.970889995915629,0.937959040424083,0.971238617124287,0.962491684330454,0.999719939898191,0.978414191066892,0.962665432337589,0.999608347597084,0.999973672057825,0.999937553687598,224.0713,153.535219354839,137.150635714286,149.173167816092,142.59756,NA,15.0053707255005,14.794579232124,13.5938138675551,30.072637006681,224.0713,102.5158,75.900825,53.9893,120.1613,224.0713,189.8514,199.05055,187.4519,165.9089,1,31,42,87,5
"ZNF721",0.00221617417481179,0.00027474975774433,0.153783894827245,0.00110613339822063,0.948836619863249,0.23816448801503,0.000320572969504385,0.386548728706784,0.962253933406422,0.540309602861102,1727.2006,596.873835483871,436.329766666667,551.544055172414,342.22818,NA,57.47320203055,26.981751203038,36.0369330713458,64.5764258254465,1727.2006,399.2891,301.8732,344.29705,291.8904,1727.2006,690.79805,545.94775,654.49805,329.6232,1,31,42,87,5
"ZNF662",0.981229762844533,0.973253324426184,0.999381155818524,0.986511495712381,0.999089364284573,0.979147853179353,0.960958763700089,0.995904179156334,0.998926041872894,0.986831132582483,14.8588,55.7133709677419,59.6505285714286,51.877567816092,68.69732,NA,16.4788438247982,9.65661132965515,7.5001910841413,24.7700755241763,14.8588,10.0906,14.513325,15.6647,27.5616,14.8588,51.40925,84.807125,63.18065,95.6989,1,31,42,87,5
"ZNF320",0.996961931325399,0.941666137425578,0.394813175806551,0.980647911962427,0.846959536863692,0.807639215504364,0.897818502711312,0.683796680185957,0.991358097890082,0.89169282776697,513.8187,418.725490322581,304.725902380952,360.8214,246.64004,NA,55.9102988192014,35.7356769273753,29.9877362619387,63.2604718786352,513.8187,184.1486,88.67805,128.5839,105.1255,513.8187,607.20725,455.012675,551.28895,327.0849,1,31,42,87,5
"ZNF530",0.974896229239906,0.928689297317259,0.908838576312622,0.922395226493528,0.829301163782367,0.999989425265948,0.980731234402558,0.999999999905366,0.99288578261121,0.989513547256957,95.9673,69.4837709677419,60.5753976190476,59.9023390804598,69.38942,NA,7.47991869544852,5.97314199102367,4.98549402324882,14.716477128525,95.9673,39.6642,32.765725,31.4496,69.4277,95.9673,88.72675,84.973025,76.36375,74.5883,1,31,42,87,5
"ZFP1",0.915638083868764,0.628004688132586,0.133291082788177,0.572638252379792,0.023001394225416,0.99380756358773,0.399884635686751,0.177895763044223,0.815594027496353,0.879198509454846,115.3046,193.006887096774,243.402123809524,250.42631954023,289.6609,NA,11.8394233280152,13.7662038463603,10.6141111076631,27.6509035288903,115.3046,140.05625,183.654925,189.36095,250.8065,115.3046,221.42965,274.783875,272.4444,290.2075,1,31,42,87,5
"KRBA2",0.993814971876356,0.970467080146267,0.894013187490793,0.944939306097337,0.50999736432668,0.97163707992694,0.918823551944126,0.841208851449184,0.975619400208125,0.996419793220909,38.633,59.0400193548387,69.4670571428571,75.1295540229885,83.14656,NA,6.18127352506637,7.14638802494353,5.7758821920795,18.3356204521309,38.633,41.9581,37.3598,40.55305,45.1885,38.633,73.10785,86.758525,95.62905,112.0968,1,31,42,87,5
"ZNF93",0.995864245410547,0.947142553980312,0.527074158483264,0.975690509239699,0.83119006865151,0.932442956075439,0.992124529296669,0.99951300257984,0.980614319990341,0.99910691823817,17.5334,56.4425451612903,94.345180952381,79.0353045977011,67.13642,NA,12.6000279058155,24.3113283468572,8.41097507297702,18.2590097726136,17.5334,11.83675,18.70785,18.59995,27.6882,17.5334,65.57845,103.42955,122.01605,100.1769,1,31,42,87,5
"ZFP90",0.772733465232914,0.545136759120686,0.533598317458436,0.539669462746249,0.408176448169241,0.999999999914973,0.208251755072162,0.116596529695193,0.445668117858846,0.415030975487485,158.3952,442.557035483871,530.700585714286,530.502189655172,722.59614,NA,35.3832590098304,34.5512788639062,28.3981518185428,58.3651012733346,158.3952,322.0897,355.737675,353.2062,642.2121,158.3952,569.54225,716.533325,656.4068,766.2127,1,31,42,87,5
"ZNF479",0.999796993524859,0.999261339040335,0.99859888815081,0.999971576766369,0.661156869109758,0.34480425516433,0.99983669838179,0.947405835460711,0.899349833548511,0.999854075219768,0.5944,1.17673548387097,1.39801666666667,0.242574712643678,0,NA,0.824379644071941,0.78305272198706,0.10163854362611,0,0.5944,0,0,0,0,0.5944,0,0,0,0,1,31,42,87,5
"ZNF445",0.679365224870952,0.757313263709582,0.977993834261253,0.812118582084423,0.765518586826818,0.978042177117366,0.630314091662829,0.994875822468963,0.958207233498863,0.877895061384465,891.8276,563.137329032258,596.744580952381,623.396512643678,516.61464,NA,37.1780064388036,39.8336827231107,27.1596388206016,83.0581573003314,891.8276,414.35385,455.345375,436.55395,403.6965,891.8276,685.24425,695.864775,760.41165,654.9612,1,31,42,87,5
"ZNF74",0.999997275020756,0.997767748979524,0.492943025352462,0.995713506268669,0.228079623518127,0.998203174306648,0.986119349155811,0.699804277100528,0.986810336398462,0.994749503742231,316.7905,300.462532258065,404.801930952381,420.262795402299,470.13058,NA,22.9159118389438,23.4897250868213,37.396379919002,87.2073332683118,316.7905,219.35295,295.32635,250.3241,362.5162,316.7905,336.82875,506.178875,408.22955,539.0795,1,31,42,87,5
"ZNF829",0.99993142178006,0.954780207320108,0.106722999455161,0.963023693117549,0.0808071378542363,0.999369150178563,0.984210456835019,0.886587262777603,0.998545277853938,0.999647267223105,2.3774,5.3400935483871,18.1962738095238,17.2380011494253,15.21308,NA,1.06403678651275,3.72496011812566,2.67930134725651,3.08912320447081,2.3774,1.48095,2.422575,3.342,15.445,2.3774,7.0039,27.754275,19.68135,17.4221,1,31,42,87,5
"ZNF267",0.869244714785708,0.617393879725109,0.319205083231165,0.704403782728259,0.596615389596675,0.934318772143075,0.722323120519657,0.930307042501378,0.999916751094646,0.999768684409782,233.2838,478.807758064516,591.409116666667,554.523574712644,575.06634,NA,26.4570659156581,48.1790739179444,26.5430013380717,77.3730831345992,233.2838,399.46365,398.35055,373.519,504.8387,233.2838,540.68205,720.6432,671.88695,658.7723,1,31,42,87,5
"ZNF566",0.985882017592657,0.991595705398702,0.998433111867074,0.999804601240551,0.454299392611725,0.567133460111681,0.995160484288066,0.999629557294459,0.999997059695859,0.981892921099551,212.1842,155.99085483871,163.391364285714,193.626720689655,166.4393,NA,14.9320396169833,14.4783901799546,13.1057602702022,23.9700985551374,212.1842,102.45405,104.185475,109.9958,123.9247,212.1842,198.4133,195.3194,245.7394,199.8094,1,31,42,87,5
"ZNF224",0.929431740735646,0.870539730612791,0.9609723801954,0.943907869700379,0.998486222466702,0.765830177273098,0.872634291294567,0.988272041049517,0.999854898088071,0.967616001918935,267.682,187.581487096774,171.819538095238,193.494434482759,164.4291,NA,11.7121854810487,12.6413024218014,12.3353495202966,24.0021322388033,267.682,143.73565,109.76865,106.59425,126.9625,267.682,222.35435,239.83455,271.84585,166.2451,1,31,42,87,5
"ZNF529",0.762640554944783,0.700244067095966,0.992778027584494,0.650505892861268,0.920004728730826,0.995318838289701,0.848449640707163,0.999749423620535,0.994480707191745,0.979208569674766,41.9019,332.920322580645,357.664461904762,375.204605747126,311.57292,NA,38.6964993094109,34.7628587198398,28.3008536944439,27.9942667150865,41.9019,207.4387,231.9451,164.8896,274.9677,41.9019,411.66625,457.01685,480.4209,352.6396,1,31,42,87,5
"ZNF284",0.993006490469368,0.959056635065774,0.804546747005286,0.953331042739841,0.658426505491988,0.999959038695668,0.977591468646685,0.99329538070366,0.999949470829282,0.999798131125195,61.2006,49.1825,41.944819047619,41.3421620689655,43.54426,NA,4.25772770331428,4.36444460467861,3.13557802775248,4.04227044426768,61.2006,35.33885,26.508225,20.60875,40.6258,61.2006,58.7533,50.89745,56.1887,47.1921,1,31,42,87,5
"ZNF749",0.985090487286773,0.974495335066657,0.997160272019128,0.974307635760321,0.995929887305422,0.999999993216577,0.847073522518424,0.743708686817558,0.82329559735384,0.804930327203362,158.3952,128.874538709677,124.412952380952,124.550257471264,96.29248,NA,8.63343600201917,9.22968982415609,6.14348463259834,8.74699411405998,158.3952,101.1251,88.114075,85.27475,84.9546,158.3952,145.02745,145.44785,146.5053,116.8338,1,31,42,87,5
"ZNF17",0.997374993280528,0.999906331752026,0.926345044181339,0.999414654631492,0.984996600494545,0.991948714457829,0.981565396588455,0.981059815223982,0.866871368947968,0.924090211626543,131.6493,149.352961290323,139.231078571429,143.608287356322,163.44228,NA,7.8426929845416,7.28912683733765,6.23431588625289,16.8343570374814,131.6493,116.6662,108.940075,99.90325,153.3722,131.6493,173.7133,161.53065,174.5288,183.6266,1,31,42,87,5
