"Gene.ID","tumor.name","log2FoldChangeMean","log2FoldChangeMedian"
"ZNF202","ESCA",0.182530642622836,0.169691638808317
"ZNF3","ESCA",0.356958039129979,0.183715033481542
"ZNF606","ESCA",-0.511465943323373,-0.868203056781832
"ZNF91","ESCA",-0.47508023896745,-0.731534468925206
"ZNF226","ESCA",-0.268367929068278,-0.460080180262938
"ZNF229","ESCA",-0.973723602273427,-2.90795496288528
"ZNF180","ESCA",-0.0660480221195804,-0.210884588514649
"ZNF641","ESCA",-0.358980533198103,-0.505784513467898
"ZNF610","ESCA",-1.25478741974203,-2.23284045918383
"ZNF528","ESCA",-1.22663837005099,-2.00039736034654
"ZNF701","ESCA",-0.286432735908629,-0.607812392360057
"ZNF283","ESCA",0.035465942812464,-0.21418847150493
"ZNF558","ESCA",-0.0332510660381501,-0.111773768251225
"ZNF597","ESCA",-0.00426722101923542,-0.21985937706371
"ZNF30","ESCA",-0.094378969610581,-0.285043223044847
"ZNF354A","ESCA",0.306434010052741,0.197288935664839
"ZNF764","ESCA",-0.377622514508654,-0.723962478288111
"ZNF747","ESCA",-0.236888359230839,-0.435238207558275
"ZNF778","ESCA",-0.925732948188861,-0.979325479420307
"ZNF212","ESCA",0.105777686752743,0.143962312221568
"ZNF282","ESCA",0.358550179495076,0.265672072498339
"ZNF160","ESCA",-0.526267336550365,-0.593711028420761
"ZNF415","ESCA",-1.76801964746339,-2.88763716006643
"ZNF439","ESCA",-0.928719389118592,-1.44581714531744
"ZNF440","ESCA",0.0970156029294943,0.104886527566134
"ZNF562","ESCA",0.0432147943322366,0.0984733510797916
"ZNF561","ESCA",-0.37493864528741,-0.167123178504613
"ZNF584","ESCA",-0.0545499777203369,-0.154292499419526
"ZNF274","ESCA",-0.437804003951389,-0.480180306210923
"ZIK1","ESCA",-0.800317817670948,-1.61044388228314
"ZNF540","ESCA",-2.10567107614203,-2.99431789813214
"ZNF570","ESCA",-1.38669034789682,-1.90147378977578
"ZNF57","ESCA",-1.28692272271501,-1.39683678186526
"ZNF556","ESCA",1.45415717654328,2.83297710484477
"ZNF554","ESCA",-0.471611339463311,-0.385633324939352
"ZNF738","ESCA",0.366456698536974,-0.125664897053882
"ZNF596","ESCA",-0.434217672146395,-0.664669621741187
"ZNF621","ESCA",-0.381663552461716,-0.519283720532784
"ZNF680","ESCA",0.0377145254670718,-0.0524297998049605
"ZNF483","ESCA",-1.78241091423577,-2.06702583268854
"ZNF417","ESCA",-0.23524117057005,-0.310361401122087
"ZNF791","ESCA",-0.207921625983538,-0.246200619088274
"ZNF519","ESCA",1.00082517821558,0.74717873264448
"ZNF25","ESCA",-1.16591912578247,-0.790341078336289
"ZNF77","ESCA",0.14373422546149,-0.0116366417680146
"ZNF169","ESCA",0.0830748192784308,-0.00384047945352042
"ZNF613","ESCA",-0.13151570256443,-0.48683682453929
"ZNF404","ESCA",-0.988285261217175,-1.76423313856478
"ZNF135","ESCA",-1.62855196396515,-1.90546447531338
"ZNF620","ESCA",-0.265637506442763,-0.974837982405649
"ZNF619","ESCA",-0.210925188215393,-0.512476253309969
"ZNF354C","ESCA",-0.986269706668962,-1.61122264992382
"ZNF114","ESCA",3.82462862885397,3.58535112587372
"ZNF454","ESCA",-1.76457771963592,-2.3103296084027
"ZNF543","ESCA",0.0857755229325151,0.0565735006968186
"ZNF354B","ESCA",-0.0507692941592093,-0.248611372448573
"ZNF223","ESCA",-0.25176217911463,-0.567805585879033
"ZNF713","ESCA",0.199389407499215,-0.0973117560558526
"ZNF552","ESCA",-0.713690344818147,-1.07909561240022
"ZNF154","ESCA",-0.83749135911771,-0.382787368664244
"ZNF571","ESCA",-0.776818301277617,-1.04788174451424
"ZNF443","ESCA",0.192422124408863,-0.110935695263204
"ZNF792","ESCA",0.554487891401791,0.0037823635466347
"ZFP82","ESCA",-0.570069523722091,-1.21176779143627
"ZNF707","ESCA",0.656849305828672,0.534729031678264
"ZNF746","ESCA",0.236813849722206,0.128615661515107
"ZNF678","ESCA",0.245407350885687,-0.0406203086908397
"HKR1","ESCA",-0.412675083879232,-0.484706184196074
"ZNF101","ESCA",0.295449196276764,0.436107161045685
"ZNF716","ESCA",NA,NA
"ZNF708","ESCA",-0.572318914498041,-0.809244283094161
"ZNF721","ESCA",-0.0112359528425714,-0.305866743503378
"ZNF662","ESCA",-2.0149814018392,-3.08807488720539
"ZNF320","ESCA",0.127382074700706,-0.036849304684325
"ZNF530","ESCA",0.381798604806962,0.337968740147905
"ZFP1","ESCA",0.241643692465166,0.376665046938418
"KRBA2","ESCA",-0.676742792248848,-0.756207655529199
"ZNF93","ESCA",0.468859552867994,-0.56978703884333
"ZFP90","ESCA",0.140865673929904,0.156117397691576
"ZNF479","ESCA",NA,NA
"ZNF445","ESCA",-0.52630997987247,-0.70412909269793
"ZNF74","ESCA",0.484278418171893,0.306940304502272
"ZNF829","ESCA",-1.19211612488873,-2.28562336477288
"ZNF267","ESCA",1.05731026973723,0.924177184533636
"ZNF566","ESCA",-0.287289236516692,-0.52819849316288
"ZNF224","ESCA",-0.0468552668597775,-0.171930135155202
"ZNF529","ESCA",-0.304434708704701,-0.364438738674949
"ZNF284","ESCA",-0.179802357540048,-0.258146395226353
"ZNF749","ESCA",0.389580184583337,0.252963773223398
"ZNF17","ESCA",-0.177124797147537,-0.382236214536414
"ZNF555","ESCA",-0.165569916635353,-0.235790094144988
"ZNF75D","ESCA",-0.394656537257941,-0.562522224630383
"ZNF197","ESCA",-0.344128931854265,-0.364525213199518
"ZNF732","ESCA",0.688994723736121,-0.495337937599531
"ZNF546","ESCA",-0.830020534983695,-1.00037093377035
"ZNF286A","ESCA",0.61662194368057,0.365727485588794
"ZKSCAN4","ESCA",0.0676387630275757,0.0534081034141782
"ZNF643","ESCA",1.10472899540951,1.03781042194891
"ZNF642","ESCA",0.853188161188703,0.444653165897783
"ZNF490","ESCA",0.0964661398769925,-0.0257795169826708
"ZNF626","ESCA",-2.10034139519018,-3.85086697662313
"ZNF793","ESCA",-1.07768169803466,-2.16135081861514
"ZNF383","ESCA",-0.530914322942822,-0.62872445584008
"ZNF669","ESCA",0.437990063568791,0.269032439956349
"ZNF559","ESCA",-0.534811729770702,-0.878702404247015
"ZNF177","ESCA",-0.783350825484454,-1.61916730677946
"ZNF548","ESCA",-0.134985050569146,-0.0267208481643647
"ZNF563","ESCA",-0.120452151008833,-0.191087500354363
"ZNF567","ESCA",0.118441738002059,0.0396387141558576
"ZNF573","ESCA",-0.739518341376264,-1.16523901497908
"ZNF527","ESCA",-0.511291810963828,-0.748006404890487
"ZNF33A","ESCA",-0.641892548568118,-0.89014279802217
"ZKSCAN3","ESCA",-0.921899211367793,-1.10118802973794
"ZNF676","ESCA",-1.72417876253902,-3.28740856773153
"ZNF699","ESCA",-0.252255904976779,-0.712199760622222
"ZNF250","ESCA",-0.101969457980258,-0.201413564197154
"ZNF79","ESCA",-0.263268503261624,-0.245414149550617
"ZNF681","ESCA",-0.512089401439052,-1.90457890748795
"ZNF766","ESCA",-0.0382146035520115,-0.201978438503602
"ZNF471","ESCA",-2.59978559452211,-3.37279705069976
"ZNF836","ESCA",-0.300289851957546,-0.429433686070053
"ZNF493","ESCA",-1.40180969226053,-1.79143280522888
"ZNF167","ESCA",-1.17367239622843,-1.44584659907322
"ZNF565","ESCA",-0.493173164683068,-0.615979310411379
"ZNF34","ESCA",-0.229180730679838,-0.236681280841659
"ZNF140","ESCA",-0.164091711275113,-0.287056787627658
"ZNF658","ESCA",-0.384788049888096,-0.65974315801307
"ZNF765","ESCA",0.157238659874872,-0.0226788640835753
"ZNF124","ESCA",0.551060243755941,0.484003527550771
"ZNF569","ESCA",-1.17347555413501,-1.8541658609285
"ZNF777","ESCA",0.180818450659441,0.0977850464149339
"ZNF605","ESCA",-0.347735186233967,-0.457232224848047
"ZNF799","ESCA",0.29363106114755,0.0542694678259657
"ZNF782","ESCA",-0.180722151966731,-0.408695014658066
"ZNF846","ESCA",-0.512444286910859,-0.935201736087298
"ZNF136","ESCA",-0.393842921596446,-0.437453939694422
"ZKSCAN5","ESCA",0.505751752526585,0.189201683038168
"ZNF33B","ESCA",-0.69037273343785,-0.784435756458153
"ZNF431","ESCA",-0.207011996958995,-0.125938644046214
"ZNF418","ESCA",-1.12226481317957,-2.59863571942188
"ZNF700","ESCA",-0.263536144522132,-0.464289135323175
"ZFP28","ESCA",-1.66301224117505,-2.5205743454244
"ZNF585A","ESCA",-0.478062203872015,-0.683594102843886
"ZNF138","ESCA",0.223348677100378,-0.000573698819623969
"ZNF429","ESCA",-1.32511159411265,-1.83768355923033
"ZNF470","ESCA",-1.67103415027725,-2.31129320307204
"ZNF100","ESCA",-0.235413005307395,-0.713717228992971
"ZNF398","ESCA",-0.0565249298157479,0.01660000350967
"ZNF498","ESCA",0.445156843900757,0.213274528640477
"ZNF441","ESCA",-0.772827835095353,-1.05894800725081
"ZNF420","ESCA",-0.809180071097096,-0.961740754776429
"ZNF763","ESCA",-0.849208748091928,-1.07682795670774
"ZNF679","ESCA",NA,NA
"ZNF682","ESCA",-1.13590787722179,-2.4385921469843
"ZNF772","ESCA",0.340058736872986,0.112450856209872
"ZNF257","ESCA",-0.587113362910795,-2.59560482605677
"ZNF785","ESCA",-0.125050531168793,-0.260201565270464
"ZNF98","ESCA",0.792717598688725,-1.49473708527492
"ZNF786","ESCA",0.484453256709503,0.231550276018318
"ZNF517","ESCA",0.00506054227255813,-0.202375361487509
"ZNF675","ESCA",-0.297674457179436,-0.687772393756834
"ZNF860","ESCA",0.812492120063326,1.5075464988408
"ZNF695","ESCA",3.09569301251102,3.70666069771593
"ZNF665","ESCA",-1.32312902195529,-2.31116702151795
"ZNF624","ESCA",0.522252496971931,0.467877462157304
"ZNF841","ESCA",0.0627933343199418,-0.324601719650987
"ZNF615","ESCA",-0.742293997548748,-0.803557305157404
"ZNF433","ESCA",-0.879563172188105,-1.34807612756266
"ZNF595","ESCA",-0.502669778025191,-0.828264046076954
"ZNF460","ESCA",-0.121435774904766,-0.223983727209682
"ZNF81","ESCA",0.344337705180051,0.27475151329696
"ZNF780A","ESCA",-0.062085762019638,-0.229609534517432
"ZNF461","ESCA",-0.505845656006521,-0.88017400470441
"ZNF181","ESCA",-0.83599262453208,-1.11937350035014
"ZNF44","ESCA",-0.270483493708013,-0.383089345034247
"ZNF790","ESCA",-1.23433587150409,-1.7640631808248
"ZNF677","ESCA",-2.16532535440929,-3.15319202500675
"ZNF823","ESCA",-0.0415834983555692,-0.188877887025164
"ZNF311","ESCA",0.110754819667774,-0.25174018435821
"ZNF347","ESCA",-1.3138632058372,-2.26190382524797
"ZNF273","ESCA",0.900237758906878,0.773044584293579
"ZNF84","ESCA",-0.224570311650342,-0.510995193924998
"ZNF667","ESCA",-1.23990045770947,-1.98633925794905
"ZNF649","ESCA",-0.912965219854566,-0.911590888822336
"ZNF248","ESCA",-0.552177254295601,-0.61314449605626
"ZNF544","ESCA",0.433958529218968,0.423559135090229
"ZNF251","ESCA",0.277664683542104,0.159039162119829
"ZNF607","ESCA",-0.187109783462472,-0.494138637953979
"ZNF334","ESCA",-0.83498335982282,-3.16566376137661
"ZNF485","ESCA",0.44458379691466,0.259679092258035
"ZNF192","ESCA",-0.444757966646019,-0.454010843046453
"ZNF442","ESCA",-0.472541706359751,-0.805879669265254
"ZNF813","ESCA",-0.0501251869951214,-1.21316007138655
"ZNF26","ESCA",0.336806786348637,0.167373208768146
"ZNF69","ESCA",-0.910272886208475,-2.30578734702867
"ZNF583","ESCA",-1.5308067700947,-1.9735820512743
"ZNF568","ESCA",-1.57046664312191,-2.48138313646603
"ZNF480","ESCA",0.0687022022991914,-0.156574507441788
"ZNF587","ESCA",-0.0557834546894554,-0.419777154979555
"ZNF808","ESCA",-0.458859137819157,-0.667841176551074
"ZNF43","ESCA",-1.08612015935635,-2.34088396679235
"ZNF28","ESCA",0.35648134063685,0.0112755245948199
"ZNF627","ESCA",-0.0621413177204845,-0.181597829111368
"ZNF789","ESCA",0.79066065014968,0.498215260955167
"ZNF534","ESCA",-0.05957804758812,-1.29674297715116
"ZNF525","ESCA",0.127538444825331,-0.351241687624957
"ZNF814","ESCA",-0.137680842587011,-0.435014358533506
"ZNF551","ESCA",0.344943555517962,0.134437705297639
"ZNF805","ESCA",-0.00275818404612422,-0.0538433544245725
"ZNF468","ESCA",0.328221028334282,-0.156415353508487
"ZNF616","ESCA",-0.182635913993887,-0.252557729215199
"ZFP57","ESCA",3.02907709358109,1.92187054846151
"ZNF155","ESCA",-0.386246906060852,-0.633477749995491
"ZNF425","ESCA",-1.19809862977376,-1.63156148858418
"ZNF611","ESCA",0.0280185169974794,-0.0889059189202826
"ZNF254","ESCA",-0.88799012045605,-1.43330655528497
"ZNF625","ESCA",-1.28401715805928,-2.06599654681933
"ZNF845","ESCA",-0.0261895509259153,-0.0638449327677894
"ZNF90","ESCA",0.316897083037758,0.144876246482476
"ZNF788","ESCA",-0.60411684082711,-1.33558055402271
"ZNF880","ESCA",-1.37066028614924,-2.04805891093475
"ZNF630","ESCA",-0.491169964165298,-0.855893474995048
"ZNF844","ESCA",-1.60467114996344,-2.45499433881607
"ZNF717","ESCA",-1.03481765229731,-1.23067645637903
"ZNF492","ESCA",1.27374486105867,-1.18472724167475
"ZNF688","ESCA",-0.135589644126345,-0.116142299026848
"ZNF879","ESCA",-0.550226276451967,-1.09164633765541
"ZNF737","ESCA",-1.43638719342098,-2.56818418373136
"ZNF709","ESCA",-0.665523279855202,-0.967232355029682
"ZNF585B","ESCA",-0.494584129175236,-1.08602695245667
"ZNF324B","ESCA",-0.0382680826488926,-0.187940457020867
"ZNF564","ESCA",-0.291401586078161,-0.521567089571854
"ZNF674","ESCA",0.0331762238485064,-0.160090489281809
"ZNF432","ESCA",-0.0978456904813785,-0.559702114437116
"ZNF10","ESCA",-1.01602844095679,-1.29192686053513
"ZNF486","ESCA",0.394055730551256,-1.6490608738827
"ZNF225","ESCA",-0.373401661237606,-0.656905880050962
"ZNF350","ESCA",-0.393649642293076,-0.892680047748131
"ZNF253","ESCA",-0.469589719955027,-0.453892416265996
"ZNF878","ESCA",-0.86748899896068,-0.669991409504561
"ZNF727","ESCA",-1.07129356367349,-2.75391566309614
"ZNF578","ESCA",-0.280309264945006,-1.69532834710682
"TRIM28","ESCA",0.729137966819339,0.670822820108314
"ZNF195","HNSC",-0.134297171696208,-0.226451709883312
"ZNF263","HNSC",0.129513369271268,0.119391355565936
"ZNF200","HNSC",0.710309105216764,0.68472531569387
"ZNF582","HNSC",-1.38928011427278,-1.78928817866355
"ZNF285","HNSC",-0.807467321042463,-1.62608527367984
"ZNF275","HNSC",0.639942127222866,0.793200565999806
"ZNF37A","HNSC",0.0136573524122395,-0.162356695255153
"ZNF510","HNSC",0.113357862551068,0.062129244926988
"ZNF506","HNSC",-0.631786000442636,-0.736634362425863
"ZNF324","HNSC",0.00346959030197709,-0.0742866740994754
"ZNF671","HNSC",-0.926029320104674,-0.867140336643334
"ZNF416","HNSC",-0.155315640643991,-0.210850909254996
"ZNF586","HNSC",-0.43010687002333,-0.426851672649152
"ZNF446","HNSC",0.119445145049543,0.0867483632063659
"ZNF8","HNSC",0.522467239765056,0.410801353006353
"ZNF264","HNSC",-0.0541187519222147,-0.123110183937991
"ZNF213","HNSC",-0.0583300381305492,-0.131268898673179
"ZNF343","HNSC",0.252235379917098,0.136977486484665
"ZNF302","HNSC",-0.278293742089761,-0.0300450178372111
"ZNF268","HNSC",-0.160563222420904,-0.392447366172031
"ZNF184","HNSC",0.318161293882767,0.185798233993181
"ZNF500","HNSC",0.135430489133339,0.0733178001058735
"ZNF419","HNSC",0.283779237476753,0.176523675409267
"ZNF175","HNSC",-0.11573750637311,-0.176900476785388
"ZNF14","HNSC",-0.23133911432881,-0.41124722966275
"ZNF85","HNSC",-0.471127476978947,-1.04466885794619
"ZKSCAN1","HNSC",-0.420558397448989,-0.510666383456171
"ZNF862","HNSC",-0.549614219635384,-0.681149777243373
"ZNF684","HNSC",0.186890820298246,0.0496836827971018
"ZNF430","HNSC",-0.502545796841145,-0.583712493842749
"ZFP30","HNSC",-0.0935154015577079,-0.187287748842291
"ZNF549","HNSC",-0.0146115025303455,0.0785411001692077
"ZNF211","HNSC",0.111519971748169,0.0359034905758219
"ZNF205","HNSC",0.337436921281716,0.248355941284361
"ZNF45","HNSC",0.124769737928935,0.00835989651128495
"ZNF133","HNSC",0.529874164195182,0.446812611244374
"ZNF436","HNSC",-0.124939907382987,-0.205193876503307
"ZNF484","HNSC",0.785117725150709,0.668199173734377
"ZNF780B","HNSC",-0.0786822376095068,-0.192720635827787
"ZNF557","HNSC",0.00188483489741668,-0.131212916355696
"ZNF337","HNSC",0.416838286404842,0.32298817411717
"ZNF317","HNSC",0.242420829313316,0.125906791385958
"ZNF426","HNSC",-1.06999655022478,-0.994629129219053
"ZNF331","HNSC",-0.91221013578302,-0.608475911703379
"ZNF227","HNSC",0.279405938664587,0.113702120212679
"ZNF141","HNSC",0.178683541835797,0.0548894335389631
"ZNF304","HNSC",-0.0319615932706667,-0.00314159146773615
"ZNF132","HNSC",-1.15581126215977,-1.48881034075703
"ZNF20","HNSC",-0.28775276556622,-0.295853372244857
"ZNF670","HNSC",0.431821489279155,0.384251408117552
"ZFP37","HNSC",0.453137151839066,0.3278592208004
"ZNF189","HNSC",0.0773865799157891,0.048982065705667
"ZNF434","HNSC",0.367049928398749,0.329580605246297
"ZNF287","HNSC",-0.440141491407134,-0.506727409338798
"ZIM3","HNSC",1.79379624243074,NA
"ZFP14","HNSC",-0.253760761366472,-0.533461611076862
"ZNF473","HNSC",0.469215137811377,0.370148968228807
"ZNF614","HNSC",-0.203455408380089,-0.391709439979443
"POGK","HNSC",0.25009328952882,0.0732036147238977
"ZNF514","HNSC",-0.0719731091850298,-0.261112563545817
"ZNF300","HNSC",0.46762407671869,0.0207653367463609
"RBAK","HNSC",0.336959040140722,0.249269293188094
"ZNF92","HNSC",0.144215481054983,0.0887586427177101
"ZNF157","HNSC",-0.332184319936173,-1.59506437194853
"ZNF182","HNSC",0.355506053698732,0.377883766449039
"ZNF673","HNSC",0.227483359688255,0.0984942769442405
"ZNF41","HNSC",-0.397473390509153,-0.505363002731566
"ZNF7","HNSC",0.574253017575231,0.465090778504904
"ZNF214","HNSC",-0.597627134038434,-0.890430085559892
"ZNF215","HNSC",0.573649594214565,-0.0911588723562412
"ZNF547","HNSC",0.0596961306425761,-0.0466580642343953
"ZNF773","HNSC",-0.018890210535565,-0.0284044727720835
"ZNF776","HNSC",-0.128669469247426,-0.124577735907474
"ZNF256","HNSC",-0.131874364080954,-0.290325402926255
"ZNF599","HNSC",0.0837028845992895,0.0614767690105872
"ZNF18","HNSC",0.247006712008189,0.10598591972773
"ZKSCAN2","HNSC",-0.0350036508777606,0.0103513460515076
"ZNF689","HNSC",0.0383555750193243,0.0457577238560585
"ZNF19","HNSC",-0.191395287004781,0.295407999820277
"ZNF230","HNSC",0.217507177832727,0.0178070504388126
"ZNF222","HNSC",0.155211605396774,0.108926038891815
"ZNF221","HNSC",-0.0467893590689877,-0.319908881148715
"ZNF233","HNSC",-0.707836368631774,-0.239713566551042
"ZNF235","HNSC",0.249096438671028,0.0528013088508148
"ZNF208","HNSC",-0.537433692412065,-0.722749186288156
"ZNF714","HNSC",-0.282025648267757,-0.304800712419842
"ZNF394","HNSC",-0.00974313429130976,-0.141327679610859
"ZNF333","HNSC",-0.0354297762301451,0.0477048718018866
"ZNF382","HNSC",-0.677306264941739,-0.495325544055358
"ZNF577","HNSC",-0.391424096403212,-0.431955514252734
"ZNF75A","HNSC",0.453812171801882,0.303211636046323
"ZNF496","HNSC",0.194536482273587,0.303329363748434
"ZNF2","HNSC",0.169965624248462,0.122801966543944
"ZNF589","HNSC",0.0141433187748698,-0.0724002038013419
"PRDM9","HNSC",3.2457871750748,NA
"ZNF12","HNSC",0.243134743636414,0.110049495450151
"ZNF202","HNSC",0.0285481703877908,-0.026676029944448
"ZNF3","HNSC",0.296946932498522,0.250100365053996
"ZNF606","HNSC",-0.0219573288264146,-0.146737977572694
"ZNF91","HNSC",-0.926725935073358,-1.12911608225557
"ZNF226","HNSC",0.119156749493801,0.0120156933047663
"ZNF229","HNSC",-0.455475031998174,-2.37210419383811
"ZNF180","HNSC",-0.0276141029560275,-0.244389980258528
"ZNF641","HNSC",-0.0787468180523383,-0.156605469431369
"ZNF610","HNSC",-0.880258392275892,-1.35722439574294
"ZNF528","HNSC",-0.0549166074808339,-0.471827255949101
"ZNF701","HNSC",-0.717797266484353,-1.14137240182071
"ZNF283","HNSC",0.0520796866091933,0.0312466581159014
"ZNF558","HNSC",0.396088681720472,0.29768027196063
"ZNF597","HNSC",0.186904478522329,0.136124405002125
"ZNF30","HNSC",-0.132673318618438,-0.207456622277362
"ZNF354A","HNSC",0.594984130707655,0.424492760256172
"ZNF764","HNSC",0.284565817763203,0.226437070928781
"ZNF747","HNSC",-0.00997610076252778,0.00652994416576082
"ZNF778","HNSC",-0.291523382097624,-0.379602229815724
"ZNF212","HNSC",0.0271714008569365,0.0483971116174949
"ZNF282","HNSC",0.438204787741585,0.414597853303348
"ZNF160","HNSC",-0.0131400607124005,-0.0841639357433273
"ZNF415","HNSC",-1.65086100763168,-1.98561535445244
"ZNF439","HNSC",-0.582123707160536,-1.08879917233635
"ZNF440","HNSC",-0.0570865211181621,-0.0403906554409198
"ZNF562","HNSC",-0.0909897310860609,-0.0316696445517855
"ZNF561","HNSC",-0.627233898417446,-0.741567412571139
"ZNF584","HNSC",-0.12767241992817,-0.106911847669186
"ZNF274","HNSC",-0.0628885050714132,-0.119051638044379
"ZIK1","HNSC",-0.675768157331213,-0.839752695777715
"ZNF540","HNSC",-1.05374216164094,-1.26506656366377
"ZNF570","HNSC",-0.56814889357486,-0.844418877015817
"ZNF57","HNSC",-0.554846396200729,-0.602049960579815
"ZNF556","HNSC",-0.434357298509724,-0.269600126955
"ZNF554","HNSC",-0.609823695622869,-0.668521171907095
"ZNF738","HNSC",0.105837803565248,-0.268834122157457
"ZNF596","HNSC",-0.523951400301684,-0.842039864369815
"ZNF621","HNSC",-0.018610965118945,-0.0752319532573514
"ZNF680","HNSC",-0.329727077924997,-0.405835881130657
"ZNF483","HNSC",-0.466325307201675,-0.595980463747056
"ZNF417","HNSC",0.125935246176682,0.0731035163628586
"ZNF791","HNSC",-0.196575451530912,-0.31845158030315
"ZNF519","HNSC",-0.066334170457029,-0.319600604066644
"ZNF25","HNSC",-0.779248177394421,-0.342554013976533
"ZNF77","HNSC",0.081928832478831,-0.052339804927851
"ZNF169","HNSC",0.600311567512424,0.445737925807159
"ZNF613","HNSC",-0.370843706858408,-0.40153985672585
"ZNF404","HNSC",-0.393479710144371,-0.738502844320524
"ZNF135","HNSC",-1.45373420061603,-2.08580233707926
"ZNF620","HNSC",0.00465758383358127,-0.493515298657581
"ZNF619","HNSC",-0.513402225595289,-0.600203688344485
"ZNF354C","HNSC",-0.28824826198357,-0.951760000384525
"ZNF114","HNSC",3.95499741196614,4.11631083674927
"ZNF454","HNSC",-0.786397394526699,-1.25895056303465
"ZNF543","HNSC",-0.208382347134619,-0.241495841187835
"ZNF354B","HNSC",0.281557214183268,0.0716294878153994
"ZNF223","HNSC",0.0219877458231864,-0.128668978091561
"ZNF713","HNSC",0.422850639078327,-0.0533061360796368
"ZNF552","HNSC",-0.754771547574207,-0.709578178264194
"ZNF154","HNSC",-0.854828980507949,-0.462192767264629
"ZNF571","HNSC",-0.439363905040896,-0.678776791935215
"ZNF443","HNSC",-0.195073611529961,-0.468181490280351
"ZNF792","HNSC",-0.0794595305766868,-0.0740752844622683
"ZFP82","HNSC",-0.474331087500675,-0.92833194597092
"ZNF707","HNSC",1.17976332997658,1.09865589521351
"ZNF746","HNSC",0.354029895313016,0.218085782038902
"ZNF678","HNSC",0.0590770454532005,-0.23436631438315
"HKR1","HNSC",-0.329680569581626,-0.303772018653859
"ZNF101","HNSC",-0.0693692992083507,0.00784354586504876
"ZNF716","HNSC",3.94026314957741,NA
"ZNF708","HNSC",-0.244583277557991,-0.30106971850611
"ZNF721","HNSC",-0.102672245884767,-0.182644438096213
"ZNF662","HNSC",-1.39523294820269,-2.14350469597055
"ZNF320","HNSC",-0.323798132956986,-0.724241936618919
"ZNF530","HNSC",0.679810146211764,0.618512917048576
"ZFP1","HNSC",0.374586148220966,0.322230902836098
"KRBA2","HNSC",-0.932112463744573,-0.809861252661271
"ZNF93","HNSC",-0.115201869553443,-0.551090046098795
"ZFP90","HNSC",0.377988245480587,0.362058875875222
"ZNF479","HNSC",3.55412304091984,NA
"ZNF445","HNSC",0.0126488334825931,-0.0609504205759156
"ZNF74","HNSC",0.531566096643241,0.228722740013622
"ZNF829","HNSC",-0.941955344608349,-2.00781142104618
"ZNF267","HNSC",0.432604728914176,0.495273605832543
"ZNF566","HNSC",-0.248939704795422,-0.353998055249342
"ZNF224","HNSC",0.471709919503923,0.418015515415757
"ZNF529","HNSC",-0.142907475544044,-0.272582019934685
"ZNF284","HNSC",0.736196612410096,0.621456877761127
"ZNF749","HNSC",0.320331582421276,0.235069617382533
"ZNF17","HNSC",-0.115015801348186,-0.225078107663781
"ZNF555","HNSC",-0.561218749505857,-0.434290498219216
"ZNF75D","HNSC",0.139700927919466,0.0668403949245076
"ZNF197","HNSC",-0.180546151897668,-0.241850996792529
"ZNF732","HNSC",0.105324520966034,-1.76949163940242
"ZNF546","HNSC",-0.517313116259681,-0.509122990225967
"ZNF286A","HNSC",0.405572810621114,0.31611677647915
"ZKSCAN4","HNSC",0.30544266750336,0.198857648434007
"ZNF643","HNSC",0.790600006336876,0.5257319585109
"ZNF642","HNSC",0.567119052363116,0.456366871833282
"ZNF490","HNSC",0.149425369235354,0.0931166030634499
"ZNF626","HNSC",-1.66781369597245,-2.36332921879491
"ZNF793","HNSC",-0.74116687003847,-1.91428374900326
"ZNF383","HNSC",-0.248627190030735,-0.38079475561274
"ZNF669","HNSC",0.285091466235137,0.171945817978152
"ZNF559","HNSC",0.286175746150609,0.467554014372679
"ZNF177","HNSC",0.906100235927294,0.587227662980037
"ZNF548","HNSC",-0.0866714714594998,-0.19985331202404
"ZNF563","HNSC",-0.596831867964108,-0.63491670261468
"ZNF567","HNSC",0.0819264703382761,-0.134897781131627
"ZNF573","HNSC",-0.553646109582043,-0.633458867286641
"ZNF527","HNSC",-0.447216214915821,-0.506008067438933
"ZNF33A","HNSC",-0.381670954267002,-0.464138440184442
"ZKSCAN3","HNSC",-0.0137634839544299,-0.142317559298581
"ZNF676","HNSC",-1.50856485036909,-2.12393523393323
"ZNF699","HNSC",0.695762951451608,0.374207874834901
"ZNF250","HNSC",0.411511927424585,0.243471438359056
"ZNF79","HNSC",0.206882740494394,0.163817448648456
"ZNF681","HNSC",-0.930398963813408,-1.7201604969841
"ZNF766","HNSC",0.272483792870698,0.228808999757578
"ZNF471","HNSC",-1.6088414882799,-2.7673226941521
"ZNF836","HNSC",-0.393514840099819,-0.413410652429056
"ZNF493","HNSC",-1.04901967049628,-1.1266679493034
"ZNF167","HNSC",-0.491397868452107,-0.743356336784187
"ZNF565","HNSC",-0.261644538824161,-0.324553345206352
"ZNF34","HNSC",0.175368121835199,0.163356115304726
"ZNF140","HNSC",0.0136150192746207,0.00379643192798767
"ZNF658","HNSC",-0.350892716428322,-0.569614683698976
"ZNF765","HNSC",0.230715738547117,0.159495415968822
"ZNF124","HNSC",0.287853403722622,0.103737666866321
"ZNF569","HNSC",-0.467746871669408,-0.908711861295711
"ZNF777","HNSC",0.188593411518092,0.143084808202408
"ZNF605","HNSC",0.0829018315650142,0.0200525724243185
"ZNF799","HNSC",-0.275031956284487,-0.395779739103897
