"gene","p-adj-T2-T1","p-adj-T3-T1","p-adj-T3-T2","p-adj-T4-T1","p-adj-T4-T2","p-adj-T4-T3","p-adj-TX-T1","p-adj-TX-T2","p-adj-TX-T3","p-adj-TX-T4","mean-T1","mean-T2","mean-T3","mean-T4","mean-TX","SEM-T1","SEM-T2","SEM-T3","SEM-T4","SEM-TX","Q1-T1","Q1-T2","Q1-T3","Q1-T4","Q1-TX","Q3-T1","Q3-T2","Q3-T3","Q3-T4","Q3-TX","count-T1","count-T2","count-T3","count-T4","count-TX"
"ZNF284",0.676608470436765,0.281096750474087,0.0175324330449314,0.340103809487654,0.678388212622486,0.0297910200686153,0.841058548704127,0.908789338978167,0.632416225973924,0.988578147353244,44.7202614840989,46.4938998245614,40.7416661016949,50.3852857142857,55.7482,0.982512270621823,0.814659657992094,1.52184842157954,3.22304750034516,13.6992292281476,29.28745,28.1365,25.2027,30.3385,30.73885,55.553525,57.909,52.7915,58.1024,84.1618,566,1140,236,84,6
"ZNF749",0.0924339512752371,0.942730523734259,0.0683671272740022,0.852496348786882,0.999982953790899,0.635556121161026,0.895727376517787,0.740388913648637,0.943278992536443,0.776556276057978,67.2618812720848,71.7552512280702,65.2065084745763,71.3859642857143,54.2708333333333,1.23990042826837,1.10706668208619,2.27591887995366,4.09732138295145,8.30205128076456,46.60155,45.8547,37.5,46.9903,38.5841,83.2593,88.4154,86.3278,94.2222,71.60135,566,1140,236,84,6
"ZNF17",0.755356483344112,0.000494459916067447,0.00377535401285523,0.830508778690277,0.982421691435213,0.559025729920825,0.999829321368483,0.999999982293541,0.975789994828171,0.999935879311713,118.414466431095,115.619777017544,104.094798305085,112.807147619048,115.3081,1.72524012848793,1.38138408960467,3.05724654393924,6.01110165804409,14.0294956834521,91.769025,86.3268,68.9852,74.6667,85.975775,136.53335,134.3284,125.6545,125.5521,142.86275,566,1140,236,84,6
"ZNF555",0.895568474152262,0.000218246152746682,0.000759505941773986,0.999999999994239,0.993886411502713,0.0719983917664522,0.791378897336375,0.72476537419166,0.308626221542165,0.808925255455376,68.6306007067138,67.3282877192982,59.4047525423729,68.6379619047619,81.613,1.2798111673719,0.836629283757805,1.40479960969903,2.49696596218619,14.9073611057535,48.812525,48.5148,42.3997,53.443,52.27285,82.194525,81.3942,72.3938,81.642,112.774975,566,1140,236,84,6
"ZNF75D",1.6901354729093e-06,0.000785148925540824,0.987265697220181,0.0175730141959608,0.92941393555637,0.992663561331981,0.975134910004794,0.715432174150461,0.669392207735678,0.604219428430675,364.803693286219,314.495479473684,307.813504237288,297.546335714286,410.6983,7.95049218240374,5.54409482118684,11.8534776232423,18.5379978011943,68.954587284589,245.99825,199.6028,195,168.9358,268.56,449.03265,370.8249,358.7299,411.779,533.602575,566,1140,236,84,6
"ZNF197",0.013475561476173,0.401634663921737,0.995638520622188,0.97192626840971,0.930707145837228,0.987513203163942,0.254581685669452,0.108342497078087,0.133299433793186,0.20453547784347,294.807222968198,279.880848596491,282.361865254237,288.16515952381,370.925066666667,3.42716194843427,2.81959269470851,6.16094644460754,10.5703562323396,41.4226221411977,240.37175,217.1634,226.4208,228.0481,287.0102,340.018825,331.3369,331.5561,329.9075,456.8501,566,1140,236,84,6
"ZNF732",0.984486435466826,0.757651858063732,0.893651159582656,0.652549331994421,0.769838883928014,0.984548940313603,0.984577602524094,0.990610669137502,0.998223698327132,0.999924244121887,6.19623356890459,5.8844698245614,5.13849152542373,4.36899285714286,3.7118,0.421786242192297,0.370123328821614,0.704135831764642,0.830246287279251,0.83346602650218,1.12815,0.834,0.9025,1.0277,1.97195,6.416175,5.3519,4.6803,3.3755,5.286575,566,1140,236,84,6
"ZNF546",0.000362359792004385,0.000109344449125581,0.373135414803269,0.322443221610108,0.999992057460263,0.879095145777307,6.58912223262531e-05,4.90142451403663e-06,1.23247210481736e-06,9.86906796840437e-06,61.8115879858657,53.9517271929825,49.1852652542373,53.6296619047619,130.365733333333,1.23723872075464,1.18118848689907,2.66680304470327,3.03569141635943,22.9992642172841,39.293175,30.6358,27.735,32.6987,83.17625,77.47505,67.6692,56.6929,68.6567,177.653975,566,1140,236,84,6
"ZNF286A",0.966419969381997,0.998552185137832,0.999856261855065,0.760945440742484,0.886234424048556,0.891189836902317,0.696465011135817,0.743731462757292,0.73457011191454,0.886526303767777,247.202051236749,252.203662982456,250.504095762712,267.866180952381,326.362066666667,5.78110300708625,4.45228479331469,11.0167792823327,16.8072867281265,50.6117715965279,160.52555,161.1511,140.6121,174.9524,221.831325,288.718625,305.1081,284.085,327.033,417.2145,566,1140,236,84,6
"ZKSCAN4",0.246827316010876,1.64561273052755e-07,3.0985898019309e-05,0.319885897196157,0.840407761425276,0.42650292968433,0.723159023724951,0.557641559981428,0.144821683792958,0.411708782262754,132.293679858657,127.633399473684,112.789438983051,122.4504,155.0361,1.79315476142644,1.37793686203949,2.7182032150915,3.66181457938599,3.85118614039883,101.125,98.5288,80.7574,100,147.8887,162.880625,153.3052,132.6857,150.1104,163.0519,566,1140,236,84,6
