"gene","p-adj-Recurred/Progressed-DiseaseFree","mean-DiseaseFree","mean-Recurred/Progressed","SEM-DiseaseFree","SEM-Recurred/Progressed","Q1-DiseaseFree","Q1-Recurred/Progressed","Q3-DiseaseFree","Q3-Recurred/Progressed","count-DiseaseFree","count-Recurred/Progressed"
"ZNF599",0.299992819197155,96.8705536290323,94.1069993650794,1.75402600392279,1.88652805700991,64.152725,62.201125,112.922825,117.122025,992,630
"ZNF18",0.0881403916821031,195.809988709677,188.56914031746,2.7407432251023,3.11929473728912,139.663875,135.1769,228.673275,217.380575,992,630
"ZKSCAN2",0.0707078828003916,175.817098185484,189.123247619048,3.2224698897704,7.71388751336014,118.00955,123.587475,208.241925,217.449375,992,630
"ZNF689",0.0160400266021269,160.681753629032,150.447482539683,2.69966588983672,3.2113022496211,116.039375,104.289325,187.8908,180.057775,992,630
"ZNF19",0.804198003569538,64.7939800403226,64.3307701587302,1.22226420932664,1.33820975175279,36.510475,39.761075,83.000975,82.948475,992,630
"ZNF230",0.0609419231383371,96.61235,100.423956825397,1.15242378744819,1.79251376739187,71.560825,71.096275,116.2438,119.1156,992,630
"ZNF222",0.0088233809692746,64.9488554435484,69.2785888888889,0.975742591572072,1.39041852030827,46.042,46.55905,79.8992,85.3035,992,630
"ZNF221",0.534979095093885,13.3691725806452,13.6838612698413,0.319156775055251,0.390342769000868,6.797575,6.5516,17.39565,17.49245,992,630
"ZNF233",0.938551501674962,25.9904893145161,26.0734949206349,0.675679492706974,0.832460535418471,11.829675,11.5352,32.883275,34.661125,992,630
"ZNF235",0.0966347041598686,73.8574264112903,76.8191111111111,1.05808309482492,1.49078834802184,52.62065,52.76905,88.8404,88.413125,992,630
"ZNF208",0.557141914268538,41.9052469758064,38.8789187301587,3.50856620524967,3.36132278222207,5.157925,5.198425,25.2329,26.142075,992,630
"ZNF714",0.164049980574732,209.470522379032,225.768248888889,7.03618052628606,9.64568145162167,103.170925,98.069175,253.47605,265.74145,992,630
"ZNF394",0.0444925188179213,471.115610685484,451.174130793651,6.9882915640694,5.80828496071057,374.160075,360.964775,521.681425,507.25675,992,630
"ZNF333",0.000364076965390425,179.256102620968,162.613857777778,3.29529909791395,2.69172646402409,123.046775,115.56805,215.9713,199.3437,992,630
"ZNF382",0.0791111153234096,30.5718377016129,33.7443825396825,0.98348021934233,1.65417559491884,10.9057,11.53635,41.449025,41.3222,992,630
"ZNF577",0.0589512473590198,104.655597580645,93.7260225396825,4.14142056838322,3.18312869465973,49.172275,46.884725,116.821,110.551225,992,630
"ZNF75A",0.3009007947125,307.279563104839,314.740418095238,4.5616867820977,5.50032545518175,204.710125,217.6947,380.066225,386.071875,992,630
"ZNF496",0.0656410649571509,342.57759858871,328.013307936508,4.87657374734277,6.28221983884327,244.15195,221.253825,415.6734,372.9682,992,630
"ZNF2",0.161965350003015,118.800867943548,115.886214920635,1.35869120809796,1.50200141251404,92.630075,90.2176,136.34145,131.3137,992,630
"ZNF589",3.22141170272516e-06,359.196334072581,305.293854603175,7.64476549580144,8.03983313115059,201.1625,173.73265,451.02225,376.631925,992,630
"PRDM9",0.250512134963199,3.94460342741935,1.9047546031746,1.39950411001818,0.318025309182058,0,0,0.3791,0.3874,992,630
"ZNF12",0.169965023708043,765.38468608871,783.810714920635,8.02761455653271,11.1288996285256,593.318575,581.219825,885.720675,939.878175,992,630
"ZNF202",0.00219829235636915,285.738325201613,269.854955238095,3.1095098148283,4.27315050622349,215.564425,197.205325,341.7837,318.352125,992,630
"ZNF3",0.0590532897952707,781.255335887097,752.50051968254,9.27911362032598,12.3020061140234,589.51645,538.580775,916.841725,879.336025,992,630
"ZNF606",0.97022939233807,243.383929637097,243.154033650794,4.02216184374381,4.42928155590926,160.327075,166.56865,297.781025,295.483075,992,630
"ZNF91",0.282732274874602,283.565062701613,294.618292063492,5.98910555617183,8.81358257066333,150.3885,173.570725,378.489625,364.737775,992,630
"ZNF226",0.0466544305562258,284.720174798387,297.653655555556,3.79468072226545,5.54517249997674,206.175925,207.001425,342.35945,344.904125,992,630
"ZNF229",0.112429777735576,125.66986391129,138.383467936508,4.77354566519472,6.66364159570903,16.574,20.31675,183.0744,201.494675,992,630
"ZNF180",0.28943785796809,168.138159879032,172.168922539683,2.15094784441614,3.36328076374596,120.9321,122.7397,201.938925,200.301375,992,630
"ZNF641",0.00449375361979054,189.522453427419,177.294615555556,2.77855143346794,3.15283089027902,133.405075,122.0037,234.24175,219.447225,992,630
"ZNF610",0.0172490911882153,54.4054445564516,60.1553241269841,1.45284983879992,1.98188780593178,17.158175,22.345875,80.4183,81.5051,992,630
"ZNF528",0.864532550119423,235.114830846774,236.536413968254,5.20006699042408,6.49971955749429,116.957675,118.52095,308.2311,308.183925,992,630
"ZNF701",0.000174574032107522,113.630719153226,126.452119365079,1.98668347730911,2.91628691158408,68.646425,77.131325,145.10955,159.18455,992,630
"ZNF283",0.545576950340197,50.5682985887097,51.3976212698413,0.83294378578143,1.11500477487565,32.2952,35.2717,61.97915,60.013575,992,630
"ZNF558",0.0249274553092785,395.112584072581,370.894013333333,7.27878472366841,7.2068935438428,271.050225,244.4446,467.973225,462.126825,992,630
"ZNF597",0.0827777801067061,51.926575,48.7862955555556,1.16118890749493,1.34535623073367,25.422175,26.469075,68.065525,66.163,992,630
"ZNF30",0.0775417956091599,86.4965100806452,91.6897796825397,1.75435853012625,2.44586189741025,54.06425,55.307725,103.25335,109.40655,992,630
"ZNF354A",0.941541024881246,263.03717016129,263.532026666667,4.15100542351297,5.38129418259886,182.590575,185.38185,308.437325,313.483775,992,630
"ZNF764",0.182965863604181,211.047158266129,204.791712698413,2.7279433805152,4.03310025040221,159.92305,149.272675,243.661075,228.685875,992,630
"ZNF747",0.49337565168377,246.082980040323,242.259651111111,3.3740337227282,4.56227943341838,185.820075,179.779625,278.823125,279.723075,992,630
"ZNF778",0.136427091924676,83.9707723790323,80.319333968254,1.64368822769437,1.66064002384592,53.152625,51.3937,99.32915,96.951825,992,630
"ZNF212",0.162917617303029,428.497781854839,416.96746984127,5.5391268230666,5.59887097265553,326.91845,318.337475,500.31955,498.13465,992,630
"ZNF282",0.0719072843462587,878.433896169355,848.220852380952,10.9556742530937,12.0657529313905,657.65215,622.272925,1050.242525,1013.087025,992,630
"ZNF160",0.0710938610632913,519.915067540323,541.693978412698,7.67615615877248,9.10343705300162,357.679575,386.84655,641.953325,661.52745,992,630
"ZNF415",0.02815192938261,99.9704872983871,109.159092698413,2.54281011673756,3.39244108795018,27.10695,38.980475,147.8467,160.223,992,630
