"gene","p-adj-classical-basal","p-adj-primitive-basal","p-adj-primitive-classical","p-adj-secretory-basal","p-adj-secretory-classical","p-adj-secretory-primitive","mean-basal","mean-classical","mean-primitive","mean-secretory","SEM-basal","SEM-classical","SEM-primitive","SEM-secretory","Q1-basal","Q1-classical","Q1-primitive","Q1-secretory","Q3-basal","Q3-classical","Q3-primitive","Q3-secretory","count-basal","count-classical","count-primitive","count-secretory"
"HKR1",0.990645670471608,0.00279640925915337,0.000403187745907196,0.98613739857652,0.906305765197596,0.00779465692185588,468.4503,458.680409230769,611.609837037037,480.71333255814,27.8972365382264,20.1547737727093,39.1056579257573,18.496918925511,326.587275,276.5721,480.741875,361.175725,562.9047,574.2857,713.76015,595.354275,86,130,54,86
"ZNF101",0.829573092857773,0.0545294041184295,0.189418379283559,0.0622151884203388,0.235447146637225,0.984584887573708,122.900727906977,130.351455384615,150.744125925926,146.859779069767,5.47095601518504,4.80951568261842,11.0332842354039,7.75150662053514,90.00225,93.9169,88.018,90.12735,148.91155,150.8088,193.535875,180.8276,86,130,54,86
"ZNF716",0.85837964555535,0.0703914134653703,0.00578129767477564,0.936228985067915,0.478714809065783,0.216538136354033,3.46068837209302,1.86366461538462,9.62907407407407,4.75853720930233,1.62748769386134,0.615254932763353,2.92591204672415,1.8118142301079,0,0,0,0,0,0,3.8119,0.3961,86,130,54,86
"ZNF708",0.43642282665821,0.00106461280401271,9.89345408264342e-07,0.727746922524365,0.0426494599944105,0.0227474396105474,108.479274418605,92.4454815384615,158.793033333333,120.613258139535,6.99745729613042,5.22392532501614,16.6950468890901,7.92038024946748,53.123325,54.7895,79.79815,79.735675,154.654325,118.802,209.696,143.542925,86,130,54,86
"ZNF721",0.994280452732051,0.0334045660089628,0.00966134565577426,0.996696771307105,0.962523406882914,0.054784665940828,297.688293023256,284.805566153846,471.094755555556,309.429376744186,12.850725312557,11.7425719909124,121.852003576316,12.0373455298823,207.24365,206.2179,226.164225,229.789075,367.80645,348.6469,357.046925,365.401725,86,130,54,86
"ZNF662",0.235969634180645,5.76544292523185e-05,2.46896636468819e-09,0.638229296485207,0.00858283486483269,0.00352055429598053,57.6126,40.6607723076923,107.998518518519,69.2759395348837,5.00029768515641,4.72437943136429,15.2155204536262,5.87708212229346,24.910775,13.3141,22.1869,22.6129,75.6503,46.0337,137.11825,97.820425,86,130,54,86
"ZNF320",0.00385151700821962,0.00407202249011229,9.49915479608876e-10,0.941160069272476,0.000369833169148737,0.0202037358270158,364.246974418605,233.096649230769,527.3011,388.1786,31.6330468708799,19.0660608336681,57.0224166914427,23.4888684197246,141.70465,81.4518,192.4935,253.531,572.112725,311.3544,810.80475,529.551975,86,130,54,86
"ZNF530",0.000805723907317923,0.734160745571388,8.22991047066957e-05,0.527864874357376,0.0864154402036963,0.120524993319941,119.336502325581,90.4303984615385,128.961607407407,108.16596744186,7.82897125305228,2.92223574295131,7.94473007670563,5.90810251367535,68.654325,65.669,92.864475,67.6355,158.584175,106.1643,163.871375,132.329225,86,130,54,86
"ZFP1",0.577426647261839,0.00275333766950081,9.99793047662401e-06,0.979192534110934,0.832557215113551,0.000761095767563891,244.349981395349,226.621596923077,305.306996296296,238.35056744186,9.95829484496751,7.52391632665317,17.8904107360669,11.184787731601,176.068525,178.6482,197.977075,177.2305,296.7902,279.198,390.3749,263.2535,86,130,54,86
"KRBA2",0.0149651628419225,0.00152045510745191,0.520585845931108,0.377784973016545,0.597383447576897,0.106247144661248,37.7454837209302,47.6239353846154,52.8576518518519,43.5268604651163,2.06517529090547,2.51273323723987,3.09599183931478,2.09873160975104,24.41455,26.8995,32.548375,28.4146,47.9553,59.2914,72.041925,55.939575,86,130,54,86
"ZNF93",0.878128247781307,0.000263196634637586,0.00101664081130359,0.483463327879088,0.845547234066415,0.0219942203460293,65.3862139534884,77.0399861538462,145.9421,89.8234232558139,6.03777812327033,6.05930212557354,33.5844330103568,6.71970022240193,26.0528,24.3408,39.271325,47.9979,78.48585,117.8812,162.87265,114.603475,86,130,54,86
"ZFP90",0.0260055664097121,0.978193802160364,0.0237910718990855,0.999826004035676,0.033160568684606,0.965658144706499,494.047962790698,425.967126153846,506.133262962963,491.96748372093,16.7494036760191,12.8515628005516,31.4757251086239,20.1361851212459,393.20045,312.9402,302.063325,375.026375,583.029875,489.154,746.865475,560.1203,86,130,54,86
"ZNF479",0.998187791595466,0.999922319593576,0.99662546989765,0.270528971381516,0.137385008791613,0.421034308419852,0.345983720930233,0.116161538461538,0.446125925925926,2.99815348837209,0.175556824727028,0.0427250611141616,0.194156029224007,2.09721987512261,0,0,0,0,0,0,0,0,86,130,54,86
"ZNF445",0.070864762751512,8.69245387891127e-08,0.00026933821582642,0.000418648624839313,0.204299227898468,0.105749381747991,331.010960465116,389.181821538462,503.541411111111,435.890518604651,14.8547416785835,13.9832830126308,28.8032146909066,20.4402249468678,221.219575,273.183,347.556975,303.76205,432.131025,493.9863,576.4389,517.9443,86,130,54,86
"ZNF74",0.830192982620166,6.62632026851018e-05,0.000368270114152969,0.999999411986904,0.836552981294142,6.9334719397407e-05,366.72833255814,436.442127692308,822.976366666667,367.787576744186,17.5647098237796,20.1383348302837,197.210737996561,16.7993661022937,259.336725,294.2311,367.509725,243.74805,420.013775,538.022,574.24545,467.349675,86,130,54,86
"ZNF829",0.985073585707389,0.0601981355844911,0.0809909770023,0.93533617671475,0.991075064866009,0.192977520741081,16.6836581395349,17.5262538461538,24.1965814814815,18.2328627906977,1.55825056137776,1.72737656401295,2.93269526705972,1.29538841671583,5.27905,3.8954,6.38155,11.274775,26.86035,20.3414,37.200575,24.13245,86,130,54,86
"ZNF267",0.272638481716352,0.0273910643556611,0.466017775811344,0.817861690269349,0.0303909215520342,0.00228839426860006,484.909718604651,441.958523076923,401.634092592593,507.750111627907,19.7662063665528,14.9394060829103,18.8131624460292,19.2326427370236,357.5912,327.1681,300.575325,368.73175,553.47205,519.981,460.149525,604.0054,86,130,54,86
"ZNF566",0.964931513520064,0.0135149087099931,0.0235922846707443,0.911138152516135,0.627335778070414,0.00190013058926797,151.473369767442,156.360084615385,190.685255555556,143.9691,9.66278851999051,6.8092326379629,10.3229769641369,4.93434740641789,92.52195,108.0827,140.60125,108.06625,172.531575,178.8773,234.68105,171.237525,86,130,54,86
"ZNF224",0.670317859444592,0.531087434067179,0.0751272344220165,0.0057561414206948,1.70059703477055e-05,0.407858897408841,144.739255813953,133.691283076923,161.217118518519,180.14228372093,7.55701595045328,5.34476031246644,10.0991997484908,8.66310045659432,100.76285,90.1842,109.840175,113.49785,180.25445,161.7925,206.382275,225.62935,86,130,54,86
"ZNF529",0.99648882738192,0.0401702481734851,0.0134525340510049,0.998632350526077,0.999971035371081,0.02743253791589,266.253351162791,262.036633846154,331.536951851852,262.883909302326,16.7215997027416,13.9627302630588,18.3105988875045,10.0665939031188,169.7697,162.8876,240.457925,201.876425,292.272975,300.9709,387.514275,325.056125,86,130,54,86
"ZNF284",0.406923114111061,0.184990022633211,0.00301590309162791,0.943301448230107,0.13383099779848,0.426586787621732,42.2742395348837,36.92404,50.9370111111111,44.3969325581395,3.15655642844449,1.87173284266755,3.97528294908522,2.32035146866193,24.2133,23.8398,34.624725,30.732475,50.9915,47.6131,53.918375,55.966625,86,130,54,86
"ZNF749",0.0881595041489296,0.3188494944913,0.000784108722911347,0.729151294814737,0.615504858034477,0.0450406422638122,81.6857441860465,69.7862892307692,92.4980592592593,75.9464046511628,4.19874009697092,2.64835592610668,5.86466686584746,4.06388203712215,48.121625,49.2362,58.848475,55.85075,107.66885,83.9161,117.6682,94.21625,86,130,54,86
"ZNF17",0.00105550874864635,0.99850669870323,0.00391948603229986,0.999999859676234,0.00108806609528822,0.998322540695129,138.881620930233,110.021932307692,140.419340740741,138.820418604651,6.73019342176323,4.04603307304004,8.00257015633837,6.11601857881915,93.52555,81.3884,103.84955,97.4046,185.687875,125.3178,160.064425,171.196625,86,130,54,86
"ZNF555",0.561828722167379,0.014940087752503,0.000107867852531918,0.580514256884439,0.99969814269383,0.000269080124876031,76.7621139534884,71.1180246153846,93.0369148148148,70.708976744186,3.49954339030572,2.52675765052595,5.18353233956207,3.06186129294605,54.737325,54.2341,67.4162,51.2528,90.3991,83.6792,102.2604,81.463975,86,130,54,86
"ZNF75D",0.915423166140732,0.0376418941895093,0.0945295470905323,0.0497513395417195,0.12969898440763,0.975256608076528,195.947976744186,203.784410769231,236.407359259259,230.103753488372,7.12206528763146,8.8776002348407,12.3275438917936,8.42364562449098,144.1242,137.2582,163.818225,156.302275,238.658425,237.1542,316.3899,276.40255,86,130,54,86
"ZNF197",0.542694621284528,0.488228873910754,0.0399084779450231,0.0316824857195004,0.000104863093006058,0.751606191589004,238.816095348837,226.097153846154,255.733777777778,267.611413953488,6.95172391996938,4.98906370947782,11.1936966901631,8.51623104634647,185.9537,189.6864,189.467225,225.433275,266.575775,252.0944,318.29765,300.698875,86,130,54,86
"ZNF732",0.632118625296327,0.969861650448711,0.435685344173978,0.999414596294161,0.549789082749275,0.985847753270325,4.06153953488372,2.92656153846154,4.595,4.18457441860465,0.800540487370054,0.539203460040346,1.19861219082621,0.622997399955019,0.686275,0.3475,0.290925,0.8015,2.465425,1.8405,3.671125,4.584025,86,130,54,86
"ZNF546",0.705481739121104,0.207575215908531,0.643990750103359,0.889517592424155,0.9918824542343,0.549036707515669,43.6089186046512,49.1778523076923,56.263662962963,47.6981302325581,2.99852906992057,3.08571728428857,8.91916134985929,2.23612371397346,25.27835,28.8745,28.96115,32.589825,54.290675,71.1849,57.4505,65.283925,86,130,54,86
"ZNF286A",0.00230586832960178,1.56409862839268e-09,0.000621189134142996,0.00343315125693111,0.996058967397291,0.0032282388154552,223.25576744186,300.439573846154,399.129344444444,305.273365116279,10.3451504125612,13.039488533193,31.0683837944638,17.0677274015198,161.862275,209.0226,224.558725,202.871725,252.468575,369.8305,479.71125,341.451275,86,130,54,86
"ZKSCAN4",0.0678906273002311,0.107983464820535,4.48927415759304e-05,0.999538801886438,0.0500780230614588,0.133459398744375,129.694906976744,115.848804615385,145.619659259259,130.366239534884,4.85383813594855,3.03990604325877,6.80025264573851,4.00040569973659,94.499475,95.2232,102.249275,101.93445,153.47795,136.4133,179.537275,154.852975,86,130,54,86
"ZNF643",0.717441758527733,0.504248943068286,0.935312432425499,0.979030054129492,0.925429123630586,0.722301826915765,54.0412744186047,72.5969107692308,84.674062962963,61.6741046511628,4.1718214755196,17.7175732519879,7.56770510535363,3.45037596109823,34.049175,27.243,38.53345,37.66685,68.12295,58.8291,112.1347,78.8131,86,130,54,86
"ZNF642",0.316259666610301,0.645917310887586,0.996287231759659,0.99976460396186,0.2691377989879,0.597502166407549,94.9547418604651,131.058916923077,125.695640740741,92.9505069767442,3.9708498432595,21.4556843830367,7.08188132078185,3.21647818239775,72.674675,76.4835,86.849925,72.989125,117.596225,120.5066,174.370075,109.8472,86,130,54,86
"ZNF490",0.98601733013161,0.017253205239487,0.021920131960107,0.238971630967931,0.315960828967373,0.55760384064343,171.971997674419,176.4706,220.355340740741,198.951048837209,7.82664762042618,6.05547436736919,19.48518428338,11.5267926895242,118.696475,127.586,127.242075,138.900075,209.75445,228.5767,271.52145,227.877325,86,130,54,86
"ZNF626",0.121154403612086,0.0601281803037166,3.59652151730172e-05,0.52599106821895,0.00139095837591197,0.553260811988816,99.7465418604651,48.5029138461538,172.276237037037,134.241923255814,10.6257683661416,4.49991343397844,44.8324577095371,19.6906555853614,33.8967,18.0847,18.183725,45.56735,126.94245,51.3651,213.31955,132.8782,86,130,54,86
"ZNF793",0.0185029000387333,0.989731135261202,0.128199872714844,0.524536150831101,0.473581850233996,0.811931005341214,101.485948837209,71.9084292307692,97.5946481481482,86.4409906976744,9.76779920650228,5.21494553678392,11.2328349136049,6.76033145633982,25.9967,33.6528,34.714775,44.667025,131.2551,93.2934,148.28005,109.22455,86,130,54,86
"ZNF383",0.999976054094525,0.631802332991848,0.598988006269897,0.853557131397038,0.835754609555667,0.961610259066733,118.922406976744,118.537729230769,104.780081481481,110.572841860465,8.11297998361859,7.34493779891637,6.88581869592717,4.04870696210428,71.305125,75.4073,78.469025,84.244125,140.05785,130.441,130.94585,127.54125,86,130,54,86
"ZNF669",0.0381798366526925,2.3336199641566e-06,0.00707321614060619,0.993157655586896,0.0814494232435049,7.38578863201944e-06,110.237686046512,128.889949230769,155.152977777778,112.292388372093,5.84129014524428,4.10784047159882,8.02501862549947,4.73952902729483,76.559475,99.0087,107.28435,79.4075,127.742575,150.9986,183.540925,128.575275,86,130,54,86
"ZNF559",0.0260178112428343,0.997832548484226,0.0455435721336832,0.144009323621035,0.964118197819136,0.169062362802502,282.775344186046,222.630121538462,287.643237037037,232.805555813953,25.4360478518794,7.97823527310608,23.9505745935871,10.7880363025722,145.996525,175.3998,163.699275,149.426025,318.9707,273.1379,338.704525,283.78275,86,130,54,86
"ZNF177",0.33154735241027,0.0104989784023996,1.42234386332207e-05,0.703531186954329,0.957662314787262,0.000341889465729994,54.4150325581395,44.4577523076923,77.4080740740741,47.4417697674419,5.68117213057181,2.85444904041391,7.30911434327792,3.85291788984611,22.1989,16.3252,43.589925,22.16475,70.37335,60.6516,98.386175,55.077125,86,130,54,86
"ZNF548",0.357095209383579,0.462435310881228,0.0164540445650767,0.279222444430504,0.00200950484750317,0.9994897467878,261.481746511628,234.514093846154,291.472737037037,293.782765116279,13.2337816196432,8.80036988131476,16.1301732320489,14.7856961443002,171.336375,170.3912,212.4138,204.0313,361.229975,279.3893,336.187775,342.4078,86,130,54,86
"ZNF563",0.684066422803848,0.999989488263922,0.757878098536983,0.798976878502261,0.152268013527868,0.868225277853017,43.8777790697674,39.3975861538462,44.033162962963,47.9147837209302,2.33571170477373,2.16947504376389,3.34550070451993,4.47456627106289,29.3498,23.8834,24.5194,27.725475,57.4797,49.2308,61.5316,54.834825,86,130,54,86
"ZNF567",0.634406729506795,0.0450711040828498,0.27981501487115,0.999055753983099,0.537824180524822,0.0323907324511988,151.837637209302,164.554795384615,186.860759259259,150.214906976744,9.56840168318684,7.36866743772079,10.4247526759618,5.1579007603142,94.761,112.1381,148.553925,112.45895,194.82605,187.8374,225.393525,180.9298,86,130,54,86
"ZNF573",0.835015882826257,0.0451957709849268,0.159094135459558,0.999923123922969,0.865714200603244,0.0518842341969055,16.7642581395349,18.3598384615385,22.9752185185185,16.888788372093,1.12103355902041,1.3817422052379,2.60274353562078,0.830485811563155,8.00115,9.359,11.381775,11.559825,22.6334,22.7407,24.995525,20.447,86,130,54,86
"ZNF527",0.984662161740794,0.0184962180711082,0.00345766512846979,0.832046278085815,0.939772433556864,0.00153184460613465,107.435988372093,104.588093846154,136.874092592593,99.9805162790698,6.75503011766587,5.66693546152628,7.99884982605994,4.02346547259241,70.57315,65.9693,96.2721,73.22,128.56045,120.2721,179.165425,124.190275,86,130,54,86
"ZNF33A",0.0010536481767226,0.530041420110875,2.25712413949308e-05,0.0170264853162734,6.14568396173354e-11,0.595015719038409,552.783411627907,448.984216923077,599.182711111111,642.084011627907,21.9177856863301,11.6842216450488,38.8898596520121,22.2221034211678,433.4869,356.044,437.845875,480.5525,642.0004,521.7153,783.63565,769.161925,86,130,54,86
"ZKSCAN3",0.960520125513217,0.000107109218019152,3.59420298057245e-06,0.999504929118466,0.92705868624953,0.000162317236762854,74.7450744186046,72.3028092307692,101.607618518519,75.3499046511628,3.34604882816273,2.81862622109407,7.01443297879086,3.51680027058389,42.06165,45.7153,69.0714,50.851075,98.211925,93.7254,125.286325,95.9622,86,130,54,86
"ZNF676",0.996547940950221,0.0864011374162207,0.0347427750002884,0.996828504358485,0.97120344676582,0.13085435345153,3.0091023255814,2.67298153846154,7.65055185185185,3.36748372093023,0.887699827938762,0.699365084212705,3.10540087981211,0.693482937190758,0,0,0,0.34965,1.2953,1.2229,1.114475,3.553675,86,130,54,86
"ZNF699",1.61244256237092e-05,0.485092900015274,0.0519220331889869,0.417486619302713,0.0117632891525281,0.99984436188231,47.7123162790698,29.3953892307692,40.8793037037037,41.2423860465116,4.27689575000299,1.44988409409894,4.17941064503753,2.61122528342579,22.22095,16.9727,22.69605,25.094675,56.232325,37.4233,55.8556,51.381975,86,130,54,86
"ZNF250",1.15146869683613e-05,0.0344810370616736,4.6906478701203e-11,0.967126006906492,9.56628302906104e-07,0.0969241060911222,203.87893255814,146.639313846154,244.048459259259,209.879472093023,7.86144243681759,5.26583254947202,18.4963850314379,9.44019096725571,135.608175,101.6533,145.873,145.157425,249.14805,165.9628,296.945425,236.14715,86,130,54,86
"ZNF79",0.00700476627585234,0.0281695691760093,0.996833845711945,0.663858794115031,0.192584356598361,0.280346727186745,102.929486046512,122.26084,123.700688888889,110.390953488372,4.98694079842561,3.2754214956131,6.48228375709271,4.74166426633224,77.072475,98.4026,94.727225,82.133875,123.280325,143.0074,153.5385,137.074625,86,130,54,86
"ZNF681",0.880177188715636,0.997042071273299,0.828283591123037,0.896097412247533,0.43119532290034,0.976037882698004,95.5597651162791,83.23014,99.7722592592593,108.371425581395,10.1951450650453,11.098347792096,12.7243492273108,15.4581573057743,19.128625,12.6045,25.188275,34.11055,137.087925,84.5585,137.43655,110.835225,86,130,54,86
"ZNF766",0.998471606503222,0.12651689316751,0.0625974940700582,0.94739376585975,0.87133141754544,0.31731174124764,398.293006976744,394.692161538462,459.0687,411.586765116279,16.4707407732316,12.8095081723941,24.8197696480559,18.3122172369204,317.814375,307.1353,344.2841,292.1412,439.17585,453.8039,592.86735,478.290975,86,130,54,86
"ZNF471",0.198749673088137,0.187529047309446,0.000808951145342962,0.110493344139758,6.73238924101538e-05,0.999994497678367,48.9314395348837,34.4521738461538,67.2896074074074,67.0625093023256,5.15136486631345,3.00460497648106,10.242907786437,6.73783070338877,13.59995,9.5681,12.3242,20.8158,69.88195,48.9385,99.670675,88.531325,86,130,54,86
"ZNF836",5.75573907046767e-05,0.96149520674989,0.00531701693702979,0.716733159804313,2.02784588010374e-07,0.49001724023606,107.743209302326,80.3645723076923,104.015907407407,114.808681395349,5.09637768305258,2.78639703929686,7.24086367582189,5.33425273662643,72.859075,53.7753,67.08115,80.4333,132.53905,101.4774,126.400675,140.64535,86,130,54,86
"ZNF493",0.827479481982176,0.00380401004267183,8.11019759997533e-05,0.130776405106217,0.00695599787038337,0.431658942634416,62.6412488372093,55.4230246153846,98.7368222222222,82.8135279069767,5.89498716826325,4.28695000228339,12.3837553946755,6.34969671953603,30.514675,23.6876,30.575425,44.377425,66.00585,79.2079,135.078925,106.54565,86,130,54,86
"ZNF167",0.108805344861555,0.178585611181512,0.00027408617020197,0.0581123588279189,4.6363363126467e-06,0.997745714739409,46.7970372093023,37.8136923076923,56.8682074074074,57.7862046511628,2.47362449292755,2.32785489312068,4.27040242265989,3.68601329141631,27.692,19.7242,28.64905,36.5986,59.302875,50.9202,80.620575,72.9941,86,130,54,86
"ZNF565",0.287459897752714,0.653259207009778,0.992279222465745,0.0112613328928471,0.365949326985369,0.40156299639258,84.9732,76.3777123076923,77.9610814814815,68.5064255813953,4.84469100986051,3.00112360497529,4.49911126169711,2.53632209447186,59.6203,53.6313,52.2787,53.638825,101.321475,92.938,93.463325,81.3848,86,130,54,86
"ZNF34",0.100805978686243,0.000373204565739749,5.0355115632783e-09,0.739890588297922,0.639186008055607,7.26797202244001e-06,106.374893023256,91.5591061538462,138.975011111111,99.1795372093023,4.99407063808308,2.86949344141029,11.0536039442957,3.47580537936664,68.947525,72.3121,86.196175,76.10325,136.481825,111.0177,177.374725,119.7001,86,130,54,86
"ZNF140",0.106817679691414,0.398963869310759,0.00183996489170402,0.992953266496091,0.200349795953145,0.272281707849321,488.078751162791,427.913796923077,539.929981481481,480.171997674419,27.5129296871097,12.5145043609998,27.226891328191,18.5125806996132,334.7872,337.6787,382.569575,349.6701,550.6582,500.7825,698.921,576.839675,86,130,54,86
"ZNF658",0.17298338954131,0.351638871387349,0.00266494019082253,0.247952055070551,0.000316211056723525,0.999997807667838,62.7583976744186,72.1714538461539,53.2756444444444,53.3805604651163,3.65289833040134,2.84060018913339,5.04150473577376,3.30257412128118,38.6405,50.6922,27.479,31.749625,81.228425,89.7551,73.808125,73.836875,86,130,54,86
"ZNF765",0.00392224088003967,0.212325688163565,4.96267054783672e-06,0.999998522647865,0.00369056462260886,0.218054321005523,290.813481395349,235.795687692308,329.874048148148,291.096288372093,13.3235867101687,7.50510291862681,21.4540479086013,12.6103438755505,195.0931,186.8132,195.887025,215.381925,370.2823,273.3976,362.769925,349.02275,86,130,54,86
"ZNF124",0.999970617620072,2.90754476051092e-09,2.21257123733665e-10,0.839687520776178,0.821174956005843,1.74668925545518e-07,87.2837930232558,87.5782261538462,141.564059259259,93.4709674418605,5.60289896812802,3.38050996062996,9.8962656942314,4.33723898478885,54.456075,56.4461,85.79375,60.84515,108.73415,109.5423,213.197075,117.716275,86,130,54,86
"ZNF569",0.803840159701433,0.0117683412786309,0.000321450683311686,0.647759210487119,0.130015522381084,0.168853516132794,103.827325581395,94.4932169230769,143.700144444444,117.084523255814,7.87510178660716,5.40579912558069,10.486519981815,9.73966288052185,49.511525,50.3719,78.743625,74.4135,131.1447,116.7305,196.781825,140.16675,86,130,54,86
"ZNF777",0.00361920007704852,1.01932287462914e-05,0.108234287714322,0.337423016866492,0.379468791747548,0.00425612006389009,442.442744186047,540.307495384615,615.35562962963,494.77458372093,23.9305833741793,16.4303179649958,36.6202565087655,17.3032982854481,307.921175,412.8468,495.76745,376.904625,545.428675,638.839,706.3839,561.087875,86,130,54,86
"ZNF605",0.999220895876301,8.48662207175721e-08,4.22981616399198e-09,0.0509429255039898,0.017552299153522,0.00248973586337364,250.388779069767,248.250473846154,370.054122222222,296.975451162791,12.6670188894165,9.26687785238946,20.5814410942668,12.44427307538,163.27445,179.0989,261.725175,215.6119,354.540375,327.7624,437.14595,371.123675,86,130,54,86
"ZNF799",0.99987993670907,0.121306206437341,0.0725736680360257,0.894581973992548,0.833245721321151,0.383304407726072,108.630511627907,108.058889230769,131.415681481481,115.013344186047,6.40942075648189,4.88296730164389,6.92037075985463,7.38816627746943,75.5468,76.1278,91.620725,77.498475,128.23945,135.8305,179.174025,122.37895,86,130,54,86
"ZNF782",2.50984211191962e-09,1.54019542929484e-05,0.97914287668851,0.0526190669194881,0.00192283989905828,0.0573107288881851,30.7555093023256,49.9413861538462,48.569762962963,39.1433697674419,1.79245528914631,1.9874470816955,2.96201708578463,2.54736751467275,18.34095,34.5369,34.38055,24.535125,41.678675,61.3691,58.0311,46.043075,86,130,54,86
"ZNF846",5.1054312723009e-06,0.0406000280881492,0.469065322207831,0.000223489533068943,0.972281088708508,0.747593024403893,109.326572093023,64.1641523076923,79.3847148148148,68.0904720930233,10.0209966750337,3.39219990428359,8.02025065761023,7.1009617994994,49.900275,43.7493,44.205975,42.0621,134.75785,70.0876,92.750725,77.011775,86,130,54,86
"ZNF136",0.998870487199118,0.546831424524404,0.565920426671326,0.852300941182004,0.882601733433823,0.925779996221825,197.552672093023,199.244890769231,216.648766666667,207.727079069767,9.18029142278518,6.56311435120244,12.2992748176087,9.42632841544308,137.123725,150.1556,149.8555,155.63865,259.511775,256.4475,269.690725,253.58115,86,130,54,86
"ZKSCAN5",0.0849050182344716,0.00288733761962856,0.312431173099441,0.390985466865513,0.920544759748948,0.149766714936329,375.014797674419,422.390916923077,462.551648148148,409.687669767442,12.4721053663979,11.9303086644019,23.7956896323194,17.1034278969296,289.107475,329.5519,345.54485,323.289675,454.437825,471.3783,510.28665,447.658375,86,130,54,86
"ZNF33B",0.228761901277312,0.351455009461042,0.00410625684291532,0.829069249993642,0.0246720440363536,0.803716219914408,432.801895348837,378.138355384615,492.054533333333,459.679634883721,16.4617090691437,15.5001531807815,40.6065578926229,24.2800636860892,329.802,263.9043,267.8998,294.683925,503.350525,446.858,629.7696,524.094425,86,130,54,86
"ZNF431",0.982175018165339,0.227124322577769,0.312820159240807,0.976849265982385,0.999847386478742,0.410478835474345,161.354941860465,166.702946153846,195.435855555556,167.778802325581,9.09698703898251,8.78736297084329,13.7022534656377,13.304473386582,105.58265,105.3262,125.11145,107.2549,191.58595,201.9981,244.15675,191.132225,86,130,54,86
"ZNF418",5.52070980943675e-05,0.783301525831735,0.0236442769037336,0.585453973022824,5.53351019449977e-08,0.171299494477503,41.535711627907,11.7540738461538,33.7596444444444,50.7313790697674,8.07499893613821,0.851378427979337,5.29073024936794,5.61040324827257,8.922875,5.8932,4.870575,16.755725,28.556275,13.2055,68.9206,67.8844,86,130,54,86
"ZNF700",0.916472766209473,0.776645948434386,0.966552782008402,0.41230667517293,0.721989226308262,0.977663138758399,285.428358139535,274.190118461538,264.778618518518,256.014262790698,16.6908068931764,9.45639165999344,13.9661206152163,13.8315431383916,187.346975,183.7687,186.07365,183.42625,311.958575,331.8763,311.616275,304.694225,86,130,54,86
"ZFP28",0.0726568130948604,0.0506355200321319,1.08794040256655e-05,0.666645290009655,0.00152185963332141,0.392786305643036,120.282153488372,88.7753338461538,161.943933333333,136.435230232558,10.988428605355,6.40239604046919,15.9865463066578,10.1388466172482,34.815,31.7195,57.03805,76.115275,177.64155,119.7931,236.794375,162.368125,86,130,54,86
"ZNF585A",0.143248639380922,0.949627593157326,0.590261371701697,0.999393553599373,0.187327059094089,0.972663604870778,147.625813953488,124.542564615385,140.365711111111,146.213606976744,7.99134410049371,7.72139026385446,11.8469614613335,5.91708042690704,93.214175,56.3201,68.440975,107.688975,184.291925,164.9118,188.6342,173.83315,86,130,54,86
"ZNF138",0.994609078159666,0.790155991661744,0.622217219173926,0.23190301963306,0.260512588774537,0.0486102597815029,175.759530232558,172.01892,193.204266666667,144.448588372093,17.4063208592391,8.60635748576913,11.4767835326444,6.37495335849903,105.279775,107.9825,132.045925,101.400975,188.870725,201.6715,238.8265,151.4504,86,130,54,86
"ZNF429",0.794963331363061,0.708357227315034,0.215066658678949,0.754270133928773,0.187476032006685,0.997227200215738,67.7662720930233,60.4913461538462,78.3470740740741,76.3834558139535,6.72256284156637,4.94186006027337,8.92465145450962,4.89246488926951,24.027725,20.4422,22.595,44.339625,93.183575,83.5141,97.98915,98.45725,86,130,54,86
"ZNF470",0.209502264585033,0.00831114667311794,3.34143423308397e-06,0.876940041668803,0.0298399220563691,0.0563478783466519,111.753139534884,87.8904292307692,160.581766666667,121.816151162791,8.20109217553644,4.99585296158893,20.9436453863327,8.78766618692426,56.6479,41.64,62.739275,66.0155,161.34525,123.4257,200.620525,148.788425,86,130,54,86
"ZNF100",0.999928661748662,0.000133142555276744,4.26846119843116e-05,0.0421136878060034,0.0242022007611132,0.201412959041462,124.430865116279,125.272846153846,201.857925925926,166.338253488372,7.64321572047151,7.55092041147119,20.2528212422572,13.0201630837688,63.60295,56.855,109.82005,99.181425,161.782775,165.7592,241.3794,193.863725,86,130,54,86
"ZNF398",0.0901416228177316,0.142244156475702,0.992047649280961,0.999991073248026,0.0971488952157631,0.150163797288541,505.93401627907,569.985784615385,579.006018518519,506.808272093023,18.9538039565688,14.8632989844222,43.5366014319987,15.8859996252386,367.542725,449.8327,410.3635,405.8569,609.03695,653.3505,641.81635,581.5804,86,130,54,86
"ZNF498",0.0796221794027948,0.0141952252616797,0.636462965858409,0.262861434820784,0.979368830620554,0.48763471645663,397.5124,453.732553846154,486.125792592593,444.510111627907,18.6563993691303,12.9206645371865,22.1615608695794,21.1774172850802,263.9424,341.2627,360.257125,352.19785,498.6366,528.3505,595.92075,515.562475,86,130,54,86
