"gene","p-adj-BRCA CIMP c7-BRCA basal-like c8","p-adj-BRCA non-CIMP c9-BRCA basal-like c8","p-adj-BRCA non-CIMP c9-BRCA CIMP c7","p-adj-Cluster 13 (HNSC-LUSC)-BRCA basal-like c8","p-adj-Cluster 13 (HNSC-LUSC)-BRCA CIMP c7","p-adj-Cluster 13 (HNSC-LUSC)-BRCA non-CIMP c9","p-adj-Cluster 14 (HNSC)-BRCA basal-like c8","p-adj-Cluster 14 (HNSC)-BRCA CIMP c7","p-adj-Cluster 14 (HNSC)-BRCA non-CIMP c9","p-adj-Cluster 14 (HNSC)-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 5-BRCA basal-like c8","p-adj-Cluster 5-BRCA CIMP c7","p-adj-Cluster 5-BRCA non-CIMP c9","p-adj-Cluster 5-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 5-Cluster 14 (HNSC)","p-adj-Cluster 6-BRCA basal-like c8","p-adj-Cluster 6-BRCA CIMP c7","p-adj-Cluster 6-BRCA non-CIMP c9","p-adj-Cluster 6-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 6-Cluster 14 (HNSC)","p-adj-Cluster 6-Cluster 5","p-adj-KIRC-like c17-BRCA basal-like c8","p-adj-KIRC-like c17-BRCA CIMP c7","p-adj-KIRC-like c17-BRCA non-CIMP c9","p-adj-KIRC-like c17-Cluster 13 (HNSC-LUSC)","p-adj-KIRC-like c17-Cluster 14 (HNSC)","p-adj-KIRC-like c17-Cluster 5","p-adj-KIRC-like c17-Cluster 6","p-adj-Low purity c2-BRCA basal-like c8","p-adj-Low purity c2-BRCA CIMP c7","p-adj-Low purity c2-BRCA non-CIMP c9","p-adj-Low purity c2-Cluster 13 (HNSC-LUSC)","p-adj-Low purity c2-Cluster 14 (HNSC)","p-adj-Low purity c2-Cluster 5","p-adj-Low purity c2-Cluster 6","p-adj-Low purity c2-KIRC-like c17","p-adj-OV-like c1-BRCA basal-like c8","p-adj-OV-like c1-BRCA CIMP c7","p-adj-OV-like c1-BRCA non-CIMP c9","p-adj-OV-like c1-Cluster 13 (HNSC-LUSC)","p-adj-OV-like c1-Cluster 14 (HNSC)","p-adj-OV-like c1-Cluster 5","p-adj-OV-like c1-Cluster 6","p-adj-OV-like c1-KIRC-like c17","p-adj-OV-like c1-Low purity c2","p-adj-UCEC Serous c4-BRCA basal-like c8","p-adj-UCEC Serous c4-BRCA CIMP c7","p-adj-UCEC Serous c4-BRCA non-CIMP c9","p-adj-UCEC Serous c4-Cluster 13 (HNSC-LUSC)","p-adj-UCEC Serous c4-Cluster 14 (HNSC)","p-adj-UCEC Serous c4-Cluster 5","p-adj-UCEC Serous c4-Cluster 6","p-adj-UCEC Serous c4-KIRC-like c17","p-adj-UCEC Serous c4-Low purity c2","p-adj-UCEC Serous c4-OV-like c1","mean-BRCA basal-like c8","mean-BRCA CIMP c7","mean-BRCA non-CIMP c9","mean-Cluster 13 (HNSC-LUSC)","mean-Cluster 14 (HNSC)","mean-Cluster 5","mean-Cluster 6","mean-KIRC-like c17","mean-Low purity c2","mean-OV-like c1","mean-UCEC Serous c4","SEM-BRCA basal-like c8","SEM-BRCA CIMP c7","SEM-BRCA non-CIMP c9","SEM-Cluster 13 (HNSC-LUSC)","SEM-Cluster 14 (HNSC)","SEM-Cluster 5","SEM-Cluster 6","SEM-KIRC-like c17","SEM-Low purity c2","SEM-OV-like c1","SEM-UCEC Serous c4","Q1-BRCA basal-like c8","Q1-BRCA CIMP c7","Q1-BRCA non-CIMP c9","Q1-Cluster 13 (HNSC-LUSC)","Q1-Cluster 14 (HNSC)","Q1-Cluster 5","Q1-Cluster 6","Q1-KIRC-like c17","Q1-Low purity c2","Q1-OV-like c1","Q1-UCEC Serous c4","Q3-BRCA basal-like c8","Q3-BRCA CIMP c7","Q3-BRCA non-CIMP c9","Q3-Cluster 13 (HNSC-LUSC)","Q3-Cluster 14 (HNSC)","Q3-Cluster 5","Q3-Cluster 6","Q3-KIRC-like c17","Q3-Low purity c2","Q3-OV-like c1","Q3-UCEC Serous c4","count-BRCA basal-like c8","count-BRCA CIMP c7","count-BRCA non-CIMP c9","count-Cluster 13 (HNSC-LUSC)","count-Cluster 14 (HNSC)","count-Cluster 5","count-Cluster 6","count-KIRC-like c17","count-Low purity c2","count-OV-like c1","count-UCEC Serous c4"
"ZNF671",0.980144783829603,0.999999910041908,0.861881716193972,0.998456102051718,0.973975660828854,0.964023733114714,0.99766709093802,0.999588433737286,0.9581150032968,0.999999983496711,0.999999992074998,1.52553012657819e-05,0.999999999050411,0,0.000994287718523279,0.999910403337184,9.91866222488369e-09,0.999999998781005,0,1.34401429396913e-06,0.000986722772611137,0.865590884540341,0.0245373129675864,0.964426746661084,0.0544420546156537,0.0598114925549413,0.599766213345286,0.852276368885351,0.99869170666972,2.54241128150312e-09,0.999997941384897,0,2.87699510104211e-07,0.00287158589972192,0.946378986684725,0.942802696039046,0.999999949733427,0.791409070993992,0.999809996344901,0.977146082595967,0.980058594526285,0.97501287064641,0.551497762682904,0.36055812649935,0.274905459689621,0.977841645624927,0.999995947187933,0.901374559545248,0.998805142371349,0.999603968462865,0.652378872162865,0.372265856623183,0.130933785919756,0.247304932677062,0.967972059047816,95.622,39.4705083333333,115.1737,56.3162892857143,52.9425692307692,106.441028181818,124.140974857143,197.9797,134.451932608696,81.349,18.1697,0,4.45941720384309,0,2.28507748779583,4.34123901721358,2.60284114207154,3.78621391756451,0,7.42278689483988,16.8692580213305,0,95.622,20.277225,115.1737,28.297525,30.8176,51.5583,66.233025,197.9797,91.6286,37.6748,18.1697,95.622,52.370625,115.1737,80.564875,63.3575,152.0235,163.619475,197.9797,165.0405,140.0484,18.1697,2,24,2,280,26,660,350,2,92,10,2
"ZNF416",0.95152994577295,0.999999970864783,0.7997448572566,0.999119121296205,0.628309584317271,0.979828704542147,0.999321489703012,0.914208267470962,0.983964324698173,1,0.999966867461435,0.11082896119513,0.996652960839076,0.291936553117682,0.998066034782007,0.999997668281311,0.031716068242477,0.999117258323605,0.0217278497043765,0.952173229903382,0.918939077097562,0.999999999795434,0.875116838549661,0.999999999997252,0.992805108615844,0.994364913143601,0.999236619711259,0.999860060898018,0.999587992026664,0.592712407283751,0.987128772800054,0.999999493661958,0.999999998103139,0.981064853941455,0.648341345652985,0.995838114270377,0.988704406222183,0.999999376479825,0.922293054785229,0.998330491640494,0.999556809947733,0.929931811343748,0.798413564185918,0.959436818740443,0.995799885873686,0.996591232924783,0.195543551016221,0.999818528550322,0.50225096232808,0.552631701730477,0.680753774282423,0.773323597799335,0.999327558778218,0.559078379479654,0.373081766510596,100.7143,158.181975,85.0091,133.890527142857,134.009992307692,123.764274848485,118.169848,91.1954,131.364252173913,150.09814,45.8675,0,10.2310929426158,0,3.86180901011576,11.5090598441895,2.16412107756412,2.70937563912497,0,5.7036466979704,21.8516212810105,0,100.7143,131.710975,85.0091,87.5467,84.7458,84.461,82.547,91.1954,89.5994,102.2801,45.8675,100.7143,181.733825,85.0091,167.188175,162.6984,152.3385,152.383875,91.1954,172.7575,202.728,45.8675,2,24,2,280,26,660,350,2,92,10,2
"ZNF586",0.795479715908387,0.999999914616367,0.959461526120498,0.949935622132822,0.924199934205994,0.997104375326248,0.797173257078968,1,0.960314406364527,0.9155664176116,0.973188824115967,0.687686319819602,0.999092468428766,0.979065267483978,0.655689321349488,0.997168891783026,0.0989928508779443,0.999989114204384,0.00457496660124479,0.0785671805984386,0.0272150957837137,0.999685947966117,0.99954878595761,0.999998116441184,0.999999710942814,0.999578770121419,0.999999995776568,0.999999999999871,0.979905772126289,0.729424436165882,0.999446672639036,0.997066628693599,0.707696430199928,0.999999991934218,0.838115394795812,0.999999999375969,0.266370532146714,0.770138261865356,0.529266544062084,0.0704259074889988,0.747131074235925,0.0273785541102418,0.00218296734820056,0.876402143698548,0.0338414935013989,0.999986380699995,0.311754350291549,0.999054528692654,0.551630363140516,0.312249554713377,0.637651095115256,0.838355077607985,0.974348285702766,0.677299201612295,0.0464912439557734,96.4764,205.561433333333,122.4863,179.135357857143,205.057092307692,171.805094545455,152.931813142857,158.2278,169.52722826087,262.69728,52.515,0,22.7140328950357,0,6.51893008687313,13.4040452631067,3.05274096007004,3.72748630723933,0,7.61467602813556,31.1557952392267,0,96.4764,136.180825,122.4863,110.416575,154.717,119.2828,105.797525,158.2278,118.0732,229.3795,52.515,96.4764,323.752175,122.4863,225.881125,213.1484,207.9778,181.310275,158.2278,206.42,291.0292,52.515,2,24,2,280,26,660,350,2,92,10,2
"ZNF446",0.999997756836183,0.999999999791924,0.999877984896574,0.999992440961551,0.0609830742730915,0.999999987651219,0.999403397954994,0.0549998353009511,0.999973972443584,0.988770578014519,1,0.894510480386919,0.999999995470623,7.6497398597053e-05,0.128065346692135,0.999987104526271,0.0424061175599475,0.999999965085152,0.999999990154629,0.994082251454065,2.14626784444949e-06,0.990270929857764,0.687034891839511,0.997435335752799,0.992690874394547,0.999752924147713,0.89833297416283,0.99405523924431,1,0.939593734123702,0.999999996450272,0.14004079816908,0.256014569860438,1,0.0728616110816972,0.905059587208961,0.999995528495853,0.999999999996837,0.99983809112869,0.492880591146452,0.281488845207956,0.986813610170784,0.443218200800295,0.715811455891921,0.990091033466972,0.980553844090552,0.584468003203826,0.993836040570188,0.980105640175788,0.99874877190652,0.829781956034742,0.983171236148372,0.999999999997947,0.839675492132956,0.620466284425931,212.4874,238.193775,198.9031,184.349462142857,165.742230769231,212.025370606061,182.742397714286,123.4021,211.825032608696,241.55812,114.8416,0,23.8033101932306,0,4.20080302743547,13.5405163199213,3.18784169438466,4.4982887823606,0,7.80748263915963,20.6826943354895,0,212.4874,171.265825,198.9031,125.334125,131.4484,154.431,130.884,123.4021,161.7538,196.7688,114.8416,212.4874,313.1316,198.9031,226.124475,199.1384,261.4387,214.262975,123.4021,234.3056,297.2506,114.8416,2,24,2,280,26,660,350,2,92,10,2
"ZNF8",0.980284465023708,0.999999999999457,0.991551767494812,0.999995363824976,0.222110513144415,0.999999819542297,0.999999077480202,0.546832016113173,0.999999980480594,0.999999998676226,0.999452322356965,0.864949891233476,0.999898274680183,0.0645592844281243,0.963854811946611,0.999999968443033,0.0382837586942033,0.999999999947886,0.850596339856145,0.999996735536168,4.00696677949064e-06,0.999889117771009,0.566329886661206,0.999625310225442,0.948935327761427,0.969713931266716,0.826788317389919,0.981398663041937,0.999987255180281,0.442385207880281,0.999999236770507,0.999999833828694,0.999999553930758,0.859732925346312,0.924923018634835,0.936960937343,0.245528463697089,0.100220831000479,0.314065034446894,9.94904403661678e-06,0.000194860751635995,0.000250683776153671,9.07908656810896e-07,0.0236736626401329,4.55202678336653e-05,0.999279885473137,0.999999999994786,0.999761650576541,0.999863546571564,0.999784383507588,0.999999652262303,0.998770636037894,0.929312119337062,0.999942871406636,0.898724932008413,81.9124,128.91835,86.883,99.365415,97.1748615384615,111.080117575758,92.3551994285714,47.4216,101.461476086957,187.64636,124.4028,0,22.0882048113698,0,2.76085324055744,9.10980154767055,2.26757254202963,2.12229832668648,0,4.8019141511911,22.2706087148221,0,81.9124,76.07685,86.883,70.64845,57.9138,72.9045,64.609325,47.4216,66.2844,176.8953,124.4028,81.9124,131.186725,86.883,114.7817,134.8734,129.1526,117.1485,47.4216,123.9011,218.6983,124.4028,2,24,2,280,26,660,350,2,92,10,2
"ZNF264",0.988050698104661,0.99979907725374,0.999999999487138,0.999999999922024,0.0254488237237478,0.999053211806783,0.999999999996024,0.213994515271668,0.998984597501294,0.999999999991491,0.999988757803194,0.445150363126105,0.999994585210503,0.0149399948512189,0.946652300767714,0.999999660005547,0.168593214130729,0.999922999724182,0.772768202939519,0.999038816652074,0.847280734463291,0.999999999714266,0.953494763015907,0.998576558303255,0.999999016112725,0.999999712630716,0.999584725735316,0.999949389616139,0.999969169255576,0.733979500244441,0.99999874616143,0.301151485858297,0.929510575930208,0.999998898859681,0.963424008410762,0.999224707058467,0.999991821945444,0.981988902762284,0.999998768841373,0.998790972421457,0.999269443326561,1,0.99999870458183,0.99973762898513,1,0.997993812562453,0.377813491333897,0.874854111813815,0.937570040118384,0.957540886166097,0.776160560705128,0.861139768105685,0.999684211395345,0.747592217023575,0.846215511536543,577.41,812.429575,774.223,607.892862857143,600.832330769231,679.590743636364,648.559921714286,528.4654,692.192565217391,685.4919,321.5156,0,100.175859920903,0,15.4112204571603,56.4444736070057,11.250638891781,14.0444326733235,0,29.0429134687298,58.17572447199,0,577.41,529.277575,774.223,416.825025,377.4453,472.9117,450.8189,528.4654,485.5105,570.3067,321.5156,577.41,921.97985,774.223,736.261825,805.7289,846.1538,804.71605,528.4654,844.6244,789.7834,321.5156,2,24,2,280,26,660,350,2,92,10,2
"ZNF213",0.000124095038089078,0.229868240454366,0.98692476622638,2.95197297431882e-05,0.999999356708678,0.966801818951788,0.000161372389543279,0.999999999632047,0.991679971133869,0.999908964651245,0.000517159863321237,0.843987895937135,0.999792011192384,1.02566594772924e-07,0.92137519779421,0.000412230183236773,0.929825906632095,0.999590612175271,6.23492315827701e-05,0.97291401232346,0.999950461186147,0.00548002935693925,0.999989544045803,0.979520517986524,0.99999856326693,0.99996460109286,0.994822472701554,0.996770320926576,0.000673795380498499,0.888700176453597,0.999850629609332,0.0101355165943018,0.94679799108647,0.999999999993007,0.999996559933582,0.994430375714214,0.000594580957084312,0.999999998081018,0.995983970144804,0.999991470514705,1,0.99894892729386,0.99975866282719,0.999960597486549,0.99890766701774,0.606367206911814,0.689986926446914,0.999966712113868,0.557363020782543,0.732140780713712,0.91219095374861,0.891821854811451,0.777263270939236,0.923187932874248,0.813900160535347,1107.2919,438.537158333333,601.4625,422.926867857143,448.273438461538,505.610833030303,497.956628,366.3403,508.185984782609,453.82718,712.3864,0,32.6270684842583,0,8.02407340012803,49.8289467597025,8.40956873972002,10.067046054322,0,16.4994523601665,51.1160900715547,0,1107.2919,338.2021,601.4625,320.17345,233.6929,370.0488,369.2861,366.3403,386.9464,357.8497,712.3864,1107.2919,544.920275,601.4625,510.15525,514.5849,616.6448,598.030325,366.3403,634.1304,533.2773,712.3864,2,24,2,280,26,660,350,2,92,10,2
"ZNF343",0.997804861563109,0.95549031117448,0.164535800649071,0.999772360770329,0.999220453329877,0.227447024978806,0.999985575372298,0.0076946665054729,0.962178145205348,0.000701928753070402,0.999973065634262,1.22147914496384e-05,0.955752601933983,0,1,0.972047102387659,3.90876220279779e-12,0.999900622448957,0,0.272885326278975,5.96966920340947e-13,0.976331384535057,0.237007054414999,0.999999999994111,0.319371734517576,0.985026417072599,0.982440706727688,0.999993872386941,0.999983268703856,0.000194770890245555,0.953510300463629,1.07506226143528e-11,1,0.999999999953104,0.000434775533557086,0.981142278019572,0.999946965189113,0.999977265040206,0.382400119389037,0.999999999997611,0.427311393916716,0.184819155692701,0.000921516501772746,0.48823584133691,0.265855151177719,0.0130310335653078,0.00310713485046632,3.42990651448494e-05,0.000585870391273891,2.75918785053175e-06,8.2356464170541e-07,1.14145912721852e-08,6.20396117527733e-05,1.26158203728188e-06,0.00233944280436404,269.0431,338.193066666667,129.7989,320.483402857143,229.555761538462,228.321883030303,176.730504,141.8595,229.97197173913,316.9375,638.1564,0,30.1860123960085,0,8.04693120932179,18.0604305616323,3.9522058303434,3.35002186745463,0,9.34078427263988,47.1772835903043,0,269.0431,222.58325,129.7989,224.152375,171.2756,156.8704,133.5356,141.8595,153.3123,178.5016,638.1564,269.0431,439.1703,129.7989,394.021275,299.5143,279.0157,212.50285,141.8595,282.1505,466.1674,638.1564,2,24,2,280,26,660,350,2,92,10,2
"ZNF302",0.999984368351464,0.996653963043436,0.999449742643218,0.999935451277778,0.999999996454587,0.999646713401084,0.94005417666945,0.415850051307063,0.999999999997687,0.100738569645333,0.999998659292227,0.99999390363073,0.996988324273988,0.591133197917022,0.00710336728131389,0.999999711613003,0.999857181496913,0.995109443831649,0.379718342123428,0.00403790106237756,0.999912437750574,0.993806721741708,0.998383388952068,1,0.998846511167918,1,0.992842738684475,0.989157181383008,0.999999999633521,0.986895531640435,0.984508593500163,0.248379792964278,0.00169451210565386,0.927605303448021,0.994230747267326,0.970835841345028,0.999994592615845,0.630222925787201,0.818501829574911,0.29400553634951,0.00650675188109973,0.592842389204669,0.695554407204157,0.761051605113942,0.921428838707771,0.764615354743466,0.0913595363668991,0.159568011972539,0.0546306234417672,0.00440304704019989,0.0973892385715828,0.115381629049348,0.13203659044735,0.185707193883451,0.730610572465913,495.6503,408.382975,279.7075,397.73351,262.100738461538,430.696688181818,440.127090857143,262.6738,467.181626086956,577.78802,901.1744,0,31.0000493839241,0,12.5013845846419,19.4280234845086,8.74375809791447,12.5905762989125,0,24.3672581279031,66.8708928433404,0,495.6503,294.1969,279.7075,263.56225,203.0131,280.9984,305.3569,262.6738,337.7829,371.5635,901.1744,495.6503,497.3649,279.7075,477.447875,280.5031,517.2944,553.528025,262.6738,531.0797,655.2413,901.1744,2,24,2,280,26,660,350,2,92,10,2
"ZNF268",0.99999975344966,0.999998533675421,0.998015248347809,0.999999999997665,0.99903258821094,0.999818373937177,0.999999995682264,0.92060899922065,0.999999808594187,0.982828960168327,0.999937794558172,0.998549932214978,0.981743619934603,2.43136936891597e-05,0.0862348850325598,0.999895457204686,0.996119031603204,0.977492817978123,7.90296428380133e-05,0.069145728222705,0.999999162943704,0.62597055665561,0.357648326002338,0.335822504878542,0.176393566291654,0.0951674581143961,0.4684584286434,0.496758653474014,0.999998781448046,0.999999999873413,0.996052598407983,0.78407103150314,0.594966450857998,0.966949331029973,0.930164288651327,0.344934608850957,0.611292084615885,0.0175202593189026,0.254137997665558,0.000147889264920265,0.000131720525701873,0.0137575227092689,0.0198046953682244,0.999970618218831,0.00481821538332849,0.999998662843438,0.999999997879735,0.999128137765702,0.999994989264429,0.9994155701567,1,1,0.874022336876655,0.999999999800348,0.913237425728202,284.8858,321.654108333333,224.8629,295.936275,260.584430769231,347.990829393939,351.736368571429,577.5706,326.973515217391,513.8872,344.3386,0,25.9243067894903,0,6.90314500069691,40.4431038751786,6.06379295906494,7.38011415077167,0,11.3263813777578,103.333803928135,0,284.8858,270.612925,224.8629,209.386675,135.57,245.7382,258.732575,577.5706,269.1754,222.8541,344.3386,284.8858,322.0881,224.8629,356.571,330.4027,424.8699,430.719925,577.5706,377.5024,643.886,344.3386,2,24,2,280,26,660,350,2,92,10,2
"ZNF184",0.999946599618661,0.996778157045406,0.701562610097352,0.999999999955573,0.872861497707141,0.917026592020032,1,0.874145516520539,0.968110681319585,0.999978275512291,0.999994955384824,0.999982437845212,0.7554846198945,0.0443282791445497,0.819483731831819,0.999999999591913,0.915361543636181,0.903846028112125,0.999999890074274,0.999844744999312,0.0655995833164641,0.999999399838664,0.989273228882904,0.999961457533408,0.999850637817282,0.999990973440575,0.995406318912307,0.999759920865418,0.999999999135281,0.960711966023257,0.902541269415082,0.999999927120682,0.999859689155096,0.80316249876528,0.999999999999419,0.999727989387757,0.958511991406534,0.882676917173731,0.246824737779366,0.110803749095278,0.140603147122118,0.474944534649333,0.132597406332445,0.751960980231278,0.185758948888985,0.548081174236227,0.434531920196623,0.0702886572480212,0.133250292095206,0.114260132257539,0.277297932088818,0.145082775485824,0.293146558428601,0.159188396815926,0.946619262218627,231.4166,276.337125,134.3693,241.739084285714,230.373746153846,265.074731818182,244.307154857143,193.303,245.430115217391,336.70492,446.0448,0,16.9263382772002,0,5.43963745008477,17.8622467784398,4.16085786036339,5.10534301822875,0,8.9635139846294,66.9451162173559,0,231.4166,218.3616,134.3693,172.07245,167.9245,190.2971,177.558125,193.303,183.5081,227.4882,446.0448,231.4166,273.04775,134.3693,292.808575,295.8026,312.1784,293.387625,193.303,294.9438,302.3867,446.0448,2,24,2,280,26,660,350,2,92,10,2
"ZNF500",0.191315653406336,0.641907365493957,1,0.172030155555354,0.99999999950871,1,0.124626094912685,0.999997696059614,0.999999999893802,0.99940166880361,0.322962279386224,0.980460667036071,0.999999560734272,0.0952018801993109,0.727275208589794,0.246839937370733,0.999697539103071,0.999999995767379,0.936227216623644,0.954937725282009,0.926113340997281,0.373926753903057,0.999986484765906,0.999999409521082,0.999952838743591,0.999999657768133,0.998180235051412,0.999574675813189,0.382391539177784,0.964354764301675,0.99999775643198,0.503648682156757,0.700743758677233,0.999996565463052,0.973894811139648,0.996814405523209,0.807042001681873,0.829582350889107,0.999014890166916,0.730467729894887,0.6035123460607,0.979391516372894,0.911570063135223,0.963328366991912,0.994960598460398,0.990950692060169,0.00132107083595201,0.0697979572618933,0.000855064681763884,0.000602070171029978,0.00292318557234039,0.00169574954715557,0.0212533643492639,0.004484862321262,0.0579431135572842,375.1326,209.028025,208.4095,212.28658,198.772030769231,230.031505454545,221.909056,176.9346,234.234613043478,262.47052,466.4303,0,15.2977412457704,0,5.08827826065388,17.3079146367691,3.32791826032099,4.19878617888355,0,7.21695372709021,40.2976299647477,0,375.1326,158.918625,208.4095,154.35235,104.8753,169.2774,170.766725,176.9346,187.9622,167.4267,466.4303,375.1326,257.873775,208.4095,247.264125,254.4029,275.4292,252.822,176.9346,274.1935,347.3686,466.4303,2,24,2,280,26,660,350,2,92,10,2
"ZNF419",0.981794603148504,0.999997471495002,0.77655389854607,0.999999999965786,0.00998540173260609,0.999583444125747,0.999999952655052,0.00482292128394168,0.999999923338013,0.906697610818825,0.999997244089394,0.175590107369347,0.992866636779418,0.0918496286347099,0.223143062889436,1,0.00419966209818889,0.999796801910634,0.999986986924117,0.960650368749295,0.0050798703082181,0.999999999949464,0.946905421384458,0.999999951141349,0.999999742979019,0.999999999999614,0.999898512563201,0.99999995822528,0.999999995330365,0.0618241928206392,0.9989368798169,0.999981260542118,0.828189633057283,0.961037135149127,0.997954059765828,0.999997665491699,0.999997866947787,0.930021555281874,0.995693239594212,0.999714073797077,0.926361082669202,1,0.998752079407143,0.99993372282118,0.999989774500212,0.997009971743826,0.299194618715157,0.999988233919307,0.922312980105124,0.995286749245926,0.780602712604406,0.939582948693914,0.999275983714839,0.893237213161765,0.849927716764488,145.1305,207.303266666667,114.2596,152.149439285714,130.073669230769,167.189251818182,149.210867428571,134.8444,156.72712173913,168.6242,77.9969,0,24.441347695576,0,4.31811818325672,11.1529689330575,2.67230111816768,3.71433075604684,0,6.45102504284593,21.6512021541633,0,145.1305,111.414475,114.2596,105.169925,76.0068,122.3629,101.721375,134.8444,119.3548,118.5668,77.9969,145.1305,284.0436,114.2596,191.249825,187.31,204.9944,191.0693,134.8444,191.0299,214.7633,77.9969,2,24,2,280,26,660,350,2,92,10,2
"ZNF175",0.32720959939786,0.974235487280595,0.999670231072867,0.926765489340128,0.015086819834243,0.999999929737332,0.997169691939022,0.00418075033123078,0.999534480545446,0.831352122611647,0.861838831728471,0.0693710696690362,0.999999999966227,0.86709337591572,0.4101977194811,0.944852884143581,0.00609150004364301,0.999999531476413,0.999967966153656,0.921361237883061,0.327784398086194,0.999828272501207,0.911815287029415,0.999968710261903,0.999990807478722,1,0.999869877034417,0.999997529409673,0.715307828776011,0.66656885670543,0.999999999982811,0.256574247763426,0.101348041937931,0.811714668196291,0.0835184144230072,0.99755916875602,0.999982294485712,0.0100395201513629,0.991406645552103,0.677664965149334,0.999629579744895,0.403765297125989,0.767253713069506,0.999999720590488,0.148851911408362,0.999964562655993,0.0454869991755564,0.750588974087819,0.434493318402641,0.810889173542471,0.323677216427849,0.479158783672098,0.973096362086548,0.192596575355746,0.970084193594428,54.3178,157.17125,126.1426,113.856247142857,93.9845076923077,120.472379090909,111.235143428571,93.5337,131.490391304348,78.0912,21.2719,0,18.0532123631568,0,3.37793603529129,11.9376641166751,2.2849638886548,2.54335325876845,0,6.84734014316549,12.3764619086752,0,54.3178,112.4285,126.1426,75.3378,44.9795,75.8999,80.279775,93.5337,77.2472,52.9913,21.2719,54.3178,202.76375,126.1426,148.252,136.0609,162.1795,136.479925,93.5337,171.8894,110.4573,21.2719,2,24,2,280,26,660,350,2,92,10,2
"ZNF14",0.999999999712832,0.999990597254623,0.999989380959694,1,0.999958382814918,0.999783428322491,0.999985188823266,0.997866716415558,0.99999999989135,0.72618760416176,0.999999999998979,0.99691114691431,0.999252247157122,0.99429101426179,0.430904526386969,0.999999999897861,0.988106539201544,0.998670033425727,0.941078537853357,0.325205485053826,0.999942938619915,0.999999731448869,0.999999939559013,0.999999999908358,0.999993165390161,1,0.999956862412311,0.999900330701835,0.999984108416038,0.483818792113564,0.977454163689014,0.053092325066884,0.0223830766406126,0.161126880899855,0.428708937087792,0.994876694473001,0.999979768598308,0.929068413215099,0.982345127785723,0.963736389095886,0.512963558144886,0.990331280659053,0.996534008608323,0.995770537543323,0.999999999986849,0.902363263370576,0.447383579315392,0.60907715390926,0.513505506189768,0.227483810966837,0.585960907172683,0.629014151181139,0.717324363591088,0.867642948981739,0.934638284672627,171.7236,158.725925,120.6581,171.446246428571,132.411276923077,178.920095757576,183.011241714286,136.4033,210.301893478261,214.6164,328.1631,0,17.1198930019304,0,5.7563126614684,14.5993384263727,3.99880640351048,4.40762085198158,0,16.6888928848874,34.4164256786527,0,171.7236,115.20305,120.6581,110.848625,77.9874,115.598,126.524325,136.4033,118.7975,163.1423,328.1631,171.7236,182.932625,120.6581,222.957675,138.9174,217.7254,233.005925,136.4033,253.9172,257.9805,328.1631,2,24,2,280,26,660,350,2,92,10,2
"ZNF85",0.999958708697698,1,0.999789282226438,0.999669246491951,0.999997960093211,0.998779960723343,0.999989107253187,0.999999998456049,0.999927480767737,0.99970588828767,0.992611220456201,0.899262694198978,0.983395096715756,0.0455888161189346,0.708733455619556,0.89535909458029,0.0528238689282309,0.841991470752283,2.65072408467404e-11,0.0137359045733503,6.09605780788058e-06,0.997395152487899,0.999831752739883,0.994735028714433,0.999962505617997,0.999538552871193,0.999999985756695,0.999999993928327,0.97607979790988,0.644783250198402,0.95515584537813,0.0800035972638583,0.410728766142829,0.980077522516216,0.750424352646122,1,0.992745658840246,0.99401631430721,0.984674195880061,0.99754939481677,0.980971096899568,0.999999997510272,0.998505658096283,0.999999999946619,0.999999998907164,0.0203185454720374,0.00161983550672817,0.015169437483212,0.00145514190019735,0.00109498718179646,0.00527916735940404,0.0314044183365475,0.270868355612672,0.0122335742780377,0.0240963557045977,25.1786,60.7149583333333,18.2815,68.1961714285714,55.9297692307692,87.1213915151515,115.872845714286,102.1076,98.2095130434783,92.7735,310.8797,0,13.7309930485625,0,3.77074636146919,9.51956903370472,3.51796873189255,4.14854030019337,0,9.70765325023149,15.163904326349,0,25.1786,10.82295,18.2815,23.953425,22.5989,40.644,72.4585,102.1076,40.9074,58.0676,310.8797,25.1786,77.09805,18.2815,94.0076,74.8428,104.4803,140.860775,102.1076,119.382,137.7374,310.8797,2,24,2,280,26,660,350,2,92,10,2
