"gene","p-adj-T2-T1","p-adj-T3-T1","p-adj-T3-T2","p-adj-T4-T1","p-adj-T4-T2","p-adj-T4-T3","p-adj-T4a-T1","p-adj-T4a-T2","p-adj-T4a-T3","p-adj-T4a-T4","p-adj-T4b-T1","p-adj-T4b-T2","p-adj-T4b-T3","p-adj-T4b-T4","p-adj-T4b-T4a","p-adj-TX-T1","p-adj-TX-T2","p-adj-TX-T3","p-adj-TX-T4","p-adj-TX-T4a","p-adj-TX-T4b","mean-T1","mean-T2","mean-T3","mean-T4","mean-T4a","mean-T4b","mean-TX","SEM-T1","SEM-T2","SEM-T3","SEM-T4","SEM-T4a","SEM-T4b","SEM-TX","Q1-T1","Q1-T2","Q1-T3","Q1-T4","Q1-T4a","Q1-T4b","Q1-TX","Q3-T1","Q3-T2","Q3-T3","Q3-T4","Q3-T4a","Q3-T4b","Q3-TX","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZFP82",0.999999996424964,0.998970674550249,0.993006150487787,0.816667729570052,0.674291205951468,0.885265993837124,0.982344282382747,0.873020257683877,0.998550480909608,0.964113731959414,0.995194861222948,0.995129463428335,0.998765089279856,0.999999998922113,0.99967289906091,0.999999999966764,0.999999992289088,0.999878774951336,0.942294827560195,0.998122130791736,0.996299037726444,29.7618685714286,29.4159529801325,26.8464222222222,18.504624,24.9215220779221,17.5821666666667,30.0446416666667,5.78384358779089,2.92360696476068,2.77790171506205,4.68554058787699,2.01920681700571,6.55114582607077,11.1351577469025,9.14405,10.3418,8.3113,4.523,7.9743,13.40115,9.1292,38.52155,38.93935,33.84445,24.4173,32.275425,24.04045,25.3574,37.2557477272727,26.8167040384615,31.3777,16.4879,17.1962,48.5652,8.4901,34.20125,3.64980146001554,1.36905310290784,0.719800451591275,0.525465537627041,-0.474331087500675,-0.92833194597092,"HNSC"
"ZNF707",0.998555385420397,0.99970986900963,0.999995445471844,0.516141165992205,0.101948691241894,0.138974500813947,0.999999538824361,0.93674197543078,0.980195070222165,0.337004027576569,0.999137105692504,0.994681739484391,0.996236770575277,0.999907039567043,0.999385309898848,0.80136810857966,0.48918270562225,0.54632135212438,0.999999999407989,0.756276536756358,0.999958089647355,341.135448571429,327.137374834437,330.438131851852,410.484472,344.690184415584,382.1325,408.290391666667,21.4212340294416,11.1160161483227,12.1418910224412,42.3553585518895,11.2895725370435,99.6815829549438,46.2216003356319,246.31785,237.11105,236.91285,249.6218,238.41455,312.95995,283.9615,401.23685,394.72725,400.56615,509.9715,428.434775,478.8773,456.003225,150.806506818182,341.636473653846,148.66395,318.3714,117.8018,172.36185,240.076175,412.27915,6.814098519776,6.33515556019559,2.26539610831074,2.14155079291247,1.17976332997658,1.09865589521351,"HNSC"
"ZNF746",0.962343865815944,0.985202691608468,0.99998318148781,0.999962745810193,0.99888909175204,0.9998239265,0.999962394715434,0.9228051275504,0.980417398876745,0.999999934799362,0.999962227363461,0.999999999990496,0.99999999996447,0.999998832320161,0.99999499850707,0.999999994028244,0.998430262107486,0.999510334590802,0.999999187847588,0.999999903905244,0.999988953767529,509.263502857143,474.549540397351,480.086987407407,495.259016,499.233003896104,477.014966666667,505.126425,29.1920199326936,14.4923387771428,13.6205014388959,36.8914722957608,18.7992258567943,29.8055739829725,69.3568844973974,400.73485,362.8525,381.9445,390.3316,359.427325,456.7884,390.591425,592.4742,544.3456,551.9458,523.6842,558.334675,506.08725,512.17005,381.122168181818,487.122094423077,396.2226,460.88185,330.28885,438.873725,369.277275,550.6011,11.8966424116058,8.39266112010376,1.27812584806321,1.16318920223127,0.354029895313016,0.218085782038902,"HNSC"
"ZNF678",0.999143884170103,0.852082089124988,0.0709856090768931,0.390739276045273,0.0614232512508992,0.841875518419278,0.999999999994065,0.983822940880735,0.379235364491072,0.176445021884281,0.999999383242449,0.999944827393168,0.999961311189036,0.990192474493653,0.999999435911615,0.719290231727332,0.405275820101307,0.973414573866598,0.99999999821912,0.610813118696814,0.994167110246975,30.59486,32.2904079470199,25.9033881481481,20.428236,30.5226493506493,29.0026,20.7783666666667,3.67169292801018,1.73383756777739,1.38264391141516,2.32841914252911,1.58333072211845,4.2338481408761,4.65976301215464,16.46135,16.97165,14.3239,11.1888,16.5808,25.343,11.82165,38.67605,42.16265,35.03795,27.1132,39.829625,32.6762,26.764625,27.836725,29.0002740384615,28.26165,24.02405,20.4775,35.569625,15.067075,37.6018,1.7576059145159,0.840851249003659,1.04179906359177,0.85005829454402,0.0590770454532005,-0.23436631438315,"HNSC"
"HKR1",0.999000455912002,0.924544792114631,0.952337660024408,0.999998475273158,0.996160514437623,0.907635506729709,0.921543800721184,0.946034426888292,1,0.905079520480666,0.532404820904958,0.59958753288716,0.733609867725645,0.504555837191933,0.731431055732238,0.999999987883665,0.999741989744174,0.986802813882703,0.999999998303226,0.986715259438677,0.591239529150534,329.84822,315.330216556291,296.412921481481,336.569092,296.55423961039,155.8269,333.674891666667,29.4961038489825,12.9636400555056,14.6541150358344,34.5746916244864,11.5875412172932,57.593191373489,33.7353353038959,206.1284,210.29345,183.4871,210.0094,190.6567,98.51415,272.556225,441.74215,413.6698,394.2803,433.8857,381.96835,189.3994,416.5226,385.612563636364,306.836792884615,342.40985,277.397,275.939025,432.42735,194.9623,403.605675,23.1548156675974,6.98085290922337,0.795712644814046,0.810131484243225,-0.329680569581626,-0.303772018653859,"HNSC"
"ZNF101",0.998630625668796,0.885593671149915,0.915558665057562,0.999999839848011,0.997282073260795,0.894895228030467,0.993739777499645,0.999972027625676,0.974232534786591,0.991115767436062,0.998844933801015,0.99985222233494,0.999999759159593,0.998218753267619,0.999942162855731,0.98899670872286,0.907588883248582,0.678499118375965,0.995630080541508,0.867681093883786,0.978527115941493,119.531565714286,115.081088741722,108.872453333333,120.868424,113.690146103896,105.682066666667,131.125191666667,7.04195057946752,3.72741335743638,3.59863912239893,9.26823957453496,3.67321531950213,19.9327862379492,26.8138687401927,92.75105,85.0992,80.8567,87.2,85.766625,88.00215,83.352925,144.32425,135.14735,124.51385,139.0914,125.153125,122.494,143.991575,119.424986363636,113.818526923077,104.30085,104.86945,78.013375,145.60485,83.69395,130.18705,8.57486322522567,2.00945376647395,0.953054552390834,1.00545153754739,-0.0693692992083507,0.00784354586504876,"HNSC"
"ZNF716",0.939439924531104,0.999994675724215,0.823559032970053,0.999991009759628,0.994771854845751,0.999999959284317,0.941556943636302,0.999999999998437,0.828392125739884,0.995101497736686,0.99999999998327,0.999810540054826,0.999999955362547,0.999999779048293,0.999819836281512,0.00156339198928357,0.00343682837795722,0.00043057635641619,0.0058947109924391,0.00332318385929753,0.364994579572314,0.0468685714285714,0.690415894039735,0.169467407407407,0.231716,0.684352597402597,0,4.351225,0.0266567637754847,0.284847594916021,0.0562697074409385,0.140878019184447,0.202148700139693,0,4.31245316282207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380772727272727,0.584525192307692,0,0,0,0,0,0,0.0223616074789981,0.144663651704565,15.3510257022433,NA,3.94026314957741,NA,"HNSC"
"ZNF708",0.952192895952237,0.999999998451815,0.631185156957283,0.999869650012897,0.855778466550482,0.999803644976016,0.999999578578423,0.50536460894474,0.999999675427418,0.999936711552631,0.91590787194736,0.745476325330556,0.909768979394891,0.959407440406206,0.917713235704066,0.99999672491567,0.981142570364095,0.999997800717964,0.999999976542843,0.999999691949838,0.96104469477634,66.6004628571429,75.6193112582781,66.1373525925926,62.314908,65.4347532467532,33.9228333333333,63.6642583333333,6.35681997478958,4.19037038347677,4.51821983142341,7.82485916241078,3.4744821425365,21.4914391056325,11.4300326481907,36.46185,39.63105,33.442,31.3051,36.031325,12.4397,29.60365,92.90745,99.0365,85.9478,79.6053,86.819125,45.1818,76.921375,80.83975,68.2335644230769,72.49735,58.8425,49.191,113.18655,35.8439,90.0469,5.41320427696374,2.08770768672775,0.844059567515695,0.811650356875113,-0.244583277557991,-0.30106971850611,"HNSC"
"ZNF721",0.985455596482157,0.975997553799123,0.110442870985658,0.995894052033268,0.77310602720137,1,0.993644800370925,0.194918249818303,0.999897727441049,0.999997821038683,0.591900954562077,0.386284929047779,0.74199792881165,0.779540490363492,0.699518716232826,0.999693073815532,0.999999997909433,0.955461204664831,0.979815136814962,0.977024315927998,0.532309841688024,302.39146,322.291909271523,280.209541481481,280.443848,285.389692207792,162.947966666667,320.137591666667,17.0892072896268,13.3358977489036,9.30250087305963,19.9922374235945,10.5650890541372,47.6741293757363,41.6621501317251,227.286,227.0472,207.0813,215.52,195.1354,115.3592,244.230875,352.04205,389.475,351.1548,333.3774,349.36475,189.21195,352.7076,317.637956818182,295.818253076923,313.0372,275.81285,286.14965,361.156875,212.304725,354.537675,9.91716010614071,5.87904423431197,0.931306371694903,0.88108649706808,-0.102672245884767,-0.182644438096213,"HNSC"
"ZNF662",0.766368531888018,0.725718207791187,0.999999493250451,0.953015728932459,0.999999997887001,0.999999647229897,0.400603491680335,0.970562470247205,0.98918705198065,0.99825225927312,0.920395147722397,0.993151446536767,0.994535316863699,0.993797031621802,0.9987086243282,0.984356229594886,0.999999999998248,0.999999990312023,0.999999999996059,0.999811879152965,0.995793034283171,69.9606628571429,48.9166443708609,47.6948851851852,49.8087,40.9078519480519,18.0992,49.2992666666667,18.102810944232,5.11748638199069,8.98947830838195,12.9202456525937,4.13053497974763,9.63886050526721,16.7055244020995,16.0109,12.58685,10.46665,11.0943,10.147275,9.1026,14.410175,70.8797,58.01,53.17405,55.6595,48.682375,25.5936,58.327275,125.676761363636,47.7802053846154,108.5266,24.56275,74.482225,142.6649,11.194825,55.3491,12.0994123167587,3.35380448673723,0.380183296149452,0.226329305442168,-1.39523294820269,-2.14350469597055,"HNSC"
"ZNF320",0.999999999999802,0.999799920040079,0.99756683721572,0.998431781168951,0.994965280158846,0.962741785167988,0.999999906000681,0.999996436860114,0.988866223427799,0.997963566689809,0.999983356239537,0.999977971279195,0.999799706030393,1,0.999991258786832,0.999440890422524,0.998857372549194,0.991229918765903,0.99999999997323,0.999524540399447,1,189.034582857143,188.644693377483,177.447502962963,211.926448,192.180933116883,213.1125,213.438491666667,29.8824352254205,12.9383348445745,14.1951771524403,39.3143705666991,13.3928815506044,43.9064930089313,43.1192652561394,69.29515,61.00355,39.5671,51.5046,59.220425,184.05155,79.223675,255.467,260.664,275.82335,325.1578,307.5811,256.14615,345.048675,235.710213636364,188.323905,231.57,140.1728,161.529175,287.281125,53.492375,288.071075,15.3470256339979,7.19976379849918,0.798963702483136,0.605315023535,-0.323798132956986,-0.724241936618919,"HNSC"
"ZNF530",0.806948812500572,0.456398950212606,0.972414318595577,0.618756229250934,0.979477720526092,0.999847350279065,0.32058770138418,0.873680456264465,0.999927707691567,0.999996476276684,0.880194747329462,0.982107181250678,0.995306240909295,0.998988245611114,0.997315669958054,0.99705646047325,0.9999927352038,0.997745708166866,0.992466383975396,0.993212601717896,0.980047131459674,83.1062857142857,73.0398695364238,68.9232503703704,65.961828,67.5117155844156,54.4309333333333,75.474525,7.58895140613033,3.09579297937962,3.58948684708146,7.36041812209859,2.88621928318664,15.9274061836125,7.60179124372675,54.32225,47.48385,42.12825,45.7176,40.363675,45.0989,59.7748,107.9562,89.46905,91.25275,77.1429,83.87645,70.2749,92.941475,44.0798090909091,70.6127215384615,41.13345,63.15185,33.24455,53.916875,43.9271,89.931325,2.35129932698104,1.68923587393388,1.6019289328779,1.53529183669252,0.679810146211764,0.618512917048576,"HNSC"
"ZFP1",0.986214538450932,0.977487622989701,0.999999371851676,0.686261927121232,0.123127594793728,0.107915315197399,0.999890470170973,0.989721535487311,0.977785094859068,0.283853657667253,0.999817056571706,0.995882456078232,0.994789196693717,0.999904569398105,0.99906672641859,0.997213869880672,0.999998526401172,0.999999882743363,0.58520990938946,0.999407975852624,0.995352562952863,183.966414285714,193.263389403974,194.304514814815,157.664084,187.895346103896,170.1861,196.304358333333,7.30458100803486,4.90155681911078,6.70874207686145,10.5543269293667,4.56545483886419,27.9110387044863,15.6920046864515,152.6362,151.41735,146.17525,123.3051,150.31855,154.22045,155.448825,212.30145,224.59435,229.22395,174.2508,223.3709,197.9955,238.839575,145.99255,189.274610384615,145.8703,182.37615,118.14675,169.833775,147.24075,222.9681,5.57514128355804,2.76275515912287,1.29646759635759,1.25026239063058,0.374586148220966,0.322230902836098,"HNSC"
"KRBA2",0.999998407476756,0.977958012408618,0.657928506872072,0.915925469886427,0.731308455531093,0.996207292383721,0.991186584205143,0.774851787655349,0.999984888402107,0.988879522528442,0.99962527196367,0.999123645166689,0.999999240864715,0.999999971975066,0.999995736245931,0.835182178705318,0.688215866042121,0.96583443067391,0.999560676860099,0.944831566401094,0.999929954455082,34.6443714285714,35.3458344370861,30.8967155555556,27.806128,31.5402532467532,28.9688333333333,24.400425,3.44158809511879,2.10150037918629,1.94189801546259,3.22394094913622,1.78502946181077,5.39941234837438,5.10476492558408,20.77385,17.5199,13.54255,17.0923,14.241925,24.4446,12.10515,40.19275,49.70205,43.96265,36.2741,44.29715,33.78315,36.382575,61.5968227272727,32.2823023076923,47.55155,27.12515,34.183675,70.7413,15.32735,44.3416,7.66871583944199,1.00310578032322,0.524090381262456,0.570436715522417,-0.932112463744573,-0.809861252661271,"HNSC"
"ZNF93",0.862522658744086,0.997345480258374,0.930219343511055,0.999987009561675,0.982022970779096,0.999988717228852,0.977476758966368,0.993820337775069,0.999444465427496,0.999197573103513,0.999570428378525,0.979983931138553,0.99607888638728,0.998656059068737,0.991833380196158,0.995375171977733,0.999999972169398,0.999860371907086,0.999460330325494,0.999997517534734,0.991036785473152,27.0049114285714,36.4345973509934,31.3389251851852,29.396808,33.383388961039,17.0285333333333,35.4559416666667,3.6603857487419,3.62363912645459,3.68865141399444,6.04457710339585,2.84672422086601,8.58282692383136,10.6144367501578,9.8802,9.8187,6.58635,7.3253,8.7585,9.0329,10.777675,37.20325,47.16605,36.2026,46.3151,45.506275,23.7284,47.93385,35.6488613636364,32.9129223076923,28.49865,19.45045,23.1147,43.0981,8.41045,42.7443,3.06889425660725,1.71493563766708,0.923253115210719,0.682504258973671,-0.115201869553443,-0.551090046098795,"HNSC"
"ZFP90",0.999999936103624,0.99995472934981,0.999930671018308,0.815729519420004,0.583548356589203,0.480137464761836,0.999859981515357,0.999622461148129,0.999999952484365,0.435320853845742,0.978338781853548,0.969914137403046,0.958631424739348,0.999976444175742,0.954471969462071,0.999902509886411,0.999935147825775,0.999996918734781,0.835122801944183,0.999999127541545,0.96036280019323,460.451771428571,463.511647682119,469.762354074074,398.823988,471.592608441558,371.9735,479.160583333333,22.5832465451442,13.601120597057,16.7424412048061,29.933369081175,13.0231311914258,29.3902432504961,61.8576624727772,392.4674,354.31815,344.1426,304.5544,350.79485,356.5603,343.420975,511.66485,549.36935,547.49185,511.4638,570.179325,401.35185,570.180825,357.319554545455,464.346935576923,341.87045,439.392,279.528425,421.38645,350.16265,552.64395,15.7125270613465,7.50185462263393,1.29952847435853,1.28525878735644,0.377988245480587,0.362058875875222,"HNSC"
"ZNF479",0.999838542181051,0.99999999979702,0.996100042058308,0.999868927413661,0.999999869577285,0.999412187296973,0.99998919267454,0.999991684820673,0.999600744788168,0.999990074221201,0.999920991327116,0.999992709709695,0.999883665321965,0.999998412356216,0.999978393261811,0.997681307406116,0.999636578492764,0.994951547096703,0.999957473606168,0.99895659586606,1,0.12286,0.0795728476821192,0.127345925925926,0.064556,0.0955525974025974,0,0,0.0814728206677725,0.0444163388580983,0.089155403598959,0.0446886689889059,0.026091793004051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00857954545454545,0.100777115384615,0,0,0,0,0,0,0.00857954545454545,0.028344118943672,11.7462068262863,NA,3.55412304091984,NA,"HNSC"
"ZNF445",0.987789243979506,0.0603451580472181,0.0121384622274718,0.0432467569342093,0.0467682395555419,0.92779767586162,0.340936040043716,0.291060591311326,0.859526453468095,0.539730288709352,0.987593844479735,0.998071511621603,0.999999187069406,0.99837930230637,0.999999815120166,0.53237331645188,0.71190199799919,0.999993957941595,0.998750148876759,0.992000360635575,0.999988613740815,394.984231428571,373.813747682119,314.406640740741,279.214308,336.622819480519,326.890933333333,305.386808333333,36.259672089068,12.7365925709134,11.6907248730596,23.0139507488935,10.4514489664558,114.795479076738,45.3722388232147,252.5243,260.94325,222.2382,200.8875,247.125575,212.498,211.037,469.4521,453.4671,374.3472,319.4263,407.653,392.4057,323.8177,338.471290909091,341.451886153846,328.4163,314.8305,259.153475,402.1137,240.26055,414.1411,18.5430764729647,6.52085125065046,1.00880605039426,0.958632382132068,0.0126488334825931,-0.0609504205759156,"HNSC"
"ZNF74",0.992035170504204,0.999998253472698,0.978383815095794,0.996103724933195,0.999999410454764,0.996693104733833,0.998403988360816,0.999946017046329,0.997469104043619,0.999946221144954,0.999994415008389,0.999476761322714,0.999973775051795,0.999244164488212,0.999770735905067,0.999999989585395,0.999812297269377,0.999999999972429,0.999696066006098,0.999978478708675,0.999989444484922,280.198211428571,320.183852317881,289.636444444444,329.140848,310.023338311688,243.8134,287.269191666667,16.1697001586346,39.2706196072457,12.1210960656035,28.4167116746649,17.7169099688581,59.9528475078818,25.6225612023072,226.7935,184.0832,197.1902,206.2811,199.707575,184.7971,234.6571,310.74565,337.53135,355.38785,397.0836,360.866425,282.46295,327.022025,214.726461363636,310.386559423077,220.8536,258.7956,174.15605,245.170075,194.920275,351.808475,7.11287074291043,14.2442951397265,1.44549748294618,1.17179706375626,0.531566096643241,0.228722740013622,"HNSC"
"ZNF829",0.999973512287658,0.999995572613579,0.999999888631793,0.999999999790822,0.999996841443249,0.999999681468477,0.998517276026575,0.859250253875785,0.914724045986753,0.998867642160726,0.994239983691796,0.987383942936378,0.989172288244688,0.993982046066269,0.998546735049682,0.999999671542867,0.9999999999833,0.999999999997884,0.999999948324927,0.999226713691774,0.99327129857255,6.4552,6.95408344370861,6.82832296296296,6.55276,5.45961103896104,2.37123333333333,6.88075,1.60906241832019,0.717418456902954,0.991512233920645,3.10165819889942,0.699360193121478,1.51441093535114,4.48061129875493,1.1582,1.3375,0.8234,0.8224,1.09235,0.96245,0.525125,7.27405,8.34865,7.9606,2.849,5.981125,3.55685,4.275325,12.2312977272727,6.36671961538462,11.8337,2.94245,8.905025,17.0189,0.998275,7.2921,0.955192590746718,0.442595136611303,0.520526910336622,0.24865004182969,-0.941955344608349,-2.00781142104618,"HNSC"
"ZNF267",0.999553455486378,0.999933603061444,0.999996940526744,0.999999267876118,0.999995396080216,0.999999939863009,0.948191130084805,0.957933790791943,0.91681160882872,0.991601898747884,0.914913308360263,0.845209482372155,0.862824977290503,0.899589839536858,0.740479059176143,0.602900839475458,0.647621743911102,0.604554344846188,0.725593287491255,0.861207467031129,0.444749626051419,423.81108,437.084922516556,433.489637777778,430.065324,455.837394805195,309.206033333333,519.831733333333,27.8863115213334,12.5414386639866,14.0702197541432,43.3469510681956,13.8213719193121,95.6508360179937,54.7097759455781,309.1556,323.3286,318.3505,320.3125,345.229575,225.83035,455.473825,497.6722,520.30045,539.80205,459.8001,543.83535,391.4917,507.27035,326.920275,441.233883076923,292.22605,411.91835,243.4996,396.551325,327.7859,520.7832,16.1035786396409,7.3022164402633,1.34966815097939,1.4095880569169,0.432604728914176,0.495273605832543,"HNSC"
"ZNF566",0.90501848593598,0.13104184726087,0.248526385274848,0.16784010979396,0.419836185503053,0.990773284499018,0.166540726892165,0.32639658141355,0.999990732329219,0.978664431319774,0.466635665672985,0.678236698776945,0.915753812802892,0.98194911209507,0.899742024990462,0.999993977469185,0.962292562641486,0.509756664339197,0.387494211661586,0.56178143292143,0.483333834554811,104.956854285714,93.6639695364238,79.6835266666667,71.519876,81.0124896103896,45.4843333333333,108.463666666667,11.6201304237212,4.30204805248352,4.43784149215926,9.85885399399153,3.63367011146633,7.83153556512245,16.9892917584931,54.6887,54.9067,43.27425,38.1944,51.140825,38.87135,61.4308,136.41475,130.5787,98.8065,90.6912,103.959375,52.42415,127.896825,101.895625,85.7466613461538,97.8964,76.5954,76.915875,130.159625,50.026475,108.239625,5.77251703632598,2.27806390524322,0.84151465135185,0.78241283642708,-0.248939704795422,-0.353998055249342,"HNSC"
"ZNF224",0.999999649946844,0.768911886156292,0.332978720150885,0.406518608910256,0.142919283921845,0.00454944428545312,0.999933635341712,0.999948657399823,0.506841452785848,0.0972487927643914,0.960388475192151,0.962321508276383,0.998492746008649,0.536712428861481,0.972213436933619,0.999996109346191,0.999951032940602,0.919001991767609,0.841557630179282,0.999669933651264,0.953620450812956,134.035388571429,132.48278013245,115.928055555556,168.553748,130.289700649351,95.8928666666667,138.180158333333,16.3379621611907,4.79456410357897,4.83337592710982,25.9721877515116,4.35590734626086,26.5994103121563,20.8888098797645,84.7048,91.4424,75.6624,102.7644,89.926825,69.31115,98.0577,151.0894,154.2406,143.82575,181.4515,158.460625,110.0238,150.080525,93.4180568181818,129.547687307692,87.92135,117.4707,64.75305,119.254675,86.2882,155.13705,5.66300875901184,2.89352915916543,1.38675210896143,1.33608844723153,0.471709919503923,0.418015515415757,"HNSC"
"ZNF529",0.999960483239788,0.678611386347059,0.337565148654901,0.94886189782816,0.954733026844791,0.99999796622204,0.587820067537897,0.204801310728062,0.9999967653146,0.999966754932236,0.619564765331676,0.643745340773868,0.88418251938184,0.881831655741903,0.897917859055484,0.999999999960948,0.99999923381352,0.958085053318218,0.990309042641031,0.939931415084556,0.704427474160462,165.818337142857,161.332630463576,139.80275037037,142.961028,137.954055194805,78.7176333333333,165.026675,20.5449147730229,7.62436904929504,7.26514759355394,15.1807790519761,5.5553855993688,18.4240204257317,22.0485257787025,92.1192,100.665,84.5619,84.4907,95.386075,65.97685,129.798975,189.67725,203.3377,181.7637,187.6714,178.355175,96.61355,179.389275,163.188265909091,147.798317692308,158.86625,131.5153,128.90955,196.093825,92.2377,187.5417,7.61905611331224,3.75316583820111,0.905692065964126,0.827836623574863,-0.142907475544044,-0.272582019934685,"HNSC"
"ZNF284",0.999984410264314,0.996522198763487,0.99689992161576,0.00353593910338679,4.92359483047489e-05,1.24072491433092e-05,0.999999999025354,0.999199668926241,0.940543137342832,0.00015038610081064,0.866937576329867,0.882381988704198,0.925830703792547,0.0661663008394522,0.841429804756626,0.994328563745816,0.996999546209732,0.999838118063892,0.0111895642124408,0.98741410995138,0.981178756134931,28.5937314285714,27.6730092715232,26.2229881481481,48.80588,28.7757363636364,12.9625666666667,24.0229,3.08759729893371,1.24580141946364,1.31774351333039,11.8310803273905,1.45122221172966,3.41195633243517,4.12088847276895,18.34625,18.2618,15.4689,17.9587,17.409625,10.30045,15.164625,33.3744,34.00105,33.7079,56.4669,36.47795,16.14185,29.027875,17.1231954545455,28.5234515384615,16.37415,25.19045,13.1204,21.793275,16.8576,35.232725,1.27653219186613,0.916369014593461,1.66577854082077,1.5384279489317,0.736196612410096,0.621456877761127,"HNSC"
"ZNF749",0.995007936961262,0.845569667445187,0.93578210423509,0.998663444114262,0.999999996860912,0.998459856978816,0.984619220268956,0.999980915924385,0.980906331859795,0.99999998608618,0.816068763328877,0.891278537989749,0.956467594557049,0.918145920545813,0.909029592846996,0.608562171447054,0.74358295292336,0.935585446169453,0.875074441276893,0.797168472467273,0.999714016989671,74.7881114285714,70.9581390728477,66.9699977777778,70.568012,70.0685779220779,48.8692666666667,56.8208083333333,5.68809722583048,2.80467193187102,2.62821227494611,5.81635879399452,2.36263109823531,1.57178773835542,7.15960018124064,47.7132,45.49335,47.1539,52.1832,49.1233,47.9021,40.746725,98.20635,86.98465,83.41935,82.8216,89.0892,50.42585,62.356175,55.4772954545455,69.2699215384615,54.8209,64.5222,46.561425,66.27445,47.6609,86.4157,2.46084359857521,1.37159363482333,1.24861749245179,1.17696353033241,0.320331582421276,0.235069617382533,"HNSC"
"ZNF17",0.999999431171247,0.754068373293623,0.319410912026182,0.926028231597085,0.885163991227048,0.999999999755324,0.467162339377628,0.0565378736462135,0.99446642519074,0.999905793288103,0.809694437348164,0.809761152604579,0.964938285145821,0.974060939551527,0.983685180089549,0.999397888837901,0.999620140797569,0.999455503109182,0.999682325201032,0.992466098959858,0.939433874868253,127.347985714286,126.305715231788,115.94534962963,115.613616,112.77996038961,93.6034,121.298416666667,6.03413342192556,3.61584172701523,3.60774751808946,6.76203357130008,2.9340997462714,2.02521154532887,14.5151354206453,97.18775,96.3547,90.3627,95.3101,89.827475,91.80065,83.447475,153.1396,145.74815,144.51225,120.6552,132.35905,95.30395,138.39555,128.846688636364,118.97345,132.6724,113.5077,112.55085,144.9234,93.39375,141.274075,4.21075978182876,1.78393893475416,0.923372197292332,0.85554870493034,-0.115015801348186,-0.225078107663781,"HNSC"
"ZNF555",0.999999997690382,0.99996869876585,0.998602614278059,0.890419187631098,0.791316624661753,0.623702696972324,0.999278307802976,0.994419926797668,0.906890791241235,0.936988198776514,0.998378115157621,0.998390358397648,0.99562293810417,1,0.999679304601775,0.999997100052365,0.999985875887336,0.999999999927621,0.93562093313793,0.998986275355017,0.997122981092714,60.5665171428571,60.3166490066225,61.8094014814815,52.855268,58.4651551948052,52.7823666666667,62.0346416666667,4.75630073910897,1.86797974707289,2.14996776298328,3.98679201661653,1.91650619106567,16.3115666860803,10.2558979465289,43.61015,44.3364,47.90155,39.1134,42.485425,43.79515,43.7613,73.9007,73.2588,74.21435,73.6827,67.9208,69.06465,104.4321,88.1443136363636,59.7379923076923,77.1294,57.0802,65.1154,95.4423,43.898975,72.779975,6.8244810568661,1.06103687455193,0.67772939448073,0.740057617458453,-0.561218749505857,-0.434290498219216,"HNSC"
"ZNF75D",0.51186506826958,0.137806761282885,0.902611321437835,0.999999995195933,0.625732090048158,0.240012064906529,0.189559158375374,0.967579098048618,0.999961418660967,0.306840798644553,0.534804444690864,0.860241737755899,0.944147513158247,0.53588160582732,0.928279363035799,1,0.905495968262363,0.665072941642991,0.999999999726835,0.729523644178404,0.615842482258775,238.409437142857,204.685550993377,191.170306666667,239.978604,194.357322727273,132.243666666667,238.673941666667,22.0783574060225,6.58533782404516,7.34678460478815,31.5052475170404,7.92614091078445,18.5205061594199,34.5527292593299,157.33065,153.13345,135.56165,148.7998,134.74815,114.00215,167.929975,267.48775,245.33385,211.1261,248.2176,239.858375,144.1379,252.5387,183.576606818182,202.242072884615,177.6467,186.07075,151.236675,213.2612,142.769025,236.3313,7.18187810550778,4.26853599184087,1.10167671355273,1.04742024478924,0.139700927919466,0.0668403949245076,"HNSC"
"ZNF197",0.996746412518865,0.429359037642151,0.288760480040211,0.999999999859797,0.999074917306946,0.627922114137612,0.955670521197644,0.99559674597643,0.676978945565055,0.982899728624388,0.879718997403073,0.93328618778156,0.995777784226669,0.893119938053292,0.962703721609027,0.357606978561762,0.442104836356795,0.933946252247001,0.435630184933549,0.604415865796258,0.999999992322073,268.014174285714,259.340819205298,239.181162962963,267.324476,253.747355194805,210.8886,214.2027,16.2140961464168,6.35949022878516,6.11038011539173,16.5710121210356,6.06938623242519,61.8095077517205,16.7868003315737,204.7232,208.50535,194.2467,204.4838,202.885025,149.111,191.729575,327.7727,296.9648,282.6014,306.4323,288.1623,243.49715,215.282875,285.455615909091,251.877157884615,287.9036,243.46845,254.4386,323.519475,200.297225,291.18335,8.64683377370858,3.37359030637692,0.88236890026655,0.845659623568445,-0.180546151897668,-0.241850996792529,"HNSC"
