"gene","Basal-Atypical","Classical-Atypical","Classical-Basal","Mesenchymal-Atypical","Mesenchymal-Basal","Mesenchymal-Classical","mean-Atypical","mean-Basal","mean-Classical","mean-Mesenchymal","SEM-Atypical","SEM-Basal","SEM-Classical","SEM-Mesenchymal","Q1-Atypical","Q1-Basal","Q1-Classical","Q1-Mesenchymal","Q3-Atypical","Q3-Basal","Q3-Classical","Q3-Mesenchymal","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF665",0.00741651048785852,0.99372840942627,0.00814900607074653,0.998384478148451,0.00982805331753067,0.975443658465652,8.27403676470588,3.25092528735632,8.74396734693878,8.00822,1.22658773811091,0.345350136897102,2.4713839651156,0.758261593592289,2.341225,0.9604,1.3025,3.43165,8.380775,4.6421,6.3799,10.37895,13.310375,6.31774096153846,11.2212,3.36495,6.783325,17.962025,1.43905,7.21605,1.17548319521903,0.403626354019713,0.474647856393112,0.299874344989841,-1.07507052722464,-1.73756999361814,"HNSC"
"ZNF624",0.494083377109643,0.643767018732084,0.999964533867255,0.877257857767406,0.914387542303096,0.955377817390263,102.326560294118,94.3606022988506,94.6485428571429,97.952336,4.56312512487628,3.30917904665332,5.78736787942375,3.78205497857031,80.666675,74.6503,67.5169,78.10835,112.7593,110.9058,110.7522,117.29625,75.8046795454545,89.9313625,75.9113,84.45615,54.05675,96.426525,63.21535,108.160975,4.37309860017298,1.64578697513986,1.18635634421586,1.11256361042427,0.246537415293847,0.153887824007237,"HNSC"
"ZNF841",0.94814370966189,0.633230444088614,0.873876644717538,0.794425644953372,0.975275869712707,0.981786571863158,164.009257352941,156.63031954023,145.305559183673,151.10194,9.25454206973656,10.3811580203154,12.6801345214811,8.02754240392076,115.029375,98.44855,79.8362,106.7968,191.16915,181.19675,185.1761,189.5104,118.279786363636,163.503112692308,113.282,143.551,87.077775,148.263275,100.689825,206.191,6.75402041300807,4.04378114363973,1.38234196830249,1.26720043784538,0.46711455852292,0.341644739012834,"HNSC"
"ZNF615",5.88037019078058e-09,0.00215899536257225,0.20348240771231,0.0263493595394282,0.00294608664999607,0.69128484006605,134.426648529412,77.4188,96.9497959183673,108.164065333333,8.81568748265558,5.13593465912994,7.84365627792611,5.27789453734114,85.563775,43.8061,55.3961,74.7556,171.869275,94.05695,127.9152,142.1673,132.005431818182,95.3288719230769,130.94895,85.181,100.543975,166.8503,53.8988,129.2165,7.59969542092041,2.51372856476118,0.722158706729421,0.650490133750595,-0.469612166015754,-0.620400919722976,"HNSC"
"ZNF433",0.0967600855861371,0.167463114602677,0.999893914688919,0.292394493704039,0.958146618680053,0.959739308671073,47.0954911764706,34.7703528735632,34.3794959183673,37.3792906666667,4.48981959607921,3.26107506213708,3.72887687224317,4.09385635640836,11.016475,7.82705,15.5317,15.0392,79.04125,53.4842,43.9346,41.8847,101.933354545455,45.8242825,94.12435,35.7061,73.61295,119.3648,13.196275,69.4419,6.34963215069404,1.7268016097821,0.449551402525126,0.379350295646132,-1.15344200934066,-1.39839743280222,"HNSC"
"ZNF595",0.00188431418887525,0.891884791011528,0.0554480403865432,0.273045538794148,0.268844695769118,0.79511644033664,131.764073529412,77.9394149425287,119.536391836735,104.099701333333,14.0070948321337,6.35714466100316,15.0825299387613,10.1515034777196,77.055225,42.3465,50.6653,64.83535,142.612425,93.75695,166.9955,110.5059,132.603386363636,101.215275,126.20775,81.24405,94.897825,170.881225,51.091825,119.8966,7.52983251444464,4.00454546292127,0.763293289678431,0.643732655086554,-0.389690586631727,-0.635466439560811,"HNSC"
"ZNF460",0.193038598825435,0.925928617867442,0.0693499631414437,0.971834177118127,0.390583501356363,0.731484609523168,87.071175,73.3573804597701,92.002312244898,83.9532426666667,4.94069880781017,3.5757608221473,8.55602400702507,4.6075261714033,54.7964,55.04305,56.2357,55.21935,108.305,91.0932,103.5752,109.3982,72.5483045454545,72.0704976923077,69.4182,62.8951,50.7024,92.542775,44.093,90.44965,4.56449466537101,1.82949940110289,0.993413948731945,0.906031847555828,-0.0095330907887547,-0.142366332139772,"HNSC"
"ZNF81",4.98553722527717e-07,0.000183975720118634,0.946288014180587,0.00097854024667976,0.375527032159229,0.833273571274786,179.806189705882,107.547289655172,115.520514285714,128.088976,15.8940877728373,5.92901904725483,8.33980031503563,6.42377291188573,101.826975,69.27775,76.8496,89.4837,214.48045,140.4843,126.5256,156.9437,72.9919022727273,110.112524038462,72.65015,96.37585,51.937725,90.076,62.378975,139.823375,4.55669209460513,3.33583105264759,1.50855808123806,1.32657468704469,0.593170242988444,0.4077059025517,"HNSC"
"ZNF780A",1.30657085151142e-09,1.19213081939407e-06,0.981440977442262,0.000169058474926098,0.111481103400134,0.400160377468801,254.935616176471,172.189464367816,177.435773469388,199.727166666667,13.3666875329596,5.56656550540945,11.3025029766839,7.42917182292348,194.33015,134.44765,125.1586,156.9746,313.27595,205.4604,213.2472,236.4124,215.086793181818,200.848683461538,214.33065,186.5034,160.443025,272.9133,149.490825,234.570775,11.4084971833201,3.53301557591188,0.933802956891714,0.87016672603755,-0.0988099379989944,-0.200636243601212,"HNSC"
"ZNF461",5.44186076201214e-08,0.000235950327648338,0.751585805248405,0.00311754657952612,0.0833024540251495,0.706364739333532,73.4865558823529,40.365232183908,46.5068714285714,53.3078026666667,5.85710365682724,2.751987159705,3.70412156124332,3.84999672902446,42.049125,23.61815,26.664,25.57285,96.1243,52.46355,63.449,69.1453,62.161575,52.6485438461538,63.88165,45.38905,49.01465,79.258775,26.984775,71.301325,3.2457810855067,1.64466970269778,0.846962835902305,0.710517809104806,-0.239629428323691,-0.493057283863804,"HNSC"
"ZNF181",5.12478948166972e-13,0.00945752633462094,0.000580226274552342,0.00255820671459595,7.00875308409232e-05,0.999999487473002,133.647830882353,75.3346264367816,107.028428571429,106.935534666667,6.16065182948068,3.2508013885537,8.80527498229479,4.6794807702478,99.611875,56.91115,67.8445,77.83895,168.17925,85.11275,139.0856,128.3463,152.786906818182,109.497389807692,121.86305,98.88795,88.38845,190.889625,69.123775,137.81485,14.3688766936964,2.39894973660403,0.71666736429186,0.811467873157614,-0.480624436543747,-0.301394116754515,"HNSC"
"ZNF44",1.32151553033921e-07,0.281299017886626,0.00512203854072613,0.000598364565397635,0.307737264352445,0.291706170251889,146.88145,95.7100597701149,128.503195918367,110.702669333333,8.14684751990965,4.8040933994042,9.59048572464132,4.95090412593333,112.78785,67.47805,87.9364,84.06855,168.6633,111.8481,165.1893,132.8526,169.265152272727,135.732159423077,160.33895,125.2496,142.388225,185.50405,94.154575,169.12865,7.45489993620871,2.85179901988623,0.801890747153788,0.781155171591182,-0.318522403439387,-0.356318935702062,"HNSC"
"ZNF790",4.39361524029458e-06,0.000232991837686325,0.996596995167816,0.0500702410705999,0.0686175484944767,0.228935885545567,73.7281411764706,42.4474448275862,43.8954959183673,57.22786,5.41603041562196,3.76881292066477,5.47555052123016,4.01338010440347,42.9449,11.616,15.7205,30.6589,90.7452,60.9744,59.0678,77.8772,88.1953,54.6138103846154,83.9312,46.37005,71.5972,108.41405,22.919475,78.86545,3.67363711251538,1.78342699741867,0.619237197272591,0.55247690965934,-0.691435958823522,-0.856013925435029,"HNSC"
"ZNF677",0.193907657453003,0.925042055153998,0.0692192669291035,0.0207130967103885,3.25701490089259e-06,0.18596394976277,10.5814485294118,6.08030689655172,12.2089265306122,17.3716213333333,1.49792992942158,0.959537608860057,2.87251898469149,1.75701117994699,3.554875,2.21185,4.3169,8.62135,12.700425,6.25865,10.6138,21.0647,38.9059795454545,10.6113476923077,32.1735,5.88655,21.382875,52.0792,2.92635,12.222525,3.43535585455984,0.649044372384212,0.272743362749941,0.18296268668314,-1.87438400610843,-2.45037863887,"HNSC"
"ZNF823",0.00196255881383756,0.000187553973187038,0.656908319766507,1.15867786587565e-07,0.0738502466706983,0.770375460956589,126.820325,101.386866666667,92.4527632653061,84.7767346666667,5.79982195008655,4.86610266161788,5.01636883421821,4.79973772147457,90.004075,72.3371,64.6519,60.4185,157.525125,117.6417,112.532,99.9953,188.680911363636,109.697425961538,175.47055,100.9221,110.455475,235.806475,73.3259,135.2695,15.6673237085186,2.18828233150462,0.581391223779513,0.575151214833486,-0.78241880102817,-0.797986785422166,"HNSC"
"ZNF311",0.993547241275596,0.612049572957658,0.723079941517113,0.952743090264816,0.991676616647135,0.868258754051296,38.6591058823529,37.3283436781609,31.5149653061224,35.9158546666667,4.6751198066261,2.98167919293646,4.37664914447277,3.16501975001583,13.907625,20.2178,10.8545,16.64045,51.9347,52.8623,40.3691,46.8078,27.7504818181818,41.3555626923077,27.10285,33.84735,16.335325,36.5489,18.086175,56.958625,2.08953435756656,1.48383934893991,1.49026467227722,1.24884836834503,0.575568577313022,0.320598319606688,"HNSC"
"ZNF347",2.17842049343719e-06,0.00636651578248082,0.57567312725335,0.0614104343095569,0.0374366630737866,0.711285357626917,67.9223102941177,28.5524574712644,39.2296673469388,48.3548573333333,7.06681596401697,3.93041359754029,8.11040218160717,4.2623941423969,23.1474,7.14325,8.3647,23.09925,99.183125,30.1515,40.9207,60.43395,72.8843340909091,39.6262911538462,67.5825,22.2054,55.1834,96.75365,9.656125,52.71435,4.5377725271771,1.96027956338142,0.543687359541764,0.328567306625236,-0.879150808297058,-1.60573915968814,"HNSC"
"ZNF273",0.00409519533100133,0.128809722577688,9.06772351205731e-07,0.318841679033848,0.333169431753008,0.0010387015109905,123.163163235294,84.1639413793103,152.120663265306,102.914329333333,8.26404521521788,5.25508483995636,16.2936340629634,6.41218252144827,88.950875,59.3277,80.6709,64.5348,143.7135,94.06165,172.5692,127.62775,138.755404545455,119.884171346154,107.72505,101.4595,85.950875,158.769,69.986675,144.577375,15.8993981792941,3.42244243909898,0.8639964096453,0.941837576311174,-0.210902777634826,-0.0864498121773535,"HNSC"
"ZNF84",1.13864473405556e-12,0.31630812367894,1.74727976154365e-06,8.75686296764044e-06,0.0301639286531815,0.0334331740386836,431.975892647059,221.942865517241,378.359355102041,294.687964,26.5605679473723,11.451135498974,29.8124489192222,15.5557588988108,274.7796,150.19175,237.0615,206.92815,553.292225,257.8066,456.4122,335.18095,307.556063636364,348.186589230769,312.58395,299.6872,240.28845,371.427575,210.91195,430.481225,15.3954933155129,8.7700081023151,1.13210770457267,0.958741483687822,0.179011217411194,-0.060786237391389,"HNSC"
"ZNF667",1.94277927079156e-11,1.28901434671702e-05,0.418350457366242,8.74418186080916e-07,0.295379103827782,0.999998208754835,53.4045661764706,7.13609770114943,17.8739102040816,17.996764,8.84228706694662,1.16718291984592,4.43805262821256,1.3025972986302,6.5525,2.50435,4.2619,10.50235,72.202525,7.949,13.639,20.6132,34.2656340909091,22.9417934615385,28.12005,8.10845,11.576225,44.2262,3.67325,17.076925,4.04297203740416,2.04220530661474,0.669527766527603,0.288351194254633,-0.578784206924016,-1.79410109731748,"HNSC"
"ZNF649",5.91440626596107e-06,0.0178472965654902,0.47686432345426,0.041301236412382,0.096300583437495,0.934816681426076,165.285825,94.5918425287356,116.998020408163,126.465956,11.0884857521611,10.4183990633204,12.3191192978089,8.0994873314357,87.049025,37.98315,47.4369,80.69225,217.00465,112.7327,153.2829,164.66755,189.517940909091,111.389144038462,180.94075,93.53685,155.5335,221.529075,54.3348,147.385125,9.48852276335251,3.71386555858131,0.587749864229969,0.516947398526866,-0.76672579427112,-0.951910606891159,"HNSC"
"ZNF248",3.19855253394508e-13,0.00197003855730127,0.000367750681459444,2.4433725053008e-05,0.000650409624547321,0.935122481926959,191.106269117647,103.424209195402,148.733118367347,141.968316,8.76271715540899,5.085035081062,8.98468597167222,7.81728495496423,133.921225,75.523,106.5384,98.24555,239.329975,123.5919,176.9338,155.7132,173.319309090909,162.511626730769,157.71735,138.4833,143.4404,197.194775,104.183325,198.7825,8.84540964111088,4.83859065290257,0.937642941130864,0.878047342286692,-0.0928894526677893,-0.187629366241878,"HNSC"
"ZNF544",0.641070787750393,0.0066555656879862,0.0871847116455398,0.119147067942187,0.656525598849869,0.55978988930241,553.648638235294,518.736395402299,441.542489795918,485.460353333333,23.9602381212416,18.7395909183448,31.1734706348488,17.4283106677164,413.85225,395.4477,274.6519,354.7418,670.176725,640.675,523.9304,588.70565,459.654947727273,527.517832884615,474.38355,516.2471,355.47875,543.7724,395.04745,647.8285,17.1654236583244,8.22602551070319,1.14763875705654,1.08824831721083,0.198668595482292,0.12200778924737,"HNSC"
"ZNF251",0.0135068490346788,0.999996308679318,0.0292531482556116,0.373673239566318,0.49048567685828,0.444064860986748,266.915851470588,200.302567816092,267.465891836735,230.448190666667,20.2075437368187,12.4158460976055,23.9215431320478,10.9159243218969,144.057975,105.802,143.3061,162.22475,353.2121,264.67655,342.4089,286.52105,152.937109090909,254.858623461538,148.6479,226.0147,125.250125,186.7935,150.9099,326.482075,6.42307814344867,6.3115397720772,1.66642762490067,1.52047018491348,0.736758660703909,0.604517526661902,"HNSC"
"ZNF607",0.00300449321093887,0.29233781753978,0.549670147622988,0.0834902101929893,0.708349736267863,0.982943109617418,126.208461764706,80.145575862069,99.3309367346939,93.8386053333333,12.1155237143866,7.02138169522419,11.238764520606,9.30611574680621,45.29055,20.90325,42.7404,44.4234,181.430375,116.6146,120.2696,127.05795,130.710120454545,101.373631538462,132.3824,87.01855,99.16025,156.273075,36.37945,143.531425,6.78629844251904,3.50789917611311,0.775560692515116,0.657327182465343,-0.366688409223165,-0.605316448804924,"HNSC"
"ZNF334",0.0297448085002173,0.997934640574068,0.0362817357029094,0.168525778274765,0.911221240109046,0.168147492269365,27.6330088235294,13.3310505747126,28.7045979591837,16.650224,4.75998529835506,2.97574508995477,6.26376680983487,1.73234533195994,4.483775,1.8291,2.5619,6.8414,34.3597,7.7649,25.7754,22.1575,41.0811022727273,24.0813651923077,25.27225,8.5936,12.635675,59.160275,3.64245,25.60215,6.19540505770297,1.71732533036321,0.586190824005585,0.340040954010822,-0.770557710048666,-1.5562195820827,"HNSC"
"ZNF485",0.802041697254328,0.989215721865451,0.961160294078536,0.617152926282803,0.119756838319605,0.482122252046843,43.7619411764706,40.6333252873563,42.503993877551,48.109732,2.26130217641728,1.89296669978533,2.89610005189569,3.16308208120216,29.40335,27.5898,26.7831,30.16085,51.708025,51.1164,56.429,60.7467,49.7849545454545,48.7403796153846,47.81925,43.2607,36.335225,65.1041,31.207625,61.2366,2.64358248759628,1.13000200305829,0.979018260845931,0.904671235956231,-0.0305923253687389,-0.144534493220011,"HNSC"
"ZNF192",6.40876240964872e-12,0.0482240827570427,0.000385820455453767,0.0671192352921731,4.61587319844359e-06,0.978255370023758,337.047330882353,184.175432183908,275.544989795918,284.831202666667,19.8964569829169,8.320143664628,23.3804484408228,11.8508319851266,220.000125,125.95005,195.9795,223.4487,423.486875,239.41445,320.8917,346.8783,196.684818181818,213.8641575,188.6463,197.6438,125.69285,261.61525,112.524625,282.582675,14.7942816675086,6.43477064672488,1.0873445112693,1.04769507803758,0.120809112355522,0.0672188949167574,"HNSC"
"ZNF442",0.106798867361466,0.944824486300382,0.452917316112508,0.993470091028612,0.171128490129338,0.988043923508523,13.3628573529412,10.1282597701149,12.4468571428571,12.9727493333333,0.983678993397456,0.905549158574612,1.39281694660253,1.0518634908184,7.4009,3.98375,5.2101,7.42065,17.238725,13.76605,17.8225,15.3924,21.0600772727273,12.6261444230769,21.8783,10.6994,16.238025,25.842575,6.3451,17.362225,1.06896142868363,0.395083712644893,0.599529824110747,0.489041653144897,-0.738096571395576,-1.03197074581135,"HNSC"
"ZNF813",4.32826907270645e-06,0.0961964966331706,0.136326500306178,0.000195832324765499,0.885987598710439,0.451623254914435,82.7098794117647,35.9359793103448,57.9484285714286,42.468616,7.87245641210897,5.99316756927937,9.87544339373163,4.50029154655444,31.449825,6.7458,7.0816,20.63825,113.19855,29.9745,84.9958,49.72105,65.4485795454545,44.5930263461538,65.8122,22.15565,48.65645,82.425275,8.408775,61.85605,4.233664689608,2.37901619290865,0.681344448662689,0.336649587766402,-0.553543768389261,-1.57068039666403,"HNSC"
"ZNF26",0.000216294271776163,0.827109136024422,2.44853798180289e-05,0.0882860255745839,0.273499133489862,0.0145504078772521,171.916885294118,126.336197701149,182.696142857143,145.427545333333,8.54489676078698,7.04794022309449,10.7647529723249,6.88713505351742,124.725425,84.507,126.1488,99.01185,202.384625,162.3055,237.2204,181.22065,127.348479545455,171.687534230769,123.9366,159.90575,106.541575,143.28205,112.634975,209.160825,4.3501679476565,3.53837698995578,1.34817105664374,1.29022217811365,0.431003558029432,0.367619521201129,"HNSC"
"ZNF69",0.000525103302993823,0.25856220757149,0.339804894185712,0.843085291256821,7.47536921952285e-06,0.0450623368971064,12.8171867647059,5.74382988505747,9.03172857142857,14.335044,2.13780746507697,0.530642364853655,1.13934523699936,1.14679020276807,5.689825,2.56065,4.1824,8.20715,12.71625,6.9699,11.5942,18.14175,18.5209954545455,12.1892928846154,11.9651,7.86565,6.582225,29.7208,4.614025,14.469425,2.42949866192981,0.629305389598514,0.658133787383651,0.657382721414781,-0.603547205797166,-0.605194557630692,"HNSC"
"ZNF583",2.2179720504667e-07,0.0685119726252965,0.0544333602587155,0.982560522307302,1.14657476846247e-08,0.0242882268255694,30.4825955882353,11.8548896551724,21.1149857142857,31.7441266666667,3.27955636430084,1.25436055183469,3.4243635572037,2.12850621430955,11.7244,4.53745,6.3644,19.0926,44.214925,15.79,22.7625,42.9072,34.2798181818182,21.4584175,27.6415,14.43965,19.3169,43.041625,7.0486,28.66815,2.97458274622088,0.91161256752348,0.625978159691098,0.522390246549572,-0.675815772322134,-0.936800134040392,"HNSC"
"ZNF568",7.01885063036922e-06,0.00862799905556721,0.6534129369904,0.783814805793879,0.000307148815114067,0.0801202102707665,52.3145867647059,21.2826356321839,29.2663285714286,46.2482746666667,6.60819357131971,2.64705617261231,4.65290925344647,4.38993149152565,16.03595,7.50955,8.7001,24.14835,65.872075,28.4064,35.3518,55.2583,74.9635386363636,34.9523859615385,70.5625,20.95795,48.612475,96.908775,9.949125,44.220275,5.31091907081202,1.90660613414748,0.466258485089491,0.297012577502214,-1.10079811475242,-1.75140406919511,"HNSC"
"ZNF480",0.0378214136910512,0.727247715600908,0.532825067621695,0.0239054415605198,0.993131371447791,0.413511851154429,366.974436764706,308.344840229885,340.780926530612,302.6237,19.6147996122777,12.6640997167506,22.9259267243905,11.9889547508645,275.138175,221.41655,222.9912,227.9177,431.3864,371.60015,396.9769,363.4509,312.701188636364,323.178471538462,307.83145,296.73055,272.322375,354.48275,231.559425,389.508425,10.164602558761,5.80916576345048,1.03350573417321,0.963938382514197,0.0475463932532583,-0.0529871663598728,"HNSC"
"ZNF587",0.000937430722715349,0.231652948484907,0.455103913242104,0.203767216754231,0.257955462671558,0.998937397833983,487.263677941176,371.185005747126,420.559493877551,425.515850666667,24.3582301057681,16.6972881871898,35.2365249350098,18.8530339775206,353.444075,268.2394,278.6723,312.40235,596.878025,442.87615,474.4567,504.2955,356.543515909091,413.247102884615,344.98625,377.58375,283.26895,426.806475,280.585675,509.641675,18.3720645013235,8.38104121236771,1.15903693222676,1.0944892731232,0.212926537950495,0.130257815014251,"HNSC"
"ZNF808",2.09130645023592e-08,0.0832698169715447,0.0139491032460995,0.00170231067611715,0.0832863573533246,0.799829292098815,167.386126470588,89.1155275862069,132.055175510204,118.823085333333,11.1703616369425,6.94343238877226,14.8356760738734,7.08317763675142,114.388075,34.72775,46.0862,65.88195,215.231725,137.4802,196.4749,167.7881,172.887706818182,114.456854230769,165.5507,107.65095,133.885275,207.541975,53.110425,162.26015,8.4397232650883,3.35832339295804,0.662030032887985,0.650259708959249,-0.595031428737416,-0.620912059830527,"HNSC"
"ZNF43",6.76758427076152e-10,6.09221121301573e-05,0.522985267361337,0.00836489498136539,0.00312640243122242,0.342491929098055,106.850286764706,27.4331379310345,45.2572734693878,67.6756466666667,15.8423990584386,2.19907470085469,8.38608371342891,4.77690950103804,28.337125,10.98575,12.5289,41.1041,124.55445,37.6647,56.1018,82.4093,146.109545454545,58.2710305769231,116.951,35.4361,76.3321,191.2862,19.030775,67.95415,14.6956200163883,3.23000398069313,0.398817410564398,0.302999546818753,-1.32619970223592,-1.72261245895424,"HNSC"
"ZNF28",1.25085625396482e-05,0.0514466142393935,0.330230802401786,0.00209595492025905,0.660057512914483,0.91204601608038,396.803377941176,260.313354022989,312.878440816327,291.791070666667,21.3115481046865,16.9926464729629,32.1971827343729,17.2883630881746,270.25455,159.85185,179.6016,206.9602,517.234325,361.646,424.0886,369.985,264.095872727273,275.6605125,268.9652,256.7625,223.78155,307.39825,150.697925,376.76315,13.793708136591,7.68482564770624,1.04378955132203,0.954630933667255,0.0618308652897515,-0.0669850089421626,"HNSC"
"ZNF627",0.00281993400349279,0.457814189598279,0.352687758330022,0.99714040016248,0.000910167933744432,0.335604414867346,247.598701470588,190.932990804598,220.230132653061,250.937385333333,9.97736785940421,7.81255413925382,11.5673730141127,16.4082527176592,191.348475,148.5687,174.3157,191.07705,287.291925,215.9244,253.5942,249.17475,211.176631818182,216.13076,185.11605,200.4012,141.247,235.95145,158.953325,245.582075,16.0520575692248,4.6311726384533,1.02345964200283,1.08257063609557,0.0334542138118977,0.114461161691125,"HNSC"
"ZNF789",3.06072015177072e-06,0.998634839140994,1.37747543248468e-05,0.00443539218036992,0.335579686149682,0.00707626307348408,54.9967058823529,32.555232183908,55.7867367346939,39.6961066666667,3.2122472692509,2.23628792789438,5.62812737021876,2.71464137493506,34.331625,19.70225,31.7125,25.88375,70.721225,40.90385,62.0525,43.72315,45.9245727272727,58.8635330769231,42.08235,47.284,31.526325,50.019525,30.6515,74.200125,3.7647848315359,1.82386507503925,1.28174372849345,1.12360645258642,0.358107838719381,0.168136814631857,"HNSC"
"ZNF534",0.185672860690641,0.998985978168848,0.338518431645871,0.984329640607892,0.331943482598726,0.997876801957651,5.98735735294118,4.62321149425287,5.87629591836735,5.73679066666667,0.347836122049005,0.269712830148895,0.639269751017502,0.705653454825335,3.690275,3.13325,3.4159,2.9294,7.448925,5.4272,5.9991,6.23785,4.38483409090909,6.54229115384615,4.15865,5.23035,3.279275,5.123975,3.602525,7.85955,0.298222445442278,0.218780787804129,1.49202706834679,1.25770382215382,0.577273709195994,0.330792220613134,"HNSC"
"ZNF525",0.00982183961746608,0.27382191437161,0.772041086953634,0.00389959644701221,0.976902399489437,0.573610468431075,206.6057,141.93081954023,163.704667346939,133.755249333333,13.656340737554,15.5428863273435,21.4314831408204,11.1787944781172,118.9161,46.1672,60.3112,56.00465,257.85845,194.99015,229.6025,178.6966,119.937995454545,153.184741730769,119.47075,135.22675,86.63115,153.577725,55.20695,227.588525,7.54973934229772,5.37778377094349,1.27719944918392,1.1318816530406,0.352983835831641,0.178723121158187,"HNSC"
"ZNF814",0.327508932904313,0.372697096236224,0.998661341957073,0.663144495205547,0.952270935731452,0.930772376230666,121.527379411765,101.590320689655,99.5753530612245,107.629582666667,7.40744351064108,7.53323296013225,14.9428943104701,6.71057170684547,74.9757,64.05645,49.164,73.9701,158.1376,117.4805,120.3515,132.25815,129.89745,132.864182307692,116.9707,109.4895,89.029275,168.879125,74.8584,162.749775,8.69637660062144,3.85539408461776,1.02283903423579,0.936042102851398,0.0325791237913743,-0.0953546716931795,"HNSC"
"ZNF551",0.00165496860808034,0.0136753752338039,0.999137269094904,0.0218260429140275,0.895819169448973,0.965024502241517,173.070783823529,132.659872413793,134.289685714286,140.197550666667,8.82999441273377,7.05542885245388,11.3318412144687,6.6234104406202,129.767275,93.09635,88.5363,102.4204,219.594475,158.8,144.3639,180.23575,119.672718181818,125.464339230769,113.4977,116.2285,93.072825,139.84755,79.94975,159.302425,6.89525930387825,3.03480693290865,1.04839550013523,1.02406039946184,0.0681830665369554,0.0343008085354728,"HNSC"
"ZNF805",0.00205621542724932,0.160451692969501,0.700155157855563,0.677493535267953,0.0594359020304962,0.685948756752626,322.533761764706,264.474726436782,283.700073469388,303.895610666667,12.8253168276032,8.34561435232445,13.5621432844273,13.5085618084654,242.447275,209.2771,218.4857,237.7334,369.1009,306.2687,339.1886,341.6157,235.692454545455,284.330306730769,243.25025,272.9315,210.49805,260.5107,219.266625,337.533125,8.1043092223876,4.35784552787737,1.20636151581142,1.12201940183001,0.270662310979168,0.166097623078549,"HNSC"
"ZNF468",0.000555090954138304,0.0435607962285833,0.844888427063031,0.0326024554837311,0.658853870928392,0.997604325434015,370.511342647059,261.268211494253,286.247995918367,292.165049333333,20.2644252554868,16.3958853031913,29.6448807719518,19.2010247186587,246.509025,166.84135,138.9371,194.87805,486.119125,371.84075,402.5163,380.6895,286.757459090909,280.276768076923,284.8717,260.6932,246.1254,336.175875,159.1894,399.86115,15.147235415229,7.56900702866736,0.977400096114217,0.915124949231531,-0.0329788484330224,-0.127959355501912,"HNSC"
"ZNF616",0.00534356905744149,0.437152056588454,0.472354233280022,0.181250341366082,0.580734712512451,0.989361170187026,163.404667647059,130.554709195402,146.26443877551,142.765594666667,8.46781762413297,5.76697342331321,10.2462785418753,5.9463016866693,114.13205,102.46495,101.3873,111.1149,184.501775,153.76555,157.5946,166.34025,116.207463636364,131.303548653846,128.38415,120.1361,84.263675,141.574075,90.7831,158.70825,6.19635915418345,2.63188496539807,1.12990632912118,0.935754919902496,0.176203176079587,-0.0957973665093624,"HNSC"
"ZFP57",0.441260608731401,0.999970520024865,0.557198840966746,0.0486877631282945,0.614106871497407,0.0956947479282977,5.98402794117647,16.1217367816092,6.32472244897959,24.175244,1.00580791727464,3.81478435440666,1.33057023648507,8.10192711395074,0.410525,2.7209,0.4966,3.20725,7.5915,14.9378,6.5368,20.7768,8.93732727272727,21.1467938461538,3.01315,6.44245,0,9.050375,1.579725,16.732675,2.28618160249609,2.73943182478457,2.36612056388317,2.13811127889418,1.24252358698491,1.09633694067814,"HNSC"
"ZNF155",0.0333875889799051,0.177160947667712,0.986182937615122,0.2930247577287,0.785855532862878,0.96567957660503,117.387802941176,96.523267816092,99.4041489795918,103.468554666667,5.77864221494124,4.8451260354888,7.42733924973454,5.25306677249175,84.491675,67.6507,67.9835,66.1294,147.022125,114.4079,125.4177,132.62545,87.7032636363636,110.370914615385,80.47665,100.75035,56.53655,116.176475,73.23065,140.8087,6.21856791526609,2.82411116298403,1.25845846595864,1.25192027749664,0.331657602717172,0.324142694121759,"HNSC"
"ZNF425",0.0332799789803838,0.358099593200187,0.872439807747404,0.116816215639764,0.971922720555944,0.983560135762911,62.1853205882353,47.3565229885057,51.8991510204082,49.664672,4.164490718727,3.28449125602266,4.46627629652934,4.27765852072064,36.152775,25.5362,29.0306,27.5373,83.3785,60.34845,65.1227,57.90055,98.4033181818182,49.5231896153846,92.2919,42.1393,75.075,123.467875,26.3051,64.057025,5.52719130534586,1.45105690721993,0.503267476447099,0.456587197793089,-0.990602727898161,-1.13103768635268,"HNSC"
"ZNF611",1.47949224338362e-06,0.00192194754932395,0.755764844184322,0.0184374212558579,0.0985132424552234,0.738674999712049,149.111523529412,96.5831942528736,107.41796122449,118.89308,8.81195481832532,5.38760096339215,10.7839308786381,5.84825829863192,97.391425,63.4609,50.0689,94.33915,194.5985,137.0604,150.3268,153.9937,103.192995454545,103.253529807692,100.2359,97.45865,79.096275,129.874425,57.65595,139.787175,5.01873570002987,2.69975164357223,1.00058661300489,0.972292861140569,0.000846055543733047,-0.0405371661618029,"HNSC"
