"gene","Stage II-Stage I","Stage III-Stage I","Stage III-Stage II","Stage IVA-Stage I","Stage IVA-Stage II","Stage IVA-Stage III","Stage IVB-Stage I","Stage IVB-Stage II","Stage IVB-Stage III","Stage IVB-Stage IVA","Stage IVC-Stage I","Stage IVC-Stage II","Stage IVC-Stage III","Stage IVC-Stage IVA","Stage IVC-Stage IVB","mean-Stage I","mean-Stage II","mean-Stage III","mean-Stage IVA","mean-Stage IVB","mean-Stage IVC","SEM-Stage I","SEM-Stage II","SEM-Stage III","SEM-Stage IVA","SEM-Stage IVB","SEM-Stage IVC","Q1-Stage I","Q1-Stage II","Q1-Stage III","Q1-Stage IVA","Q1-Stage IVB","Q1-Stage IVC","Q3-Stage I","Q3-Stage II","Q3-Stage III","Q3-Stage IVA","Q3-Stage IVB","Q3-Stage IVC","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZFP90",0.998004354497137,0.999938436656369,0.998833257865185,0.999867370860629,0.998437216269388,0.999999956314393,0.99999999998757,0.999328827001175,0.999976441671948,0.999955643853057,0.93249500210456,0.761284491267402,0.834465530522468,0.815269691381164,0.956273657107434,453.91087,472.142386734694,462.807694285714,463.789679166667,453.2868,382.621514285714,32.0727970572367,17.3891035176277,18.1381855808317,10.3170625114779,40.7345851705782,41.6478512868107,395.62465,355.8762,336.6853,346.047,375.87785,311.75665,465.576475,582.24545,544.759,550.8598,500.6139,410.74655,357.319554545455,464.346935576923,341.87045,439.392,279.528425,421.38645,350.16265,552.64395,15.7125270613465,7.50185462263393,1.29952847435853,1.28525878735644,0.377988245480587,0.362058875875222,"HNSC"
"ZNF479",0.997207138467538,0.999995554220702,0.991151610323593,0.992308697600769,0.999981735685937,0.946512110137303,0.982977734589002,0.997567021400424,0.979374893232978,0.998596187619168,0.991670179967792,0.999102879912028,0.991990969744979,0.999514145634573,1,0.16944,0.0944326530612245,0.149339047619048,0.0814867424242424,0,0,0.139873352189156,0.0669166641631325,0.114358926693372,0.0171588627309971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00857954545454545,0.100777115384615,0,0,0,0,0,0,0.00857954545454545,0.028344118943672,11.7462068262863,NA,3.55412304091984,NA,"HNSC"
"ZNF445",0.938080038265819,0.99999999991099,0.596734618934292,0.99274221937027,0.965595494695094,0.872599676724598,0.10524599553011,0.187478088620989,0.0298497851551991,0.075044130908782,0.931756467273787,0.561474835018441,0.888045719374308,0.701338638332078,0.0491787151071132,324.383805,358.387306122449,324.908093333333,344.136781439394,468.113609090909,262.050971428571,21.7126458146623,14.2675639543763,14.5588194060775,9.30442359026275,63.695240879991,58.321818778974,257.6575,261.002625,222.7178,242.087475,294.9379,148.2828,400.965325,429.186325,387.975,413.499325,605.06675,335.34275,338.471290909091,341.451886153846,328.4163,314.8305,259.153475,402.1137,240.26055,414.1411,18.5430764729647,6.52085125065046,1.00880605039426,0.958632382132068,0.0126488334825931,-0.0609504205759156,"HNSC"
"ZNF74",0.871790206236547,0.999230101090135,0.762384581480513,0.994290101897865,0.805278474481678,0.999422403340283,0.978673251078231,0.999999999991164,0.992013042214266,0.996965125651142,0.99624131914258,0.999990924448062,0.999428989601762,0.999888141201932,0.999997563642526,261.30638,344.68446122449,287.720159047619,299.494889393939,343.807881818182,327.464728571429,12.9755878641811,59.7418268146097,14.5149062710988,11.3659779518425,50.7179918783298,59.6104736525175,227.1372,184.8004,183.3305,205.7345,193.9771,250.95725,293.862125,335.556775,349.0976,355.808475,440.78385,428.67955,214.726461363636,310.386559423077,220.8536,258.7956,174.15605,245.170075,194.920275,351.808475,7.11287074291043,14.2442951397265,1.44549748294618,1.17179706375626,0.531566096643241,0.228722740013622,"HNSC"
"ZNF829",0.997961301019474,0.754904968245324,0.608400265769276,0.998858757911344,0.999990347565237,0.298707982308393,0.82525231892698,0.878609453306971,0.998554000742419,0.836786126987007,0.973601262659826,0.868652947384947,0.530158962158085,0.877513506575991,0.570744027380058,5.021175,6.11467959183673,8.38203047619048,5.93734886363636,9.69689090909091,1.61297142857143,1.20743071251304,0.774053241443388,1.40006470915154,0.556883394667466,4.78225747765928,0.511918114598831,1.319775,1.3519,0.7939,1.0363,1.2624,0.47665,6.817225,7.2115,8.5082,7.07535,7.82075,2.92565,12.2312977272727,6.36671961538462,11.8337,2.94245,8.905025,17.0189,0.998275,7.2921,0.955192590746718,0.442595136611303,0.520526910336622,0.24865004182969,-0.941955344608349,-2.00781142104618,"HNSC"
"ZNF267",0.859325130509274,0.983220911184936,0.964515699179562,0.615905609027427,0.982126992804614,0.526237819461029,0.972982225243529,0.999999999845704,0.998995546037426,0.999862599600212,0.893809363586209,0.390275125645049,0.577748853661781,0.249672491923731,0.62190865278013,394.15324,441.491860204082,422.285405714286,455.324984848485,442.351472727273,315.562628571429,24.56036757717,15.647354423365,16.2277721855664,10.9295637134623,48.1174975005995,24.2799159191267,304.550825,324.909975,312.5594,337.540875,361.4902,269.7175,459.84435,520.159525,511.7948,548.810625,521.5205,349.43935,326.920275,441.233883076923,292.22605,411.91835,243.4996,396.551325,327.7859,520.7832,16.1035786396409,7.3022164402633,1.34966815097939,1.4095880569169,0.432604728914176,0.495273605832543,"HNSC"
"ZNF566",0.978883934220338,0.953439693955366,0.999878183457052,0.992424733162341,0.999099478982619,0.984337917547243,0.999988240619258,0.976827980321085,0.957527726853156,0.989343221525412,0.868468881950049,0.964787548068839,0.978423393110032,0.934104906066533,0.861811662387843,93.74012,84.4875102040816,82.6926314285714,86.7619818181818,96.7331454545455,67.9004714285714,11.5664085521452,5.1724812424464,5.52504924263726,3.08050765431512,18.5511942815911,19.4996956908089,56.91145,46.18425,42.3851,51.191825,53.9521,41.74965,120.924725,120.292225,102.3408,107.952925,125.8443,88.3349,101.895625,85.7466613461538,97.8964,76.5954,76.915875,130.159625,50.026475,108.239625,5.77251703632598,2.27806390524322,0.84151465135185,0.78241283642708,-0.248939704795422,-0.353998055249342,"HNSC"
"ZNF224",0.901473427706736,0.999575186447702,0.795958296962407,0.618349119416392,0.94478756463641,0.129701456739024,0.776828181216543,0.976312420597618,0.777516349012744,0.99832725382552,0.997221621522455,0.845714429499864,0.979044724813233,0.672849371509315,0.699334302797731,112.017315,128.996289795918,117.120884761905,136.079470833333,144.618709090909,98.4671285714286,10.6190088591868,5.75719509870199,5.56662981189229,4.55309134339751,15.7965441612655,18.3773704782438,79.967325,89.817025,75.5404,90.17725,117.28525,76.4042,132.438825,152.5714,147.0086,161.70505,172.0371,123.10425,93.4180568181818,129.547687307692,87.92135,117.4707,64.75305,119.254675,86.2882,155.13705,5.66300875901184,2.89352915916543,1.38675210896143,1.33608844723153,0.471709919503923,0.418015515415757,"HNSC"
"ZNF529",0.886867827503304,0.979307119463512,0.987546503021609,0.936166274577654,0.998484286200075,0.999180303245908,0.99937405198012,0.998058788389716,0.999989689222828,0.999725970213244,0.876045781900819,0.384806038643778,0.530562569394254,0.437796849650546,0.797574439885138,130.52027,153.533253061224,145.718364761905,149.329250757576,141.634454545455,88.3189428571429,10.6946116501553,10.1659744587202,9.26153003464492,4.92006082127152,24.2430951798177,17.713288814641,85.44705,88.910075,80.2019,98.169625,96.61355,69.3644,156.42,190.957425,187.5669,188.1544,171.24115,119.9097,163.188265909091,147.798317692308,158.86625,131.5153,128.90955,196.093825,92.2377,187.5417,7.61905611331224,3.75316583820111,0.905692065964126,0.827836623574863,-0.142907475544044,-0.272582019934685,"HNSC"
"ZNF284",0.997725931674135,0.998114545850414,0.999999993301806,0.725256514714941,0.45262046314794,0.397482043191641,0.386310367369777,0.384882822738571,0.371842070374578,0.788215694929304,0.999912387506079,0.994549561919265,0.995058169492296,0.87590988936196,0.52883105347624,23.86594,26.1728367346939,26.0716933333333,30.6962507575758,39.0564727272727,21.7483285714286,2.2328627329224,1.309932795091,1.68474627354016,1.48498687259261,12.1314900400276,5.72417586493646,16.390125,17.57805,15.2355,17.969875,19.70195,11.39415,30.6288,33.301175,33.5539,37.979825,39.2521,34.9198,17.1231954545455,28.5234515384615,16.37415,25.19045,13.1204,21.793275,16.8576,35.232725,1.27653219186613,0.916369014593461,1.66577854082077,1.5384279489317,0.736196612410096,0.621456877761127,"HNSC"
"ZNF749",0.999999998457291,0.997388706929238,0.974521401290205,0.999998050765566,0.999830885228516,0.841772938259,0.698713324407178,0.514634173983752,0.305993515863837,0.543410387580608,0.840851429085255,0.773029184529469,0.899710516732164,0.707941799274864,0.237189544600307,69.938285,69.7408683673469,66.3992942857143,70.7176715909091,87.0158727272727,53.4745571428571,7.60752199765495,3.42227645124426,3.0385015542897,1.84476093214565,10.9457080256235,15.6585784426066,46.722425,45.1035,43.8739,49.3901,56.0208,29.27585,78.72045,84.865825,85.0822,88.36575,108.41685,61.0528,55.4772954545455,69.2699215384615,54.8209,64.5222,46.561425,66.27445,47.6609,86.4157,2.46084359857521,1.37159363482333,1.24861749245179,1.17696353033241,0.320331582421276,0.235069617382533,"HNSC"
"ZNF17",0.881837607717851,0.98663438951335,0.970406637531693,0.990661004143931,0.884215182562276,0.99998160639133,0.492158977032444,0.821540212191307,0.610886727367399,0.537702864501058,0.991834780658534,0.757498987139532,0.893072855762443,0.904085281343228,0.402751318692058,111.929315,122.897482653061,118.425295238095,117.638301893939,138.8228,101.429428571429,5.43832543668339,4.04151313492233,4.54467502337762,2.43150808501824,11.8266669227179,13.8710890883695,95.3995,93.96125,88.7179,94.34915,97.8876,84.4474,132.1038,142.544525,145.9574,134.9442,166.01805,126.96215,128.846688636364,118.97345,132.6724,113.5077,112.55085,144.9234,93.39375,141.274075,4.21075978182876,1.78393893475416,0.923372197292332,0.85554870493034,-0.115015801348186,-0.225078107663781,"HNSC"
"ZNF555",0.979427225293054,0.999988834630096,0.919433972336067,0.999973315960217,0.864404085472326,0.999999980289529,0.933901236002005,0.549616830708629,0.817585824442865,0.789616763285785,0.358354111663427,0.489584942823941,0.275109772559243,0.260953953422575,0.117668099830042,61.59656,57.3353540816327,60.7047333333333,60.5863242424242,70.1681727272727,40.6910714285714,6.66934695414855,1.91544479368926,2.24555492628254,1.59461032491657,7.17799173945282,4.66992655701984,45.00605,42.91015,47.4934,43.964525,61.50405,33.7919,74.439325,72.59765,75.4396,72.535275,77.0166,48.41715,88.1443136363636,59.7379923076923,77.1294,57.0802,65.1154,95.4423,43.898975,72.779975,6.8244810568661,1.06103687455193,0.67772939448073,0.740057617458453,-0.561218749505857,-0.434290498219216,"HNSC"
"ZNF75D",0.999602919335412,0.996280508534492,0.999571680581996,0.999269801104205,0.999999971025454,0.999407502549496,0.999813692738634,0.99363130126937,0.981959518509545,0.991469036287506,0.999966342428828,0.99853898513304,0.995237434379664,0.998098126454462,0.999999991656103,194.485205,202.054597959184,206.455226666667,202.591852651515,184.560136363636,186.271971428571,14.5500812147009,8.12392503865503,11.3260656454942,6.19717891117508,20.2031857764304,33.7845918604615,140.64865,152.86685,143.5563,138.747525,126.246,158.4045,230.261925,240.13635,221.9863,242.545825,236.1126,222.26405,183.576606818182,202.242072884615,177.6467,186.07075,151.236675,213.2612,142.769025,236.3313,7.18187810550778,4.26853599184087,1.10167671355273,1.04742024478924,0.139700927919466,0.0668403949245076,"HNSC"
"ZNF197",0.999999987683942,0.999723475318353,0.997996006643601,0.999489591079809,0.993234501429259,0.99999996591146,0.40261096835634,0.206621591474262,0.133471064588239,0.107473613496228,0.458902155830587,0.338211245940354,0.430047633816249,0.416443400942983,0.0232477866512466,256.96878,256.235306122449,251.508871428571,251.086054545455,312.021245454545,195.582985714286,14.549887532737,7.40521022019131,7.88699408777004,4.65090272987551,40.2495192450597,14.2023248753661,210.919475,207.656475,198.5562,200.22115,214.57595,181.75865,296.641725,295.74665,292.3255,288.937825,405.8846,216.99335,285.455615909091,251.877157884615,287.9036,243.46845,254.4386,323.519475,200.297225,291.18335,8.64683377370858,3.37359030637692,0.88236890026655,0.845659623568445,-0.180546151897668,-0.241850996792529,"HNSC"
"ZNF732",0.978716431182545,0.917994104043817,0.997193434713431,0.743011112931909,0.843074596818672,0.987305401835592,0.905188489265153,0.985696665685,0.997441914923449,0.999911500422088,0.999924400572423,0.98124883383266,0.952217134128549,0.886327953153759,0.915291049235044,2.475895,4.49339183673469,5.23806380952381,6.08359659090909,6.88588181818182,1.36688571428571,0.820820323837684,0.991600071274777,0.890992134047373,0.782266495187256,5.4113062006375,0.878103016092502,0.58135,0.432225,0.6107,0.569275,0.8797,0.1919,2.6936,2.5314,3.4557,5.14665,2.7205,1.1232,4.98371136363636,5.36115942307692,4.4214,1.29685,2.4779,6.2737,0.5441,3.868025,0.542218059522227,0.492635901641906,1.07573634022921,0.293312073099018,0.105324520966034,-1.76949163940242,"HNSC"
"ZNF546",0.999974409375398,0.999622782305809,0.999922880097737,0.999931267754258,0.999999914204921,0.999938373193921,0.996452887321379,0.997858997181529,0.999358826626852,0.998021370767385,0.860723906214747,0.847852160531068,0.881782211027497,0.84419041517941,0.985983751083513,24.838195,24.0737459183673,23.5270219047619,23.9562162878788,21.6283454545455,16.0686428571429,3.79148075688999,1.55725097279417,1.98607356752161,1.04562585076071,4.16172974823436,5.89849244617224,13.226675,12.4229,10.8588,12.34,10.8505,6.31165,29.491325,32.3204,30.6905,30.572425,26.73915,18.94825,33.8634136363636,23.6594132692308,27.32835,19.20225,17.5046,43.39465,11.92315,30.572425,3.19934787820218,0.757607756760055,0.698671832771889,0.702649446453957,-0.517313116259681,-0.509122990225967,"HNSC"
"ZNF286A",0.975410895841357,0.658427327648409,0.778733972034128,0.782454773729237,0.917172170365973,0.992965741157416,0.937620631601248,0.995231520471948,0.999999923686943,0.999987196514647,0.885026204545909,0.53585303353976,0.2535316629221,0.320607166554388,0.521939845385214,241.510415,264.803035714286,288.113604761905,279.804585606061,285.874872727273,180.888685714286,17.0269178491499,10.6835663816585,14.888456899946,7.80189311101745,26.0739611293583,42.3669598110223,179.310225,183.50225,196.0521,194.234175,232.82745,126.91885,280.359,303.423575,337.0571,333.003125,324.69405,173.4081,206.999206818182,274.194199230769,204.52005,254.62235,167.746175,234.241575,189.627075,327.573025,8.52714814894295,5.51963265171173,1.32461473377339,1.24497500367323,0.405572810621114,0.31611677647915,"HNSC"
"ZKSCAN4",0.998038032329308,0.999547479383998,0.999954271603618,0.999998923242959,0.886600546283725,0.953703920984604,0.999999696391099,0.999871540651149,0.999985509046273,0.999984845115091,0.996829846155353,0.9998170150679,0.999400933031574,0.990434393319655,0.998980806183136,99.905505,103.851653061224,102.803934285714,99.0909946969697,100.928536363636,107.715914285714,6.18734133175604,3.36931163233912,4.09041177735492,2.24058746544764,9.76817089279139,21.8782588810099,83.51695,75.87645,75.4164,75.087425,81.06445,89.79055,112.739675,123.988875,121.9379,116.53985,129.6474,144.51495,81.6218,100.868037884615,85.4809,98.11405,61.825425,101.901525,75.9839,120.4566,4.5127253963245,1.60397711060904,1.23579776339918,1.14778915523819,0.30544266750336,0.198857648434007,"HNSC"
"ZNF643",0.474807703695227,0.500651592590284,0.999999329954692,0.503192554426899,0.999732832148984,0.999965447601979,0.824429974352603,0.999999808414614,0.999998162512039,0.999973764873412,0.99999999999656,0.868994670338795,0.880906963660996,0.89503231452135,0.930780167965459,32.222295,42.9709397959184,42.6740866666667,42.1358242424242,43.4939545454545,32.1409428571429,3.18729748689581,2.48762701908842,2.34270888079384,1.57770108978042,5.27308307312393,5.38836485533577,21.552525,23.326675,28.1343,26.985125,31.60005,20.91845,44.819875,57.799725,55.5227,49.374975,53.86325,40.26395,24.0327431818182,41.5716882692308,25.78345,37.1195,16.038275,28.711175,25.722775,50.414625,1.40250590546969,1.06671609476203,1.72979372162066,1.43966381535442,0.790600006336876,0.5257319585109,"HNSC"
"ZNF642",0.877647486798943,0.97355750279245,0.990117619898597,0.735350805968348,0.998372307870309,0.849174078463249,0.999972950000131,0.893275214368676,0.967143000888414,0.803518335985946,0.997857200781821,0.999956999464289,0.999999999423513,0.999462781378391,0.994371664310172,80.52426,90.2056193877551,87.1445638095238,91.9636462121212,78.1042181818182,87.4362857142857,6.4039518524662,4.04701583937972,3.88675190870885,1.99796790038459,8.97206171150521,15.0084159261908,63.973775,62.825725,65.2297,72.07155,63.24445,82.4143,92.2094,102.722475,99.2419,108.05655,98.96035,107.7407,60.6921636363636,89.9192065384615,62.5077,85.7657,51.229325,70.46275,67.9115,107.08765,2.60183574223626,1.55203779948968,1.48156205267638,1.37208215947795,0.567119052363116,0.456366871833282,"HNSC"
"ZNF490",0.99999065247197,0.896969045252423,0.608674640910959,0.999726190895102,0.999825559800362,0.559617007077231,0.997634313690924,0.998324583462147,0.999763674288581,0.999459431636633,0.962101404800292,0.960161885624963,0.999805314702633,0.971603489564595,0.998642838176179,172.447155,170.405136734694,157.740036190476,168.627982575758,162.804590909091,151.742914285714,10.8068264907503,5.85690530682822,5.19443172625827,3.61134934211396,15.4715418154897,20.3780039661516,143.874575,126.4289,120.03,126.416675,130.20515,125.123,212.224925,203.805875,185.9672,205.823225,171.38215,184.80675,149.459327272727,165.769467115385,151.56065,161.6655,117.964125,185.86985,124.632275,198.477075,7.37986542973642,2.48264775570845,1.10912761445055,1.0666719890684,0.149425369235354,0.0931166030634499,"HNSC"
"ZNF626",0.997535835679565,0.999989224047372,0.897929988681647,0.998280185119744,0.999997007967176,0.852037656385327,0.99707626640332,0.944204034500363,0.997834347325833,0.947789411452837,0.937700789835242,0.973615194686323,0.862532091758144,0.964794520702551,0.829743392432237,37.56597,32.9801346938776,39.0731885714286,33.5451087121212,44.8382363636364,20.7434857142857,7.60312038460491,3.39237727068516,5.32091562507672,2.30374445295341,15.8505004650055,9.10887719094554,13.49355,11.390025,6.9799,10.77365,10.2303,8.405,49.135925,41.753175,42.1625,42.58325,69.0533,21.9464,110.083320454545,34.6465161538462,105.21675,20.44805,69.20775,135.181575,9.785625,42.212575,8.27476601059837,1.78086392899597,0.314729933751881,0.194342155597849,-1.66781369597245,-2.36332921879491,"HNSC"
"ZNF793",0.906958842193901,0.651797907466637,0.960631688735348,0.94625242681093,0.999029062296537,0.725343232579833,0.999999971809011,0.957719196749454,0.82502514856769,0.977576905004887,0.999991609714284,0.99662408607845,0.969397924181179,0.998951917190907,0.999982724259967,33.67566,48.4546285714286,55.3088361904762,45.8642125,32.6739181818182,37.3445428571429,7.36930533847698,5.43517405671921,7.36100946899412,3.31921199644485,15.6298988132874,18.3162676805263,9.532675,7.8181,5.6062,6.593275,9.77005,5.33665,59.7039,79.0308,73.2837,69.981,24.8522,54.9267,78.9699272727273,47.2441759615385,71.6873,19.0189,58.384675,102.6002,6.9267,71.501325,5.37792512534035,2.54691486619336,0.598255280119202,0.265303617237642,-0.74116687003847,-1.91428374900326,"HNSC"
"ZNF383",0.999970108487459,0.999679081152629,0.999959577064378,0.97790448327775,0.899872615355182,0.960023711205253,0.999999773056254,0.999921589406782,0.999602189171985,0.988222440096619,0.953327669523901,0.88401915271215,0.852628730771833,0.701319596106463,0.977257527305549,68.05566,69.8540704081633,70.9481457142857,74.7873295454545,67.0224454545455,52.8968,5.03417594268051,3.79060250663587,4.04940481946956,2.53773149039094,9.144204354417,7.99287795740087,53.785125,49.3229,43.5562,53.29345,50.96385,44.5411,86.11415,82.42205,88.6908,93.2203,72.51005,58.1943,86.1487340909091,72.5111275,86.65365,66.55125,70.59115,103.68285,50.64475,88.939075,3.53438375969898,1.72140970550518,0.841696958930146,0.76801438831486,-0.248627190030735,-0.38079475561274,"HNSC"
"ZNF669",0.999198378583003,0.999999999809022,0.986161039832992,0.994743105838002,0.468905900472928,0.904550042461631,0.527113041442398,0.198122446316423,0.337951029882094,0.54535517103755,0.999327662227938,0.99998336090988,0.998647322416311,0.979125566684845,0.570961848147567,80.659465,77.0201255102041,80.8283771428571,85.7571886363636,107.019263636364,74.3772571428571,9.92301951447472,3.41550235805016,4.13456354392982,2.5659631302945,20.1604784386918,12.5933682880894,56.3245,54.2484,55.409,57.762625,68.4967,64.925,83.143025,90.624975,93.5031,104.543825,111.26325,94.44255,68.1338090909091,83.0201955769231,66.58955,75.01825,61.3281,77.75665,55.51895,98.399325,2.7177394166078,1.81995965135568,1.21848751280222,1.12657691784972,0.285091466235137,0.171945817978152,"HNSC"
"ZNF559",0.984868673030026,0.999983458767284,0.948852471994806,0.992663228333284,0.999807937742393,0.966157097511861,0.999999999023786,0.994170074526674,0.99998794853195,0.997383854953992,0.999679950118696,0.974353720364996,0.997938341146452,0.982972278592959,0.999857946585483,162.54713,178.007636734694,166.297866666667,175.022936363636,161.726490909091,150.2516,14.5607686418969,9.23248824352857,9.45901811467377,5.97095594899025,13.8492720533769,18.6473626230679,114.4461,119.736975,97.411,112.05875,135.11475,123.1671,177.70475,215.977325,215.5801,219.1529,185.81395,187.84955,141.830084090909,172.948119423077,119.2854,164.94345,93.450175,175.618625,110.89635,215.5184,10.8218417711291,4.07600331915648,1.21940363027792,1.38276310428602,0.286175746150609,0.467554014372679,"HNSC"
"ZNF177",0.99999999794884,0.999990811656954,0.999948916304416,0.999979090509753,0.999762916520543,0.999999989571566,0.998900134961949,0.996976365466459,0.993003372141396,0.991053630077689,0.969982787409915,0.94682655285192,0.925908138612954,0.916352337104285,0.9984374317791,27.138105,27.3282867346939,28.1565752380952,28.2803833333333,22.9995727272727,17.2665,6.94571188355003,3.46450589181573,2.60112023576993,1.69332468050049,4.83913853237031,4.93885535205997,10.27155,9.19345,8.7719,9.433725,10.6747,6.9643,26.32675,31.36855,42.0264,37.547575,33.24535,24.2056,14.9259204545455,27.9707732692308,12.46295,18.7238,7.59515,19.496325,9.379925,37.511125,1.44428149882186,1.2497971799451,1.87397308959346,1.50235698610682,0.906100235927294,0.587227662980037,"HNSC"
"ZNF548",0.990827079600871,0.998491078605704,0.488128293400597,0.993197842946377,0.173385689179053,0.99981890009414,0.998665930803357,0.999999999995119,0.968953591609686,0.942705581534125,0.389722005366816,0.115851032071014,0.399938845077939,0.4268812802964,0.311789922368426,210.07639,221.602992857143,202.256766666667,199.863112121212,221.803918181818,144.276942857143,12.2104688768478,7.65544296545173,8.33381434975688,4.73688185272733,25.2310322793969,27.5131977978436,181.574175,165.796875,149.6507,150.4851,165.04375,103.62845,230.20595,263.014775,250.3996,232.71495,272.5785,185.7306,217.213490909091,204.548398076923,223.7975,194.84685,184.1731,259.7311,153.3828,244.391175,8.41259859765725,3.43101381849136,0.941692881141216,0.870639082206012,-0.0866714714594998,-0.19985331202404,"HNSC"
"ZNF563",0.999814842979637,0.828825661321016,0.568464637469099,0.986134215003806,0.976979221037287,0.813873315850993,0.383279445755252,0.301906548264831,0.755015961869597,0.42794576401738,0.881779533336354,0.89472852064835,0.996962275241304,0.955561680080445,0.99607023611075,40.196655,38.7890489795918,33.8288447619048,36.9134647727273,24.6284727272727,29.8421714285714,5.63397154476155,2.22937538728346,1.88275943276771,1.35705174570993,4.35838631923019,6.50546558934483,21.70885,21.179775,19.6629,20.60245,15.3915,20.1365,51.5285,49.84025,45.6948,49.411125,30.9299,32.3086,55.3090818181818,36.5706057692308,52.7341,33.9596,43.262775,64.96565,20.43775,49.1527,3.67509909396433,0.950340167368171,0.661204354999957,0.643977995263027,-0.596831867964108,-0.63491670261468,"HNSC"
"ZNF567",0.686708466429013,0.891880780388733,0.982445397608626,0.596943326478663,0.99999830944897,0.932317697446406,0.794586480999361,0.998922525073497,0.982709636096566,0.999245019280477,0.999354598466843,0.78163409602898,0.897296954543398,0.747096119268534,0.779999929203054,75.164935,95.1727163265306,89.7379457142857,95.8561356060606,101.958981818182,66.7320142857143,6.76569641925654,5.90699978432138,5.45918360968965,3.4396368310463,18.4592930916594,17.0462917193912,60.706275,56.9788,51.8509,63.272,69.7314,49.8366,91.3286,121.893225,121.6994,126.29975,126.584,75.27095,88.4996227272727,93.6706953846154,92.38325,84.1366,77.642075,101.300325,58.5106,122.3256,3.68500899365494,2.43018471883175,1.05843044860517,0.910734359312971,0.0819264703382761,-0.134897781131627,"HNSC"
"ZNF573",0.889314822223193,0.93840587075813,0.999808027967587,0.997929246275291,0.739787460046926,0.887004899233708,0.99998122526466,0.907043658968581,0.942338737504471,0.994661835066875,0.98735724692209,0.725322961019836,0.779996944680543,0.915448660766524,0.99751049444031,10.60264,13.0655816326531,12.7139457142857,11.5494943181818,10.0152272727273,7.96372857142857,1.41765123950256,0.881063364622071,1.29129500868267,0.485305076711713,0.968817320625412,2.71208789467365,5.9861,7.2672,4.6154,5.629875,7.4259,3.13115,16.17195,17.33165,15.1766,15.7399,11.76225,12.3335,17.4414818181818,11.8828138461538,15.9069,10.25405,12.904575,20.829175,5.8785,15.9959,1.18113096007805,0.405266651309242,0.681296117498838,0.644629060344882,-0.553646109582043,-0.633458867286641,"HNSC"
"ZNF527",0.99995287827992,0.99978637998093,0.961462616578412,0.999999999996111,0.99859426092202,0.991176834892479,0.99312623089124,0.962888321477232,0.997449372615092,0.982296988054537,0.613750219322927,0.404555920527414,0.597078595473058,0.457668506135819,0.92000709875214,63.210305,64.9332010204082,60.8835038095238,63.2725549242424,55.8455818181818,39.2044857142857,5.60264217301216,3.41021129951219,3.74677886347803,2.11083831988165,10.1161708622277,8.00031348669802,47.552125,41.420375,35.0214,39.566975,35.9424,32.19355,67.235425,85.48565,81.5385,78.8708,62.4621,42.30165,85.11565,62.4286473076923,80.20655,56.4789,66.353875,101.16575,38.87035,79.173675,4.55142156518983,1.50687300462647,0.733456741594434,0.704168175791129,-0.447216214915821,-0.506008067438933,"HNSC"
"ZNF33A",0.991278967730808,0.924910030466213,0.98639839802917,0.990460573140912,0.999999974704978,0.958731841348126,0.999940125442679,0.999945257327031,0.996136290469083,0.999957325429887,0.999999537979224,0.999750872066907,0.995342225886329,0.999782250988987,0.999999052980425,546.910995,515.22083877551,495.228359047619,516.367793939394,529.611963636364,539.294328571429,53.2267118850743,18.4134278648344,22.302187715218,13.0209806713316,112.374763117452,112.689711190917,380.43955,384.417775,359.2631,361.3272,346.4026,317.41405,703.074325,597.544625,559.7671,625.919925,466.51395,649.19505,678.458343181818,520.749404230769,652.52095,473.01495,550.9705,783.744125,365.013425,604.730525,29.8695889852421,11.9668402340371,0.767548088197384,0.724903851746063,-0.381670954267002,-0.464138440184442,"HNSC"
"ZKSCAN3",0.997833773239299,0.967425578615118,0.989907503807796,0.98062885104014,0.997025963917551,0.999828292328977,0.999735773433896,1,0.999785251673399,0.999969971702921,0.987255045821572,0.916225744424201,0.822708028484728,0.849546618502677,0.965412165263828,51.533025,48.9182010204082,46.8408152380952,47.5709803030303,48.9397090909091,58.3688571428571,3.85783930624163,2.44718246707916,2.04633296605309,1.49158143659488,7.08971470666492,21.8110212700768,40.46865,35.863475,33.241,33.027075,34.4395,16.81815,61.261625,60.631675,57.2621,57.863825,60.1575,63.2993,48.3996090909091,47.9400665384615,49.45255,44.8071,33.2873,61.21295,33.282475,58.834175,2.53222023886479,1.04667591983365,0.990505242478624,0.906062478072415,-0.0137634839544299,-0.142317559298581,"HNSC"
