"gene","p-adj-N1-N0","p-adj-N2-N0","p-adj-N2-N1","p-adj-N2a-N0","p-adj-N2a-N1","p-adj-N2a-N2","p-adj-N2b-N0","p-adj-N2b-N1","p-adj-N2b-N2","p-adj-N2b-N2a","p-adj-N2c-N0","p-adj-N2c-N1","p-adj-N2c-N2","p-adj-N2c-N2a","p-adj-N2c-N2b","p-adj-N3-N0","p-adj-N3-N1","p-adj-N3-N2","p-adj-N3-N2a","p-adj-N3-N2b","p-adj-N3-N2c","p-adj-NX-N0","p-adj-NX-N1","p-adj-NX-N2","p-adj-NX-N2a","p-adj-NX-N2b","p-adj-NX-N2c","p-adj-NX-N3","mean-N0","mean-N1","mean-N2","mean-N2a","mean-N2b","mean-N2c","mean-N3","mean-NX","SEM-N0","SEM-N1","SEM-N2","SEM-N2a","SEM-N2b","SEM-N2c","SEM-N3","SEM-NX","Q1-N0","Q1-N1","Q1-N2","Q1-N2a","Q1-N2b","Q1-N2c","Q1-N3","Q1-NX","Q3-N0","Q3-N1","Q3-N2","Q3-N2a","Q3-N2b","Q3-N2c","Q3-N3","Q3-NX","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF675",0.907311467212682,0.915621603241395,0.999467919374198,0.999995460979815,0.999972793667801,0.997543113397989,0.945623734439726,0.999999996216532,0.998964423906314,0.999991811265694,0.999999214005294,0.997087444870168,0.978648945310035,0.999999981195401,0.998709352777047,0.999999881361935,0.998697402743835,0.988675341523859,0.999991192548456,0.999189404911423,0.999997898878081,0.99673819800252,0.99999999998823,0.999945657443353,0.99998804254244,0.999999995134636,0.999654749558309,0.999329038829192,115.598177459016,99.7005734939759,86.3658894736842,108.89975,101.163507407407,112.329866666667,120.807666666667,98.6332888888889,6.95136996993089,8.91913118236706,11.8659228137103,45.2385695848834,7.58341722799356,13.9152509076992,39.6880103962631,13.540088606112,54.169675,37.46075,50.9122,18.6009,46.1413,55.6913,35.6458,55.6175,140.375575,138.0235,107.96185,101.605275,159.9207,143.8014,115.2927,128.094475,124.496463636364,108.350621730769,120.7381,90.74,81.7758,152.433675,47.30345,140.65025,7.99940969373324,4.27056101944113,0.870310839087333,0.75154404450625,-0.20039733080292,-0.412070438611678,"HNSC"
"ZNF860",0.999999999999447,0.952009376054145,0.968697653451334,0.999642850532528,0.999706564758833,0.940030970856604,0.996213186747902,0.998629637491746,0.85118344724265,0.999999958030938,0.999385348754759,0.999667303218662,0.898541722701263,0.999999940720728,1,0.99999951162664,0.999999441142899,0.991904915399224,0.999999886537375,0.999999998957047,0.999999999756396,0.987667133256233,0.990640102738432,0.825087330534315,0.999997117163868,0.999779015020845,0.99982263922953,0.999957110115149,46.7465959016393,46.8538421686747,54.8616,42.79819375,43.919337037037,44.0515888888889,44.7676444444444,40.2099,1.93470241936399,3.20579894148738,8.49704766166578,10.0843053516073,3.66114151670878,3.49246797013464,6.92160583722189,6.40203707328986,27.887925,28.50905,26.6913,17.23605,19.854,29.1969,34.595,20.973725,60.27865,59.24855,73.8286,46.08725,57.0736,55.5872,61.8501,55.4899,66.2145931818182,46.0152067307692,57.4096,40.92375,30.14675,79.4991,25.181375,59.50485,7.43175868225714,1.32499257560586,0.694940563999486,0.712838096764304,-0.525038500777782,-0.488353652886926,"HNSC"
"ZNF695",0.991571756353899,0.999970138225171,0.999999998090875,0.999991144745446,0.997910668076036,0.999785362024617,0.731226049244063,0.474927853294555,0.946170798794106,0.9997049555083,0.903043881301669,0.689706057310362,0.963222487385866,0.999806464914117,1,0.956798868795334,0.87364561128778,0.950643562530263,0.996549810306131,0.999784267413115,0.999832145698103,0.999999990697369,0.99998882339886,0.999999775438619,0.999990132028191,0.985583248307529,0.990400743892337,0.977224685464325,30.579618852459,26.3647530120482,27.2490736842105,33.60146875,38.9736098765432,38.9670688888889,45.5566777777778,29.5142611111111,2.51895067982733,3.33407824531035,5.77603538086839,8.14268523531355,5.65945580643134,6.09179764898175,15.4254007299899,11.3107058003629,4.10795,6.0728,9.31665,9.97325,5.222,15.3254,15.0011,1.368825,41.2912,33.27305,44.6325,46.0462,53.1766,58.1233,56.3025,26.245725,6.60473181818182,32.0652190384615,6.6071,19.76455,3.3577,9.853525,4.8285,43.08095,0.661066323237334,1.75254872180871,4.85488584868668,2.99141075509679,2.27943737443546,1.58082602267869,"HNSC"
"ZNF665",0.999999880719528,0.676569242486329,0.791423963868374,0.917354433565216,0.955517371244648,0.999996352584043,0.981830654441651,0.998197790972114,0.949981281481154,0.995902338686093,0.999868585707265,0.999711958951509,0.653326011567565,0.880194616156046,0.970141778137151,0.999934267434706,0.99998268630999,0.997436990843086,0.999822476611355,0.999999999997047,0.999310760281579,0.999909935935802,0.999987012010213,0.982142284056019,0.998203097315664,0.999999999002161,0.998728774379248,0.999999998899442,6.78602336065574,6.60172409638554,3.00209473684211,3.8077875,5.66877654320988,7.43713333333333,5.55663333333333,5.85923333333333,0.655426188249975,1.17626800431954,0.712307534381374,0.863416054444737,0.622568817747151,1.50397478253292,2.71084412914133,1.48626720415841,1.466725,1.37805,1.22055,0.944575,1.4871,1.5129,1.5168,2.00705,7.102425,7.6425,4.1228,6.093625,7.7906,7.9971,5.3763,6.514725,13.310375,6.31774096153846,11.2212,3.36495,6.783325,17.962025,1.43905,7.21605,1.17548319521903,0.403626354019713,0.474647856393112,0.299874344989841,-1.07507052722464,-1.73756999361814,"HNSC"
"ZNF624",0.711658616611849,0.993900087249306,0.771269072499783,0.999509040783443,0.999994232644443,0.980600593680968,0.855178416464845,0.999999363246523,0.838781051350801,0.999999863317738,0.998409740880722,0.999029505175608,0.965001620076408,0.999999985574231,0.999900063400876,0.999999999827951,0.999416367860113,0.999597035310692,0.999993770241599,0.999823183100164,0.999998567665588,0.176887183212603,0.759996735625481,0.214517253209423,0.84957505633673,0.687467644763765,0.575198370594996,0.820559402041037,93.3104663934426,85.3812397590361,100.3184,88.1913125,86.5502185185185,89.4559977777778,92.5279222222222,69.9228388888889,2.4250370201318,3.84852364844936,8.56540735733768,10.3057437032094,4.48948243796058,5.19583561362978,15.6878155883066,6.42390527145368,65.85635,63.3223,76.6086,61.46325,57.3823,63.1164,64.9741,56.906725,112.56685,101.9541,123.46445,117.9951,109.2978,100.7477,104.54,92.416275,75.8046795454545,89.9313625,75.9113,84.45615,54.05675,96.426525,63.21535,108.160975,4.37309860017298,1.64578697513986,1.18635634421586,1.11256361042427,0.246537415293847,0.153887824007237,"HNSC"
"ZNF841",0.999999999983357,0.999999978927733,0.999999954565732,0.784285898688869,0.819092947065954,0.959399389588238,0.999999999970419,0.999999999303224,0.999999997480341,0.842069035999852,0.990290883411169,0.994450468797386,0.99992946732928,0.986422996246367,0.996828276386241,0.994333198088891,0.995965679481236,0.996346977713678,0.758756671244658,0.994721936863874,0.957568557894112,0.999654563447008,0.999693236742786,0.999992721964676,0.992985916832043,0.999840817198595,0.999999999934915,0.981567050839857,164.630251229508,165.143291566265,161.959610526316,128.1198625,164.068292592593,152.033277777778,188.749488888889,153.400961111111,5.75747334283576,10.5933334977779,20.3919258360948,15.4253338949704,11.063659604425,12.668790745263,29.6327676550313,23.278816708317,98.833875,105.2695,100.55445,105.708875,93.9352,85.8722,128.9857,107.2719,209.6632,198.9275,201.643,157.180525,188.882,183.2928,219.4638,159.78765,118.279786363636,163.503112692308,113.282,143.551,87.077775,148.263275,100.689825,206.191,6.75402041300807,4.04378114363973,1.38234196830249,1.26720043784538,0.46711455852292,0.341644739012834,"HNSC"
"ZNF615",0.985695673820071,0.994899726166599,0.941567625970483,0.994285736455082,0.999985805636977,0.951376565465183,0.568902937710252,0.992852869053732,0.716561644401555,0.999999922508955,0.999986833116822,0.986809178355329,0.999742361063191,0.989316905725574,0.772252105416359,0.0827495645005439,0.22407331001102,0.085683830233066,0.585406410823161,0.429152405050232,0.0978581571016607,0.99936534032216,0.979942992769087,0.99999993601771,0.978029124227155,0.839354792152436,0.999988947918405,0.122470552182867,91.6668418032787,98.2217987951807,81.3123,103.09475625,105.39577654321,88.8029044444445,147.1348,84.0037555555556,3.36021692091342,7.5077125715091,9.31224002475846,15.729803059087,6.33102214538796,7.56284908944151,31.0858833333244,14.9656979144449,52.9179,49.27225,56.02185,41.244675,72.5771,47.202,90.2031,50.73525,127.358025,137.4188,118.7725,151.793875,129.7516,133.1361,257.0088,103.95275,132.005431818182,95.3288719230769,130.94895,85.181,100.543975,166.8503,53.8988,129.2165,7.59969542092041,2.51372856476118,0.722158706729421,0.650490133750595,-0.469612166015754,-0.620400919722976,"HNSC"
"ZNF433",0.722305626624716,0.967668607342071,0.999999893426519,0.999989653666636,0.999726913875447,0.999637339809625,0.999999226524141,0.939998632507296,0.988473372157232,0.999999615122025,0.999553797621282,0.758749498059281,0.92695220098867,0.999322675421443,0.99892221584497,0.999964667352298,0.999996918989829,0.999985339425995,0.999999992150366,0.99999478564424,0.999252032580382,0.9999999999983,0.991093368615808,0.994142792068997,0.999997201257512,0.999999966040261,0.99999411113272,0.999984675711596,47.1435442622951,38.9377,37.3987263157895,44.1205375,46.1115950617284,50.45974,42.3858,47.4498111111111,2.6904766030063,3.74350289961357,8.51851242603457,11.0357808792011,4.13311485848117,5.25022573302628,13.8131981691927,8.72825521094816,14.693725,11.132,7.5051,7.912225,15.0948,22.8056,13.1812,16.205425,67.4289,61.78935,62.233,81.161025,76.7,69.1735,65.1201,75.781475,101.933354545455,45.8242825,94.12435,35.7061,73.61295,119.3648,13.196275,69.4419,6.34963215069404,1.7268016097821,0.449551402525126,0.379350295646132,-1.15344200934066,-1.39839743280222,"HNSC"
"ZNF595",0.999573324991552,0.999999999908456,0.999999203613249,0.999999278192906,0.999999999965234,0.999999986198877,1,0.999905947560979,0.999999999972076,0.999999595304633,0.999987524891884,0.998549837466842,0.999998247459352,0.999968643733526,0.999994171495703,0.0500448523420645,0.0386977355862,0.163477879351852,0.15648239552587,0.0663171076285755,0.1271504555518,0.999954031528137,0.998854211846809,0.999984595385262,0.999900000059297,0.999967429182581,0.999999924691053,0.291080330264434,100.16044795082,94.1511493975904,98.9385263157895,95.37094375,100.042416049383,104.70952,194.594655555556,108.449422222222,5.53593245023823,9.00851881913643,15.6639931946853,14.9346375272105,8.74764612736585,14.4878186481225,86.4808363479321,30.2731293186574,51.51435,52.77965,48.51495,48.31135,60.8751,62.0888,41.3948,53.26755,118.675425,114.19705,119.8259,129.83575,127.7808,118.0557,259.2593,91.8706,132.603386363636,101.215275,126.20775,81.24405,94.897825,170.881225,51.091825,119.8966,7.52983251444464,4.00454546292127,0.763293289678431,0.643732655086554,-0.389690586631727,-0.635466439560811,"HNSC"
"ZNF460",0.999999999916333,0.957326504489946,0.974394679321778,0.995398203291598,0.997439615434861,0.999999336304039,0.915940508036616,0.96226920693412,0.716628064858297,0.901410719988294,0.969646805132098,0.981836969435106,0.770338406779863,0.920116844495337,0.999999999995597,0.967288742314599,0.975718142170165,0.999998255686316,0.999938750255739,0.825291333629025,0.843548125278334,0.272896451163321,0.337164031575376,0.183776643320967,0.337106327125253,0.762466302082862,0.832448736595034,0.312467046050895,73.5664303278689,73.8593108433735,84.4371052631579,81.60569375,66.8915666666667,66.6099866666667,88.3188666666667,49.7670166666667,2.76618112572069,5.04655875720337,9.71281460356294,14.0758392811923,3.21966164689708,5.1293776226619,23.8201082298829,5.88954220833905,44.401925,46.22025,60.22115,46.018075,45.4261,43.7342,45.8845,30.885625,94.130425,88.92225,110.38815,96.613,77.5488,95.0504,119.3599,61.210025,72.5483045454545,72.0704976923077,69.4182,62.8951,50.7024,92.542775,44.093,90.44965,4.56449466537101,1.82949940110289,0.993413948731945,0.906031847555828,-0.0095330907887547,-0.142366332139772,"HNSC"
"ZNF81",0.999999999958167,0.999969851131202,0.999968086021039,0.999999997905426,0.999999992014933,0.999999708651409,0.513963723808853,0.72223843704504,0.997975782458819,0.991148346509695,0.994685792128975,0.998338741508632,0.995026097841411,0.999636092256253,0.471484311690108,0.999035093989818,0.999046339717485,0.999992283057197,0.999889036121491,0.999999922127806,0.987319027297946,0.731949282048785,0.803816043613295,0.826701899824135,0.924433006979963,0.202183654219009,0.97689960023242,0.82711085458541,108.871951229508,108.386210843373,115.203610526316,110.59823125,127.966255555556,99.3993555555556,124.020722222222,78.5423833333333,3.85592953262814,8.02895302302131,17.3873557983937,16.3550857311131,14.023902085766,7.93120967587177,11.9547496274235,12.1966061248337,65.432975,49.8202,78.63295,65.054525,67.0315,59.0501,102.7479,51.032475,148.13835,138.1479,138.532,162.133775,146.5276,135.6016,158.8257,104.99185,72.9919022727273,110.112524038462,72.65015,96.37585,51.937725,90.076,62.378975,139.823375,4.55669209460513,3.33583105264759,1.50855808123806,1.32657468704469,0.593170242988444,0.4077059025517,"HNSC"
"ZNF780A",0.993950658608506,0.919584230319419,0.778320818895841,0.832881072467448,0.973335740164458,0.500722572939129,0.439296538901842,0.964830101843837,0.355011354086123,0.999922933275244,0.999999999894035,0.999017217143208,0.967148179080608,0.891798573020289,0.820978222613005,0.974958677781924,0.997492779802366,0.770951375497989,0.999999997976219,0.999999136676145,0.980716798567145,0.999345109836339,0.99999995537797,0.895771471850299,0.997055162459476,0.999665255076614,0.999575911249154,0.999670106951009,195.389537704918,203.414246987952,171.560631578947,225.59685625,216.753839506173,194.639444444444,222.659544444444,206.268927777778,4.51670931463485,11.7755234820298,14.4581549601435,16.9449673426064,10.3992537332846,9.11792182664247,27.9810058537737,16.6669550397499,149.38375,139.4611,138.46725,174.416025,155.4717,143.5649,171.5786,163.386875,230.786375,231.0296,208.49575,290.25825,258.6084,216.1902,246.0484,231.046325,215.086793181818,200.848683461538,214.33065,186.5034,160.443025,272.9133,149.490825,234.570775,11.4084971833201,3.53301557591188,0.933802956891714,0.87016672603755,-0.0988099379989944,-0.200636243601212,"HNSC"
"ZNF461",0.994863555600495,0.999963341371509,0.996484807538988,0.999994931009127,0.99999999465875,0.999813790341317,0.41459416097245,0.955375673225013,0.860230901886802,0.996012302977254,0.953994435349241,0.999826692689767,0.978118143326406,0.999944625124058,0.99974264097764,0.993458353280547,0.999698969966819,0.988039624088952,0.99974340880068,1,0.999997518748538,0.999997572061776,0.998876816185871,0.999999998865546,0.999951626319272,0.912486518703929,0.989378952724619,0.992882040529478,49.6835987704918,53.3127228915663,46.4787421052632,52.28560625,59.786849382716,56.4470844444444,59.7668444444444,47.4700333333333,2.1699957441392,4.56929419594202,5.89587612901369,8.20835392397825,3.88246283544816,7.94986721337231,15.202783254438,8.68455624758028,26.446175,26.6113,28.7891,28.738,31.0542,24.3549,24.013,24.43915,68.176275,67.28875,60.55245,70.331025,80.9011,75.24,68.6371,59.94695,62.161575,52.6485438461538,63.88165,45.38905,49.01465,79.258775,26.984775,71.301325,3.2457810855067,1.64466970269778,0.846962835902305,0.710517809104806,-0.239629428323691,-0.493057283863804,"HNSC"
"ZNF181",0.995326292688271,0.991013458469696,0.99991378425084,0.0504887612885543,0.0292125608908895,0.074960130072027,0.701083390887565,0.490300179011652,0.734951992824903,0.428701513566492,0.999344059578654,0.97446987014004,0.965525024696323,0.249567768192049,0.997577126448324,0.99999965450837,0.999835402174186,0.998206522195786,0.664727540947067,0.999862945689522,0.999999999261929,0.990571286158311,0.943233108584664,0.922677780093314,0.697146685172454,0.999999999995189,0.999900193073397,0.999967998525882,106.744977459016,101.543939759036,95.8953789473684,149.52676875,118.483582716049,111.630037777778,110.124144444444,117.959933333333,3.23596632103426,5.92491739943166,8.83205691285805,20.1515613423992,6.8590005682589,7.87249251630099,14.8093519389599,16.1841452953837,69.415675,63.1905,67.89495,102.37655,66.3556,74.0132,90.2403,77.722375,137.402875,122.42285,123.76605,191.768225,145.2675,147.761,116.0384,129.80155,152.786906818182,109.497389807692,121.86305,98.88795,88.38845,190.889625,69.123775,137.81485,14.3688766936964,2.39894973660403,0.71666736429186,0.811467873157614,-0.480624436543747,-0.301394116754515,"HNSC"
"ZNF44",0.471937463646993,0.99980358852858,0.999133943213455,0.96944095577243,0.542135479455533,0.954995890204758,0.646462165478388,0.0441199061374723,0.892519956804809,0.999999921059109,0.999999963282758,0.910261268776215,0.999982474505673,0.975953060230717,0.886978609749859,0.96917318025808,0.999994862041877,0.998921488525041,0.81742226938844,0.724892862587201,0.985830725737101,0.999847987784849,0.999201342142831,1,0.958772093294072,0.905230939728323,0.999986256937044,0.998941927842153,136.335779918033,119.713712048193,129.221363157895,153.61380625,150.992340740741,134.942875555556,113.574822222222,129.313972222222,3.98179879784041,5.66120502351153,14.2837384179701,23.8182997771959,9.16787900468054,8.58972284110798,17.4242355468992,13.7263645200007,92.938825,87.9013,103.75355,69.1902,96.0881,99.9516,83.7344,102.860825,165.90205,143.33875,157.3053,228.28805,194.0683,158.6357,158.3801,174.480475,169.265152272727,135.732159423077,160.33895,125.2496,142.388225,185.50405,94.154575,169.12865,7.45489993620871,2.85179901988623,0.801890747153788,0.781155171591182,-0.318522403439387,-0.356318935702062,"HNSC"
"ZNF790",0.999921740521368,0.994442658138254,0.99954497228142,0.970796573344593,0.994054567906986,0.999997919089961,0.99699360832524,0.985916189090314,0.962092899785166,0.901199714314508,0.999992428438552,0.999526231719483,0.990632201993202,0.963382757035854,0.999998092822901,0.897993970045898,0.85503849887235,0.781664586845404,0.690903987443021,0.973999457856885,0.960078372074302,0.992463894584932,0.979843134107814,0.942294894830985,0.880862357382238,0.999900083179251,0.999400477607305,0.99890866632965,54.1355709016393,52.0556963855422,46.6401947368421,43.36858125,57.7920728395062,56.0218466666667,72.1501,62.2143055555556,2.58974714856412,4.43936874487623,8.872231495437,8.51865792125447,3.88114500933641,7.79735282587221,17.7219331323739,9.17567666177644,22.919475,18.8815,11.861,13.96695,30.658,19.6011,29.304,36.33525,79.461075,71.4506,68.68135,61.30165,83.6874,68.4895,105.1051,79.166075,88.1953,54.6138103846154,83.9312,46.37005,71.5972,108.41405,22.919475,78.86545,3.67363711251538,1.78342699741867,0.619237197272591,0.55247690965934,-0.691435958823522,-0.856013925435029,"HNSC"
"ZNF677",0.984584927494703,0.987059859644049,0.902813344570176,0.873018062158158,0.677328193568243,0.999903538122008,1,0.995085296709246,0.991831891553772,0.906087203826986,0.99999686049111,0.990163965406466,0.998543587227483,0.962782455235951,0.999999126147675,0.999999670965218,0.999999884614503,0.997604347389612,0.975400437891397,0.999999679414071,0.999993322002067,0.996579788333764,0.952813577882295,0.999999987851616,0.999574465586025,0.997882982459263,0.999743059787155,0.999117042919823,10.782287295082,12.5136722891566,7.63234736842105,5.53974375,10.7535975308642,10.1758266666667,11.6986666666667,8.18547222222222,0.979891554254732,2.16199979064923,1.46042904397224,1.16532892463061,1.31755162809329,1.77371078313691,4.76924740775616,3.38767380277001,2.826075,3.2066,3.76875,1.4804,2.736,3.6254,2.4062,2.8763,11.374625,13.06385,9.38685,9.421,13.7554,12.1907,11.9474,6.1083,38.9059795454545,10.6113476923077,32.1735,5.88655,21.382875,52.0792,2.92635,12.222525,3.43535585455984,0.649044372384212,0.272743362749941,0.18296268668314,-1.87438400610843,-2.45037863887,"HNSC"
"ZNF823",0.712286349993,0.997409153463207,0.999999541099148,0.999984112206987,0.999765155640582,0.999997832224264,0.999999989541088,0.912684882816276,0.999067282095283,0.999997120986608,0.999335086614041,0.998011471485046,0.999995238293669,0.999999999999611,0.999914783028198,0.999797898736038,0.999999892609649,1,0.999999688952762,0.999915255020248,0.999999636637098,0.9932973043738,0.774161917236823,0.959628645982185,0.992849540529099,0.993063221546112,0.971507043720198,0.989263345466913,111.968660655738,101.419095180723,103.836373684211,107.8709875,111.260314814815,107.482186666667,104.126188888889,121.683933333333,3.15139620927751,4.52517147681867,9.82503531541007,13.5256706560614,5.92452737016391,9.04170868870928,16.7326768044384,12.9880166032793,73.81005,74.36345,73.80665,62.98835,75.1632,71.4591,68.2717,80.216475,137.605775,120.6695,114.0538,134.9008,142.917,117.8562,137.1591,169.76135,188.680911363636,109.697425961538,175.47055,100.9221,110.455475,235.806475,73.3259,135.2695,15.6673237085186,2.18828233150462,0.581391223779513,0.575151214833486,-0.78241880102817,-0.797986785422166,"HNSC"
"ZNF311",0.999984965013247,0.995399271839166,0.989403072512199,0.999670322910231,0.999981989891654,0.985637185399694,0.998892388371774,0.999998017121759,0.974259873579764,0.999999562989326,0.951684886863498,0.931678021180946,1,0.963272943767691,0.860566364244172,0.998417338549025,0.996210168305063,0.999999997556236,0.991767317719633,0.991400003282622,0.999999997702141,0.861879262481122,0.944890929404766,0.765724852829931,0.99869041478558,0.973179088988302,0.572141638986452,0.876010482509035,40.9852549180328,42.3457746987952,34.9270315789474,45.34721875,43.5920209876543,34.7968088888889,33.6931222222222,52.5149833333333,2.26324430649547,3.72874553908994,5.94138946243474,8.26451457325847,3.90768982046571,4.11658618588711,7.10479542159491,8.50824589895829,18.08315,17.8391,13.5946,18.8276,22.8421,17.3466,25.0104,20.81905,54.61285,54.48845,53.71435,60.9719,58.5796,52.3532,47.1607,76.718575,27.7504818181818,41.3555626923077,27.10285,33.84735,16.335325,36.5489,18.086175,56.958625,2.08953435756656,1.48383934893991,1.49026467227722,1.24884836834503,0.575568577313022,0.320598319606688,"HNSC"
"ZNF347",0.994287421845068,1,0.999944563888205,0.999601667756458,0.990389519808833,0.999931448468608,0.928040951512444,0.999959163876678,0.998820074958242,0.966118796804839,0.999999999996833,0.999257490342622,0.999999999999696,0.999866708309046,0.988792723102021,0.973555743966752,0.997198771749094,0.990729559596683,0.948587250774347,0.999507333393415,0.980831049534032,0.899066717034562,0.750706623836551,0.978520789131065,0.999440986607526,0.610505146515915,0.952902546383015,0.742289704518291,38.4566413934426,42.8839518072289,38.5233210526316,32.520375,45.4441432098765,38.2030266666667,53.7907444444444,24.2003388888889,2.7256215194094,5.75178017105587,9.05701946555861,9.61310031575185,5.48128772440161,5.8237128104249,21.2873803018434,6.56587349907774,9.260625,8.6383,9.33645,11.14445,12.7551,10.8757,15.4013,9.318975,52.759425,50.24085,61.9984,37.840225,59.4893,57.3916,43.0108,27.5145,72.8843340909091,39.6262911538462,67.5825,22.2054,55.1834,96.75365,9.656125,52.71435,4.5377725271771,1.96027956338142,0.543687359541764,0.328567306625236,-0.879150808297058,-1.60573915968814,"HNSC"
"ZNF273",0.0850664875901394,0.948449036250221,0.999962667003795,0.997909314633899,0.516140464354892,0.898611608127648,0.999991701490768,0.174413175857646,0.929582590614067,0.999711801675708,0.948927366475362,0.979321999047741,0.999984450875074,0.92642582931956,0.934772951827744,0.999999612837644,0.989821971271714,0.999594111214174,0.999278529870317,0.999992508464668,0.999978694697074,0.995005232588004,0.412239456205053,0.863243059975524,0.999999999985284,0.999202656358428,0.889297771092998,0.998769018958201,125.300448360656,97.0776698795181,104.210426315789,138.578525,128.187671604938,110.960448888889,120.393411111111,139.735683333333,5.3591162106889,6.56876152877908,14.7733462188292,28.3084640693799,9.07692212989478,8.64763592190107,20.6615148254648,18.0861943439738,70.9625,58.37435,63.35925,69.8698,75.8929,63.1457,83.2531,92.076575,150.081425,122.83815,130.5857,204.7577,155.0587,147.2158,142.8571,160.065125,138.755404545455,119.884171346154,107.72505,101.4595,85.950875,158.769,69.986675,144.577375,15.8993981792941,3.42244243909898,0.8639964096453,0.941837576311174,-0.210902777634826,-0.0864498121773535,"HNSC"
"ZNF84",0.999947199216809,0.999995913932912,0.999868694426513,0.675911760115225,0.834790635504223,0.813101453767659,0.0069760083895859,0.128487480479882,0.429508935921607,0.99999999736759,0.995364802194582,0.999927647422435,0.997676892422672,0.955672637445962,0.576999978013854,0.953693896922828,0.981955005303011,0.959206581455384,0.999999882973128,0.999996409842241,0.996914622972716,0.999954510280554,0.999478036669049,0.999999998130638,0.777720846904607,0.388388028400389,0.994924959982773,0.945743473758468,327.168813114754,336.738510843373,314.821752631579,415.26553125,420.199040740741,351.343364444444,402.322922222222,309.173838888889,11.2769996107814,22.0573853033512,35.1479792218061,48.0545249809264,30.9659970297528,26.4439304470691,72.8137921629698,27.0389383223155,208.818175,197.61445,195.1666,274.56855,252.4882,228.8853,320.4329,252.843125,405.8801,438.9714,400.1157,492.448625,484.3686,513.0586,376.8824,351.04795,307.556063636364,348.186589230769,312.58395,299.6872,240.28845,371.427575,210.91195,430.481225,15.3954933155129,8.7700081023151,1.13210770457267,0.958741483687822,0.179011217411194,-0.060786237391389,"HNSC"
"ZNF667",0.820697464193441,0.99999998550067,0.998481517287025,0.922962238609106,0.999755838781926,0.989767197734215,0.00370160764889405,0.525423648846101,0.610640275415421,0.998429810058028,0.555514782021841,0.998153731888579,0.970966606731893,0.999999999997265,0.976736788025547,0.930075524050078,0.998418520351268,0.98160330832418,0.999998702175471,0.999998295461497,0.999993442966151,0.999409545470617,0.922375125640626,0.999712528065891,0.895094891931784,0.248443982103062,0.763485408689564,0.888061654700423,16.2679848360656,24.9325626506024,17.5435736842105,30.93685625,38.9268419753086,30.4774466666667,35.1933444444444,10.1308944444444,2.28330477973715,5.75797502031883,8.54917055689769,10.9103233316546,6.99460566752673,8.76483469742746,17.7568614820528,3.50074394715756,3.440375,3.1801,4.0146,5.339875,4.4898,4.252,8.1809,2.92505,13.190975,17.87385,10.8772,34.325875,47.3642,17.0848,31.6607,9.0936,34.2656340909091,22.9417934615385,28.12005,8.10845,11.576225,44.2262,3.67325,17.076925,4.04297203740416,2.04220530661474,0.669527766527603,0.288351194254633,-0.578784206924016,-1.79410109731748,"HNSC"
"ZNF649",0.704701955136516,0.988301263734663,0.717123419994728,0.999998554722544,0.97565834675013,0.999850035680188,0.478967277606087,0.999992370082324,0.603400650243072,0.944766419289182,0.999999999383786,0.960009583859371,0.992884628785994,0.999997696275872,0.891463264121303,0.897112794835724,0.998005092828057,0.745452598879137,0.931354952558518,0.99951172108359,0.937488904195924,0.931414159157763,0.519696272255785,0.9999960204313,0.997356216027233,0.407847887301902,0.957758902190492,0.61825696716707,106.035334016393,124.041091566265,88.4236526315789,101.13098125,127.818011111111,107.048042222222,143.529166666667,81.1866055555556,4.53431554442496,11.3166349501608,15.5309631429315,19.510610084469,11.4018941880217,12.5474735997514,45.3165462867746,15.1175126273624,53.549175,63.03685,47.825,40.276125,59.2053,57.2498,55.4285,46.602625,146.64405,156.9817,101.46835,146.050225,164.7511,126.1152,146.1461,103.65165,189.517940909091,111.389144038462,180.94075,93.53685,155.5335,221.529075,54.3348,147.385125,9.48852276335251,3.71386555858131,0.587749864229969,0.516947398526866,-0.76672579427112,-0.951910606891159,"HNSC"
"ZNF248",0.999922231902077,0.998831364456976,0.994723706055037,0.84431817898189,0.942062255513601,0.802434862820313,0.689199111761025,0.963264621602598,0.849007299674897,0.999353723431407,0.999999055258924,0.99999999743179,0.998105442111897,0.945735963807362,0.976262270517356,0.999973585125978,0.999999610447278,0.99825310438078,0.998807281684726,0.999991754343281,0.999998556172768,0.131510344902405,0.284547088031824,0.230990031090568,0.991227561720811,0.703147737294455,0.339543280240318,0.891861618246432,154.313104098361,159.935091566265,138.463163157895,194.93991875,178.315627160494,158.08932,167.124944444444,226.470494444444,4.68131728071412,12.6142802748466,13.0480777984072,23.3238891579146,9.25293888546222,9.99290700972879,29.1126620533733,95.3571084920391,104.27775,94.4518,99.3844,127.1423,112.9905,107.9356,105.8868,99.8691,183.158375,200.3623,175.57195,243.91425,233.8095,201.9373,211.6402,153.76085,173.319309090909,162.511626730769,157.71735,138.4833,143.4404,197.194775,104.183325,198.7825,8.84540964111088,4.83859065290257,0.937642941130864,0.878047342286692,-0.0928894526677893,-0.187629366241878,"HNSC"
