"gene","p-adj-hyper-methylated-CpG island hyper-methylated","p-adj-hypo-methylated-CpG island hyper-methylated","p-adj-hypo-methylated-hyper-methylated","p-adj-normal-like-CpG island hyper-methylated","p-adj-normal-like-hyper-methylated","p-adj-normal-like-hypo-methylated","mean-CpG island hyper-methylated","mean-hyper-methylated","mean-hypo-methylated","mean-normal-like","SEM-CpG island hyper-methylated","SEM-hyper-methylated","SEM-hypo-methylated","SEM-normal-like","Q1-CpG island hyper-methylated","Q1-hyper-methylated","Q1-hypo-methylated","Q1-normal-like","Q3-CpG island hyper-methylated","Q3-hyper-methylated","Q3-hypo-methylated","Q3-normal-like","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF517",0.935956661906686,0.978049572140658,0.999885786900496,0.0422009535509204,0.000386246831618919,0.0228868745293266,166.290172340426,153.8375625,155.433294444444,225.193223809524,13.3348016713443,6.41102735388202,14.0649171630021,20.5796306600899,98.2275,108.43685,99.755675,127.91635,205.1904,184.4281,203.57865,249.4275,143.379690909091,192.422938076923,135.27595,165.7038,107.868075,154.2148,116.781975,229.926225,9.5077284728801,5.28236714125655,1.3420515615348,1.22493170441605,0.424440100853717,0.292701314577254,"HNSC"
"ZNF675",0.611462400576955,0.0363917530854996,0.18508170001494,0.0736720273185947,0.384251301089956,0.862010682640142,81.7919255319149,103.210508928571,142.039216666667,126.342371428571,10.7522405115346,6.72834056144476,12.1574020753825,15.9966632455977,19.7566,50.575575,85.19345,55.506175,121.9871,134.995175,194.489275,133.874,124.496463636364,108.350621730769,120.7381,90.74,81.7758,152.433675,47.30345,140.65025,7.99940969373324,4.27056101944113,0.870310839087333,0.75154404450625,-0.20039733080292,-0.412070438611678,"HNSC"
"ZNF860",0.811057970007622,0.205116988474514,0.461785114442473,0.631883179240476,0.0513231874822829,0.00657506940915353,45.7927914893617,49.7906125,57.0472416666667,40.1647107142857,3.3158936644332,2.15927858699125,5.84614090176517,2.92613296035098,30.7329,33.732175,36.02255,21.325225,58.82605,61.921125,77.597425,52.3004,66.2145931818182,46.0152067307692,57.4096,40.92375,30.14675,79.4991,25.181375,59.50485,7.43175868225714,1.32499257560586,0.694940563999486,0.712838096764304,-0.525038500777782,-0.488353652886926,"HNSC"
"ZNF695",0.96453217128366,0.00803245605179137,0.000266334953261671,0.00399965797447044,1.02865879104685e-05,0.971049217405934,19.8737489361702,17.1718473214286,43.1458638888889,40.2623726190476,3.20530450328479,2.03080854528508,5.95027729827639,5.03083606863301,1.5339,2.1166,17.826225,10.55225,30.2372,23.9101,55.174525,52.571975,6.60473181818182,32.0652190384615,6.6071,19.76455,3.3577,9.853525,4.8285,43.08095,0.661066323237334,1.75254872180871,4.85488584868668,2.99141075509679,2.27943737443546,1.58082602267869,"HNSC"
"ZNF665",0.357443966511642,1.12176607391934e-06,2.51350709492559e-05,0.0657373002330376,0.658396910651307,0.00159150666213403,2.9451914893617,5.61444910714286,14.0303527777778,7.16905833333333,0.46849135404438,0.525045515825876,3.38633865611703,0.907503510033702,0.7509,2.072425,2.073625,1.8003,3.8131,7.363225,13.82395,9.708125,13.310375,6.31774096153846,11.2212,3.36495,6.783325,17.962025,1.43905,7.21605,1.17548319521903,0.403626354019713,0.474647856393112,0.299874344989841,-1.07507052722464,-1.73756999361814,"HNSC"
"ZNF624",0.299696778170348,0.946428319463534,0.119290362281663,0.492447996847829,0.988125312443248,0.228890854432377,90.9540936170213,101.483582142857,86.7363694444444,99.86035,4.11247926236027,3.37999979450797,4.64896238732121,4.20983084024844,69.8647,78.58725,73.477725,76.11505,107.71775,129.99175,105.518975,111.033975,75.8046795454545,89.9313625,75.9113,84.45615,54.05675,96.426525,63.21535,108.160975,4.37309860017298,1.64578697513986,1.18635634421586,1.11256361042427,0.246537415293847,0.153887824007237,"HNSC"
"ZNF841",0.967386863004669,0.0140267495888766,0.0118395912408263,0.999665540146337,0.972927105636122,0.00633620863463091,144.742923404255,151.331291071429,199.966652777778,146.205520238095,14.5205099601359,7.09307035115592,14.7368135454731,8.49505530733975,78.9655,102.79325,134.888275,87.3303,169.4167,180.610375,248.731975,182.428475,118.279786363636,163.503112692308,113.282,143.551,87.077775,148.263275,100.689825,206.191,6.75402041300807,4.04378114363973,1.38234196830249,1.26720043784538,0.46711455852292,0.341644739012834,"HNSC"
"ZNF615",0.0301149447651446,0.000264425869558993,0.106233784676589,0.00150335522205258,0.547576779426348,0.609282175839318,73.3996106382979,101.127525892857,126.217833333333,112.135547619048,7.36915107351674,5.25631298534452,9.65540815707766,6.90356422340702,40.67055,58.189175,91.1538,61.046125,96.17605,135.25495,149.730675,147.99165,132.005431818182,95.3288719230769,130.94895,85.181,100.543975,166.8503,53.8988,129.2165,7.59969542092041,2.51372856476118,0.722158706729421,0.650490133750595,-0.469612166015754,-0.620400919722976,"HNSC"
"ZNF433",0.789125607409721,0.310299644945241,0.654822833263725,0.519342847462217,0.92891667951636,0.908194602909472,32.1457531914894,37.4854008928571,44.8098444444444,40.3950773809524,4.64596793332979,3.02388300133403,5.90861813890422,3.7147639694605,5.612,12.7245,20.9956,15.10135,43.1828,54.00325,57.122325,56.354425,101.933354545455,45.8242825,94.12435,35.7061,73.61295,119.3648,13.196275,69.4419,6.34963215069404,1.7268016097821,0.449551402525126,0.379350295646132,-1.15344200934066,-1.39839743280222,"HNSC"
"ZNF595",0.999198952710436,0.143998226327043,0.0890730834137748,0.0506813048332665,0.011485039408162,0.999998130223503,86.0073446808511,88.0897919642857,129.363208333333,129.047255952381,9.85358356204473,6.65167499589021,16.9504939134773,13.037946899029,42.2551,50.180875,81.1296,62.2157,112.08895,106.26295,149.5411,153.1337,132.603386363636,101.215275,126.20775,81.24405,94.897825,170.881225,51.091825,119.8966,7.52983251444464,4.00454546292127,0.763293289678431,0.643732655086554,-0.389690586631727,-0.635466439560811,"HNSC"
"ZNF460",0.99762172743419,0.0762096018897267,0.0172310115344044,0.804174493053853,0.522867501967085,0.246331698433617,78.3621553191489,76.9755169642857,101.028019444444,85.3125071428571,5.33732762645124,3.28692435381359,9.93935267082623,4.97458556071588,58.0092,53.348525,55.534875,55.9441,89.40105,97.8571,131.15125,105.207225,72.5483045454545,72.0704976923077,69.4182,62.8951,50.7024,92.542775,44.093,90.44965,4.56449466537101,1.82949940110289,0.993413948731945,0.906031847555828,-0.0095330907887547,-0.142366332139772,"HNSC"
