"gene","p-adj-Dead-Alive","mean-Alive","mean-Dead","SEM-Alive","SEM-Dead","Q1-Alive","Q1-Dead","Q3-Alive","Q3-Dead","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF101",0.000205998753459502,120.289259060403,105.265328054299,2.81969084478836,2.70585285395112,89.237025,80.4538,140.6627,121.2897,119.424986363636,113.818526923077,104.30085,104.86945,78.013375,145.60485,83.69395,130.18705,8.57486322522567,2.00945376647395,0.953054552390834,1.00545153754739,-0.0693692992083507,0.00784354586504876,"HNSC"
"ZNF716",0.936192604427839,0.574187583892617,0.550918099547511,0.201661445650455,0.19964669051883,0,0,0,0,0.0380772727272727,0.584525192307692,0,0,0,0,0,0,0.0223616074789981,0.144663651704565,15.3510257022433,NA,3.94026314957741,NA,"HNSC"
"ZNF708",0.0244698933618309,72.2992734899329,62.7923583710407,2.89208481870424,2.95464498462384,36.067825,34.629,94.689375,81.8797,80.83975,68.2335644230769,72.49735,58.8425,49.191,113.18655,35.8439,90.0469,5.41320427696374,2.08770768672775,0.844059567515695,0.811650356875113,-0.244583277557991,-0.30106971850611,"HNSC"
"ZNF721",0.0265284603984953,307.177272818792,280.780487330317,8.4025484935611,7.83796607716338,221.060975,202.825,369.3801,335.0285,317.637956818182,295.818253076923,313.0372,275.81285,286.14965,361.156875,212.304725,354.537675,9.91716010614071,5.87904423431197,0.931306371694903,0.88108649706808,-0.102672245884767,-0.182644438096213,"HNSC"
"ZNF662",0.00413000422091159,55.8963080536913,36.475320361991,4.44270962946056,5.03886754301403,13.16765,9.2593,67.038175,46.3065,125.676761363636,47.7802053846154,108.5266,24.56275,74.482225,142.6649,11.194825,55.3491,12.0994123167587,3.35380448673723,0.380183296149452,0.226329305442168,-1.39523294820269,-2.14350469597055,"HNSC"
"ZNF320",0.20182672861619,196.235065436242,177.602279638009,9.57548602200621,10.9506519793402,60.838675,48.5976,294.1745,271.2344,235.710213636364,188.323905,231.57,140.1728,161.529175,287.281125,53.492375,288.071075,15.3470256339979,7.19976379849918,0.798963702483136,0.605315023535,-0.323798132956986,-0.724241936618919,"HNSC"
"ZNF530",0.0940344131864109,73.031788590604,67.3001656108597,2.11622056528845,2.75657425663795,46.110825,42.8284,94.241775,79.8726,44.0798090909091,70.6127215384615,41.13345,63.15185,33.24455,53.916875,43.9271,89.931325,2.35129932698104,1.68923587393388,1.6019289328779,1.53529183669252,0.679810146211764,0.618512917048576,"HNSC"
"ZFP1",0.0991355142620762,185.382834899329,194.614766515837,3.5046805714783,4.44725742603848,146.49405,147.7127,216.899275,230.2352,145.99255,189.274610384615,145.8703,182.37615,118.14675,169.833775,147.24075,222.9681,5.57514128355804,2.76275515912287,1.29646759635759,1.25026239063058,0.374586148220966,0.322230902836098,"HNSC"
"KRBA2",0.133179057744719,33.5829463087248,30.5295692307692,1.36818682896194,1.4674472571285,14.58465,16.3061,49.703875,39.576,61.5968227272727,32.2823023076923,47.55155,27.12515,34.183675,70.7413,15.32735,44.3416,7.66871583944199,1.00310578032322,0.524090381262456,0.570436715522417,-0.932112463744573,-0.809861252661271,"HNSC"
"ZNF93",0.251954193725359,34.6347013422819,30.6509457013575,2.45768453149883,2.29881510278295,9.359825,7.565,43.732925,39.6788,35.6488613636364,32.9129223076923,28.49865,19.45045,23.1147,43.0981,8.41045,42.7443,3.06889425660725,1.71493563766708,0.923253115210719,0.682504258973671,-0.115201869553443,-0.551090046098795,"HNSC"
"ZFP90",0.49484646535642,459.70355033557,470.088166968326,9.33761199788033,12.3739359211453,352.55325,342.0719,546.406675,557.5808,357.319554545455,464.346935576923,341.87045,439.392,279.528425,421.38645,350.16265,552.64395,15.7125270613465,7.50185462263393,1.29952847435853,1.28525878735644,0.377988245480587,0.362058875875222,"HNSC"
"ZNF479",0.564166448961956,0.112675838926174,0.0796117647058824,0.0434223018473271,0.0315898879380497,0,0,0,0,0.00857954545454545,0.100777115384615,0,0,0,0,0,0,0.00857954545454545,0.028344118943672,11.7462068262863,NA,3.55412304091984,NA,"HNSC"
"ZNF445",0.0106819386825719,355.925880201342,322.258625791855,9.34194578392984,8.60802728379526,241.61065,239.6313,436.838925,386.2989,338.471290909091,341.451886153846,328.4163,314.8305,259.153475,402.1137,240.26055,414.1411,18.5430764729647,6.52085125065046,1.00880605039426,0.958632382132068,0.0126488334825931,-0.0609504205759156,"HNSC"
"ZNF74",0.0512855900482527,282.748409731544,334.327602262443,7.40078716572712,28.9975535078529,191.6763,200.5399,344.0417,363.3954,214.726461363636,310.386559423077,220.8536,258.7956,174.15605,245.170075,194.920275,351.808475,7.11287074291043,14.2442951397265,1.44549748294618,1.17179706375626,0.531566096643241,0.228722740013622,"HNSC"
"ZNF829",0.0118767102191712,7.33669093959732,5.0848149321267,0.664241191812047,0.519864865744113,1.10255,0.9187,8.0369,6.1098,12.2312977272727,6.36671961538462,11.8337,2.94245,8.905025,17.0189,0.998275,7.2921,0.955192590746718,0.442595136611303,0.520526910336622,0.24865004182969,-0.941955344608349,-2.00781142104618,"HNSC"
"ZNF267",0.806748294677522,443.19863590604,439.580073755656,10.0936750446153,10.4636354455311,329.06755,326.7097,525.1813,517.7627,326.920275,441.233883076923,292.22605,411.91835,243.4996,396.551325,327.7859,520.7832,16.1035786396409,7.3022164402633,1.34966815097939,1.4095880569169,0.432604728914176,0.495273605832543,"HNSC"
"ZNF566",0.00255282562628267,91.5789785234899,77.701428959276,3.20858730579598,3.08708109925521,53.7666,45.2204,119.0411,98.4786,101.895625,85.7466613461538,97.8964,76.5954,76.915875,130.159625,50.026475,108.239625,5.77251703632598,2.27806390524322,0.84151465135185,0.78241283642708,-0.248939704795422,-0.353998055249342,"HNSC"
"ZNF224",0.0141700634458622,135.597964765101,121.240642986425,3.83419622977274,4.37637300535482,92.460075,84.3263,164.1083,143.0595,93.4180568181818,129.547687307692,87.92135,117.4707,64.75305,119.254675,86.2882,155.13705,5.66300875901184,2.89352915916543,1.38675210896143,1.33608844723153,0.471709919503923,0.418015515415757,"HNSC"
"ZNF529",0.0537675595354212,153.929853020134,139.273475113122,5.12864529188503,5.44811165748625,99.247925,86.3931,191.0558,176.679,163.188265909091,147.798317692308,158.86625,131.5153,128.90955,196.093825,92.2377,187.5417,7.61905611331224,3.75316583820111,0.905692065964126,0.827836623574863,-0.142907475544044,-0.272582019934685,"HNSC"
"ZNF284",0.500538081074712,29.0587140939597,27.8063416289593,1.08040354243983,1.59129339462159,16.6208,16.9997,37.12455,32.7926,17.1231954545455,28.5234515384615,16.37415,25.19045,13.1204,21.793275,16.8576,35.232725,1.27653219186613,0.916369014593461,1.66577854082077,1.5384279489317,0.736196612410096,0.621456877761127,"HNSC"
"ZNF749",0.092551579826726,71.3120080536913,66.6401656108597,1.83858660409399,2.05343684159478,48.678925,45.7561,88.471275,82.8216,55.4772954545455,69.2699215384615,54.8209,64.5222,46.561425,66.27445,47.6609,86.4157,2.46084359857521,1.37159363482333,1.24861749245179,1.17696353033241,0.320331582421276,0.235069617382533,"HNSC"
"ZNF17",0.0618692889819237,121.803384563758,115.057316289593,2.34433622890349,2.74438568260178,95.007775,90.7384,144.706075,134.9904,128.846688636364,118.97345,132.6724,113.5077,112.55085,144.9234,93.39375,141.274075,4.21075978182876,1.78393893475416,0.923372197292332,0.85554870493034,-0.115015801348186,-0.225078107663781,"HNSC"
"ZNF555",0.501025737971264,60.3724177852349,58.9241809954751,1.38123266961364,1.66402370466201,45.26605,42.6267,73.922775,68.9856,88.1443136363636,59.7379923076923,77.1294,57.0802,65.1154,95.4423,43.898975,72.779975,6.8244810568661,1.06103687455193,0.67772939448073,0.740057617458453,-0.561218749505857,-0.434290498219216,"HNSC"
"ZNF75D",0.168334643649507,207.37524295302,195.454986425339,5.90025424006623,6.11363201530531,147.007475,137.7877,241.41495,225.8497,183.576606818182,202.242072884615,177.6467,186.07075,151.236675,213.2612,142.769025,236.3313,7.18187810550778,4.26853599184087,1.10167671355273,1.04742024478924,0.139700927919466,0.0668403949245076,"HNSC"
"ZNF197",0.0214004484108037,258.617075838926,242.908101357466,4.48926213740595,5.08225689077884,204.734075,194.6347,298.335575,275.0872,285.455615909091,251.877157884615,287.9036,243.46845,254.4386,323.519475,200.297225,291.18335,8.64683377370858,3.37359030637692,0.88236890026655,0.845659623568445,-0.180546151897668,-0.241850996792529,"HNSC"
"ZNF732",0.00290797147502309,6.6251177852349,3.66155701357466,0.769874592531836,0.49521624289257,0.518825,0.5618,5.4687,2.6138,4.98371136363636,5.36115942307692,4.4214,1.29685,2.4779,6.2737,0.5441,3.868025,0.542218059522227,0.492635901641906,1.07573634022921,0.293312073099018,0.105324520966034,-1.76949163940242,"HNSC"
"ZNF546",0.000948215088646398,25.8099697986577,20.7550877828054,1.07552254368363,1.00676783243716,12.819375,10.5614,32.65535,27.3941,33.8634136363636,23.6594132692308,27.32835,19.20225,17.5046,43.39465,11.92315,30.572425,3.19934787820218,0.757607756760055,0.698671832771889,0.702649446453957,-0.517313116259681,-0.509122990225967,"HNSC"
"ZNF286A",0.950907851569548,274.088273489933,274.777456108597,7.08153069893989,8.81070522746,194.62495,186.7967,329.123725,323.9281,206.999206818182,274.194199230769,204.52005,254.62235,167.746175,234.241575,189.627075,327.573025,8.52714814894295,5.51963265171173,1.32461473377339,1.24497500367323,0.405572810621114,0.31611677647915,"HNSC"
"ZKSCAN4",0.076436367104918,103.374983221477,97.6205932126697,2.22785689331314,2.26748375462418,77.4003,75.4164,123.8534,115.5203,81.6218,100.868037884615,85.4809,98.11405,61.825425,101.901525,75.9839,120.4566,4.5127253963245,1.60397711060904,1.23579776339918,1.14778915523819,0.30544266750336,0.198857648434007,"HNSC"
"ZNF643",0.113965205057557,43.0356382550336,39.6184769230769,1.53623498051454,1.41037804761504,26.5701,24.2057,54.026475,47.7335,24.0327431818182,41.5716882692308,25.78345,37.1195,16.038275,28.711175,25.722775,50.414625,1.40250590546969,1.06671609476203,1.72979372162066,1.43966381535442,0.790600006336876,0.5257319585109,"HNSC"
"ZNF642",0.000811987615814691,94.3564466442953,83.8688049773756,2.1445969466016,2.16953953080816,70.55525,64.4858,111.3061,99.9271,60.6921636363636,89.9192065384615,62.5077,85.7657,51.229325,70.46275,67.9115,107.08765,2.60183574223626,1.55203779948968,1.48156205267638,1.37208215947795,0.567119052363116,0.456366871833282,"HNSC"
"ZNF490",0.0104813984745984,171.133489932886,158.291158371041,3.4457433038597,3.47967319179896,125.515825,122.3789,208.7835,184.1342,149.459327272727,165.769467115385,151.56065,161.6655,117.964125,185.86985,124.632275,198.477075,7.37986542973642,2.48264775570845,1.10912761445055,1.0666719890684,0.149425369235354,0.0931166030634499,"HNSC"
"ZNF626",0.095255323827132,37.1829248322148,31.1628687782805,2.42918510790495,2.60071992268463,10.835025,9.3773,45.077625,36.6148,110.083320454545,34.6465161538462,105.21675,20.44805,69.20775,135.181575,9.785625,42.212575,8.27476601059837,1.78086392899597,0.314729933751881,0.194342155597849,-1.66781369597245,-2.36332921879491,"HNSC"
"ZNF793",0.0200537223720332,52.4081466442953,40.4250583710407,3.62707554082419,3.41512135670981,7.2113,6.462,78.593625,54.2213,78.9699272727273,47.2441759615385,71.6873,19.0189,58.384675,102.6002,6.9267,71.501325,5.37792512534035,2.54691486619336,0.598255280119202,0.265303617237642,-0.74116687003847,-1.91428374900326,"HNSC"
"ZNF383",0.52473285058386,73.4148184563758,71.1940542986425,1.98043333948973,3.04731190061928,53.448075,47.9115,91.753125,81.5508,86.1487340909091,72.5111275,86.65365,66.55125,70.59115,103.68285,50.64475,88.939075,3.53438375969898,1.72140970550518,0.841696958930146,0.76801438831486,-0.248627190030735,-0.38079475561274,"HNSC"
"ZNF669",0.699816242840459,83.6510419463087,82.2273307692308,2.53468858355735,2.58492355915012,55.494025,55.5556,100.3629,97.9079,68.1338090909091,83.0201955769231,66.58955,75.01825,61.3281,77.75665,55.51895,98.399325,2.7177394166078,1.81995965135568,1.21848751280222,1.12657691784972,0.285091466235137,0.171945817978152,"HNSC"
"ZNF559",0.0704777425158747,179.154397651007,164.22716199095,5.26570902070488,6.40617072032112,113.751125,108.5351,219.89105,202.3368,141.830084090909,172.948119423077,119.2854,164.94345,93.450175,175.618625,110.89635,215.5184,10.8218417711291,4.07600331915648,1.21940363027792,1.38276310428602,0.286175746150609,0.467554014372679,"HNSC"
"ZNF177",0.146368394843396,29.5417590604027,25.8618819004525,1.72590661078398,1.79233704908484,10.287375,8.2399,38.303625,35.5917,14.9259204545455,27.9707732692308,12.46295,18.7238,7.59515,19.496325,9.379925,37.511125,1.44428149882186,1.2497971799451,1.87397308959346,1.50235698610682,0.906100235927294,0.587227662980037,"HNSC"
"ZNF548",0.277493398638044,207.786147651007,200.229774208145,4.64460761741724,5.09140804099825,157.90995,149.6507,250.1809,234.127,217.213490909091,204.548398076923,223.7975,194.84685,184.1731,259.7311,153.3828,244.391175,8.41259859765725,3.43101381849136,0.941692881141216,0.870639082206012,-0.0866714714594998,-0.19985331202404,"HNSC"
"ZNF563",0.345280818784619,37.3095352348993,35.4915307692308,1.28585989441879,1.40990338315984,19.99995,20.7254,49.7134,47.0951,55.3090818181818,36.5706057692308,52.7341,33.9596,43.262775,64.96565,20.43775,49.1527,3.67509909396433,0.950340167368171,0.661204354999957,0.643977995263027,-0.596831867964108,-0.63491670261468,"HNSC"
"ZNF567",0.30801831448658,95.8397389261745,90.815643438914,3.11944019304047,3.87264387275011,59.939975,58.5106,127.109075,111.1771,88.4996227272727,93.6706953846154,92.38325,84.1366,77.642075,101.300325,58.5106,122.3256,3.68500899365494,2.43018471883175,1.05843044860517,0.910734359312971,0.0819264703382761,-0.134897781131627,"HNSC"
"ZNF573",0.211480338877321,12.3179946308725,11.2912208144796,0.565664365406453,0.571333999595575,5.89155,5.8737,16.481775,14.631,17.4414818181818,11.8828138461538,15.9069,10.25405,12.904575,20.829175,5.8785,15.9959,1.18113096007805,0.405266651309242,0.681296117498838,0.644629060344882,-0.553646109582043,-0.633458867286641,"HNSC"
"ZNF527",0.00203035701305176,66.3593802013423,56.9758742081448,2.11237587838512,2.05623703811105,40.0364,38.0747,85.527175,69.9398,85.11565,62.4286473076923,80.20655,56.4789,66.353875,101.16575,38.87035,79.173675,4.55142156518983,1.50687300462647,0.733456741594434,0.704168175791129,-0.447216214915821,-0.506008067438933,"HNSC"
"ZNF33A",0.000446551386151572,556.873430201342,472.122959728507,18.5083303269264,12.3519575110348,386.7273,343.2255,652.546425,558.5082,678.458343181818,520.749404230769,652.52095,473.01495,550.9705,783.744125,365.013425,604.730525,29.8695889852421,11.9668402340371,0.767548088197384,0.724903851746063,-0.381670954267002,-0.464138440184442,"HNSC"
"ZKSCAN3",0.0673814619703939,49.5623080536913,45.6851153846154,1.48440169243134,1.4234396347945,33.254825,33.354,59.771525,57.4371,48.3996090909091,47.9400665384615,49.45255,44.8071,33.2873,61.21295,33.282475,58.834175,2.53222023886479,1.04667591983365,0.990505242478624,0.906062478072415,-0.0137634839544299,-0.142317559298581,"HNSC"
"ZNF676",0.571381150668737,1.70136912751678,1.4321963800905,0.329348710572012,0.327578599386718,0,0,1.487225,1.3635,4.52627954545455,1.59080923076923,2.1441,0.4919,0.894075,6.205775,0,1.413825,0.914392458034605,0.234424698884306,0.351460667595482,0.229420269576979,-1.50856485036909,-2.12393523393323,"HNSC"
"ZNF699",0.780707517978583,34.3910194630872,33.7245239819005,1.49438382677487,1.91320214850057,16.135775,15.2487,47.01845,42.8318,21.0203681818182,34.0475476923077,21.90305,28.38915,15.15325,24.81145,15.4335,46.222525,1.25073832099628,1.1813371967892,1.61974078654614,1.29612770824155,0.695762951451608,0.374207874834901,"HNSC"
"ZNF250",0.0234509709143276,241.504894966443,217.048542081448,7.73142804945157,6.88693026374647,162.8501,152.5123,271.329175,263.7325,173.799538636364,231.167115,171.0127,202.4513,149.7467,198.87725,157.6103,269.271825,7.81929528888845,5.33241579059371,1.33007899108216,1.18383780853703,0.411511927424585,0.243471438359056,"HNSC"
"ZNF79",0.0636047302745651,117.364869463087,110.312226244344,2.64528392001258,2.58533304358807,84.96915,82.1387,142.985275,130.9261,99.036,114.306519615385,98.70895,110.57845,84.85705,113.04965,83.849175,138.3422,3.82083098196701,1.87760063998848,1.15419160320878,1.12024745476474,0.206882740494394,0.163817448648456,"HNSC"
"ZNF681",0.587832434857159,51.3592295302013,48.3765162895928,3.60179889628183,4.1473478215834,9.582775,9.5465,72.927425,61.6326,95.3622659090909,50.0378413461538,91.95,27.9082,50.317525,122.6187,9.55055,70.2744,8.98449127368743,2.71292827423081,0.524713217215865,0.303514953779228,-0.930398963813408,-1.7201604969841,"HNSC"
"ZNF766",0.100684872054996,354.294739597315,336.413494117647,7.27893718994032,7.94270033917264,260.054575,252.7616,411.482025,380,287.148259090909,346.842240192308,279.38705,327.4045,210.13395,343.458325,258.944525,398.92785,15.2905346126587,5.3774801848864,1.2078855755225,1.17186712841558,0.272483792870698,0.228808999757578,"HNSC"
"ZNF471",0.000710576060623413,28.8587077181208,18.8890692307692,2.08728616842407,1.90526192886713,5.23325,4.276,37.61665,21.1111,75.0114568181818,24.5933705769231,74.7491,10.9789,35.3059,101.9598,4.8986,27.967575,6.84081173138957,1.4594116881032,0.327861524360662,0.146876684802894,-1.6088414882799,-2.7673226941521,"HNSC"
"ZNF836",0.0372081839843108,93.117722147651,85.9930764705882,2.33611206955997,2.4005639687866,65.10805,61.7816,113.71505,102.0191,118.301890909091,90.0599944230769,112.57545,84.52685,88.4359,130.868975,63.235125,110.04005,7.45718076215175,1.68889083902853,0.761272653640706,0.750846210252768,-0.393514840099819,-0.413410652429056,"HNSC"
"ZNF493",0.0169421190281752,46.6914439597315,38.7122837104072,2.2686927043424,2.36610112972762,18.537625,13.8889,58.935975,54.0184,89.6261090909091,43.3159811538462,75.57445,34.611,48.196525,122.421525,16.72355,57.441,8.04608798956568,1.65134365710948,0.483296458958294,0.45797223797196,-1.04901967049628,-1.1266679493034,"HNSC"
"ZNF167",0.00956935072348319,25.7811570469799,21.0851624434389,1.31346298600414,1.12199651125692,12.262725,8.751,32.958225,29.6741,33.4428795454545,23.7891084615385,32.61365,19.4817,14.036625,50.392275,10.6335,31.538075,3.2072094466941,0.896094452255983,0.711335530458884,0.597348042920679,-0.491397868452107,-0.743356336784187,"HNSC"
"ZNF565",0.0741388685752158,49.3486100671141,46.2764864253394,1.09675032590994,1.33703523157047,35.897825,32.9736,58.41115,54.7046,57.6541704545455,48.0914501923077,55.77465,44.5386,46.106225,68.94325,34.725425,57.9356,2.09700587836724,0.850627787591422,0.834136538834133,0.798545575812668,-0.261644538824161,-0.324553345206352,"HNSC"
"ZNF34",0.987073819997259,90.5321134228188,90.4736515837104,2.34369336010227,2.74838343047945,61.254925,67.3801,114.048075,106.0739,80.3222431818182,90.7040948076923,74.86115,83.8362,59.9536,99.634575,62.389875,109.261525,4.16586810525673,1.78911954465136,1.12925251106812,1.1198892883692,0.175368121835199,0.163356115304726,"HNSC"
"ZNF140",0.162650362385218,315.369677516779,300.126658371041,7.08434238802769,8.30705091641261,234.0537,222.8634,374.96605,362.2088,305.917522727273,308.818196923077,284.7301,285.48035,258.873125,345.734875,228.0053,371.407775,10.6404342544849,5.38551382018259,1.00948188312309,1.00263495148563,0.0136150192746207,0.00379643192798767,"HNSC"
"ZNF658",0.0852228630126878,57.459422147651,52.78422760181,1.82214968731765,1.9681656811965,37.81035,31.3089,72.155025,67.8859,70.7146772727273,55.4472907692308,73.84,49.75315,48.46555,92.020525,34.5492,70.161425,3.64575381515067,1.34068887826251,0.784098760083224,0.673796722643554,-0.350892716428322,-0.569614683698976,"HNSC"
"ZNF765",0.138433309163541,192.129485234899,181.45725520362,4.94550593856402,5.02666992633634,132.741275,140.2027,242.46935,221.3418,159.872929545455,187.597605576923,161.25,180.09955,138.250325,187.3228,137.149875,234.20405,6.13667688498542,3.55339918311096,1.17341695126432,1.11689643410853,0.230715738547117,0.159495415968822,"HNSC"
"ZNF124",0.101781514631641,50.0507530201342,45.5380692307692,1.96191116047383,1.79436479562802,28.849425,27.6883,59.9229,57.5331,39.4117931818182,48.1148021153846,38.54735,41.4212,28.4579,49.1055,28.409775,58.478725,1.85545569361726,1.36092846259443,1.22082245518282,1.07455376309915,0.287853403722622,0.103737666866321,"HNSC"
"ZNF569",0.0271959093150778,58.4850604026846,49.4638303167421,2.80876554510881,2.83216718119331,20.414175,18.434,84.425025,67.8155,75.5878886363636,54.6570736538462,75.87535,40.4158,52.831025,91.8548,19.116625,78.7742,4.37154203275768,2.01760010454409,0.72309300656338,0.532660475371778,-0.467746871669408,-0.908711861295711,"HNSC"
"ZNF777",0.321076977942406,489.056746979866,504.954240723982,10.5990841377712,11.8827736733863,379.402525,387.3183,570.491825,607.8876,435.312836363636,496.105163846154,418.4594,462.08955,366.6932,496.3266,384.22515,586.532725,14.889401128952,7.90418179047608,1.13965204424097,1.10426375892142,0.188593411518092,0.143084808202408,"HNSC"
"ZNF605",0.0025232154923196,260.155130872483,225.162131221719,7.85042802545153,8.19393189757148,169.69715,148.5569,332.585875,288.4479,231.615702272727,245.314905384615,218.4057,221.4626,181.1909,280.870275,158.112075,314.1155,10.6865542196401,5.73463923215429,1.05914626244017,1.01399642958036,0.0829018315650142,0.0200525724243185,"HNSC"
"ZNF799",0.00256520560488926,76.1030822147651,65.739079638009,2.32402475880915,2.43950479012338,48.051125,41.3948,94.8638,82.1277,86.7572613636364,71.6989780769231,86.3847,65.65915,71.65525,101.53025,45.3615,90.64155,4.3730796528102,1.70117070042709,0.826432012144809,0.760078462968558,-0.275031956284487,-0.395779739103897,"HNSC"
"ZNF782",0.036540378123974,41.8211100671141,37.5598796380091,1.44341049140506,1.33521776615868,26.81995,25.9683,49.385525,45.502,37.64815,39.9912857692308,36.49085,35.2939,30.219525,44.6505,26.27725,47.062125,1.98674981224448,1.00658104688338,1.0622377399482,0.967198626505001,0.0871066925634074,-0.0481158990346428,"HNSC"
"ZNF846",0.00149900305746276,80.6200630872483,68.0504398190045,2.66518579068185,2.82728223520987,51.9419,39.7163,99.2926,87.7193,86.4879886363636,75.2722538461538,78.19945,64.15015,62.621125,101.69535,46.665675,91.28235,4.80583060003016,1.96057241633331,0.870320318843741,0.8203401686329,-0.200381616505842,-0.28570582194373,"HNSC"
"ZNF136",0.0385309555860703,131.320888590604,120.013671493213,3.54638011990674,4.14656923683789,86.076875,81.591,166.36995,148.7371,133.1607,126.450022692308,125.74845,120.9188,91.575025,162.74865,85.327025,159.388475,8.46281930292274,2.69913768627581,0.949604670839878,0.961592767147428,-0.0746010636765446,-0.0565020503771374,"HNSC"
"ZKSCAN5",0.043940391347013,345.37426442953,373.556920361991,6.79490006878372,13.3681417729109,274.773275,281.3583,395.40985,393.2392,263.793411363636,357.373869038462,259.7866,327.6617,237.1896,288.367325,278.1874,394.12415,6.5622970895482,6.90722606917693,1.35474903331011,1.26127252136946,0.438025617679975,0.33488003042416,"HNSC"
"ZNF33B",0.0834065510244965,393.572313422819,367.172802262443,10.3680438783352,10.8101118387998,273.304675,252.6926,480.72165,437.9562,547.456620454545,382.344617307692,425.419,352.15245,340.5327,557.101575,258.815725,471.81095,70.0921180962463,7.52551590949258,0.698401668775577,0.827777908367985,-0.51787108871014,-0.272684348267987,"HNSC"
"ZNF431",0.326811241346742,158.66780704698,150.965439366516,5.57757102527337,5.14477634466404,98.511075,97.4878,194.76255,191.1373,286.983238636364,155.198197115385,220.8062,139.61745,132.88175,362.8726,97.472525,192.645975,31.1535356145941,3.87743855421261,0.540791852000932,0.632307652593089,-0.886854679891532,-0.661301414848347,"HNSC"
"ZNF418",0.364292657222138,11.8344466442953,10.3900257918552,0.916652088554565,1.37290172611943,3.656475,2.9568,12.558925,10.1275,27.3539295454545,11.2286211538462,21.8894,6.38315,13.687925,38.58645,3.370575,11.402775,2.86747758893421,0.784976579572034,0.410493897602074,0.291609180699334,-1.28456731981404,-1.77789195430034,"HNSC"
"ZNF700",5.61950299404756e-06,243.454723825503,200.304131221719,6.43861009180464,6.62458612644945,164.60945,139.5197,297.820875,237.5982,170.234527272727,225.144085384615,167.6253,197.50805,146.9392,190.93385,153.247525,277.1165,6.94274161569689,4.73083965129197,1.32255241631399,1.178271120171,0.403324901362143,0.236671541478774,"HNSC"
"ZFP28",0.0116599661324578,56.8457959731544,43.5720085972851,3.73165353366829,3.42862373545456,12.090325,10.3529,79.830475,52.0453,96.1907204545455,51.1934784615385,98.2935,25.5943,63.322475,130.64935,11.600475,70.635,6.77816541370801,2.60141528612742,0.532208078072663,0.260386495546501,-0.90993768654353,-1.94127346709543,"HNSC"
"ZNF585A",0.808541953398667,91.0488771812081,89.718957918552,3.16293554743948,4.73230448238892,52.968325,46.6431,122.0322,115.9146,113.132068181818,90.5041044230769,112.9165,82.3282,93.630825,127.677425,50.06385,118.33815,4.85238702837777,2.70492448225674,0.79998629811686,0.729106906430858,-0.321952804647541,-0.455797727427425,"HNSC"
"ZNF138",0.624266443987392,116.975301677852,119.234124886878,2.76811788256669,3.83576725296722,84.88255,82.7215,142.197125,142.933,121.153063636364,117.904700961538,118.64865,106.6554,101.57435,132.192725,83.900275,142.293725,4.68482860823329,2.27309403832461,0.973187944428917,0.898917939647859,-0.0392096461896714,-0.153738673771247,"HNSC"
"ZNF429",0.672782682655239,31.4899523489933,32.8116067873303,1.88951843708456,2.58844700014464,8.571025,8.3532,44.3221,41.375,81.0637909090909,32.0136142307692,78.8627,20.063,43.717825,116.61325,8.445625,44.071975,5.86597444344323,1.54280694878266,0.394918790149734,0.25440417332909,-1.34037208234126,-1.97480575763067,"HNSC"
"ZNF470",0.0340147644639139,60.8578791946309,49.6975601809955,3.51355574171258,3.83749976887003,17.184825,13.0006,87.28795,72.9053,96.5706522727273,56.1197717307692,103.6886,34.60125,81.091825,122.56835,14.91895,79.715175,5.07717461496766,2.60005790522603,0.581126568062108,0.333703512247248,-0.783075681293262,-1.58336122384504,"HNSC"
"ZNF100",0.00712403794212335,90.3701697986577,76.1308194570136,3.67425453230383,3.59240277124357,45.349375,40.3226,116.55865,101.3116,105.272722727273,84.2264271153846,109.26325,71.18215,73.450525,131.50505,42.784725,108.1029,5.35262293907342,2.6180262528679,0.800078357748833,0.651473848709424,-0.321786793887696,-0.61822082721361,"HNSC"
"ZNF398",0.327796345515747,495.980473825503,481.674440271493,9.36007880321658,11.3295719033186,384.43515,351.6548,576.3394,589.983,493.433593181818,489.694381923077,484.1273,469.88255,376.916025,604.561175,371.746375,581.420875,20.3013106172756,7.21041667986291,0.99242205777959,0.970576437230456,-0.0109742936598641,-0.0430862587945281,"HNSC"
"ZNF498",0.714358103126462,416.248294966443,422.683481447964,9.63284855768069,15.7398248331447,317.7334,300.5106,495.7109,469.9127,361.052218181818,418.631914423077,376.044,379.94085,315.0039,420.3275,310.22855,487.798775,11.7481123916685,8.67231620569255,1.15947747539461,1.01036275010371,0.21347479372075,0.0148733561628055,"HNSC"
"ZNF441",0.00466269609572711,63.525061409396,54.7914556561086,2.15129879256828,2.07828524141875,36.237075,34.6358,82.5819,68.6051,79.1365431818182,59.84636,76.01505,53.1746,51.1157,103.075075,35.155275,76.520625,6.06676038284245,1.5275399197992,0.756241776476153,0.699527264666668,-0.40308054568097,-0.515547806142318,"HNSC"
