"gene","p-adj-[Unknown]-[Not Evaluated]","p-adj-Negative-[Not Evaluated]","p-adj-Negative-[Unknown]","p-adj-Positive-[Not Evaluated]","p-adj-Positive-[Unknown]","p-adj-Positive-Negative","mean-[Not Evaluated]","mean-[Unknown]","mean-Negative","mean-Positive","SEM-[Not Evaluated]","SEM-[Unknown]","SEM-Negative","SEM-Positive","Q1-[Not Evaluated]","Q1-[Unknown]","Q1-Negative","Q1-Positive","Q3-[Not Evaluated]","Q3-[Unknown]","Q3-Negative","Q3-Positive","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF610",0.987206302204507,0.130619429427425,0.943400900380907,0.990447430577164,0.998313719588207,0.520324272915779,8.36011636363636,9.96855,12.7248,9.10803947368421,1.10564461777503,5.5798428280476,1.91090810715088,1.65190168934888,2.6107,1.24865,3.7948,2.68235,9.541775,10.8357,16.060725,10.66085,20.8981204545455,11.3533244230769,15.0122,5.85975,8.067925,28.262525,2.9298,11.65755,2.59295683456663,0.764119648462493,0.54327012076378,0.390332529542639,-0.880258392275892,-1.35722439574294,"HNSC"
"ZNF528",0.190630811460977,0.950373144011043,0.130838200811209,0.857943612040677,0.438846358403507,0.660131431500802,107.553191818182,37.84485,115.271723611111,93.3728868421053,9.4462659469659,15.2085488771236,11.2165137810771,14.6327503669099,26.274,9.099375,42.240875,24.386325,178.11235,44.5933,164.1811,121.0586,114.255772727273,109.988329423077,100.06785,72.154,77.194525,146.777775,26.0444,166.2303,8.05116174625167,4.59995049113641,0.962650085835206,0.721050767054554,-0.0549166074808339,-0.471827255949101,"HNSC"
"ZNF701",0.985464957038208,0.0179955506242614,0.412665257450474,0.0422491216313771,0.374529918727018,0.994217102120549,35.9846981818182,31.61225,51.3513791666667,53.0998210526316,2.75244067747745,7.41457256876619,4.39206179166319,7.09895000556191,14.2036,19.699175,21.193875,22.6427,47.1204,49.022475,74.649125,68.947975,70.2016590909091,42.6843692307692,69.85525,31.66735,50.495375,90.5802,17.63135,54.382775,4.31989402415492,1.66253049885725,0.608025077804703,0.453328132101739,-0.717797266484353,-1.14137240182071,"HNSC"
"ZNF283",0.999865651055367,0.926989368818089,0.997934430268866,0.534121034738078,0.936911424905883,0.855083593484708,55.4392709090909,56.235075,58.2559097222222,63.0869131578947,1.99899016422279,8.59489527796566,5.14067912672026,3.45989762292148,38.656275,40.968725,43.939425,46.673975,67.687,58.01535,61.13985,76.140675,54.2884136363636,56.2839669230769,52.7797,53.9353,45.3952,61.9777,41.9084,66.279975,1.9718907447215,1.10528809918761,1.0367583643184,1.02189478151638,0.0520796866091933,0.0312466581159014,"HNSC"
"ZNF558",0.433754474419897,0.875282398998912,0.642336018732116,0.328970168800422,0.115656772959784,0.137890234337836,334.14623,251.208125,317.012591666667,382.001828947368,13.558232798802,36.2010642803779,15.1399597253688,33.6981138728298,246.0143,217.181175,232.580625,256.9983,382.460825,288.032075,355.254675,461.72255,239.220277272727,314.798434230769,238.6209,293.3048,205.724125,274.1107,229.661575,371.9624,8.72016765550678,5.9845845486752,1.31593541241438,1.22916643093711,0.396088681720472,0.29768027196063,"HNSC"
"ZNF597",0.797444218207007,0.0286123484707338,0.178290881396888,0.937929434951324,0.938115317721971,0.0416579713348459,39.21089,30.7681625,49.9008541666667,36.4563552631579,2.23245868862829,4.08317929441444,3.80404506866165,2.36931058692038,25.5155,22.9126,33.4973,29.055025,50.790525,38.525075,61.39495,48.11555,38.1551522727273,43.4327217307692,37.82505,41.5678,31.69895,46.62,29.396325,55.266625,1.5854082546746,1.02808831461328,1.13831865799719,1.0989489769346,0.186904478522329,0.136124405002125,"HNSC"
"ZNF30",0.812330551887417,0.587920279311142,0.984404865314057,0.999999996481624,0.838888841337949,0.77654967883043,51.3303354545455,42.202225,45.9445125,51.3190157894737,2.64617988106095,4.12428258626143,3.16435080639286,5.42403894265164,31.868025,31.0068,27.55565,29.23445,65.560475,51.451725,58.230275,66.86325,50.7154704545455,46.2595932692308,48.32485,41.85235,39.696825,61.320675,27.611,59.865,2.68618211870446,1.15224964399193,0.912139685477071,0.866062698590891,-0.132673318618438,-0.207456622277362,"HNSC"
"ZNF354A",0.999928180873712,0.0376106016083141,0.656415383004576,0.633704427031002,0.954049405843342,0.00979963548864493,266.48112,269.1086,216.299375,293.979255263158,12.0759064178498,43.4511884992517,13.4599130769472,20.6043342589087,162.3989,212.59095,141.537425,205.015975,343.2244,305.4174,241.27015,352.67,159.151925,240.391975384615,158.23345,212.3652,134.27835,174.542625,157.5298,288.5926,6.43920379031232,5.20683985591586,1.51045597082546,1.34210054827219,0.594984130707655,0.424492760256172,"HNSC"
"ZNF764",0.996329577009017,0.971230866027871,0.979250602361296,0.10084175281894,0.800704990578255,0.0637301673831668,157.301601818182,164.0455625,151.652627777778,193.868586842105,6.03450439393468,42.039775076973,6.70966883450512,24.324799093366,117.25105,115.459725,109.716575,151.26335,176.77685,140.376225,169.6983,197.72395,127.302956818182,155.060556346154,122.3114,143.09725,109.421125,152.272975,117.094775,175.428775,4.90121845429447,2.97095524406089,1.21804363560554,1.16994204955548,0.284565817763203,0.226437070928781,"HNSC"
"ZNF747",0.930897225865989,0.999813494869199,0.943665528423754,0.00564193605850594,0.132841439007834,0.00900001235443793,188.321975454545,167.196075,187.157434722222,248.156210526316,6.04290172155071,18.3202482720988,5.90846632790686,31.6940677410448,149.720075,132.58245,151.464125,173.57965,207.475575,195.84535,224.451925,266.9581,202.989590909091,201.590778846154,187.99855,188.8514,165.509775,236.65835,153.602825,236.52185,7.51453132060822,3.69229194449294,0.993108946834798,1.00453647115895,-0.00997610076252778,0.00652994416576082,"HNSC"
"ZNF778",0.960195497235019,0.695088098770977,0.788724310325707,0.996720450776599,0.983444436502097,0.736601347186669,70.3007445454545,64.040525,76.0183194444444,68.9356736842105,3.12911506972135,6.73677072347167,4.53883648538163,5.4790477796202,43.7111,50.97545,56.70005,44.3105,86.399475,73.941025,86.589375,81.252775,89.514475,73.1368053846154,87.552,67.2968,64.126775,111.27185,51.0266,87.05775,4.55189837733916,1.41433570544755,0.817038868681466,0.768649488304094,-0.291523382097624,-0.379602229815724,"HNSC"
"ZNF212",0.182821113722899,0.0186173338709305,0.85924037877653,0.999815089488322,0.246144159527521,0.140389803266111,473.07562,365.9750625,408.5185,470.895289473684,15.436184220301,44.8699620073303,13.4338182849384,23.7435171621593,357.90775,257.946825,331.769725,388.9615,562.73305,414.092525,474.56665,506.041175,424.697577272727,432.772035576923,403.6175,417.38705,334.49235,461.772,342.069225,507.4412,22.3839761917658,6.01051367294382,1.01901225421639,1.03411534435449,0.0271714008569365,0.0483971116174949,"HNSC"
"ZNF282",0.417675214745749,0.213139363543804,0.889470604635423,0.00044085679034922,0.958152963058422,0.0980357901380674,1164.89818818182,974.48835,1065.18999027778,908.173539473684,34.4820584670876,116.034871754631,42.7506755494363,30.5695876720377,878.7152,790.25495,810.352225,742.191375,1364.6608,1088.045325,1304.616,1042.744275,820.981379545455,1112.36186730769,796.25245,1061.34645,722.323325,937.3349,864.4717,1306.202775,26.579476011184,15.8587104884961,1.35491729169736,1.33292707607995,0.438204787741585,0.414597853303348,"HNSC"
"ZNF160",0.530232194548265,0.0884504163521115,0.103793944641708,0.0308571970758746,0.046930287662977,0.847153442021143,274.183646363636,191.682775,333.695544444444,360.920713157895,14.4808236639373,43.2017486544309,21.9282174529325,28.4023361147063,174.209325,113.826975,217.1003,239.547175,369.05325,199.24665,418.402075,461.28475,309.512106818182,306.705870769231,314.225,296.4182,246.698825,384.553775,178.097125,412.15355,12.4781356491237,7.99422000189859,0.990933356120381,0.943331052589705,-0.0131400607124005,-0.0841639357433273,"HNSC"
"ZNF415",0.998964507245285,0.89304682471503,0.998823363640362,0.925504725608897,0.972516706189124,0.678248131532822,25.99525,27.672375,29.4539236111111,22.2446026315789,3.16112423083601,12.902420309588,3.8994222152498,4.16768532139166,7.795825,8.46645,9.796575,6.0374,30.92565,27.3025,38.054475,25.06395,83.7914636363636,26.6833955769231,56.66855,14.3091,37.3273,118.747575,7.835275,29.742725,10.087001033793,1.53985273006859,0.318450047521823,0.252505137329259,-1.65086100763168,-1.98561535445244,"HNSC"
"ZNF439",0.999985750254243,0.851947321178387,0.983860350714587,0.90193848927713,0.983408644752412,0.999983097155496,34.4608527272727,34.00375,38.9325652777778,39.1975236842105,3.58484872950343,13.2260144061672,3.93899239381663,6.39184552410027,12.71205,16.384,15.849875,20.0214,36.246925,30.947725,50.5609,44.827075,51.7839795454545,34.5906501923077,47.6389,22.39755,29.687075,67.10975,13.193825,39.04335,4.3690269323353,1.69080014410011,0.667979759298819,0.470152543404655,-0.582123707160536,-1.08879917233635,"HNSC"
"ZNF440",0.902605997833663,0.995356852976222,0.868161286395681,0.588947625913314,0.592561198184905,0.746908840333978,324.656465454545,279.6142375,331.079751388889,367.230434210526,14.5641889472689,47.2199818864132,16.6544482811353,47.1773798364467,226.230625,180.797675,246.037025,140.068825,398.756475,404.9123,417.377525,527.312025,352.380188636364,338.708993653846,319.33585,310.5195,223.022875,446.669525,222.3632,416.27675,28.2923529861412,8.28083509316512,0.961203281502794,0.972391605890789,-0.0570865211181621,-0.0403906554409198,"HNSC"
"ZNF562",0.82064038085121,0.00242778611988692,0.0993720305301328,0.417748616173538,0.402836324765821,0.589667609520629,533.199072727273,462.378525,653.669686111111,597.491352631579,19.8905148951918,61.7622848413107,24.7866207453961,46.084816580384,392.334875,376.168275,490.69715,402.27595,686.92545,554.066775,771.7451,764.887275,651.416606818182,611.601001153846,598.0208,585.03625,469.921525,810.3324,435.025275,747.805275,37.1597329765316,10.7167536962691,0.938878430105101,0.97828746090437,-0.0909897310860609,-0.0316696445517855,"HNSC"
"ZNF561",0.674693555162297,0.693369772967016,0.409393759706314,0.563621602929725,0.332533745725179,0.979362761319667,637.352875454545,526.413675,682.0397875,703.267428947368,22.5787414716106,69.0771267404666,32.1751049016365,57.0879507491748,480.37995,441.910625,503.767425,475.922275,759.962175,555.9309,833.05895,875.353525,1032.54255909091,668.485118461538,1040.7771,622.47755,889.189325,1187.5052,501.394425,795.04085,45.8742633306672,11.0301456670662,0.647416527847626,0.59808920661302,-0.627233898417446,-0.741567412571139,"HNSC"
"ZNF584",0.992191826252731,0.696581215111105,0.889191430194155,0.0062830290136171,0.546075604146541,0.000692058166740561,224.784984545455,233.0219625,211.596725,274.288642105263,7.23807727975047,25.5768732564271,8.34749386638586,17.0437195359345,173.16655,168.523925,158.460725,198.208775,261.722575,264.81825,239.51175,322.4303,251.075631818182,229.811277115385,233.11265,216.46225,208.908475,297.6806,171.45715,268.290525,9.62150170582197,3.75977749791693,0.915306975237661,0.928573588777786,-0.12767241992817,-0.106911847669186,"HNSC"
"ZNF274",0.948184543572526,0.912973223591315,0.99333325637545,0.00040747351839443,0.0672853764484589,0.000150275569892333,418.360315454545,380.7950875,399.563429166667,562.194081578947,17.4434553091953,63.2427649794776,24.6952503689139,26.4997352399353,284.967225,248.565375,265.8145,447.70455,537.478825,492.808075,477.57955,664.18115,425.624479545455,407.469655192308,416.4877,383.49885,361.516925,478.21465,283.803625,502.602075,15.0697046677725,8.09084698218913,0.95734544128539,0.920792738897211,-0.0628885050714132,-0.119051638044379,"HNSC"
"ZIK1",0.942209479714762,0.535439528187675,0.688315825734192,0.0184958516088772,0.207272690286639,0.301047288600689,25.2223590909091,17.0864625,33.2326486111111,47.0115,3.11799461255555,3.03005492311947,3.46772554287901,10.9083818711967,9.6988,10.737,15.7248,9.660275,24.11395,21.894825,44.524675,49.566875,45.515875,28.4928840384615,32.43695,18.1238,23.2137,58.228525,10.80295,29.97495,5.23135866107402,1.60221745900127,0.625998819938352,0.558739338932914,-0.675768157331213,-0.839752695777715,"HNSC"
"ZNF540",0.978962066124918,0.994516355823116,0.991729273675431,1.43706868627191e-09,0.0023452594528719,4.92271412522172e-09,15.1946936363636,12.86545,14.5859805555556,35.269452631579,1.34520622327697,2.89908168508335,1.26424563126951,4.42746458645584,7.230325,7.50635,7.051875,16.85185,18.0314,20.1784,21.6178,44.03135,33.2300386363636,16.0074755769231,26.5986,11.06715,16.856525,44.451575,6.02065,19.881875,3.13477003673399,0.756081819457307,0.481717031752292,0.416080169632988,-1.05374216164094,-1.26506656366377,"HNSC"
"ZNF570",0.966497380135938,0.034278742759437,0.39910980548264,0.00113754064115568,0.108786600206279,0.448167654159315,23.1898154545455,19.2416375,32.7756027777778,39.6730526315789,1.88368365625203,6.48310019035584,2.89743138226421,4.79742116123304,6.8432,5.15165,14.533725,13.92615,32.76055,31.06815,45.090725,59.46435,43.3768090909091,29.2568619230769,41.7932,23.2761,33.46395,57.512775,10.4205,43.294,2.46844213113993,1.06486033126481,0.674481653589604,0.556935099489869,-0.56814889357486,-0.844418877015817,"HNSC"
"ZNF57",0.882661413982581,0.0532272687709163,0.988616948571007,0.98819229584824,0.830728616035314,0.114992764113795,167.013422727273,146.6929,137.690102777778,171.616313157895,7.98920214804163,10.4034510035647,7.72712768361648,11.8727777609681,112.9212,144.990675,92.896025,120.8938,203.22355,159.482575,170.776575,206.99625,220.052984090909,149.796564807692,201.811,132.95655,152.263875,268.293075,101.638275,178.70675,17.0065389671647,3.32608046799964,0.680729531692276,0.65881716061067,-0.554846396200729,-0.602049960579815,"HNSC"
"ZNF556",0.818725832719135,0.0708991848204532,0.250863185278858,0.0474299307483802,0.971479099972392,0.000148888072230124,19.1480754545455,11.4484125,28.0908597222222,7.32776315789474,2.28792638182318,7.15772616681337,3.31938589217353,2.37514915480855,3.36,1.597025,4.129325,0.098075,24.4038,9.0401,43.903275,7.466175,30.5645931818182,22.6185126923077,17.24635,14.3067,6.626075,38.503125,3.732825,32.70355,5.66975227857309,1.13602681034057,0.740023351783483,0.82954944089619,-0.434357298509724,-0.269600126955,"HNSC"
"ZNF554",0.767550857169598,0.61124542201858,0.96899148237213,5.22915044598449e-14,1.07746286200916e-05,0,77.2832672727273,61.11105,68.8102611111111,148.082073684211,4.48133342760552,11.8080845634312,3.98729268056305,9.83550896124176,44.55895,37.188025,45.274075,116.774875,99.56645,92.3961,91.284975,183.654225,122.876629545455,80.5182015384615,110.07035,69.2509,87.05035,136.745525,46.106375,100.405425,8.12056419934298,2.09220776928789,0.655276775057345,0.629151265531544,-0.609823695622869,-0.668521171907095,"HNSC"
"ZNF738",0.838229110623056,0.999999963605356,0.8443110450983,0.999973393632408,0.851841963631432,0.999983394724688,97.9133227272727,68.71975,97.9808027777778,98.66805,7.69643703586072,21.7297617845318,13.7922001717636,15.4964232430861,48.534625,30.076725,36.824475,30.88175,120.6288,82.030575,98.96815,123.0021,82.9058090909091,89.2165275,79.083,65.6381,63.105275,96.43,37.18395,110.629575,4.53634641068281,3.60102515586746,1.07611913421134,0.829990010495303,0.105837803565248,-0.268834122157457,"HNSC"
"ZNF596",0.165699430844232,0.991228779916113,0.224188135073562,6.80865031021938e-09,6.10923148036679e-06,1.72212167859342e-08,33.5578881818182,17.468625,32.6158819444444,58.9325342105263,1.96411368342205,4.6088085096348,2.45473428597777,4.00373996460279,18.9742,8.312275,19.5026,43.08795,44.787625,22.360875,39.653225,73.34455,50.0527772727273,34.8099253846154,50.36925,28.0987,40.16825,61.17435,19.04215,43.70385,2.5513559313685,1.02918710562242,0.695464413391954,0.557854246390407,-0.523951400301684,-0.842039864369815,"HNSC"
"ZNF621",0.717467094495605,0.999415583897213,0.75627859922067,0.00483540560570694,0.0455668305340284,0.00715000939015609,305.101185454545,251.777175,302.637461111111,392.7294,13.6113156235183,42.8264140628969,12.6772806054027,28.2981437780396,210.604875,143.459875,228.775875,261.06795,381.780575,345.998,371.85425,501.17315,312.128797727273,308.128153076923,302.13145,286.78,253.3356,379.415875,214.228775,373.4952,12.6832953084649,6.01872211771361,0.987182712138451,0.949189500133137,-0.018610965118945,-0.0752319532573514,"HNSC"
"ZNF680",0.698341517179133,0.460734807918919,0.965245886342693,0.411722303771032,0.290328374060708,0.0540419072980046,137.607284545455,105.4560375,119.661680555556,161.125989473684,8.57769463984267,23.1877470794917,6.24298104056693,15.8250096106824,82.385025,65.86575,80.764625,83.577825,172.02555,134.24585,146.4529,222.1449,162.875161363636,129.5976475,152.22155,114.89665,104.535425,185.390775,76.869325,161.033525,13.2002718975862,3.79592902035963,0.795686993737856,0.754798844184677,-0.329727077924997,-0.405835881130657,"HNSC"
"ZNF483",0.912302626968632,0.951276176063909,0.823510211427928,0.131096305825462,0.338626875091743,0.354681422737794,6.89229545454545,5.0215125,7.51723333333333,10.0770868421053,0.816829636310171,1.16883721361957,0.74803762557522,1.34076454394754,2.286775,3.60515,3.0186,2.54595,8.404425,6.1943,9.65845,13.085075,10.3864272727273,7.51775692307692,7.84045,5.1872,4.155925,13.839725,2.396375,9.698825,1.41470688055874,0.342692323399183,0.72380585986647,0.66159467887685,-0.466325307201675,-0.595980463747056,"HNSC"
"ZNF417",0.995908454718427,0.18409585348588,0.724055331649562,0.000542384645292326,0.144676187663706,0.124696398259,82.3430390909091,78.7909375,95.4665972222222,114.435163157895,3.55817393783198,13.4523443160336,5.23378204097061,8.84204587322185,56.657075,62.50875,61.784175,68.5005,100.880025,99.311275,128.110125,148.3024,87.1677409090909,95.1187375,82.13015,86.39905,57.738125,112.20235,61.850775,118.769525,5.25461497770231,2.137359602363,1.09121489794259,1.05197725804714,0.125935246176682,0.0731035163628586,"HNSC"
"ZNF791",0.999404857436291,3.79494338202946e-05,0.293763212410079,1.08365956907885e-05,0.1108227877137,0.68647048437359,137.105196363636,140.55875,192.904116666667,210.560694736842,6.42752514076589,29.4739396465214,8.66453140304147,18.7298180152374,84.809725,102.397425,132.237375,91.989175,182.3139,170.011975,243.590575,306.3315,210.870543181818,184.009739038462,221.98175,178.01385,161.031925,255.724475,125.8496,233.6483,10.5628742248532,3.72689193942317,0.872619457710617,0.801930113624206,-0.196575451530912,-0.31845158030315,"HNSC"
"ZNF519",0.997416983940612,0.998531765521775,0.994134327659485,8.86404871724977e-09,0.0076103582218231,1.34231002868468e-07,31.9058236363636,29.2686875,32.8088041666667,76.0406552631579,2.21983324579554,5.67444605589195,5.59099637428561,7.95058099850352,17.0735,18.976475,15.590625,45.326925,38.42185,33.02105,31.782525,86.7531,37.0431659090909,35.3785086538462,32.06685,25.6949,23.0168,41.529625,16.6365,43.5123,4.06415769111444,1.45449730261837,0.955061690479425,0.801291676606838,-0.066334170457029,-0.319600604066644,"HNSC"
"ZNF25",0.85707346664632,0.796210601448563,0.657090928357836,0.909159748472349,0.707848725667231,0.99989598106715,138.004888181818,113.858925,149.538020833333,148.437076315789,9.48795806182581,17.8012886448541,8.15059980202066,8.75537807138038,83.494475,88.7146,94.716775,112.278425,163.868675,144.771675,188.59105,180.16625,235.840597727273,137.417325384615,158.1736,124.74265,123.703,240.456725,89.36835,169.163125,29.2263688746673,3.25863737944139,0.58267035747393,0.78864393299514,-0.779248177394421,-0.342554013976533,"HNSC"
"ZNF77",0.449351011711952,0.944464952470085,0.60804267801969,0.00842394957664006,0.0185754231236871,0.00402119635838305,83.5198136363636,57.3222125,79.4444319444444,112.588863157895,4.75123905707083,4.16405446120371,6.11241452222264,6.45210053989435,53.021675,46.492075,48.27365,83.34285,97.22625,63.454225,95.957675,138.5893,77.4418613636364,81.9669582692308,70.4651,67.9545,60.13,91.458025,51.000875,100.122725,3.97439074705376,2.03913267257174,1.05843218158647,0.964371014871191,0.081928832478831,-0.052339804927851,"HNSC"
"ZNF169",0.785927042754071,0.993553877872166,0.734229212901746,7.82641657848249e-05,0.0142194804602769,0.000536750572874944,45.1446163636364,37.2323,46.0686333333333,64.5059052631579,2.17212967254517,5.58357205082783,2.41474089634698,4.72866537427752,29.098925,23.4556,31.0378,46.190425,54.3711,53.3667,56.2392,81.087825,30.1714045454545,45.741175,30.23185,41.1761,22.392725,37.51615,29.242675,57.645525,1.41779433227295,1.03377842674754,1.51604393925675,1.36201059478662,0.600311567512424,0.445737925807159,"HNSC"
"ZNF613",0.985600024420913,0.911248255359381,0.999866736437813,8.682316624542e-07,0.0181193990192582,3.78661044631023e-07,71.8649845454545,66.827125,67.8880541666667,112.370336842105,3.68121325880558,15.2941522423692,4.67741290765284,6.77181620921806,46.133525,41.03305,40.99535,78.224475,96.705425,110.8693,81.6117,134.013925,94.4385886363636,73.0322042307692,94.2755,71.37125,82.945425,107.794825,44.853625,97.079775,3.47918736548437,1.76705281428955,0.773330110978047,0.757049816760452,-0.370843706858408,-0.40153985672585,"HNSC"
"ZNF404",0.997516537177927,0.574541981707044,0.987112157644847,0.285250167305533,0.904062217147968,0.89658523371706,22.1994454545455,20.81215,18.3445069444444,15.5589552631579,1.50623995669692,4.48697607450879,3.2724115238128,1.86511258292363,11.27265,8.6432,7.72865,7.362225,29.221725,28.798625,17.4056,20.690275,23.0788977272727,17.5697615384615,20.48565,12.2783,12.848525,27.602,7.38465,21.591775,2.38699594696328,0.806305452409208,0.761291191030283,0.599361016125922,-0.393479710144371,-0.738502844320524,"HNSC"
"ZNF135",0.999717001512452,0.408311721301431,0.948986431987139,0.830322768573766,0.959412872514965,0.202025579779384,18.8602890909091,19.9040625,26.1215277777778,13.9233052631579,3.41946280992316,10.394268154337,3.4408236316613,2.16445690054984,5.473275,5.589025,8.5391,4.3731,16.023475,17.69775,34.78615,16.853975,56.1891454545455,20.5132667307692,47.68215,11.23225,33.58925,69.89035,5.7273,22.2284,5.57647344847987,1.44169055396316,0.365075257237424,0.235565090919768,-1.45373420061603,-2.08580233707926,"HNSC"
"ZNF620",0.981161240051371,0.991538984386034,0.99407155273802,0,6.73990881394637e-06,0,15.1445890909091,11.8660625,14.1131625,57.6333552631579,1.94778745652182,1.69842543760995,1.1750277596585,7.11217800110474,5.793675,10.0474,7.1098,31.28605,16.361175,14.193425,16.85125,75.2852,19.7642681818182,19.8281780769231,16.72565,11.8801,8.675425,26.82855,7.069575,21.103425,2.03475756743458,1.08232833490163,1.00323360796954,0.710292275636522,0.00465758383358127,-0.493515298657581,"HNSC"
"ZNF619",0.991944239545249,4.10432158021168e-05,0.140071136718826,8.35930213938241e-11,0.00145409417003517,0.0082942111882065,27.4029272727273,25.2421,41.8726375,55.2084263157895,1.45891547042248,5.31792285765787,2.35513400082054,5.38985279130556,17.152075,15.200175,27.093725,24.37215,35.273725,32.623525,55.964075,79.1474,55.9609159090909,39.2044480769231,53.76695,35.46795,40.5207,71.76235,23.34365,50.0332,3.64091379571998,0.997809827772782,0.700568377769426,0.659660813938674,-0.513402225595289,-0.600203688344485,"HNSC"
"ZNF354C",0.982546092605163,0.00944316379999832,0.792182148065919,1.86788994271936e-08,0.0440681119446018,0.00443140941846187,14.6660190909091,17.87485,26.0085861111111,42.10805,1.69400347590685,5.79126188910623,2.47255043712535,6.3955143064779,3.67225,8.871725,8.601425,5.9565,19.469475,19.617175,40.79615,70.0229,28.875075,23.6456767307692,27.6566,14.2985,16.004775,36.2866,5.42185,32.515475,2.36261113356545,1.17868614653255,0.8188957684359,0.517001366762364,-0.28824826198357,-0.951760000384525,"HNSC"
"ZNF114",0.730132931754477,0.343564684699901,0.329590786615705,0.0191590926433411,0.0814607819062649,0.442871294717038,140.191898181818,198.278425,101.392519444444,55.4045052631579,15.7411815789514,87.0739638011635,12.3544774117789,28.0205185569676,38.7872,33.6297,35.2517,1.28735,174.100325,311.633925,119.511275,38.0083,7.06597272727273,109.58341,3.7747,65.46595,2.25185,6.504775,27.801125,133.848175,1.50101834110431,6.14149058347254,15.5086092502223,17.3433517895462,3.95499741196614,4.11631083674927,"HNSC"
"ZNF454",0.868220319512477,0.985516775887225,0.806209306080878,0.000177901872673636,0.0295818685837657,0.00136823276600595,4.44029090909091,2.3435875,4.83269444444444,10.4021026315789,0.634321477042811,0.524568615775143,0.494983455841391,2.11952634613054,1.049625,1.117775,1.914075,1.236125,4.278875,2.93605,6.38375,15.09235,8.61509090909091,4.99494442307692,6.4204,2.68275,3.1079,11.544475,1.30255,5.621775,1.10770283249838,0.304611995669856,0.579790100393033,0.417847797645007,-0.786397394526699,-1.25895056303465,"HNSC"
"ZNF543",0.99998623438835,0.174614452348627,0.822831695687879,0.037276768550856,0.540105004414379,0.757185589349066,100.816379090909,100.2627125,114.735168055556,123.616057894737,4.10068817357354,17.1736788342805,5.10754978776847,8.4280433855197,73.074,59.64695,79.833125,86.87765,130.301175,136.3506,139.684125,153.845725,138.884711363636,120.205711538462,135.93885,114.9863,123.780025,164.528075,84.391025,147.1944,5.37197408138872,2.20239446274468,0.865507155958525,0.845867829542474,-0.208382347134619,-0.241495841187835,"HNSC"
"ZNF354B",0.922888072565779,0.102200425813089,0.989020552871277,0.836881061673417,0.751730032087589,0.0594811595735634,85.5806863636364,75.1026125,69.7339347222222,92.7521763157895,4.96213303347217,14.4859754197987,4.00377720605192,7.33947631013502,54.25565,54.845075,44.156825,56.25635,105.644325,114.479175,88.54005,117.81365,62.8280068181818,76.3678298076923,62.56215,65.74675,47.24645,74.40715,45.9783,95.79735,3.10296887741415,1.93765851788395,1.21550616795299,1.05090298207462,0.281557214183268,0.0716294878153994,"HNSC"
"ZNF223",0.960548894264882,0.71209491067115,0.795709514010317,0.0597329056828191,0.335231597976993,0.40382411569154,57.3059872727273,50.3242125,63.5383805555556,75.6290894736842,2.84557519616234,12.1500642724114,5.79850617565444,6.39768747901931,37.894675,22.563275,38.677025,45.99415,69.543925,76.3157,69.927425,100.1069,58.7787136363636,59.6814063461538,59.60265,54.51705,40.287075,75.713325,37.173,75.76185,3.39946779631889,1.52380201936792,1.01535747643909,0.914674934755418,0.0219877458231864,-0.128668978091561,"HNSC"
"ZNF713",0.819265428654129,0.287185810189843,0.999135527019441,0.846095886510301,0.617020972648621,0.152839904822357,40.4902363636364,23.3845375,26.0627638888889,48.7309026315789,6.88337505295725,5.25968761297181,2.40729228991775,5.55369192598409,11.898025,16.083475,13.866175,27.31555,33.689575,29.509625,33.06105,62.227925,27.5691840909091,36.9585257692308,25.9368,24.99595,18.086275,38.519375,15.03085,40.552975,2.00854586690741,2.10145470590426,1.34057379599485,0.96372528608001,0.422850639078327,-0.0533061360796368,"HNSC"
"ZNF552",0.991541483593475,0.699570270294514,0.998626722301191,0.2278952601281,0.630645263002282,0.0473279135886182,140.952288181818,131.4536625,126.219156944444,173.124668421053,9.38724064000549,23.3322501223011,9.40810258592601,13.6138088530569,88.171,89.755225,78.85575,117.80385,164.295175,144.41995,141.613275,205.756975,228.19735,135.238928461538,195.14205,119.32915,145.546375,253.165625,84.736525,160.725075,20.940154138031,3.40501007185795,0.59264022330469,0.611498905540861,-0.754771547574207,-0.709578178264194,"HNSC"
"ZNF154",0.935471082861744,0.477412392374547,0.999999905992551,0.0652758764031766,0.916429380676487,0.599690111784895,11.4998318181818,13.747975,13.7728152777778,16.3743710526316,0.846711513603823,2.53500711535702,1.17372796913375,2.44092572656979,5.84015,9.390825,7.900225,5.893575,13.36495,19.103425,17.37,29.1674,23.3045613636364,12.8858113461538,13.5097,9.80645,7.541825,31.83195,5.4597,16.053025,3.42013028380885,0.523122525882138,0.552930868128693,0.72588214394102,-0.854828980507949,-0.462192767264629,"HNSC"
