"gene","p-adj-T2-T1","p-adj-T3-T1","p-adj-T3-T2","p-adj-T4-T1","p-adj-T4-T2","p-adj-T4-T3","p-adj-TX-T1","p-adj-TX-T2","p-adj-TX-T3","p-adj-TX-T4","mean-T1","mean-T2","mean-T3","mean-T4","mean-TX","SEM-T1","SEM-T2","SEM-T3","SEM-T4","SEM-TX","Q1-T1","Q1-T2","Q1-T3","Q1-T4","Q1-TX","Q3-T1","Q3-T2","Q3-T3","Q3-T4","Q3-TX","count-T1","count-T2","count-T3","count-T4","count-TX"
"ZNF14",0.998915848488021,0.99909798438663,0.999997459666426,0.99941246245327,0.999877229405918,0.999802395692481,0.858315345575544,0.896410937633486,0.885050315467403,0.982506647091901,134.611113471503,132.005433333333,132.659831666667,126.19415,97.7279,3.75412799083693,10.3434596048083,6.31368884171102,5.06185,29.2087,100.7946,103.5294,100.3513,123.663225,83.12355,160.608,150.6323,157.419025,128.725075,112.33225,193,33,60,2,2
"ZNF85",0.963847837654981,0.990823129543846,0.998924956873195,0.999949003643348,0.998420663479393,0.999518471498843,0.999952240816302,0.998461723861082,0.999535708722821,0.999999999999121,65.8346466321243,70.3431787878788,68.2799266666667,62.6971,62.7483,2.57592036739046,7.482093506332,4.24332404476764,12.3523,23.5401,45.1128,44.9757,47.82795,56.52095,50.97825,75.5067,82.6623,84.614475,68.87325,74.51835,193,33,60,2,2
"ZKSCAN1",0.721394930108364,0.830776188512683,0.372866855964476,0.998619560941839,0.999998706642351,0.987818402395173,0.522293015340426,0.347436098059878,0.673078904064132,0.684504642831875,648.569711917098,754.656,578.570841666667,738.65395,148.35105,30.2293973609249,122.07765581026,47.0186041535339,412.76145,10.00445,331.0654,273.9927,342.85155,532.273225,143.348825,885.0667,812.5943,817.798375,945.034675,153.353275,193,33,60,2,2
"ZNF862",0.940824438639233,0.00564435321403478,0.439139981183445,0.99550153263376,0.999791115990455,0.997307234076074,0.767998346946365,0.878852893118271,0.991712639950261,0.980454866785853,1086.38011865285,976.965339393939,697.584735,880.23505,453.1563,59.7574314565962,117.128197951809,71.5494072359193,123.71495,125.8311,594.1194,482.1776,321.744225,818.377575,390.24075,1335.6282,1334.0737,789.28795,942.092525,516.07185,193,33,60,2,2
"ZNF684",0.999993959184233,0.00107995393395166,0.0720717521724977,0.765362966501797,0.791178140572022,0.996467700771136,0.751898490355678,0.778627659599001,0.995490866888329,0.999999982027072,116.823797927461,115.881715151515,76.5408,58.60555,57.4382,5.44901851018922,11.3247686661913,6.39544617826105,2.97685,39.5471,71.7378,61.9524,34.452725,57.117125,37.66465,141.9878,170.2266,97.0576,60.093975,77.21175,193,33,60,2,2
"ZNF430",0.57476024680087,0.87988407754201,0.967382202010058,0.999619782797907,0.999735334393417,0.999999999488789,0.743177698922175,0.518869512040633,0.631727809363482,0.851911639931724,53.0010383419689,64.1510333333333,58.5655866666667,58.76305,18.54375,2.48441750468987,12.1189572366927,4.4508425118563,7.06975,12.83385,28.4257,28.954,32.910175,55.228175,12.126825,69.0552,68.5347,81.072225,62.297925,24.960675,193,33,60,2,2
"ZFP30",0.999999991384074,0.289844726520277,0.662031761088173,0.994385896104233,0.995064881980225,0.929942456979611,0.242800202049565,0.264126486135506,0.479734253936258,0.406584935141741,150.769420207254,150.932251515152,132.831195,168.5624,60.20165,4.44614811978165,10.7673383036087,8.07940106784067,63.8273,28.22605,108.0849,120.8666,91.3485,136.64875,46.088625,186.5672,173.0769,166.15665,200.47605,74.314675,193,33,60,2,2
"ZNF549",0.967101433429068,4.92214617842102e-07,0.0108926679801105,0.908885135443428,0.960976497504135,0.998331541363836,0.771846845208485,0.869005770206738,0.999999999999413,0.999553565128006,145.089707253886,136.587654545455,87.3078966666667,102.12315,87.3733,4.98091248123449,14.6944529874701,7.96364484735737,86.83995,3.2243,96.3158,90.1604,36.99545,58.703175,85.76115,183.8549,183.2519,130.96295,145.543125,88.98545,193,33,60,2,2
"ZNF211",0.994706101416496,0.000568039686605126,0.109375267542009,0.895782522978357,0.936798989553614,0.999998002692647,0.961447821659683,0.98099667540287,0.999814449085433,0.999848909243446,225.017289637306,214.092581818182,137.158336666667,131.4535,154.9235,11.5716943707378,26.7511331091025,9.80267875936352,51.8908,4.8169,141.3634,104.9903,86.332475,105.5081,152.51505,261.7528,280.543,184.99585,157.3989,157.33195,193,33,60,2,2
"ZNF205",0.976043173510091,0.987470849512708,0.912736916346604,0.999999999591923,0.999853127436062,0.999980662063233,0.999851192372952,0.999999999980754,0.9989749396877,0.999955229218683,505.002400518135,475.476690909091,524.470495,506.22395,474.8933,19.2487139979287,44.3236424884126,34.0007798800849,62.63605,3.17269999999999,323.4407,305.3469,350.035625,474.905925,473.30695,588.3789,489.0878,593.7059,537.541975,476.47965,193,33,60,2,2
"ZNF45",0.99521715955858,0.80156612433478,0.993467508708044,0.997776509497512,0.999564124476304,0.999987394574049,0.975979509051652,0.989204633825539,0.99644213001567,0.999670288445933,176.182887564767,171.315636363636,165.243233333333,161.10505,148.0378,4.68229720296774,12.656619763488,8.9869183365427,23.55595,0.420500000000004,130.4965,119.1562,116.767475,149.327075,147.82755,214.5215,186.9634,204.853575,172.883025,148.24805,193,33,60,2,2
"ZNF133",0.993501264454151,0.252089340383192,0.403732620691905,0.938493468341512,0.91050113406388,0.996948338869953,0.887086954021063,0.850074048196592,0.987676688204289,0.99996824320443,370.458462176166,389.156896969697,299.273345,240.602,214.8583,18.6840156071323,41.5642086177677,18.411820932206,14.5,45.1341,216.6359,239.6589,201.213675,233.352,192.29125,441.2094,442.1546,345.012425,247.852,237.42535,193,33,60,2,2
"ZNF436",0.84580181245603,0.987678387562621,0.982050051940787,0.999948236789972,0.999902927385426,0.999999966730871,0.997189255063291,0.999995785704647,0.999357221774569,0.999877605217348,360.979005699482,321.251506060606,345.82209,342.9191,311.3802,14.8428416500296,32.4472188649549,28.4629724838355,112.7985,41.7184,255.3619,256.8586,225.262875,286.51985,290.521,390.0383,339.7216,401.629275,399.31835,332.2394,193,33,60,2,2
"ZNF484",0.719437511670493,0.999999999178601,0.814298290778902,0.999951082295035,0.992005119360068,0.999950698304963,0.68064346747685,0.492073872937719,0.688817201105649,0.914517076310623,53.9722585492228,59.1254909090909,53.9972333333333,52.09295,33.54845,1.54369312015132,3.68135397809981,3.00259831062529,17.03145,15.65735,40.0835,47.1698,37.947475,43.577225,25.719775,66.4781,71.3461,66.62125,60.608675,41.377125,193,33,60,2,2
"ZNF780B",0.871272580172996,0.0158717887317239,0.0258578414103623,0.940641415799945,0.857495545551004,0.999967185884403,0.406088797301476,0.290604454341309,0.815224729930604,0.956448899171207,309.946115544041,340.278766666667,232.357945,219.1833,102.25505,12.3092059406594,36.01873300988,16.6045946375369,4.319,8.99275,185.7728,192.0046,142.441325,217.0238,97.758675,389.8221,439.2911,306.883825,221.3428,106.751425,193,33,60,2,2
"ZNF557",0.986680230993589,0.771394724127908,0.731057734257934,0.979186543855595,0.958917817623698,0.997578508171255,0.642822484293038,0.579475535930278,0.794714195379261,0.978895241449234,149.647720207254,154.295672727273,141.260933333333,129.8821,101.9683,3.31209435360659,10.2074034309386,6.67211638441922,30.0916,12.132,118.1244,114.4853,103.786625,114.8363,95.9023,174.1291,185.4469,160.22595,144.9279,108.0343,193,33,60,2,2
"ZNF337",0.962595813382534,0.673068316140011,0.570186534787582,0.983292863690826,0.956663669970629,0.999009553900575,0.787171931787885,0.702269459007447,0.914527477490161,0.993155453287187,828.068003108808,919.607360606061,685.637123333333,550.84575,242.7223,56.3747334836223,121.446703315983,67.7789848267075,238.28155,51.4688,386.5329,415.5261,323.27855,431.704975,216.9879,936.4454,1313.905,855.388575,669.986525,268.4567,193,33,60,2,2
"ZNF317",0.999996850428664,0.697859076783578,0.922270983203777,0.890674554113623,0.904790720313388,0.968297411386246,0.991689069787858,0.993420143376157,0.99977902922504,0.997336046606451,623.390328497409,624.939315151515,649.093698333333,711.16465,666.2559,8.57744326919615,27.6601831450415,21.0939947380348,79.15795,173.4852,548.2259,521.1355,540.052625,671.585675,579.5133,692.2739,660.7754,732.933,750.743625,752.9985,193,33,60,2,2
"ZNF426",0.99160931719164,0.984409293024357,0.999999828688973,0.999849096619383,0.999999354603163,0.999998525737577,0.903511047900521,0.945765555531469,0.940883785362383,0.98610203882936,70.5399093264249,66.1696848484848,66.4998166666667,64.6241,38.1164,3.63571104153611,8.78173598786002,7.21495137228022,60.129,11.0894,30.7861,27.1921,21.88505,34.5596,32.5717,95.7069,79.6512,91.1615,94.6886,43.6611,193,33,60,2,2
"ZNF331",0.703949660108988,0.0011622821888847,0.535827455544932,0.766671668974789,0.926167954275381,0.996404460921993,0.96102048885779,0.997401366942325,0.999935831821467,0.996701106571189,391.761296891192,328.656303030303,241.152018333333,173.4575,265.56895,21.2805145617789,35.2028717454422,20.0164133082624,44.449,98.83885,222.1001,220.9011,110.39565,151.233,216.149525,445.1105,377.0752,329.9145,195.682,314.988375,193,33,60,2,2
"ZNF227",0.995335718303466,0.999650795081346,0.98996564247534,0.462791123495244,0.552202352067867,0.448790337028504,0.973696242774901,0.98785468001998,0.967925143702681,0.945686794286324,186.583838860104,182.030093939394,188.42925,112.61985,159.4155,4.2235846121734,10.6939370566171,9.6181561030766,88.49935,3.4547,149.4287,156.1994,141.125825,68.370175,157.68815,214.3888,198.578,228.2959,156.869525,161.14285,193,33,60,2,2
"ZNF141",0.820664185407004,0.933279770282753,0.582176018420103,0.971788527210749,0.903136521391269,0.991440916719868,0.642599514721568,0.484635581421589,0.75164186856644,0.983274288940323,80.9737787564767,93.2337878787879,73.8828683333333,54.2183,21.5458,4.13560404730976,12.3832670444447,8.42486472545777,38.9351,0.152000000000001,49.6528,42.0865,42.767375,34.75075,21.4698,92.1694,137.5176,86.71885,73.68585,21.6218,193,33,60,2,2
"ZNF304",0.996492317998785,0.0244797641594563,0.414762850207737,0.9993530094241,0.999926619717922,0.995237105538409,0.950894721637249,0.97281132678061,0.999978045714279,0.99679151192318,213.172156476684,206.837612121212,171.484558333333,197.6439,164.77955,6.85604436647749,17.7380761223464,11.094737501476,78.5246,0.0472499999999911,150.4178,148.4042,125.518175,158.3816,164.755925,259.1316,251.0108,216.52865,236.9062,164.803175,193,33,60,2,2
"ZNF132",0.993789437410095,1.83204985626517e-08,6.27605623023664e-05,0.988214436122825,0.977106884722811,0.932575785691476,0.786513109918461,0.74128875334144,0.999876558502979,0.990757029734151,131.672843523316,135.698603030303,84.3189783333333,113.70155,89.98725,3.60777590999189,10.8317777022428,6.35871440208232,64.70525,1.29295,92.8765,87.3816,48.357925,81.348925,89.340775,157.1243,169.6994,116.83125,146.054175,90.633725,193,33,60,2,2
"ZNF20",0.999942261753088,0.00438383694038802,0.0896247149034562,0.550942847386671,0.553367007626919,0.93732190179133,0.990736930465819,0.988971376169851,0.998813555594998,0.943682945100448,123.36528238342,124.199578787879,105.077703333333,85.52415,111.90175,2.46554928577434,7.45638712844738,4.20770106984368,41.02295,6.47734999999999,100.1164,96.5763,81.505,65.012675,108.663075,139.6059,151.4913,130.79155,106.035625,115.140425,193,33,60,2,2
"ZNF670",0.872749532819207,0.996515706056785,0.976350612457936,0.999030818482166,0.99999999998588,0.999758668530207,0.999397083166021,0.98988307725567,0.998252723049552,0.996943252055139,39.3141393782383,42.3991363636364,40.2139733333333,42.434,36.548,1.14297671584988,3.29764012422778,2.5437611872216,1.6177,8.379,28.6267,33.6929,28.264325,41.62515,32.3585,47.3955,47.3987,50.416675,43.24285,40.7375,193,33,60,2,2
"ZFP37",0.998937564425084,0.644852360799156,0.770743540526546,0.96031377356593,0.948550691220685,0.9950149173911,0.854153308962307,0.833417868093656,0.954427516504644,0.999398680704743,52.9541191709845,54.3484272727273,47.246525,39.33865,32.9317,2.06506882655007,4.69840161365808,3.40778297598375,34.39405,11.9953,30.5308,39.2666,28.961425,22.141625,26.93405,70.4599,70.0036,60.5694,56.535675,38.92935,193,33,60,2,2
"ZNF189",0.931424578939329,0.999989220274391,0.969101658651943,0.757549939988257,0.874968562179504,0.774679445658856,0.989570656159848,0.999030698303294,0.991318233199282,0.986549790345183,533.699658031088,495.698060606061,530.594046666667,319.65285,448.25145,17.9962629251107,31.23870823174,38.3809861031173,42.75665,108.70065,385.1639,380.5703,351.5966,298.274525,393.901125,610.6831,607.267,581.412875,341.031175,502.601775,193,33,60,2,2
"ZNF434",0.563931958099693,0.987114891051541,0.469689557615163,0.943342707946962,0.996837512873485,0.915004015161707,0.359032828610383,0.193097308372908,0.432443401881219,0.355122781933298,308.496823316062,332.270181818182,302.248711666667,353.60845,199.0677,6.1816912318634,14.1475452010659,10.5214834789622,15.88625,9.8785,248.9529,274.2042,253.4427,345.665325,194.12845,353.0898,375.3167,355.860175,361.551575,204.00695,193,33,60,2,2
"ZNF287",0.936605087829333,6.22595541079907e-05,0.102804002437795,0.990369533784306,0.96556781731061,0.624593921271272,0.892853311900513,0.959196921803692,0.999998995074278,0.86528353476925,187.71701761658,177.247657575758,139.194108333333,211.30085,141.5449,5.19952739968697,12.3091205819208,8.95394454290256,55.32195,1.0805,135.5471,128.6275,95.677125,183.639875,141.00465,234.587,224.7557,175.4595,238.961825,142.08515,193,33,60,2,2
"ZIM3",0.999958628362462,0.48498757318234,0.853075763963343,0.999867854756297,0.999754020700972,0.988495957338617,0.999867854756297,0.999754020700972,0.988495957338617,1,0.0534528497409326,0.0640363636363636,0.169295,0,0,0.0251924452533827,0.0330744462201349,0.108822156123733,0,0,0,0,0,0,0,0,0,0,0,0,193,33,60,2,2
"ZFP14",0.999999293435675,0.575163525986127,0.833114861396461,0.999360388129467,0.999300581528331,0.999992513638886,0.854386340596905,0.860299809554912,0.959407156734148,0.982182319112112,163.801339896373,164.307912121212,149.763611666667,153.2527,118.16315,4.44837683437141,12.386601689089,8.72348009899942,53.4622,12.33905,123.7969,125.5194,113.108,126.5216,111.993625,195.4598,208.8989,175.189375,179.9838,124.332675,193,33,60,2,2
"ZNF473",0.947746942093309,0.571453697615081,0.995810894864289,0.682248032366899,0.81023457423586,0.857837728158779,0.859339124676905,0.775402597113008,0.700278350216087,0.473894877468631,170.597603626943,178.415575757576,182.984886666667,223.24665,130.9203,3.78308464419276,9.07639610293573,8.98553193397774,24.43165,11.8281,134.3664,142.8066,136.3107,211.030825,125.00625,195.0421,215.8134,232.4263,235.462475,136.83435,193,33,60,2,2
"ZNF614",0.999511815523386,0.99705919541932,0.993408057993191,0.99999999743128,0.999998989301489,0.999990480036392,0.985810238629433,0.980783023368343,0.992249864946574,0.995843484767821,145.438520207254,149.462178787879,140.451411666667,146.16165,109.27515,7.50595955652418,20.0423995916435,8.59304290233126,24.34525,53.31775,85.8565,98.6317,94.4933,133.989025,82.616275,177.034,169.4457,190.902,158.334275,135.934025,193,33,60,2,2
"POGK",0.934828792849712,1.41141157217195e-06,0.0243996090220715,0.238804940605561,0.369036394204142,0.884776547951631,0.998706857428233,0.9896936276416,0.638590383376887,0.458178944378245,1300.40632953368,1377.24129090909,1714.98512,2062.62485,1198.15035,26.8118806000705,90.8270112323731,105.552397324776,1010.77875,241.13405,1003.1657,1072.9347,1192.0377,1557.235475,1077.583325,1487.3454,1528.4639,2038.359975,2568.014225,1318.717375,193,33,60,2,2
"ZNF514",0.404209995299322,0.142102990295138,0.0178120930694736,0.868516159965478,0.628344610034961,0.988925523268016,0.622647896660476,0.359537356566269,0.890558364016761,0.997940512384577,268.679732124352,322.841593939394,212.430696666667,155.51435,104.33195,11.1303867740687,40.2470023135109,19.6577052463394,73.25455,9.48605,150.6804,186.0806,132.112325,118.887075,99.588925,343.0322,431.6267,276.904175,192.141625,109.074975,193,33,60,2,2
"ZNF300",0.967367730757725,0.167076653577631,0.226879126927203,0.988829597032157,0.968574179706839,0.999999981676712,0.883337851948542,0.817290008760905,0.990543483779614,0.997707171134993,238.770572020725,263.186106060606,172.205851666667,169.7762,105.43015,14.9627331821511,40.6438603049067,19.9941130366152,124.8255,35.76895,112.5329,102.8481,80.42565,107.36345,87.545675,292.3272,332.5792,215.665675,232.18895,123.314625,193,33,60,2,2
"RBAK",0.999953324606885,0.0789541375078102,0.343608908942772,0.999999767506726,1,0.98066237470301,0.192410544932909,0.200754219773361,0.484608235472098,0.519132012926613,501.538401036269,505.925057575758,427.728078333333,505.9286,201.11265,14.1316718228255,39.6717393619888,21.8495652442554,63.1958,65.59685,376.618,294.4689,328.02025,474.3307,168.314225,636.9637,633.2532,509.591175,537.5265,233.911075,193,33,60,2,2
"ZNF92",0.705138882275497,0.758541727277062,0.308780095026091,0.917788991368199,0.988275433395063,0.8191945608412,0.495480869776911,0.321325451823545,0.664709537242016,0.412366563343247,174.477064766839,194.541648484848,159.843841666667,224.26925,79.3863,5.97959587318933,17.6205571444717,9.48322454149356,52.55765,43.9847,114.1641,107.5809,108.794775,197.990425,57.39395,221.9065,242.385,199.256975,250.548075,101.37865,193,33,60,2,2
"ZNF157",0.999988899252747,0.265592233576533,0.694112277417546,0.573240807715035,0.582329610546201,0.330085039502306,0.994758400015754,0.996178117126625,0.999999960430302,0.668202222808759,3.38664196891192,3.34092727272727,2.52566,6.45055,2.56825,0.215173223871653,0.445435376062106,0.356066625702246,3.75355,0.28425,1.1338,1.222,0.4422,4.573775,2.426125,4.9433,4.717,3.3336,8.327325,2.710375,193,33,60,2,2
"ZNF182",0.731836981115389,0.998401071937647,0.709005486018715,0.999999999030839,0.997521503439383,0.99999831890943,0.513038046362705,0.342158189753906,0.563442944575805,0.798288239932577,202.759121761658,223.78076969697,198.850518333333,202.23995,101.31025,6.15272537411005,17.5808184153259,13.0081773343054,3.18465,49.15955,141.9881,158.3465,131.71045,200.647625,76.730475,240.8602,248.4195,244.0124,203.832275,125.890025,193,33,60,2,2
"ZNF673",0.742168801621095,0.992060494559549,0.942945075946174,0.948074139271409,0.840263240966264,0.924960055580419,0.529948690297557,0.35906354291943,0.482679993186929,0.977932714032695,187.892640932642,201.703824242424,191.831571666667,156.37655,121.40125,4.1913225509246,11.4765848431808,8.32346977587805,22.07765,3.39595,151.971,160.859,146.59945,145.337725,119.703275,210.3418,225.5977,241.2652,167.415375,123.099225,193,33,60,2,2
"ZNF41",0.87803133837102,0.834240920098229,0.539945378062951,0.999607441132233,0.991859818124735,0.999999994512547,0.417108203751206,0.301881925081172,0.565947397362771,0.814583719141275,195.914480829016,210.751821212121,183.074783333333,183.81905,93.67095,6.04432390169755,16.8462480300892,9.33078502248354,64.69975,6.87995,144.5909,147.3775,132.915975,151.469175,90.230975,236.5103,225.1192,230.00695,216.168925,97.110925,193,33,60,2,2
"ZNF7",0.224124942644739,0.13425494327218,0.999436862081672,0.999970468204985,0.992310965163303,0.995716994842003,0.865822799113312,0.566442049798163,0.597649303651948,0.939105091871952,312.971178238342,356.413854545455,351.069993333333,321.31945,236.67525,7.07485475556216,23.7631511278807,16.6582123768527,80.05875,12.35405,246.74,281.0445,251.726525,281.290075,230.498225,361.9072,434.9588,404.5299,361.348825,242.852275,193,33,60,2,2
"ZNF214",0.874286299888063,0.219601568798995,0.158174398976888,0.999606548780416,0.999998840157901,0.969093744084256,0.902665014835134,0.801124802594378,0.99214610708302,0.937962215022114,81.7279518134715,88.982496969697,69.1822416666667,87.58965,56.42655,3.01433401503176,6.33443486319725,4.72373699237077,43.08845,14.17305,53.7691,64.9943,45.908275,66.045425,49.340025,104.9211,116.1781,83.3355,109.133875,63.513075,193,33,60,2,2
"ZNF215",0.473931856793306,0.439338179447952,0.0768756256046703,0.973614502905371,0.846861224823754,0.999081913238562,0.832320513034677,0.597476879836554,0.95882813976987,0.997919645520397,43.4007922279793,52.0095787878788,36.4181483333333,31.33075,22.613,1.91297874928496,6.36193275199483,3.41653343457815,30.88125,6.6252,26.0146,30.8791,15.71835,15.890125,19.3004,51.8506,58.752,51.365575,46.771375,25.9256,193,33,60,2,2
"ZNF547",0.889267978554004,0.00980133338466671,0.598394100206213,0.702625535206085,0.849156981888255,0.976419721300094,0.984689924818034,0.998736256638403,0.999862514333243,0.983372447685366,46.8813259067358,41.7086515151515,32.3487166666667,19.67105,35.72205,2.29842408161983,5.10578483169982,2.91857547229776,14.77595,12.98755,27.1595,20.1999,16.965975,12.283075,29.228275,57.0901,47.7316,46.29235,27.059025,42.215825,193,33,60,2,2
"ZNF773",0.726042780006362,0.0960465451320341,0.972338511687497,0.635689929141581,0.839685499747223,0.910816248323806,0.999799974329602,0.988237337293208,0.960125594453574,0.801484176092173,86.455010880829,76.907096969697,71.45643,46.2228,91.45925,2.7901115736406,7.64592729839232,5.8328160592807,39.0307,6.95225,64.9234,47.4012,40.054675,26.70745,87.983125,105.5335,106.7119,94.51105,65.73815,94.935375,193,33,60,2,2
"ZNF776",0.999943092790365,0.440549020190678,0.713867626273604,0.919823021256448,0.915679719726918,0.989393817254003,0.923419298028476,0.919299774673334,0.990300811288702,0.999999999073181,310.146094818653,313.230218181818,277.625618333333,233.05145,234.0896,9.04994968268116,28.7590342851103,15.9555412709901,69.26915,0.897100000000009,227.363,220.7476,201.9071,198.416875,233.64105,372.1204,349.6116,328.57615,267.686025,234.53815,193,33,60,2,2
"ZNF256",0.974990632565968,0.0101884416750924,0.426032509974091,0.467829175965861,0.593496416565297,0.874673294994888,0.999966098939614,0.999998858138144,0.979948893855379,0.810088590690819,80.7076124352332,76.7002696969697,63.5198216666667,39.1741,77.92165,2.4392571742949,7.04622088024969,4.81353026822392,34.2295,21.20295,60.0949,43.8537,43.3148,22.05935,67.320175,93.0641,94.9084,77.6727,56.28885,88.523125,193,33,60,2,2
"ZNF599",0.998993028983263,0.0376013546561844,0.424920445313304,0.990940209605652,0.99558573129538,0.999928142470565,0.937524714490001,0.958622772577929,0.99975953976278,0.999419278224273,121.251229015544,118.550121212121,98.008745,103.30475,90.8332,3.56680188037907,6.96085069582582,9.85029296758339,10.25685,30.2174,84.8544,85.7763,57.361025,98.176325,75.7245,153.3783,145.3798,116.6406,108.433175,105.9419,193,33,60,2,2
"ZNF18",0.884497302300071,0.0713523910965495,0.868511451803037,0.981199893161831,0.998201185698913,0.99999999407574,0.999885624556667,0.999981871707507,0.99517357802579,0.998487403195707,261.513485492228,241.881333333333,218.361986666667,217.34105,249.58215,8.62726753018216,17.2767561951288,11.8195039205385,5.17375,2.15165,191.0538,181.7642,160.63795,214.754175,248.506325,304.2516,270.2593,270.507125,219.927925,250.657975,193,33,60,2,2
"ZKSCAN2",0.972804833055681,0.455379676066324,0.974378497819215,0.72779904115256,0.647847345277733,0.518315842573675,0.988189254112428,0.997718707493343,0.999907788954569,0.733729891039844,269.680047150259,259.756972727273,248.52485,345.30985,239.7597,6.16006848396658,17.1270330158166,10.1497118552931,93.13645,4.1297,214.9309,187.5792,191.16315,298.741625,237.69485,313.3874,301.2146,294.605525,391.878075,241.82455,193,33,60,2,2
"ZNF689",0.995053593168121,0.819400653888616,0.820504457591528,0.999978770701376,0.999662428912666,0.999946824264995,0.983906344636355,0.99352919322123,0.944923086281862,0.991596821994638,137.945895854922,132.606190909091,149.472623333333,143.0168,110.47075,5.27984624351415,12.1480631886184,9.30947649663641,45.9233,17.05115,85.6056,65.5131,107.185375,120.05515,101.945175,180.9635,177.6664,187.040775,165.97845,118.996325,193,33,60,2,2
"ZNF19",0.832846839854054,0.000426716712843334,0.00207276804521539,0.924899534713564,0.984484121910475,0.459438523361729,0.99854174671232,0.981921183245746,0.979262535388973,0.934981287623913,156.202885492228,168.970818181818,116.551765,193.82705,143.07515,4.76817719718544,12.4553073558276,7.05093660392862,72.36125,9.46265,108.1187,107.3553,82.77185,157.646425,138.343825,191.6335,210.5953,144.580075,230.007675,147.806475,193,33,60,2,2
"ZNF230",0.999898940413686,0.234006704341229,0.698542145894603,0.999917575759098,0.999800871444873,0.980202661943594,0.982514347605629,0.987876387766765,0.99996426400393,0.988660326443022,84.6235046632124,83.8582818181818,76.0584933333333,87.3667,73.8091,1.99719089088329,5.28592738060767,3.51064201883365,19.9407,17.4711,65.7152,57.4826,58.11675,77.39635,65.07355,99.0822,111.7641,86.649325,97.33705,82.54465,193,33,60,2,2
"ZNF222",0.99952670501665,0.0668930996200883,0.27679113093009,0.525194297171556,0.513478355439609,0.855427955172577,0.99616821797987,0.998195471442439,0.89545878458789,0.648789253065336,44.8065212435233,45.6267,36.905075,22.32655,50.0807,1.35819986923843,4.78501608584738,2.60956703206484,17.83145,5.5432,32.9329,27.468,26.17485,13.410825,47.3091,54.611,55.1838,45.1562,31.242275,52.8523,193,33,60,2,2
"ZNF221",0.970056401558998,0.252105877098426,0.917967019422053,0.999997334116821,0.999476121534615,0.989446511653368,0.452408372972496,0.583024404027959,0.730435164246802,0.733502672251016,13.1477632124352,11.9819121212121,10.195035,13.5559,1.47445,0.675745200440053,1.86831292327482,1.35700401639328,13.1064,0.04815,5.9811,5.5947,3.075375,7.0027,1.450375,17.1395,14.7059,11.81495,20.1091,1.498525,193,33,60,2,2
"ZNF233",0.90736610149455,0.999999842658488,0.937197844693974,0.970507168552035,0.995208559972541,0.970693162920808,0.9230129695435,0.97805295848966,0.924049468184985,0.999914154773484,16.5196564766839,12.7793424242424,16.6167833333333,6.34615,3.16335,1.52181119645235,1.88710628093144,4.06699851622108,3.19965,1.02395,5.6836,5.1847,3.089825,4.746325,2.651375,18.3302,16.1725,13.392225,7.945975,3.675325,193,33,60,2,2
"ZNF235",0.562723974986804,0.00357686279001723,0.783827331185523,0.999777353164309,0.999522128938337,0.980317482296684,0.536534131854409,0.798022580771352,0.934472946113146,0.868753970705425,63.178314507772,55.7270696969697,49.202315,59.85525,34.30865,1.89936760248627,4.08649627751751,3.62020685248022,10.25665,3.43025,44.9597,41.9368,32.31635,54.726925,32.593525,81.343,66.7947,63.78565,64.983575,36.023775,193,33,60,2,2
"ZNF208",0.999584378841777,0.993485007454208,0.990227103933562,0.972042080736127,0.965124433002592,0.984718944042166,0.988344975471021,0.984113388444529,0.994729435183062,0.999983578182184,105.99641761658,115.267103030303,91.2943466666667,1.7821,23.6345,16.0549214380021,47.0753438392204,34.1039384684116,0.4654,9.1693,4.0306,2.6417,2.4146,1.5494,19.04985,93.7056,119.403,84.29755,2.0148,28.21915,193,33,60,2,2
"ZNF714",0.556760459055214,0.36335463556805,0.999994392154508,0.998962212197509,0.999924663931434,0.999959483470699,0.934091026383824,0.774488440680877,0.777840159672703,0.945428655531767,71.6035756476684,92.8757787878788,91.7339583333333,85.51905,29.74425,4.49957359649724,19.1990537734748,11.2631826121674,49.10895,13.75645,36.8135,37.6844,42.059875,60.964575,22.866025,87.8483,91.5751,106.537975,110.073525,36.622475,193,33,60,2,2
"ZNF394",0.99365689751596,0.347596046422991,0.483703373162817,0.927204930737461,0.897070300476773,0.99337914794439,0.999933554289644,0.999315609993111,0.999123841146393,0.988852640796153,459.434185492228,472.436512121212,414.168391666667,363.9966,444.02485,12.1314971369913,33.0688431458144,18.4019922907297,11.7912,71.77265,354.3598,338.7025,314.762475,358.101,408.138525,543.8419,553.7751,460.157275,369.8922,479.911175,193,33,60,2,2
"ZNF333",0.857728488028914,0.912738693470295,0.597288279146089,0.93096179879226,0.838289829336888,0.972892398362513,0.917607506029885,0.817769732750505,0.965490823046804,0.999999807472375,140.895714507772,153.994163636364,132.054751666667,101.2235,99.104,5.04133158325534,15.1883751289431,7.61753006253461,31.1004,18.5207,95.8671,111.0211,83.050275,85.6733,89.84365,172.5091,166.4413,184.642875,116.7737,108.36435,193,33,60,2,2
