"gene","p-adj-1-[Unknown]","p-adj-2-[Unknown]","p-adj-2-1","p-adj-3-[Unknown]","p-adj-3-1","p-adj-3-2","p-adj-4-[Unknown]","p-adj-4-1","p-adj-4-2","p-adj-4-3","p-adj-5-[Unknown]","p-adj-5-1","p-adj-5-2","p-adj-5-3","p-adj-5-4","mean-[Unknown]","mean-1","mean-2","mean-3","mean-4","mean-5","SEM-[Unknown]","SEM-1","SEM-2","SEM-3","SEM-4","SEM-5","Q1-[Unknown]","Q1-1","Q1-2","Q1-3","Q1-4","Q1-5","Q3-[Unknown]","Q3-1","Q3-2","Q3-3","Q3-4","Q3-5","count-[Unknown]","count-1","count-2","count-3","count-4","count-5"
"ZKSCAN1",0.999999958814358,0.999958865791652,0.999958215454195,0.999939458945704,0.999444300695174,0.998086171893111,0.999999536666052,0.999987621798422,0.999735191474474,0.999993411683865,0.799284759447127,0.742611278398455,0.86019076751562,0.686415331176205,0.754272467370498,625.29566969697,621.133606086957,604.99665,646.069980434783,633.388220512821,435.669427272727,63.5277015143431,44.4694958268234,60.5953755064765,61.284390934634,66.4506166324106,94.8520618126086,385.3557,276.87485,359.316275,354.560425,306.57775,136.14625,776.739,802.0832,801.6676,841.9031,911.9475,606.2666,33,115,36,46,39,11
"ZNF862",0.999999692876709,0.976914953343611,0.956390056736101,0.999879272034804,0.999897678231143,0.994013401535594,0.9032798527488,0.81081872924888,0.999692922863031,0.952044477191895,0.991106431959432,0.981142349944849,0.872327588654595,0.969604964321364,0.767101364070479,1041.62757878788,1030.17665304348,901.495241666667,997.666891304348,847.646643589744,1205.5024,116.582408018052,85.4957156979725,99.1548123185538,111.690829050222,100.85772704116,238.706545174246,622.655,531.2028,497.24085,528.9082,411.51395,589.3129,1225.3472,1321.09765,1166.0729,1415.188275,1083.59215,1714.5393,33,115,36,46,39,11
"ZNF684",0.999999999998601,0.999999993182019,0.999999990377482,0.998187366990471,0.993154481298721,0.996985197870685,0.999999999194127,0.999999992131319,0.999999900345597,0.998264989834234,0.874407144749829,0.819140746642166,0.858891501834164,0.95381293307753,0.87164230781611,110.448090909091,110.538903478261,111.049494444444,103.383532608696,110.063041025641,82.2441636363636,11.401806103362,7.7876017970045,11.5268272893013,7.44852559238122,12.163699795182,9.18591567224988,72.9661,64.72655,68.8742,65.8546,54.13825,62.49475,128.1873,134.11275,142.606975,143.87365,165.10885,98.8783,33,115,36,46,39,11
"ZNF430",0.999935973946143,0.99999186025516,0.998638805684162,0.966255555575306,0.965488741806941,0.923921772827802,0.999998037145112,0.99999901075785,0.999845101476557,0.978273892654588,0.479838293406844,0.448313857401133,0.404869640381224,0.785209811132185,0.505166913073797,55.3031363636364,53.8768565217391,56.4519888888889,49.1357565217391,54.455617948718,34.5079727272727,7.1821940381518,3.22876828971016,5.53633263519312,3.96330677680874,4.96774105599497,9.22959513716699,26.5899,29.88045,32.565525,36.32965,33.05655,8.4561,64.5161,67.8967,74.500725,64.019925,78.9919,56.42195,33,115,36,46,39,11
"ZFP30",0.999509233363119,0.999999949318844,0.998644030554509,0.950800455831171,0.970178142226871,0.930370649206393,0.99245988553701,0.887577158388834,0.994607655226037,0.631887208015441,0.436128050633884,0.444458551535085,0.401575235860479,0.774255944493102,0.203562477444876,147.846851515152,143.996830434783,148.587622222222,135.819389130435,156.014138461538,109.325236363636,11.1261162265742,5.53116307221605,10.0592220850741,7.90540526544893,10.5589341809845,15.7387202209494,118.0556,104.80595,118.319375,99.5091,111.13745,77.27955,183.5484,172.26375,174.5781,169.202,201.16045,154.2796,33,115,36,46,39,11
"ZNF549",0.0808139287738417,0.364344410804596,0.999680410246313,0.0270412917882965,0.92103918913692,0.906878686745044,0.0906566988843924,0.995840881496639,0.986619379958275,0.999196605487458,0.08052313650222,0.793021410748783,0.760850714356726,0.982499664420622,0.943167158084006,166.041384848485,128.506319130435,132.535725,116.302639130435,121.850317948718,99.8327818181818,12.9731304504012,7.28712128480983,11.4600779313504,7.91300634147154,10.7547950922965,16.2451664729757,100.5142,71.45035,85.9166,76.0902,69.1367,78.0802,210.5541,165.13125,183.91385,156.066675,174.29995,139.34225,33,115,36,46,39,11
"ZNF211",0.504184909535296,0.518599449797748,0.999092404107595,0.116105865295435,0.757499908274969,0.976752099619889,0.823793359789872,0.999707097479701,0.994438221883857,0.767904720740693,0.844240879624354,0.999936267805333,0.999999999995814,0.996193032833381,0.999223235403865,254.115418181818,202.920406086957,192.423133333333,167.941860869565,210.997633333333,192.8253,39.5900975407523,15.2471026665853,13.9597546726533,13.8170936970206,19.9965409721256,33.1318670428088,158.9143,112.5472,127.51195,106.891275,118.08885,125.5277,285.8374,236.5957,245.1188,225.25965,274.38265,214.62705,33,115,36,46,39,11
"ZNF205",0.875612715076409,0.999768822490126,0.662145914432926,0.999999922959619,0.84272900531132,0.99920387729835,0.997535146899674,0.990568827733891,0.974311752403501,0.997992431074849,0.000445281195392444,0.00125591915789192,0.000162065118071708,0.000270361434874022,0.00112432542437613,472.909133333333,529.167456521739,455.680933333333,476.169641304348,500.447602564103,850.158190909091,38.304231038105,22.7091582517728,34.3482956358746,34.3656380964922,47.2778244762683,147.271256470333,361.3642,349.8222,321.88865,340.620925,284.6903,490.67985,523.0764,626.68135,518.898075,514.50415,584.80625,1249.86665,33,115,36,46,39,11
"ZNF45",0.0534121635830881,0.880796941702534,0.62972312428071,0.0951552806902607,0.999945113254993,0.666420833295452,0.864361758833478,0.613668592937989,0.999999999686273,0.657633388841842,0.0229476892650818,0.54529300192794,0.159270286753448,0.682091584526562,0.156042586139209,198.147175757576,162.813492173913,181.469080555556,160.523997826087,181.199182051282,129.451472727273,12.5779025600937,5.64672872821153,9.55429080648844,9.39561024314939,11.1262980439033,12.336176504324,148.4583,121.92175,134.097975,111.46665,128.26995,98.2351,224.9898,189.3004,213.0354,187.564225,228.84705,166.8533,33,115,36,46,39,11
"ZNF133",0.997423992903744,0.929443830289269,0.540324989581697,0.726681362610873,0.177474828855587,0.998765382754819,0.999991330758383,0.984749326921566,0.956446457511172,0.778547761628882,0.774680347199181,0.85214017384388,0.341932051173649,0.189733910745872,0.699881154082369,365.556806060606,387.18381826087,310.269083333333,289.363302173913,357.43801025641,475.014072727273,42.7093404353778,26.3363868872254,26.7471440964595,19.1259961426353,37.5690379349791,85.8839952650012,253.1997,241.4206,193.364,189.67925,211.58925,322.1353,384.6634,464.47455,366.824725,332.686025,438.25875,461.08915,33,115,36,46,39,11
"ZNF436",0.891250905352808,0.99999967805016,0.911998783439189,0.999776025145807,0.957020769789284,0.999950984639123,0.999999999306914,0.874019087886462,0.999999926882589,0.999814070591682,0.999994363266025,0.964081769690634,0.999969470006285,0.999510546070272,0.999989458175163,327.423833333333,370.220276521739,331.039344444444,340.19752826087,328.46227948718,318.152154545455,24.1888071581886,21.7587270987878,19.4276032536614,36.6365119867908,23.7567058635376,46.1362551967704,250.5903,265.69625,261.38515,213.67175,238.31915,218.36475,355.5991,375.0495,408.3845,380.92755,400.24725,408.14995,33,115,36,46,39,11
"ZNF484",0.999915708299912,0.998649980158089,0.976487831663606,0.999993162267349,0.997964253191672,0.999703225319044,0.972157909134949,0.976528161450395,0.832973829631561,0.923493855619207,0.632632153100476,0.434538656945989,0.793133522755529,0.65568686863382,0.283028799473558,53.6443303030303,54.6148652173913,51.5562916666667,52.9684456521739,57.5813384615385,42.0000363636364,3.28808071060898,2.29444836540415,2.72011685842978,2.58507261138305,3.81266472350965,4.82548993831475,40.0968,36.15215,39.566325,43.405975,41.5279,31.83165,61.6563,68.92505,64.25915,59.389475,69.06345,54.7046,33,115,36,46,39,11
"ZNF780B",0.993416620259216,0.982039941232706,0.999664006335176,0.759937087584087,0.871336518405573,0.989344547849692,0.779889151866494,0.891496952698638,0.990134925096326,0.999999999934891,0.854322198724232,0.938103741882401,0.983381655546767,0.999713409632467,0.999773151379759,323.332809090909,304.468109565217,294.6531,271.058476086957,270.555266666667,254.360190909091,27.086235424446,18.6448982364792,24.3432151494601,19.8545299808518,24.5749313241326,39.437845279354,235.8678,179.80335,170.976575,180.97405,153.183,172.07545,377.6172,369.55315,386.15445,378.8383,381.52335,342.66165,33,115,36,46,39,11
"ZNF557",0.989853645437287,0.999996551655253,0.969510066758658,0.975388482499519,0.999751324127307,0.946737796420583,0.913428866352266,0.374912890986842,0.943300039197262,0.412882629997612,0.965191012457627,0.995744866309027,0.945214211491618,0.999456392310221,0.645407327382625,148.734324242424,143.016352173913,150.090605555556,140.689015217391,160.0046,135.435572727273,7.8771459069113,4.19275752527229,7.80367479231149,7.3954025434392,8.6954806039275,8.78532851808877,117.7745,111.07605,114.164425,103.995025,115.91215,114.37145,167.81,167.9236,169.424575,169.2557,196.39925,157.2992,33,115,36,46,39,11
"ZNF337",0.99999011141141,0.873850218186295,0.80775560950771,0.586371555920883,0.373883852386491,0.997664514529735,0.999962659387631,0.99999921098044,0.927767701942453,0.672630544464177,0.987665080613936,0.967144185679936,0.708148004211647,0.488834907559704,0.96925361872347,886.449681818182,865.099710434783,689.442394444444,616.21132826087,853.036615384615,1050.03067272727,172.274208943999,73.1838731212706,76.1129687502582,59.6336251490637,125.880822514291,250.501879267928,355.3546,397.2404,391.8246,354.617825,320.5647,550.85205,1049.5794,1040.0194,790.047175,797.63255,990.8056,1085.0128,33,115,36,46,39,11
"ZNF317",0.996362652984194,0.99999999867312,0.99436943069013,0.833860462189713,0.911802657231045,0.804868666252744,0.999999277949294,0.988046043648084,0.999999852273747,0.751622698810432,0.438318420164755,0.515193313310278,0.415202030689297,0.883159178841803,0.378485928557195,637.064766666667,624.489228695652,637.834930555556,601.598247826087,639.731233333333,554.214890909091,24.0660454446888,11.6318017715693,20.6890126883731,17.551262041764,24.0509856340407,35.1481356394707,549.6528,545.03715,558.57595,516.129,548.0961,476.35425,698.2442,680.93425,706.5613,682.586675,735.78665,643.37645,33,115,36,46,39,11
"ZNF426",0.637162006011156,0.996322148298003,0.927015366038996,0.963873441493474,0.984564718377733,0.999653109624746,1,0.571908432988987,0.995599220744887,0.956355706635112,0.189094061832756,0.602206447130647,0.345269600287539,0.434766449973407,0.172079736693139,75.2227393939394,60.7152052173913,69.5403666666667,66.3238217391304,75.2012102564102,36.7303454545455,9.4679828747066,4.23455261371873,8.16061441750208,5.41533077239457,9.63675530798913,9.35881068761472,37.5343,26.39525,35.33895,38.57555,23.0196,13.1228,94.3674,84.55635,90.844675,84.076925,122.80225,62.6417,33,115,36,46,39,11
"ZNF331",0.752522881098965,0.997745757959651,0.959801875422179,0.669539495974633,0.998411605439059,0.901777904529451,0.976784898646215,0.163169141236153,0.825513683251094,0.171383476802005,0.999999724763317,0.97237256175789,0.999891557227525,0.935888651781465,0.991903474190564,394.082836363636,321.744494782609,365.032775,302.196865217391,441.30771025641,387.309945454545,53.6375763383188,21.1135230678138,52.0310150706397,24.6192320471109,63.2286983031753,66.6894537942495,234.1993,188.2359,170.2547,179.15465,215.17045,266.775,429.5426,410.1048,389.843225,367.6471,514.4315,473.56435,33,115,36,46,39,11
"ZNF227",0.129554145868989,0.9003396221437,0.809879892031161,0.0137897350201402,0.668671884350579,0.220071080044399,0.726512351511245,0.953468709929022,0.999407511570147,0.381763368253627,0.198933814148291,0.926087351245988,0.608266051306916,0.999992767584272,0.74402600257307,210.774951515152,180.63010173913,195.282777777778,164.679406521739,190.491776923077,161.827745454545,13.1675648947907,5.49506924264416,11.2324642825953,6.90415858691412,10.2175421340513,17.9453801077824,165.9702,146.50815,159.199225,133.46475,144.72105,124.1094,220.8457,207.46405,210.62365,200.05155,244.4239,182.36575,33,115,36,46,39,11
