"gene","p-adj-M1-M0","p-adj-MX-M0","p-adj-MX-M1","mean-M0","mean-M1","mean-MX","SEM-M0","SEM-M1","SEM-MX","Q1-M0","Q1-M1","Q1-MX","Q3-M0","Q3-M1","Q3-MX","count-M0","count-M1","count-MX"
"ZNF621",0.997481325231499,0.507726380794079,0.909410483901312,777.777454773869,768.76476,710.454915,29.4116220392922,182.128399791984,47.2586379325745,501.1227,458.0104,447.4985,925.11315,677.592525,914.03155,199,10,60
"ZNF680",0.259108189532504,0.150733766183747,0.0579364665704325,212.379983919598,259.50629,186.977918333333,6.26897322544387,45.0324122134749,12.3748539070697,148.2083,149.471775,122.6595,269.7063,340.7777,237.041075,199,10,60
"ZNF483",0.600659119338311,0.0921599095378559,0.99995130677131,21.493591959799,16.39481,16.4472333333333,1.211665953637,5.01676013918346,1.74920815040856,10.4336,8.488375,8.874475,29.67765,17.67805,19.4274,199,10,60
"ZNF417",0.753383034189608,0.0532160370519161,0.943548664728388,116.453681407035,102.94202,96.4966566666667,4.1466256396,25.6115661771387,6.75975544212226,78.85185,53.15745,59.982525,144.97985,104.51565,125.58295,199,10,60
"ZNF791",0.955920821834939,0.00319462625199762,0.484526871493034,164.755094974874,157.23143,125.35844,5.55257714991,31.9287634552262,11.2270517525465,108.3702,101.44065,54.48425,216.12325,178.9992,172.1171,199,10,60
"ZNF519",0.00126870225778986,0.947632864175842,0.00150383942058618,27.1306567839196,50.16846,26.21211,1.10430013102874,20.9860174338757,2.27489899768304,15.78925,17.60725,13.63795,34.77735,34.501625,35.034325,199,10,60
"ZNF25",0.999363705772361,0.822527083233733,0.972567684238772,233.581587939698,232.54659,225.334561666667,6.74340350621132,28.5698426739201,11.7032177301692,166.815,170.6988,157.375675,282.31455,252.59715,280.93715,199,10,60
"ZNF77",0.994197657572703,0.320963027706302,0.859547119699123,60.0533306532663,60.99484,66.0583233333333,2.07309563989429,3.95935215467267,3.44233564508134,43.55435,52.38975,48.4835,71.8701,69.216675,76.4723,199,10,60
"ZNF169",0.125500976944432,0.827159788981921,0.0900634481935072,71.6700195979899,100.31328,67.7614083333333,3.06131325924815,31.3948183559779,4.91603532893881,42.64155,55.7164,42.934375,91.6134,90.33825,84.820475,199,10,60
"ZNF613",0.9672368614427,0.998529057824388,0.975764432560399,92.7443798994975,89.46769,92.4313816666667,3.07945220086187,9.91022628226296,4.36527585002103,69.9679,70.5548,69.51745,102.3855,106.204475,104.427625,199,10,60
"ZNF404",0.989929268526196,0.301229754102847,0.723239032355751,54.8345507537688,51.51793,71.3192733333333,4.60488871990341,16.3859554609431,13.6306831877698,17.05015,9.265675,21.723375,67.83,92.563975,75.961025,199,10,60
"ZNF135",0.999291126388749,0.93202473241474,0.992080623702247,144.063772361809,145.3923,150.08104,7.26859907669257,68.6003838059866,16.5552913850642,70.9348,18.944,41.815525,199.72225,140.168075,228.3315,199,10,60
"ZNF620",0.991462599522623,0.190953616776697,0.801768264359832,58.7319447236181,57.7893,52.7419283333333,1.64130581056008,8.14306030088061,3.03425679209666,42.91265,44.605925,35.03535,75.0089,68.079175,64.7302,199,10,60
"ZNF619",0.0118138056727033,0.013078159985065,0.289164120203415,47.6238733668342,24.46568,37.2241466666667,1.81569547846828,4.66916147627292,2.98396063970957,30.69385,16.651,17.544975,62.6934,26.444675,52.101425,199,10,60
"ZNF354C",0.701473797568363,0.00595818625067246,0.091603061139266,29.0702336683417,36.29762,16.3702066666667,1.97227527536234,16.7995261066879,2.73547039812568,6.9038,3.6604,3.84255,41.2921,27.312425,20.694075,199,10,60
"ZNF114",0.94792134849897,0.749004553615245,0.999841370720696,62.4057180904523,7.27775,4.11395333333333,44.8645989440298,4.36620026990797,0.687575590854002,1.18705,1.281925,1.197075,6.61235,4.459125,4.29995,199,10,60
"ZNF454",0.411659773954622,0.151333316393386,0.111397879676501,18.3309457286432,26.06667,13.1840816666667,1.34582697666946,10.9511830321868,1.79116316544308,3.48985,2.655525,3.4449,28.4171,46.94755,16.56595,199,10,60
"ZNF543",0.892831539424946,0.349665076621361,0.984699997112387,83.2064115577889,78.04149,76.03461,2.5188662044695,18.0715673034586,3.71810115222378,61.39865,42.58435,53.501,104.8459,110.43235,95.16845,199,10,60
"ZNF354B",0.0619082191819356,0.859794275137397,0.0472882374298647,114.327272361809,169.16827,108.575766666667,4.93669468337341,57.431787294349,7.91309354349877,60.32335,76.0138,58.63205,153.5254,178.800625,144.19175,199,10,60
"ZNF223",0.449433298439343,0.210023291948885,0.908853062784986,71.9942633165829,59.51171,64.04756,2.3848792144176,9.4678862432312,3.28642067774736,51.6573,48.793025,49.496925,88.2507,61.70475,77.176975,199,10,60
"ZNF713",0.97423145014505,0.0753730969023456,0.742174188833214,43.7065924623116,41.93082,35.5990883333333,1.87677709277139,6.40279055986615,2.71828712996488,25.37605,25.9715,20.5102,56.09795,54.5307,42.971225,199,10,60
"ZNF552",0.606063656637284,0.986087377096468,0.593496510847032,118.562830653266,98.71392,120.068886666667,4.13532292892135,11.0659081205676,10.756580854055,87.3195,70.1205,87.455575,130.1943,122.51645,127.32225,199,10,60
"ZNF154",0.431202985188784,0.631356001668679,0.260376802102366,37.2493753768844,17.39848,43.910385,3.5067720880983,7.29792167117613,6.73680356544222,8.748,3.548075,10.38645,47.8316,18.097175,57.1593,199,10,60
"ZNF571",0.0193454038486759,0.904367388191945,0.045943750657114,75.4674929648241,104.17475,77.5210066666667,1.97366644957866,31.1272248557763,3.47386078917777,55.3701,62.461175,59.47565,90.81135,77.576175,92.0091,199,10,60
"ZNF443",0.30265543444475,0.9083654829312,0.254605460776167,111.551628643216,86.74812,114.735003333333,3.6144433880657,15.847517845355,7.03081879465921,74.88735,52.4313,79.266,135.1973,104.138525,143.409275,199,10,60
"ZNF792",0.481998503496243,0.279750899685095,0.90054783657922,82.9541743718593,69.82056,75.0524733333333,2.66703314850768,9.76442827984653,3.33466312266391,62.89935,49.10755,57.604925,94.42585,76.90395,90.415325,199,10,60
