"gene","p-adj-N1-N0","p-adj-N2-N0","p-adj-N2-N1","p-adj-NX-N0","p-adj-NX-N1","p-adj-NX-N2","mean-N0","mean-N1","mean-N2","mean-NX","SEM-N0","SEM-N1","SEM-N2","SEM-NX","Q1-N0","Q1-N1","Q1-N2","Q1-NX","Q3-N0","Q3-N1","Q3-N2","Q3-NX","count-N0","count-N1","count-N2","count-NX"
"ZNF714",0.0909110416675525,0.90445389437595,0.308999470995989,0.997919093915683,0.0253744416630809,0.917426600873074,76.482464,119.728754166667,50.19855,74.3758426540284,8.77297789930326,21.199580826078,12.9501022748535,5.06347474954689,39.429925,46.237925,38.1212,35.64325,90.415025,164.771,58.63705,89.02345,50,24,4,211
"ZNF394",0.797900076812718,0.912723239016829,0.996574391969889,0.870711843053479,0.374513368246604,0.796730947770079,440.637822,403.064529166667,383.9933,460.542563981043,21.4855649303271,23.7470068234196,52.0129369724975,11.9724745513239,343.348925,309.979725,315.729025,350.78615,522.816175,457.684675,452.989825,544.23835,50,24,4,211
"ZNF333",0.997475660626455,0.863041961401723,0.910872550957427,0.996786019903518,0.982137245819163,0.820843305574223,139.230116,135.882495833333,110.778,141.530112322275,8.68414596766857,13.0158463737831,28.5517150836279,5.01152597788883,93.508775,75.5775,72.32365,93.75835,172.191925,177.142175,131.42985,168.5107,50,24,4,211
"ZNF382",0.999960760590041,0.452651485233401,0.473477720210097,0.339982958192973,0.648584251387487,0.175111095635786,59.439702,59.885325,30.60995,69.3224056872038,4.78623873240048,10.8695830838247,5.49610365872952,2.51539349208055,36.8341,28.145225,24.8481,42.49375,77.638625,75.78205,38.9645,91.78555,50,24,4,211
"ZNF577",0.459620199909042,0.786332801301932,0.995968740400555,0.979468464797591,0.199436267722769,0.699384076054397,187.491092,94.2444208333333,63.0967,203.301900947867,40.7233951866851,20.2465429341984,25.1203511501133,18.0316339634268,36.487675,33.27575,20.656125,50.87165,217.069975,117.176675,100.559325,240.9959,50,24,4,211
"ZNF75A",0.00688458792189828,0.692685464906635,0.0544372249196644,0.955178404730043,0.0046037108516559,0.570993289746384,238.303704,341.165129166667,165.917175,248.629518009479,12.4121609764341,37.684261682869,31.4595046056401,8.80701669641906,172.862675,187.212575,148.18365,166.5296,292.803,475.022275,191.364925,301.4649,50,24,4,211
"ZNF496",0.252316813267779,0.820567265053243,0.99999902668284,0.979494213983368,0.0758293273559867,0.739344129805796,254.40753,303.508533333333,302.704425,247.813572511848,14.0306434561892,30.0052661967987,73.501444280372,7.06541303871615,173.065125,217.038575,278.176575,179.1383,308.703525,382.71165,366.45475,304.0285,50,24,4,211
"ZNF2",0.999215738974837,0.896080653297957,0.926903861898191,0.998425786141863,0.993139688338725,0.86604906005841,122.555986,121.503804166667,110.6508,123.39772464455,4.78127271620161,6.9344859150582,18.4796164179617,2.21087991674025,102.6257,104.204525,87.951925,102.33265,139.915825,136.3461,133.376025,140.518,50,24,4,211
"ZNF589",0.0598795576600487,0.481089420995028,0.996196297170862,0.979223354215539,0.00867047335040139,0.382550539867014,228.241624,163.691783333333,151.36465,234.649213744076,16.4487365769139,13.1808977924394,24.8745681403216,7.17414366214355,142.327325,118.7891,133.0263,168.6149,290.659025,189.082075,168.5838,279.49845,50,24,4,211
"PRDM9",0.346532378822947,0.934865154658958,0.543381273143354,0.233115947172678,0.00603194951242036,0.99999790802256,1.969204,4.4241625,0.1423,0.196312322274882,1.77458752728618,2.00171230218477,0.1423,0.0622732737461579,0,0,0,0,0.2541,0.5433,0.1423,0,50,24,4,211
"ZNF12",0.984821254774621,0.991461375655905,0.999429087591873,0.27749189317617,0.802920155283781,0.993781492728415,786.908866,812.974858333333,831.7046,870.771727014218,35.3263102492773,47.6920078438265,81.3151073980209,21.6310983821671,559.349825,623.425725,823.463825,652.23375,990.2258,963.054175,918.299875,1071.42025,50,24,4,211
"ZNF202",0.915104237597993,0.471971801698428,0.695000573875309,0.962029186683202,0.979031334073772,0.540328645881885,210.586066,196.9277625,147.130875,204.120493364929,16.3138772670591,13.0283378639475,26.2819775173145,5.37392771100303,148.854525,148.4009,132.984025,153.4472,221.760275,239.312125,169.0135,233.1653,50,24,4,211
"ZNF3",0.989652031864775,0.951527802160454,0.982921231871472,0.234646728644635,0.306313491952835,0.667897497962706,703.162534,679.1281875,617.0517,795.965236018957,35.1585710319746,41.5563584410007,61.7126688223334,23.1513149925862,527.84305,544.40635,527.022375,573.346,858.09365,799.10815,700.309075,950.2379,50,24,4,211
"ZNF606",0.979132739416319,0.573455957032892,0.489458526668101,0.578070440277789,0.963940147935277,0.314816059033862,199.144618,208.416933333333,135.980075,218.156829383886,13.2776040867669,22.1001129249662,14.5578402162646,6.45761848439573,127.028225,135.34765,116.035725,158.7863,263.95085,255.33015,157.06285,265.3091,50,24,4,211
"ZNF91",0.233234622780424,0.281270166795257,0.0491633969528055,0.843804700399886,0.390588001078007,0.156553999499969,271.328038,331.8321875,151.77005,287.976672985782,13.7156124383886,25.3815554483534,17.0386903156952,9.38197520786165,211.802275,232.1844,139.8919,201.20905,329.5156,431.259775,167.148,349.54865,50,24,4,211
"ZNF226",0.337871588178623,0.323535910093102,0.821192851718669,0.977935911410994,0.118518138833829,0.239150878266387,293.173014,240.355541666667,180.86945,301.199654028436,22.3913593874563,17.6151676232958,32.0264131318849,8.46304464763473,187.7568,179.35165,131.1302,215.71725,336.7345,316.496225,213.9081,352.3409,50,24,4,211
"ZNF229",0.729296363496458,0.150196632785482,0.0601261237438447,0.800144766296661,0.951991577361247,0.0681147463263251,110.623504,133.164920833333,14.1132,123.166114218009,13.6263097089768,27.3148421194777,5.03906891813028,5.47244748411369,44.5806,25.30875,9.182025,64.9589,165.72975,205.133025,17.273525,167.8518,50,24,4,211
"ZNF180",0.467720437422136,0.580050859079719,0.232908287433108,0.883042393295363,0.666327334377326,0.414451616421992,98.022664,112.518716666667,71.41245,102.666934123223,4.67734828455643,8.66088832784788,1.64150408086608,2.87103964199447,72.86835,88.063725,69.9338,75.3046,114.4682,124.76575,72.336,120.94355,50,24,4,211
"ZNF641",0.0821573729183167,0.987770838208608,0.492403428067994,0.82766203021529,0.147540046491622,0.930576537350363,93.40755,126.152866666667,83.9797,100.845404739336,6.6893578376301,17.0963943787045,22.2390388429896,3.66093900188242,55.661875,82.823525,62.59595,65.4125,129.545925,145.55995,105.83875,138.65905,50,24,4,211
"ZNF610",0.393391252936277,0.552002503681831,0.192806936186034,0.81365939332555,0.644290259194851,0.362046930587031,90.15473,108.706591666667,57.703775,96.7345052132701,6.65948712112047,12.8253709771838,15.2236908930552,3.1416543667747,51.702125,52.457225,47.86725,64.7493,129.471175,148.690625,68.029525,123.80835,50,24,4,211
"ZNF528",0.999188321446389,0.278130362015203,0.281747839990283,0.918542786342328,0.988986620468767,0.173326222530448,281.418812,287.719520833333,101.37665,300.8928507109,22.9695518200493,60.8161958690514,40.84562495014,12.8109411158541,153.181875,94.191125,39.033125,169.4324,366.1886,437.150825,141.426875,362.08675,50,24,4,211
"ZNF701",0.0501388675567971,0.203874051493923,0.0121806145463769,0.597013318314308,0.166576919616633,0.0771717989597672,101.336276,131.448279166667,53.412575,110.548572037915,5.59387618679538,12.5245036553914,11.5412068845633,3.23303921938308,73.781,82.826825,41.24175,77.26455,120.8078,163.4781,61.715375,135.27075,50,24,4,211
"ZNF283",0.88154160405467,0.162981680965701,0.0918864769214802,0.728895100128839,0.999689764298433,0.0683144897914421,33.20724,36.3028833333333,14.9817,35.9564118483412,1.89325118604727,3.54659528468097,4.92823856176491,1.21326941481788,25.442,27.496175,7.023875,24.0107,38.64465,48.36985,21.300975,45.68715,50,24,4,211
"ZNF558",0.724184148837626,0.371849640515906,0.705633960807953,0.999069928253796,0.561797732057138,0.322738082676715,398.624264,330.994133333333,179.55695,404.271620379147,42.8785586816283,36.6348880144193,50.7446026129955,17.869288561454,224.702125,206.710825,125.297775,247.038,471.0625,396.2646,250.147675,487.2377,50,24,4,211
"ZNF597",0.346999504292542,0.492408932729271,0.148437505827538,0.772777486868118,0.618987186466316,0.298252621359021,39.964666,48.7420083333333,24.33285,43.1768464454976,2.3888679356525,3.98892437174628,4.35928064870417,1.5484517012719,29.1814,35.4918,23.6145,27.23965,46.779775,54.1784,28.6229,54.0527,50,24,4,211
"ZNF30",0.999961681261008,0.39303545162997,0.441169810033113,0.854437592224045,0.951897738906902,0.516115760233516,62.508534,62.226525,42.868125,59.4943336492891,4.51867850813425,3.83824849242129,4.10831683608081,1.54107651192169,42.911725,49.70765,39.21705,43.20455,73.0878,66.404625,46.166725,71.77945,50,24,4,211
"ZNF354A",0.0333019812058191,0.90122225302747,0.221573696019078,0.977938407064806,0.00362466292864405,0.936839551316741,322.92933,531.423229166667,213.04025,303.509236966825,19.0888203298142,198.711841452934,63.0046873866606,9.62875444555863,226.00595,224.120825,120.74565,214.0879,381.59115,469.968225,285.90085,360.72465,50,24,4,211
"ZNF764",0.770042505026054,0.999888571834884,0.957061049997005,0.999999982884053,0.681315304110253,0.999884230225793,213.56889,227.182125,211.569,213.536488151659,8.2906916906294,10.3608989999981,43.3156111256862,3.89318238185862,168.354425,194.96155,153.107125,177.6457,248.933925,236.398325,250.673375,239.34715,50,24,4,211
"ZNF747",0.657650034525468,0.999557095808502,0.921364069523033,0.98150288541488,0.719211244487861,0.995792626659266,354.107638,327.324733333333,359.327875,348.533906161137,14.7347516058951,22.6524648110012,44.6010463802397,6.11982640327502,268.27975,270.3572,286.897975,288.4805,414.410825,376.9387,429.85355,397.8902,50,24,4,211
"ZNF778",0.973722951406002,0.931063485802109,0.980774051016047,0.454162093875519,0.397676471639423,0.701819764077927,55.627798,52.2852583333333,45.76395,62.9300255924171,3.55180865891661,3.51682977081878,9.13841243620393,2.345299015719,37.808875,41.82805,37.043075,41.76705,68.2371,62.3282,49.071825,71.8185,50,24,4,211
"ZNF212",0.968838177941509,0.997526799458443,0.999994397005697,0.963841599468848,0.819129994609873,0.985784454361715,377.683354,361.0378,363.02915,388.793539810427,26.0935783169462,21.386729115446,46.540730652238,9.81633110130004,253.338975,285.9319,336.784225,281.4631,433.034475,400.4146,420.065375,461.24945,50,24,4,211
"ZNF282",0.999999957804475,0.698655939928279,0.724761572207576,0.999288742816261,0.999668114753024,0.654589058663886,919.779858,920.166179166667,1099.1079,913.493451184834,51.5241108424321,52.2295256999549,99.3383341237745,21.6020116330124,711.684,741.558175,984.42575,720.2693,1014.313225,1061.777775,1196.42205,1041.7007,50,24,4,211
"ZNF160",0.986871830623998,0.911217591283544,0.858220502539084,0.795707438470114,0.992166623623804,0.76808442163443,609.71016,644.379591666667,466.9077,669.592775829384,56.7654392746099,66.0234631417803,39.3458012335709,29.5874958871582,337.508525,452.590125,428.021225,419.54255,722.5344,759.135125,469.128825,836.9602,50,24,4,211
"ZNF415",0.989743165708296,0.694654094419982,0.800256358794364,0.999960453982689,0.988509052842363,0.684031342807821,140.637608,133.852370833333,90.4712,139.971563507109,11.7954541957706,20.2368869203844,37.4036892929249,6.090321710636,79.841025,48.563275,37.279425,70.4941,200.4086,188.29525,141.277175,192.5052,50,24,4,211
"ZNF439",0.607225993043206,0.548946774759145,0.894396252217863,0.64506508917752,0.106210314165648,0.311357771139851,116.04513,86.2770958333333,49.13195,133.98527014218,13.2292968270075,13.2992429869903,17.1317037938681,6.99754307469918,49.256175,20.654925,20.656125,63.8927,150.446175,141.3678,73.179225,173.91475,50,24,4,211
"ZNF440",0.866678733086767,0.486767526267353,0.74219970249939,0.988699095874234,0.674910493369943,0.401327612173859,233.9711,190.442479166667,66.4097,245.368780094787,28.3931909748444,26.4698682826937,15.0985015972888,16.6584881099868,140.23925,105.46775,49.81275,143.96175,244.92905,203.471375,89.74665,289.25345,50,24,4,211
"ZNF562",0.997611189331903,0.687492967041815,0.659587403114262,0.248760141183757,0.665777337332247,0.317574908371692,269.513668,275.37575,197.778275,306.060756872038,11.6603460607488,22.2119373321752,4.21279943295331,9.3245813090195,204.59535,205.71595,191.640875,228.7444,304.8514,317.2191,203.1101,350.9958,50,24,4,211
"ZNF561",0.948055405791636,0.901203467790681,0.797802261222106,0.998291175700968,0.87643006226218,0.913058098271858,538.913254,565.601020833333,468.196325,533.674638388626,24.4492414758419,42.0728396782019,43.6721323018729,13.9729414802224,401.170175,416.133225,397.3409,433.5769,610.823675,676.015125,529.397475,596.83795,50,24,4,211
"ZNF584",0.252154138271753,0.126231096452189,0.586585947580125,0.9573402092055,0.0615470248072041,0.0754333037024733,169.786376,189.825491666667,219.599875,166.307252132701,6.11065739159525,11.5776319768482,30.4404512510457,2.87218280772521,140.3346,151.60205,178.419025,138.01735,193.679525,233.448125,243.0877,189.54625,50,24,4,211
"ZNF274",0.991709421215902,0.233125312891205,0.331039764599473,0.0432777582416923,0.110439489614595,0.030115993632984,438.823572,425.621275,256.8524,515.59591042654,27.3722417909358,37.8478119980656,46.0734835610463,12.6559926565921,310.896225,325.575075,215.1754,393.9981,590.0118,454.702625,324.3599,599.16985,50,24,4,211
"ZIK1",0.999853233919123,0.436042113104097,0.491896022665035,0.313045207516477,0.535453629569796,0.160030399644928,50.349384,49.472975,13.158825,63.2490578199052,5.1087841464776,12.7160569827278,2.80783951416239,3.33082096369606,24.9379,8.4184,11.63035,30.25295,75.601075,61.157575,15.545475,84.6768,50,24,4,211
"ZNF540",0.161995031024323,0.260434849856178,0.851543226616519,0.925931373122354,0.0241017590355619,0.162442865296127,76.13088,46.6486458333333,21.804875,81.6877180094787,8.6601456729111,7.37441921258686,5.00196152447134,4.01442443928973,36.18965,27.916175,17.584625,41.5921,99.62295,57.961375,23.81735,106.15335,50,24,4,211
"ZNF570",0.434858748035958,0.451455631365601,0.150496887812247,0.150148527114323,0.997523844125659,0.130566614141324,44.621088,54.3655708333333,24.602775,53.293728436019,2.85960851050777,6.85296803407869,6.43431074648184,1.8206737423634,30.18595,31.57655,16.5804,31.98205,52.93465,76.014325,32.597925,69.8666,50,24,4,211
"ZNF57",0.0807295984308716,0.0856773278337539,0.641218761698441,0.975789845310277,0.0693944607531973,0.098504825095172,114.73781,83.0974708333333,49.221125,111.257863033175,9.53928375116384,4.88831780600992,12.9070850256991,3.58631222321945,82.478125,68.70335,28.382575,76.2923,127.958975,89.368025,65.57995,128.97755,50,24,4,211
"ZNF556",0.992864686250741,0.880665207591908,0.936014655284946,0.77200574967623,0.740139989434966,0.713164118031465,6.058662,5.2449,1.44295,7.87094976303318,1.13605827575407,1.53505592115954,0.632121152021773,0.908240008213766,0.3687,0,0.38405,0.32,7.75375,11.34515,2.40005,11.371,50,24,4,211
"ZNF554",0.808374957910003,0.10377946381475,0.281013363747414,0.978479595802809,0.550363662268011,0.0656467998758695,124.18634,115.112433333333,75.601975,126.752585308057,5.49633629817803,7.69869726133995,4.16748265150858,2.88961357702072,100.794025,89.442575,69.27635,98.54015,142.737,130.6406,81.886025,147.05805,50,24,4,211
"ZNF738",0.873856898755348,0.21558967012901,0.122971833784109,0.999499671633811,0.775817338660091,0.206640803251521,138.21503,152.758483333333,60.35205,136.85404549763,10.9844575299069,19.8704372857551,19.9808060121249,5.18238295012148,86.600725,104.4755,36.7191,84.08,168.85135,148.5926,75.6967,166.74155,50,24,4,211
"ZNF596",0.246403131862557,0.75881431493772,0.999739377433437,0.829997961141231,0.0303618898402531,0.577722960737757,93.507636,64.5886875,61.554775,101.872480094787,8.35626363298118,7.11236882048692,17.0561343217221,4.53436836098628,54.1398,39.46575,45.4806,57.29665,123.6116,89.55225,84.399775,127.12335,50,24,4,211
"ZNF621",0.346823494854374,0.416587867996945,0.890811924017825,0.649950042292901,0.0307971100337947,0.211535648709567,734.648566,570.512641666667,416.6253,807.549441706161,60.6299775706675,52.2482606801694,60.5128394914253,27.9508682156613,448.91025,448.38145,354.59335,543.48075,884.0421,618.65395,462.6622,957.23915,50,24,4,211
"ZNF680",0.674178423159201,0.460751056542276,0.219472078432568,0.888140680123059,0.867995965350783,0.308888338499125,199.003122,224.618579166667,129.2788,209.417039336493,12.5630412072381,22.8961231300548,42.2830186283454,6.18854508831247,144.54875,142.235825,60.668975,145.68065,229.27335,293.127675,183.803375,264.56045,50,24,4,211
"ZNF483",0.963492736936343,0.973633621734192,0.997517772128279,0.777959751659852,0.597693177676947,0.88224125634779,18.740782,16.8024041666667,15.12295,21.1704592417062,1.78384057341706,3.33564929519889,9.67734411055878,1.16691102704927,10.286475,5.306525,4.6744,10.21235,20.53035,20.62455,18.0036,28.2013,50,24,4,211
"ZNF417",0.938400528122745,0.685464988910994,0.543754217145437,0.488804788969174,0.98287116183559,0.390627644967484,105.157166,113.867075,70.2944,118.678638388626,6.99309888292656,13.4978553481551,13.0157086890547,4.31317409385878,71.448325,73.62775,55.8312,77.09345,126.389725,139.02635,81.03945,147.96905,50,24,4,211
"ZNF791",0.201034338595815,0.999749554932816,0.754056036023485,0.547780127570122,0.559927811615789,0.958035185360049,144.60042,186.691370833333,140.639625,162.51244028436,8.91804342194417,20.2923986144286,31.8964159229104,6.14107542116921,95.071175,107.1627,107.361225,93.3693,186.04835,260.21265,173.2294,218.89235,50,24,4,211
"ZNF519",0.325392285705541,0.963185032451727,0.598779074615668,0.95058414195417,0.397568360432011,0.91119697029167,26.49212,36.6238125,20.49075,28.5094426540284,2.09116855564597,9.26962706153092,3.08766989991374,1.5454774313505,16.512875,11.50835,16.659775,16.0034,36.4555,39.900175,25.516925,35.15545,50,24,4,211
"ZNF25",0.999159078350654,0.837427244117317,0.879618064466726,0.709977479297284,0.923761435470975,0.952272962541587,220.64493,223.726270833333,261.1687,236.304727962085,10.8547765584036,20.0666152414426,33.5289275257699,6.6466515722281,180.827025,156.47555,242.255975,166.815,251.781525,255.16945,300.551625,303.6785,50,24,4,211
"ZNF77",0.56705589677379,0.512501475213745,0.22038873826056,0.967359544799777,0.655301429205937,0.400233562392481,59.692992,68.6303958333333,39.7498,61.7100549763033,2.80600995796863,6.8597181412933,4.51013267210622,1.98575017212112,45.68595,49.526925,32.3222,47.28075,68.5997,85.77365,47.4076,72.5399,50,24,4,211
"ZNF169",0.542989568444417,0.990600748343304,0.804116196497834,0.714354501627594,0.871278054857831,0.919267300669143,65.674412,80.5657958333333,58.6589,73.1748123222749,5.09658726310759,15.1573036571118,7.7582973231889,2.95159658949174,41.9938,49.59305,50.671925,44.23695,79.43105,82.828,64.603675,95.506,50,24,4,211
"ZNF613",0.83131880103543,0.135979216776071,0.066573282118906,0.629437191300362,0.999597034796533,0.0479177011216811,87.771978,96.1527833333333,43.034525,95.261654028436,4.88198099513335,5.87521628559838,8.86884255332256,2.90083254048598,65.713,74.847875,35.071525,72.91065,109.64305,107.302875,51.63145,103.42585,50,24,4,211
"ZNF404",0.277000978644507,0.938148194710505,0.993215866642265,0.903968768447911,0.395470117886204,0.980674357920659,67.506326,34.5441833333333,45.25695,59.5840663507109,11.6795390762205,7.77858863800261,22.5950001182599,5.16412463753318,20.36,11.8605,24.79945,20.37495,79.807775,36.54895,53.81465,71.77875,50,24,4,211
"ZNF135",0.704923899160691,0.466665591997975,0.802288174760642,0.205782150721248,0.0397817979866826,0.153008975330447,126.08174,96.4505708333333,42.222975,160.291338388626,13.5965332628545,27.895141725269,17.5390024841958,7.69487829042327,35.238475,16.441725,19.56185,88.5462,197.689825,133.21275,51.015725,216.5234,50,24,4,211
"ZNF620",0.780641396872423,0.109585438949135,0.304133297294718,0.699470382033481,0.238586679938042,0.0402309255356166,56.394248,50.8709208333333,28.729975,60.4085848341232,3.35135999093057,4.7438018880742,2.03009451971043,1.63144833765276,42.038275,35.71145,28.3037,43.11465,66.4758,65.318775,30.717975,76.73485,50,24,4,211
"ZNF619",0.796399283128548,0.966531035866185,0.82090372298303,0.226033196122027,0.986574281466231,0.705413391449052,40.34662,46.4042416666667,33.905475,48.3488412322275,2.72427935818421,6.59428609578052,13.5426133549114,1.88705979517294,26.253825,22.521225,20.06075,28.8341,53.98415,54.5813,40.564325,62.6934,50,24,4,211
"ZNF354C",0.0557282356460518,0.671226150141673,0.110926035347144,0.29114951034364,0.357862547308608,0.318092169863248,20.974542,39.2075333333333,4.014875,29.0041682464455,3.05197160600787,8.72857223458107,1.15421009885188,1.97495791577202,5.314925,8.80865,3.97145,6.59805,28.839525,57.65895,5.160075,42.02075,50,24,4,211
"ZNF114",0.918101284049641,0.912655782232509,0.986714865196072,0.15459667165821,0.856735354157159,0.99999612251841,180.787622,97.1962708333333,1.6416,7.48122843601896,173.42459067709,89.9977990772376,0.418339425586449,1.31584744717577,1.299825,1.2524,1.160975,1.08165,6.00085,9.2278,1.973225,5.8585,50,24,4,211
"ZNF454",0.998911930683688,0.599250700354446,0.586791537172401,0.974488923832034,0.964313766691132,0.659421142103184,18.55074,19.2255125,6.431275,17.3030279620853,3.34020820033722,4.23591411672268,1.27334508112491,1.19139580239975,2.2154,2.5411,4.6073,3.7212,23.513425,24.489,7.820675,27.7836,50,24,4,211
"ZNF543",0.0148499574349807,0.99634651865706,0.642369035013717,0.736673418127811,0.0340246079111177,0.999699070120676,76.918564,104.7415375,81.125575,82.8949379146919,3.91728894505304,14.2434084614003,19.1127110560998,2.32702889013944,63.324625,66.0191,61.67205,58.78125,90.35385,134.807625,90.208475,104.9285,50,24,4,211
"ZNF354B",0.818465880267856,0.985077231630062,0.88089076859654,0.979706923248539,0.888340767716671,0.962687727080888,111.015854,127.150354166667,97.435225,115.586892417062,8.57842483177429,25.4813668982847,36.045803138978,4.80199154731723,61.84885,64.94755,56.31605,60.32335,135.4063,146.3771,105.388275,157.15755,50,24,4,211
"ZNF223",0.831430832568768,0.267694677599693,0.526964460407818,0.69550075693124,0.288097143092507,0.122978285547927,69.067714,61.4497208333333,34.9203,75.274508056872,6.01138134867792,6.35930945901982,3.66462028524102,2.43175824768895,47.941725,46.431225,33.0908,54.08415,90.048025,80.7498,39.31085,90.83925,50,24,4,211
"ZNF713",0.360917390710745,0.786190690086581,0.351869925371802,0.0326344998376926,0.999402506888847,0.267358519767723,34.19323,44.4515708333333,21.91735,45.0972668246445,2.10384668887245,4.67094625768217,5.43798871956964,1.89315478673264,23.312875,29.712725,13.431525,24.8423,42.768575,59.668925,28.330975,57.62035,50,24,4,211
"ZNF552",0.917051358277649,0.738931733386238,0.903585267394096,0.999969413128153,0.865171411999442,0.712952260161936,121.489758,110.239208333333,84.357875,121.975120853081,6.8658654885176,9.07320758911523,28.5717398383839,5.27533398459825,90.21185,72.4319,51.997175,88.11695,143.793475,140.07525,97.7505,127.948,50,24,4,211
"ZNF154",0.400494705502849,0.76740840802309,0.996605175383045,0.979084211449831,0.158129726788889,0.677324678507037,40.018818,20.1614958333333,14.298025,43.1931502369668,7.07467453366667,3.95876600135186,2.39323961760866,3.71929715036016,7.8995,7.756425,13.06865,9.35665,49.8043,24.137325,17.022475,53.5693,50,24,4,211
"ZNF571",0.818667402320614,0.671475111605153,0.445772830829857,0.93378253536805,0.940106358699622,0.533005591318421,75.160022,82.1865291666667,56.14075,78.1880383886256,4.4583992310138,13.4868348863546,12.0824094567612,1.82957665568876,54.33145,55.243525,40.385025,59.16875,86.071625,89.365375,65.066175,91.51275,50,24,4,211
"ZNF443",0.532251371111525,0.333748116763586,0.749359711811937,0.497039410317369,0.0503412409217538,0.133525737178045,106.198772,89.1703958333333,61.7196,117.431104739336,7.65855464245931,6.81187209130606,14.8974442346666,3.56759863282795,61.12515,60.931175,40.131925,81.6159,134.025275,115.117175,82.897125,143.65595,50,24,4,211
"ZNF792",0.827726278417417,0.951290674334883,0.802219350254296,0.904163860792957,0.448826091994615,0.987005724918519,86.032184,94.4276125,75.111325,81.7969488151659,7.46052439167834,6.90473467697576,20.8702744111242,2.50163083696275,59.37255,68.731225,48.2062,60.926,97.7003,111.548875,108.328525,94.51355,50,24,4,211
"ZFP82",0.947580524928698,0.233413974020489,0.164749962392928,0.999998440068437,0.926458302418426,0.208218413153952,52.967026,56.9829458333333,23.834,53.0429758293839,3.96655957836368,7.69641771848845,7.95978903939462,2.00458172674385,29.502775,28.274275,13.19325,31.5338,68.9899,89.214175,32.5171,71.42195,50,24,4,211
"ZNF707",0.839577813102999,0.382544561726261,0.222860661382023,0.858254823937712,0.417222899441922,0.502631254890001,198.56124,211.193925,147.811775,190.942089099526,10.3766122694259,16.7003642402462,24.1024595840471,3.80821111086776,143.9593,158.471825,125.90545,153.2875,235.823,238.429075,156.724525,221.358,50,24,4,211
"ZNF746",0.0499216356088404,0.866196614335577,0.970744981535095,0.161548579456145,5.84436509694086e-05,0.472059841774691,547.43625,665.239016666667,621.239975,487.344107109005,31.7411687533658,50.6861682541174,103.229958547954,11.226687958226,391.398725,476.232325,466.9385,385.2252,638.875675,840.11715,767.691925,559.81905,50,24,4,211
"ZNF678",0.00750082805537944,0.967169071259412,0.217710232264338,0.999996552066919,0.00142325090596473,0.962924619871607,23.280004,39.8063583333333,18.3318,23.3488099526066,2.75698085103898,6.35972853437749,3.99994450565671,1.3420213814205,10.8887,15.61745,15.517825,9.39495,26.78315,43.986575,21.154525,29.47765,50,24,4,211
"HKR1",0.767861614488741,0.0968990504309575,0.283720031758849,0.996513830867342,0.581420352143868,0.0701510865569437,685.627182,631.075725,412.5315,693.280212796209,36.7490258899564,48.6911443436304,88.9944909857721,15.0008227396647,522.7946,521.97785,320.214,544.66065,825.093425,766.42825,501.139,789.3923,50,24,4,211
"ZNF101",0.60595892856616,0.125317150649746,0.0382232750719435,0.999773652605387,0.448067617994938,0.115149984993966,76.41596,84.85105,44.921025,76.0446473933649,3.91087913040596,9.48080477779571,5.79872851154673,1.70339567242959,58.847225,59.119425,42.3144,59.6291,86.036775,88.77635,51.705325,88.53675,50,24,4,211
"ZNF716",0.0421464201004783,0.995598974885702,0.474747944981017,0.987824058354412,0.00611186867181701,0.999088330087058,1.257816,8.1242,0,0.719709478672986,1.06181712282741,5.10199642920526,0,0.560510066499104,0,0,0,0,0,0.112375,0,0,50,24,4,211
"ZNF708",0.992702916102259,0.442503373854912,0.400983462198029,0.654541064044872,0.952402662904619,0.230966805375023,111.504752,116.02115,60.2111,123.528172511848,8.13494264215307,9.51362713928046,15.8867998931503,4.81962939138803,63.767425,92.019475,36.701175,76.82885,147.76105,137.258325,82.017975,155.02425,50,24,4,211
"ZNF721",0.32750254407608,0.509462538922832,0.151399696597497,0.995524109723498,0.282590453127869,0.43937689182918,386.451074,448.918641666667,279.68935,391.891157345972,20.3112175127516,42.891994837202,26.1259095191121,9.77401224056128,296.28285,342.598,250.390325,304.42475,452.177225,464.980875,285.225825,461.3252,50,24,4,211
"ZNF662",0.406963108154575,0.878058871352255,0.999999977751613,0.313911734806718,0.0133463287796582,0.560221444502609,110.919266,34.455775,34.03265,164.611027488152,16.4995862236904,8.44545612300632,17.8037041146639,15.3819989744403,32.229425,5.601025,13.61565,35.09245,143.441725,55.656725,38.3918,231.4223,50,24,4,211
"ZNF320",0.22700016731064,0.0864105531172873,0.501874379560006,0.985056366662594,0.0692192371067275,0.0555155532788626,1160.858084,828.719645833333,299.583025,1199.63024265403,98.6097542527092,124.935847947722,119.19905427539,49.2448883664664,657.263825,412.96945,178.33545,719.11145,1539.838875,1228.179475,356.042275,1513.36625,50,24,4,211
"ZNF530",0.952240099311099,0.265703744192381,0.433442577081865,0.854947789608344,0.63247108369535,0.14816260843442,40.097456,37.4345625,20.8846,42.6489075829384,3.43929112092518,4.32706778771141,3.70934022390326,1.32729338223035,24.24115,24.814,15.8592,30.0448,51.002675,48.4042,24.9932,51.28045,50,24,4,211
