"gene","p-adj-mRNA.Cluster 2-mRNA.Cluster 1","p-adj-mRNA.Cluster 3-mRNA.Cluster 1","p-adj-mRNA.Cluster 3-mRNA.Cluster 2","mean-mRNA.Cluster 1","mean-mRNA.Cluster 2","mean-mRNA.Cluster 3","SEM-mRNA.Cluster 1","SEM-mRNA.Cluster 2","SEM-mRNA.Cluster 3","Q1-mRNA.Cluster 1","Q1-mRNA.Cluster 2","Q1-mRNA.Cluster 3","Q3-mRNA.Cluster 1","Q3-mRNA.Cluster 2","Q3-mRNA.Cluster 3","count-mRNA.Cluster 1","count-mRNA.Cluster 2","count-mRNA.Cluster 3"
"ZNF417",0.0258292753124432,0.0887029469694813,0.972825726990098,129.640362337662,102.193883606557,98.8532782608696,7.76847785343388,6.9444842418255,10.8446826678061,85.3586,63.1579,71.72035,157.0812,119.0693,118.43195,77,61,23
"ZNF791",0.808917949436081,0.0949766332055575,0.250536849619299,184.088909090909,174.717519672131,140.336917391304,10.2590340532879,11.5396586603252,15.5250491425007,124.7021,97.5992,76.16035,235.5972,241.8351,191.3907,77,61,23
"ZNF519",0.36130511061801,0.182020530153716,0.724998192533545,30.1925298701299,25.2652163934426,21.3257913043478,1.78424997125544,3.58581710664716,2.91251221070512,18.5918,12.3203,10.8824,37.8419,30.2632,26.66555,77,61,23
"ZNF25",0.907150687527659,0.0559982368586565,0.126167884899896,232.985701298701,226.804709836066,185.732417391304,9.85358366492758,11.6401687272693,13.856786094872,172.0818,154.1458,144.5369,291.3386,297.0257,220.33975,77,61,23
"ZNF77",0.115680876442339,0.00771744983313638,0.269058505049501,61.3729376623377,53.8518983606557,45.5106608695652,2.18495095941096,3.35908351084863,3.68143061845361,49.0449,36.659,33.1716,72.3884,64.2189,53.7226,77,61,23
"ZNF169",0.0291610840469566,0.00580248302080966,0.432457707788094,82.7310948051948,61.3761540983607,46.7264043478261,5.88216218166713,6.38611553784564,5.89802960900291,48.3871,35.7143,28.15205,103.1986,70.8001,55.09925,77,61,23
"ZNF613",0.56241932854795,0.202334688769753,0.0477775535919971,88.0974805194805,93.6752459016393,75.1469826086957,2.7170554604298,5.47220776284847,3.59636816565694,73.5363,66.7508,63.8422,99.5406,110.2757,83.6996,77,61,23
"ZNF404",0.507323000035344,0.202837973768143,0.650282264642378,51.5999402597403,42.4018491803279,31.9586173913043,6.10074541546221,6.07022021866062,5.34202829195813,15.2632,12.6867,10.5041,72.825,52.1405,48.42175,77,61,23
"ZNF135",0.00359478349413322,0.149820087636165,0.880422165917051,169.704646753247,108.696532786885,121.452169565217,12.6388237445671,14.6779763051016,16.218251696592,93.7285,24.2669,79.72945,227.9749,162.9601,146.488,77,61,23
"ZNF620",6.49867340607457e-07,0.00610152454509405,0.721958308742789,67.2026779220779,47.2237131147541,51.2743434782609,2.33884594252364,2.83688577990683,4.78085471721404,49.3144,30.1667,34.72725,80.2096,63.2715,58.5014,77,61,23
"ZNF619",0.907435219655404,0.788463158349197,0.620541238056269,51.0028116883117,48.8633590163934,55.6455913043478,3.32607214963581,3.79572860019102,6.60983877903078,32.7227,23.5223,35.56895,66.1445,69.8393,69.1669,77,61,23
"ZNF354C",0.505082577920577,0.09472834086558,0.426138138647301,36.585712987013,30.4632295081967,20.6878739130435,3.72134667603834,4.44440319349719,4.03855653444957,8.9286,5.7278,2.93055,52.3173,41.0763,34.72405,77,61,23
"ZNF114",0.307581446538612,0.999774353846918,0.546443103895467,7.85755454545455,184.975495081967,4.48067826086957,1.91504912889152,145.918490323017,2.4870129138853,0.8703,1.2999,0.8493,6.6385,7.2184,2.72145,77,61,23
"ZNF454",0.98291015636854,0.125983755501607,0.180216403805725,19.8074662337662,19.1911770491803,10.3443347826087,2.14488486884419,3.17601339482385,1.70794511116468,3.5757,2.6357,3.37825,32.8377,22.807,15.9369,77,61,23
"ZNF543",0.999140751509094,0.734278311826846,0.763618813839099,89.2051506493506,88.9354032786885,82.1055652173913,3.46561025426237,6.64321308151235,6.15293559507803,67.6408,58.5637,62.738,110.7401,109.0934,96.58675,77,61,23
"ZNF354B",0.307024074750621,0.00265581411831994,0.0666236934407463,120.044783116883,101.343773770492,60.6051130434783,8.23378476115756,10.797287351394,9.35380727466381,60.3065,57.7625,32.5413,159.7518,124.031,73.2511,77,61,23
"ZNF223",0.0439430747028191,0.312583144628089,0.959147366828566,74.987225974026,63.1040639344262,65.0341304347826,2.9204938610776,4.1173923449233,5.95175455464957,55.182,38.9334,44.59025,90.5867,85.1176,75.89105,77,61,23
"ZNF713",0.00101546636545624,0.00950359953595947,0.942738918280876,50.2022155844156,35.7393278688525,33.8912739130435,2.81087566968445,2.58103348338315,5.18451783336073,30.7973,20.5514,18.1026,65.3441,49.731,42.7532,77,61,23
"ZNF552",0.170730708052157,0.899411242685945,0.211577412462383,104.911757142857,118.18558852459,100.442704347826,3.36526006067416,7.41270566294776,6.73295568713768,83.9695,75.0299,82.19185,123.8886,155.6748,110.3616,77,61,23
"ZNF154",0.913152757963261,0.799028372052275,0.939790579591126,39.5649857142857,36.5046655737705,32.8934217391304,5.10219584456815,5.76878716872094,7.85401773586581,10.4398,7.3994,10.0283,50.7735,47.248,39.18525,77,61,23
"ZNF571",0.282038527082943,0.123533443974865,0.676828057247555,81.4089376623377,72.225193442623,64.9768173913044,3.14030580031264,5.90937545983867,4.34152965824547,61.6642,47.0257,53.92225,91.3423,87.6056,79.8878,77,61,23
"ZNF443",3.95731691860135e-09,4.82378912404213e-05,0.978912725250197,129.047909090909,80.2688344262295,82.3927173913043,5.86969232417996,4.65327019406952,7.30523083334974,93.3522,54.6624,61.57805,152.4732,101.33,95.01845,77,61,23
"ZNF792",0.920320660341559,0.178572560511972,0.114668660931707,86.0397285714286,88.6034147540984,69.717,3.45922181348298,6.47960638418126,4.61887626607429,63.9976,65.7633,57.27315,100.6664,106.5574,85.09825,77,61,23
"ZFP82",0.240077772555086,0.999047471720746,0.518773764920452,51.2961376623377,59.6716295081967,51.5940652173913,3.14052311912689,4.60367671979106,4.07449270874558,30.6476,30.6324,35.8503,68.4755,88.9834,64.1134,77,61,23
"ZNF707",0.341836604426499,0.166052267532017,0.712404798902442,189.763688311688,176.139254098361,165.248056521739,6.67110246452263,7.34342110027319,9.87794143849642,148.9808,137.1064,133.53385,223.8053,204.8748,199.04865,77,61,23
"ZNF746",0.00534158077163949,0.701765811615853,0.008937763548588,492.747101298701,598.10948852459,455.63537826087,16.7410918088125,32.7964214754924,28.1540195162387,403.2058,418.6107,386.54625,560.7822,772.937,465.53875,77,61,23
"ZNF678",0.0345715599425636,0.598336182518458,0.0209189934834931,24.5111571428571,34.2044426229508,19.334347826087,2.17466071758825,3.55701406998302,3.47091282938146,10.4968,15.0656,6.74555,31.6251,43.8364,31.05785,77,61,23
"HKR1",0.00607974294742819,0.00025325781363339,0.197403549528923,686.844157142857,582.964219672131,500.732586956522,22.8416887977054,26.5126102981596,25.9033618689163,551.6765,451.7014,419.3996,766.8482,699.5698,565.255,77,61,23
"ZNF101",0.293946908905884,0.911121928702115,0.791971142293644,72.4042727272727,79.512537704918,75.1058391304348,2.12687704767137,4.85756889198531,3.98095520559105,59.5948,57.4317,59.4939,81.9899,89.865,87.30665,77,61,23
"ZNF716",0.0433427589540516,0.996819810008697,0.182538399541435,0.321201298701299,6.09614098360656,0.0701,0.172903548675392,2.88015620825743,0.0487489037071422,0,0,0,0,0,0,77,61,23
"ZNF708",0.00488640250212558,0.00185778222765309,0.486486598589227,138.772663636364,104.003121311475,86.1407608695652,8.32959510953174,6.87528145925841,10.9379036189564,84.5881,57.593,51.35935,172.4184,137.5857,109.5779,77,61,23
"ZNF721",0.955476607211308,0.00262202147099211,0.00685484377600809,389.97984025974,383.452414754098,283.611752173913,13.241387896495,20.5412708147041,19.9799882868881,305.677,264.8896,217.59695,438.7199,456.5032,326.4006,77,61,23
"ZNF662",8.67485816513636e-09,0.0429682436292012,0.103104585794393,154.481649350649,45.3578295081967,96.163452173913,14.3735223840885,7.1532963887755,20.8267919300526,61.5537,7.0104,28.5905,228.9648,53.787,101.9722,77,61,23
"ZNF320",5.49963716789392e-08,0.00779156898577948,0.452726755451851,1413.61066363636,751.678836065574,943.458839130435,89.8751026163014,59.4303128636799,115.830434671094,932.9197,418.3136,627.4388,1785.379,991.5211,1047.81495,77,61,23
"ZNF530",0.00499594757727972,0.00419184528464089,0.632140794380205,43.5110402597403,34.2771639344262,30.4891913043478,1.9533671912108,2.2655264717457,2.87823965733499,32.9601,22.7992,22.4352,52.6662,43.9034,34.0074,77,61,23
"ZFP1",0.0113259644671744,0.501814573595386,0.608539880338618,276.613715584416,236.16257704918,255.017934782609,9.90304996293674,9.6821479004861,15.3462822992195,209.2037,185.1393,219.8062,330.0983,271.2351,291.09005,77,61,23
"KRBA2",6.57924013057753e-05,0.306680802344842,0.235137804715154,157.173511688312,98.3189721311475,129.685343478261,9.45838961533742,9.00060939729913,17.4734875494014,104.4332,61.1407,72.6779,200.8457,128.5088,155.30855,77,61,23
"ZNF93",0.0462064780106007,0.459674339800653,0.0141701113396655,33.8951766233766,42.4857229508197,27.974952173913,1.6473209868204,3.69386229687214,2.51554001447437,23.8001,23.7859,19.47925,43.4277,51.0417,36.2163,77,61,23
"ZFP90",1.66378022470326e-12,0.0705357953056839,0.00286986443619508,1136.8047974026,719.571378688525,973.392413043478,37.768082606759,34.4247865722316,69.5222768394789,932.6861,513.7464,752.13765,1347.3193,842.6101,1041.3613,77,61,23
"ZNF479",0.170597063777328,0.99865435307721,0.389610441674976,0.0583649350649351,1.28556885245902,0.0118347826086957,0.0448337725667161,0.82126618740288,0.0118347826086957,0,0,0,0,0,0,77,61,23
"ZNF445",0.0804874105458863,0.181093435594247,0.976455486905273,496.984407792208,432.345498360656,423.483760869565,21.9399902013573,19.5829186125452,33.6743880890443,361.0635,335.2491,299.31685,590.6985,554.7445,511.6711,77,61,23
"ZNF74",0.497092893207323,0.00322499540491716,0.0426913724255598,220.102258441558,207.537173770492,168.97242173913,8.17085923542757,7.8196531861577,9.98660398289945,180.9693,159.3529,139.6309,254.8903,247.6014,191.34605,77,61,23
"ZNF829",0.691151518962461,0.0368662748093135,0.00903869946571456,9.76693896103896,10.7622344262295,5.58240869565217,0.703004376793409,1.11874689997406,0.941112396498108,4.7681,3.9196,1.57645,14.1715,16.5787,9.0753,77,61,23
"ZNF267",0.99420479227347,0.54693150168737,0.611307231744816,300.889180519481,303.050860655738,331.51727826087,11.7218020476116,17.0783397578544,31.8107802122863,232.2943,202.2963,260.99205,366.5208,378.1223,392.8005,77,61,23
"ZNF566",0.0995463102157699,0.000592845602304104,0.066983286976434,148.182019480519,132.072314754098,107.1309,4.96763822069801,6.45616341322514,7.56145209023276,113.7133,97.8996,86.4391,174.6628,157.6087,132.41815,77,61,23
"ZNF224",0.00320814969995653,0.00733697968527425,0.795205163266137,217.083668831169,161.872821311475,146.542573913043,13.0585801780865,9.77829880609083,16.6814660766567,132.8439,113.292,98.80145,255.8768,194.8129,162.4513,77,61,23
"ZNF529",0.888680220395024,0.0424195390262933,0.106664984739663,276.748994805195,265.378632786885,193.941534782609,15.6913791538595,21.5600468034854,14.1892544257658,197.785,164.6252,147.2505,310.9244,322.2737,226.22905,77,61,23
"ZNF284",0.0457352703135839,0.324173918850371,0.955756416089822,32.9000662337662,24.7857426229508,26.1676434782609,2.51886264262969,2.27417403740859,3.24021082993132,17.5365,11.4686,15.2204,44.4268,35.0877,32.5717,77,61,23
"ZNF749",0.252332448310165,0.0570015773116808,0.496669568932051,53.6798428571429,46.6075295081967,39.4346043478261,2.75272810269307,3.70640644763756,4.78515384527021,37.7358,28.9776,25.48255,67.7271,57.8755,43.81345,77,61,23
"ZNF17",0.0474279302542718,0.103881194467935,0.945736148246945,101.346923376623,88.560231147541,86.127352173913,3.55457904134635,4.31643712625725,4.89699824164666,82.4719,66.2575,71.97235,122.364,111.6973,99.31835,77,61,23
"ZNF555",0.655865037090835,0.0949580248242242,0.334834117233502,73.8281311688312,69.8968639344262,60.827752173913,3.05593264406673,3.58629891434055,3.569130543485,55.4478,50.9554,52.1568,88.0128,84.208,72.87825,77,61,23
"ZNF75D",0.0113935471475932,0.000732316110610198,0.249629831558651,416.727053246753,340.259813114754,280.371791304348,21.4136166082999,15.4900375086634,17.0036547893845,312.3338,255.0186,233.9468,466.8864,406.2678,331.62965,77,61,23
"ZNF197",0.174439550710658,0.0718767444884544,0.645790391567415,296.041361038961,267.770496721311,247.706917391304,10.0963424169636,12.7949314693145,16.497867374791,231.1796,217.8626,187.62735,339.5552,324.9073,284.71815,77,61,23
"ZNF732",0.533098126643648,0.177348889308361,0.0369898949876781,2.75415324675325,3.43814098360656,1.17313913043478,0.333690454418065,0.644426069050598,0.196107167981088,0.9539,1.1957,0.54745,3.4528,3.6931,1.6687,77,61,23
"ZNF546",0.00775648457800737,0.000357606446921843,0.209706593707096,89.619612987013,69.3810590163934,53.2588826086957,5.02447981304156,4.60047763443379,5.09294751004419,61.7954,43.8797,37.99185,104.1517,91.4454,64.6975,77,61,23
"ZNF286A",0.101204694222622,0.00841602101532568,0.302269270970552,252.782119480519,217.792836065574,181.889660869565,10.3889230818014,14.8150072097167,14.9962186723666,184.8831,137.8371,137.98115,292.9476,281.191,215.785,77,61,23
"ZKSCAN4",0.475998065922833,0.0949817258964476,0.446346445717942,98.2811233766234,92.1209836065574,82.9512608695652,3.12695979905848,4.63752148066383,5.35112180820753,77.2655,68.7779,67.94155,116.7979,115.8838,93.26755,77,61,23
"ZNF643",0.708101363685769,0.978979063292369,0.736537495071195,20.3288428571429,21.9460983606557,19.7735304347826,1.24798075669955,1.78585304794673,1.77863445612504,12.8432,11.7647,14.15155,24.1306,28.1853,24.537,77,61,23
"ZNF642",0.324431413983947,0.215180647200762,0.805514117181557,69.9359454545455,62.7796131147541,58.3222956521739,2.63497902377481,4.89431697415257,3.16151323364321,53.0148,44.1556,48.28785,82.2024,75.4908,68.31895,77,61,23
"ZNF490",0.971824528285613,0.172509234220809,0.139560732474339,215.316722077922,217.763381967213,188.48787826087,6.1956926966207,9.75057072687182,9.76142380894631,182.0509,167.5613,155.02305,248.6421,250.5136,228.70925,77,61,23
"ZNF626",0.775744857124679,0.00464280304725895,0.0248967763355946,229.669758441558,218.511591803279,156.728339130435,10.0640700005008,14.6435418100822,11.9622614038112,169.1819,152.6215,129.6441,264.6478,283.6963,179.3526,77,61,23
"ZNF793",0.000116788068501683,0.00215795258102236,0.925306386637956,138.074218181818,88.412793442623,82.1203391304348,8.72613710409357,7.36890714994887,13.8566227401098,87.5412,48.2315,48.929,168.8689,116.8631,80.65475,77,61,23
"ZNF383",0.603417307963213,0.0286613853526756,0.161112856987679,69.1981636363636,65.5336213114754,55.5227695652174,2.41300840456586,3.17077303573736,3.86136164507915,54.8272,48.6649,47.1545,84.6095,84.0544,68.49465,77,61,23
"ZNF669",0.190440065439544,0.760297594338002,0.138977290111715,67.5648805194805,78.5857852459016,61.3971695652174,3.33821285923593,6.08173419567169,5.06148423092072,42.2106,45.5543,45.5573,86.5454,97.2768,67.1567,77,61,23
"ZNF559",0.00803663051569303,0.00506799552204606,0.600962730946705,271.607279220779,220.433037704918,197.191082608696,12.6182565558205,11.3787318066843,16.0169939202329,203.2713,162.8228,152.59865,310.5401,264.9448,206.8173,77,61,23
"ZNF177",0.0325187487120977,0.0057459403884339,0.414048379198652,78.4973662337662,57.8217245901639,43.0340826086957,6.07636394640959,6.07728278984324,3.54598911142797,39.5738,28.0785,31.0621,93.3529,73.6166,51.8267,77,61,23
"ZNF548",0.959729049940505,0.250761915412137,0.193504803018214,178.372351948052,181.482244262295,153.192465217391,7.1440360820555,9.77633893845545,9.82422762218759,139.7825,143.9142,122.2717,221.3473,209.9679,173.25055,77,61,23
"ZNF563",0.58610005743111,0.859257031306279,0.454197655103217,69.1417753246753,65.2454360655738,72.014347826087,2.33889718743635,3.19845723324913,5.3230999589895,54.1829,47.503,57.47705,80.2407,81.0434,76.2319,77,61,23
"ZNF567",0.865637928145274,0.0151981567349899,0.0491255719660857,81.6626272727273,78.9948524590164,61.3414130434783,3.29304965174854,4.3258656117936,5.27468276202954,64.979,59.9644,48.8291,95.7354,91.2002,71.4463,77,61,23
"ZNF573",0.811414132676184,0.22390690721661,0.466628830740823,19.5165727272727,18.2784163934426,14.8933652173913,1.39022187360228,1.48813491038221,2.12661485246754,9.3104,8.6207,7.08585,27.8421,26.3007,20.39635,77,61,23
"ZNF527",0.816241685758272,0.0252415998230486,0.0872245675704245,94.9076883116883,91.2996803278689,73.2475434782609,3.32382207490905,5.47374527724559,5.51351173262948,74.6444,60.9606,55.67605,107.7408,113.1983,84.31205,77,61,23
"ZNF33A",0.64950335469028,0.00835799768653656,0.0576547769456328,951.268622077922,898.255208196721,701.311195652174,39.5424516094299,44.035967451397,76.6970936038474,705.987,666.2562,442.7522,1123.9578,1115.4702,830.9498,77,61,23
"ZKSCAN3",0.00346038155753925,0.0512856084214381,0.999763504742365,87.5822064935065,70.201206557377,70.3571608695652,3.4750755569299,3.77014248907785,7.29382349221873,61.9086,44.2441,46.38295,108.4625,93.9417,77.96725,77,61,23
"ZNF676",0.159952208197642,0.995840307718303,0.357242362925926,12.6173987012987,22.8762557377049,11.9453739130435,3.7520223842599,4.71274924066525,2.61713371896307,0.4279,1.0543,1.281,9.6899,28.6661,22.0506,77,61,23
"ZNF699",0.499933528731428,0.347657639674939,0.839787709662502,22.9418831168831,19.8210754098361,17.5911913043478,1.99956445695732,1.96288604109649,2.76206348736192,9.8506,8.9244,7.57595,31.1606,25.5502,26.934,77,61,23
"ZNF250",6.39004557934086e-07,0.156548805201596,0.11490860615505,548.08082987013,316.563957377049,438.563047826087,35.3305229523272,18.1484122724856,50.3708742660063,365.7056,216.1307,280.14645,668.7901,387.7765,526.9468,77,61,23
"ZNF79",0.00652495726986613,0.816460975246285,0.0177389300083871,76.9425142857143,95.1839409836066,71.9842043478261,3.1849553547304,5.55360222606873,5.33630129823204,57.6506,63.1175,53.99245,92.092,127.0088,94.29925,77,61,23
"ZNF681",0.00565935125926498,0.246714065609779,0.000697819521428888,45.7213363636364,61.8305918032787,34.3160608695652,2.38741118993255,5.361743124825,2.35461821587266,30.7692,27.8638,25.3004,53.7781,79.3992,41.7871,77,61,23
"ZNF766",0.993396291053897,0.537678917423835,0.605285335649057,336.883642857143,335.360201639344,316.381613043478,8.27485356836518,12.1296069727484,14.0091879859027,291.9662,276.1254,286.7573,383.4567,382.7356,343.78915,77,61,23
"ZNF471",0.00379458826544277,0.104307984506243,0.951677719198386,161.857594805195,87.6711344262295,97.389547826087,18.8068239743628,11.3024532733082,21.5816963348564,35.6065,15.4111,29.27545,200.2031,144.756,131.9056,77,61,23
"ZNF836",0.0136903673444712,0.211592850986675,0.933569607511854,100.355649350649,82.155068852459,85.376,4.18998102710058,4.89774038340518,7.55707002002164,74.452,53.4077,57.0616,120.8476,103.0502,110.06615,77,61,23
"ZNF493",0.00313603801993567,0.00435351568952935,0.702383087043506,231.06667012987,152.433168852459,125.362730434783,18.3131693365162,14.8716889751634,21.5559014716617,143.8458,76.6773,68.35815,254.3964,189.8271,135.8137,77,61,23
"ZNF167",7.10156233818537e-09,0.00239069502462919,0.497858276853483,150.028787012987,69.2172229508197,89.7735130434783,8.21413615321324,10.2713646568898,13.6525843916338,106.307,24.1457,45.1276,167.9905,82.2055,102.99565,77,61,23
"ZNF565",0.962649224188549,0.151466515568517,0.116019134208901,42.2009844155844,42.9492524590164,34.8285173913043,1.71358201078515,2.56761122593652,2.12284213832659,32.5866,31.1029,29.03935,50.834,51.3661,38.8497,77,61,23
"ZNF34",0.000966467890049505,1.18118592038474e-05,0.0988027287206572,121.985705194805,99.2366114754098,80.8875304347826,4.51508046875504,4.54157829693208,4.87028281254055,96.1745,73.073,65.80755,143.8583,122.3432,91.7646,77,61,23
"ZNF140",0.0471238591301958,0.00467486027290354,0.325209382883981,429.018332467532,370.801637704918,320.88532173913,17.9260586647447,16.8442700802962,23.1809387160936,314.4922,291.7182,242.51575,518.0525,425.9357,362.20675,77,61,23
"ZNF658",0.0255945313921739,0.00019176594921444,0.0841407186673827,51.8118363636364,43.1622508196721,33.0736434782609,2.19689627920205,2.74920421896739,2.20371492633562,36.0846,26.7658,25.07015,65.1078,59.06,40.19215,77,61,23
"ZNF765",0.709272391138189,0.166626222532258,0.447403845450076,165.802097402597,158.071414754098,141.145769565217,5.42607725081776,8.87690145353211,10.2649952988471,136.7642,108.9578,108.07325,197.1466,208.0427,175.864,77,61,23
"ZNF124",0.604426502541382,0.162603569395421,0.510714115833803,74.7002155844156,68.158093442623,57.3599782608696,4.85911250394079,4.89768080274516,6.99910256535182,48.4441,39.4052,35.28305,89.6661,95.0135,71.08905,77,61,23
"ZNF569",0.999980233535351,0.00211089147504828,0.00290379583217037,107.083485714286,107.128381967213,71.2866043478261,3.93933450245956,7.17788217544386,6.73561228005974,83.8773,66.4397,51.3144,124.9496,131.9868,87.5949,77,61,23
"ZNF777",0.975353531607775,0.114468208255884,0.173729298012861,460.783784415584,456.698929508197,407.438817391304,12.0136092102355,16.2560782200819,18.3371626657739,389.002,367.8019,344.5239,518.5463,524.3728,439.3504,77,61,23
"ZNF605",0.000458153306852171,0.000646478950964369,0.604816477240461,586.337587012987,453.569655737705,406.724265217391,25.098627803342,23.4387577062515,35.0117922382961,448.8449,326.3666,310.2312,694.5259,530.8382,460.89845,77,61,23
"ZNF799",4.44103825596454e-05,0.000573038856386376,0.834598812990577,173.459858441558,129.872062295082,121.889513043478,7.19480646528305,6.88042159974011,8.39119203600954,134.1382,83.7718,97.6189,209.265,157.5946,148.54015,77,61,23
"ZNF782",0.749818244990106,0.0133303318302669,0.0632053037875528,58.594874025974,55.3337262295082,40.7383652173913,3.08231216510803,3.24568589248346,5.45187854922307,35.1064,37.7358,25.8842,75.9494,70.9816,48.60535,77,61,23
"ZNF846",0.00373718991618532,0.00515935412789914,0.711092573739709,77.5209077922078,56.9349131147541,49.8590217391304,4.93850694237469,3.87943357519667,5.4643467111307,48.4447,33.1562,31.128,94.0427,72.1311,62.9297,77,61,23
"ZNF136",0.0853446495399969,0.202225908786187,0.984463418837263,172.633355844156,152.025121311475,149.707030434783,6.37620304559984,7.50571258715475,10.4357849453745,130.9059,104.9754,102.76205,207.7024,195.9209,180.42785,77,61,23
"ZKSCAN5",4.39648317751562e-14,3.4430699683563e-06,0.331022632869288,545.05605974026,357.673086885246,399.776639130435,15.6091613172313,12.1077904698845,26.0964786688281,473.3571,295.7458,307.24795,596.4899,406.2013,485.05195,77,61,23
"ZNF33B",0.0454574115368639,0.0143533913030401,0.536077225724068,1298.13932467532,1100.54582131148,975.3986,53.6272403200409,65.0822509202187,88.7477864111163,1035.8156,694.9048,670.8362,1482.7784,1303.6173,1113.221,77,61,23
"ZNF431",0.615177393358175,0.143226454554768,0.0356258706134661,90.826851948052,101.457506557377,61.136847826087,5.07871121324441,11.8459663044103,6.55127961975372,59.5641,56.5766,40.50965,113.9006,106.7126,73.5314,77,61,23
"ZNF418",0.627956754732117,0.658128819236022,0.977607791225775,45.8725753246753,38.7555852459016,36.5192130434783,5.4891929977694,5.23404693946664,9.39311344116681,10.9618,8.613,11.23725,65.6993,56.5313,40.0145,77,61,23
"ZNF700",0.00274179610788883,0.00268958916534878,0.630707574887798,370.579842857143,260.443918032787,217.634860869565,28.137673862683,15.1406118947363,23.7606617147835,223.1579,164.0912,133.46595,399.5172,328.8221,239.5875,77,61,23
"ZFP28",0.0768709896135965,0.0271775920917348,0.579556675406687,156.491577922078,121.768708196721,99.1412652173913,10.9023851233938,11.9185223940498,16.7861852936665,85.7196,33.6967,45.56155,213.1201,180.848,118.8854,77,61,23
"ZNF585A",0.906356026388707,0.374237919490414,0.573455864281694,126.468367532468,122.900363934426,110.759352173913,5.43977054868109,6.80474710535974,8.9862713374036,93.9137,79.034,74.21435,163.1059,153.9031,139.71155,77,61,23
"ZNF138",0.0786106992118001,0.00209898152103016,0.165650942048664,157.314332467532,135.593655737705,109.619013043478,7.3113468599828,6.85184656924209,10.0943467516517,105.5718,104.2862,72.28695,197.5446,172.2723,142.7004,77,61,23
"ZNF429",0.000461546101923505,0.00567362573283714,0.938932095796426,183.92638961039,133.989242622951,127.762643478261,9.73733022883996,8.26507256151787,13.3182260564738,128.7758,87.8553,74.0308,220.8933,180.7018,146.22875,77,61,23
"ZNF470",0.0385891268660534,0.0988477568852152,0.956812905171615,136.914358441558,113.461436065574,109.623882608696,5.88578038422553,7.90302888273436,10.3115906804131,100.4813,70.3741,76.72055,163.8934,155.6349,133.43,77,61,23
"ZNF100",0.467860128480197,0.0239561573238553,0.190734969414108,137.752080519481,126.151004918033,101.5822,6.20488420016529,8.33501373677228,9.08007489901375,100.0983,66.5253,67.24855,163.5117,169.7485,121.46695,77,61,23
"ZNF398",0.000680214896121911,0.000149245785528107,0.338916572735751,319.032524675325,263.203318032787,233.395552173913,10.8934120400158,10.283987251569,14.0737731617858,252.0595,196.8951,193.66925,361.2323,299.7008,264.8252,77,61,23
"ZNF498",5.06261699229071e-14,5.53094015032229e-10,0.883234960365303,559.342572727273,348.805598360656,332.54027826087,19.7673029025792,12.5726225271824,21.3658923210712,457.1508,286.2342,250.16825,646.856,419.4785,414.5422,77,61,23
"ZNF441",7.6400573087998e-06,5.79322153659856e-06,0.352955381269814,294.329602597403,191.653613114754,150.160434782609,17.3962556785974,10.7269653108255,19.2745239885073,197.6312,144.0887,95.0823,369.7658,242.8021,177.07205,77,61,23
"ZNF420",0.665299044569775,0.662075212467499,0.320371349076161,80.330374025974,86.2388803278689,72.0904565217391,4.2075300017667,5.85447006812417,6.87172940943653,53.921,50.7511,45.6497,109.4092,118.8093,94.79855,77,61,23
"ZNF763",8.58971471728864e-09,4.46440006048876e-05,0.997008420214859,95.9844467532468,56.6374049180328,57.2949260869565,4.53837095667881,4.48102012363209,5.60902440018813,69.4748,29.393,41.5448,116.2791,74.8266,61.34105,77,61,23
"ZNF679",0.183489623784789,0.998949196550981,0.407739544233802,0.0311987012987013,0.596944262295082,0.0118347826086957,0.0266488585619954,0.386228288749269,0.0118347826086957,0,0,0,0,0,0,77,61,23
"ZNF682",0.0806174516623475,0.0158446419179582,0.453980857334733,86.6209246753247,62.0992655737705,42.6632,7.78098982105311,9.2076789347656,7.14497407561604,45.2632,30.0366,23.85795,103.8021,61.1332,39.9384,77,61,23
"ZNF772",0.00744722877871962,0.163117016969119,0.930473971032636,167.477820779221,128.959895081967,135.47257826087,7.72202065505788,10.5809481000705,13.8479872036955,116.2113,62.982,81.02075,213.5008,177.0784,174.26665,77,61,23
"ZNF257",0.124663466120016,0.499511579265105,0.0386019964781495,18.1552116883117,24.2189737704918,13.3350304347826,1.59714439179746,3.03490723596129,2.28306102934045,9.1214,8.2136,6.01345,23.7342,36.7738,14.5496,77,61,23
"ZNF785",0.000180655838682431,0.00730635409798386,0.995891101398394,299.130374025974,215.626244262295,213.12482173913,14.3067732785819,13.9981342890656,24.1860384235364,226.7574,151.073,138.04945,349.8212,255.7663,248.67475,77,61,23
"ZNF98",0.000147523030367025,0.911497560304132,0.00319564540729644,3.10344545454545,10.8346147540984,2.04924782608696,0.680986410776922,2.06051427244642,0.675551781436448,0,0.9911,0,2.7158,14.8541,2.23995,77,61,23
"ZNF786",1.14179648367241e-05,7.72846054819532e-07,0.14942254793136,172.242907792208,134.356655737705,113.183339130435,5.7097004289096,5.66908959445125,7.468601140037,137.1731,102.5313,80.9553,201.199,164.6475,139.5747,77,61,23
