"gene","N1-N0","N2-N0","N2-N1","N3-N0","N3-N1","N3-N2","NX-N0","NX-N1","NX-N2","NX-N3","mean-N0","mean-N1","mean-N2","mean-N3","mean-NX","SEM-N0","SEM-N1","SEM-N2","SEM-N3","SEM-NX","Q1-N0","Q1-N1","Q1-N2","Q1-N3","Q1-NX","Q3-N0","Q3-N1","Q3-N2","Q3-N3","Q3-NX"
"ZNF208",0.97481552130483,0.998289095193229,0.971222054976469,0.999648802324431,0.990894685899602,0.999999831944067,0.999978989651754,0.999234672486031,0.999999830624517,0.999999997136145,33.2960069444444,44.2681603174603,23.4907916666667,24.9642714285714,25.8617,8.11011508828694,18.5441862150808,6.83139497515585,13.1352139439084,19.8713,4.646925,2.9762,9.139625,2.46335,15.92605,26.993975,22.4746,28.956075,36.08115,35.79735
"ZNF714",0.708394675325882,0.51367647315647,0.909102696331967,0.688964983964245,0.350623407509541,0.216827533826831,0.995504860992978,0.959347166540265,0.854330951202256,0.998129333130283,323.855343055556,374.642203174603,437.689233333333,204.399114285714,260.74275,25.2863524961736,28.5380007730901,107.940904203045,42.239730578046,94.68855,159.893975,171.14565,147.2378,119.86075,213.398475,446.929075,537.8011,568.935325,302.2603,308.087025
"ZNF394",0.994534358578787,0.999735193849445,0.999999610103008,0.99887661886658,0.999983829439516,0.999976477001185,0.993862568651664,0.997826284468603,0.997929946378569,0.999292420356325,581.322702777778,548.766687301587,554.126916666667,531.545757142857,441.9001,74.9366803337314,33.4883875064516,48.6400755454533,57.8952668319262,55.718,354.5702,391.97435,476.0719,420.8448,414.0411,545.546875,625.7073,665.6001,651.98345,469.7591
"ZNF333",0.188144715429751,0.948227959710826,0.989560572745702,0.731311579357891,0.998692897746782,0.982241594324106,0.999877426040641,0.99577648995404,0.999863602892567,0.989647882927155,182.023169444444,154.046196825397,165.095233333333,145.876871428571,173.94085,10.059581865949,7.54743939528324,14.8606486587816,30.573208934214,94.46805,126.3782,113.1502,130.2423,94.7573,126.706825,226.04405,182.1716,201.01415,179.8898,221.174875
"ZNF382",0.763881505573355,0.635770222204226,0.949312572075258,0.995985614163681,0.999905373574596,0.974459266923744,0.999970559603073,0.995093001428184,0.963141110512032,0.998682559845685,32.7625666666667,25.4355333333333,17.1509833333333,27.4871,35.5165,4.95645512802317,4.02050369946404,5.29354223126794,7.20390772639935,28.7274,8.31045,8.23485,9.064325,9.9693,21.1528,39.0945,27.1011,17.526675,42.57795,49.8802
"ZNF577",0.997941634284097,0.583940794415448,0.483797474867,0.99841377279734,0.99987026373579,0.748058191173035,0.999821152934427,0.99998323555904,0.94229084589303,0.999999999690142,92.5050125,87.5825841269841,134.498033333333,81.936,81.49055,10.6075779567128,11.7887506943946,29.7606394056543,27.2181641098454,35.56405,33.876975,32.8031,61.179575,28.437,63.708525,123.485675,117.0146,199.385075,126.2909,99.272575
"ZNF75A",0.977549675768868,0.937405549582936,0.813438463118889,0.41669708252986,0.583141412131303,0.295153112067063,0.998556920835452,0.993215467557612,0.999998611109356,0.800986313749351,239.577577777778,225.69983015873,272.9823,144.725171428571,267.74555,17.5564824784034,15.7206998633327,45.7760034273897,36.8034704911081,70.11385,136.094825,146.60345,148.43945,63.2015,232.688625,301.86245,283.34455,375.1304,203.9483,302.802475
"ZNF496",0.997104229339928,0.763292334622539,0.86339193845345,0.722148651476189,0.808995818772945,0.998866984718884,0.985829358213667,0.992701852961382,0.999999999999299,0.999861174117047,457.006852777778,444.1152,376.146908333333,348.185228571429,375.9198,29.7441811348724,24.5766163320716,52.2614052184805,33.5862979373159,83.5875,288.416075,303.54365,244.93855,293.67425,334.12605,537.7544,520.0991,404.294,416.56495,417.71355
"ZNF2",0.917355730730624,0.772920413268598,0.492764395481605,0.916289843370456,0.749597741563896,0.999997218731112,0.755576702733499,0.633479514190295,0.967321153702103,0.966505017211828,107.776115277778,113.055128571429,94.5935333333333,95.6148857142857,76.66705,3.96201115625578,5.24131065285007,7.21832764004169,11.4162186534778,1.18785,85.760725,85.98545,74.494475,74.907,76.073125,123.8507,125.55155,117.1933,123.16815,77.260975
"ZNF589",0.989989882998666,0.951597889102647,0.991012174644215,0.964750960640641,0.991338733933306,0.99999224337772,0.977868360315748,0.990234237512884,0.999126775223092,0.999686539647022,285.913706944444,272.823376190476,249.59205,243.722171428571,218.6778,22.8007537158966,16.2317291206481,32.0450802847723,48.5347243729472,123.2305,176.519875,182.5014,171.19245,176.6555,157.06255,326.9865,336.3009,340.7915,272.2768,280.29305
"PRDM9",0.83323910569114,0.886927515142134,0.997018402506714,0.913142497362489,0.994806279113558,0.999973011582504,0.987587090099844,0.999206357671859,0.999985980223973,0.999999941782708,2.35648472222222,1.16129206349206,0.447425,0.119128571428571,0,1.07483457381802,0.423044649166534,0.319976658032435,0.0843939365749237,0,0,0,0,0,0,0.5787,0.4429,0.075275,0.1288,0
"ZNF12",0.372926243723684,0.854019696649343,0.999999999996678,0.892677903892636,0.444976056043418,0.619241432192137,0.994648365097164,0.999999579668746,0.999999639520283,0.928623951407435,964.813577777778,1083.71344761905,1083.94820833333,827.450585714286,1073.639,44.8825230659101,48.1393049353707,123.155626391302,94.5545708942182,332.1118,667.153675,799.34935,901.64565,633.1353,907.5831,1171.314575,1281.16735,1266.99275,950.39015,1239.6949
"ZNF202",0.932616273709249,0.999535158525303,0.999449314925685,0.515017224453132,0.737845727491487,0.767207264865371,0.686199693014027,0.797885227893028,0.784289539452665,0.994966985576831,280.587665277778,267.220531746032,274.081016666667,219.536942857143,188.7945,12.8159048136058,11.6874773344243,18.6173437276457,23.1949951263081,44.2258,207.7106,210.54825,260.9444,187.62665,166.6816,328.843225,327.74645,304.51,264.12825,210.9074
"ZNF3",0.979988857320354,0.984599868975376,0.999549897950478,0.999606094572872,0.991624389818071,0.98575440330206,0.886069285550616,0.826259770840636,0.814182290402851,0.949757179585759,762.511641666667,804.970842857143,834.038166666667,727.184971428571,472.6433,61.0458969357088,48.2299871611719,60.3250510437732,50.5830402662117,70.1633,499.22905,535.6307,681.737125,635.7126,437.56165,854.234225,934.87595,947.512725,829.82375,507.72495
"ZNF606",0.979848149685439,0.479825409461703,0.688317587357346,0.477302707993558,0.338087520427725,0.112755773487336,0.99766202124603,0.999734177364864,0.996211312531229,0.808859390019569,171.262197222222,184.630157142857,240.99095,82.5077142857143,202.8673,14.95037018017,19.0128824377091,41.955598310437,34.6928257021084,3.60230000000001,82.537225,76.43325,129.912775,22.77,201.06615,244.0416,277.15085,340.20825,99.84205,204.66845
"ZNF91",0.466150935139697,0.0882360610787577,0.49673939031371,0.999993339581104,0.933533754819276,0.422720921953251,0.999665725531496,0.975966033180979,0.740149842113234,0.999914614748696,396.902188888889,499.42199047619,681.115716666667,386.449957142857,346.3296,39.5452054279483,48.3672081116676,111.846147071333,129.162270431329,121.8887,148.7077,209.10605,472.666875,128.87465,285.38525,607.737275,676.64755,905.831225,646.98445,407.27395
"ZNF226",0.532529458335806,0.752957043229373,0.997198672763714,0.976595184633797,0.999987661064773,0.998334323727157,0.944301044864167,0.995708083372646,0.9995227667113,0.995556072953179,193.158066666667,220.740277777778,231.6937,217.2158,248.6214,10.2608491286791,14.23051945727,37.8870727798934,46.1678575680403,19.7875,135.905575,147.19345,135.444,108.84525,238.72765,239.603375,266.06045,292.0536,277.6907,258.51515
"ZNF229",0.987001831385273,0.999999868512238,0.999155893858516,0.865632951238676,0.758501764106672,0.920765396917281,0.994898336689835,0.985939792765865,0.995515204894249,0.999934276644639,67.6600694444444,80.2481587301587,68.9054416666667,11.5615428571429,26.73295,15.8063254508699,21.4012905330165,29.4950940006194,3.41835926549964,19.54445,7.4248,6.10495,15.661025,5.1053,16.960725,49.82395,63.51955,65.4839,17.50195,36.505175
"ZNF180",0.331792975939062,0.976914188332368,0.99145542483232,0.999695493126905,0.970997294882491,0.999426430871053,0.999559404990372,0.964140452494866,0.992359601132859,0.998587056878598,176.650523611111,202.692303174603,191.3223,182.739342857143,164.54815,7.2398442647398,12.7692094317047,10.3138755554218,35.1777328990863,24.37245,135.252625,137.8862,160.715875,125.37725,152.361925,208.226625,227.36135,207.799625,200.9536,176.734375
"ZNF641",0.999895733181436,0.999998976895955,0.999943189705011,0.921162191750909,0.901149030872344,0.964465521239512,0.870126988543066,0.855500608682009,0.901127171403391,0.991169236100864,186.827670833333,188.823576190476,185.694925,160.873514285714,132.11025,9.32791278561367,10.1299364383374,23.5265702233928,21.8786821905036,48.64375,145.868575,135.3016,136.4706,125.64075,107.788375,228.96915,215.386,240.559375,186.15805,156.432125
"ZNF610",0.821282410696424,0.486389764626584,0.846634841206018,0.999637565302789,0.9639968444888,0.734210053153752,0.230432326665158,0.361777088806924,0.692548604083717,0.287617710951792,15.2762791666667,19.7195365079365,27.4345666666667,13.3687285714286,51.2913,2.5478139674748,3.17445784203002,10.0044064718725,5.53215897043366,12.9526,3.87595,4.4302,6.643075,5.2884,44.815,18.81335,21.2069,28.437475,14.66225,57.7676
"ZNF528",0.99676841320572,0.830488556232805,0.914326911854468,0.998311101567096,0.991776025794683,0.882392084218129,0.708838507485522,0.75970472380737,0.940403128402085,0.701882949715001,115.365336111111,125.534031746032,170.68995,95.6048428571429,269.1307,19.9782199761631,22.6039262017673,40.5218514107073,31.1804019584254,24.3224,24.40605,30.7356,74.88865,34.93985,256.9695,119.715525,133.65585,269.89565,151.4602,281.2919
"ZNF701",0.127490527131512,0.281340679701283,0.965021426085521,0.514536866001088,0.983236142234013,0.999999987428747,0.503702045679125,0.84586140223152,0.958811746283136,0.967091139068677,84.6996569444444,117.156636507937,133.548675,134.124685714286,175.15235,8.09555240782491,10.7929412170877,26.0357478521334,39.8809259575088,8.55374999999999,24.8612,50.38455,73.939,61.09915,170.875475,122.1854,162.0788,176.852575,196.9451,179.429225
"ZNF283",0.840394551316087,0.581269530994488,0.898872655552167,0.999888431064317,0.998248155546373,0.916998785337183,0.999999962958307,0.998859560540071,0.971643359805476,0.999984021157147,71.91835,78.4862952380952,88.875025,74.0937,71.38805,3.61487800197879,4.88179512295488,16.8393312196032,13.4506301206442,19.66625,49.66925,55.00455,57.4865,43.6014,61.554925,91.663225,86.5104,102.44825,96.8947,81.221175
"ZNF558",0.104356576486886,0.537309512407732,0.999782597021831,0.00462546099366778,0.105506234315891,0.298854322668436,0.981075786858608,0.999999557683218,0.999969335946959,0.718619488541045,452.918293055556,372.809141269841,362.359725,188.159728571429,377.85195,22.9317996971258,24.5034070813359,37.9035670539649,57.0399709044361,21.22255,312.088275,270.64315,300.226525,74.44385,367.240675,574.990425,445.5829,449.2299,289.65565,388.463225
"ZNF597",0.610713831581906,0.991086243934409,0.732444156836938,0.887755357290235,0.998250597453043,0.823435744445656,0.977338093160123,0.999265851155246,0.948372256542259,0.999995625195531,58.1826055555556,68.126973015873,52.455925,72.9298857142857,75.0696,4.488340531622,5.34770498754854,11.5446949799472,18.1222602669234,2.7853,31.0258,41.63465,24.1469,44.47705,73.67695,80.547775,93.1244,72.21565,107.39945,76.46225
"ZNF30",0.282942713898562,0.99367048722185,0.568067605453438,0.999170147051194,0.973329959480077,0.989219729428151,0.988171744335366,0.870907737858459,0.998434147454536,0.98050296833513,72.7910027777778,95.3716555555555,64.1980583333333,79.2698142857143,49.50895,5.12007490499104,11.376980746986,7.33644135205828,17.5034709070519,40.32365,47.71095,48.75595,45.565275,52.0352,29.347125,94.570675,117.3429,83.451225,96.75565,69.670775
"ZNF354A",0.697624987699984,0.718938363959354,0.983482095243534,0.99813908445289,0.999026381457774,0.979172298018583,0.987605231915278,0.99973281843444,0.999998922566705,0.998355218245645,301.586291666667,260.929796825397,230.103633333333,279.647971428571,236.59855,28.9050202209948,11.9542404955738,30.5465637817616,42.9293707321396,62.92225,153.228875,201.8376,132.647425,209.47685,205.137425,358.937625,316.5371,289.87725,331.69415,268.059675
"ZNF764",0.977618255630156,0.990307026561563,0.999907857981492,0.954827501070509,0.875225987071032,0.899208430976367,0.999774735072332,0.999999539964583,0.999999934379505,0.986518699776797,201.680134722222,191.629273015873,187.152308333333,229.687671428571,188.9216,12.6208350320234,12.3807268851887,20.3382466795841,32.3810453247966,43.5542,134.881425,139.43535,142.685,182.66865,167.1445,229.724375,212.57775,222.916475,260.80465,210.6987
"ZNF747",0.368426786661232,0.472400577542025,0.96963058061049,0.935659443125473,0.523639510792237,0.420173383281843,0.99634054336287,0.93134191671256,0.850667633745004,0.999996350912711,222.299302777778,195.813836507937,178.9775,248.457328571429,244.17445,9.34735178450821,11.1675081954235,21.5790995639545,44.4954622290682,24.83335,165.56215,136.9991,114.599125,170.72435,231.757775,279.68345,241.66295,211.491175,280.3795,256.591125
"ZNF778",0.999559911606491,0.999920202541625,0.999999961349396,0.890499883071267,0.924480821884455,0.962030872093024,0.876425789795294,0.89713646572906,0.918863441340032,0.994667320956094,104.251394444444,102.793976190476,102.537733333333,89.6921142857143,76.8823,5.20665838692395,4.72528689737755,8.88342221326564,12.4206297743182,20.5724,68.4542,70.1731,87.939975,70.28035,66.5961,126.380375,123.03145,108.0192,102.7647,87.1685
"ZNF212",0.0802023344467523,0.994185186197782,0.851540591987518,0.643112711372307,0.999078586684971,0.903951762187948,0.757221289126166,0.97934801663426,0.876433623508453,0.995361017673599,295.274466666667,242.935350793651,280.327458333333,231.029328571429,194.78335,16.8221054205376,11.1950567139284,31.7252373635781,22.882324269689,50.21465,204.966275,188.03715,210.2148,196.1694,169.676025,350.5244,281.5983,331.799,259.3314,219.890675
"ZNF282",0.351366675598075,0.999500099061984,0.931442181294635,0.955713501795918,0.999975794555412,0.992005577395356,0.979930820066328,0.999952414729144,0.992064764944221,0.999858320487379,1011.60434722222,894.461788888889,986.686025,909.3317,862.7036,51.2443959361941,38.5108878340402,92.7207841217948,44.1160335563635,17.6557,757.823425,696.44725,774.0595,831.2816,853.87575,1195.085825,1061.77725,1282.409025,990.11865,871.53145
"ZNF160",0.6745821191945,0.801173901796392,0.995902188751585,0.998594883209353,0.912516903136509,0.871382961882699,0.9230051198445,0.986954492779918,0.997710594538642,0.905404636673492,428.606959722222,503.731944444444,542.125741666667,391.931714285714,622.27545,31.2114453527947,50.585420798144,53.2795348796689,145.864234896328,58.23575,242.890625,277.00555,403.213875,46.95225,593.157575,564.73795,613.72235,623.301025,671.99885,651.393325
"ZNF415",0.617435768936357,0.962547041436609,0.603151657439549,0.999971888775866,0.951987940910932,0.996693898320943,0.99999994321539,0.997757663229657,0.998344289064549,0.999993861910069,42.2548527777778,66.0562888888889,21.921125,38.1956428571429,43.81105,6.54465996255791,17.5208355542191,5.52704501279877,12.65101771543,30.23275,9.859725,11.3682,13.46325,13.79835,28.694675,46.4708,68.7592,21.5484,57.1403,58.927425
"ZNF439",0.999575989016695,0.999782655791083,0.999996999014734,0.994817473209592,0.988846702594407,0.991865694439181,0.999412158717556,0.999783733141031,0.99991124455065,0.994691684150421,48.4634972222222,50.4365682539683,51.4764583333333,39.8831428571429,57.36825,6.92820692882896,6.75271096305342,12.5618339230714,13.3429940409057,38.99765,13.8113,16.23835,15.389575,12.71105,37.869425,59.573175,58.80395,76.2719,51.29845,76.867075
"ZNF440",0.989092104110961,0.992687358002969,0.999832880359705,0.999931219498352,0.999992056191055,0.999795270188808,0.553297664134802,0.481303510632541,0.499797187000481,0.615046218962858,454.7412125,472.492688888889,483.623991666667,465.934985714286,221.5756,26.5408663993526,27.4422466602292,44.5116626973856,57.3998756755225,32.6778,305.119625,335.7369,373.55925,367.58345,205.2367,558.0256,579.218,601.1963,582.36585,237.9145
"ZNF562",0.025804821254804,0.846165964964493,0.969213525278445,0.166863329492867,0.881710843284127,0.748013054379347,0.359261086812074,0.802385727327869,0.68966190765161,0.984573396378445,775.146223611111,634.348888888889,688.707708333333,532.728542857143,417.99995,37.0364937111945,25.6661144632526,96.2467354631066,85.6762970093214,164.00635,579.8941,491.6597,480.380775,369.529,335.996775,971.466875,743.393,889.39105,668.3663,500.003125
"ZNF561",0.72471029917609,0.996509345383339,0.997438245319556,0.307353408191646,0.643889957393763,0.647246354091041,0.810202132396778,0.932830169250439,0.903937102540111,0.999999910479717,601.039041666667,555.588512698413,577.524783333333,439.618385714286,435.37985,23.6761925374285,29.3201123501592,53.1000431547873,37.3341725931098,226.11465,491.0125,432.82715,507.347,364.5878,322.322525,653.6329,638.60225,617.353275,518.8226,548.437175
"ZNF584",0.944681611386802,0.999996670193782,0.989844422344076,0.965700189886504,0.997541847080794,0.97716545252415,0.99632697430463,0.999758204064483,0.996206407287828,1,207.007323611111,193.113798412698,209.079916666667,179.140271428571,179.12885,14.4161255669118,11.7203277494828,32.4947117672498,16.2123214067443,20.15235,138.373475,147.67365,166.662225,141.67215,169.052675,239.97815,217.296,222.17825,210.2755,189.205025
"ZNF274",0.879905154613204,0.161285476962804,0.0500241944201741,0.556614664397793,0.80937010883166,0.0521609110924635,0.988926695405202,0.999066578614516,0.642759375327735,0.997825820127151,386.807505555556,352.203992063492,537.319091666667,259.411642857143,313.2944,25.1752428329805,21.9287293387259,111.288078193256,46.2415618573031,4.59699999999998,253.626675,221.0167,303.511675,196.44145,310.9959,452.461525,429.61235,656.112325,359.8236,315.5929
"ZIK1",0.993287437226735,0.99999877035789,0.99974270308292,0.977569885103569,0.941235714833458,0.985659203002216,0.990004383140374,0.996114039183971,0.993405264553926,0.954737353584663,24.2447805555556,27.0306746031746,24.8184333333333,15.4368571428571,37.09525,3.52102633651442,6.03507996693256,9.45335307254211,5.54338217340354,31.50415,7.800425,7.72295,8.727025,8.0045,21.343175,25.239675,24.369,24.53805,14.4406,52.847325
"ZNF540",0.991015061166849,0.926902233515581,0.830238948645273,0.998448399002148,0.999984738622028,0.938057373088345,0.999866763028218,0.99999898553893,0.989314189106423,0.999999999950603,22.8337097222222,25.0058111111111,15.8497333333333,26.0003142857143,25.9155,3.50978735034707,3.4437722644539,2.41369538722748,9.61309617393125,24.7174,7.917025,7.01105,11.30415,5.83205,13.5568,27.792225,33.7393,21.100675,41.01815,38.2742
"ZNF570",0.966756138275706,0.999831803054767,0.985401897769661,0.868443904762437,0.959916561641629,0.890640119505809,0.9998880124464,0.99999999946273,0.999585108047202,0.996909043731728,37.8603472222222,34.2859015873016,39.5055916666667,25.5896142857143,34.4456,4.04304905900159,3.79828253959825,8.56242834371661,8.45567146246568,29.2539,10.7296,10.912,16.829075,11.185,19.81865,50.7315,52.58415,57.1779,27.231,49.07255
"ZNF57",0.855052246820657,0.928886497086576,0.999146566552307,0.998839365804654,0.956150987504788,0.943824652640951,0.394207860600155,0.267198532400182,0.275442988555259,0.595932686202674,168.067608333333,182.948657142857,189.707783333333,158.881285714286,58.53435,10.240006025096,10.6768678015476,31.2436468055212,17.9533387174248,4.62065,109.628225,124.9472,119.2223,130.78255,56.224025,212.468625,225.487,211.35075,187.5305,60.844675
"ZNF556",0.999363039569197,0.910445539123052,0.950121528925015,0.968407469104613,0.947959542395111,0.807979776917972,0.846693704501296,0.872223657994023,0.974290591063536,0.736332425776534,23.499875,22.3476825396825,15.73335,30.8159571428571,2.39615,3.93027547871926,3.29835491558101,3.5482910159916,8.61156446485265,2.39615,1.1825,2.0957,7.71175,14.91765,1.198075,28.264025,31.67145,22.6664,46.4486,3.594225
"ZNF554",0.42386256099559,0.791962594014483,0.243595793536531,0.823865563963251,0.997888285037264,0.483241567845996,0.918190198563055,0.721783417529226,0.997510690867681,0.706443583520817,91.8633027777778,106.701877777778,74.30495,112.938842857143,61.83375,5.29164672497184,6.86151298148012,8.24601013880763,30.2460826407625,35.07655,64.205875,65.4752,56.406725,76.61205,44.295475,117.6387,157.66285,97.688475,114.558,79.372025
"ZNF738",0.99243021329122,0.817961923452175,0.688424183758239,0.984231490390285,0.997190357508696,0.781295126191838,0.998042951798604,0.993932585956087,0.999880818373373,0.983453668048117,162.152173611111,147.581206349206,227.2426,121.552028571429,204.8407,29.1185438303395,15.6228422472901,50.9173421453354,29.9816031951239,34.7129,52.20275,61.2651,92.846525,73.02815,187.48425,178.126475,198.74035,332.9424,158.73005,222.19715
"ZNF596",0.94044391612882,0.720586734113734,0.923718840742304,0.999999999997109,0.997330720802453,0.923288571883729,0.996814873465314,0.999836049542559,0.999738502200552,0.997916794406883,58.2620527777778,52.2028412698413,40.3122916666667,58.2964571428571,46.7883,6.28940267760493,4.86958749862313,7.97804948051554,18.5791318722154,25.6222,29.10035,21.04665,20.0842,34.08995,33.9772,70.03085,79.66325,49.993075,58.6052,59.5994
"ZNF621",0.230443591747853,0.925556538423427,0.997204764957154,0.986368901906636,0.994631970131169,0.999965550362677,0.982991473321652,0.836038719224324,0.917765944582349,0.948182257431661,598.824693055556,702.409007936508,671.9195,656.763685714286,487.52465,27.7613754895952,43.7519243329477,64.5115527751789,108.620877995565,97.74825,449.445725,486.23295,535.375975,476.61705,438.650525,768.742275,836.95855,849.60045,864.2525,536.398775
"ZNF680",0.479525430758364,0.983163650542977,0.996350397337114,0.994524348578455,0.998011766223295,0.999999965854966,0.976955710985101,0.999686440815704,0.997405651191461,0.99752639435903,257.252091666667,307.048926984127,286.956591666667,285.3044,331.5824,18.7047725135995,26.2002069683369,31.4808635139437,51.0815957017789,84.9511,153.158725,165.1968,208.7079,183.79385,289.10685,316.95355,350.9837,371.5184,368.831,374.05795
"ZNF483",0.999982377731478,0.996656357126787,0.998271191735605,0.974949157060834,0.981130656145246,0.998855108422832,0.999979893016038,0.999954015260821,0.999319901241766,0.995407585363582,41.1644236111111,40.2305619047619,34.8133,27.4489571428571,45.1753,5.84952481729946,8.78344454540145,13.5761651584847,8.78781994865234,7.6354,10.894925,12.15115,8.678975,9.567,41.3576,46.8953,43.6024,39.429375,41.8176,48.993
"ZNF417",0.261485364957539,0.406391180223478,0.97057927612813,0.999381774112773,0.966990539555814,0.873814609499273,0.999769831174104,0.99805285377278,0.982155632626451,0.999998926885177,206.961836111111,252.663652380952,278.549133333333,218.864385714286,223.75495,12.9386084691982,17.4167423464002,55.9822961410764,58.0802568480294,22.87635,118.660575,162.31065,197.799325,117.7342,212.316775,277.96095,297.02985,270.84535,269.1209,235.193125
"ZNF791",0.99997815512638,0.999728207278099,0.999276487734543,0.839747629302377,0.862332239164668,0.863054481910139,0.91399773462468,0.922331289090198,0.905732060192758,0.999117459956389,366.884609722222,364.454103174603,375.15955,308.620985714286,279.96095,16.8075286453667,17.9861312442558,43.3213158496458,49.0496059694111,66.30285,277.158225,252.99455,262.438425,245.54075,246.809525,427.55575,454.435,494.8599,350.0498,313.112375
"ZNF519",0.971853223874165,0.996387310733662,0.99999998090078,0.991143468637548,0.9517597385699,0.972704010998604,0.90701678776539,0.846638465077457,0.870577866574964,0.981213068557072,65.9644166666667,71.3540222222222,71.623975,56.8903714285714,34.44795,5.50025810258775,5.73648001610114,27.1921991000849,9.10239428671469,11.28505,34.195375,37.2523,28.235975,43.8644,28.805425,94.87355,98.40335,65.97395,57.24975,40.090475
"ZNF25",0.998988713937127,0.657425481896829,0.752031533613011,0.999908645801286,0.999999854202923,0.938744767425632,0.999724131887561,0.999143453363376,0.94956532569449,0.999294053080646,205.128018055556,200.500966666667,161.504408333333,199.339342857143,218.9695,11.4989225073236,14.0809075117952,17.9497633908541,46.7799010401998,113.1388,127.583325,113.87715,127.907775,120.36335,162.4001,273.262225,262.71065,190.72415,263.28215,275.5389
"ZNF77",0.22729800304063,0.98703753675387,0.47116239487244,0.994740317925405,0.690755144862686,1,0.750059256866954,0.434991453653273,0.88746887860443,0.904161066860236,85.1687805555556,101.169258730159,78.2380916666667,78.2234142857143,47.02625,4.33994277926508,6.91041130418396,8.68524276685231,8.07303089231667,10.68435,61.731325,63.8177,62.52845,66.5733,41.684075,103.8091,126.95435,87.540575,78.2482,52.368425
"ZNF169",0.540316923247362,0.992574437319157,0.993875203426454,0.125383554778847,0.434926162442406,0.436969803613671,0.997218142438329,0.955141245689615,0.987944615090722,0.578466210763159,101.973865277778,117.313682539683,109.797791666667,156.582171428571,88.0254,6.80172031510748,6.10023711106681,16.1082161910136,45.6691405273309,30.1181,54.367625,83.3622,63.3181,67.14995,72.96635,130.530475,150.35,140.43085,174.5307,103.08445
"ZNF613",0.738367977833653,0.411580065793851,0.829089596598949,0.999997795586811,0.989586137578861,0.808533344732338,0.99993060560553,0.999844893829742,0.97681710515758,0.999984566009313,73.404475,85.5512746031746,104.690225,74.6744,78.8604,5.71135119376117,8.35836750967064,16.9114160983187,23.1652599434811,22.9499,36.43065,48.39705,72.901025,35.97145,67.38545,94.714425,106.9158,124.4296,109.33285,90.33535
"ZNF404",0.883000456469396,0.997581350411362,0.919951086686563,0.99890711416392,0.99990891049133,0.992605184066998,0.999999893770986,0.999650573420237,0.999862406355825,0.999969538874812,34.0195944444444,39.5900857142857,30.5247166666667,37.6427428571429,34.6656,3.74922354969745,4.93980822197707,5.18286473842343,14.7964127341547,12.7007,14.576975,15.90055,17.331325,16.36635,28.31525,38.5033,46.70485,39.908075,37.3257,41.01595
"ZNF135",0.992246004544157,0.981602686029841,0.934266339911674,0.997836376883288,0.986941855627261,0.999977933186791,0.993980655560384,0.998114053643611,0.973250307898404,0.984937894853823,35.1162527777778,40.1837825396825,23.598875,26.7563571428571,54.8262,7.52052539492163,9.82272749377125,5.75236347493326,7.80525273438029,46.4396,7.656875,9.5628,12.255125,8.1965,31.6064,31.1151,35.81145,20.10745,43.0079,78.046
"ZNF620",0.012894747333735,0.999582058664105,0.522059215159329,0.996774201340227,0.830196483999094,0.999870063349589,0.999999944288245,0.930645083034007,0.999971606906325,0.999691290563373,47.5370638888889,71.8935714285714,50.3644416666667,53.5773428571429,46.84215,4.61682602500607,6.53094220886718,6.66818759711906,10.5891787041987,30.46835,15.768125,26.49945,41.374175,41.4358,31.607975,72.58705,101.81045,59.327675,68.45425,62.076325
"ZNF619",0.0248065578663889,0.999924768000591,0.552732834785934,0.849155812190518,0.998246364226192,0.942943318131064,0.999996484614085,0.934195233904765,0.999961750170654,0.981036783410665,66.1775097222222,85.1625984126984,67.7124333333333,80.8165,64.5396,3.58157810508078,5.39599494072219,7.81418323770788,17.4004100173366,24.2041,44.29935,54.2991,53.640525,40.12805,52.43755,78.995825,108.56795,72.84845,119.3152,76.64165
