"gene","p-adj-N1-N0","p-adj-N2-N0","p-adj-N2-N1","p-adj-NX-N0","p-adj-NX-N1","p-adj-NX-N2","mean-N0","mean-N1","mean-N2","mean-NX","SEM-N0","SEM-N1","SEM-N2","SEM-NX","Q1-N0","Q1-N1","Q1-N2","Q1-NX","Q3-N0","Q3-N1","Q3-N2","Q3-NX","count-N0","count-N1","count-N2","count-NX"
"ZNF714",0.910021340508526,0.729276662085917,0.528573170812008,0.972482004642986,0.761872633404908,0.883412484410888,369.129318181818,412.8202,225.715133333333,333.127036363636,54.6393489709246,44.949441460386,126.880825258,42.294180244044,168.645875,232.014,100.1816,254.71375,547.89435,612.4814,304.4524,436.75985,22,25,3,11
"ZNF394",0.819715282859703,0.999042307324414,0.992469084675736,0.810110931982503,0.996942512541729,0.982018988735483,641.342168181818,493.930148,592.027066666667,451.114545454545,198.673407748116,32.5411086184517,150.673570630733,29.2882482772477,350.41775,369.7281,449.8457,368.7342,549.1372,526.429,706.30615,492.70715,22,25,3,11
"ZNF333",0.441943467551952,0.657170753013818,0.970485180369786,0.434084582642503,0.98708070860605,0.995585829837099,202.126409090909,162.701772,138.365,151.881009090909,24.0071027863282,12.5982436570202,17.76608399573,29.3909850865424,107.3064,122.1031,129.06485,97.6472,256.603075,177.635,156.12445,147.0236,22,25,3,11
"ZNF382",0.160880854270698,0.49754467702196,0.976495148894086,0.261199383157366,0.997914266390144,0.991848920182625,35.6602727272727,17.774428,10.5227666666667,15.8927181818182,9.04759664848319,3.15980931794162,3.48273421530332,5.91403136685533,12.900175,8.7519,8.7534,6.3426,27.938725,18.2137,14.00535,14.208,22,25,3,11
"ZNF577",0.984786730858349,0.972955960035412,0.930815828477599,0.525191324185631,0.343668104335084,0.982832144259395,100.016390909091,108.39744,78.4713,59.0021909090909,18.9387558885252,15.2642155197835,13.3079738288742,25.21254947486,58.380375,64.0477,65.22165,17.1015,107.12445,127.8889,86.17395,47.1259,22,25,3,11
"ZNF75A",0.333508167578358,0.909904595221929,0.998932988471131,0.291763680772732,0.969884430524223,0.980683343623422,306.94945,230.517656,244.009866666667,205.617454545455,34.4455168780887,32.047152667105,86.4848975536063,35.6845062675395,228.25165,143.6399,169.6446,152.3139,406.566475,286.6769,319.4297,214.58895,22,25,3,11
"ZNF496",0.68527671537904,0.819077516225523,0.985383577781533,0.992192545400402,0.640029552687663,0.759378562666705,514.900059090909,423.515036,363.608366666667,544.115309090909,76.2146992862226,32.736089844902,45.610112029108,103.877375726964,352.897475,306.0889,324.33085,333.5717,558.77885,491.2084,403.3262,697.16625,22,25,3,11
"ZNF2",0.999923443184638,0.952794866748272,0.958742307876647,0.999341865196325,0.998148549107666,0.942039717887995,108.083609090909,107.464204,96.5857666666667,109.688881818182,8.43243006810113,6.03903820921974,13.271728038244,12.2425782076535,81.75035,82.282,84.60755,81.62655,122.7915,133.1184,107.5242,127.4036,22,25,3,11
"ZNF589",0.601252481519984,0.999996489143685,0.926224761631589,0.99995104437066,0.716074018819231,0.999999739701781,262.858704545455,333.105092,260.3295,259.205090909091,20.7155969983255,53.4040249185586,1.40957838495536,44.1290459975234,181.93555,223.3793,259.0296,156.0312,320.163225,369.6243,261.45155,332.0446,22,25,3,11
"PRDM9",0.996553362933426,0.999803115519907,0.99776388176297,0.241294589383263,0.301641858335068,0.659214666077482,0.536431818181818,1.09262,0.0877333333333333,6.7946,0.375950218012508,0.789960442680518,0.0877333333333333,6.11621884451497,0,0,0,0,0.240375,0.2938,0.1316,1.24385,22,25,3,11
"ZNF12",0.999781673780038,0.913853454734052,0.925927888731206,0.999807131098084,0.998761400869345,0.910316715926092,1033.58460454545,1024.24996,881.4281,1044.89816363636,61.6284049705115,72.9710049316715,19.2463120069794,170.643940239779,868.495625,744.8457,870.81615,573.8052,1156.58905,1288.5132,900.6393,1342.7506,22,25,3,11
"ZNF202",0.999701304593802,0.996364479188394,0.993548348962188,0.492557594981884,0.429775222428731,0.931618045322212,253.437745454545,250.494276,267.7644,309.7475,24.6394537410554,16.1212112186588,8.34759852113168,44.8056167571129,174.073775,198.6706,259.5056,224.3511,302.2752,272.5306,272.94545,382.12755,22,25,3,11
"ZNF3",0.974089826865861,0.995536176479915,0.971823090995009,0.988906055511518,0.909464293783949,0.999976688767939,783.650290909091,740.630592,833.228233333333,824.187563636364,95.8419238463412,55.9581621284551,168.762886494556,71.5128299666523,492.90255,515.365,675.5258,685.72235,942.2605,948.0557,964.11925,898.34945,22,25,3,11
"ZNF606",0.719586315895995,0.845800523219736,0.988508938016929,0.548473767233795,0.957226978441628,0.999997428396027,229.758168181818,186.813096,159.484466666667,161.229663636364,23.8965712791228,27.7543718720249,34.9072888106163,58.6011448908951,142.109225,96.6556,124.6093,37.90735,291.585175,260.9191,178.21865,164.15535,22,25,3,11
"ZNF91",0.975060147087589,0.999988161778915,0.995524059677123,0.984003463438848,0.894849934086314,0.99812768196919,392.532304545455,431.512092,386.2744,350.322254545455,67.4199204430832,69.6594508349166,198.394168457703,69.6299715483437,140.949675,151.8745,191.07105,133.10755,666.36825,547.5975,514.56685,515.40125,22,25,3,11
"ZNF226",0.729833389858504,0.998869707715064,0.985412022202737,0.994627700729091,0.93660135483234,0.999999997319185,182.336890909091,215.516772,192.214233333333,192.353245454545,16.6681854724158,21.5909461197864,53.0862263786422,48.689055864532,129.479125,138.1484,159.7518,86.9157,235.9438,237.8362,244.822,212.1687,22,25,3,11
"ZNF229",0.553443250240548,0.69356403868204,0.96501179705598,0.969491471409639,0.928849367330901,0.862924794909104,120.510022727273,53.129136,2.86116666666667,91.5623727272727,44.427919016719,16.5192390374364,1.10768639565136,77.4095583140881,10.9538,6.2407,1.7914,3.0493,164.406125,37.2948,3.6449,23.99045,22,25,3,11
"ZNF180",0.856738575678194,0.999003918145714,0.953630666150031,0.98411711437528,0.992550093853449,0.986850638007576,182.583231818182,198.702792,176.590766666667,191.762127272727,10.8778826156512,14.4588826420312,22.0540105362822,28.8717996554206,153.951725,144.3082,155.82795,134.3689,201.06875,241.3076,193.4114,213.53345,22,25,3,11
"ZNF641",0.898661088953053,0.999979735490887,0.98240979601528,0.358355452093785,0.675890974954641,0.765421642115741,209.300277272727,193.572368,211.1206,162.059163636364,14.9517883063693,17.6250829084307,30.0316550909758,20.6056684688385,158.128875,128.9967,195.5233,91.19905,258.181275,215.473,241.14465,216.2305,22,25,3,11
"ZNF610",0.999986052463175,0.992580392774992,0.993643593896812,0.796555282802889,0.771487887511766,0.863242581855231,15.8846954545455,16.116932,19.8856,7.91828181818182,5.39111245184723,5.35789160312686,6.6186982677865,2.55993703760706,4.864925,3.3625,14.4589,3.9466,13.3695,17.3063,25.8805,7.80415,22,25,3,11
"ZNF528",0.999998832761702,0.936971384370839,0.933570007255731,0.921998207662592,0.913430418262481,0.997412973586429,113.802527272727,113.057608,175.738533333333,153.992518181818,26.152633896603,30.1035988972985,84.1871472642021,85.2466876059228,39.564325,14.9824,93.235,29.248,122.474375,173.9663,231.4983,108.26565,22,25,3,11
"ZNF701",0.720007856951874,0.994501340595972,0.994319672694234,0.964179470724921,0.544915262869548,0.957543370443893,82.2313272727273,108.130608,95.1566,67.4362090909091,15.2322951207546,20.2210085467894,43.1039173673732,19.2997259099918,22.237475,38.669,71.7735,21.75165,126.990875,136.5723,138.2071,98.94945,22,25,3,11
"ZNF283",0.655970937166035,0.993133670351788,0.99201600955578,0.55489236047173,0.976322683024101,0.96015997293336,66.55635,79.747104,73.0065333333333,85.5484454545455,5.79924599338633,6.60866488141006,21.2709199895329,19.5903269359482,50.55165,55.6775,59.4771,44.21385,83.0917,93.8704,93.98585,110.2816,22,25,3,11
"ZNF558",0.0164986659959379,0.517167025634969,0.999797796986724,0.277394712340373,0.920588365278942,0.99265059268822,549.069154545455,383.282536,392.5509,425.575409090909,39.0003587418087,34.6659996295808,58.1359495823654,66.9416566824812,416.928725,292.563,338.49935,292.47485,632.79295,424.976,438.11485,494.33455,22,25,3,11
"ZNF597",0.718094663276709,0.96691194946594,0.999978610198407,0.886336335206181,0.390674627079835,0.831024867042997,52.9870636363636,63.637168,62.8164,43.7281272727273,6.9053224617633,7.05618705997963,10.1737324011397,11.8631710880668,31.886425,44.6463,53.03495,11.45235,73.471575,81.1309,70.13015,60.49045,22,25,3,11
"ZNF30",0.672561752430016,0.883370001246907,0.5797760566014,0.999865006312773,0.835272945461013,0.883213538750736,69.5728545454545,86.565404,46.3666666666667,70.9384636363636,7.52264790163828,12.429458720834,9.76264341411234,16.8858319953379,43.40315,48.851,38.0985,39.71295,93.41285,131.055,54.9963,69.1349,22,25,3,11
"ZNF354A",0.380477314285613,0.40074117914171,0.846817041585851,0.999575754485542,0.498737472944158,0.416153863712607,339.008136363636,253.157172,162.325633333333,346.1019,52.1422733188681,20.3628349337042,52.2251966469996,58.1572894283925,209.484675,167.5239,110.3949,178.67405,374.93235,301.1163,193.0871,484.44425,22,25,3,11
"ZNF764",0.882872948885873,0.999995261170472,0.987731913342849,0.999998372911641,0.928459363897834,0.999988551444312,178.683381818182,200.845924,180.178466666667,178.055254545455,13.87220046806,27.0923482473202,23.802503477879,26.0899426309044,131.8096,127.7735,156.79485,126.64225,210.310225,222.1613,195.7205,211.1134,22,25,3,11
"ZNF747",0.973743591672052,0.950046640980442,0.986869994185023,0.761838714010018,0.913406853463089,0.999956716739122,226.717327272727,214.577744,194.617733333333,191.496309090909,19.338219191135,22.4797266970027,22.1920808763196,23.7340664121712,163.186775,159.0959,172.45055,135.9115,255.51455,237.8478,206.61145,242.3235,22,25,3,11
"ZNF778",0.999861861487586,0.999960616744116,0.999794864695075,0.939909151416348,0.952536410038952,0.982590947938493,100.698336363636,101.85524,99.0958666666667,112.243309090909,10.8024880853684,6.94495069753558,8.94932232561649,28.0763667411206,67.146175,69.453,91.74385,68.70155,123.095225,122.0516,107.191,106.16235,22,25,3,11
"ZNF212",0.260030389510653,0.387896314005336,0.887371783661924,0.803498507020407,0.938992231162287,0.750966081944786,340.250509090909,270.751272,214.0297,297.476781818182,35.3628853740883,20.604667304532,42.148161118725,29.4887995852071,225.05215,184.7433,186.68475,227.5907,417.806475,353.4112,255.4788,359.3101,22,25,3,11
"ZNF282",0.539487033848088,0.734889694384065,0.979541853559462,0.8993717708314,0.287357555276665,0.527738443058584,1085.55364090909,910.673132,804.3531,1199.48841818182,122.95779378332,62.1838741464001,136.317046953209,130.857280525027,779.258,725.4526,719.62795,892.8613,1372.87405,1208.3634,939.19805,1332.20335,22,25,3,11
"ZNF160",0.996758876404128,0.999905054611413,0.99998394573205,0.922463097240477,0.964706165178434,0.990889806170682,418.974904545455,437.021628,430.627166666667,487.703,62.903676791519,56.032866133568,46.2899602340628,107.598466561431,212.088425,186.78,385.6399,191.55135,568.404125,647.801,462.5643,699.78295,22,25,3,11
"ZNF415",0.917483654652452,0.903262738611354,0.981140775372928,0.998443829009653,0.902049621725522,0.88158097904276,49.3305818181818,37.363064,22.5873333333333,53.159,12.4257351601941,8.38762303287385,5.53187675638004,32.6395153494294,15.153,8.321,17.20345,9.46175,59.6636,52.7056,26.38,26.3226,22,25,3,11
"ZNF439",0.37704251133421,0.975296630457492,0.984685273393885,0.999472011289649,0.634834837735864,0.987466920655437,59.6669772727273,35.126508,46.3380333333333,57.4937454545455,14.5682674827785,5.15278744456474,20.694932076665,18.3298247988669,14.8756,16.9391,26.3416,11.81385,78.72135,49.317,60.9533,95.97285,22,25,3,11
"ZNF440",0.808034874628752,0.990295478055464,0.999325497586913,0.138122342631886,0.436109525700073,0.774525951542894,541.03045,478.001548,496.142133333333,345.8889,72.0776469016669,32.8276849334146,94.1823380440362,44.3523887347888,311.403475,365.3405,416.05755,236.3314,623.523075,616.4026,579.1097,417.7852,22,25,3,11
"ZNF562",0.999207911143621,0.875171735323576,0.844657558120886,0.188596066195929,0.141616924679491,0.97113731680659,748.636354545455,758.267496,631.1426,558.337172727273,49.7699421515366,52.9754911161459,134.580936476494,81.489779267232,627.683875,620.7374,500.47095,324.03415,780.981125,838.9628,724.3659,663.4465,22,25,3,11
"ZNF561",0.875726673252434,0.819067487216456,0.954128867157924,0.587821954545289,0.902227629615024,0.999564124603822,638.492704545455,585.527936,509.014533333333,525.720927272727,47.8344871353903,52.1920872484172,17.886360789657,75.1594913971254,517.418,440.0456,496.3814,364.5878,664.445825,631.7256,526.2967,522.06025,22,25,3,11
"ZNF584",0.314542729635256,0.829715508361042,0.999993331551583,0.984820844776329,0.724761983248968,0.930275124076633,243.247222727273,171.639044,169.366766666667,224.888063636364,39.1270666001265,9.19085183314017,28.9831861292217,58.0662645891247,160.175825,127.1304,143.5204,142.96165,238.947275,202.7975,193.64745,241.37885,22,25,3,11
"ZNF274",0.193092551769987,0.367524379131489,0.903903961191192,0.0292250380431198,0.573675860110991,0.999833204587578,473.708418181818,366.184984,290.385033333333,281.229018181818,46.0429637717022,32.386121526924,19.4576924856926,50.5100008511147,326.423075,289.5087,277.46765,163.4172,553.5282,470.927,309.4456,303.62425,22,25,3,11
"ZIK1",0.996756252397253,0.990176216836718,0.977232106987496,0.937067999945925,0.870868543882828,0.999970849161552,27.7876636363636,30.239692,20.2709,19.1412090909091,7.6954013576433,10.0121045282447,10.7055434501633,6.05282163341204,8.47085,8.8706,9.64115,7.23025,23.75035,23.0714,26.68705,20.58805,22,25,3,11
"ZNF540",0.999988078546931,0.92719722168776,0.930638532137732,0.89511797546375,0.899509688536483,0.997865393638093,21.62595,21.42984,13.7036333333333,16.1767727272727,4.06199575587769,4.82092871049068,4.96579605915417,5.50392038711071,6.542875,10.8696,10.6127,4.76475,35.841525,21.1294,18.61495,17.7723,22,25,3,11
"ZNF570",0.0741339963645763,0.967883686348912,0.886638543475195,0.0434217476908505,0.873237955212128,0.690470501053492,56.4393227272727,32.516192,47.1432333333333,23.4728636363636,8.58300482516631,5.5627124303704,12.286127781409,8.84840235660728,26.33605,10.5758,34.90715,6.44085,85.568225,51.4548,54.22065,22.0035,22,25,3,11
"ZNF57",0.291616648647034,0.896102761089419,0.998855889351326,0.508504796272237,0.999997548750496,0.999253637409921,132.394059090909,168.447924,162.241366666667,167.975445454545,12.4756805898423,10.4228925948131,27.2958376563371,34.4994852244767,81.8587,128.4384,146.33745,108.9224,168.0479,205.4323,189.4052,193.02625,22,25,3,11
"ZNF556",0.832400663341184,0.988449533506866,0.885541654406963,0.820506085804588,0.996950944165989,0.855854738921473,20.6925318181818,26.247128,16.2544333333333,27.9074636363636,4.39215171756926,5.13764774869628,5.21650923202267,5.92786614332177,2.2388,2.9354,11.1377,16.32725,29.687475,46.1428,19.69215,35.9943,22,25,3,11
"ZNF554",0.398948305497764,0.814705871142834,0.99916446977977,0.121541199757979,0.73605239021556,0.97034719513143,106.399413636364,85.577768,81.9316333333333,68.8551363636364,12.0682193617494,7.75843187711649,10.4223847266886,10.4578389865147,63.94435,55.8522,76.1808,42.8271,124.842675,110.9494,92.3347,102.05925,22,25,3,11
"ZNF738",0.607920787192134,0.863289793928132,0.997344295996912,0.615559071545396,0.994449177871621,0.999969086619936,236.5016,140.568776,108.899633333333,116.514463636364,87.1345820478604,26.3928659277492,36.5275834988817,29.4893679473198,62.361275,70.308,74.0754,46.881,192.98385,160.8984,135.85915,147.74505,22,25,3,11
"ZNF596",0.16660637219551,0.27199070468886,0.837008764002454,0.161454562058058,0.966926792374308,0.952042622051085,63.8430863636364,45.826892,30.8071333333333,40.9097363636364,7.71124976980151,4.37890826036171,11.0502827729027,9.31741021535172,37.124625,32.127,20.02305,19.3743,79.08505,58.7084,38.28705,50.0288,22,25,3,11
"ZNF621",0.999921031294949,0.790488465891421,0.771080400321319,0.666414633999765,0.621675094122576,0.995689022248798,661.640136363636,666.327744,509.461133333333,549.3386,54.4783735558196,45.6976190171177,129.199912095124,109.976879603323,477.156675,526.7789,424.67335,291.0209,817.211525,799.7806,636.28095,681.0407,22,25,3,11
"ZNF680",0.959311795762378,0.723891255539465,0.847359908973522,0.998634149100346,0.943123698316119,0.70557581698239,315.043168181818,287.479812,193.158933333333,325.954481818182,46.7768376160659,32.5267227764492,32.143353223351,59.9587214438792,169.056675,159.6848,161.0595,168.4036,355.508125,396.886,210.66335,444.81785,22,25,3,11
"ZNF483",0.983088793456073,0.781076820277386,0.864864162233977,0.512967570623301,0.679212212785017,0.99956351396632,53.1891272727273,44.960752,8.4715,13.8036272727273,12.8793663940344,20.8065149276936,2.72090668037942,2.90912803781136,17.999225,7.3539,6.52225,5.72405,60.2678,33.424,11.09015,20.88155,22,25,3,11
"ZNF417",0.657206995361111,0.99589356013797,0.987993049832967,0.999999494022559,0.780928327674333,0.99621399004206,210.263131818182,268.280344,234.1404,209.554981818182,21.5851563638546,43.6267071168732,91.2629155438286,50.0291410634475,144.490275,177.0456,150.2631,100.62025,274.0691,286.2601,307.2261,300.72915,22,25,3,11
"ZNF791",0.371170859182812,0.99199795148139,0.960142849263429,0.0405177891619479,0.460306089791376,0.578325132356178,429.173495454545,356.36282,402.520233333333,274.846427272727,39.4052062775872,24.6230211712718,102.187282277694,41.5368680883492,298.988525,270.2703,306.20025,171.1916,481.9058,405.3705,480.2357,360.9575,22,25,3,11
"ZNF519",0.999995121054521,0.789323388367449,0.791797397794185,0.939540348061631,0.941652672517583,0.945414710603938,83.5517954545455,83.145924,50.1305666666667,71.1719636363636,13.5882880130901,11.8973002161629,13.1024144520941,14.5837312185953,42.593575,41.1613,37.09905,43.11935,102.065275,98.7383,57.82515,108.2487,22,25,3,11
"ZNF25",0.22276364212725,0.247149233860069,0.768539498627462,0.0142024357986945,0.371700616190022,0.99999998737401,247.225359090909,193.743548,138.043666666667,138.243909090909,20.2844750762666,22.2835088211164,4.20401018446805,12.8878603095348,175.496625,111.8844,133.9785,100.12995,298.05375,249.6673,141.0042,164.56225,22,25,3,11
"ZNF77",0.999503947460669,0.937101026594858,0.950641556744255,0.992778394428702,0.982697796172267,0.894720441611119,86.9643545454545,85.685104,72.8504,90.9425909090909,10.07436190901,6.10708260226185,0.827806867572387,13.2201107417618,57.7596,62.2545,72.03385,67.20275,103.433375,103.1783,73.3765,104.47715,22,25,3,11
"ZNF169",0.994332382813441,0.99999999998888,0.999362328343747,0.887326815244236,0.950170650072208,0.976442046754529,107.631345454545,103.110004,107.643166666667,91.2226636363636,16.6322379748911,8.56204212545013,32.3150245907552,18.3324876213205,54.153475,66.1521,91.32395,60.70145,138.55625,134.0191,139.95765,95.82385,22,25,3,11
"ZNF613",0.718375741069966,0.985958259168564,0.998559149991962,0.664776549813699,0.193386367308895,0.765704651188602,78.2419045454545,94.936068,89.6825666666667,55.3808545454545,7.53318554132451,13.3092534956707,17.4598088032041,17.2988423992651,52.154625,64.2541,73.7264,23.37435,104.577,95.6389,103.7994,54.4005,22,25,3,11
"ZNF404",0.886768122941271,0.981907741201062,0.999989723558508,0.999996502938003,0.942325543344727,0.986117303445883,37.88365,30.448404,29.7954,37.6081363636364,7.77897870941323,5.23272813584998,7.54683005705044,15.2129227663808,19.220875,15.1169,25.07245,10.50925,41.859925,28.7127,37.25455,36.84455,22,25,3,11
"ZNF135",0.800659961166211,0.917103949899144,0.996468765020762,0.740266413928641,0.990115055836304,0.999987764078734,44.1637636363636,28.239464,20.3728666666667,21.6343545454545,19.4839900950056,6.56734613569764,0.219326684296381,5.95973490440585,10.88385,8.358,20.1632,6.5329,28.65125,30.6768,20.53345,28.3986,22,25,3,11
"ZNF620",0.61668606938879,0.999866287644056,0.912999771117648,0.797218927958232,0.999947080316562,0.935855421897175,45.4480090909091,64.92456,43.0395333333333,63.8853363636364,11.2287369054037,9.0312251269729,26.0715808426425,23.0902414342363,15.7488,32.4843,17.05305,28.2858,52.074325,102.1498,57.85555,68.01595,22,25,3,11
"ZNF619",0.75452903706656,0.628314020486175,0.882255243542468,0.856715510433577,0.380019813294996,0.394718114644606,66.6897363636364,77.817092,95.0680333333333,55.4345,8.69840513486716,6.43018412562429,46.9156777343613,9.97704019576949,46.68005,56.8685,48.5107,33.6839,74.40475,93.5122,123.35885,64.4233,22,25,3,11
"ZNF354C",0.339992815906926,0.967778010214019,0.985663216306005,0.887673350307194,0.92350734671188,0.99999548623581,66.1968,35.521188,48.6588333333333,49.5968636363636,13.5803045373586,7.31274287171446,27.1642407096986,29.9799818888667,20.056725,7.7266,22.46505,3.05555,85.736275,49.7322,67.9876,41.16145,22,25,3,11
"ZNF114",0.028196498607522,0.218859808032571,0.934853198933403,0.138674404427837,0.999744881599015,0.930888347913786,103.879486363636,41.63456,14.9581333333333,44.0175272727273,22.9612414641422,10.1380000364388,6.07262460015803,8.07751150617442,17.538425,3.2243,9.9857,29.94865,134.0703,76.6685,20.46325,52.4551,22,25,3,11
"ZNF454",0.484086110812499,0.648466523149043,0.96057456021492,0.613253596320783,0.999709636504144,0.976530536490679,11.4358045454545,7.001484,3.82063333333333,6.64596363636364,2.97361869580303,1.47487389960046,1.79680194079493,2.97378406501251,4.358325,1.7626,2.29735,1.11245,12.338325,9.7643,5.40755,4.72195,22,25,3,11
"ZNF543",0.900977571908759,0.726362232499751,0.889215067500231,0.783753496495794,0.977742063098626,0.969219399171062,217.27595,198.762236,158.377066666667,185.373472727273,17.1721713446819,11.7187488245715,25.3964834705078,48.5659595227602,147.5299,153.2525,142.07835,92.8504,260.100175,252.4917,183.39355,220.55885,22,25,3,11
"ZNF354B",0.34911182822622,0.914614113949615,0.998954872180472,0.998931665883458,0.446958015978236,0.897828779812748,137.420318181818,105.17678,110.930466666667,140.923345454545,13.8743521245046,11.2116495786139,59.8418719190928,23.9265337088664,82.63295,62.3848,51.6148,70.96265,182.144,132.6833,147.44585,180.26215,22,25,3,11
"ZNF223",0.790189387154893,0.919709663492389,0.9972384729395,0.997904691978132,0.941809221173675,0.958838240513411,53.51135,64.858636,69.909,56.2928545454545,6.89685343268174,7.05255666957707,27.4338276323228,19.8805193547368,32.584075,38.9179,46.3558,23.17175,76.665225,79.4802,93.8674,61.13105,22,25,3,11
"ZNF713",0.789907001358568,0.728278595291031,0.931337843984613,0.725240705618458,0.989137203172329,0.979784153418545,93.9931909090909,73.961376,46.851,65.5668545454545,20.2017926194402,12.722695484032,6.51131625505422,15.008313336968,43.51265,43.1807,40.8029,23.3415,89.25255,70.7998,51.9639,100.6796,22,25,3,11
"ZNF552",0.959855907603263,0.99413884423991,0.99999723121891,0.999999761386878,0.976696511954116,0.994735855631504,167.964768181818,182.588596,183.802866666667,167.640627272727,20.9610649606463,17.8401493467763,68.8745387838964,38.0710148352477,92.184875,111.3561,120.4207,87.47725,229.6981,215.7237,238.83495,219.3392,22,25,3,11
"ZNF154",0.999621142347276,0.875022840615742,0.892771865080777,0.63747282459443,0.673020851454672,0.999979201839593,58.9127636363636,57.809604,41.6815,42.6145909090909,8.67892633702139,6.56499548173361,15.8379449226638,12.2999178094331,28.556375,32.7789,31.1292,17.59715,82.92985,65.5112,57.1859,42.11775,22,25,3,11
"ZNF571",0.568967587504883,0.780267246111791,0.987186623569032,0.340991086889436,0.907152276991803,0.999915663946598,80.4318136363636,62.035136,52.1718,50.2286909090909,12.985535130074,8.99994903795364,9.17176701423086,8.14872531317243,42.662825,35.0812,44.43745,30.3538,108.625325,75.7447,60.30815,63.7866,22,25,3,11
"ZNF443",0.988621254500589,0.962110447889946,0.918117428612289,0.937793556991768,0.83046959042293,0.999211010285686,63.1217772727273,67.792416,48.1821333333333,52.4101818181818,12.6670902963944,9.60125306068724,9.17429103206952,10.7840945857298,27.2533,31.0022,39.37415,26.7072,65.8048,92.955,54.8088,71.5324,22,25,3,11
"ZNF792",0.563571903134637,0.74130967330875,0.978422317038266,0.999037805580739,0.631922985656406,0.728104841828987,112.142945454545,145.396164,166.598766666667,107.680681818182,15.1414431282006,20.0895627797263,87.908319020184,18.7382890708586,65.220825,69.0547,81.8497,60.4278,120.9211,218.2955,229.19955,137.04455,22,25,3,11
"ZFP82",0.50102986168108,0.493908451638785,0.874087330684728,0.830706289126764,0.993101904825839,0.826330913091259,60.1315636363636,37.259052,11.5779,42.6799,14.4937563158779,9.68569264495682,4.38826780100455,14.4987648601089,13.874675,10.104,8.8131,9.0866,70.647775,45.0732,15.9115,57.3279,22,25,3,11
"ZNF707",0.789292413524032,0.930802859097785,0.99845562677575,0.775939639858102,0.996061548392687,0.999991372288969,244.710509090909,218.26614,208.602666666667,210.424381818182,21.8052789505618,20.4712070680904,23.8870311431631,24.4202565488676,171.276425,144.3082,184.71565,155.03775,307.371125,241.7266,220.56895,290.70405,22,25,3,11
"ZNF746",0.997292294077615,0.796679500778036,0.840827822417183,0.945747953428303,0.888128816808502,0.643206370654242,612.992709090909,598.73076,472.8996,663.636209090909,63.0854845942893,41.6928169526734,59.4559911279763,75.1315992412289,413.817,479.954,440.49825,430.99965,837.038675,714.4173,532.2729,774.05385,22,25,3,11
"ZNF678",0.78455045706905,0.960722990679826,0.999964407050306,0.232235223048216,0.629824781500162,0.924303985819022,92.3035636363636,78.91208,77.5368666666667,57.7220727272727,13.7816277547109,7.74198459507638,21.803547162586,9.23024224794966,60.1959,46.6827,63.493,36.2012,99.219125,101.4421,99.0026,77.14995,22,25,3,11
"HKR1",0.943845236565394,0.98097292010717,0.99942514440257,0.943078720415228,0.999349772293921,0.999973229859833,462.873059090909,424.120544,407.199166666667,413.678763636364,47.8444921899432,46.0750929802289,56.7966535160401,88.457051471853,319.470525,334.6932,367.87205,282.98915,538.51915,466.5928,462.35115,392.3865,22,25,3,11
"ZNF101",0.991943049648938,0.989089603370246,0.997861515143464,0.3284492773919,0.435289929070589,0.907361024783499,158.71805,153.46208,146.445866666667,118.7287,17.788153943983,10.6419499793772,2.27653331795908,11.5360607906607,114.231125,122.584,144.94675,90.09835,177.075525,200.8482,148.67915,144.9244,22,25,3,11
"ZNF716",0.519248339716944,0.846442350712403,0.998412092646029,0.744666781219244,0.999801278652734,0.997164827201903,13.3614090909091,2.664332,0,3.4514,9.10148165241097,1.45625990348243,0,2.62303393514249,0,0,0,0,0.3689,0.8915,0,1.0211,22,25,3,11
"ZNF708",0.956109055501119,0.995276185394873,0.999999918886785,0.516315555229312,0.752017399351019,0.943649010262418,155.170395454545,140.7115,141.07,105.824327272727,25.6069093737447,16.3398144132535,48.5723201188702,22.6529836021061,62.04255,79.8424,110.93385,52.20355,212.297,207.557,189.12765,149.57215,22,25,3,11
"ZNF721",0.993277413468665,0.908738128218012,0.853931863171602,0.572809251125945,0.425190759255465,0.999632746670548,525.970236363636,545.149488,424.901833333333,408.816272727273,44.6466833513731,61.7628665124219,112.837000113856,38.1177077300661,329.97045,355.6093,313.118,388.8586,600.270625,623.6548,494.11375,490.1442,22,25,3,11
"ZNF662",0.0996531974345728,0.517252404167825,0.993266140160173,0.518187675078417,0.961184568596545,0.953394950646599,72.6903772727273,34.91536,25.9303,44.6651,15.4903092849782,5.08523406586167,9.91376518247902,20.4386493666956,23.26175,14.8588,16.4181,5.3055,105.560225,54.0735,33.1052,35.3612,22,25,3,11
"ZNF320",0.621898499509642,0.98246150457488,0.996843304922436,0.856682976375624,0.998281486680075,0.9996344063906,276.759077272727,372.648876,338.477833333333,356.157690909091,43.8331258256994,52.4134335189216,123.472380613403,118.63016080157,96.574925,128.8298,263.8689,95.8611,430.172575,600.7147,460.98325,400.34165,22,25,3,11
"ZNF530",0.660408208696514,0.986284859391518,0.996812717768105,0.986804564842344,0.935826497788844,0.999183666781231,60.8312272727273,77.067824,70.9501,66.8225090909091,7.69067791758021,10.0475720501593,15.2360354511927,19.9264164861552,31.496675,38.209,59.5481,31.24815,92.843575,111.0061,85.40315,64.51075,22,25,3,11
