"gene","p-adj-Current reformed smoker for > 15 years-Current reformed smoker for < or = 15 years","p-adj-Current Reformed Smoker, Duration Not Specified-Current reformed smoker for < or = 15 years","p-adj-Current Reformed Smoker, Duration Not Specified-Current reformed smoker for > 15 years","p-adj-Current smoker-Current reformed smoker for < or = 15 years","p-adj-Current smoker-Current reformed smoker for > 15 years","p-adj-Current smoker-Current Reformed Smoker, Duration Not Specified","p-adj-Lifelong Non-smoker-Current reformed smoker for < or = 15 years","p-adj-Lifelong Non-smoker-Current reformed smoker for > 15 years","p-adj-Lifelong Non-smoker-Current Reformed Smoker, Duration Not Specified","p-adj-Lifelong Non-smoker-Current smoker","mean-Current reformed smoker for < or = 15 years","mean-Current reformed smoker for > 15 years","mean-Current Reformed Smoker, Duration Not Specified","mean-Current smoker","mean-Lifelong Non-smoker","SEM-Current reformed smoker for < or = 15 years","SEM-Current reformed smoker for > 15 years","SEM-Current Reformed Smoker, Duration Not Specified","SEM-Current smoker","SEM-Lifelong Non-smoker","Q1-Current reformed smoker for < or = 15 years","Q1-Current reformed smoker for > 15 years","Q1-Current Reformed Smoker, Duration Not Specified","Q1-Current smoker","Q1-Lifelong Non-smoker","Q3-Current reformed smoker for < or = 15 years","Q3-Current reformed smoker for > 15 years","Q3-Current Reformed Smoker, Duration Not Specified","Q3-Current smoker","Q3-Lifelong Non-smoker","count-Current reformed smoker for < or = 15 years","count-Current reformed smoker for > 15 years","count-Current Reformed Smoker, Duration Not Specified","count-Current smoker","count-Lifelong Non-smoker"
"ZNF747",0.984816060069788,0.998592462239261,0.988041703962104,0.945890454440259,0.719441535173158,0.999999979602799,0.394228677317282,0.143176390921888,0.995935298518817,0.882316842247277,195.021,184.443714705882,209.2709,210.143878787879,227.75179,12.7914683580887,12.530456008004,23.6371802790293,13.3989127224616,14.1533279973455,137.72465,142.05805,190.64075,148.2171,160.4898,225.3029,223.4032,231.1846,262.7041,281.57875,35,34,3,33,50
"ZNF778",0.999998971636762,0.682499077882791,0.671975819878616,0.930828040056998,0.9184333609194,0.85926805559322,0.998203822621089,0.996824853607273,0.740280152990372,0.979494976509155,99.91204,99.4086529411765,135.843633333333,108.708612121212,102.922036,6.29462443169467,5.72706560505492,30.9796930033387,10.725379776987,6.33717258443096,71.6313,75.3089,112.0991,68.6478,69.284575,121.14785,112.12665,164.94825,125.7576,124.28125,35,34,3,33,50
"ZNF212",0.992922416342001,0.997674441909338,0.988004835947548,0.964334483255298,0.999326724016778,0.976931743425981,0.999928751385009,0.97553588853174,0.998720284250163,0.915793449756558,271.587128571429,284.272826470588,247.818966666667,291.314251515152,267.981112,21.9561838570454,20.4411219968371,68.4426169848712,26.5784679425384,13.602789295701,179.1842,214.47205,180.6345,193.3747,200.250275,310.8968,331.5465,292.724,357.5891,325.0208,35,34,3,33,50
"ZNF282",0.999954481001105,0.91823850065669,0.902107845996853,0.673964728499558,0.75027251481981,0.647225232078054,0.976460870304007,0.953187478818821,0.970032832494559,0.263170351564192,964.997077142857,975.866408823529,773.4789,1087.40455454545,915.65353,79.6484444684454,58.3571131679088,81.6989139345806,79.0598627117524,38.4458253057605,716.1611,791.28015,697.56055,760.4839,750.526775,1209.58055,1191.2336,837.5788,1319.6066,1083.105725,35,34,3,33,50
"ZNF160",0.99995323287371,0.999988309223822,0.999999588162429,0.99997318812019,0.999462299136242,0.999942156161501,0.957517574653448,0.924825340896241,0.99699942500651,0.979300279138928,446.750631428571,437.270932352941,430.0188,455.059127272727,497.067994,49.1914445549051,52.3803335833679,23.8159237973952,42.2511382341628,58.5053974413829,243.1131,208.786775,406.2484,279.4485,289.901825,584.9742,578.628775,443.17865,539.8903,620.6988,35,34,3,33,50
"ZNF415",0.991693804489937,0.961830075910119,0.987803642484081,0.999999999999702,0.992069865962246,0.962062475568157,0.686347854532108,0.926114259632637,0.999664065428318,0.699580752299958,39.8198428571429,50.7036647058824,80.8285666666667,39.7918757575758,69.007642,8.15763847255518,20.0573712609461,48.7302026060612,8.27335769994912,19.3720835736031,10.0011,7.8676,32.99265,11.6246,15.089225,48.96585,52.95915,112.7944,46.3065,68.21805,35,34,3,33,50
"ZNF439",0.998463854476558,0.999999963458479,0.999980955241574,0.99977523797071,0.990630183885756,0.999984062032837,0.9377074290778,0.816386636739148,0.998045081771052,0.979412040787264,44.7299371428571,41.2691294117647,44.1320666666667,46.8734424242424,53.217746,5.73990353712475,6.97316602142289,16.7986039094854,10.6903576561738,7.95848524465591,16.54005,13.075725,28.05125,12.1441,14.568825,55.9722,49.908925,56.37965,64.4983,64.114875,35,34,3,33,50
"ZNF440",0.999892374789703,0.584661368042987,0.547602268351411,0.724401453468464,0.810530176679065,0.287704204902969,0.999981806168566,0.999081182205891,0.595856307020204,0.602390704064306,473.713411428571,466.171373529412,661.2368,409.526751515151,478.132812,31.0087636433854,38.0373971684855,87.786564113821,25.720822557261,36.4139307301909,319.04745,332.88465,575.14095,288.1356,309.68835,604.389,567.465675,719.1336,510.4364,588.826325,35,34,3,33,50
"ZNF562",0.998743540036799,0.518384313504365,0.450170071181846,0.597225757584536,0.76948415711085,0.204736506501532,0.76478013646229,0.907743913310327,0.258693925854469,0.993937654278155,759.346988571429,740.371976470588,1030.68333333333,658.41153030303,684.898604,47.3816169825621,51.7905284511254,231.280940084668,43.6422262632902,42.1507112816044,624.1196,522.05275,829.7332,486.2183,541.122375,890.4054,997.564675,1230.31705,748.5227,740.741875,35,34,3,33,50
"ZNF561",0.958268425913793,0.6448218444981,0.468655424119586,0.833403028256983,0.996443477291361,0.381906819916759,0.991074445812793,0.751800581406483,0.738324573260188,0.513221960400871,591.1167,553.903997058824,776.1799,534.313733333333,613.562444,32.749818154147,41.7232672267598,118.437271939805,29.5244078203416,36.5778603460035,512.9607,401.272075,710.79345,427.2612,480.6503,671.8776,605.1563,894.39505,615.9143,678.744575,35,34,3,33,50
"ZNF584",0.280496657239481,0.999770479088139,0.972754521766057,0.790985697620437,0.920711864171359,0.998711872142001,0.755194604800431,0.871506484500384,0.998956089007432,0.999998708949571,230.954748571429,175.154644117647,218.3914,198.905227272727,200.183442,30.9717779337038,9.75604869425221,58.5480588971431,21.4796779411802,11.0144732459526,123.9679,141.3772,172.43755,135.1727,148.7283,232.15445,201.90915,272.7863,216.4645,232.43925,35,34,3,33,50
"ZNF274",0.998292760316883,0.99326825530814,0.982895761644993,0.456680574989595,0.651518859728696,0.809948687150849,0.97310226440664,0.99854829528647,0.965567635984389,0.749062071646577,403.983557142857,389.190235294118,456.625433333333,320.183293939394,376.087422,31.5348625665591,43.8444897641379,45.9028297020396,26.2418507267498,30.9605027431286,294.06455,252.716925,416.1794,234.4954,236.185425,483.1129,427.10045,495.64715,400,431.5809,35,34,3,33,50
"ZIK1",0.986578046515668,0.998571613431604,0.99999036081756,0.515935636132118,0.824594456360169,0.996724017577281,0.895384351976319,0.996888664387505,0.999998802530157,0.925277044977658,18.4043142857143,22.9005588235294,24.6877333333333,32.4780303030303,25.73437,3.60867086764559,5.33745232615664,4.78872515197011,8.52012709490326,5.68777131476569,7.63635,7.762475,20.2356,7.3065,8.288325,23.6327,21.900625,28.44115,34.7997,24.4222,35,34,3,33,50
"ZNF540",0.951699597262613,0.995399245193175,0.962511586379056,0.981771744040623,0.71875800236889,0.999849213918407,0.952564415897876,0.57094450697347,0.999949452492873,0.999968553203913,21.7837257142857,17.3079058823529,27.7328,25.2317090909091,25.859286,3.16289351915855,2.51906526937149,8.12328825927859,6.89261711636653,3.52703902335738,9.2513,5.8559,22.2411,7.2267,8.254325,27.26825,26.411125,35.66245,22.981,36.9194,35,34,3,33,50
"ZNF570",0.12051248212891,0.999997577355055,0.847138881757053,0.999959631426432,0.166615907832698,0.999974001310174,0.999999699286212,0.0691412656554657,0.999999046036947,0.999858537099672,40.5120485714286,22.2779735294118,41.5935333333333,39.6296848484848,40.747158,5.89336422756097,3.45564755537587,6.40528509496476,5.58964281800894,4.99578046920177,13.4801,7.12805,37.05395,13.2505,9.73265,50.8763,29.805,47.77675,65.3454,65.67395,35,34,3,33,50
"ZNF57",0.990361590073328,0.961118348235841,0.988138885537076,0.990534149518198,0.890164502105107,0.910463831293551,0.996255642173139,0.999904549640386,0.981721992834937,0.91206125434362,169.183662857143,178.868347058824,204.4566,159.471139393939,176.112604,13.7258822829817,12.3287357133933,39.59492183816,14.5104993016955,14.2657492914846,108.21065,126.757375,166.7831,99.7761,108.34105,211.57055,229.13425,233.84555,191.4737,217.5317,35,34,3,33,50
"ZNF556",0.8719515059461,0.90531961848306,0.988133113957049,0.999182953864468,0.955535701959344,0.937475097512427,0.999977067377267,0.879943026394964,0.914542702458236,0.999820419902922,24.8567771428571,18.1365617647059,9.55806666666667,23.1237939393939,24.216374,4.94996189959547,4.52658085528272,8.01961060574501,4.53919926786531,4.61272275489045,3.7425,0.916375,1.53905,3.6134,2.412775,31.67145,21.8082,13.6521,34.1786,27.784275,35,34,3,33,50
"ZNF554",0.998208942107967,0.999999999984861,0.999956880295728,0.749560797205222,0.570129143430583,0.9884636201106,0.99997426277498,0.999442833063948,0.99999964316819,0.626782479623858,97.5622314285714,101.127644117647,97.6467666666667,83.1733727272727,98.681378,8.08386716481761,10.2738427382915,21.8041492539328,6.88034072610484,6.86174401682391,63.83895,65.92195,76.51925,48.5556,63.56445,116.6382,122.9488,112.87815,110.9715,113.56315,35,34,3,33,50
"ZNF738",0.961480477709679,0.942061079225983,0.988442468707101,0.85655461189122,0.997589177889113,0.996557030184039,0.998623529783188,0.850463046209493,0.906974059197187,0.657798958110187,174.236997142857,143.290276470588,87.4416,128.214024242424,186.019626,22.4687744585028,17.9436588645888,14.7683164654382,21.1443239733249,40.3974039645914,94.15775,64.508175,73.1649,33.5785,62.21065,224.59265,180.135575,97.85245,177.2619,202.336225,35,34,3,33,50
"ZNF596",0.852349373861266,0.999998429067951,0.996712458711923,0.97971229454242,0.992883496414904,0.999778915683587,0.948164171981313,0.996311298028265,0.999470150257914,0.999967924654365,46.9806628571429,55.5398,48.0683,51.8362818181818,52.699196,5.09388533182346,6.85115326395384,9.50724380687344,6.45792570037042,4.91537913526304,28.28315,27.88415,38.7951,19.852,27.91115,60.1542,72.276025,54.52055,65.6009,71.382525,35,34,3,33,50
"ZNF621",0.97403086244366,0.553841232157076,0.708757823451957,0.00292699802696328,0.0217224253641898,0.999999806309299,0.807433447538501,0.992654044202683,0.791976580732317,0.0337984229375616,711.843865714286,677.457976470588,496.804466666667,501.114536363636,654.790352,42.1778310831708,42.4465893575184,7.04400470289766,35.5320122708318,34.2192915857819,518.55435,479.1206,489.7719,335.128,482.22155,848.607,839.03925,500.66825,600.882,829.480275,35,34,3,33,50
"ZNF680",0.505907250359704,0.302997280137414,0.692924267538131,0.584424881133544,0.999967915410249,0.666453984054208,0.876683407711827,0.935807400095725,0.495243343878493,0.965420189105364,319.74396,261.003705882353,141.099933333333,265.084939393939,287.627542,28.866983772464,27.9967486741498,7.75502355817039,19.4362181539558,22.6677294216294,196.4567,142.5706,133.36345,168.4993,162.970825,407.87535,329.385575,145.4323,354.4607,354.12215,35,34,3,33,50
"ZNF483",0.23159841051262,0.971778022510176,0.999518841337161,0.577118702658182,0.976980249552818,0.999999940287563,0.944424022782689,0.553128384088182,0.996775926954212,0.909204541403561,52.01888,23.3438029411765,30.7415333333333,31.5190303030303,42.594588,15.9870570527131,3.16675775289157,11.81031151118,7.2944197392057,6.89449456621887,11.44895,7.275975,20.2066,7.3539,11.93,51.0153,37.8824,40.6322,30.9556,53.07035,35,34,3,33,50
"ZNF417",0.996189202819115,0.999892691320485,0.998374926307018,0.956456777267479,0.829904432460222,0.999926312073413,0.999999902845835,0.993411581199964,0.999913273477288,0.948966065050267,245.770845714286,259.452438235294,231.9531,219.350218181818,244.894972,19.0862715745511,27.2471392791147,14.6531762168935,37.5804899694867,18.9759352902773,183.7905,166.986725,217.31955,102.6498,154.95255,306.95855,299.31575,239.92645,244.8355,290.333175,35,34,3,33,50
"ZNF791",0.650023736390804,0.636785800006623,0.917909389297959,0.322061331135673,0.983031099531942,0.971768764883704,0.600381269904969,0.999998716320338,0.907933892595987,0.968913888571169,399.891834285714,353.594429411765,282.465966666667,335.037551515152,355.115792,26.5185488482649,22.2477043357125,16.8148870154132,23.8022629901944,19.9754071298204,291.77915,286.081075,268.19405,247.0893,256.718625,493.3238,427.787125,297.3019,405.3705,421.057,35,34,3,33,50
"ZNF519",0.781159235838669,0.697948669129763,0.921064010667738,0.978341604928721,0.435470073908792,0.552096267066874,0.96306165449626,0.977714258426741,0.827672044764178,0.704269995176754,72.2795257142857,58.4935352941176,33.5543,79.2600060606061,64.938188,9.13370068052011,5.50049422175526,6.59387023327979,9.29861138535588,7.79559771592086,36.99655,36.25335,27.1898,45.5902,35.2347,94.495,84.287775,38.2296,98.0684,85.907225,35,34,3,33,50
"ZNF25",0.51327606259883,0.998098615386237,0.997519150134402,0.790589694137021,0.992548913765344,0.999884266223988,0.953597577388271,0.852807085674659,0.999999067093893,0.984912474683641,214.386057142857,177.859270588235,196.755033333333,188.050148484848,199.3198,16.2924564771993,14.0054948189866,51.2312690912602,14.6063828702967,15.7486990301502,139.1483,108.71485,145.67655,127.7735,103.739475,283.9094,250.643275,225.71825,233.2889,258.730375,35,34,3,33,50
"ZNF77",0.891362044513473,0.99058801532292,0.999980782267716,0.720704813726429,0.996987704022817,0.999999182395948,0.948798440138654,0.99892008337637,0.999668852075898,0.969008787223103,94.3040628571429,84.6291294117647,82.0923666666667,80.9398575757576,87.211132,7.89879728386532,9.02302546920213,21.7397741553229,5.7150827473745,5.96899867700892,64.05365,57.8068,60.3756,62.0587,59.649625,108.4878,86.555575,93.8167,96.019,105.438425,35,34,3,33,50
"ZNF169",0.917573198283997,0.779375323587687,0.573850604915592,0.777455866404869,0.28391440026963,0.959810836858813,0.992144052715546,0.662525209215693,0.854557622871825,0.92544425669921,112.478174285714,123.943911764706,73.2675,96.6152181818182,106.982178,9.88538468893553,9.8999063666693,23.8652578970631,8.54193572794204,8.44849361181772,70.08855,83.7368,50.7621,61.9654,66.265675,141.7651,171.442225,91.3972,129.3816,132.999125,35,34,3,33,50
"ZNF613",0.979359039608974,0.96599219747442,0.904256860805347,0.999999960180487,0.982953163171469,0.964724994039122,0.999919755349318,0.989037303364168,0.953739692538206,0.999963342232272,79.3296885714286,87.0044088235294,57.3485666666667,79.6071,81.021632,6.91532999153047,9.11453258681838,6.07829886408287,11.289916599383,8.70867907533883,52.72195,46.722075,51.31035,48.8236,35.010575,95.4263,107.236375,60.9712,90.1616,106.6767,35,34,3,33,50
"ZNF404",0.91166541132391,0.931810164186643,0.786771848969162,0.999044341401299,0.976226268080047,0.898072641121375,0.974236821515015,0.997408379470747,0.841915962559329,0.997795231293642,33.0515742857143,40.4248294117647,15.9879,35.2686606060606,37.804846,5.13807779342297,6.87733865558936,2.01132356753789,6.13928774201846,5.22100466384776,15.096,16.056125,14.3917,15.1169,16.33455,37.25455,44.414675,17.8458,38.4384,41.1058,35,34,3,33,50
"ZNF135",0.944708803441516,0.9988054098129,0.979261887386184,0.999720941859424,0.981691654033839,0.996901099119663,0.997938628207721,0.796330444785218,0.999855934418183,0.986385353535179,37.9342514285714,25.8517264705882,48.8692666666667,34.8819757575758,42.538558,12.7438727599886,4.52768420035975,16.1244013753827,8.00928658937954,12.6095899615653,10.08215,7.0537,34.87235,7.9893,10.3598,35.4474,29.239075,62.8004,36.3303,33.42975,35,34,3,33,50
"ZNF620",0.940200254087459,0.915324667905682,0.778458213497704,0.506005086087351,0.140352817921492,0.999600796733032,0.978838879216881,0.998971924396763,0.821778080913088,0.156098152603313,58.6128714285714,67.2716852941176,34.6582333333333,40.4757878787879,64.54666,7.59055429854783,8.88307289291995,5.91037576761786,5.99673762583469,7.45473398781292,19.5856,40.4007,29.8387,11.9243,28.256725,95.5448,79.715475,40.03085,55.609,93.524125,35,34,3,33,50
"ZNF619",0.976275403904287,0.999147623049614,0.988673451566829,0.0997117041947505,0.0224602959720047,0.943785419376727,0.927171517912274,0.600801045081974,0.999998709886379,0.326423773761449,83.21904,88.6669441176471,77.4905,60.1375424242424,76.381956,7.23146804431992,7.7688521886926,5.74190303296738,4.30901373629777,5.35265306825153,58.9209,57.326475,74.2218,42.1773,45.4389,116.05195,108.64315,83.2131,69.26,100.725175,35,34,3,33,50
"ZNF354C",0.257397412689901,0.970511482562357,0.999736593095595,0.986107753269608,0.0944690869659206,0.920488027564256,0.999911487411295,0.139076655086446,0.959097160374322,0.993699727245983,43.6730628571429,20.1033441176471,25.4732333333333,49.6621242424242,45.166548,8.72656061993863,3.93170577022518,7.36471389653242,10.9131998212306,6.8542728556714,10.0052,4.456275,18.2824,16.3317,9.80265,58.37005,28.89055,30.4464,58.871,64.38495,35,34,3,33,50
"ZNF114",0.77312021988184,0.847922905668359,0.981808748707516,0.999971347467234,0.722170831212188,0.828744440991573,0.99468819618763,0.466633626149065,0.765591936155538,0.998715208683479,59.2489028571429,33.4517147058824,2.90776666666667,61.6173424242424,67.326622,14.6720367701304,10.0523533448128,0.541122938383178,11.9697952000396,17.554995465875,6.91105,1.72995,2.3689,8.4045,3.48265,78.8774,39.949925,3.21995,88.631,84.566325,35,34,3,33,50
"ZNF454",0.925627540418144,0.978733091036064,0.896952217204207,0.871709454040949,0.99987929153392,0.872838400092418,0.787130900274572,0.26653055662651,0.999854149376449,0.201975208208357,8.67096285714286,6.76414705882353,12.0228,6.40369090909091,11.10327,1.61423932932957,1.14437540565125,6.6018940693814,1.17436906161806,1.79194775290829,2.76305,1.68235,5.50835,1.8869,2.967325,11.93675,8.2228,16.2075,9.1097,14.7503,35,34,3,33,50
"ZNF543",0.869383774870877,0.99999935580112,0.996896909147269,0.973825126693653,0.996727738550957,0.99961507728087,0.998377018047278,0.942218951873487,0.999995332346136,0.99602374289765,208.16946,188.980720588235,206.140766666667,196.0389,202.850896,12.7355835510286,12.0062689120955,32.3433572072295,19.0151572296441,10.5959437865105,154.66435,143.455425,179.65295,135.4093,144.254325,258.9525,223.788125,235.45845,246.9624,245.818325,35,34,3,33,50
"ZNF354B",0.999979143197672,0.844568987350626,0.862851375036578,0.950627830457293,0.971245012713163,0.949490634519569,0.998483704367066,0.99976492495285,0.885547988391901,0.987206473082082,133.605962857143,131.416085294118,76.3623,117.257163636364,127.701998,11.5078204992194,26.2445209081552,9.19156065167028,11.31595290063,9.74132504836598,83.3119,80.298125,71.4158,65.0407,81.49175,183.74515,116.51065,85.5447,139.503,163.053125,35,34,3,33,50
"ZNF223",0.431740302656307,0.994282682667674,0.998668218538022,1,0.447691946963203,0.994356513247646,0.527005358826235,0.998054089631994,0.999821767291083,0.54513824668569,56.0405628571429,72.6191352941177,65.8595,56.0503121212121,69.870824,6.3560762261773,7.14957125807512,13.6023211410161,5.45736073000847,6.56320348681583,27.46415,46.72445,52.8936,36.2924,37.4313,80.34605,91.651675,75.90355,67.5768,86.795525,35,34,3,33,50
"ZNF713",0.609701421009103,0.739715373343738,0.966934872430071,0.236297615885257,0.966040260867288,0.995431422293771,0.90453800044971,0.960950721845321,0.892995250605893,0.640032565378532,85.9634342857143,66.9513441176471,45.4221,58.1513787878788,75.273592,13.5447542155172,6.2563066025692,6.39911944437149,5.83215880736401,8.06154137283063,37.39245,46.848725,40.6542,36.9382,38.754925,95.8406,85.545975,51.50225,71.2872,93.9437,35,34,3,33,50
"ZNF552",0.917188724605473,0.999872701511967,0.999748088284902,0.0728284514366282,0.00699728869898786,0.748219929535136,0.881089318630405,0.353049980206902,0.986866197911689,0.318995705830609,208.285391428571,230.784152941176,218.564366666667,137.851063636364,185.299774,17.7960984117983,24.8824690797091,20.626984078898,12.2136192820775,15.8772213021797,123.54955,144.22645,197.9377,81.6019,121.57165,269.7471,281.903,228.9768,158.4482,217.25985,35,34,3,33,50
"ZNF154",0.933693390949015,0.753774430038604,0.904121094435735,0.980622972498105,0.671689290842735,0.617048047801975,0.992539238247266,0.993226896076777,0.831857566899154,0.84028595210574,60.3174742857143,69.3571647058824,94.5802,53.8540151515151,64.875046,7.0522692095873,7.40185410535667,34.0133151541177,10.8039734792599,6.04020557569955,29.8849,38.028775,61.3064,17.9817,30.31,85.77035,102.52785,117.3261,60.4048,83.3903,35,34,3,33,50
"ZNF571",0.611464967136122,0.999391576572672,0.99701708790573,0.971423305891057,0.933582369476126,0.999999942470244,0.976078145331056,0.211820375161339,0.99140466105796,0.719361843477888,64.9794228571429,49.5582823529412,58.8142333333333,58.2085787878788,70.837558,6.61423321566286,6.14162158433712,8.17555409015873,6.98255829928894,7.97868853577292,35.8966,23.160625,50.64385,31.3093,30.857325,84.43995,71.08405,63.1512,77.8425,90.981075,35,34,3,33,50
"ZNF443",0.984917294488863,0.999471415890788,0.999999996644532,0.974703970729916,0.799855400850123,0.990570093077947,0.99913873530596,0.926085223656911,0.997832784301896,0.994262158825509,58.8172285714286,63.6073823529412,63.8593,53.2675818181818,56.726906,7.34782440146738,6.14220437890909,21.277055935757,5.33623770833684,5.63150573249842,25.77715,38.2762,43.0432,29.401,33.697975,73.37795,80.0339,78.0821,68.8696,69.010675,35,34,3,33,50
"ZNF792",0.693411592477903,0.999726532825905,0.955102859262569,0.44181288679021,0.0291366138428911,0.987744747345996,0.999998300368847,0.592031416150976,0.999813281683886,0.389337476444801,159.40978,191.699308823529,147.807733333333,116.959772727273,158.220938,16.1998556410146,21.6875454607092,50.1329229610753,15.071130233299,14.4017321396296,81.2459,99.62895,98.6382,51.0092,80.7969,222.32715,242.863025,180.86305,152.7351,226.5643,35,34,3,33,50
"ZFP82",0.930699393189746,0.992965607930609,0.945127688873504,0.999758508205633,0.973764578650264,0.987322064290812,0.643988456917916,0.17471123363203,0.999991775119301,0.53332110539171,40.9916257142857,26.3634441176471,60.5620333333333,37.6539454545455,64.063452,7.65141077773259,3.80104332379671,34.4540433542196,7.30430143483351,17.1305888510144,10.5605,10.182225,26.22115,9.5302,9.8925,56.7046,36.056225,80.1488,47.8119,64.0006,35,34,3,33,50
"ZNF707",0.999973121446789,0.57111501082569,0.599160760914922,0.801785121014579,0.749397469416957,0.30519382695816,0.84615383750063,0.793961236415198,0.329871125525467,0.999655097240453,201.387648571429,199.252091176471,125.105933333333,224.292787878788,220.515346,13.6343846545209,14.5823553789653,15.8293381459168,16.154472733067,11.9635701507679,145.1125,144.671425,112.2732,163.916,163.679225,232.46975,226.627575,139.5483,256.4457,277.923125,35,34,3,33,50
"ZNF746",0.983387860326353,0.97117217248741,0.918676751892695,0.406354336022508,0.745832503639703,0.67540701687341,0.999999734615824,0.981940687172648,0.967730520795602,0.342530227094617,595.131151428571,633.788176470588,482.981866666667,722.215448484848,597.29329,38.0940306799987,33.6345303538721,17.8746149867471,73.1813820309268,44.128509130698,421.7117,503.9902,467.4602,461.9173,439.34855,719.65525,753.693175,498.4196,773.8633,642.06005,35,34,3,33,50
"ZNF678",0.983779233078086,0.600200786701923,0.734287177239901,0.835230035848302,0.986317243231815,0.845188033806021,0.99999996758503,0.975378663355078,0.584302736403328,0.781366132797539,85.4743485714286,79.2760323529412,43.5328333333333,73.2652181818182,85.680594,8.33554736458762,7.01641640402204,4.99277311131911,7.87761065828297,7.71880687697073,49.89335,45.760625,40.6389,38.1072,51.76495,108.8416,97.8358,48.50325,89.2974,103.276925,35,34,3,33,50
"HKR1",0.929349429827478,0.817297403709678,0.942524325457622,0.692942149649707,0.987497810923008,0.98132354033439,0.986402403471197,0.996155862747074,0.89537178906121,0.894896494019863,506.726662857143,457.745179411765,342.353033333333,426.950418181818,478.3265,54.0400634998489,34.9342772817531,50.6548878434692,39.1590152315949,35.8399715321885,364.94615,320.87835,291.76535,294.5928,322.855875,528.3382,573.475825,369.90585,475,586.244225,35,34,3,33,50
"ZNF101",0.999994586899259,0.999464860483856,0.999148189916745,0.987368148768222,0.9930272274027,0.99335891503338,0.918356091079246,0.942794401879365,0.983648076046266,0.99856757280643,165.071494285714,163.601952941176,176.709166666667,154.477554545455,148.906898,12.6489946115667,12.4942730306527,36.9683952015021,21.3025216932411,10.9959943798853,129.05615,123.081625,152.33585,109.2965,92.173225,189.88775,197.8675,212.96765,163.1753,169.42735,35,34,3,33,50
"ZNF716",0.994870449837612,0.982903711526309,0.99540716995739,0.999699121523906,0.999651466627823,0.990502370414976,0.999977465060493,0.997481262517001,0.98623418803686,0.999967991840546,11.4419142857143,8.19536470588235,0.304433333333333,9.85449090909091,10.690022,7.78634137428225,3.45774468274475,0.304433333333333,4.69314312297369,5.22879828616854,0,0,0,0,0,0.5104,0.65355,0.45665,2.8463,0.60185,35,34,3,33,50
"ZNF708",0.999992868731089,0.921987457918977,0.931450776070983,0.206189277636748,0.24412101173033,0.999999473764442,0.999016751874086,0.999789102680344,0.946453155771603,0.239155669212237,167.673505714286,165.829835294118,116.699533333333,114.294296969697,161.849044,17.0958561027263,14.7416069056199,14.691512344699,16.8577194412758,16.6921033139017,108.0206,100.76975,105.1783,32.9483,89.322725,196.7148,209.549275,130.35485,165.9089,210.29945,35,34,3,33,50
"ZNF721",0.857512054432929,0.942853342455155,0.778573316424519,0.999237109635996,0.946769629087631,0.914170037070229,0.95245805480824,0.996096769697044,0.841219805302735,0.991985266614636,495.018025714286,571.245841176471,350.4213,513.693121212121,545.280948,34.9183745389851,60.85244629674,19.7588601257765,67.1597814427489,44.3984289516461,340.70385,388.873525,335.11705,297.0386,359.402775,624.84855,722.394375,368.89675,529.2453,603.77525,35,34,3,33,50
"ZNF662",0.972209011485178,0.862700702498239,0.947989546627362,0.911087428641998,0.589077239370442,0.675315566768713,0.977572849649561,0.999984048553826,0.93636537239176,0.563013291542793,49.6368114285714,59.9384088235294,90.6349333333333,35.1735515151515,58.529644,13.2473697878654,14.2681200550631,37.0579927088311,5.6991542985114,9.9292452949013,12.81795,8.645775,64.24835,13.7512,16.726575,52.9069,67.21985,126.36225,44.9547,69.5161,35,34,3,33,50
"ZNF320",0.72047753356156,0.969114797126078,0.78764795737522,0.526183512475425,0.0473266024625287,0.999999999617899,0.989683619986754,0.900921633285467,0.924731295728437,0.204411336155445,365.880865714286,448.907191176471,260.709133333333,261.769390909091,394.56379,41.1607800103362,54.097065863608,73.9702958808992,40.4424184408305,41.9265348529223,160.842,215.63205,198.8043,93.467,185.36535,529.27335,692.084775,326.72645,327.0849,544.52475,35,34,3,33,50
"ZNF530",0.989331997604622,0.988937397607378,0.962191664832905,0.988760007524745,0.999999997531833,0.961521642832386,0.875906161867045,0.99299721603163,0.917575888169379,0.993888255310635,60.9573571428571,66.4219411764706,47.1734666666667,66.5403272727273,70.938524,6.22743157126014,10.6135622538331,17.4417912193992,6.33136183786513,7.08076596060437,33.37285,27.9854,29.76655,39.07,37.803275,82.59985,75.528525,56.83165,76.7843,95.941575,35,34,3,33,50
"ZFP1",0.325392463954505,0.552454060331934,0.9417348541909,0.969383634225994,0.0972602902266334,0.395340605808426,0.915554486636058,0.744539493118907,0.738311168110181,0.553015839384238,252.171154285714,210.134864705882,167.971166666667,266.345196969697,234.971672,17.7107026077247,11.4188187241558,42.4580676764865,17.8728093482039,12.8963463491718,187.00485,156.602675,127.55245,195.8592,180.4473,272.54085,248.71915,199.43935,304.8485,272.8631,35,34,3,33,50
"KRBA2",0.932231458512192,0.99706474843801,0.999999931066383,0.964496895593758,0.999942104993488,0.999992929405849,0.992379645423332,0.696428018078237,0.986576264623701,0.783304233324871,73.68136,64.4031,63.7182333333333,65.9017454545455,78.355394,8.41294951132804,6.31023013394388,9.98180181368964,6.97933630509949,8.40250272124283,43.9277,39.10645,56.86115,38.1069,41.092825,90.3679,82.5306,73.4287,90.6106,101.999025,35,34,3,33,50
