"gene","Stage I-Stage 0","Stage IA-Stage 0","Stage IA-Stage I","Stage IB-Stage 0","Stage IB-Stage I","Stage IB-Stage IA","Stage II-Stage 0","Stage II-Stage I","Stage II-Stage IA","Stage II-Stage IB","Stage IIA-Stage 0","Stage IIA-Stage I","Stage IIA-Stage IA","Stage IIA-Stage IB","Stage IIA-Stage II","Stage IIB-Stage 0","Stage IIB-Stage I","Stage IIB-Stage IA","Stage IIB-Stage IB","Stage IIB-Stage II","Stage IIB-Stage IIA","Stage III-Stage 0","Stage III-Stage I","Stage III-Stage IA","Stage III-Stage IB","Stage III-Stage II","Stage III-Stage IIA","Stage III-Stage IIB","Stage IIIA-Stage 0","Stage IIIA-Stage I","Stage IIIA-Stage IA","Stage IIIA-Stage IB","Stage IIIA-Stage II","Stage IIIA-Stage IIA","Stage IIIA-Stage IIB","Stage IIIA-Stage III","Stage IIIB-Stage 0","Stage IIIB-Stage I","Stage IIIB-Stage IA","Stage IIIB-Stage IB","Stage IIIB-Stage II","Stage IIIB-Stage IIA","Stage IIIB-Stage IIB","Stage IIIB-Stage III","Stage IIIB-Stage IIIA","Stage IIIC-Stage 0","Stage IIIC-Stage I","Stage IIIC-Stage IA","Stage IIIC-Stage IB","Stage IIIC-Stage II","Stage IIIC-Stage IIA","Stage IIIC-Stage IIB","Stage IIIC-Stage III","Stage IIIC-Stage IIIA","Stage IIIC-Stage IIIB","Stage IV-Stage 0","Stage IV-Stage I","Stage IV-Stage IA","Stage IV-Stage IB","Stage IV-Stage II","Stage IV-Stage IIA","Stage IV-Stage IIB","Stage IV-Stage III","Stage IV-Stage IIIA","Stage IV-Stage IIIB","Stage IV-Stage IIIC","Stage IVA-Stage 0","Stage IVA-Stage I","Stage IVA-Stage IA","Stage IVA-Stage IB","Stage IVA-Stage II","Stage IVA-Stage IIA","Stage IVA-Stage IIB","Stage IVA-Stage III","Stage IVA-Stage IIIA","Stage IVA-Stage IIIB","Stage IVA-Stage IIIC","Stage IVA-Stage IV","mean-Stage 0","mean-Stage I","mean-Stage IA","mean-Stage IB","mean-Stage II","mean-Stage IIA","mean-Stage IIB","mean-Stage III","mean-Stage IIIA","mean-Stage IIIB","mean-Stage IIIC","mean-Stage IV","mean-Stage IVA","SEM-Stage 0","SEM-Stage I","SEM-Stage IA","SEM-Stage IB","SEM-Stage II","SEM-Stage IIA","SEM-Stage IIB","SEM-Stage III","SEM-Stage IIIA","SEM-Stage IIIB","SEM-Stage IIIC","SEM-Stage IV","SEM-Stage IVA","Q1-Stage 0","Q1-Stage I","Q1-Stage IA","Q1-Stage IB","Q1-Stage II","Q1-Stage IIA","Q1-Stage IIB","Q1-Stage III","Q1-Stage IIIA","Q1-Stage IIIB","Q1-Stage IIIC","Q1-Stage IV","Q1-Stage IVA","Q3-Stage 0","Q3-Stage I","Q3-Stage IA","Q3-Stage IB","Q3-Stage II","Q3-Stage IIA","Q3-Stage IIB","Q3-Stage III","Q3-Stage IIIA","Q3-Stage IIIB","Q3-Stage IIIC","Q3-Stage IV","Q3-Stage IVA"
"ZNF829",1,0.9999999999983,0.999999874778683,1,0.999999999700286,0.999999999990944,0.995680762939673,0.938590509564503,0.985866603868798,0.968467204188154,0.999993014595641,0.877216301075328,0.999464655320732,0.982973476985749,0.998961999140448,0.999993642599144,0.899786567498444,0.999584955714298,0.986770021909721,0.998979174445167,1,0.999996036686544,0.929545355506136,0.999794700569549,0.992122697593659,0.998744887532047,1,1,0.999999681247665,0.993362466521603,0.999997018497499,0.999694367371852,0.997291992843883,0.999999929399136,0.999999964160049,0.999999997368516,0.999998101597321,0.983173309834005,0.999964794666492,0.998571661553729,0.99882722803347,1,1,1,0.999999999982436,1,0.999999981064439,1,1,0.976406603755036,0.99323701700143,0.994869375735216,0.997194147345153,0.999933599509971,0.999561038127816,1,1,0.999999999577146,1,0.969289818384191,0.994637194305374,0.995526940710002,0.997173573091048,0.999812968264777,0.999208615665254,0.99999999998956,1,1,0.999999999361041,1,0.973381915404385,0.997794541808835,0.998110520727826,0.998788955483707,0.99990604741909,0.999599181078542,0.999999999974556,1,4.6201,3.215025,8.77446,6.23108571428571,41.2898,18.6915897435897,18.6329,18.087836,15.6278333333333,17.5933,7.50484285714286,4.74985,4.23736666666667,NA,1.05607954258562,3.67437735073577,2.59068398363467,NA,4.18691141979105,6.03982967277905,4.43736398718083,3.35505002241834,5.56435616722885,3.6808827199501,2.0113139198461,3.40828399507892,4.6201,1.736325,3.786,1.5477,41.2898,3.8402,1.6083,2.4214,6.81945,4.664875,1.23365,2.538125,0.8406,4.6201,3.91195,13.5564,8.7071,41.2898,23.9031,21.5566,18.7822,18.189875,22.632325,9.4351,5.168775,6.1782
"ZNF267",1,1,0.999999989337744,0.999999856644453,0.999968716900691,0.999190041069033,0.999999999786182,0.999999878683666,0.999999999900593,0.999921051864474,0.99999999578015,0.999996419656604,0.999623677937567,0.99999999192735,0.999981176958479,1,0.999999991034177,1,0.993883138222942,0.999999996972412,0.963908241707444,1,0.999999999903023,0.99999999997081,0.997629872802608,0.999999987408788,0.99079706531542,0.99999999999949,1,0.999999999998341,0.999999999921253,0.999442008645457,0.999999982053237,0.999527728908876,0.999999999996511,1,1,0.99999976717221,1,0.994496848497721,0.999999999925708,0.991144668594583,0.999999999966674,0.999999995766932,0.999999995248889,0.999994646618057,0.998234862011002,0.989950439468186,0.999999994989917,0.999415988928481,0.999921920366044,0.933123725212058,0.962419320957117,0.987402119025699,0.952267512320378,0.999999999975516,0.999998080172962,0.999999999982153,0.996620164719152,1,0.997801546991193,0.999999978060137,0.999999815858115,0.999999803387612,0.999999999983555,0.976673584588273,1,1,0.999999996548058,0.999999559780067,0.999999899194705,0.999999996062142,0.999999999197238,0.999999999975047,0.999999999998166,0.999999973404264,0.999950770378983,0.999999553534443,529.848,555.9734375,504.9903,649.384114285714,439.0763,613.535894871795,520.783710344828,531.582792,536.396533333333,500.65531,694.204685714286,470.046925,564.316,NA,71.7589970743364,42.6679221515649,107.913901709428,NA,53.0933126854686,40.4128162661565,52.4435521730625,36.5158361633862,61.6581103870014,138.151905203712,76.5544949546985,51.4903305039241,529.848,438.576725,415.8319,438.9833,439.0763,388.8468,343.9505,343.1523,481.52935,343.026375,406.87255,385.995975,518.415,529.848,622.872675,580.9091,826.2472,439.0763,685.1967,640.5277,656.7877,596.778425,687.7549,852.6539,544.5386,607.47205
"ZNF566",0.999999997925453,0.99999999924299,1,0.999999999999543,0.99999999784998,0.999999999866855,0.99502460459108,0.990730819192002,0.992199399630931,0.977810827331553,0.999999192714465,0.999999402713449,0.999999847016675,0.999766919288032,0.996549362255453,0.999910037753883,0.994689663797397,0.998795727235457,0.96191398282866,0.999790941037561,0.996270582026657,0.999573015282066,0.964303105464275,0.990275950454743,0.874938721691937,0.999964697111071,0.938323460954742,0.99999959741394,0.999931725944914,0.998546981317189,0.999551687242426,0.985957133548652,0.999831016635398,0.999817186401093,1,0.999999973432385,0.99999829656698,0.999998950525138,0.999999570422947,0.999842778268983,0.99844517798636,0.999999999999545,0.999994015749835,0.999344584565932,0.999999067964917,0.999981833781285,0.999927156035709,0.999969852586255,0.998386864696458,0.999705441221233,0.999999410925685,0.999999999996856,0.999999590520814,0.999999999999658,0.999999998161976,0.999999999710027,1,1,0.999999999988367,0.992671838961675,0.999999874735113,0.999335906669437,0.994560597822874,0.999715958919093,0.999999620883941,0.999977091167572,0.999999072750836,0.999999947304422,0.999999956265625,0.999992140141725,0.99952241811876,1,0.999999995259195,0.999998476865883,0.999999998010565,1,0.999999999996198,0.999999947419772,110.6383,145.430025,143.62784,128.401814285714,288.6027,166.149730769231,196.047989655172,210.12346,195.804608333333,172.03684,188.036571428571,141.68445,174.7062,NA,33.5604549483985,24.3044023978085,19.6679785625607,NA,18.2710619536818,26.2910046060933,23.0654891318437,23.1175804249593,25.9848419455061,32.5718959750486,39.3256630694152,30.9454860882811,110.6383,70.588575,103.1173,98.8954,288.6027,85.7361,107.4851,152.7598,150.70855,113.582225,141.25635,76.5359,149.2269,110.6383,187.010175,150.388,169.32805,288.6027,202.6235,246.8106,265.3422,231.100425,195.92465,243.01205,195.01755,202.6551
"ZNF224",0.967926585956251,0.991870513186916,0.99999999226176,0.97903578581161,1,0.999999999970473,1,0.987942287498053,0.997721779281306,0.992833534560175,0.991079343952643,0.999956160214564,0.999999999993774,0.999998977983541,0.997719948221647,0.964168866461661,1,0.99999999695967,1,0.986775183340469,0.999029969363506,0.973751226338717,0.999999999877626,0.999999999987724,1,0.991028856988903,0.999959123868633,0.999999999982677,0.894627753212975,0.999998124438195,0.999815247937518,0.999981728742945,0.947639028230877,0.932295176117668,0.999774968264997,0.998964244725378,0.992273219851818,0.999998186503856,1,0.999999967918518,0.997993682914874,1,0.999995481105834,0.999999874800322,0.99413721457817,0.749687464922978,0.995140296327337,0.981358484718467,0.990380991916055,0.841637670392086,0.652884929387473,0.953600383421474,0.925368846173447,0.999946926650662,0.885209640940053,0.990750571396099,0.999999999887818,1,1,0.997249950217019,0.999999999659527,0.99999999998973,1,0.999977394374652,0.999999999991387,0.993917350027864,0.999504707679805,0.999963437650244,0.99999995158375,0.999994602537039,0.999924659497674,0.999999993003278,0.999954728686979,0.999990313799043,0.996042492459769,0.999999991505861,0.942643893765973,0.999999828498269,49.5757,199.76975,180.91014,193.005471428571,66.6596,172.293220512821,195.704589655172,190.31338,224.068408333333,174.59296,258.340957142857,185.61785,152.6419,NA,34.1274225298575,22.1333792957967,34.7973462405829,NA,15.2370443394796,16.1167037801905,19.3752063604658,26.7042844702115,38.4981928972696,69.557534881656,36.9765626835995,16.4511927179561,49.5757,151.9774,146.3434,135.322,66.6596,104.7712,123.2126,112.7594,137.769875,95.525375,128.07905,137.967175,136.81805,49.5757,224.32865,187.797,241.8692,66.6596,224.9559,254.2195,269.5562,276.473325,221.962825,363.86095,217.790975,164.4507
"ZNF529",0.999988298976817,1,0.999006005490108,1,0.990563216260891,1,0.999999477724308,1,0.999998968203349,0.999993160013055,0.999999888380091,0.999988025944429,0.999986544773467,0.999137739033803,0.999999999737076,0.999996339019909,0.999999999909814,0.999170877648936,0.985407629814828,1,0.999988679143046,0.999962190226665,1,0.991219625924681,0.92697985999873,1,0.995005627696201,0.999998995597193,0.999999998375169,0.999845879751183,0.999999988645852,0.999996516738577,0.999999981326166,0.999999977210521,0.999848293892838,0.993488062823959,0.999998085885769,0.999999999925703,0.999833140266602,0.99720098953107,1,0.999999947978373,1,0.999999910083711,0.99999254413889,0.999998946574463,0.999999999821689,0.999947819646197,0.999093832344069,1,0.99999999826737,1,0.999999928086724,0.999999008462338,1,0.999999999793877,0.999984825048594,0.999999999908335,0.999999961345353,0.99999998020041,0.999999998692635,0.999996157073981,0.999799214909568,1,0.999999337347497,0.999999840794552,1,0.999820743529722,1,1,0.999999414089114,0.999998935892671,0.999915066571733,0.998837994020593,0.999999998689289,0.999975623991745,0.99999092538179,0.999999999977743,247.9684,416.00465,278.17144,256.561128571429,417.91,354.386766666667,393.116955172414,427.848588,324.13215,389.25914,384.5885,316.670175,277.7502,NA,109.121776751469,67.999283955705,31.3113500653837,NA,38.9544317223194,50.0252131623316,68.7034787361953,44.7256630647116,41.4048322319219,75.4860431413806,78.0162912609003,10.7306671863092,247.9684,191.985575,202.5244,235.6158,417.91,179.08405,233.763,174.3323,244.9545,331.819175,253.1362,229.81645,270.48995,247.9684,480.96975,410.4758,303.40015,417.91,454.96805,493.056,612.3524,365.257825,459.585575,410.56075,413.323975,288.22335
"ZNF284",0.968848033584592,0.994259343358915,0.999999906951306,0.991474698662326,0.999999926823233,1,1,0.968780240207456,0.994242123997444,0.991450333132981,0.99924095930331,0.966377522048384,0.999974785319861,0.999728671798065,0.999237579544001,0.991656789404355,0.999969677930673,1,0.999999999999132,0.991631622002529,0.994770295825656,0.998062236146318,0.995950571172552,0.999999767860681,0.99999608960777,0.998054764903343,0.999999929849258,0.999982701196548,0.990192780897139,0.999999354934804,1,1,0.990164756610018,0.998399503875249,0.999999999999424,0.999981693946922,0.998468769819701,0.999149372334179,0.999999947610457,0.999999339112168,0.998462820675318,0.999999997615105,0.999999504002933,1,0.999998320864337,0.999461165355245,0.997941206042664,0.999998756298803,0.999991272369441,0.999458783436266,1,0.999989815018089,0.999999999985018,0.999980233610616,0.999999999995422,0.999719257584751,0.999449239259682,0.999999481461225,0.999997286523727,0.999717965054982,1,0.999998453560416,0.99999999998981,0.999995658154611,0.999999999994957,1,0.999999999942194,0.818201480348757,0.973212087957359,0.950227586966813,0.999999999941022,0.994242482405682,0.922248877423113,0.983967616094419,0.927410583507827,0.991144058062398,0.998001797487337,0.999428012330809,12.5204,55.8288125,49.0717,49.8203142857143,12.5082,39.8228666666667,47.9201379310345,42.786472,49.4267083333333,42.89338,40.3709142857143,39.8407,19.8249,NA,8.39812180829392,6.08086934631883,9.79653427336687,NA,5.07361217797814,5.59438219006202,5.6370773313882,8.7511138475855,7.79954789755007,11.5242105466715,8.70185837738124,3.82495176440174,12.5204,39.25855,40.7637,27.22485,12.5082,21.5155,29.4255,21.7924,32.036925,27.88455,15.94885,33.47825,16.1589,12.5204,69.005225,56.0879,68.60185,12.5082,46.71625,59.0228,54.1995,51.703025,53.6259,66.9646,51.21455,22.6029
"ZNF749",0.997754127466556,0.999911312770147,0.999999355350168,0.996093936263133,0.999999999999615,0.99999246009194,0.0973182911180864,0.0992384427390758,0.0652468204024849,0.126916459442746,0.999597356225559,0.999996411154165,1,0.999947356898406,0.0352896463407978,0.998115225698232,0.999999999998499,0.999999803458952,0.999999990801417,0.0578558339977792,0.999987949433002,0.999568198527444,0.999998884226525,1,0.999978693994349,0.0393852548629969,1,0.999998568159753,0.999756922849326,0.999998514215763,1,0.999978913286889,0.044262621874704,1,0.999998967968887,1,0.99998880735009,0.999101185860658,0.999999995456974,0.997162347328894,0.0257514774750879,0.999982568771168,0.997592247730723,0.999982942264851,0.99999920316337,0.999999791970896,0.990036393396871,0.999990910079491,0.980248259905959,0.0182499697439954,0.99825537568715,0.977337782372251,0.998440989040756,0.999749124011639,0.999999964380345,0.999999152964217,0.999475932062466,0.999999911894291,0.998486601068273,0.0386384145664554,0.999987701633524,0.999403233798586,0.999986083835406,0.99999780846266,0.999999999997298,1,0.99978783683497,0.999999999893433,0.99999999999808,0.999999990424765,0.133742343512246,1,0.999999999999519,1,1,0.999999750457824,0.999964219949907,0.999998690847817,75.3799,136.142475,120.9459,140.361514285714,316.6968,124.101341025641,132.583862068966,124.779944,123.048166666667,111.42036,101.200085714286,105.90535,127.5729,NA,21.8203023072448,22.7478368125411,27.5034006175118,NA,8.5765691995293,11.1291075176038,9.5673743710088,17.4752726298425,14.0960743094128,15.1417827408203,24.0330270098081,18.0934104569408,75.3799,94.68705,72.2994,101.1457,316.6968,94.6268,100.5012,85.4975,87.811175,71.96875,73.7231,85.949725,109.5103,75.3799,168.5769,161.5152,165.1018,316.6968,149.3015,135.3293,149.5157,129.05465,131.61355,128.72095,133.778125,137.51825
"ZNF17",0.977082272544501,0.985600141667534,1,0.988374100705574,0.999999999980972,1,0.822886694617803,0.996791460564941,0.996859454263481,0.993465736772207,0.991305898622866,0.999997006870058,0.999999961022459,0.999999999170487,0.978540702367594,0.973219256838875,1,1,0.999999999997307,0.993966334383692,0.99991975284179,0.981073334682831,0.999999999949003,1,1,0.991114926611435,0.999999124438139,0.999999999971906,0.928288284489776,0.999999694266908,0.999999687450326,0.999981959267823,0.999441865454921,0.985743701242425,0.99996345845208,0.999732808298484,0.989753152332282,0.999999996252196,0.99999999997205,1,0.989516143564076,0.999999999988114,0.999999995510517,0.999999999998779,0.999768802089934,0.993583222923411,0.999999972032884,0.999999999386007,0.999999999998109,0.988184201417185,1,0.999999962673396,0.999999999811132,0.999741406478168,1,0.999800270557473,0.999667364627702,0.999937689107974,0.999974174085212,0.951526228720387,0.999993955038009,0.999283719545661,0.999810204557963,0.986727923781407,0.999985609799143,0.999998071138891,0.979531016778772,0.999999999999097,0.999999999987261,0.999999997293594,0.999449007365426,0.999997978424581,0.999999999911272,0.99999999534837,0.999999999998984,0.999999954948655,0.999999835824396,0.999774290854944,74.6505,152.242975,150.36088,146.686285714286,214.1109,140.629148717949,150.533303448276,147.50602,163.417175,144.28796,141.937842857143,123.900275,157.9432,NA,11.8038312835093,15.6553501670643,29.0815595127568,NA,7.62524336159404,11.5423663624455,11.2432045235037,16.1256683762684,15.0483597310227,18.3898068939971,17.170281393024,22.7111182401924,74.6505,130.5173,135.7576,104.96445,214.1109,110.0393,107.5125,114.2329,113.3451,127.0553,108.16505,109.0787,144.6275,74.6505,173.5227,154.8716,166.8851,214.1109,167.00065,175.4754,155.42,208.11445,151.49215,167.8319,137.164625,180.5342
"ZNF555",0.999999990750544,0.999999999432321,1,1,0.999060815269238,0.999940384583672,1,0.999999994279839,0.999999999687804,1,0.999999999993036,0.999999786083145,0.999999999934982,0.999870511826355,0.999999999997386,0.999998896178232,0.999999925506001,0.999999571732812,0.937488002286353,0.999999197921241,0.977844042138459,0.999999999871368,0.999999998344697,1,0.999589571214501,0.999999999938298,0.999999999970219,0.998162539601844,0.999993945280135,0.999996179994375,0.999991356292366,0.928815502487045,0.999995343062327,0.983633904061882,0.999999998559835,0.997032878755398,0.999999997364613,1,1,0.999336917793119,0.999999998471497,0.999999971447725,0.999997518854458,0.999999999966279,0.999962782706154,0.999999999999411,0.99999996696258,0.99999999994266,0.999996765255899,1,1,0.999729183290739,0.999999999995138,0.999058666807566,0.999999995988577,0.999994909428579,0.999999413898404,0.999997930278691,0.987915666803777,0.999996029761502,0.99954112185824,0.999999999702148,0.999899233180424,1,0.9999963707747,0.999878843772065,1,0.999964402032203,0.999997097539062,1,1,0.999999088287624,0.997788847415358,0.999995408168926,0.995232926913325,0.999981511974655,0.999999928424581,0.998464441851451,62.7356,74.59215,72.39658,58.2009285714286,63.2117,68.9072871794872,79.9311137931034,70.66984,83.2065833333333,73.27083,68.1406,84.385475,58.9468333333333,NA,15.7213658074086,26.7459142193233,5.97120706927416,NA,3.89406963706378,5.83657504092873,4.40906084116561,16.0355073074111,9.12713585863666,6.97214111197114,34.1356495017642,13.8391498783142,62.7356,53.4194,29.0259,48.09485,63.2117,52.40175,56.4658,52.036,54.337975,52.81715,54.8175,47.548625,50.60015,62.7356,73.981025,73.6953,64.34925,63.2117,80.2576,92.8144,81.4843,87.130175,93.313075,82.4983,95.07945,72.68005
"ZNF75D",0.999985095126658,0.999110990961625,0.999988605731989,0.999999999998028,0.998839004593373,0.957737159929342,0.999999993104707,0.99689503359956,0.975325607688129,0.99999300949865,0.999989608643055,1,0.999662222064536,0.996244022730558,0.996894535026851,0.999721191765396,0.999999751203227,0.999999972393165,0.916371741787807,0.983884275017586,0.999195680517227,0.999982569732459,1,0.999903234564914,0.9949041635303,0.996105358911305,1,0.999951876371643,0.998213625264033,0.999768678317727,1,0.809324428490877,0.959192605645836,0.983588182461575,0.999994801818118,0.995406989195422,0.999865237468309,0.999999996917395,0.999999952672339,0.982117905476577,0.98995824112368,0.999997001031904,1,0.999999824228948,0.999997587453986,0.999602702674743,0.999999265667632,0.999999999995693,0.967913185058244,0.98309229606645,0.999925586142109,0.999999999994533,0.99998715727623,0.999999999508361,0.999999999936366,0.999994978498198,1,0.999995378792552,0.999913135655602,0.998541366055911,1,0.999999946153427,1,0.999956476680319,0.999999997870801,0.999999701855514,0.864258442120854,0.73569995637342,0.978983324700683,0.268880463712263,0.616080307428601,0.493341981371213,0.775924726649985,0.567171579552444,0.954121485211429,0.832688215835911,0.931935250159956,0.843207603175882,221.6535,320.621575,372.53348,247.375385714286,154.2301,313.106717948718,346.539627586207,318.176384,375.661091666667,341.73802,357.540071428571,316.216275,515.177533333333,NA,41.612445108275,48.9887615816669,42.6882030261926,NA,23.2608779075383,26.3946552247938,22.4136591377748,49.6257954851813,46.2307451556544,54.7053881557981,79.0784758025677,208.612291656055,221.6535,249.7767,294.3053,168.0274,154.2301,197.4307,256.3885,216.2492,286.277575,196.05575,257.0906,220.699725,331.5982,221.6535,404.526225,393.2394,282.15065,154.2301,375.24465,415.0838,381.2942,418.8706,420.8846,460.99735,400.18275,692.7768
"ZNF197",1,0.999999998718889,0.999858972480855,0.999999425519457,0.999946257981301,0.9694794634175,0.99999909577614,0.99999805351418,0.999265488143806,0.999999999994078,0.999999953028547,0.999983204334361,0.955746305159403,0.999999997837296,0.999999996254796,0.99999999995666,0.999505402364439,0.999999999985898,0.870516043796904,0.999415338346689,0.38146134437728,1,0.999999698527338,0.999997631899825,0.983388525313617,0.999933348773691,0.884630437026033,0.999987486379998,0.999999999472157,0.999999997978245,0.996274792264892,0.999999038361521,0.999999891825099,0.999999982908026,0.965281453981015,0.999411219267758,0.999999999546402,0.999999998866177,0.997207678086896,0.999999313771621,0.999999897143074,0.999999991440753,0.97982288904955,0.999704408322782,1,0.999999999688853,0.999859818302066,1,0.958905636670408,0.99938344544669,0.919606635211168,1,0.999998397223119,0.994701981330706,0.996259403103946,0.999999438098347,0.999983683570579,0.987393549713874,1,0.999999999999367,0.999999999126586,0.968899512223808,0.996915897510207,0.999999706914082,0.999999764378222,0.985418816670158,0.999999998249824,0.999999998267575,0.999536173283609,0.999999999634144,0.999999994792381,1,0.999379457489393,0.999988901879043,1,1,0.999580767186514,0.999999999544548,334.8328,320.2791,367.2957,281.304414285714,261.1472,294.021523076923,357.480431034483,339.504852,306.2191,306.36701,362.938242857143,278.95985,299.696333333333,NA,26.3617919813614,25.8675248854814,45.3047850798841,NA,15.948651780558,20.0931203016917,22.0524400097103,34.669069046547,26.8425436231386,35.7003284626003,70.4673096973992,27.1633500140866,334.8328,274.062725,317.5483,216.23795,261.1472,240.2555,280.6154,257.2558,235.6288,249.498275,314.3565,181.2868,277.3791,334.8328,330.34085,379.6428,352.42905,261.1472,333.19325,445.6651,415.6695,353.227975,353.813125,412.89355,346.76945,324.26545
"ZNF732",1,0.999948517652961,0.995462319146474,0.999999999870156,0.99999999998047,0.999348966868431,0.997048780079493,0.98470982565556,0.999977600361529,0.99270586326836,0.999975997938024,0.975367800469279,0.999999999897048,0.997724514727145,0.999772034998226,0.99999818156868,0.998691633019991,0.999998833656191,0.999967646603419,0.998979421031582,0.999996433078584,0.999997841675172,0.998593891169979,0.999999352768647,0.999960832160984,0.999099186423752,0.999999046608257,1,0.999819517265098,0.944919714039616,1,0.988769503017139,0.999983344716536,0.999999153394088,0.999571202100197,0.999757389025492,0.999998016126556,0.9996027414454,0.999999898181135,0.999987470180696,0.99939472142378,0.999999992415639,1,1,0.999980824263617,0.999977462572246,0.996510591861668,1,0.999645528125609,0.999915874927807,1,0.999999910973726,0.999999962104027,0.999999999162568,0.999999996940213,1,1,0.997672859766573,0.99999999950593,0.985836514124654,0.995282220634902,0.999694465779346,0.999655986592594,0.982791696322005,0.999832591895949,0.998499252891249,1,1,0.998579949630151,0.999999999214771,0.987597491423533,0.998010927534256,0.999863165188044,0.999843693596058,0.99130672195414,0.99990899795197,0.999156444390184,1,0.4863,4.3972,21.45066,7.14762857142857,40.8641,18.5481076923077,14.8672689655172,15.126148,22.9114083333333,15.43047,19.4425285714286,2.775625,2.1418,NA,1.48378248983564,9.28687549817483,2.39843537031504,NA,3.9223109098086,4.37997221592427,5.97819573746717,13.6029432333899,7.34856447712446,10.7898156055941,0.928826928061233,0.768114785258905,0.4863,1.80425,2.3137,1.9249,40.8641,2.7285,1.472,0.8278,4.07885,1.784425,2.9663,1.49745,1.3742,0.4863,5.499725,33.3333,11.3144,40.8641,27.4073,15.0238,16.3355,20.769425,15.5203,22.5664,3.653525,2.54995
"ZNF546",0.999999878144946,0.999997112914231,0.999999998766292,1,0.999996754290741,0.999893149533349,1,0.999999999406611,0.99999991852975,1,0.999999267467161,1,0.999999999889293,0.999762633489014,0.999999992585042,0.999934275061253,0.999907601196947,0.999999998155036,0.969514039375627,0.999995503613518,0.998059803628115,0.999774940514239,0.998746009987637,0.999999373544069,0.919922149002648,0.999976994129443,0.977670489272354,0.999999985963768,0.999683260078169,0.998822007655697,0.99999813899543,0.93962380982143,0.999962278647321,0.992387246851975,0.999999900510803,1,0.999999998503978,0.999999997427347,0.999996975792886,0.999999997815369,1,0.999997351769735,0.990787687461792,0.962398775278178,0.97495721525464,0.99999315950068,0.999999966338982,1,0.999434235668753,0.999999753706705,0.999999986410965,0.99999999957186,0.999999461777355,0.999998349314218,0.999969803831367,0.999999998864736,0.99999999995757,0.999999813537228,0.999999999664645,1,0.999999986546173,0.999810379526303,0.998729334514597,0.998537579256779,1,0.99999862823673,0.999999993082925,1,0.999999996166081,0.99999999410756,0.999999999991038,0.99999999998345,0.999991543036569,0.999906406307652,0.999856876874077,1,0.999999963987767,1,37.9331,57.6035,64.74172,44.8048857142857,45.1208,59.8901794871795,71.0154724137931,75.21848,77.2704333333333,51.28194,66.1943428571429,51.833975,54.6732666666667,NA,12.1866621840525,15.5280209469011,13.6543936556705,NA,6.55452670559731,9.55802973576799,11.1857782774661,8.57440378140461,10.1667978098777,15.8577968325462,8.96466741755051,11.4868512120501,37.9331,35.2882,45.188,21.44035,45.1208,31.4851,29.8269,40.856,55.193475,25.7609,35.7308,46.1115,46.43855,37.9331,67.584725,89.0909,56.8528,45.1208,78.49115,84.1538,108.8681,93.489225,77.81715,94.65535,58.454575,65.72625
"ZNF286A",0.999999758546123,1,0.999969510506036,0.999999969209907,1,0.999997771381961,0.999996647052533,0.999999997281756,0.999982880200262,0.999999972053201,1,0.999264656371818,1,0.999962216666268,0.99997475320277,1,0.988503482029239,0.999999999925414,0.99834904522304,0.999827256213441,0.999996486022873,0.999999999183656,0.999999483083412,0.999999923785036,0.999999998954796,0.999998989690066,0.999981786401438,0.995625202559969,1,0.997079346910647,0.999999999992057,0.99960595049944,0.999880136574407,0.999999948675664,1,0.999726739322505,0.999999999899362,0.95044283597394,0.999994354161933,0.984305642618676,0.998686151729984,0.998592487771709,0.999994864870696,0.972738675454002,0.999998525142116,0.999999748565938,1,0.99997352253308,0.999999999999635,0.999999997971549,0.999513249241063,0.992024323451337,0.999999606181217,0.997800792953558,0.960462599062071,0.999999999970104,0.999999942499377,0.999999999926037,0.999999999401837,0.999999029864734,0.999999999903679,0.999999373562291,1,0.999999836796304,0.999846108970896,0.999999943185995,0.999999204962181,1,0.999976331419362,0.999999999726952,0.99999999998692,0.999899259439179,0.998701932805743,0.999999466107211,0.999403026206783,0.989802610299165,1,0.999999766309112,356.4742,263.6489375,340.43782,278.157614285714,200.4895,334.554633333333,361.713179310345,301.63768,359.82395,403.73209,262.585085714286,310.9854,244.333166666667,NA,39.7489957021196,73.3434324170501,67.3546923475001,NA,35.6560047488446,35.6818902632927,25.8993012340533,28.5609546125993,122.877606109718,23.5904913445311,55.0000690231536,45.3659223541318,356.4742,180.628475,219.778,226.3609,200.4895,205.5831,249.2193,207.514,319.6533,197.60215,221.04535,242.051075,200.482,356.4742,318.8316,358.6176,312.22465,200.4895,409.33155,426.087,378.2032,416.829675,429.092575,292.48065,387.385425,276.32635
