"gene","T2-T1","T3-T1","T3-T2","T4-T1","T4-T2","T4-T3","TX-T1","TX-T2","TX-T3","TX-T4","mean-T1","mean-T2","mean-T3","mean-T4","mean-TX","SEM-T1","SEM-T2","SEM-T3","SEM-T4","SEM-TX","Q1-T1","Q1-T2","Q1-T3","Q1-T4","Q1-TX","Q3-T1","Q3-T2","Q3-T3","Q3-T4","Q3-TX"
"ZNF554",0.662205519104859,0.998001328946324,0.403624733622696,0.999958678008615,0.729905192051541,0.995240894128942,0.998582778999295,0.612666719391324,0.976587277513836,0.999886804109328,79.16426,111.436942857143,85.9012166666667,75.2945,69.7223,13.6509759402616,14.5255291765409,7.36122205409688,23.6367226392183,26.8948273809916,63.5588,85.912075,50.885925,52.88055,43.9446,102.2767,122.694325,107.13285,93.0001,89.2543
"ZNF738",0.664055057604081,0.995429397909134,0.472700836513522,0.999783564265697,0.690470725399805,0.985552576829011,0.962797317022589,0.997125249428685,0.986286377054187,0.94291183562366,93.66774,279.223292857143,141.703363888889,59.8607333333333,222.414833333333,22.5850911012907,133.258180552681,22.7390955324197,15.0456738083669,66.2754727500386,97.7704,85.02175,61.462625,46.9449,181.8446,112.4104,176.847,187.8931,73.00185,288.08575
"ZNF596",0.999999999920514,0.985486688097591,0.933079314344655,0.558227663208546,0.417969692569327,0.611201595417364,0.99999972722682,0.999999323818672,0.995919112672075,0.677381816671967,56.83942,56.9079857142857,49.2952527777778,22.9331666666667,56.1037333333333,8.27793946936072,9.40942325568362,4.93670309574753,6.3136229035141,26.6586447346405,42.8722,32.7153,31.039225,16.7279,29.47235,73.1224,66.575475,59.507875,27.04445,70.46325
"ZNF621",0.264799364311149,0.861843350776562,0.344872625822198,0.998990919456953,0.650894744282124,0.989992941399025,0.741501221006789,0.99886045263539,0.955975854499668,0.910949062251564,486.43824,762.480235714286,608.798377777778,535.624333333333,718.285166666667,82.5679914272147,75.8313623590882,38.8738030711693,37.4240677192424,345.072238757502,393.9728,566.18215,486.340025,501.2299,383.14875,471.5983,921.160275,759.889,565.59605,957.04905
"ZNF680",0.926010317349456,0.806897030924337,0.997628186939788,0.987099611249583,0.999983728106949,0.99888172835024,0.636167055209163,0.883383263621595,0.923998327968748,0.930378866639707,209.67434,289.970457142857,309.182033333333,278.933133333333,402.5368,70.4401644503305,45.9697080802342,31.6810283134132,97.5138342011931,188.961134676975,118.3104,168.527675,169.70885,193.9034,217.95785,245.498,349.1726,397.4688,362.7901,529.8647
"ZNF483",0.993954497823823,0.865289835367115,0.929266380658768,0.999934229306387,0.999723257253331,0.971822045142039,0.999999998958608,0.996890383317182,0.93412475294883,0.999946221066354,14.93714,31.5603714285714,51.2365444444444,22.3236666666667,14.4721666666667,3.9509950117154,8.04489285333841,16.1351430202708,7.59971371419857,6.89549561799424,7.3539,11.913325,8.768875,18.2952,10.0159,22.633,39.225525,47.1929,29.9187,21.2574
"ZNF417",0.774878876083234,0.936123589205348,0.946709683427028,0.857651835539032,0.999693750495038,0.976223695019361,0.582587584415395,0.944797391983834,0.765187642482154,0.992562092758808,158.67796,262.029871428571,222.22975,282.840566666667,343.240933333333,6.59989892366542,26.8592691709557,33.0187428711567,112.423189594886,101.535254174898,146.7371,192.440925,121.514625,177.37885,289.27035,168.3205,337.401025,253.6691,369.29975,444.70735
"ZNF791",0.21570537875621,0.588440017687793,0.675156444679119,0.95561024652462,0.874457741506348,0.997844370743184,0.953049424347367,0.0892405459843534,0.265960647644456,0.714858479878542,268.26022,438.573414285714,374.850444444444,346.159233333333,189.112066666667,20.7591069605944,42.7476945052587,27.408191864165,10.06643732167,43.6145993620765,263.8736,315.825525,248.29605,336.4758,150.47915,305.1489,509.80055,449.89585,353.3828,225.95845
"ZNF519",0.998830700634483,0.950063253752158,0.541150359614547,0.898288038104084,0.725442366983277,0.986004911185116,0.999799806697313,0.993524734787469,0.996037879744816,0.96681031401477,67.33722,59.2458142857143,87.3553861111111,105.121833333333,74.5946666666667,18.1550118124005,9.03715214228694,11.1470713108337,32.75809511466,24.1409192371468,41.1613,35.309925,40.48585,73.89635,50.7117,107.5066,85.0613,107.729375,129.3105,89.58425
"ZNF25",0.226711303646092,0.790697863056459,0.387127737454643,0.944938230801721,0.902956985634516,0.999999998834843,0.996623933113002,0.218544242544436,0.677686201116221,0.862900235130139,143.00052,251.020257142857,195.71785,196.2115,117.865766666667,27.6460179490175,33.4156389669974,15.5000882462734,37.8454113599434,32.8287443064932,111.8844,169.01565,122.797525,165.10195,86.56225,141.8596,294.84965,263.548825,230.4305,142.0827
"ZNF77",0.999872658087285,0.94993594305892,0.660886721056031,0.881992938734704,0.752054727120653,0.980094754020777,0.908281744197533,0.796020940030947,0.989208703168595,0.9999964566069,96.19236,99.2905857142857,82.7589944444444,69.6624,71.6407,26.0397405644066,10.9041787438933,6.03136486346739,6.27003630797568,23.2533917855009,47.6528,71.38225,61.232175,65.47295,52.41685,112.935,106.02025,98.99425,75.7971,92.5828
"ZNF169",0.970256673624095,0.995589217250426,0.990180964141574,0.972198767329563,0.740962785525746,0.832717747046378,0.999980229080102,0.994312899709669,0.999742666059449,0.968613617881729,92.85698,112.869528571429,103.892536111111,65.3214,97.1549,39.4876808240165,16.4372545006509,10.0269472680967,9.42985545612091,23.2561171688225,46.2347,79.516675,61.333425,55.929,73.90415,66.1521,143.8484,135.206575,70.74475,109.21295
"ZNF613",0.820662838868394,0.995605688864303,0.751032391181024,0.999998784258587,0.883414191796805,0.996421888662758,0.733231655498201,0.983107892365711,0.752781454825464,0.782456365798842,66.2963,97.0080571428571,76.1892138888889,64.3774666666667,115.807433333333,3.69239400890533,21.7741890601666,7.06972508453751,28.4009292351696,50.6163841615319,62.1095,50.5401,47.13915,48.74675,69.7588,64.6093,109.598175,93.52385,92.72865,157.02945
"ZNF404",0.921565194307208,0.997476865197753,0.906180016299517,0.991408501506252,0.999842898531482,0.998495847200403,0.156379377169892,0.290162663653439,0.094046761527809,0.462441026269858,24.67612,39.0948428571429,29.8960194444444,35.6535,81.2668333333333,5.94494828391299,9.92533937706206,4.72446178473209,5.29805117881409,51.6154747655627,14.5709,15.3203,15.033025,31.1067,29.8591,31.2208,46.19635,29.316325,40.2821,110.97715
"ZNF135",0.902248392396774,0.999996521644615,0.651993711147637,0.999995997749788,0.9661886709545,0.999999837824622,0.999999569846516,0.939595908925207,0.999981737701469,0.999984374681197,24.94278,52.6105857142857,26.7261444444444,27.7691666666667,23.3250333333333,11.7710703437028,29.8529685424419,5.41571074446131,5.21630971547681,11.5698915558636,7.3502,15.0509,6.665925,22.71725,12.24795,36.2443,30.499175,27.64015,31.4203,31.75675
"ZNF620",0.999138654907419,0.948937166177114,0.957025694570701,0.999998954429235,0.999881397108568,0.984678701949058,0.171548889309579,0.131115256193964,0.204419414477644,0.286490242315222,39.8083,46.6488214285714,58.2161166666667,41.5849,127.3892,17.1767245324305,10.6061339872196,8.64285679060166,15.4252174578945,76.3725164423913,9.8592,22.02785,20.32725,29.43845,51.75875,46.7951,60.068175,76.13055,55.89225,174.4021
"ZNF619",0.910812731322682,0.767783860304477,0.996510686345967,0.993025477957498,0.999507352120031,0.993676848451695,0.945778919362769,0.999888009939992,0.999999834043076,0.998548856815852,51.8635,69.54095,73.9586583333333,64.1247,73.2695,7.92386237588715,7.82456441738712,7.31746078195072,12.4173392014285,33.5906594080855,38.5888,51.907175,45.56935,53.81415,40.6027,67.3712,81.000825,79.383175,75.27265,96.37855
"ZNF354C",0.478972494658633,0.84909560030992,0.762703030092557,0.0352235591288784,0.255356143111398,0.053494127230904,0.999695460604505,0.527752331924623,0.838078431012269,0.0503385760725571,15.93144,65.7458785714286,44.0759472222222,141.877066666667,7.81216666666667,5.80280432718526,14.7754781487763,8.42094153513622,100.422626387107,4.81123982508089,9.5271,23.283425,10.00715,41.5652,3.05555,17.8595,98.185475,60.484675,196.1165,10.81655
"ZNF114",0.999997393693594,0.999998780357429,0.999999932513826,0.998396340001084,0.998487819829263,0.997796049224313,0.956695510054665,0.915123858939958,0.902027342573998,0.902439334522048,62.73088,65.162,64.5726222222222,79.8757,21.7053333333333,27.5154081002881,21.2446229850709,14.2122293632521,46.3376041845425,12.3053561062292,8.4045,8.649425,3.86755,33.56195,9.8184,114.3257,74.2439,93.19715,104.32005,30.40415
"ZNF454",0.70717760730661,0.647586218563855,0.999999807641865,0.999605961574423,0.926231483660277,0.916037683766242,0.221874538631414,0.629487063417479,0.567314763483059,0.428191097974375,1.85274,8.81600714285714,8.716675,3.41003333333333,18.1580333333333,0.821311369457406,1.36144281358653,2.06903629673631,1.03621503613445,8.15421560039822,0.735,4.527125,1.748625,2.521,12.7992,2.1011,12.338325,8.394625,4.31555,26.1601
"ZNF543",0.580019006763009,0.999880986121676,0.187933357337149,0.00355145933690404,0.0235888294757508,0.000378761558207708,0.997438854497908,0.511605965870176,0.985242527070959,0.00488556433020171,174.08366,234.698507142857,179.732944444444,390.325966666667,155.2683,34.3425635086637,20.6667801305063,10.7295502841603,121.791466319365,42.9279555967903,153.2525,171.88925,130.086775,270.81035,112.3466,188.0499,278.49915,241.568675,470.3787,177.3638
"ZNF354B",0.83100176468321,0.999814044712442,0.283537451835076,0.993401929485312,0.995482451119516,0.96737295627323,0.997545262530475,0.733162079726339,0.998962516906829,0.963216937526129,118.1377,154.361371428571,112.814777777778,138.381166666667,102.463833333333,43.257559216893,19.9513397397692,9.56997795473744,49.7869419716433,30.4524954595587,62.8445,102.097575,68.80315,89.88705,72.12205,113.7653,219.321825,146.845925,172.39015,119.8815
"ZNF223",0.999947373958543,0.996262620431937,0.943558667277257,0.992337589889693,0.994496995986705,0.924744621486975,0.638102334338806,0.571726128195269,0.292449657427433,0.912976047291435,60.35468,62.9747142857143,53.2867416666667,73.3905666666667,101.916733333333,7.96346200514575,7.57168640551765,6.46777592892393,11.1209830564169,69.5984542513777,45.6658,47.151275,27.675225,65.9269,32.6874,74.3606,73.403975,78.090475,84.26225,142.73085
"ZNF713",0.877441517554428,0.815147010946888,0.99999304837663,0.986352107709521,0.999680358772754,0.999205071047857,0.999655602771272,0.98160929641509,0.971276259886328,0.998661157921213,45.21372,82.0699428571429,83.8083472222222,72.8898333333333,55.9517333333333,12.1113369540031,13.8857889701797,14.5897599752156,22.0769107422463,25.2748287512387,28.7272,43.233075,43.1449,59.16045,33.4223,51.9089,107.5449,71.726725,94.72685,77.1377
"ZNF552",0.999999991810814,0.997089860973088,0.983245750997346,0.999886888294783,0.999748144155926,0.999985810556094,0.502351038071373,0.368216506610498,0.188966705730348,0.525095903601502,178.74434,179.441942857143,162.918027777778,168.114333333333,293.3648,20.0778488955266,24.0620877535223,16.7007944262544,54.1913857959711,95.6870875914997,163.3346,118.14845,76.818,114.4996,217.16325,202.2324,227.33545,222.823925,201.74995,381.5855
"ZNF154",0.295306032318835,0.982767659909984,0.120791451878412,0.893691432165706,0.978658657274665,0.961706543352528,0.679286676950422,0.999981617496978,0.764229047977633,0.995801783696855,37.98288,74.5996928571429,47.1840638888889,61.6044,72.4587666666667,4.55575497282284,10.8859055135148,5.6208555419437,21.1310461003078,34.2023514144049,30.9317,39.758,23.18435,42.8383,38.6647,47.9159,99.153725,59.394475,79.3997,93.91885
"ZNF571",0.989670169296435,0.99787152810259,0.721082589802531,0.997541033215191,0.941517008588344,0.999894939402076,0.988020597902748,0.87690891672803,0.996797641378284,0.99988864295166,69.07748,81.2424142857143,61.6831083333333,57.3361,51.3426333333333,24.7276371833501,12.5375276440564,8.57027209202573,8.99533019812688,25.4538750740323,52.433,50.0196,31.026525,50.3362,30.2715,63.2632,97.988975,79.022025,65.7287,74.2447
"ZNF443",0.989758306772093,0.99970543049903,0.824261538870272,0.967581796398958,0.795007485434148,0.969743177457883,0.999999989156104,0.994372060578768,0.999928641677483,0.980178957501121,63.40462,75.6731071428571,58.8807388888889,39.9304333333333,62.8678,17.3012258544705,19.7951802533268,7.05327565712902,7.10034456073162,8.74905670591598,40.9107,27.122425,30.313125,33.6906,57.48525,63.0335,92.141075,72.6121,45.98455,71.5324
"ZNF792",0.49465163687953,0.584796676279775,0.991977103708961,0.846717222541461,0.999865283649733,0.999995423845698,0.918611565253591,0.996152216908265,0.999868661930013,0.999838619872109,68.29766,142.353385714286,130.138802777778,133.656666666667,121.9767,10.8558011257852,25.3209393478036,15.3485600206326,39.8912089618057,38.0242767684454,57.3319,74.091325,59.62475,94.15305,84.9683,90.9091,205.24255,181.942525,158.2126,148.04185
"ZFP82",0.41624861527746,0.813042091206458,0.728732403754395,0.934073254033339,0.984161746460536,0.999983991358458,0.729756198584754,0.999999999184303,0.967551918614247,0.994177866983271,12.39798,63.2038928571429,41.3788416666667,44.4361666666667,62.9307,3.93024797161706,19.7873494508388,8.59791086997705,16.6529334783528,38.2000753392364,6.6152,16.134175,7.849125,30.4999,25.81635,14.7078,64.74205,60.7885,59.29895,89.3191
"ZNF707",0.199993093559829,0.320187752610533,0.953272873918858,0.85660403989065,0.966249915115322,0.997826202440487,0.985535788546554,0.751760691801314,0.896701543740287,0.992728298512234,144.87536,252.735514285714,231.545191666667,213.672166666667,180.481166666667,16.2814840653609,28.6656864297504,16.0400086994031,22.9833983929222,57.7546328982744,115.5614,170.07415,183.31985,198.47305,124.1778,179.9321,307.1338,294.2562,236.20215,219.77495
"ZNF746",0.975197910352943,0.999998014101594,0.894411433350578,0.901718421248818,0.565448148282849,0.796997255268767,0.999785136629872,0.958245839524096,0.999038542092277,0.968822656447236,621.41912,544.301585714286,615.019111111111,781.820666666667,653.112633333333,41.9232090581864,62.0862674379131,43.4556717011556,216.882995522627,100.604378352077,566.3047,395.00065,427.3138,579.67055,589.67795,666.5791,637.139575,788.754825,950.9411,752.45365
"ZNF678",0.0787408561283576,0.317473418815596,0.608653670183939,0.678349715800647,0.968855282240441,0.99999023586293,0.999665865663325,0.136971571654428,0.404237416336431,0.656729913196176,38.0026,101.937307142857,80.8484527777778,83.1035666666667,31.3478333333333,9.29431206356877,19.4362723186769,6.29307763766335,16.0153687814063,4.85375688044266,27.1128,63.597225,56.039275,67.0922,28.86785,37.8284,112.094175,95.02625,91.4193,36.2012
"HKR1",0.999849595715174,0.932959786616796,0.59316040352696,0.999999967415199,0.999873329398156,0.97410756626751,0.899710235295196,0.89941792225116,0.438219178146025,0.925679267192024,475.05858,494.274221428571,388.122613888889,471.800933333333,625.111966666667,226.621481760647,54.7287809244987,25.7501718143123,76.0305908037971,302.076825249612,278.9416,400.58675,290.265675,409.97195,324.6017,316.7267,540.8195,448.547425,541.03475,801.9752
"ZNF101",0.992798419987601,0.967194013913785,0.99885754024794,0.528855266849857,0.604939430651437,0.639754165837664,0.986651947701826,0.99938402022359,0.999975207893987,0.878162890098722,168.4151,154.102664285714,148.717022222222,95.3226,144.803,36.2495691582121,23.5898770442543,8.84747493849446,16.772979814074,21.0301876036172,123.0123,117.561375,106.3044,81.58375,126.2462,170.7157,149.332025,183.114625,110.52465,162.65085
"ZNF716",0.999849334122883,0.936843299085324,0.891983589388322,0.999999996694937,0.999954416246425,0.974200466490072,0.999999993337806,0.999957986884404,0.974595103706921,0.999999999997191,0.10506,2.35062857142857,10.0846777777778,0.3198,0.360933333333333,0.10506,1.76751758837414,5.65029061848741,0.3198,0.360933333333333,0,0,0,0,0,0,0.38735,0.93685,0.4797,0.5414
"ZNF708",0.0542747833501306,0.945021437071388,0.00836870573691217,0.99999554536404,0.192962224323811,0.98595460036962,0.601749382656162,0.970938470912935,0.770978666187469,0.732059312323873,87.26878,214.608464285714,118.439294444444,91.5014333333333,179.8775,20.2628701537665,30.0121465962828,13.9604528798635,18.4989104995703,43.7876202104354,79.8424,119.54085,45.7356,75.0869,149.8018,116.6672,259.111075,186.2398,107.0965,222.4763
"ZNF721",0.944879517078685,0.999999979836281,0.747915605487701,0.963631685170998,0.649181796212735,0.923961691220414,0.975841576584481,0.699163764197408,0.948051178927686,0.999996257833418,495.65952,591.543578571429,497.678797222222,376.192133333333,388.9487,55.9601079049478,101.7354914613,33.3810977935269,76.6581303092793,75.1514304746756,459.5906,363.449375,341.041625,299.66555,342.96825,575.1033,622.910975,587.253725,418.343,463.41855
"ZNF662",0.998519076184244,0.383798510600424,0.174579854494788,0.488196254379713,0.483769163046194,0.982111098787453,0.99976280513211,0.999999862822917,0.744429251901914,0.696418438311013,82.84068,74.7646428571429,36.0666972222222,18.2340666666667,75.7225333333333,49.4859761785235,16.4371739462509,5.85159865899704,4.66493599003364,63.9996110426028,16.1705,25.601375,11.255875,13.5703,11.7971,63.6077,128.261375,49.245825,20.6564,110.353
"ZNF320",0.909668465824986,0.880395951238575,0.999999999996785,0.966514794117108,0.999999549505693,0.999999373746388,0.061378538678981,0.121517006760179,0.0885440413365352,0.346815894966716,206.91812,323.021964285714,322.864783333333,329.1498,723.536666666667,59.4866670854184,61.0203317322506,41.4465910445961,137.467541022611,346.865309772493,178.5949,126.841375,103.46835,209.58655,377.1296,249.3556,484.27175,480.79855,447.6806,912.17605
"ZNF530",0.925307393521234,0.989279691439873,0.970314321757466,0.82125407529476,0.980061079325725,0.887146387876426,0.868491752813803,0.991710816454634,0.930022394415674,0.999983859986346,54.3235,74.8555928571429,65.3115027777778,92.1474,88.5428,9.15145154120372,9.29792388213429,7.66408482604733,38.084986469255,72.1160784005204,40.2584,43.972325,32.67815,64.9064,16.8676,67.4613,97.638975,81.4643,128.81775,131.27575
"ZFP1",0.983568622391952,0.981883661519524,0.999998223001956,0.395022799970449,0.499048309972926,0.424793634843282,0.929867974312246,0.988822178921675,0.983137990239176,0.903826973521203,228.8573,251.232635714286,249.900127777778,333.677466666667,275.8886,31.8534133129246,15.4434871371188,14.4985361300339,53.6439152950992,54.979350331041,193.828,227.2546,190.883875,280.3371,220.90925,288.8644,283.59665,281.738,365.28285,303.3835
"KRBA2",0.571803707724406,0.71996992616013,0.979144426031165,0.558706663659922,0.985563465831811,0.916065949398528,0.96786685251487,0.988193496658261,0.999476810600738,0.935067845031157,45.9095,86.4784785714286,77.1401305555556,103.562966666667,70.2849333333333,10.1857190914044,16.1382697496593,8.65935628366368,32.5219181625937,19.1760700136336,29.8001,49.61875,39.117425,85.62905,51.466,46.5149,94.678625,102.87515,136.0254,82.88455
"ZNF93",0.66938584978052,0.931769473650964,0.849083768865924,0.999895967117021,0.884790707918572,0.991108763969793,0.990504910378164,0.979348723679282,0.999994447632196,0.998579899767492,37.1113,132.051814285714,88.6446416666667,51.5896666666667,82.9300666666667,10.3859894616257,66.2810963886012,12.877888342797,31.7358058949894,62.0563276108712,18.0081,27.79655,28.693625,20.0012,21.16465,55.0472,132.8339,122.788925,70.0292,119.01045
"ZFP90",0.998299871407679,0.999999631481879,0.992404214136253,0.880274992587446,0.91798948726548,0.798784624054957,0.996409343283257,0.965622511395499,0.990350702309241,0.773873947897551,516.99776,554.958614285714,521.17245,686.476633333333,452.526333333333,50.8528198741387,57.3476020747458,46.5978056559771,54.3488288532615,48.4740791183059,444.0747,431.257575,336.497175,646.6086,423.7814,593.1643,772.8223,623.792675,738.39895,500.70115
"ZNF479",0.999764052313414,0.983368283536096,0.98561040377174,0.999999987548502,0.999935590743879,0.994122973902825,0.627876269297668,0.589112996630303,0.703517601822164,0.727036494956842,0,0.895785714285714,2.45313888888889,0.1066,9.8589,0,0.768197111971559,1.89619792735851,0.1066,9.50023591829873,0,0,0,0,0.36095,0,0.246,0,0.1599,14.78835
"ZNF445",0.252914335604191,0.384200739752961,0.960587239486885,0.677178713468013,0.999830839273231,0.999753214508674,0.51453536333671,0.999929986868564,0.987581517345266,0.999352292029371,373.19376,664.333692857143,606.416544444444,635.926233333333,687.091366666667,38.4315118329945,77.2728947371476,43.3193481530836,166.905776222338,283.559026166254,342.8886,514.45425,430.493425,474.03645,419.7365,450.6475,775.572,684.4583,752.0411,902.59375
"ZNF74",0.999993963308406,0.952468208199156,0.870090301314013,0.749138472765149,0.677892210973378,0.897171006195216,0.994396732851283,0.985127695247665,0.828737564867062,0.607819064070263,348.60042,361.251207142857,464.692402777778,648.168,248.810666666667,71.6687060940017,33.1441868942029,67.5242684461732,257.055825703834,97.9843127979565,262.0904,269.222325,277.154275,391.6636,178.4858,317.9932,438.031225,474.7192,790.9939,343.06205
"ZNF829",0.67751940768249,0.926373342411129,0.870724210372209,0.98788287129826,0.984922802060464,0.999998880511478,0.575668485643834,0.971032448482961,0.772428032968639,0.899453882363552,6.79684,20.4749928571429,14.4651305555556,13.9081333333333,28.3149666666667,2.3090695859155,5.40515303182192,3.16298167593471,5.99920153418584,25.0651184129348,3.3076,7.066275,1.8912,9.38555,3.30985,11.0309,30.2558,16.52305,19.583,42.3186
"ZNF267",0.7473695556989,0.986259392294896,0.735845902291671,0.999999838289216,0.844423784983911,0.99212316375241,0.989680358253484,0.548648427174873,0.86516709248475,0.994703100531797,498.06474,678.363978571429,567.559780555556,492.0308,399.508666666667,72.444851398078,114.427405273738,39.1701656517674,157.597923213379,75.1062450596783,415.2885,402.62285,367.6542,334.51185,356.888,478.0039,789.067525,689.92665,575.1105,474.3757
"ZNF566",0.644412706881724,0.534380422439432,0.999993698932958,0.938015970710947,0.999198806368916,0.998285210525516,0.436031871153947,0.918432326082029,0.91468987488135,0.916691722077859,113.42894,188.784221428571,191.166627777778,172.515433333333,244.5937,17.6009166029102,26.3897605144312,18.9663931473389,40.5534615803359,59.743261953239,93.6624,144.658725,122.69545,134.53265,187.1396,113.5421,219.28445,235.9706,203.81205,287.5057
"ZNF224",0.986813370702942,0.999767167363696,0.805357950489052,0.999887686244226,0.977269433004971,0.999999472328384,0.982158613862414,0.999520033161528,0.928484511817595,0.971318220527561,168.8524,195.137771428571,160.310352777778,157.9725,208.805766666667,35.4644428960473,23.231435623997,16.8406527619412,16.0574249155959,117.422839675555,129.0243,129.76685,92.66435,146.6038,91.7468,146.3434,262.439075,188.559575,173.4775,275.3347
"ZNF529",0.555432509614995,0.978832545410666,0.474859582638688,0.999749395975512,0.838205890954147,0.999333303807325,0.474951591872871,0.966552367626503,0.536576481835161,0.686106545778854,265.38388,435.957464285714,324.103658333333,293.9768,524.706833333333,16.727875000352,77.3877806879314,29.2536605457151,38.1559415375028,265.420527160393,264.1749,312.971575,198.949575,264.6454,261.37715,284.176,501.321325,399.487875,329.7768,685.16665
"ZNF284",0.96040284252294,0.998988678928527,0.558625363533161,0.984441740278763,0.999998812893619,0.915856627116133,0.468852918811451,0.664024962407322,0.188202553044394,0.848874333355124,43.7704,56.0173857142857,39.495,57.0638666666667,85.7089,8.15971988244695,8.7637501892731,5.35294293946856,14.9074226372115,49.2907463628147,36.4553,37.778425,17.2289,42.1836,36.4879,40.7637,67.775625,56.18825,65.2829,112.58945
"ZNF749",0.721051508642585,0.991679345454476,0.631958513250334,0.444579938404423,0.887345246076397,0.437387585121324,0.971991859052397,0.997704189692276,0.994705055997735,0.869027603496454,104.1661,144.456814285714,117.274783333333,180.6739,131.9414,9.29403546673887,17.9891783861666,9.21124646875238,80.0258610789246,35.7633416744017,100.6983,103.43945,82.162075,101.19955,96.3059,117.6883,161.245575,138.659675,228.53355,152.3756
"ZNF17",0.999999975842279,0.661246317794103,0.244878564416549,0.613606775887557,0.489617643964028,0.0515900393445947,0.973961131734737,0.953947024265827,0.997071860468776,0.375065541629011,156.05688,156.470264285714,127.508102777778,202.195433333333,136.5325,16.3769783546111,9.85350004368173,7.55752858573372,34.8094822667777,35.5934940997649,127.1591,131.983075,100.322775,168.4994,105.17775,176.4938,191.6502,144.307975,226.60705,166.79865
"ZNF555",0.962300871132191,0.51723844474023,0.701045492811749,0.510332159907851,0.706299946297372,0.960398565349885,0.966273595018462,0.999656717654877,0.990081262856261,0.916330598152539,86.30304,78.3266642857143,69.0559972222222,59.7279,75.4641333333333,22.3589957685179,4.72573217244388,3.15299268540698,13.4941979848131,16.7026976645823,56.9596,66.57395,54.8868,48.8497,65.1904,75.6402,85.90905,78.195625,72.0821,92.00595
"ZNF75D",0.428975768245559,0.874929307626602,0.626617781599806,0.999997712496855,0.663905138662257,0.958190231618486,0.998338608198267,0.414432253689937,0.79919482949779,0.997875227879904,235.78702,359.931328571429,298.671983333333,241.435166666667,206.161833333333,36.1385848651466,38.8315572345815,24.4265736242345,57.1037935040611,3.83241740477788,159.979,290.999225,188.8734,184.3593,203.7423,294.3053,407.19995,382.432675,271.51955,209.9455
"ZNF197",0.872842141882321,0.999787619986374,0.680262793717887,0.969583293359069,0.999996790343678,0.970045426134918,0.598363051452009,0.902752334313806,0.488535947632612,0.947659592222218,280.30952,335.785042857143,289.551955555556,331.479533333333,398.121166666667,31.695721865236,28.8519869163872,16.933605924343,41.2955140647397,157.949704261371,250.5581,257.203025,237.624325,291.2711,243.63545,317.5483,396.61405,330.501025,359.7355,503.85445
"ZNF732",0.832141154877466,0.671473302250455,0.998431425691836,0.999998900206749,0.928247131072123,0.852952158352073,0.969407063237406,0.999926384261152,0.9983506524324,0.984691760293669,5.7117,24.4851,27.61615,6.88113333333333,21.5654,3.32193287244038,7.88420553395511,6.49265784994011,5.47691264653525,15.6174313484431,2.2417,2.05435,3.1919,1.4047,6.17955,3.677,40.570175,33.557575,9.6821,31.57885
"ZNF546",0.30694835764653,0.315924767615685,0.998259735073693,0.807094110771908,0.997305025778942,0.999661262156822,0.94387757233315,0.948038088951796,0.971327738030796,0.997882028587048,30.09614,61.4295428571429,58.5379583333333,54.8961333333333,47.0139333333333,4.62384361906845,7.18624319080083,5.03043493715113,26.3199853800829,35.9403379818245,27.1596,40.275575,32.7278,29.41805,11.14535,32.5673,77.2236,82.13455,73.35415,66.91405
"ZNF286A",0.999976009289996,0.98634976961016,0.9742691165096,0.996483162900719,0.997499973264153,0.999999826494059,0.956136361458385,0.951367159327399,0.991628198479208,0.998030488087572,313.44166,325.884157142857,370.831697222222,375.012066666667,434.322433333333,78.2177472354555,28.6187695156992,46.7991468566646,139.569965157746,22.4486999951247,219.778,254.05725,233.92445,265.90795,417.0214,336.8126,383.511775,389.887775,504.9435,455.361
"ZKSCAN4",0.845577347146247,0.976900166310029,0.92941818368466,0.918601810364644,0.99994508313486,0.981415081095108,0.889736530931781,0.999496042225656,0.966180051235615,0.999993652928219,72.33774,87.3406785714286,80.2165583333333,89.5688333333333,91.2340333333333,3.69023392762573,6.80277889248354,4.83200570080634,8.79049243033505,32.0154143522738,65.0088,73.38465,58.5392,80.78755,60.872,76.9521,100.1298,106.8905,94.30785,115.20995
"ZNF643",0.992235198075332,0.905835336727713,0.97460760320481,0.994988534448572,0.99998497220805,0.999469377322382,0.999312635475249,0.999985512470957,0.994005947303922,0.999913462715856,37.74678,67.3441857142857,91.9053333333333,74.7555,60.0005333333333,10.1511617174785,10.0650910099708,26.910803900683,49.5166286090171,1.57117592939528,24.519,38.883325,35.9328,25.4687,58.44085,56.7301,102.075225,87.04995,103.52575,60.94465
"ZNF642",0.994365738984823,0.954623306770591,0.994274601574884,0.975362773813219,0.996554468539502,0.999836797012618,0.997966031774054,0.959284536966767,0.882118839043786,0.927125917844948,93.46864,123.038442857143,140.990113888889,154.8279,61.6001333333333,12.5918233428126,23.9166625878776,27.6667292509631,82.1653318808081,32.3762819821513,87.1454,76.678725,79.963625,73.14365,32.84415,113.9193,124.961925,126.728375,203.3589,88.86175
"ZNF490",0.529936048293611,0.543640801859435,0.999123047209769,0.749282467600594,0.999970984929229,0.999213266192984,0.999408354827823,0.846416552815032,0.877440242650093,0.904933106974289,169.05118,257.907528571429,249.317319444444,265.260966666667,187.077133333333,17.8781531886378,25.8186271649668,20.4764583735334,29.7389644330651,39.9655225117156,147.0048,206.612275,187.4808,237.0344,147.24625,195.5408,271.403675,268.9125,287.4829,209.8312
