"gene","Stage IB-Stage IA","Stage II-Stage IA","Stage II-Stage IB","Stage IIA-Stage IA","Stage IIA-Stage IB","Stage IIA-Stage II","Stage IIB-Stage IA","Stage IIB-Stage IB","Stage IIB-Stage II","Stage IIB-Stage IIA","Stage III-Stage IA","Stage III-Stage IB","Stage III-Stage II","Stage III-Stage IIA","Stage III-Stage IIB","Stage IIIA-Stage IA","Stage IIIA-Stage IB","Stage IIIA-Stage II","Stage IIIA-Stage IIA","Stage IIIA-Stage IIB","Stage IIIA-Stage III","Stage IIIB-Stage IA","Stage IIIB-Stage IB","Stage IIIB-Stage II","Stage IIIB-Stage IIA","Stage IIIB-Stage IIB","Stage IIIB-Stage III","Stage IIIB-Stage IIIA","Stage IIIC-Stage IA","Stage IIIC-Stage IB","Stage IIIC-Stage II","Stage IIIC-Stage IIA","Stage IIIC-Stage IIB","Stage IIIC-Stage III","Stage IIIC-Stage IIIA","Stage IIIC-Stage IIIB","Stage IV-Stage IA","Stage IV-Stage IB","Stage IV-Stage II","Stage IV-Stage IIA","Stage IV-Stage IIB","Stage IV-Stage III","Stage IV-Stage IIIA","Stage IV-Stage IIIB","Stage IV-Stage IIIC","Stage IVA-Stage IA","Stage IVA-Stage IB","Stage IVA-Stage II","Stage IVA-Stage IIA","Stage IVA-Stage IIB","Stage IVA-Stage III","Stage IVA-Stage IIIA","Stage IVA-Stage IIIB","Stage IVA-Stage IIIC","Stage IVA-Stage IV","Stage IVB-Stage IA","Stage IVB-Stage IB","Stage IVB-Stage II","Stage IVB-Stage IIA","Stage IVB-Stage IIB","Stage IVB-Stage III","Stage IVB-Stage IIIA","Stage IVB-Stage IIIB","Stage IVB-Stage IIIC","Stage IVB-Stage IV","Stage IVB-Stage IVA","mean-Stage IA","mean-Stage IB","mean-Stage II","mean-Stage IIA","mean-Stage IIB","mean-Stage III","mean-Stage IIIA","mean-Stage IIIB","mean-Stage IIIC","mean-Stage IV","mean-Stage IVA","mean-Stage IVB","SEM-Stage IA","SEM-Stage IB","SEM-Stage II","SEM-Stage IIA","SEM-Stage IIB","SEM-Stage III","SEM-Stage IIIA","SEM-Stage IIIB","SEM-Stage IIIC","SEM-Stage IV","SEM-Stage IVA","SEM-Stage IVB","Q1-Stage IA","Q1-Stage IB","Q1-Stage II","Q1-Stage IIA","Q1-Stage IIB","Q1-Stage III","Q1-Stage IIIA","Q1-Stage IIIB","Q1-Stage IIIC","Q1-Stage IV","Q1-Stage IVA","Q1-Stage IVB","Q3-Stage IA","Q3-Stage IB","Q3-Stage II","Q3-Stage IIA","Q3-Stage IIB","Q3-Stage III","Q3-Stage IIIA","Q3-Stage IIIB","Q3-Stage IIIC","Q3-Stage IV","Q3-Stage IVA","Q3-Stage IVB"
"ZNF785",0.999915860467497,0.999999999997787,0.999882008450138,0.999603629813732,0.999999998816062,0.999816738575588,0.998718874763145,1,0.999392113523881,0.999999969053964,0.966677831521675,0.999999999617467,0.98974199221653,0.989758979620037,0.999976032622874,0.934614054572619,0.999999978025776,0.98035306447388,0.944464886334064,0.999571927035838,0.999999999503053,1,0.999979162500499,1,0.999982515003737,0.999905191357655,0.996801557131362,0.992877634414057,0.999907256818037,0.98763054732275,0.999997565647208,0.957498731888302,0.942241351695189,0.807496260502075,0.747885193724052,0.999978804121261,0.989216877048881,1,0.996228231622373,0.999698682715768,0.999999922148007,0.999999998160566,0.999998682161225,0.999063145484533,0.875409559202693,0.999999999047275,0.999996841275813,0.999999965815343,0.999997104549265,0.999964009995823,0.995111894160035,0.986696562065024,0.999999999876824,0.999072024611628,0.999059149609624,0.999999976908903,0.999999965434082,0.999999774232898,0.999999999681532,0.999999946438265,0.9999520270384,0.999806134608478,0.999999994602254,0.999184455383316,0.999994594788103,0.99999999999928,163.1147,247.0574,146.7298,222.79338,237.702933333333,269.553588888889,279.59813,162.7684,78.3372,257.125785714286,186.32485,201.2897,3.3373,NA,NA,17.4062406983297,36.4357489815032,39.9825278868937,39.7155959942216,NA,NA,44.3340358375531,14.50605,NA,161.44605,247.0574,146.7298,170.460925,182.634025,189.1916,194.63935,162.7684,78.3372,159.5321,179.071825,201.2897,164.78335,247.0574,146.7298,263.75765,271.24635,360.3749,345.686375,162.7684,78.3372,338.75895,193.577875,201.2897
"ZNF98",1,0.99923407756897,0.999790918042168,0.999961545283232,0.999998386079062,0.999985866400391,0.998915225112415,0.999917336776257,0.999999984074263,0.99998809166824,0.99999999999337,1,0.998946846644537,0.999056398236915,0.989334716408227,0.999999994006127,0.999999999687864,0.999601202028925,0.99993955210905,0.996999885783125,0.999999999626727,1,1,0.999490055798121,0.999987426089057,0.999701217138143,0.999999999587001,0.999999978753539,1,1,0.999490055798121,0.999987426089057,0.999701217138143,0.999999999587001,0.999999978753539,1,0.999999326990901,0.999999961324428,0.999934280111953,0.999999989875176,0.999896693408562,0.99999880012199,0.999999996208254,0.999999371761569,0.999999371761569,1,1,0.999711226644834,0.999997044161693,0.999742212487611,1,0.999999999996167,0.999999999952928,0.999999999952928,0.999999985965096,1,1,0.999490055798121,0.999987426089057,0.999701217138143,0.999999999587001,0.999999978753539,1,1,0.999999371761569,0.999999999952928,0.9934,0.9341,10.4289,5.18453,7.52711666666667,2.02125555555556,2.89415,0,0,4.05328571428571,1.9244,0,0.239,NA,NA,2.2013202620736,6.39292413810856,1.20305898616715,1.35419679566483,NA,NA,3.77796479498008,1.3991,NA,0.8739,0.9341,10.4289,0.528425,0.47055,0.3826,0.50585,0,0,0,1.22485,0,1.1129,0.9341,10.4289,2.999625,2.475775,1.2316,1.7061,0,0,0.6716,2.62395,0
"ZNF786",1,0.999998101565058,0.999999946068897,0.999983999168174,0.999994926819839,0.997502157538301,0.999999999999424,1,0.999998991777004,0.991629224710976,0.999999930130302,0.999999999983286,0.999999988414912,0.842096704901137,0.999999962285386,0.999996125773492,0.999999993538804,0.999999999947422,0.616593943380679,0.999987122761368,0.999999996054659,1,0.999999999973296,0.999996218086716,0.999999990032817,0.999999999561378,0.999999781631149,0.999996379412746,0.980951807665604,0.996577735320393,0.999917891711694,0.742279174671348,0.970329062991352,0.986217278934738,0.993589352681319,0.988015500555727,0.999999704360083,0.999999736013564,0.999421517530606,0.999999996981326,0.999805673208927,0.98970801677933,0.951164479161538,0.999999999967404,0.843911986276023,0.999999999630316,0.999999997195354,0.99995326060686,0.999999987774275,0.99999980319629,0.99997009470416,0.99970373476252,1,0.951936456402286,0.999999999998377,0.999999999945542,1,0.999999997425455,0.999961440895097,1,1,0.999999999976803,0.999999997849337,0.998373820659094,0.99999646628794,0.999999914494826,237.43065,225.5955,169.8414,287.76008,225.9531,205.856677777778,191.64807,253.2342,56.843,274.5114,262.29425,211.8839,7.38265,NA,NA,31.1021603438357,49.154592224091,28.3357751869228,34.4747053897493,NA,NA,39.332974981826,55.49955,NA,233.739325,225.5955,169.8414,192.0403,124.658975,144.7028,122.9461,253.2342,56.843,204.48995,234.544475,211.8839,241.121975,225.5955,169.8414,392.590775,294.344275,231.5449,216.542025,253.2342,56.843,298.9616,290.044025,211.8839
"ZNF517",0.99992855060247,1,0.99998423062342,0.993452943763386,1,0.999656845722823,0.882421095102444,0.999997377672168,0.982646627576102,0.990943702122717,0.96600665236037,0.999999999163273,0.996955272592566,0.999967947010378,0.999992451345757,1,0.999770711882388,1,0.673775651166329,0.335831797794423,0.524364865125312,0.999999999966826,0.999840931596602,0.999999999990868,0.9970947970532,0.949750563203827,0.986113166794327,0.999999999265187,0.999999999979368,0.999853668500791,0.999999999994291,0.997305817539973,0.951641693016313,0.986848049577841,0.999999999513708,1,0.999999945197384,0.999994944266763,0.999999998031702,0.982762530628245,0.733440473879861,0.910656563146305,0.999997133365169,0.999998885050033,0.999999083116441,0.999999998472074,0.999997927884912,0.999999999869388,0.999720260255766,0.967187207358306,0.995463705196812,0.999999993820656,0.999999861376844,0.999999887771559,1,1,0.999995408167171,1,0.999893823590673,0.990088838984156,0.998646377186864,1,0.999999999531916,0.99999999965943,0.999999999982167,1,151.86615,291.9197,152.8147,290.57578,381.163633333333,332.928188888889,156.74766,116.4295,117.9315,197.815457142857,192.9889,168.5859,24.36705,NA,NA,29.3582778411442,116.262443635984,89.256204132829,22.515833235117,NA,NA,38.1853951187328,69.6506,NA,139.682625,291.9197,152.8147,173.776875,237.148675,192.8058,113.61065,116.4295,117.9315,139.86745,158.1636,168.5859,164.049675,291.9197,152.8147,410.8964,356.343925,304.7175,166.809325,116.4295,117.9315,225.76355,227.8142,168.5859
"ZNF675",0.999999999783873,0.99999413728001,0.999999992583117,0.999999999613118,0.999999696752877,0.999691100248594,0.999828825530227,0.99999996066067,1,0.891281794321945,0.999277772307557,0.999999659540854,1,0.654900474388455,0.9999999999983,0.999933764760834,0.999999997050731,0.999999999999393,0.841583535631194,0.999999999981203,0.999999954470938,0.999999407713912,0.999999999888447,1,0.999942311859514,1,0.999999999994331,1,0.985437650306458,0.999092070103575,0.999978045045838,0.89988565736353,0.999503841936021,0.999708403173681,0.998516747144149,0.99991136983018,0.994737841513281,0.999985897886349,0.999999999784864,0.483666042828259,0.999998342360066,0.999999819273325,0.999902231428842,0.999999967920138,0.99998116272482,0.999999999871414,1,0.999999860323254,0.999998024687316,0.999996515429707,0.999973212762127,0.999999449261781,0.999999996000516,0.995269012683772,0.99945028420776,0.999999999388275,0.999999861961326,0.99995108098493,1,0.999579070181825,0.998933551469404,0.999786144029364,0.999989152054542,0.982466313802793,0.995258935481964,0.99999980512465,192.1749,162.5409,115.1431,211.10469,120.27045,112.035133333333,130.26309,130.3364,13.9159,89.2873428571429,169.1045,224.7812,65.8075,NA,NA,31.8045089813163,57.9975800043746,35.9868807442263,26.5122681503591,NA,NA,35.593165328104,38.3807,NA,159.27115,162.5409,115.1431,118.0019,19.985925,53.4922,64.649275,130.3364,13.9159,17.68585,149.91415,224.7812,225.07865,162.5409,115.1431,265.628375,152.2195,100.2295,189.185975,130.3364,13.9159,116.67245,188.29485,224.7812
"ZNF860",0.711997074642787,0.997802010083837,0.999161900935419,0.476429404121703,0.999927578974689,0.999993906569703,0.469144579309056,0.999998181261111,0.999931332984576,0.999999711677438,0.639562553948536,0.999802203749607,0.999999420964906,0.999999998531569,0.999993387443814,0.990533051129475,0.946852336716661,0.999999992374577,0.592249506370588,0.713091195429053,0.900349535205605,0.884400918166117,0.999999991873604,0.999981489590801,0.999999991328773,1,0.999999860823362,0.994675270655532,0.978181009542899,0.999977768772221,0.999999994653859,0.999999999990082,0.999999974048096,1,0.999951589167549,0.999999972375701,0.999993265063842,0.779334533412783,0.999878417557941,0.155569764185062,0.277834613042562,0.438371103559044,0.998260978890516,0.938165649325298,0.994836822163868,0.895303354438279,0.999948484933527,0.99999990796166,0.999999999994689,0.999999903296959,1,0.998319663927535,0.999999963115569,1,0.938269382273498,0.999991308776981,0.983437553526084,0.99999986835606,0.996169221850484,0.990665976738686,0.998716430810308,0.99999999962067,0.99807838891145,0.999958109439091,0.999999999270351,0.999712006807675,143.9704,21.4853,83.8565,56.470885,47.17645,61.3744,98.77521,41.7206,64.3906,122.332842857143,61.88925,110.0875,42.122,NA,NA,8.98235065192108,18.3754590444747,16.3973494411444,16.2967223409184,NA,NA,29.805246793962,29.32195,NA,122.9094,21.4853,83.8565,24.611725,32.834125,24.7324,67.49945,41.7206,64.3906,69.55225,47.228275,110.0875,165.0314,21.4853,83.8565,80.442775,39.879825,108.9985,123.6587,41.7206,64.3906,152.9932,76.550225,110.0875
"ZNF695",0.999918211543848,0.999999999995516,0.999998247784917,0.999999996045821,0.996926690132414,0.999999886487206,0.999999962430761,0.996564932210883,0.999999592169692,0.999999999991666,1,0.999795595933095,0.999999999999288,0.999976660232573,0.999980576783395,0.999925435072721,0.976431850316815,0.999936409795866,0.999357309810871,0.999996566582523,0.983226396102187,0.999999942128714,0.999999985872987,0.999999999966306,0.999978664510528,0.999962654045687,0.999999916952557,0.998919156937834,0.999999989608799,0.999999939052343,0.999999999998776,0.999992741200913,0.999985595405103,0.999999988151135,0.999420073752492,1,1,0.999804269714694,0.999999999998765,0.999993268875663,0.99999130430637,1,0.991314447198877,0.999999911173661,0.999999986759803,0.999990756150825,0.999999998953604,0.999999980404238,0.996971971741819,0.997138960094873,0.999953541863087,0.96194688618138,1,0.999999999983676,0.999958092948225,0.999999988936321,0.999380462321213,0.999999831288364,0.999999999987203,1,0.999999799289051,0.999999999983447,0.999991438880017,0.999996356336033,0.999999859059211,0.999821197880296,83.53955,11.2658,68.4878,100.487485,106.533716666667,79.5975111111111,128.82306,47.6294,52.9324,80.2557857142857,36.0241,114.3252,75.70975,NA,NA,20.2919245527887,36.6256860157041,22.7303796482657,30.0772949225979,NA,NA,31.7148981540179,3.8971,NA,45.684675,11.2658,68.4878,52.4714,42.84495,32.6853,66.853,47.6294,52.9324,25.5085,34.07555,114.3252,121.394425,11.2658,68.4878,106.049675,141.480575,102.0007,138.3756,47.6294,52.9324,105.54665,37.97265,114.3252
"ZNF665",1,1,1,0.999988190976422,0.999999253012828,0.999999993842004,1,1,0.99999999997822,0.997429623710489,0.999999999790596,0.999999999960854,1,0.999951662987512,0.999999813574975,0.999999983803926,0.999999998187223,1,0.99999793288777,0.999993284663012,0.999999999977143,1,1,0.999999999997724,0.999998528511166,1,0.999999999798743,0.999999994146172,0.997905615614655,0.999313868044155,0.99982202602158,0.999808601640742,0.991810431049144,0.997777891373362,0.998831165066789,0.999142273174352,0.999999999998941,1,1,0.999859972714273,0.999999997167454,1,0.999999995240114,0.99999999999441,0.996848955868157,1,1,0.99999999996968,0.999941757048788,1,0.999999987825609,0.999999716153368,1,0.996499185545347,0.999999999577842,0.999999999980444,0.999999999999199,0.999999998829304,0.999976871684847,0.999999999994226,0.999999943848081,0.999999540675235,1,0.997676007941538,0.999999992552512,1,7.1386,6.539,10.4289,17.29182,6.12215,10.9729777777778,12.81307,5.8215,35.8512,9.5902,5.39595,2.3031,6.007,NA,NA,7.77894115123308,1.83246854938905,5.26853720342062,5.18071893505246,NA,NA,6.2202155094345,0.14315,NA,4.1351,6.539,10.4289,3.49685,3.0181,5.1132,1.9053,5.8215,35.8512,0.75855,5.324375,2.3031,10.1421,6.539,10.4289,10.5807,7.432275,7.9562,18.89525,5.8215,35.8512,7.76405,5.467525,2.3031
"ZNF624",0.999926632005389,0.999999996105477,0.999999902640291,0.999871547171173,0.97247860557632,0.999446557168884,0.999999961091114,0.99999492805017,1,0.857056498204621,0.998759163182758,0.946012348607619,0.997557225109965,0.999998835409279,0.783873669843125,1,0.999123537987976,0.999999705815579,0.991702803318914,0.999904992202966,0.968585789701088,0.995326417498855,0.99999995489311,0.999912331013261,0.823352174351538,0.998119897383787,0.755866660140569,0.972815705196825,0.999992973831818,0.999999999999352,0.99999999890423,0.990219106622196,0.999999891436118,0.97649785581432,0.999876805671365,0.999998766320264,0.999999954813102,0.999994240672433,1,0.807351249998376,1,0.735156761334654,0.99985450896193,0.997919955746154,0.999999875016528,0.999954536195858,0.99999999999194,0.999999996507645,0.909394057883232,0.999998500227428,0.847698799257374,0.998192379944821,0.999993327217405,1,0.999998128800069,1,0.999995023197242,0.999999999981608,0.999973342136454,0.999999999984319,0.999754177006686,0.999999999948447,0.999338828795604,0.999999696147694,0.999999999983651,0.999998898233705,118.92475,70.0607,99.8191,150.250675,103.154916666667,160.927711111111,124.30556,42.3674,80.1934,103.221528571429,80.9049,113.3118,37.99715,NA,NA,14.275491915082,13.6829285285087,24.0020901320908,16.7359813913894,NA,NA,20.9595991951377,26.252,NA,99.926175,70.0607,99.8191,121.077625,81.11165,83.7783,76.436125,42.3674,80.1934,66.6154,67.7789,113.3118,137.923325,70.0607,99.8191,205.11725,110.038475,209.6836,157.402725,42.3674,80.1934,124.14095,94.0309,113.3118
"ZNF841",0.999624954029352,0.999846545034023,0.972751742049174,0.999999929621437,0.986492947706375,0.999968567637315,0.999993615154382,0.975018684469858,0.999999368860856,0.999999807239501,0.999759654959529,0.936839325968998,0.999999992564369,0.99935220175362,0.999999978118414,1,0.998098996295025,0.999465891745149,0.999974987873142,0.999634745233208,0.981989174121807,0.99883935714081,0.942256196147228,0.999999999991065,0.999471422134751,0.999967258352723,0.999997562612827,0.996162222864435,0.999962513314115,0.983304975350222,1,0.999996194438333,0.999999974000671,0.999999999972155,0.999868464014573,0.999999998890424,0.99996942648131,0.963196468704627,0.999999852574949,0.999991418733204,1,0.999999999817772,0.997931612272967,0.999986544110681,0.999999996804121,0.999963314395642,0.974109255133827,0.99999999960473,0.999996240808452,0.999999998544854,1,0.999681910271922,0.999999754540415,1,0.99999999997333,0.99998442069744,0.987518157165929,0.999999999998498,0.999999051388619,0.999999997304377,1,0.999945562448567,0.999999992450638,1,0.999999999819593,1,461.9456,773.0033,178.5676,380.52289,324.3544,272.461644444444,455.14187,110.608,216.2863,304.358557142857,261.79775,236.7573,36.3569,NA,NA,106.109980265176,84.3646940120412,46.7686355180867,42.9316642640605,NA,NA,63.0493628238408,44.33225,NA,443.76715,773.0033,178.5676,149.805125,190.19245,134.0627,366.6686,110.608,216.2863,198.8485,239.631625,236.7573,480.12405,773.0033,178.5676,344.87385,379.963725,349.1498,574.241375,110.608,216.2863,397.5374,283.963875,236.7573
"ZNF615",0.946879166140403,0.995542703189721,0.582738945086841,0.999975620034494,0.578879470378677,0.999523555650944,1,0.875721900283376,0.989077329196202,0.998650579004352,0.999991574617701,0.63410469388295,0.999531210672379,1,0.999744153433552,0.999999999763186,0.920622780361861,0.963247036607117,0.915036998325454,0.999999925870336,0.9797303120607,0.999994992846184,0.85862253766943,0.999998453533923,0.999999999934447,0.99998718258534,0.999999999831469,0.999780756684791,0.999946370796107,0.799496481326309,0.999999931718134,0.999999932182408,0.999858250959345,0.99999990264454,0.998692389025621,1,0.9999999999688,0.923333603111565,0.97127133373706,0.971541555837843,0.999999991943539,0.992779365093815,1,0.999861520290876,0.999111946868685,0.999997838598919,0.789364102639188,0.999939657319697,1,0.999989038553434,1,0.999518688898863,0.999999999998684,0.999999996068966,0.999752217474358,1,0.972341944376183,0.999359397310446,0.999999923835451,1,0.999999972121433,0.999999998720853,0.999999785299512,0.999996401357482,0.999999999621423,0.999999973857456,232.4003,496.497,41.5026,165.95432,229.252783333333,169.304111111111,255.81371,138.4217,113.6859,252.529285714286,161.63515,218.7932,14.6763,NA,NA,22.9994466714043,44.4927035258997,29.4719137386458,62.5180804605559,NA,NA,98.5535732017277,25.58785,NA,225.06215,496.497,41.5026,97.3466,175.164275,119.5709,160.6631,138.4217,113.6859,70.4607,148.841225,218.7932,239.73845,496.497,41.5026,190.01655,314.26375,218.4392,340.4231,138.4217,113.6859,377.8977,174.429075,218.7932
"ZNF433",0.999999949826892,0.994612929637201,0.999955616248074,0.997994345160742,0.999999987406732,0.999980468195722,0.997532106898261,0.999999880598277,0.999997846533033,0.999999999859832,0.923132158435476,0.999785126435065,1,0.98434366794903,0.999756335965288,0.860063505578363,0.999180917547516,1,0.912218737920921,0.996975418707379,0.999999997446299,0.986530076116076,0.999786081473679,1,0.999806696479184,0.999966783450317,0.999999997079651,0.999999999993409,0.999646242953369,0.999999682551621,0.999999998347119,0.999999997333025,0.999999999985457,0.999999999463452,0.999999953617123,0.999999904321804,0.939383217542248,0.999842270027091,1,0.99396769316282,0.999898001523089,1,0.999999995882841,0.999999995656919,0.999999999767637,0.999999985577732,1,0.999448837996357,0.999989315513724,0.999970019563702,0.990043541837356,0.973000450311372,0.997956602393468,0.9999905477534,0.992861711719222,0.999728615314851,0.999999810552468,0.999999996291366,0.999999999172614,0.999999999997842,0.999999998245859,0.999999897802236,0.999999833864229,1,0.999999999181355,0.999993757392391,118.1272,95.2826,44.6951,78.476405,73.4332166666667,51.0002555555556,44.49884,35.8991,63.9189,51.7864857142857,101.5183,65.4076,72.484,NA,NA,15.6265776699009,24.3638102994232,12.5474659923507,9.51263437608928,NA,NA,13.7205639192805,49.5157,NA,81.8852,95.2826,44.6951,22.58365,26.07305,17.5859,20.6241,35.8991,63.9189,25.9488,76.76045,65.4076,154.3692,95.2826,44.6951,122.91805,111.08365,64.6519,65.783275,35.8991,63.9189,79.13205,126.27615,65.4076
"ZNF595",0.999999999999348,0.999913008469323,0.999895358402575,0.999995417058261,0.999995115218828,0.999998854378934,0.468566832969642,0.75310960004803,0.997318886287489,0.0733853219585768,0.975842456282184,0.99323164896132,0.999999999973931,0.908441767267565,0.863147383414142,0.999748634080223,0.999883697536744,0.999999998829524,0.999990820625703,0.338728195994648,0.998597011167799,1,0.999999999993297,0.999990233188792,0.999999975345771,0.855724723023367,0.998773476614404,0.999995820405366,0.999978174175676,0.999967055657849,1,0.999999934283302,0.993884916013195,0.999999995046483,0.999999999997993,0.999997927079516,1,0.999999999994711,0.999695542096041,0.999298893480833,0.0521734463747976,0.691725488918206,0.987522476537575,1,0.999921349431698,0.999998878185322,0.999997318673735,0.999999968264467,1,0.817638540017341,0.999848207882735,0.999999999907459,0.999999971580911,0.999999999047452,0.999990263261179,0.999999997904592,0.999999967963058,0.99999981083714,1,0.938549207470017,0.999926648353832,0.999999993997238,0.999999999959221,0.999999983339099,0.999999992531305,1,62.14325,42.9706,170.6928,111.27188,308.8764,193.361111111111,138.71993,69.8577,156.6507,62.8652428571429,120.01615,101.5385,50.82675,NA,NA,16.0787560679164,130.508829940731,43.6829853563129,24.1979870126654,NA,NA,20.5208937885716,2.87895,NA,36.729875,42.9706,170.6928,66.253525,85.101,90.7912,88.36205,69.8577,156.6507,24.20395,118.576675,101.5385,87.556625,42.9706,170.6928,158.626225,482.61165,290.4762,192.2206,69.8577,156.6507,82.30005,121.455625,101.5385
"ZNF460",1,0.271699970505749,0.504011181458707,0.999794922427675,0.99999667893293,0.281547414403973,0.999975386351931,0.999999509799377,0.323289855533235,0.999999999997803,0.999995171215659,0.999999942900995,0.247128719539106,0.999999799976045,0.999999999962702,0.999999999387844,0.99999999999942,0.154401879590191,0.997325809059963,0.999967029727353,0.999996315265431,0.999999999980759,0.999999999960399,0.393014366830103,0.999827814603319,0.99995596477312,0.999986341737353,0.999999909366391,0.999999990236187,0.999999999554918,0.649146697553527,0.999999999815403,0.99999999999814,1,0.999999999964919,0.999999748316967,0.999886102003063,0.999997395061114,0.346037890106024,1,0.999999999998517,0.999999965892726,0.999625963135711,0.999870718476735,0.999999999806368,0.99966743186742,0.999974893266262,0.67297037711647,0.999999974888205,0.999999886865475,0.999996972042343,0.999638302897939,0.999591468790265,0.999999900500948,0.999999993177379,1,1,0.462468405314993,0.999982608500923,0.999996710984818,0.999999388172963,0.999999999745856,1,0.999999992844433,0.999986673746867,0.999922087421109,346.3061,359.645,1291.476,506.494875,488.59625,462.461833333333,395.95189,289.1332,447.6679,509.3107,573.5003,333.9475,244.835,NA,NA,56.6221998958363,74.5715358223263,68.5732515630751,49.9263261741793,NA,NA,212.856985259133,248.8778,NA,223.8886,359.645,1291.476,363.03425,357.82305,256.8414,283.6245,289.1332,447.6679,221.5713,449.0614,333.9475,468.7236,359.645,1291.476,646.320125,551.01335,644.9885,475.1126,289.1332,447.6679,472.6264,697.9392,333.9475
"ZNF81",1,0.99999999977589,0.999999997873197,1,0.999999999993485,0.999999999832848,1,0.999999999984971,0.999999999970913,1,0.999998890049364,0.999999254658785,1,0.999773947400023,0.999992581555637,0.999999905905769,0.999999884745343,1,0.99998070778337,0.999999635219628,0.999999999978205,0.999522644543818,0.999687609810952,0.999993100842893,0.998406806500971,0.999189797314461,0.999968507194669,0.999902169417922,1,1,0.999999997748199,0.999999999992535,0.999999999983063,0.99999922184653,0.999999878557861,0.999682572734031,0.999982541152781,0.99999279065684,0.999999999732964,0.99792402102132,0.999856164615861,0.999999998860236,0.999999715015358,0.999996484882443,0.999992546073818,0.995848129864091,0.998373264731978,0.99995060604348,0.969318526224406,0.987285112166656,0.99901658280475,0.997314179773149,1,0.998349472261411,0.999869430714654,0.998767953238822,0.999874775672785,0.997933428126822,0.991863022113487,0.993900109091355,0.961549031782799,0.972661901390088,0.936084593361825,0.999877018407279,0.940710537100822,0.834133407658875,246.02145,257.8234,217.9419,240.81124,238.4825,206.452222222222,214.96286,132.6003,258.0341,193.034657142857,128.1851,371.7181,36.51345,NA,NA,27.657022704893,38.0314116695046,35.6384458052668,33.7741331518045,NA,NA,48.5378812521522,14.7248,NA,227.764725,257.8234,217.9419,157.816775,183.852,122.3242,147.861,132.6003,258.0341,94.1272,120.8227,371.7181,264.278175,257.8234,217.9419,290.720125,258.025675,231.8286,293.682725,132.6003,258.0341,246.13585,135.5475,371.7181
"ZNF780A",0.510776864349121,0.985045551837491,0.998679321406118,0.0931592270678046,0.999999519852762,0.999332693397691,0.106070684359005,0.999999999608669,0.997467050094416,0.999999501812028,0.218441999213522,0.999985701397231,0.999945928694831,0.999998837662506,0.999880555646186,0.964830060792133,0.884622339115004,0.999999521158298,0.0604860648705642,0.176854705927366,0.402324363701523,0.206328970970897,0.999998032539375,0.961375806744648,0.994972568697411,0.99944385303347,0.986182978062237,0.505296492275308,0.469994037382181,1,0.997808812051318,0.99999731839715,0.999999991552277,0.999953138365322,0.853323223487662,0.999999440544783,0.873124865184178,0.967869674603864,0.9999999999956,0.477600895957523,0.573282817385859,0.875432507848041,0.999985969312701,0.709405341085667,0.954157844015473,0.661451088354078,0.999976878064823,0.999998675896637,0.999999415748298,0.999968802999147,0.999999999969942,0.978502854768835,0.990813315503221,0.999938529159997,0.999026639733064,0.998295861493705,0.990201279794087,0.99999999850303,0.988296833288406,0.975759062484999,0.997602565128491,1,0.891642179567828,0.985998754932309,0.999999999947102,0.999832107177109,467.4135,174.6847,310.5246,219.17074,198.891966666667,238.123277777778,356.04578,104.4631,166.7551,326.442271428571,251.9715,346.3842,59.6428,NA,NA,15.9470899642048,32.8916793993523,26.038096022003,33.882693454505,NA,NA,76.1242723347839,77.0536,NA,437.5921,174.6847,310.5246,173.864275,152.369375,174.4488,293.425975,104.4631,166.7551,200.1359,213.4447,346.3842,497.2349,174.6847,310.5246,237.1577,246.525725,276.496,414.39045,104.4631,166.7551,346.14315,290.4983,346.3842
"ZNF461",0.999927481045991,0.999198363831555,0.999999999973985,0.995922956000867,1,0.999999991851145,1,0.999772707015592,0.997656897424982,0.886526567637303,0.999999623024052,0.999997536952052,0.999884327402512,0.991588208698185,0.999982035881448,0.992723977828722,1,0.999999999901013,0.999999998739652,0.87987225082759,0.987559739258058,0.999872732384482,0.98672282542096,0.965065061632514,0.90059290059942,0.999542085281544,0.99193530899931,0.880710016992384,0.999999999846526,0.999785144960726,0.998614417017055,0.997409097590605,0.999999999177273,0.999993917249553,0.995510223517772,0.999998874461211,0.999999995139131,0.999986480319848,0.999659693722479,0.980294684646318,0.999999827120439,0.999999999822263,0.973853081350892,0.996567266146827,0.999999336805893,0.999999752987043,0.999999899799241,0.99999078758939,0.999995087985761,0.999998271774155,1,0.999971625414649,0.996229319328561,0.999995424645533,0.999999999574705,0.999755208542729,1,1,0.999999999983447,0.999254850309073,0.999981666586721,1,0.978564054966256,0.999454993775877,0.999928615619189,0.999998923624203,49.12565,91.546,103.6501,88.77448,49.4834166666667,65.3644111111111,93.50654,4.2044,36.7946,60.2217142857143,69.08615,97.1902,8.38635,NA,NA,13.0489680321484,11.0634740324613,13.2322738155244,17.3529684366118,NA,NA,22.6987606814245,14.43325,NA,44.932475,91.546,103.6501,43.88835,29.9979,44.9528,62.122625,4.2044,36.7946,22.4125,61.869525,97.1902,53.318825,91.546,103.6501,116.149375,64.978525,71.5379,126.403775,4.2044,36.7946,62.01195,76.302775,97.1902
