"gene","p-adj-MALE-FEMALE","mean-FEMALE","mean-MALE","SEM-FEMALE","SEM-MALE","Q1-FEMALE","Q1-MALE","Q3-FEMALE","Q3-MALE","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF331",0.808173111099111,258.835195652174,273.745534459459,70.1441863597868,21.6094567746325,72.0957,72.3186,241.34425,368.097725,770.590254545455,273.061505434783,488.2961,190.89995,341.24405,1044.98015,72.408625,360.58825,210.614202231358,20.4526325030376,0.35435369682407,0.390951207679111,-1.49673799473751,-1.35493953040289,"ESCA"
"ZNF227",0.942182900318824,258.758060869565,256.883622972973,17.7063422603635,9.78209952685297,203.163,182.968,285.25555,303.7081,255.314472727273,255.872475,256.5382,231.85195,234.69035,272.67065,182.066275,296.7991,18.2049758221312,8.8145090636825,1.00218554893017,0.90377164102656,0.00314964000935957,-0.145969806734651,"ESCA"
"ZNF141",0.359327966066272,82.8484217391304,70.4969189189189,19.0696918776983,4.41198869911267,20.86885,31.033875,99.837,94.43845,114.130763636364,71.2068320652174,131.1922,59.23785,70.90785,141.28245,29.679625,93.047825,14.9367990631026,4.31618573816739,0.623905683239728,0.451534847346107,-0.680600143695313,-1.14709076243392,"ESCA"
"ZNF304",0.701419231019604,310.376617391304,299.117169594595,28.8119706278784,10.6582790271534,243.91275,214.483125,338.67305,367.86195,331.266663636364,298.634196195652,318.7845,289.9385,255.0701,359.36755,208.724625,362.48345,33.8874278124855,9.93205856004915,0.901491846228957,0.909512539034991,-0.149613651990974,-0.136834567094274,"ESCA"
"ZNF132",0.814633035652978,55.8900391304348,53.7140804054054,9.74169504684076,3.32728717841923,29.0081,29.854775,58.5115,66.46745,130.763454545455,53.8608923913043,138.8713,43.27925,115.85735,152.8864,29.5496,66.1649,9.61385821713411,3.00049281534743,0.411895606295579,0.311650067364531,-1.27964935787611,-1.68200107029366,"ESCA"
"ZNF20",0.98083136431764,99.6053086956522,99.8149756756757,5.92012623875563,3.30536557550891,82.2689,73.546,111.3692,119.320325,100.691045454545,97.9814255434783,98.652,97.31045,86.7876,117.1372,72.742275,116.7148,7.29561829481933,2.8414483934234,0.973089762859892,0.986401188014435,-0.0393552020497912,-0.0197535575741234,"ESCA"
"ZNF670",0.40959886050309,84.8460608695652,93.7426094594595,6.9390282972381,4.09758176729635,62.4582,59.994925,110.45165,118.8806,80.4771,91.3740576086957,91.0659,83.036,64.56965,95.4845,58.157425,114.772775,8.2454360431365,3.47752427228835,1.13540445180922,0.911823196168928,0.183206303401922,-0.133173984026192,"ESCA"
"ZFP37",0.358392454026181,52.6596956521739,63.287027027027,9.90916962596889,4.27873049307464,20.929,27.6683,67.846,89.620325,48.8888,60.8833505434783,42.4605,50.65035,31.84245,58.9249,27.6683,82.85555,8.88941687054689,3.70440925893318,1.24534352537756,1.19288161938743,0.316543761567976,0.254450878241189,"ESCA"
"ZNF189",0.958393925409164,499.14492173913,496.440822972973,47.2716786036376,19.0327871759355,346.41165,310.913625,604.0025,650.71665,623.459227272727,488.326392934783,673.9249,447.4156,606.1548,721.97515,315.96985,636.4342,65.2504761625428,16.6586914661822,0.783253132800564,0.663895339080067,-0.352449459889757,-0.590972271525064,"ESCA"
"ZNF434",0.322054995850856,368.547943478261,347.795342567568,18.8824193587641,7.69574663443775,317.3263,282.05375,426.2604,412.590775,358.0532,349.507235326087,361.8595,335.94235,323.8545,389.95735,287.260175,412.590775,16.6787165892125,6.72877652890229,0.976132137140757,0.92837786488955,-0.0348516390108272,-0.10721596965733,"ESCA"
"ZNF287",0.732959853607873,54.2918782608696,57.9244912162162,11.2145310142283,3.81387170425618,14.2394,20.104475,66.7348,84.9441,122.574027272727,58.0292010869565,125.8937,49.536,94.7965,137.1429,20.018775,85.374775,11.9134375426551,3.45055102842697,0.473421673237851,0.393474812480688,-1.07880234074336,-1.34565680749572,"ESCA"
"ZIM3",0.499691587951182,0.0769043478260869,0.645143918918919,0.0371520072062998,0.330289263718534,0,0,0,0,0.0502272727272727,0.530750543478261,0,0,0,0,0,0,0.0502272727272727,0.266092412253919,10.5669791461735,NA,3.40149109755637,NA,"ESCA"
"ZFP14",0.782897967490282,145.003856521739,151.278600675676,23.54489500476,8.18778653481911,79.3707,80.443225,199.6689,193.8568,172.579454545455,151.229275543478,169.5736,128.24625,151.45735,215.56225,80.670325,193.4849,18.1411564592697,7.54451965680632,0.876287828941115,0.75628665075224,-0.190523273940729,-0.402994940816391,"ESCA"
"ZNF473",0.461204211139983,358.037017391304,333.666565540541,30.0421453141777,12.1400190707223,245.91185,230.263625,454.497,407.17875,256.085945454545,333.342488586957,254.955,292.9062,234.8674,286.863,229.2049,407.43285,13.7196871897375,10.835870560425,1.30168208956287,1.14885450373595,0.380377141426422,0.200196099959807,"ESCA"
"ZNF614",0.542208987351423,280.054152173913,251.546295945946,43.2870324345346,17.1277785155507,130.3235,113.2238,342.70175,326.460975,279.694018181818,256.47163423913,229.6573,191.36555,157.5634,347.0018,111.877,332.13475,49.0011254055675,16.0807264787422,0.91697218233823,0.833265696322303,-0.125050126619285,-0.263151506082518,"ESCA"
"POGK",0.231486453818177,1832.1542173913,2019.09413040541,136.821473140798,57.5494061000793,1388.99175,1577.5984,2179.3472,2346.96955,1371.19155454545,1998.22185706522,1401.5213,1849.4414,1314.50255,1460.5333,1530.09695,2344.319425,53.4323852908929,51.2715205720157,1.45728862640758,1.3195956422496,0.543286641746061,0.400095918757171,"ESCA"
"ZNF514",0.565583727009636,283.558943478261,265.484947972973,32.0319682413352,11.3378768718872,169.04265,172.1044,440.9127,320.78705,297.3523,264.333388043478,299.0991,231.70095,224.7823,386.6264,168.083875,320.78705,33.6736213813289,10.0691276849857,0.888956931032577,0.774662812425714,-0.169814571097658,-0.368359609915213,"ESCA"
"ZNF300",0.469125393781467,99.7153086956522,119.896187162162,13.4269105037535,10.7444248878889,50.96355,43.8958,151.89745,149.239125,97.1665363636364,114.416248913043,102.734,85.0817,60.6286,115.9733,43.8958,148.27875,12.0817224353324,8.91972644407735,1.17752729689625,0.828174703603481,0.23576050411864,-0.271992958278545,"ESCA"
"RBAK",0.961151984694109,822.071473913044,825.367206756757,61.1595154731895,24.8768990250809,607.22095,638.1469,1023.01195,967.6993,645.861854545455,827.874943478261,667.6349,787.8989,569.82465,715.1718,638.1469,976.15985,31.6697581992846,21.7963287339735,1.28181427290036,1.18013438183055,0.358187239353958,0.238951148537966,"ESCA"
"ZNF92",0.750592050808761,322.492186956522,341.429731756757,30.4945081662867,22.923129277708,191.07935,219.695475,425.4167,393.67875,238.965309090909,335.179186956522,240.3101,296.74555,175.7916,282.6655,211.963825,397.7135,27.738757969948,19.1854585540001,1.40262696803832,1.23484426996618,0.488131371809673,0.304329110543648,"ESCA"
"ZNF157",0.585644681574972,1.66984782608696,2.11712837837838,0.545541103716894,0.311080029411261,0.25435,0.176925,1.8073,1.998825,1.71106363636364,2.06162608695652,1.2947,0.73445,0.2722,2.76815,0.2545,2.168725,0.551838884634856,0.260817237084617,1.20487984382504,0.567274272032131,0.268889281425338,-0.817881660903834,"ESCA"
"ZNF182",0.898907267934006,185.893986956522,188.876689864865,27.5875671802627,8.20243622555626,109.71975,117.307,212.10535,232.72285,184.819609090909,185.689017934783,205.2112,167.2767,132.2989,247.9874,117.20265,229.395,23.7376811366671,7.57304721896526,1.00470409416052,0.815144105195038,0.00677066086024728,-0.294872966252378,"ESCA"
"ZNF673",0.416377100100443,162.777608695652,177.693918243243,17.7722869465333,6.66982036024585,118.51725,124.193,198.016,209.7086,165.415254545455,173.559508152174,172.6502,163.00005,140.7752,203.34265,122.85115,206.992025,17.2053663988375,5.93429479282909,1.0492352028179,0.944105769932499,0.0693381172893246,-0.082979598426209,"ESCA"
"ZNF41",0.731907502858246,308.709791304348,296.871831756757,49.5139592351442,11.269548249517,205.76465,200.637225,320.81785,355.043225,338.764363636364,295.517793478261,349.5495,263.324,285.76165,404.5743,200.04105,350.488675,25.0711593009732,11.1903887498816,0.872340261254503,0.753323921218597,-0.197037118745037,-0.408657753163988,"ESCA"
"ZNF7",0.30678910384497,462.706486956522,505.294933783784,27.9811942650162,15.7702699984589,376.322,362.245825,572.8816,596.101875,363.204181818182,501.40491576087,370.1367,475.68535,333.06785,386.56605,371.610225,596.101875,15.5224895177277,13.4772492352804,1.38050424764071,1.28516126609439,0.465195326926897,0.361949404708425,"ESCA"
"ZNF214",0.11555014489383,37.9800130434783,28.3786168918919,8.49750178353602,2.00434622142702,15.9912,10.421225,57.7814,40.701225,29.2323181818182,29.1511304347826,27.3166,21.62625,18.5778,36.93385,10.11795,41.097375,4.20824706202688,1.98927164900692,0.997222671615347,0.791688936397648,-0.00401241236358412,-0.3369944045678,"ESCA"
"ZNF215",0.0095728995510358,99.1318695652174,62.4973621621622,14.1672251394071,5.0544100510172,43.41725,9.70515,151.68425,97.6567,26.4243272727273,66.7714173913044,17.7696,49.8032,11.9302,41.1849,11.282725,106.8942,5.42204583708687,4.72088991625697,2.52689185621083,2.80271925085539,1.33736392235674,1.48682723645595,"ESCA"
"ZNF547",0.717869381223387,47.0354,44.8094709459459,6.84517755550889,2.18166879852558,26.65295,26.55315,57.1343,59.70305,39.3184454545455,44.4393559782609,39.5615,38.5504,34.98125,45.4633,24.945425,58.745025,2.63054366355784,2.17048303287254,1.13024193770925,0.974442323976593,0.176631626598836,-0.0373512981937449,"ESCA"
"ZNF773",0.401954156035673,78.7612695652174,70.4257439189189,9.89202152004238,3.59747358210316,48.26945,38.252425,95.17635,98.7797,78.5049636363636,70.8593527173913,79.1834,63.9693,71.22405,92.9564,38.252425,95.5461,6.91238869999856,3.40896384412408,0.902609840641581,0.807862506535461,-0.147825587367965,-0.307818319259846,"ESCA"
"ZNF776",0.465813993781554,425.350334782609,398.491435135135,44.4204519263749,12.7627169471257,330.6493,267.36185,457.75995,486.04065,452.989072727273,397.450771195652,455.161,393.72425,412.97985,483.69745,260.499375,477.392925,22.0297222234792,12.5614730710574,0.877395935409113,0.865021937292518,-0.188700071888662,-0.209191374367121,"ESCA"
"ZNF256",0.454860403084835,81.3329434782609,69.7259540540541,16.5350010092854,5.54700620932367,13.03725,16.894325,123.57755,101.9698,89.5351727272727,71.6678456521739,94.9612,49.7511,69.1291,102.74965,15.712375,104.276125,7.61471594070671,5.18401191374025,0.800443484601037,0.523909765251492,-0.32112855018971,-0.93260974196876,"ESCA"
"ZNF599",0.293416411301422,81.1995260869565,70.4348297297297,13.9887868425568,3.40298037081293,45.69255,38.547425,94.08635,92.38285,87.2568545454545,72.0438081521739,85.7822,64.03455,60.46185,105.9508,43.442275,92.2166,11.6901082545759,3.32984023820238,0.825652133892178,0.746478290367932,-0.2763940256123,-0.421827791438411,"ESCA"
"ZNF18",0.641736534994615,170.222186956522,177.714591891892,10.0421781565632,6.13262054233874,141.67835,127.165475,204.95435,211.6287,165.5626,177.308995652174,177.4775,170.0508,151.28695,187.22265,127.165475,213.7242,10.2685059393627,5.42077254519224,1.07094836425723,0.958154132213943,0.0988889222675549,-0.0616703430026847,"ESCA"
"ZKSCAN2",0.872811479298573,155.613786956522,158.571762837838,17.9637675162203,6.71767143587766,107.0709,100.026975,195.9346,179.28415,199.801690909091,160.234816847826,196.1027,143.6083,165.931,225.69595,100.59095,183.411625,19.6265945230605,6.26714069557014,0.801969273226684,0.732311691781908,-0.318381132786589,-0.449470265398189,"ESCA"
"ZNF689",0.60876429328426,179.054873913043,189.562727702703,13.4605603046554,7.79200748745524,143.35995,130.8652,220.2275,219.429375,204.425545454545,189.902866304348,197.443,176.36365,158.6033,241.53185,132.049475,221.96955,17.8443963841026,6.67142914649991,0.928958589211998,0.893238301687069,-0.106313808796198,-0.162882980236982,"ESCA"
"ZNF19",0.304612510510487,41.7515782608696,47.0698317567568,3.53283003059829,1.95818638363627,30.7964,28.720775,51.10975,61.186575,65.4589181818182,46.0898125,73.6559,40.74145,42.4857,81.5381,29.881425,60.21005,7.68014117880203,1.6826735531762,0.704102875210698,0.553132199864505,-0.506141861034358,-0.854303765792002,"ESCA"
"ZNF230",0.635382120795207,79.9005956521739,75.8994182432432,7.41120717306393,3.11343050815837,57.36575,49.501,82.91055,89.9208,91.7915727272727,76.0589190217391,85.5856,71.2203,78.06695,100.4649,49.501,87.553575,9.79513800064363,2.86855970871431,0.828604595845876,0.832152838795311,-0.271244272656574,-0.265079567096025,"ESCA"
"ZNF222",0.70829889582179,30.5347260869565,29.0830608108108,2.88433753530989,1.45827087460364,22.28505,17.6668,35.44235,36.5269,35.0514909090909,29.0904777173913,33.4012,26.63425,28.4083,42.98385,18.1552,35.324275,4.15199011481689,1.28708077171324,0.829935530926202,0.797403985485551,-0.268928822072891,-0.326617278834949,"ESCA"
"ZNF221",0.497751572934752,34.949047826087,30.6358925675676,6.70638111653905,2.27691326678234,14.5203,10.72535,47.6237,39.160925,51.346,31.7519543478261,55.9852,24.0557,34.9413,65.559,11.2193,41.17385,6.71311464754557,2.21784935230466,0.618391974989796,0.429679629616399,-0.693406497677555,-1.21866671188306,"ESCA"
"ZNF233",0.531992229440907,26.0410304347826,30.217402027027,2.76611103911053,2.58824227794577,16.83565,12.61345,33.7333,35.48515,28.9582090909091,29.7423195652174,27.3166,20.7373,19.72275,33.2809,12.19105,34.4909,4.38896769321473,2.37005964947089,1.02707731240723,0.759146453072491,0.0385447834364619,-0.39754986044617,"ESCA"
"ZNF235",0.808936526696562,82.0508565217391,84.4755425675676,5.8713183484703,3.83389424499569,59.73935,53.8038,101.78765,107.88105,88.1539818181818,84.1788168478261,103.5612,73.82295,72.25825,105.33705,53.8038,103.722775,6.80822365174271,3.61404708545316,0.954906574968394,0.712843709806375,-0.0665685035431531,-0.488342292837408,"ESCA"
"ZNF208",0.226501595707247,11.1157086956522,42.9894114864865,2.17113988529034,10.320421520749,3.8486,3.3271,14.898,25.7088,54.4139090909091,37.0314869565217,30.4256,9.90975,14.3044,71.45945,3.438675,22.66565,18.6255488121288,8.36380242357979,0.680551858434824,0.325704341081195,-0.555222994794876,-1.61836514637069,"ESCA"
"ZNF714",0.623071313084293,375.091508695652,349.236760135135,46.3010558818939,19.4025501277575,188.7686,167.018625,460.81395,497.503125,220.841909090909,348.668502717391,228.6822,309.0606,147.59765,287.6494,165.886275,477.069875,27.399588626638,17.2065640917724,1.57881492762256,1.35148516150361,0.658842065023427,0.434545672033406,"ESCA"
"ZNF394",0.30962485360641,466.594504347826,568.733607432432,29.2865827134171,39.1589044358739,376.58465,363.38845,508.94515,610.94035,417.711527272727,545.128369021739,423.1364,447.95595,398.427,442.7561,362.294675,588.156275,10.7655440126366,31.9959207315687,1.30503549322885,1.05865614492159,0.384089044503138,0.0822340732097682,"ESCA"
"ZNF333",0.754133137123973,171.530434782609,166.241097297297,13.516939364708,6.30169329388351,134.49945,112.204725,205.7481,211.097925,226.401827272727,167.392708152174,200.6108,148.92515,144.31585,267.6746,116.9863,211.097925,31.3772735636772,5.49389682846784,0.739361118099679,0.742358586875682,-0.435648918551437,-0.429811864184211,"ESCA"
"ZNF382",0.655648922836247,24.0357217391304,27.5098364864865,5.61104359078646,2.93599070838084,9.0379,7.925625,27.41375,28.548,48.8683909090909,26.1734092391304,29.9401,13.9634,19.09635,65.947,7.656125,27.738025,13.1483516861825,2.52109516144613,0.535589749370312,0.466377867809393,-0.900799745640625,-1.10042876852573,"ESCA"
"ZNF577",0.321177110499625,110.357952173913,90.3497094594595,22.3212404988492,7.13754290503675,42.4851,33.5092,150.14745,119.96695,170.836336363636,92.0617342391304,193.501,63.3056,129.023,213.10035,32.999025,119.96695,17.526353535925,6.58224835361962,0.538888483555225,0.327159032769856,-0.89194133928848,-1.61193599122903,"ESCA"
"ZNF75A",0.119582626730855,187.502195652174,235.311468918919,27.4071577194981,11.2668275092677,116.8104,140.774,205.8849,296.1547,207.350818181818,227.597091304348,198.1982,203.10945,172.20825,247.6795,139.896,288.44255,16.8621706354454,9.81554658634097,1.09764260059382,1.0247794884111,0.134408380129901,0.0353135046566175,"ESCA"
"ZNF496",0.832388211247473,432.1161,442.834228378378,43.871276446081,18.7244391061273,268.30995,299.43615,482.8097,512.93895,470.972581818182,453.751060326087,467.0659,406.7673,393.50485,582.46505,297.517475,541.86635,43.44072482756,17.1129627650079,0.963434131503767,0.870899160054288,-0.0537420598155154,-0.199422413619817,"ESCA"
"ZNF2",0.875401562344259,108.0709,109.358641216216,7.04583367456852,3.04026800782954,85.84195,83.293475,121.6414,126.08825,131.996654545455,108.683305978261,139.1811,104.4805,100.73925,156.81895,83.63345,126.08825,9.42486825669548,2.66460963188325,0.823379246637153,0.750680228852912,-0.280371009054253,-0.413729608575537,"ESCA"
"ZNF589",0.720460908399278,285.927143478261,273.176299324324,55.1525571325995,11.1773404235728,160.7301,177.013125,306.7437,328.627125,356.972754545455,276.138386956522,311.7189,253.74515,271.651,363.86785,177.013125,334.4071,50.474971658351,11.4188796900178,0.773555918316898,0.814019137113598,-0.370422510824439,-0.296865383080918,"ESCA"
"PRDM9",0.32923488258804,3.39947826086957,1.62577905405405,2.57853113105742,0.594533276202821,0,0,0.88355,0.356075,0.0494909090909091,1.77291793478261,0,0,0,0,0,0.4179,0.0494909090909091,0.575652578384357,35.8231030172827,NA,5.1628184046778,NA,"ESCA"
"ZNF12",0.569514205807222,972.810213043478,1021.21505202703,89.92190844776,30.4554805671317,629.60575,758.189175,1224.50635,1261.650825,829.488881818182,1012.84330815217,850.9829,949.2051,691.6923,904.2267,738.7061,1257.367975,48.7543454080311,27.6180917235567,1.22104506805696,1.11542206077231,0.288116450335431,0.157589709937411,"ESCA"
"ZNF202",0.252439373502292,293.200817391304,268.134491216216,20.0296354550027,8.02148420639798,226.65555,201.127625,342.41135,312.0815,237.590272727273,269.634745108696,228.5539,257.08155,220.7091,267.69465,201.127625,321.324,9.29840257237857,7.08204054683489,1.13487282965581,1.1248180407335,0.182530642622836,0.169691638808317,"ESCA"
"ZNF3",0.627755227738045,745.628786956522,791.645166216216,62.6788520907475,36.0027046783419,541.78255,514.911025,948.50285,896.628775,604.308172727273,773.95114076087,595.6317,676.5214,542.5796,667.69365,520.658725,896.628775,25.1603224074989,30.4312092606087,1.28072261089568,1.13580489419888,0.356958039129979,0.183715033481542,"ESCA"
"ZNF606",0.725883365048355,169.8087,181.092614864865,35.1944101721483,11.4380864683348,27.2334,82.537225,237.1639,268.23105,256.529881818182,179.958088043478,269.2992,147.52985,193.96945,313.39305,80.91905,265.9115,29.5341099075161,10.795170716577,0.701509261876265,0.547828771864157,-0.511465943323373,-0.868203056781832,"ESCA"
"ZNF91",0.970832715309113,473.732356521739,476.712857432432,68.0448948574955,30.2779741142482,257.58995,188.901725,621.6728,682.955475,641.924109090909,461.817392391304,664.7287,400.3415,520.3806,803.18775,176.2841,636.798025,55.3885507460694,26.4511361160702,0.71942677623579,0.602262998423266,-0.47508023896745,-0.731534468925206,"ESCA"
"ZNF226",0.930236162420762,215.118834782609,212.989602027027,18.7930568682328,9.10928631924717,171.6263,137.057175,235.17055,261.53675,253.694118181818,210.631636413043,260.695,189.51115,216.75815,275.32325,136.884425,253.209775,25.0304556282099,8.11653423221044,0.830258257158676,0.72694585626882,-0.268367929068278,-0.460080180262938,"ESCA"
"ZNF229",0.713105564047822,59.5818043478261,72.0945783783784,23.2620419901411,12.8800038050657,5.13235,6.771225,33.9631,52.04815,136.173845454545,69.3383798913043,131.8321,17.56465,94.8641,158.0526,6.304,51.63525,18.2106448876243,10.8333245234965,0.509190143377785,0.133235001187116,-0.973723602273427,-2.90795496288528,"ESCA"
"ZNF180",0.367101207600981,177.778047826087,194.177443918919,13.3512752905506,6.83404164131835,133.1387,142.71685,211.2555,218.262475,200.287927272727,191.325270652174,203.8683,176.1437,169.1847,222.4102,138.399775,216.76595,12.7645061354672,6.31053581190615,0.955251138984782,0.864007302753788,-0.0660480221195804,-0.210884588514649,"ESCA"
"ZNF641",0.805179485869848,187.291143478261,183.032192567568,22.9807221145068,5.80322610445138,136.4969,138.3752,214.4825,218.958025,238.165518181818,185.701313586957,242.8799,171.0548,205.7108,258.0481,138.3752,221.62675,17.0956773143485,5.69454222469033,0.779715363519542,0.704277299191905,-0.358980533198103,-0.505784513467898,"ESCA"
"ZNF610",0.129742051729948,24.4056043478261,16.4145466216216,7.32565627257059,1.7353597224456,2.87985,4.4831,20.95965,20.160775,40.5765454545455,17.0038168478261,38.7387,8.24125,26.46035,50.1077,4.11225,20.130775,6.68906407833459,1.69542411640911,0.419055310336215,0.212739456925503,-1.25478741974203,-2.23284045918383,"ESCA"
"ZNF528",0.0248631817562701,203.009360869565,114.024628378378,56.2140176758342,12.8624870233738,38.6047,27.442925,310.3629,126.99635,284.163090909091,121.426289673913,298.4844,74.60055,220.7312,350.88875,27.55565,130.067425,32.8817091513544,12.7266046552699,0.427311968227287,0.249931152180817,-1.22663837005099,-2.00039736034654,"ESCA"
"ZNF701",0.880236168738807,108.564304347826,105.688543918919,16.8934231458284,7.03733617020019,52.23475,37.22405,162.932,153.43875,127.4412,104.492472826087,127.3342,83.55555,96.2936,162.9379,36.243725,149.1484,15.265329115024,6.54019040358575,0.819926937490285,0.656190952627024,-0.286432735908629,-0.607812392360057,"ESCA"
"ZNF283",0.468897217850095,82.9527913043478,76.6569452702703,8.66259670959462,3.1442616665043,64.7174,51.1397,89.6959,93.1948,74.4100818181818,76.2619831521739,78.9956,68.09665,64.89885,85.83325,51.586925,90.061975,4.54101202602596,2.82253721778849,1.02488777446203,0.862030923241295,0.035465942812464,-0.21418847150493,"ESCA"
"ZNF558",0.964205016839691,392.181234782609,394.136824324324,37.7996711120172,16.1099269193212,314.63865,266.168825,491.394,501.929925,403.012890909091,393.830520652174,403.3751,373.3033,358.2016,444.6245,274.90955,498.62525,20.654006404083,14.3254570807469,0.977215690951711,0.925449538159396,-0.0332510660381501,-0.111773768251225,"ESCA"
"ZNF597",0.555142446173398,66.6873434782609,61.3757594594595,7.17888654430484,3.35873766712585,43.2047,30.307675,93.48675,87.552225,60.9315818181818,60.7516239130435,65.3222,56.08885,49.0636,70.54505,31.0258,86.90805,3.83792924042541,2.92488703188274,0.997046557798625,0.858649126943061,-0.00426722101923542,-0.21985937706371,"ESCA"
"ZNF30",0.385849297560637,72.3597565217391,85.5092101351351,7.89800386380514,5.8241587136982,49.9852,48.42665,79.9626,102.937025,88.3519818181818,82.757125,80.2823,65.88905,67.44905,103.3096,47.631575,99.785075,9.06683377262044,4.9372251890856,0.93667536705973,0.820717019816323,-0.094378969610581,-0.285043223044847,"ESCA"
"ZNF354A",0.662771750424646,259.640186956522,277.096239189189,27.3863939033748,15.1476393976679,174.01045,167.122825,314.42905,328.7616,220.251563636364,272.373485869565,206.6298,236.9097,180.73315,255.45985,166.692425,321.7189,18.5701973130863,12.9389891913514,1.23664722907146,1.14654178632511,0.306434010052741,0.197288935664839,"ESCA"
"ZNF764",0.915506968298237,202.860673913043,200.299434459459,17.7114070875311,9.08586220977261,130.7191,141.0655,236.16985,223.896325,259.267190909091,199.559247826087,286.8239,173.65245,185.77015,328.3136,139.996875,225.341125,24.575540552688,7.68522063951736,0.769704979354909,0.605432287895116,-0.377622514508654,-0.723962478288111,"ESCA"
"ZNF747",0.603262807753565,199.8462,209.847722297297,14.2339390422337,7.23463091324077,158.03395,148.4502,247.8645,262.80765,246.8119,209.438053804348,259.7578,192.1095,208.55345,285.06055,152.39415,263.333975,14.3249049694389,6.22129278483929,0.848573564744438,0.739571631727709,-0.236888359230839,-0.435238207558275,"ESCA"
"ZNF778",0.711836188247516,106.061130434783,102.376035810811,9.11652070977066,3.66126596244795,77.1851,70.656025,122.14425,122.936725,194.321227272727,102.293222282609,189.6747,96.2062,166.7077,222.7457,69.5217,122.936725,14.9679033908505,3.20835087744429,0.52641301065396,0.507216829656248,-0.925732948188861,-0.979325479420307,"ESCA"
"ZNF212",0.502074941218837,256.332295652174,274.309912162162,19.4045273252665,10.0841892784513,205.5713,191.776175,309.8669,328.58275,252.446336363636,271.651013043478,221.6216,244.8776,175.7335,285.60805,193.2548,328.00995,37.7133949518983,8.68855823074067,1.07607429347748,1.10493561999372,0.105777686752743,0.143962312221568,"ESCA"
"ZNF282",0.701574231664923,932.643095652174,965.228235810811,63.5336349114073,31.9448585839446,755.4824,721.7292,1081.15875,1193.002475,750.623745454545,962.4023125,728.3615,875.63325,670.0807,845.407,721.7292,1189.43825,37.1174855231536,27.8304750663923,1.28213678068126,1.20219595626622,0.358550179495076,0.265672072498339,"ESCA"
"ZNF160",0.86502633458928,476.224847826087,463.758098648649,58.7590261055236,27.3671901781116,281.71985,273.4342,594.10775,592.900375,664.664927272727,461.509354891304,655.5975,434.42265,591.34705,770.98495,246.6979,592.900375,61.1095572356851,24.7040700637857,0.694348890628219,0.662636221157036,-0.526267336550365,-0.593711028420761,"ESCA"
"ZNF415",0.393203292536718,33.4770130434783,51.9977439189189,11.6538473801087,8.32032605888083,8.6424,11.197575,35.1121,54.0962,164.552390909091,48.3144733695652,158.6017,21.431,107.63275,213.62495,9.412375,46.4708,28.2496986194429,6.94989657191283,0.293611494203431,0.135124655032071,-1.76801964746339,-2.88763716006643,"ESCA"
"ZNF439",0.964969941082682,49.3420434782609,48.8106047297297,9.73207350765561,4.51362014759173,16.0459,14.351625,67.82395,60.671625,91.8188363636364,48.2346788043478,86.2403,31.65745,69.86455,115.36655,14.04465,61.113525,8.83666980776719,3.89438508784706,0.52532444011075,0.367084182221073,-0.928719389118592,-1.44581714531744,"ESCA"
"ZNF440",0.365765614409609,495.719630434783,452.887337837838,48.78186281513,17.0176410512626,306.73185,313.6268,615.86755,559.13405,420.031781818182,449.248627717391,389.5349,418.90965,281.56275,543.40765,309.65765,559.13405,63.1535969676353,15.3851669565137,1.06955865523494,1.07540980281869,0.0970156029294943,0.104886527566134,"ESCA"
"ZNF562",0.131054391879204,789.137960869565,692.704936486487,74.2653963358206,22.2782261143145,578.49875,520.739525,874.1162,824.62415,676.2006,696.762070652174,625.969,670.1874,566.8693,699.62415,518.428775,820.5481,86.0157476857697,20.6010476919097,1.0304073534572,1.07063991986824,0.0432147943322366,0.0984733510797916,"ESCA"
"ZNF561",0.316323781725352,616.560430434783,567.046158783784,43.9464626580663,18.1772119203472,465.83945,460.987675,718.5526,632.24525,741.997663636364,572.182747826087,598.1982,532.7654,531.12485,777.6399,464.120575,644.5152,91.9176404437762,16.0270460821588,0.771138206853574,0.890616855751154,-0.37493864528741,-0.167123178504613,"ESCA"
"ZNF584",0.506139344799116,184.909882608696,201.757408783784,13.5379656966307,9.72654528526179,151.1333,141.266725,225.1038,225.9257,208.157072727273,200.43335326087,202.5194,181.97845,183.4801,228.2845,142.559125,226.810425,12.6526121651984,8.09648589908955,0.962894753633845,0.898572926840589,-0.0545499777203369,-0.154292499419526,"ESCA"
"ZNF274",0.474751947807513,341.889965217391,376.312066891892,51.2834498476291,17.2005591513216,202.4435,250.6885,407.5129,431.61365,492.709990909091,363.746841847826,458.3266,328.56885,410.6035,514.42125,243.089225,421.18195,39.1572355829126,15.4629493812996,0.738257491342286,0.71688802264586,-0.437804003951389,-0.480180306210923,"ESCA"
"ZIK1",0.817931718591476,26.064447826087,24.1733945945946,11.4022530987043,2.71630842570476,7.1106,7.824275,18.611,25.24535,44.6719272727273,25.6516331521739,36.7647,12.04035,23.1916,47.0876,7.49925,24.35775,9.59062743891225,3.14517053152791,0.574222665513573,0.327497572399612,-0.800317817670948,-1.61044388228314,"ESCA"
